Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Head Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Head Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity
28.0,342.020752,965.347168,997.5603638,1029.688232,715.4244995,1024.981079,493.7426758,1002.584778,1659656558673330.0,0.1591446000716802,0.45,0.3392711147730597,0.9895405898641056,0.7096729249964437,0.4897732872936885,-0.9575863684153766,-1.0214101696944426,-1.0167408593196223,-0.994524610853322,0.018696466101915193
29.0,342.3820496,965.5512695,997.5,1029.5,715.6254272,1024.745728,493.9074097,1002.493835,1659656558689996.8,0.1382062580081819,0.46666675,0.3396295077617893,0.9894807113520616,0.7098722373608811,0.4899366968340953,-0.9577888290644072,-1.0212234509643583,-1.01650740039742,-0.9944343989793044,-0.02093834206349829
30.0,342.253418,965.4669189,997.3225098,1029.407227,715.6254272,1024.745728,493.9074097,1002.493835,1659656558706663.2,0.1287577773534685,0.48333325,0.339501910281017,0.9893046480644888,0.7098722373608811,0.4899366968340953,-0.957705156591534,-1.0211314238024192,-1.01650740039742,-0.9944343989793044,-0.009448480654713404
31.0,342.124176,965.232666,997.2036133,1029.374756,715.4244995,1024.981079,493.9074097,1002.493835,1659656558723330.0,0.1257933279731206,0.5,0.3393737073074866,0.9891867074194788,0.7096729249964437,0.4899366968340953,-0.95747278694128,-1.0210992138493582,-1.0167408593196223,-0.9944343989793044,-0.0029644493803479
32.0,342.124176,965.232666,997.4702148,1029.216309,715.6254272,1024.745728,493.9074097,1002.493835,1659656558739996.8,0.1062004955595795,0.51666675,0.3393737073074866,0.9894511656068148,0.7098722373608811,0.4899366968340953,-0.95747278694128,-1.0209420406661285,-1.01650740039742,-0.9944343989793044,-0.019592832413541095
33.0,342.124176,965.232666,997.4702148,1029.216309,715.6254272,1024.745728,493.9074097,1002.493835,1659656558756663.2,0.1062004955595795,0.53333325,0.3393737073074866,0.9894511656068148,0.7098722373608811,0.4899366968340953,-0.95747278694128,-1.0209420406661285,-1.01650740039742,-0.9944343989793044,0.0
34.0,342.1997375,965.1970825,997.4354248,1028.976929,715.4244995,1024.981079,493.9074097,1002.493835,1659656558773330.0,0.0792470718887105,0.55,0.3394486613393371,0.9894166552970924,0.7096729249964437,0.4899366968340953,-0.9574374895108114,-1.020704585134616,-1.0167408593196223,-0.9944343989793044,-0.026953423670869003
35.0,342.124176,965.232666,997.3047485,1028.666626,715.4244995,1024.981079,493.9074097,1002.493835,1659656558789996.5,0.0448053934569114,0.5666665,0.3393737073074866,0.9892870295544548,0.7096729249964437,0.4899366968340953,-0.95747278694128,-1.0203967767805564,-1.0167408593196223,-0.9944343989793044,-0.03444167843179909
36.0,342.2492981,965.1246338,997.3047485,1028.666626,715.4244995,1024.981079,493.9074097,1002.493835,1659656558806663.2,0.0448053934569114,0.58333325,0.3394978235024879,0.9892870295544548,0.7096729249964437,0.4899366968340953,-0.9573656232539568,-1.0203967767805564,-1.0167408593196223,-0.9944343989793044,0.0
37.0,342.0080566,965.1276855,997.3047485,1028.666626,715.4244995,1024.981079,493.9074097,1002.493835,1659656558823330.0,0.0448053934569114,0.6,0.3392585214362948,0.9892870295544548,0.7096729249964437,0.4899366968340953,-0.9573686504201592,-1.0203967767805564,-1.0167408593196223,-0.9944343989793044,0.0
38.0,341.9159851,965.3008423,997.388916,1028.779663,715.6975708,1025.120239,493.7426758,1002.584778,1659656558839996.5,0.057118842357783,0.6166665,0.3391671901347257,0.98937052039934,0.7099438009705529,0.4897732872936885,-0.9575404151456124,-1.020508905032355,-1.0168789005585115,-0.994524610853322,0.012313448900871597
39.0,341.9328003,965.3508301,997.409668,1029.194824,715.3569336,1025.120972,493.7426758,1002.584778,1659656558856663.5,0.1040945488263706,0.6333335,0.3391838701508234,0.9893911055659784,0.7096059022848697,0.4897732872936885,-0.957590001074337,-1.0209207283923607,-1.0168796276656409,-0.994524610853322,0.046975706468587605
40.0,341.9960022,965.2961426,997.2666626,1029.5,715.2508545,1025.443359,493.7426758,1002.584778,1659656558873330.0,0.1395798969329898,0.65,0.3392465639462829,0.9892492498417488,0.7095006759958193,0.4897732872936885,-0.95753575322832,-1.0212234509643583,-1.017199422871747,-0.994524610853322,0.0354853481066192
41.0,342.124176,965.232666,997.0505371,1030.110474,715.2822876,1025.105103,493.7426758,1002.584778,1659656558889996.8,0.2101840071448434,0.66666675,0.3393737073074866,0.9890348618583088,0.7095318563929603,0.4897732872936885,-0.95747278694128,-1.0218290171275484,-1.016863886242675,-0.994524610853322,0.07060411021185359
42.0,342.124176,965.232666,997.0505371,1030.110474,715.5999756,1025.403687,493.7426758,1002.584778,1659656558906663.5,0.2101840071448434,0.6833335,0.3393737073074866,0.9890348618583088,0.7098469903761463,0.4897732872936885,-0.95747278694128,-1.0218290171275484,-1.0171600698103125,-0.994524610853322,0.0
43.0,342.124176,965.232666,996.7246094,1030.846802,715.8464355,1025.941162,493.7426758,1002.584778,1659656558923330.0,0.2958279750959891,0.7,0.3393737073074866,0.9887115544172608,0.7100914688896016,0.4897732872936885,-0.95747278694128,-1.022559425501712,-1.0176932238407226,-0.994524610853322,0.08564396795114573
44.0,342.124176,965.232666,997.0881958,1031.828003,715.8292847,1026.451172,493.7426758,1002.584778,1659656558939996.8,0.4048365276640415,0.71666675,0.3393737073074866,0.9890722178054412,0.7100744559715222,0.4897732872936885,-0.95747278694128,-1.0235327382470347,-1.0181991336728995,-0.994524610853322,0.10900855256805236
45.0,341.9610291,965.3145142,996.7555542,1032.377808,715.4590454,1026.185791,493.7426758,1002.584778,1659656558956663.2,0.4694411354055762,0.73333325,0.3392118720085725,0.9887422504400344,0.7097071931685804,0.4897732872936885,-0.9575539771319156,-1.0240781231518017,-1.0179358861734915,-0.994524610853322,0.0646046077415347
46.0,341.9610291,965.3145142,996.6411743,1032.617676,715.4590454,1026.185791,493.7426758,1002.584778,1659656558973330.0,0.4974423546882748,0.75,0.3392118720085725,0.9886287900843288,0.7097071931685804,0.4897732872936885,-0.9575539771319156,-1.024316062760093,-1.0179358861734915,-0.994524610853322,0.02800121928269861
47.0,342.0821838,964.8280029,996.5061035,1033.512207,715.2822876,1027.105103,493.9892578,1002.688171,1659656558989996.8,0.600214546973415,0.76666675,0.3393320526990382,0.988494805170778,0.7095318563929603,0.4900178869255348,-0.9570713770845924,-1.0252034022790968,-1.0188478074684435,-0.99462717263697,0.10277219228514023
48.0,342.235199,964.6246338,996.3022461,1034.0,715.2595825,1027.179932,493.9892578,1002.688171,1659656559006663.2,0.6570630439676309,0.78333325,0.3394838377506109,0.9882925866593332,0.7095093338280487,0.4900178869255348,-0.9568696429475146,-1.0256872737223377,-1.018922034889145,-0.99462717263697,0.0568484969942159
49.0,342.2047729,964.9641113,996.1967163,1034.318848,715.2822876,1027.105103,493.9892578,1002.688171,1659656559023330.0,0.6940450302603187,0.8,0.3394536562578072,0.9881879052542476,0.7095318563929603,0.4900178869255348,-0.9572063912564752,-1.0260035583798344,-1.0188478074684435,-0.99462717263697,0.036981986292687785
50.0,342.6904907,965.2338867,996.0130005,1034.564941,715.3569336,1027.120972,493.8615723,1002.522583,1659656559039996.5,0.7231762155927167,0.8166665,0.339935469184384,0.988005666416683,0.7096059022848697,0.4898912279386983,-0.9574739978276002,-1.026247672942941,-1.0188635488914093,-0.9944629158630036,0.029131185332398002
51.0,342.2872925,964.7127075,996.2752686,1034.797852,715.333313,1027.194214,493.2626343,1002.680115,1659656559056663.2,0.7468216012817804,0.83333325,0.3395355124507981,0.9882658260418988,0.709582471580017,0.4892971050331386,-0.9569570085889456,-1.0264787114812484,-1.0189362020706183,-0.9946191814022726,0.023645385689063714
52.0,342.3960266,964.8776855,996.5068359,1035.079956,715.4000244,1027.341675,493.2626343,1002.680115,1659656559073330.0,0.777131938793553,0.85,0.3396433723952756,0.988495531682731,0.7096486466612474,0.4892971050331386,-0.957120660266938,-1.0267585475379857,-1.0190824775745548,-0.9946191814022726,0.03031033751177259
53.0,342.5960388,964.8700562,996.444458,1035.458862,715.4000244,1027.341675,493.4591064,1002.553467,1659656559089996.5,0.8208769764007039,0.8666665,0.3398417766197719,0.9884336552628166,0.7096486466612474,0.4894919976178693,-0.9571130923018344,-1.027134407365971,-1.0190824775745548,-0.994493551574572,0.04374503760715087
54.0,342.4361267,965.0043945,996.4375,1035.518799,715.4672241,1027.368896,493.4591064,1002.553467,1659656559106663.5,0.8277270617275828,0.8833335,0.3396831501150483,0.988426753200872,0.709715306116845,0.4894919976178693,-0.957246350604236,-1.0271938625092254,-1.019109479734398,-0.994493551574572,0.006850085326878919
55.0,342.3944702,965.0043945,996.4375,1035.518799,715.4000244,1027.341675,493.4591064,1002.553467,1659656559123330.0,0.8277270617275828,0.9,0.3396418285077777,0.988426753200872,0.7096486466612474,0.4894919976178693,-0.957246350604236,-1.0271938625092254,-1.0190824775745548,-0.994493551574572,0.0
56.0,342.5960388,964.8700562,996.4404907,1035.754028,715.670166,1028.382446,493.8615723,1002.522583,1659656559139996.8,0.8550698132080262,0.91666675,0.3398417766197719,0.9884297198574772,0.7099166164883489,0.4898912279386983,-0.9571130923018344,-1.0274272004122338,-1.0201148814135872,-0.9944629158630036,0.027342751480443406
57.0,342.3803101,964.9471436,996.3521729,1036.128052,715.670166,1028.382446,493.4591064,1002.553467,1659656559156663.5,0.8974726099326747,0.9333335,0.3396277822463032,0.9883421120784605,0.7099166164883489,0.4894919976178693,-0.957189559966384,-1.0277982174885072,-1.0201148814135872,-0.994493551574572,0.04240279672464853
58.0,342.4616394,964.8421631,996.2304688,1036.179077,715.4000244,1028.19165,493.4591064,1002.553467,1659656559173330.0,0.9041834098974806,0.95,0.3397084577085766,0.988221386404834,0.7096486466612474,0.4894919976178693,-0.9570854234452628,-1.0278488322787795,-1.0199256192964912,-0.994493551574572,0.006710799964805836
59.0,342.3944702,965.0043945,996.2979736,1036.258789,715.2429199,1027.72876,493.4591064,1002.553467,1659656559189996.8,0.9127134901990624,0.96666675,0.3396418285077777,0.9882883485076144,0.7094928051851404,0.4894919976178693,-0.957246350604236,-1.0279279034431537,-1.019466450648393,-0.994493551574572,0.008530080301581866
60.0,342.4537354,965.0043945,996.2979736,1036.258789,715.2429199,1027.72876,493.4591064,1002.553467,1659656559206663.2,0.9127134901990624,0.98333325,0.3397006172518924,0.9882883485076144,0.7094928051851404,0.4894919976178693,-0.957246350604236,-1.0279279034431537,-1.019466450648393,-0.994493551574572,0.0
61.0,342.3944702,965.0043945,996.2979736,1036.225342,715.142334,1028.09375,493.4591064,1002.553467,1659656559223330.0,0.9089194147510128,1.0,0.3396418285077777,0.9882883485076144,0.709393027934129,0.4894919976178693,-0.957246350604236,-1.0278947253365345,-1.01982850635249,-0.994493551574572,-0.003794075448049661
62.0,342.5150146,964.9804688,996.2979736,1036.258789,715.3569336,1027.120972,493.4591064,1002.553467,1659656559239996.8,0.9127134901990624,1.01666675,0.3397614038046814,0.9882883485076144,0.7096059022848697,0.4894919976178693,-0.9572226172522004,-1.0279279034431537,-1.0188635488914093,-0.994493551574572,0.003794075448049661
63.0,342.3944702,965.0043945,996.3311768,1035.623657,715.3569336,1027.120972,493.4591064,1002.553467,1659656559256663.2,0.8404135615112075,1.03333325,0.3396418285077777,0.9883212847742362,0.7096059022848697,0.4894919976178693,-0.957246350604236,-1.0272978775151715,-1.0188635488914093,-0.994493551574572,-0.07229992868785495
64.0,342.542511,965.012146,996.227356,1035.554077,715.2429199,1027.132813,493.4591064,1002.553467,1659656559273330.0,0.8332929873404574,1.05,0.3397886791504775,0.988218298629838,0.7094928051851404,0.4894919976178693,-0.9572540397869268,-1.0272288568957268,-1.0188752946970263,-0.994493551574572,-0.007120574170750071
65.0,342.3910522,965.0606079,996.3475342,1035.209351,715.3569336,1027.120972,493.4591064,1002.553467,1659656559289996.5,0.7932889705494864,1.0666665,0.3396384379864028,0.9883375106707656,0.7096059022848697,0.4894919976178693,-0.9573021120829524,-1.0268869022814897,-1.0188635488914093,-0.994493551574572,-0.040004016790970987
66.0,342.3910522,965.0606079,996.3475342,1035.209351,715.3569336,1027.120972,493.4591064,1002.553467,1659656559306663.2,0.7932889705494864,1.08333325,0.3396384379864028,0.9883375106707656,0.7096059022848697,0.4894919976178693,-0.9573021120829524,-1.0268869022814897,-1.0188635488914093,-0.994493551574572,0.0
67.0,342.3910522,965.0606079,996.2842407,1035.085938,715.3569336,1027.120972,493.4591064,1002.553467,1659656559323330.0,0.7797515487394686,1.1,0.3396384379864028,0.9882747260117138,0.7096059022848697,0.4894919976178693,-0.9573021120829524,-1.026764481446372,-1.0188635488914093,-0.994493551574572,-0.013537421810017825
68.0,342.3910522,965.0606079,996.2842407,1035.085938,715.2643433,1027.060303,493.4591064,1002.553467,1659656559339996.5,0.7797515487394686,1.1166665,0.3396384379864028,0.9882747260117138,0.7095140563541344,0.4894919976178693,-0.9573021120829524,-1.026764481446372,-1.0188033676329864,-0.994493551574572,0.0
69.0,342.255249,964.8798828,996.2842407,1035.085938,715.3569336,1027.120972,493.4591064,1002.553467,1659656559356663.5,0.7797515487394686,1.1333335,0.3395037265608992,0.9882747260117138,0.7096059022848697,0.4894919976178693,-0.9571228399019928,-1.026764481446372,-1.0188635488914093,-0.994493551574572,0.0
70.0,342.2575684,964.8197021,996.2842407,1035.085938,715.333313,1027.194214,493.4591064,1002.553467,1659656559373330.0,0.7797515487394686,1.15,0.3395060273143447,0.9882747260117138,0.709582471580017,0.4894919976178693,-0.9570631430179368,-1.026764481446372,-1.0189362020706183,-0.994493551574572,0.0
71.0,342.2372437,964.7717896,996.2842407,1035.085938,715.3569336,1027.120972,493.2626343,1002.680115,1659656559389996.8,0.7794361107614853,1.16666675,0.339485866012476,0.9882747260117138,0.7096059022848697,0.4892971050331386,-0.9570156157050722,-1.026764481446372,-1.0188635488914093,-0.9946191814022726,-0.00031543797798327944
72.0,342.3918152,964.7865601,996.2753906,1035.153198,715.333313,1027.194214,493.2626343,1002.680115,1659656559406663.5,0.7871303186873937,1.1833335,0.3396391948523505,0.9882659470610938,0.709582471580017,0.4892971050331386,-0.9570302674593048,-1.0268312007171945,-1.0189362020706183,-0.9946191814022726,0.0076942079259083584
73.0,342.2351074,964.8318481,996.0134888,1035.367065,715.2643433,1027.060303,493.2626343,1002.680115,1659656559423330.0,0.8133205198958976,1.2,0.3394837468870187,0.9880061507910504,0.7095140563541344,0.4892971050331386,-0.9570751913715412,-1.02704334835759,-1.0188033676329864,-0.9946191814022726,0.026190201208503905
74.0,342.2351074,964.8318481,996.0881958,1035.171997,715.2429199,1027.132813,493.2626343,1002.680115,1659656559439996.8,0.7906348313131631,1.21666675,0.3394837468870187,0.988080257192557,0.7094928051851404,0.4892971050331386,-0.9570751913715412,-1.026849848584756,-1.0188752946970263,-0.9946191814022726,-0.022685688582734453
75.0,342.2351074,964.8318481,996.0772705,1035.295776,715.2595825,1027.179932,493.2626343,1002.680115,1659656559456663.2,0.8047606975906229,1.23333325,0.3394837468870187,0.9880694197252732,0.7095093338280487,0.4892971050331386,-0.9570751913715412,-1.0269726324774582,-1.018922034889145,-0.9946191814022726,0.014125866277459709
76.0,342.2351074,964.8318481,996.0657349,1035.424072,715.3569336,1027.120972,493.2626343,1002.680115,1659656559473330.0,0.8194037861625927,1.25,0.3394837468870187,0.9880579768644272,0.7096059022848697,0.4892971050331386,-0.9570751913715412,-1.0270998970562488,-1.0188635488914093,-0.9946191814022726,0.014643088571969831
77.0,342.3564148,964.9567261,996.0772705,1035.295776,715.2643433,1027.060303,493.2626343,1002.680115,1659656559489996.8,0.8047606975906229,1.26666675,0.3396040790498701,0.9880694197252732,0.7095140563541344,0.4892971050331386,-0.9571990654289568,-1.0269726324774582,-1.0188033676329864,-0.9946191814022726,-0.014643088571969831
78.0,342.3564148,964.9567261,996.0,1035.5,715.3569336,1027.120972,493.2626343,1002.680115,1659656559506663.2,0.8285062985249374,1.28333325,0.3396040790498701,0.9879927704327351,0.7096059022848697,0.4892971050331386,-0.9571990654289568,-1.027175214641664,-1.0188635488914093,-0.9946191814022726,0.023745600934314548
79.0,342.2351074,964.8318481,996.2913818,1035.211792,715.2643433,1027.060303,493.2626343,1002.680115,1659656559523330.0,0.7936594239834646,1.3,0.3394837468870187,0.9882818097016464,0.7095140563541344,0.4892971050331386,-0.9570751913715412,-1.0268893236573458,-1.0188033676329864,-0.9946191814022726,-0.03484687454147284
80.0,342.255249,964.8798828,996.2753906,1035.153198,715.333313,1027.194214,493.2626343,1002.680115,1659656559539996.5,0.7871303186873937,1.3166665,0.3395037265608992,0.9882659470610938,0.709582471580017,0.4892971050331386,-0.9571228399019928,-1.0268312007171945,-1.0189362020706183,-0.9946191814022726,-0.0065291052960708695
81.0,342.255249,964.8798828,996.1375732,1034.88562,715.2643433,1027.060303,493.2626343,1002.680115,1659656559556663.2,0.7577784938594102,1.33333325,0.3395037265608992,0.9881292376285236,0.7095140563541344,0.4892971050331386,-0.9571228399019928,-1.02656577388032,-1.0188033676329864,-0.9946191814022726,-0.029351824827983486
82.0,342.2328796,964.7351685,996.2592773,1034.68811,715.2643433,1027.060303,493.2626343,1002.680115,1659656559573330.0,0.7344874367637151,1.35,0.3394815369971653,0.9882499633021502,0.7095140563541344,0.4892971050331386,-0.9569792890162716,-1.026369851739669,-1.0188033676329864,-0.9946191814022726,-0.023291057095695122
83.0,342.3770142,965.0043945,996.3630981,1034.416626,715.2643433,1027.060303,493.2626343,1002.680115,1659656559589996.5,0.7029436140457928,1.3666665,0.3396245128433192,0.9883529494465484,0.7095140563541344,0.4892971050331386,-0.957246350604236,-1.026100550304641,-1.0188033676329864,-0.9946191814022726,-0.03154382271792233
84.0,342.3803101,964.9471436,996.2599487,1034.259888,715.3569336,1027.120972,493.2626343,1002.680115,1659656559606663.5,0.6858984842964022,1.3833335,0.3396277822463032,0.9882506293045056,0.7096059022848697,0.4892971050331386,-0.957189559966384,-1.0259450723820989,-1.0188635488914093,-0.9946191814022726,-0.017045129749390542
85.0,342.3770142,965.0043945,996.0535889,1034.170654,715.3569336,1027.120972,493.2626343,1002.680115,1659656559623330.0,0.6772402265477071,1.4,0.3396245128433192,0.988045928510823,0.7096059022848697,0.4892971050331386,-0.957246350604236,-1.0258565557687689,-1.0188635488914093,-0.9946191814022726,-0.008658257748695108
86.0,342.3770142,965.0043945,996.1425781,1033.776489,715.3569336,1027.120972,493.2626343,1002.680115,1659656559639996.8,0.6318716143479971,1.41666675,0.3396245128433192,0.9881342022921952,0.7096059022848697,0.4892971050331386,-0.957246350604236,-1.0254655596137912,-1.0188635488914093,-0.9946191814022726,-0.04536861219971
