Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Shoulder Pink X meters,Back Pink X meters,Neck Green X meters,Arm Pink Y meters,Leg Pink Y meters,Shoulder Pink Y meters,Back Pink Y meters,Neck Green Y meters,angular velocity,Arm Pink m/s,Leg Pink m/s,Shoulder Pink m/s,Back Pink m/s,Neck Green m/s
11.0,377.3603516,891.3603516,419.5,1223.5,399.2007141,731.7992554,489.2399292,854.800415,493.5,687.0,1660610038173336.8,-0.0420403894624269,0.16666675,0.5613170156079363,0.6239990159250458,0.5938041782001802,0.7277359579786391,0.734072739830775,-1.3258831519261092,-1.8199351513332385,-1.0885387728826728,-1.271500876692064,-1.021900653016702,0.4251857943298602,0.034491573098414316,0.04462448266449481,0.0,0.0,0.010832649291359957
12.0,377.5,891.5,419.5,1223.5,399.2007141,731.7992554,489.4085388,854.9471436,493.0,686.8850708,1660610038190003.5,0.1293192259648859,0.1833335,0.5615247401947671,0.6239990159250458,0.5938041782001802,0.7279867618510478,0.7333289984530336,-1.32609087651294,-1.8199351513332385,-1.0885387728826728,-1.2717191329543,-1.0217296978136006,10.281525518011174,0.017626015676065428,0.0,0.0,0.019948387461492224,0.045788174306867976
13.0,377.3603516,891.3603516,419.5,1224.0,399.2600708,731.8388062,489.2399292,854.800415,493.0,686.8850708,1660610038206670.0,0.1294663240422915,0.2,0.5613170156079363,0.6239990159250458,0.5938924702678525,0.7277359579786391,0.7333289984530336,-1.3258831519261092,-1.82067889271098,-1.0885976040156384,-1.271500876692064,-1.0217296978136006,0.0088259729040646,0.017626015676065428,0.04462448266449481,0.006365825092757932,0.019948387461492224,0.0
14.0,377.3603516,891.3603516,419.5,1224.0,399.2007141,731.7992554,489.2399292,854.800415,493.0,686.8850708,1660610038223336.8,0.1294663240422915,0.21666675,0.5613170156079363,0.6239990159250458,0.5938041782001802,0.7277359579786391,0.7333289984530336,-1.3258831519261092,-1.82067889271098,-1.0885387728826728,-1.271500876692064,-1.0217296978136006,0.0,0.0,0.0,0.006365825092757932,0.0,0.0
15.0,377.5,891.5,419.5,1224.0,399.2007141,731.7992554,489.2399292,854.800415,493.1923218,687.0,1660610038240003.2,0.0629540302488968,0.23333325,0.5615247401947671,0.6239990159250458,0.5938041782001802,0.7277359579786391,0.733615073814037,-1.32609087651294,-1.82067889271098,-1.0885387728826728,-1.271500876692064,-1.021900653016702,-3.9907775353790353,0.017626015676065428,0.0,0.0,0.0,0.019995830993150245
16.0,377.4047546,891.0476074,419.5,1224.0,399.2007141,731.7992554,489.2399292,854.800415,493.2789001,686.8639526,1660610038256670.0,0.0345250453427137,0.25,0.5613830643047281,0.6239990159250458,0.5938041782001802,0.7277359579786391,0.733743857542286,-1.3254179503217318,-1.82067889271098,-1.0885387728826728,-1.271500876692064,-1.0216982848552736,-1.7057305657181565,0.04126070988090528,0.0,0.0,0.0,0.014392263099247403
17.0,377.5,891.5,419.5,1224.0,399.1282043,731.7728882,489.2399292,854.800415,493.1923218,687.0,1660610038273336.8,0.0629540302488968,0.26666675,0.5615247401947671,0.6239990159250458,0.5936963211230766,0.7277359579786391,0.733615073814037,-1.32609087651294,-1.82067889271098,-1.0884995521273626,-1.271500876692064,-1.021900653016702,1.7057305657181565,0.04126070988090528,0.0,0.00688600756769434,0.0,0.014392263099247403
18.0,377.5,891.5,419.5,1224.0,399.1282043,731.7728882,489.2399292,854.800415,493.1923218,687.0,1660610038290003.2,0.0629540302488968,0.28333325,0.5615247401947671,0.6239990159250458,0.5936963211230766,0.7277359579786391,0.733615073814037,-1.32609087651294,-1.82067889271098,-1.0884995521273626,-1.271500876692064,-1.021900653016702,0.0,0.0,0.0,0.0,0.0,0.0
19.0,377.5,891.5,420.0,1224.19043,399.0568237,731.6893921,489.2399292,854.800415,493.1923218,687.0,1660610038306670.0,0.0629540302488968,0.3,0.5615247401947671,0.6247427573027873,0.5935901437115005,0.7277359579786391,0.733615073814037,-1.32609087651294,-1.8209621540521064,-1.0883753531184623,-1.271500876692064,-1.021900653016702,0.0,0.0,0.047751414718616186,0.009803903893187582,0.0,0.0
20.0,377.5,891.5,420.0940247,1224.170898,399.0568237,731.6893921,489.2399292,854.800415,493.0925903,686.9629517,1660610038323336.5,0.0972793647422775,0.3166665,0.5615247401947671,0.6248826174226266,0.5935901437115005,0.7277359579786391,0.7334667249276086,-1.32609087651294,-1.8209331005389264,-1.0883753531184623,-1.271500876692064,-1.021845544309332,2.0595406650094885,0.0,0.008570755806722686,0.0,0.0,0.00949524629681854
21.0,377.5,891.5,420.0,1224.19043,399.0687256,731.5841675,489.5,854.7529907,493.0,686.3910522,1660610038340003.2,0.1329552351495264,0.33333325,0.5615247401947671,0.6247427573027873,0.5936078475825081,0.7281228088088437,0.7333289984530336,-1.32609087651294,-1.8209621540521064,-1.0882188333405098,-1.271430333863623,-1.0209948536652127,2.1405415217273243,0.0,0.008570755806722686,0.009451070023030488,0.023593801722232015,0.05170604755390943
22.0,377.5,891.0,420.0,1224.19043,399.0687256,731.5841675,489.2399292,854.800415,492.9717407,686.7401123,1660610038356670.0,0.1402018987047628,0.35,0.5615247401947671,0.6247427573027873,0.5936078475825081,0.7277359579786391,0.7332869632316016,-1.3253471351351986,-1.8209621540521064,-1.0882188333405098,-1.271500876692064,-1.02151407454459,0.4347976393259885,0.04462448266448149,0.0,0.0,0.023593801722232015,0.03125517898077311
23.0,377.5,891.0,420.0,1224.19043,399.0687256,731.5841675,489.2399292,854.800415,492.9717407,686.7401123,1660610038373336.5,0.1402018987047628,0.3666665,0.5615247401947671,0.6247427573027873,0.5936078475825081,0.7277359579786391,0.7332869632316016,-1.3253471351351986,-1.8209621540521064,-1.0882188333405098,-1.271500876692064,-1.02151407454459,0.0,0.0,0.0,0.0,0.0,0.0
24.0,377.3086548,891.8641968,419.1372681,1224.0,398.9222107,731.4000244,489.2399292,854.800415,493.0,686.5,1660610038390003.5,0.1324003669039614,0.3833335,0.5612401175094227,0.6234594584789322,0.5933899091953367,0.7277359579786391,0.7333289984530336,-1.326632612972542,-1.82067889271098,-1.0879449236547187,-1.271500876692064,-1.0211569116389605,-0.4680825463971563,0.0789966330670477,0.07885134298960154,0.021002027608373317,0.0,0.02157768021810949
25.0,377.7126465,892.2873535,419.5,1224.0,398.7651367,731.5341187,489.0858765,854.7157593,492.6666565,686.666687,1660610038406670.0,0.2448937419317405,0.4,0.5618410481965309,0.6239990159250458,0.5931562643290021,0.7275068072439534,0.7328331557451313,-1.327262051266659,-1.82067889271098,-1.0881443866135774,-1.2713749527981604,-1.0214048556770237,6.749669998366717,0.052214144870075974,0.03237344676681353,0.01843234721559235,0.015688237330755098,0.03326274873138556
26.0,377.8541565,892.145813,419.5,1224.0,398.7651367,731.5341187,489.0858765,854.7157593,492.6455078,686.4867554,1660610038423336.8,0.2533985571448659,0.41666675,0.5620515418812593,0.6239990159250458,0.5931562643290021,0.7275068072439534,0.7328016974185805,-1.3270515122137063,-1.82067889271098,-1.0881443866135774,-1.2713749527981604,-1.0211372105248573,0.5102863613557207,0.0178629063386553,0.0,0.0,0.0,0.01616925457883396
27.0,377.5802612,892.2345581,419.5,1224.0,398.5653992,731.6033936,488.8754883,854.8237305,492.7106934,686.1635132,1660610038440003.5,0.2337619824053413,0.4333335,0.5616441273457015,0.6239990159250458,0.5928591582421289,0.7271938584244964,0.7328986598744862,-1.3271835190195902,-1.82067889271098,-1.088247431832715,-1.2715355580962493,-1.020656393326513,-1.17818859342851,0.025696004399525504,0.0,0.018868101085150604,0.021105252695614696,0.029429794866501872
28.0,377.5802612,892.2345581,419.5,1224.0,398.5653992,731.6033936,488.8754883,854.8237305,492.6071472,686.2738037,1660610038456670.0,0.2680909988459471,0.45,0.5616441273457015,0.6239990159250458,0.5928591582421289,0.7271938584244964,0.7327446366875904,-1.3271835190195902,-1.82067889271098,-1.088247431832715,-1.2715355580962493,-1.0208204485433563,2.059761584052186,0.0,0.0,0.0,0.0,0.0135016340711142
29.0,377.7126465,892.2873535,419.7843018,1224.372559,398.6465759,731.730896,489.1390686,854.6605225,492.7106934,686.1635132,1660610038473336.8,0.2335662422816691,0.46666675,0.5618410481965309,0.6244219099498985,0.5929799071835259,0.7275859295754313,0.7328986598744862,-1.327262051266659,-1.82123306779888,-1.088437089453998,-1.2712927890106924,-1.020656393326513,-2.071475036481497,0.012720160657629336,0.04182604192961646,0.01349003901303432,0.027668823948107348,0.0135016340711142
30.0,377.7126465,892.2873535,419.7843018,1224.372559,398.6465759,731.730896,489.1390686,854.6605225,492.7106934,686.1635132,1660610038490003.2,0.2335662422816691,0.48333325,0.5618410481965309,0.6244219099498985,0.5929799071835259,0.7275859295754313,0.7328986598744862,-1.327262051266659,-1.82123306779888,-1.088437089453998,-1.2712927890106924,-1.020656393326513,0.0,0.0,0.0,0.0,0.0,0.0
31.0,377.3690491,892.4642944,419.0,1225.5,398.5,731.5,488.641449,854.6414185,492.7106934,686.1635132,1660610038506670.0,0.2344031756285831,0.5,0.5613299529892021,0.6232552745473044,0.5927618780599064,0.7268457290016411,0.7328986598744862,-1.3275252478041486,-1.822910116844204,-1.0880936356356878,-1.2712643721401318,-1.020656393326513,0.0502157497360902,0.03449299380864939,0.12257534004369855,0.024408810020346377,0.044444750744025124,0.0
32.0,377.3690491,892.4642944,419.0,1225.5,398.5,731.5,488.641449,854.6414185,492.5,686.2988281,1660610038523336.8,0.3049616919251378,0.51666675,0.5613299529892021,0.6232552745473044,0.5927618780599064,0.7268457290016411,0.7325852570752922,-1.3275252478041486,-1.822910116844204,-1.0880936356356878,-1.2712643721401318,-1.020857671906823,4.233489810344241,0.0,0.0,0.0,0.0,0.022348238703829987
33.0,377.3690491,892.4642944,419.0,1225.5,398.4069214,731.5064697,488.641449,854.6414185,492.7106934,686.1635132,1660610038540003.2,0.2344031756285831,0.53333325,0.5613299529892021,0.6232552745473044,0.592623425247502,0.7268457290016411,0.7328986598744862,-1.3275252478041486,-1.822910116844204,-1.088103259202871,-1.2712643721401318,-1.020656393326513,-4.233553313326407,0.0,0.0,0.008327211988948768,0.0,0.022348238703829987
34.0,377.3690491,892.4642944,419.3063049,1224.900879,398.4069214,731.5064697,488.641449,854.6414185,492.5,686.2988281,1660610038556670.0,0.3049616919251378,0.55,0.5613299529892021,0.6237108978039743,0.592623425247502,0.7268457290016411,0.7325852570752922,-1.3275252478041486,-1.8220189346882565,-1.088103259202871,-1.2712643721401318,-1.020857671906823,4.233489810344214,0.0,0.06005392138362773,0.0,0.0,0.022348238703829987
35.0,377.3690491,892.4642944,419.0,1225.5,398.3459778,731.8016968,488.641449,854.6414185,492.7106934,686.1635132,1660610038573336.5,0.2344031756285831,0.5666665,0.5613299529892021,0.6232552745473044,0.592532772693445,0.7268457290016411,0.7328986598744862,-1.3275252478041486,-1.822910116844204,-1.088542404423072,-1.2712643721401318,-1.020656393326513,-4.233553313326436,0.0,0.06005392138362773,0.026904257580111588,0.0,0.022348238703829987
36.0,377.3690491,892.4642944,419.0,1225.5,398.3911133,731.6088867,488.5,854.772583,492.4833374,686.4000244,1660610038590003.2,0.3097567190988669,0.58333325,0.5613299529892021,0.6232552745473044,0.592599910971355,0.7266353260533609,0.7325604717451306,-1.3275252478041486,-1.822910116844204,-1.0882556027242392,-1.2714594770720131,-1.0210081996579916,4.521190002266998,0.0,0.0,0.01767331169110529,0.017216480660169325,0.02927968682448489
37.0,377.3690491,892.4642944,419.0,1225.5,397.8372192,731.5232544,488.5,854.772583,492.7106934,686.1635132,1660610038606670.0,0.2344438106454224,0.6,0.5613299529892021,0.6232552745473044,0.5917760030492414,0.7266353260533609,0.7328986598744862,-1.3275252478041486,-1.822910116844204,-1.088128226154677,-1.2714594770720131,-1.020656393326513,-4.5187519134471135,0.0,0.0,0.05002176122990924,0.0,0.02927968682448489
38.0,377.3690491,892.4642944,419.0,1225.5,397.9146423,731.6300659,488.5,854.772583,492.7106934,686.1635132,1660610038623336.5,0.2344438106454224,0.6166665,0.5613299529892021,0.6232552745473044,0.5918911685753674,0.7266353260533609,0.7328986598744862,-1.3275252478041486,-1.822910116844204,-1.088287106419014,-1.2714594770720131,-1.020656393326513,0.0,0.0,0.0,0.011773773078045943,0.0,0.0
39.0,377.3690491,892.4642944,419.0,1225.5,397.9086609,731.5068359,488.5,854.772583,492.7106934,686.1635132,1660610038640003.5,0.2344438106454224,0.6333335,0.5613299529892021,0.6232552745473044,0.5918822713460137,0.7266353260533609,0.7328986598744862,-1.3275252478041486,-1.822910116844204,-1.088103803919056,-1.2714594770720131,-1.020656393326513,0.0,0.0,0.0,0.011011098121972722,0.0,0.0
40.0,377.3690491,892.4642944,419.0,1225.5,397.9086609,731.5068359,488.5,854.772583,492.7106934,686.1635132,1660610038656670.0,0.2344438106454224,0.65,0.5613299529892021,0.6232552745473044,0.5918822713460137,0.7266353260533609,0.7328986598744862,-1.3275252478041486,-1.822910116844204,-1.088103803919056,-1.2714594770720131,-1.020656393326513,0.0,0.0,0.0,0.0,0.0,0.0
41.0,377.3690491,892.4642944,419.0,1225.5,398.030304,731.7929077,488.5,854.772583,492.777771,685.6581421,1660610038673336.8,0.2160055196788663,0.66666675,0.5613299529892021,0.6232552745473044,0.5920632133595872,0.7266353260533609,0.7329984366477653,-1.3275252478041486,-1.822910116844204,-1.088529330788386,-1.2714594770720131,-1.0199046625301436,-1.106291926533737,0.0,0.0,0.027743959048276028,0.0,0.045499412533636034
42.0,377.3690491,892.4642944,419.0,1225.5,398.2238159,731.7761841,488.5,854.772583,492.777771,685.6581421,1660610038690003.5,0.2160055196788663,0.6833335,0.5613299529892021,0.6232552745473044,0.5923510589738179,0.7266353260533609,0.7329984366477653,-1.3275252478041486,-1.822910116844204,-1.0885044547217764,-1.2714594770720131,-1.0199046625301436,0.0,0.0,0.0,0.01733511173193014,0.0,0.0
43.0,377.3690491,892.4642944,419.0,1225.5,398.2238159,731.7761841,488.5,854.772583,492.777771,685.6581421,1660610038706670.0,0.2160055196788663,0.7,0.5613299529892021,0.6232552745473044,0.5923510589738179,0.7266353260533609,0.7329984366477653,-1.3275252478041486,-1.822910116844204,-1.0885044547217764,-1.2714594770720131,-1.0199046625301436,0.0,0.0,0.0,0.0,0.0,0.0
44.0,377.3690491,892.4642944,419.0,1225.5,398.2238159,731.7761841,488.5,854.772583,492.9545593,685.8863525,1660610038723336.8,0.1541118324871138,0.71666675,0.5613299529892021,0.6232552745473044,0.5923510589738179,0.7266353260533609,0.7332614061953866,-1.3275252478041486,-1.822910116844204,-1.0885044547217764,-1.2714594770720131,-1.0202441215647655,-3.713602663491818,0.0,0.0,0.0,0.0,0.02576407399821332
45.0,377.5,892.5,419.5,1225.5,398.2238159,731.7761841,488.5,854.772583,492.7886047,685.7886353,1660610038740003.2,0.2112161296417062,0.73333325,0.5615247401947671,0.6239990159250458,0.5923510589738179,0.7266353260533609,0.7330145515896934,-1.327578359268423,-1.822910116844204,-1.0885044547217764,-1.2714594770720131,-1.0200987689148513,3.4262920921964595,0.012113891988995323,0.04462448266448149,0.0,0.0,0.017188150600936647
46.0,377.5,892.5,419.5,1225.5,398.2238159,731.7761841,488.5,854.772583,492.7886047,685.7886353,1660610038756670.0,0.2112161296417062,0.75,0.5615247401947671,0.6239990159250458,0.5923510589738179,0.7266353260533609,0.7330145515896934,-1.327578359268423,-1.822910116844204,-1.0885044547217764,-1.2714594770720131,-1.0200987689148513,0.0,0.0,0.0,0.0,0.0,0.0
47.0,377.5,892.5,419.5,1225.5,398.030304,731.7929077,488.5,854.772583,492.7886047,685.7886353,1660610038773336.8,0.2112161296417062,0.76666675,0.5615247401947671,0.6239990159250458,0.5920632133595872,0.7266353260533609,0.7330145515896934,-1.327578359268423,-1.822910116844204,-1.088529330788386,-1.2714594770720131,-1.0200987689148513,0.0,0.0,0.0,0.01733511173193014,0.0,0.0
48.0,377.5,892.5,419.5,1225.5,398.0909119,731.5064697,488.5,854.772583,492.7886047,685.7886353,1660610038790003.2,0.2112161296417062,0.78333325,0.5615247401947671,0.6239990159250458,0.5921533665656832,0.7266353260533609,0.7330145515896934,-1.327578359268423,-1.822910116844204,-1.088103259202871,-1.2714594770720131,-1.0200987689148513,0.0,0.0,0.0,0.02613029941638362,0.0,0.0
49.0,377.5,892.5,419.5,1225.5,398.2238159,731.7761841,488.5,854.772583,492.7886047,685.7886353,1660610038806670.0,0.2112161296417062,0.8,0.5615247401947671,0.6239990159250458,0.5923510589738179,0.7266353260533609,0.7330145515896934,-1.327578359268423,-1.822910116844204,-1.0885044547217764,-1.2714594770720131,-1.0200987689148513,0.0,0.0,0.0,0.026835507773208127,0.0,0.0
50.0,377.5,892.5,419.5,1225.5,398.2238159,731.7761841,488.5,854.772583,492.9545593,685.8863525,1660610038823336.5,0.1541118324871138,0.8166665,0.5615247401947671,0.6239990159250458,0.5923510589738179,0.7266353260533609,0.7332614061953866,-1.327578359268423,-1.822910116844204,-1.0885044547217764,-1.2714594770720131,-1.0202441215647655,-3.4262920921964826,0.0,0.0,0.0,0.0,0.017188150600936647
51.0,377.625,892.46875,419.5,1225.5,398.2238159,731.7761841,488.5,854.772583,492.9545593,685.8863525,1660610038840003.2,0.1541118324871138,0.83333325,0.5617106755392024,0.6239990159250458,0.5923510589738179,0.7266353260533609,0.7332614061953866,-1.327531875432314,-1.822910116844204,-1.0885044547217764,-1.2714594770720131,-1.0202441215647655,0.0,0.011499465969639204,0.0,0.0,0.0,0.0
52.0,377.625,892.46875,419.5,1225.5,398.3059387,731.6529541,488.5,854.772583,492.5,685.5,1660610038856670.0,0.3113230394135038,0.85,0.5617106755392024,0.6239990159250458,0.5924732152226498,0.7266353260533609,0.7325852570752922,-1.327531875432314,-1.822910116844204,-1.088321152221818,-1.2714594770720131,-1.0196694288834778,9.432625252457166,0.0,0.0,0.013216619848923654,0.0,0.053243004403474424
53.0,377.625,892.46875,419.5,1225.5,398.2159729,731.6431885,488.5,854.772583,492.9545593,685.8863525,1660610038873336.5,0.1541118324871138,0.8666665,0.5617106755392024,0.6239990159250458,0.5923393926465667,0.7266353260533609,0.7332614061953866,-1.327531875432314,-1.822910116844204,-1.0883066260602212,-1.2714594770720131,-1.0202441215647655,-9.432766743250816,0.0,0.0,0.008076519576215057,0.0,0.053243004403474424
54.0,377.625,892.46875,419.5,1225.5,398.2159729,731.6431885,488.641449,854.6414185,492.9545593,685.8863525,1660610038890003.5,0.1539283072614779,0.8833335,0.5617106755392024,0.6239990159250458,0.5923393926465667,0.7268457290016411,0.7332614061953866,-1.327531875432314,-1.822910116844204,-1.0883066260602212,-1.2712643721401318,-1.0202441215647655,-0.011011293312287,0.0,0.0,0.0,0.017216480660169325,0.0
55.0,377.625,892.46875,419.5,1225.5,397.9957886,731.8776245,488.641449,854.6414185,492.5,685.5,1660610038906670.0,0.3111608000199936,0.9,0.5617106755392024,0.6239990159250458,0.5920118722972887,0.7268457290016411,0.7325852570752922,-1.327531875432314,-1.822910116844204,-1.0886553455674857,-1.2712643721401318,-1.0196694288834778,9.434043905949984,0.0,0.0,0.028704521354248648,0.0,0.053243004403474424
56.0,377.7619019,892.3237915,419.5,1225.5,398.3911133,731.6088867,488.641449,854.6414185,492.5,685.5,1660610038923336.8,0.3111608000199936,0.91666675,0.5619143147546453,0.6239990159250458,0.592599910971355,0.7268457290016411,0.7325852570752922,-1.3273162521633033,-1.822910116844204,-1.0882556027242392,-1.2712643721401318,-1.0196694288834778,0.0,0.017795065808761865,0.0,0.042662650673957254,0.0,0.0
57.0,378.0,892.5,419.5,1225.5,398.5541077,731.7056274,488.641449,854.6414185,492.5,685.5,1660610038940003.5,0.3111608000199936,0.9333335,0.5622684815725085,0.6239990159250458,0.5928423623305953,0.7268457290016411,0.7325852570752922,-1.327578359268423,-1.822910116844204,-1.0883995028472426,-1.2712643721401318,-1.0196694288834778,0.0,0.026436402363909817,0.0,0.0169163726960701,0.0,0.0
58.0,378.0,892.5,419.5,1225.5,398.402771,731.6481323,488.641449,854.6414185,492.5,685.5,1660610038956670.0,0.3111608000199936,0.95,0.5622684815725085,0.6239990159250458,0.5926172515990735,0.7268457290016411,0.7325852570752922,-1.327578359268423,-1.822910116844204,-1.088313979877468,-1.2712643721401318,-1.0196694288834778,0.0,0.0,0.0,0.01444854564650895,0.0,0.0
59.0,378.0,892.5,419.5,1225.5,398.6378479,731.8312988,488.749115,854.7491455,492.5,685.5,1660610038973336.8,0.3106380944365345,0.96666675,0.5622684815725085,0.6239990159250458,0.592966924434036,0.727005880319993,0.7325852570752922,-1.327578359268423,-1.822910116844204,-1.0885864368876,-1.2714246141949317,-1.0196694288834778,-0.0313621781966531,0.0,0.0,0.026597257188866633,0.013593140153285575,0.0
60.0,378.0,892.3768311,419.5,1225.5,398.5541077,731.7056274,488.9832458,854.5958862,492.5,685.5,1660610038990003.2,0.3102433901704984,0.98333325,0.5622684815725085,0.6239990159250458,0.5928423623305953,0.7273541458475203,0.7325852570752922,-1.3273951476536612,-1.822910116844204,-1.0883995028472426,-1.2711966436290645,-1.0196694288834778,-0.0236824927870941,0.010992696885705477,0.0,0.013477989130740206,0.024974668038564515,0.0
61.0,377.6833191,892.4333496,420.8641968,1225.691406,398.5,732.0,489.0528259,855.0164185,492.5,685.0,1660610039006670.0,0.3126625409340537,1.0,0.5617974241947677,0.6260282351401306,0.5927618780599064,0.7274576450463952,0.7325852570752922,-1.3274792179477768,-1.8231948299685,-1.0888373770134292,-1.2718221781734378,-1.0189256875057362,0.1451483200717187,0.028710038713246972,0.12294572733388054,0.026712570293231593,0.0380423445825756,0.04462448266449481
62.0,377.4047546,892.0476074,420.8641968,1225.691406,398.6666565,731.666687,489.4166565,855.1425781,492.5,685.0,1660610039023336.8,0.3109906952730283,1.01666675,0.5613830643047281,0.6260282351401306,0.5930097767297455,0.727998836789812,0.7325852570752922,-1.3269054330772148,-1.8231948299685,-1.088341579673751,-1.2720098384028764,-1.0189256875057362,-0.1003102381103341,0.042465556703927904,0.0,0.0332590966375199,0.034368263172289956,0.0
63.0,377.6099243,892.1418457,421.5,1225.5,398.402771,731.875,489.1773071,855.1152344,492.5,685.0,1660610039040003.2,0.311982808778927,1.03333325,0.5616882506954256,0.6269739814360115,0.5926172515990735,0.7276428086847769,0.7325852570752922,-1.3270456109233708,-1.822910116844204,-1.088651441668994,-1.2719691651206553,-1.0189256875057362,0.0595274056279761,0.02015040500416297,0.05926036980603008,0.030005425567692673,0.021500632057255546,0.0
64.0,377.7886047,892.7886353,420.8641968,1225.691406,398.5,732.0,489.5617065,855.0055542,492.5,685.0,1660610039056670.0,0.3106832722435422,1.05,0.5619540347091684,0.6260282351401306,0.5927618780599064,0.7282145961634949,0.7325852570752922,-1.3280076992997965,-1.8231948299685,-1.0888373770134292,-1.2718060177145374,-1.0189256875057362,-0.0779718022640758,0.05988755020580123,0.05926036980603008,0.014133632078829944,0.035676445857036554,0.0
