Frame #,Shoulder Pink X,Shoulder Pink Y,Wrist Pink X,Wrist Pink Y,Head Pink X,Head Pink Y,Green X,Green Y,angles,Timestamp (microseconds),Seconds
156.0,319.7377625,1180.357056,845.4268188,1261.055542,307.3908081,989.0632324,540.2038574,1293.592285,146.7294306,1658797482583333.2,2.58333325
157.0,319.2622375,1180.357056,845.5985718,1253.828369,307.3908081,989.0632324,539.857605,1293.427246,145.4820238,1658797482600000.0,2.6
158.0,318.1141663,1180.266357,844.2599487,1246.921997,307.4550476,988.9663086,539.5,1293.0,144.4163054,1658797482616666.5,2.6166665
159.0,317.9969788,1179.931763,843.4657593,1237.650269,307.4550476,988.9663086,539.4244995,1292.018921,143.0128824,1658797482633333.5,2.6333335
160.0,317.5602722,1179.209961,841.6635742,1228.153564,307.5,988.5,539.3276367,1291.732178,141.2215227,1658797482650000.0,2.65
161.0,317.5366821,1178.799683,838.8061523,1218.146729,307.3679504,987.9034424,539.3174438,1291.317505,139.3701,1658797482666666.8,2.66666675
162.0,317.5,1178.5,835.8867798,1207.432251,307.3493652,987.7682495,539.269104,1290.646606,137.5035402,1658797482683333.5,2.6833335
163.0,316.8566895,1178.626465,832.3143921,1195.695068,307.3531494,987.8360596,539.1577148,1289.5,135.7483389,1658797482700000.0,2.7
164.0,316.6315002,1178.63147,828.0396729,1186.960327,307.3531494,987.8360596,538.9344482,1289.208008,134.076487,1658797482716666.8,2.71666675
165.0,316.227417,1178.5,824.3599854,1175.900024,307.3531494,987.8360596,538.0,1288.5,132.1531111,1658797482733333.2,2.73333325
166.0,316.227417,1178.5,824.3599854,1175.900024,306.5,988.227417,537.6825562,1287.682495,132.4536244,1658797482750000.0,2.75
167.0,315.7377625,1178.357056,814.3143921,1153.635986,306.9603271,988.0396729,537.6825562,1287.682495,127.9228194,1658797482766666.8,2.76666675
168.0,315.5,1178.198364,808.5,1143.5,307.039093,987.7225342,537.3102417,1287.155151,125.9278326,1658797482783333.2,2.78333325
169.0,314.772583,1178.5,802.5,1133.5,307.7771301,987.666687,537.3102417,1287.155151,123.8871367,1658797482800000.0,2.8
170.0,314.772583,1178.5,796.6856079,1125.635986,307.9723816,987.819519,535.6897583,1286.844849,122.1728801,1658797482816666.5,2.8166665
171.0,314.5,1178.227417,790.5,1117.5,308.243042,987.701416,535.5,1286.5,120.3645556,1658797482833333.2,2.83333325
172.0,314.227417,1178.5,783.5,1109.5,308.243042,987.701416,535.0,1286.5,118.4712586,1658797482850000.0,2.85
173.0,313.5,1178.198364,776.8687744,1101.833374,308.243042,987.701416,533.5,1285.842285,116.8353398,1658797482866666.5,2.8666665
174.0,312.641449,1178.358521,769.5571289,1094.726196,308.3548889,987.9170532,533.5,1285.842285,115.055258,1658797482883333.5,2.8833335
175.0,312.3570251,1177.737793,761.5,1087.5,308.3548889,987.9170532,532.8157349,1285.655884,113.008439,1658797482900000.0,2.9
176.0,312.5,1178.0,753.5,1079.5,308.3023682,988.3406372,531.8422852,1285.5,110.9872711,1658797482916666.8,2.91666675
177.0,312.1363525,1177.663696,744.5,1071.5,308.2835999,988.2836304,531.5,1285.157715,108.8055935,1658797482933333.5,2.9333335
178.0,311.5,1177.747681,736.3143921,1065.364014,308.2654724,988.3193359,530.6856079,1285.364014,106.9159237,1658797482950000.0,2.95
179.0,311.5,1177.747681,736.3143921,1065.364014,308.2654724,988.3193359,529.6825562,1285.317505,106.9667877,1658797482966666.8,2.96666675
180.0,310.5,1177.5,716.5,1050.5,308.2654724,988.3193359,529.5,1285.157715,102.373365,1658797482983333.2,2.98333325
181.0,310.5,1177.5,706.5,1044.5,307.7662048,988.0463257,529.1577148,1285.5,100.0620591,1658797483000000.0,3.0
182.0,310.5,1177.5,695.7729492,1038.32373,307.7662048,988.0463257,528.1842651,1285.344116,97.80004667,1658797483016666.8,3.01666675
183.0,310.5,1177.5,684.5,1032.5,307.7309265,987.397583,527.6825562,1285.317505,95.40895438,1658797483033333.2,3.03333325
184.0,310.5,1177.0,674.6856079,1027.635986,307.7309265,987.397583,527.3389282,1285.338989,93.21156089,1658797483050000.0,3.05
185.0,310.5,1177.0,661.5,1022.17981,307.7309265,987.397583,526.1842651,1285.344116,90.54001846,1658797483066666.5,3.0666665
186.0,310.358551,1176.641479,649.7897339,1017.133362,307.6082764,987.6873779,525.6610718,1285.661011,87.95344233,1658797483083333.2,3.08333325
187.0,310.358551,1176.641479,649.7897339,1017.133362,307.6082764,987.6873779,525.1577148,1285.5,88.0350719,1658797483100000.0,3.1
188.0,310.0,1176.5,625.7729492,1010.323669,307.6082764,987.6873779,524.8449097,1285.310181,83.29425053,1658797483116666.5,3.1166665
189.0,310.0,1176.5,625.7729492,1010.323669,307.6685181,987.7629395,523.7849731,1285.784912,83.24108806,1658797483133333.5,3.1333335
190.0,310.0,1176.5,625.7729492,1010.323669,307.7717285,987.8007202,523.6234131,1285.623413,83.29837454,1658797483150000.0,3.15
191.0,310.0,1176.5,625.7729492,1010.323669,307.872345,987.7943115,523.5,1285.157715,83.4383969,1658797483166666.8,3.16666675
192.0,310.0,1176.5,625.7729492,1010.323669,308.1886597,987.6849976,522.930481,1284.06958,83.78820551,1658797483183333.5,3.1833335
193.0,310.0,1176.5,625.7729492,1010.323669,308.5903625,988.0160522,522.1842651,1283.344116,84.05034605,1658797483200000.0,3.2
194.0,310.0,1176.5,625.7729492,1010.323669,308.7274475,987.6482544,522.069519,1282.93042,84.17701141,1658797483216666.8,3.21666675
195.0,310.0,1176.5,625.7729492,1010.323669,308.8909607,987.1173096,521.6610718,1281.661011,84.57188249,1658797483233333.2,3.23333325
196.0,310.0,1176.5,625.7729492,1010.323669,309.5,987.1105957,521.1577148,1281.5,84.65651037,1658797483250000.0,3.25
197.0,310.0,1176.5,625.7729492,1010.323669,309.7993469,987.0795898,520.4146118,1280.257446,85.0729434,1658797483266666.8,3.26666675
198.0,310.0,1176.5,625.7729492,1010.323669,309.7993469,987.0795898,519.6610718,1279.338989,85.3985291,1658797483283333.2,3.28333325
199.0,310.0,1176.5,625.7729492,1010.323669,309.887146,987.293396,519.3640747,1278.314453,85.72232058,1658797483300000.0,3.3
