Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity,Index Pink m/s,Thumb Pink m/s,Hand Green m/s
1.0,308.2227783,699.5408325,352.1930847,759.9945068,716.1729736,715.5949097,1660093981850000.0,9.208388415386578,0.0,0.3298565978127248,-0.7486408380075625,0.3769131319010981,0.7664403708903897,-0.8133376895506614,-0.7658217333178391,,,,
2.0,308.2317505,700.0396729,352.4821472,760.4181519,716.1428833,715.7835693,1660093981866666.5,9.207621433151882,0.0166665,0.3298661997616243,-0.7491746914693447,0.3772224833816445,0.7664081685851614,-0.8137910698366246,-0.7660236347287079,-0.0460193942756934,0.03203638834022961,0.03293185813127996,0.012267200390564436
3.0,308.2317505,700.0396729,352.4821472,760.4181519,716.1173706,715.7722778,1660093981883333.2,9.208414570121109,0.03333325,0.3298661997616243,-0.7491746914693447,0.3772224833816445,0.7663808651766675,-0.8137910698366246,-0.7660115506906795,0.0475879802137125,0.0,0.0,0.0017914799261068422
4.0,308.0935974,699.8948975,352.2738647,760.6212769,716.333313,715.7237549,1660093981899999.8,9.250928110512168,0.04999975,0.3297183498467198,-0.7490197544424501,0.3769995817608985,0.7666119643374122,-0.8140084519580897,-0.7659596220214284,2.550837931842887,0.01284968041255204,0.018681124948723822,0.014211694889545932
5.0,307.8780212,699.6494751,352.2244568,760.4036865,716.3153076,715.788269,1660093981916666.5,9.248933347400648,0.0666665,0.3294876425891523,-0.7487571061127662,0.3769467059744658,0.7665926951580899,-0.8137755891260285,-0.766028664295508,-0.1196851882652868,0.02097512673640091,0.014327435585166184,0.00430084791344554
6.0,308.1024475,699.8422852,352.103302,760.3043823,716.3355713,715.9002075,1660093981933333.2,9.20330463636127,0.08333325,0.3297278211255539,-0.7489634493426881,0.3768170474516366,0.7666143811450179,-0.8136693148729017,-0.7661484596363257,-2.7377089738177744,0.018998624381183604,0.010058825871426844,0.007304542460581968
7.0,307.914978,699.5408325,352.07724,760.234436,716.3498535,715.7753906,1660093981949999.8,9.234674825562118,0.09999975,0.3295271933465016,-0.7486408380075625,0.376789156188377,0.7666296657970065,-0.8135944591186487,-0.7660148819747051,1.88223017435261,0.02279443979141006,0.004792984815292174,0.008066957553723471
8.0,308.243042,699.227417,352.5776672,759.8479004,716.4451904,715.7442627,1660093981966666.5,9.228053556082433,0.1166665,0.3298782837996527,-0.7483054242165963,0.3773247078259145,0.7667316942896879,-0.8131807930078806,-0.7659815692414682,-0.3972741824102276,0.029133501383650333,0.04060254607289455,0.006439750418484386
9.0,308.243042,699.227417,352.5776672,759.8479004,716.383667,715.5971069,1660093981983333.2,9.231774039884847,0.13333325,0.3298782837996527,-0.7483054242165963,0.3773247078259145,0.7666658526295684,-0.8131807930078806,-0.7658240847369026,0.2232279120053114,0.0,0.0,0.010241649095144622
10.0,306.9220276,699.0409546,352.1165161,759.4547119,716.383667,715.5971069,1660093982000000.0,9.180774027939698,0.15,0.3284645488445369,-0.7481058742247909,0.3768311890348551,0.7666658526295684,-0.812760007037342,-0.7658240847369026,-3.0599854167818563,0.08566492982058109,0.03891320943421604,0.0
