Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity,Index Pink m/s,Thumb Pink m/s,Hand Green m/s
1.0,247.30159,686.1196289,383.0,909.5,724.3982544,920.244812,1660172197833330.0,24.335854871640908,0.0,0.0851565817274563,-0.2362605200121635,0.1318833849859832,0.2494414983504163,-0.3131799964614928,-0.316879897708485,,,,
2.0,247.9197388,685.6410522,382.9830627,909.144043,724.3912964,920.1622925,1660172197849996.5,24.35813695518502,0.0166665,0.0853694369654955,-0.2360957254555802,0.1318775527445824,0.2494391024115318,-0.3130574251453846,-0.3168514826928523,1.3369383820305794,0.016151549574723756,0.007362599626498931,0.0017109509319572962
3.0,247.3983765,685.2148438,383.5,908.5491943,724.2787476,919.7930908,1660172197866663.2,24.30287743534215,0.03333325,0.0851899094852656,-0.2359489635587096,0.1320555565068526,0.2494003470153958,-0.3128525931346522,-0.3167243506564591,-3.3155546127991644,0.013912908175888665,0.016282179559594972,0.007974479761445578
4.0,247.5555573,684.7543335,383.4289856,907.7623291,724.5625,919.03125,1660172197883329.8,24.26546799979977,0.04999975,0.0852440336000405,-0.2357903900412555,0.1320311031923494,0.2494980551799125,-0.3125816415782457,-0.3164620160780663,-2.244588578428542,0.010053354109776468,0.01632316629313881,0.016796390658755364
5.0,247.8567657,684.0768433,383.9212036,907.4909058,724.2005615,918.755188,1660172197899996.5,24.33192325705709,0.0666665,0.0853477526166938,-0.2355571010050392,0.132200595035668,0.2493734241759001,-0.3124881788535249,-0.3163669560492778,3.9872954989615343,0.015318389987309186,0.011613180318481561,0.00940475764939573
6.0,247.6653595,683.7791138,383.5,907.0357056,724.3450317,918.824585,1660172197916663.2,24.26648471234301,0.08333325,0.0852818432235781,-0.2354545799233938,0.1320555565068526,0.2494231714840087,-0.3123314338320568,-0.3163908524233453,-3.926293051379355,0.007312771910667748,0.012813221130750455,0.003311343063992451
7.0,247.6173859,683.7730103,383.5710144,906.7623291,724.2528687,918.6005859,1660172197933329.8,24.23827618563229,0.09999975,0.085265323848231,-0.2354524782256386,0.1320800098213559,0.2493914357962529,-0.3122372985365069,-0.3163137198919046,-1.6925285279285156,0.0009991520520543317,0.005835572504088955,0.005004367354783825
8.0,247.7140961,683.7615356,383.4067688,906.4576416,724.2528687,918.6005859,1660172197949996.5,24.193799853594008,0.1166665,0.0852986253326661,-0.2354485269925375,0.1320234529918597,0.2493914357962529,-0.312132381515977,-0.3163137198919046,-2.668566579464058,0.002012104368804678,0.007151400014984417,0.0
9.0,247.7140961,683.7615356,383.4067688,906.4576416,724.18927,918.6242676,1660172197966663.2,24.194766242897217,0.13333325,0.0852986253326661,-0.2354485269925375,0.1320234529918597,0.2493695360264443,-0.312132381515977,-0.3163218745205162,0.0579830682771602,0.0,0.0,0.0014021242411659098
10.0,247.4058533,683.7252197,383.2595825,906.6784668,723.776062,918.7735596,1660172197983330.0,24.22815358510965,0.15,0.08519248406932,-0.2354360218650681,0.1319727704136154,0.2492272507268534,-0.3122084211370377,-0.3163732821819034,2.0032305165933364,0.006412522560727927,0.005482945535999772,0.009077239385645437
11.0,246.7859955,684.9416504,382.8906555,906.9306641,723.6373291,918.6906738,1660172197999996.8,24.137120308128644,0.16666675,0.0849790403490225,-0.2358548913123706,0.1318457329682558,0.2491794790180782,-0.3122952635224379,-0.3163447410334145,-5.461969309013735,0.028207009912867856,0.009233006267289004,0.0033388980126584596
12.0,246.1940155,685.135437,382.4517212,906.8815918,723.1362305,918.7246094,1660172198016663.2,24.1030154154348,0.18333325,0.0847751961551739,-0.2359216203796628,0.1316945889962703,0.2490069292019431,-0.3122783658173909,-0.3163564265211417,-2.046314024770853,0.01286929701401335,0.009125136587048456,0.010376702887625041
13.0,245.9668121,684.7607422,381.8042297,907.0476074,723.1339111,918.8062744,1660172198033330.0,24.15443781628872,0.2,0.0846969602453245,-0.2357925968325071,0.1314716298036602,0.2490061305326921,-0.3123355321340709,-0.3163845472956453,3.085328624592044,0.009053428075494828,0.01381027304565586,0.0016879268326902576
14.0,245.88974,685.1102295,381.644104,907.2155151,723.0600586,918.9940186,1660172198049996.5,24.135801139415,0.2166665,0.0846704210039773,-0.2359129403524382,0.1314164916330617,0.2489806999382021,-0.3123933499822203,-0.3164491957045421,-1.118211794541069,0.0073941070342864864,0.0047936663544379835,0.004168222027725172
15.0,245.88974,685.1102295,381.8736572,907.0322876,723.0169678,918.734436,1660172198066663.2,24.123938828130385,0.23333325,0.0846704210039773,-0.2359129403524382,0.1314955366801906,0.2489658619210591,-0.3123302568675402,-0.3163598102424756,-0.7117351184014028,0.0,0.0060682697817683795,0.005436519041967508
16.0,246.1259308,685.1135864,381.5,907.5491943,723.1253662,919.0305786,1660172198083330.0,24.198111610942508,0.25,0.08475175166248,-0.235914096277595,0.1313668704233749,0.2490031881558347,-0.3125082500929133,-0.3164617848861481,4.450344717003821,0.004880332348480377,0.01317769851370338,0.006515479469445666
17.0,246.307785,684.8408813,382.0589905,907.3156128,723.0750122,918.7055664,1660172198099996.5,24.215983290887586,0.2666665,0.084814371890861,-0.2358201921739633,0.131559354912448,0.248985849106311,-0.3124278179287094,-0.3163498691965978,1.0723115198198527,0.006772103458519669,0.012516812759649571,0.006795053431818959
18.0,246.7446594,684.5546875,382.174469,907.4703979,723.7073975,918.9949341,1660172198116663.2,24.242750241287222,0.28333325,0.0849648065506149,-0.2357216433303445,0.1315991191303935,0.2492036065840639,-0.3124811171008592,-0.3164495109505968,1.6060089939332265,0.010790405977624306,0.003989884861799245,0.014368314922993081
19.0,246.9024048,684.44104,382.5714417,907.4470825,724.3027954,919.0,1660172198133329.8,24.22979900339696,0.29999975,0.0850191250814712,-0.2356825096045085,0.1317358139173988,0.2494086277079949,-0.3124730886051039,-0.316451255358012,-0.7770820442362331,0.004016842622246814,0.008215821172510657,0.012301712692734461
20.0,247.1556549,684.1969604,382.8022461,907.3502808,724.3027954,919.0,1660172198149996.5,24.247903667740168,0.3166665,0.0851063299912258,-0.2355984624926181,0.1318152898065415,0.2494086277079949,-0.3124397556132804,-0.316451255358012,1.086274429220394,0.007266843048307896,0.005170978541450702,0.0
21.0,247.3631592,683.8002319,382.896759,907.2005615,724.1970825,918.8377075,1660172198166663.2,24.286442259815782,0.33333325,0.0851777826530617,-0.2354618517941836,0.131847834666011,0.2493722262064578,-0.3123882008141114,-0.3163953710649106,2.3123039630170403,0.009250117670424116,0.0036580643382652664,0.004001655245838969
22.0,247.4023438,683.8098755,383.0,907.5,724.1970825,918.8377075,1660172198183329.8,24.337013298099063,0.34999975,0.0851912755974151,-0.2354651725007409,0.1318833849859832,0.2493722262064578,-0.3124913103780151,-0.3163953710649106,3.034292639923219,0.0008337337115106101,0.006543964143142115,0.0
23.0,247.5795441,683.8914185,383.1338501,907.1942139,724.3027954,919.0,1660172198199996.5,24.269551901056623,0.3666665,0.0852522932877141,-0.2354932512653934,0.1319294753365543,0.2494086277079949,-0.3123860150622197,-0.316451255358012,-4.047663584228452,0.004030095779730724,0.006896457510866537,0.004001655245838969
24.0,247.5357208,683.8624268,383.4433899,907.2421265,724.3027954,919.0,1660172198216663.2,24.276510984426007,0.38333325,0.0852372030392931,-0.2354832681752302,0.1320360632128255,0.2494086277079949,-0.3124025134326413,-0.316451255358012,0.4175429144484942,0.001085614881903761,0.00647143088817716,0.0
25.0,248.0134735,683.8173828,383.5083313,906.9249878,724.7891235,919.0918579,1660172198233330.0,24.223191381967137,0.4,0.08540171385721,-0.2354677575872581,0.1320584253320363,0.249576091405232,-0.3122933089280302,-0.3164828859867057,-3.1991601517314674,0.009914423593096409,0.006688234261046645,0.010225483442358078
26.0,247.6280518,683.7246094,383.174469,906.6791382,724.7891235,919.0918579,1660172198249996.8,24.17459648930232,0.41666675,0.0852689965766799,-0.2354358117125096,0.1319434621721323,0.249576091405232,-0.3122086523289559,-0.3164828859867057,-2.91567898149408,0.008190475912491979,0.008566198949766922,0.0
27.0,247.8495789,683.6558228,383.174469,906.6791382,724.4666748,918.8909302,1660172198266663.2,24.21948569426467,0.43333325,0.0853452778921214,-0.2354121255254348,0.1319434621721323,0.2494650584390692,-0.3122086523289559,-0.3164136979313181,2.6933792315332403,0.004792447011398477,0.0,0.00784952888392723
28.0,247.6730499,683.7036743,383.7025146,905.8745728,724.5370483,918.7963257,1660172198283330.0,24.07200814335022,0.45,0.0852844913593063,-0.2354286028564966,0.1321252910002132,0.249489291064117,-0.311931605831842,-0.316381121530026,-8.848608811822851,0.0037788117230377477,0.019883142191909793,0.0024360606183486165
