Frame #,Arm Pink X,Arm Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Shoulder Orange X,Shoulder Orange Y,Leg Orange X,Leg Orange Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Back Pink X meters,Neck Green X meters,Shoulder Orange X meters,Leg Orange X meters,Arm Pink Y meters,Back Pink Y meters,Neck Green Y meters,Shoulder Orange Y meters,Leg Orange Y meters,angular velocity,Arm Pink m/s,Back Pink m/s,Neck Green m/s,Shoulder Orange m/s,Leg Orange m/s
19.0,329.300354,995.4432373,502.0,1004.0,499.5,852.0,403.7771301,1380.674438,500.0,851.5,1660006178300000.0,0.2933024615820919,0.3,0.411343919497442,0.6270708339041623,0.623947971185516,0.5043762184925029,0.6245725437292453,-1.2434530297170716,-1.2541416678083246,-1.064271614514634,-1.7246626916072123,-1.0636470419709048,0.0,0.0,0.0,0.0,0.0,0.0
20.0,329.300354,995.4432373,502.0,1004.0,499.5,852.0,403.7771301,1380.674438,500.0,851.5,1660006178316666.5,0.2933024615820919,0.3166665,0.411343919497442,0.6270708339041623,0.623947971185516,0.5043762184925029,0.6245725437292453,-1.2434530297170716,-1.2541416678083246,-1.064271614514634,-1.7246626916072123,-1.0636470419709048,0.0,0.0,0.0,0.0,0.0,0.0
21.0,329.300354,995.4432373,502.0,1004.0,499.2787781,852.2788086,403.7771301,1380.674438,500.0,851.5,1660006178333333.2,0.3785509063727272,0.33333325,0.411343919497442,0.6270708339041623,0.6236716329358929,0.5043762184925029,0.6245725437292453,-1.2434530297170716,-1.2541416678083246,-1.0646198869076653,-1.7246626916072123,-1.0636470419709048,5.114881113032551,0.0,0.0,0.026675144922361758,0.0,0.0
22.0,329.300354,995.4432373,502.0,1004.0,499.0718994,852.3398438,403.7771301,1380.674438,500.0,851.5,1660006178350000.0,0.457094054733141,0.35,0.411343919497442,0.6270708339041623,0.623413211424088,0.5043762184925029,0.6245725437292453,-1.2434530297170716,-1.2541416678083246,-1.0646961287279073,-1.7246626916072123,-1.0636470419709048,4.712565338798148,0.0,0.0,0.016166019129718313,0.0,0.0
23.0,329.300354,995.4432373,502.0,1004.0,499.4414368,852.288269,403.7771301,1380.674438,500.0,851.5,1660006178366666.5,0.3172035318638553,0.3666665,0.411343919497442,0.6270708339041623,0.6238748172519303,0.5043762184925029,0.6245725437292453,-1.2434530297170716,-1.2541416678083246,-1.0646317043198503,-1.7246626916072123,-1.0636470419709048,-8.393515307310201,0.0,0.0,0.027964792163454166,0.0,0.0
24.0,329.0499878,995.6099854,502.0,1004.0,499.0,852.5,403.7771301,1380.674438,500.0,851.5,1660006178383333.5,0.4854442590417433,0.3833335,0.4110311757886463,0.6270708339041623,0.6233233986417869,0.5043762184925029,0.6245725437292453,-1.2436613222870296,-1.2541416678083246,-1.0648961870583633,-1.7246626916072123,-1.0636470419709048,10.094241745838373,0.022545507746059148,0.0,0.0366939909154309,0.0,0.0
25.0,329.0499878,995.6099854,502.0,1004.0,498.7530823,852.5,403.7771301,1380.674438,500.0,851.5,1660006178400000.0,0.5787863588012749,0.4,0.4110311757886463,0.6270708339041623,0.6230149626098254,0.5043762184925029,0.6245725437292453,-1.2436613222870296,-1.2541416678083246,-1.0648961870583633,-1.7246626916072123,-1.0636470419709048,5.600581991391802,0.0,0.0,0.018506161917690722,0.0,0.0
26.0,328.9134521,995.6057739,502.0,1004.0,498.8692932,852.6013184,403.7771301,1380.674438,500.0,851.5,1660006178416666.8,0.5356480417331112,0.41666675,0.4108606228897285,0.6270708339041623,0.6231601268846695,0.5043762184925029,0.6245725437292453,-1.243656061512494,-1.2541416678083246,-1.0650227484399923,-1.7246626916072123,-1.0636470419709048,-2.588286082659418,0.01023804090051808,0.0,0.011555328642627588,0.0,0.0
27.0,329.0499878,995.6099854,502.0,1004.0,499.0,852.3768311,403.7771301,1380.674438,500.0,851.5,1660006178433333.5,0.4845229684742403,0.4333335,0.4110311757886463,0.6270708339041623,0.6233233986417869,0.5043762184925029,0.6245725437292453,-1.2436613222870296,-1.2541416678083246,-1.0647423312320006,-1.7246626916072123,-1.0636470419709048,-3.0674890580869616,0.01023804090051808,0.0,0.019469188939356282,0.0,0.0
28.0,329.0499878,995.6099854,502.0,1004.0,499.0,852.3768311,403.7771301,1380.674438,500.0,851.5,1660006178450000.0,0.4845229684742403,0.45,0.4110311757886463,0.6270708339041623,0.6233233986417869,0.5043762184925029,0.6245725437292453,-1.2436613222870296,-1.2541416678083246,-1.0647423312320006,-1.7246626916072123,-1.0636470419709048,0.0,0.0,0.0,0.0,0.0,0.0
29.0,329.1438599,995.4456177,502.0,1004.0,499.0,852.3768311,403.7771301,1380.674438,500.0,851.5,1660006178466666.8,0.4845229684742403,0.46666675,0.4111484356612107,0.6270708339041623,0.6233233986417869,0.5043762184925029,0.6245725437292453,-1.2434560031820376,-1.2541416678083246,-1.0647423312320006,-1.7246626916072123,-1.0636470419709048,0.0,0.01418664602077298,0.0,0.0,0.0,0.0
30.0,329.1438599,995.4456177,501.9166565,1004.269836,498.8787842,852.1939697,403.7771301,1380.674438,500.0,851.5,1660006178483333.2,0.527835516201913,0.48333325,0.4111484356612107,0.6269667257805657,0.6231719825206945,0.5043762184925029,0.6245725437292453,-1.2434560031820376,-1.2544787321221442,-1.0645139108125048,-1.7246626916072123,-1.0636470419709048,2.5987788514488828,0.0,0.02116655548213363,0.0164429263566263,0.0,0.0
31.0,329.0035095,995.7859497,501.9166565,1004.269836,498.8787842,852.1939697,403.7771301,1380.674438,500.0,851.5,1660006178500000.0,0.527835516201913,0.5,0.4109731176485278,0.6269667257805657,0.6231719825206945,0.5043762184925029,0.6245725437292453,-1.2438811272279426,-1.2544787321221442,-1.0645139108125048,-1.7246626916072123,-1.0636470419709048,0.0,0.027591315588782195,0.0,0.0,0.0,0.0
32.0,329.1438599,995.4456177,502.0,1004.300842,499.0,852.0769043,403.7771301,1380.674438,500.0,851.5,1660006178516666.8,0.4813291694812897,0.51666675,0.4111484356612107,0.6270708339041623,0.6233233986417869,0.5043762184925029,0.6245725437292453,-1.2434560031820376,-1.2545174631147258,-1.0643676791431835,-1.7246626916072123,-1.0636470419709048,-2.790366851403153,0.027591315588782195,0.006664752678576025,0.012630041734725804,0.0,0.0
33.0,329.1438599,995.4456177,502.0,1004.5,499.0748291,852.2177124,403.7771301,1380.674438,500.0,851.5,1660006178533333.2,0.4535967075007417,0.53333325,0.4111484356612107,0.6270708339041623,0.6234168710444508,0.5043762184925029,0.6245725437292453,-1.2434560031820376,-1.254766240352054,-1.0645435688895728,-1.7246626916072123,-1.0636470419709048,-1.6639643584764596,0.0,0.014926634239698089,0.011951044079941572,0.0,0.0
34.0,329.1000061,995.6221924,501.9166565,1004.269836,499.1748657,852.5847168,403.7771301,1380.674438,500.0,851.5,1660006178550000.0,0.4189849432685506,0.55,0.4110936559023743,0.6269667257805657,0.6235418312719069,0.5043762184925029,0.6245725437292453,-1.243676570601112,-1.2544787321221442,-1.0650020106329086,-1.7246626916072123,-1.0636470419709048,-2.076695470454105,0.013636088515661036,0.018346611163726153,0.028510033421990377,0.0,0.0
35.0,328.8591003,995.8591309,501.8312683,1004.362122,499.2839355,852.7160645,403.7771301,1380.674438,500.0,851.5,1660006178566666.5,0.3781993311047245,0.5666665,0.4107927296057641,0.6268600635300088,0.6236780752767669,0.5043762184925029,0.6245725437292453,-1.243972541164417,-1.2545940107256852,-1.0651660829671126,-1.7246626916072123,-1.0636470419709048,-2.447161201441596,0.025325061840094493,0.009423246344100172,0.012795928061739435,0.0,0.0
36.0,328.8619385,995.7744141,501.9166565,1004.269836,499.2564087,852.6089478,403.7771301,1380.674438,500.0,851.5,1660006178583333.2,0.3883540958996992,0.58333325,0.4107962749293513,0.6269667257805657,0.6236436903097735,0.5043762184925029,0.6245725437292453,-1.2438667175898717,-1.2544787321221442,-1.0650322786675228,-1.7246626916072123,-1.0636470419709048,0.6092828412842753,0.006352976758649381,0.009423246344100172,0.008289107283527391,0.0,0.0
37.0,329.0,995.5,501.9166565,1004.269836,498.8725586,852.4264526,403.7771301,1380.674438,500.0,851.5,1660006178600000.0,0.5319353840625414,0.6,0.4109687337738434,0.6269667257805657,0.623164205843038,0.5043762184925029,0.6245725437292453,-1.2435239345649274,-1.2544787321221442,-1.0648043156849578,-1.7246626916072123,-1.0636470419709048,8.614834215599476,0.023023295134290526,0.0,0.0318549982096696,0.0,0.0
38.0,328.8591003,995.8591309,501.9166565,1004.269836,499.0,853.0,403.7771301,1380.674438,500.0,851.5,1660006178616666.5,0.4880371110095799,0.6166665,0.4107927296057641,0.6269667257805657,0.6233233986417869,0.5043762184925029,0.6245725437292453,-1.243972541164417,-1.2544787321221442,-1.0655207596020926,-1.7246626916072123,-1.0636470419709048,-2.633922722404907,0.028913859199918235,0.0,0.04403502288931479,0.0,0.0
39.0,328.8591003,995.8591309,501.9166565,1004.269836,499.0,853.1372681,403.7771301,1380.674438,500.0,851.5,1660006178633333.5,0.4890401217193255,0.6333335,0.4107927296057641,0.6269667257805657,0.6233233986417869,0.5043762184925029,0.6245725437292453,-1.243972541164417,-1.2544787321221442,-1.0656922273748723,-1.7246626916072123,-1.0636470419709048,0.0601794389959541,0.0,0.0,0.01028806636678592,0.0,0.0
40.0,328.8591003,995.8591309,501.9166565,1004.269836,498.8850708,853.0,403.7771301,1380.674438,500.0,851.5,1660006178650000.0,0.5315514922516638,0.65,0.4107927296057641,0.6269667257805657,0.6231798353962013,0.5043762184925029,0.6245725437292453,-1.243972541164417,-1.2544787321221442,-1.0655207596020926,-1.7246626916072123,-1.0636470419709048,2.5507077390176827,0.0,0.0,0.01341796442484737,0.0,0.0
41.0,328.8591003,995.8591309,501.5,1004.5,498.6013184,852.8692627,403.7771301,1380.674438,500.0,851.5,1660006178666666.8,0.635673127044904,0.66666675,0.4107927296057641,0.626446261360433,0.6228253874796867,0.5043762184925029,0.6245725437292453,-1.243972541164417,-1.254766240352054,-1.06535744974605,-1.7246626916072123,-1.0636470419709048,6.247266851260174,0.0,0.03567574948902543,0.02341564358644829,0.0,0.0
42.0,328.6739807,995.7728882,501.5,1004.5,498.6013184,852.8692627,403.7771301,1380.674438,500.0,851.5,1660006178683333.5,0.635673127044904,0.6833335,0.4105614883668317,0.626446261360433,0.6228253874796867,0.5043762184925029,0.6245725437292453,-1.2438648115193829,-1.254766240352054,-1.06535744974605,-1.7246626916072123,-1.0636470419709048,0.0,0.015306256015357926,0.0,0.0,0.0,0.0
43.0,328.4886475,995.5908813,501.5,1004.5,498.7106934,852.8364868,403.7771301,1380.674438,500.0,851.5,1660006178700000.0,0.5941311028433109,0.7,0.4103299803105088,0.626446261360433,0.6229620127236275,0.5043762184925029,0.6245725437292453,-1.2436374584943644,-1.254766240352054,-1.0653165078915778,-1.7246626916072123,-1.0636470419709048,-2.49254637755937,0.019468625047981893,0.0,0.008557668714444907,0.0,0.0
44.0,328.4285583,995.722229,501.5,1004.5,498.5,852.5,403.7771301,1380.674438,500.0,851.5,1660006178716666.8,0.671190383896761,0.71666675,0.4102549201815195,0.626446261360433,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.243801530828568,-1.254766240352054,-1.0648961870583633,-1.7246626916072123,-1.0636470419709048,4.623533745538258,0.010825595306201476,0.0,0.02975520945594048,0.0,0.0
45.0,328.4285583,995.722229,501.5357056,1004.571411,498.7106934,852.8364868,403.7771301,1380.674438,500.0,851.5,1660006178733333.2,0.5939544822087284,0.73333325,0.4102549201815195,0.6264908628352678,0.6229620127236275,0.5043762184925029,0.6245725437292453,-1.243801530828568,-1.2548554430518943,-1.0653165078915778,-1.7246626916072123,-1.0636470419709048,-4.634200443286383,0.0,0.005983902370394494,0.02975520945594048,0.0,0.0
46.0,328.3621521,995.8312988,501.5,1004.5,498.4898071,852.8639526,403.7771301,1380.674438,500.0,851.5,1660006178750000.0,0.6777534115129557,0.75,0.4101719692030127,0.626446261360433,0.6226860936870956,0.5043762184925029,0.6245725437292453,-1.2439377748334284,-1.254766240352054,-1.065350816660721,-1.7246626916072123,-1.0636470419709048,5.027910618700558,0.00957057246481858,0.005983902370394494,0.016682633572039515,0.0,0.0
47.0,328.3621521,995.8312988,501.4087219,1004.511902,498.3650818,852.7698364,403.7771301,1380.674438,500.0,851.5,1660006178766666.8,0.7238202801856809,0.76666675,0.4101719692030127,0.6263322417702255,0.6225302936913188,0.5043762184925029,0.6245725437292453,-1.2439377748334284,-1.2547811076768849,-1.0652332518718408,-1.7246626916072123,-1.0636470419709048,2.763998300372021,0.0,0.006899088017656472,0.011710782457486727,0.0,0.0
48.0,328.3621521,995.8312988,501.5,1004.5,498.3603516,852.6396484,403.7771301,1380.674438,500.0,851.5,1660006178783333.2,0.7248966550884619,0.78333325,0.4101719692030127,0.626446261360433,0.6225243849852261,0.5043762184925029,0.6245725437292453,-1.2439377748334284,-1.254766240352054,-1.0650706281711948,-1.7246626916072123,-1.0636470419709048,0.0645831399982603,0.0,0.006899088017656472,0.00976386045323166,0.0,0.0
49.0,328.3621521,995.8312988,501.5,1004.5,498.7210999,852.8639526,403.7771301,1380.674438,500.0,851.5,1660006178800000.0,0.5903911261239373,0.8,0.4101719692030127,0.626446261360433,0.6229750119519801,0.5043762184925029,0.6245725437292453,-1.2439377748334284,-1.254766240352054,-1.065350816660721,-1.7246626916072123,-1.0636470419709048,-8.070291386414514,0.0,0.0,0.0318379162349577,0.0,0.0
50.0,328.3621521,995.8312988,501.2000122,1004.829163,498.5,853.0,403.7771301,1380.674438,500.0,851.5,1660006178816666.5,0.6724546144033662,0.8166665,0.4101719692030127,0.6260715330737656,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.2439377748334284,-1.255177412696477,-1.0655207596020926,-1.7246626916072123,-1.0636470419709048,4.923858535351111,0.0,0.03337877092298132,0.019456958272661876,0.0,0.0
51.0,328.3621521,995.8312988,501.5318298,1004.67041,498.5,853.0,403.7771301,1380.674438,500.0,851.5,1660006178833333.2,0.6742638181755797,0.83333325,0.4101719692030127,0.6264860213987379,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.2439377748334284,-1.2549791071664076,-1.0655207596020926,-1.7246626916072123,-1.0636470419709048,0.1085516835743915,0.0,0.027569047086540423,0.0,0.0,0.0
52.0,328.3621521,995.8312988,501.4406128,1004.662842,498.5,853.0,403.7771301,1380.674438,500.0,851.5,1660006178850000.0,0.6739952699794061,0.85,0.4101719692030127,0.6263720781312951,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.2439377748334284,-1.2549696536363857,-1.0655207596020926,-1.7246626916072123,-1.0636470419709048,-0.0161128112063607,0.0,0.006860085621291492,0.0,0.0,0.0
53.0,328.3621521,995.8312988,501.2000122,1004.829163,498.5,853.0,403.7771301,1380.674438,500.0,851.5,1660006178866666.5,0.6724546144033662,0.8666665,0.4101719692030127,0.6260715330737656,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.2439377748334284,-1.255177412696477,-1.0655207596020926,-1.7246626916072123,-1.0636470419709048,-0.0924402589649825,0.0,0.021921865138705494,0.0,0.0,0.0
54.0,328.5,996.0,501.115387,1004.799133,498.5,852.7583618,403.7771301,1380.674438,500.0,851.5,1660006178883333.5,0.6707381036843924,0.8833335,0.4103441612301142,0.6259658239209104,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.2441485071086569,-1.2551399008695006,-1.0652189184316203,-1.7246626916072123,-1.0636470419709048,-0.1029885833667625,0.0163281802315229,0.006730053772276399,0.01811047022833634,0.0,0.0
55.0,328.5,996.0,501.125,1004.597229,498.5,852.7583618,403.7771301,1380.674438,500.0,851.5,1660006178900000.0,0.6716592266998765,0.9,0.4103441612301142,0.6259778319526361,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.2441485071086569,-1.2548876934797624,-1.0652189184316203,-1.7246626916072123,-1.0636470419709048,0.0552679336083875,0.0,0.01514958537228397,0.0,0.0,0.0
56.0,328.4142761,996.2238159,501.5375061,1004.575012,498.5,852.7583618,403.7771301,1380.674438,500.0,851.5,1660006178916666.8,0.6728827557284589,0.91666675,0.4102370796415513,0.6264931119209978,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.244428085640637,-1.2548599412233543,-1.0652189184316203,-1.7246626916072123,-1.0636470419709048,0.0734113746580685,0.017963024237352195,0.030961606558928278,0.0,0.0,0.0
57.0,328.4142761,996.2238159,501.3490295,1004.678406,498.5,852.7583618,403.7771301,1380.674438,500.0,851.5,1660006178933333.5,0.6719105152969517,0.9333335,0.4102370796415513,0.6262576773020069,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.244428085640637,-1.254989095330527,-1.0652189184316203,-1.7246626916072123,-1.0636470419709048,-0.0583341342197625,0.0,0.016112010290097283,0.0,0.0,0.0
58.0,328.4142761,996.2238159,501.4430847,1004.585388,498.6396484,853.3603516,403.7771301,1380.674438,500.0,851.5,1660006178950000.0,0.624108968930685,0.95,0.4102370796415513,0.6263751658930368,0.622873267210889,0.5043762184925029,0.6245725437292453,-1.244428085640637,-1.2548729023527818,-1.0659708910329904,-1.7246626916072123,-1.0636470419709048,-2.8681214631906453,0.0,0.009914421695594875,0.04631644397193669,0.0,0.0
59.0,328.402771,996.125,501.4430847,1004.585388,498.6396484,853.3603516,403.7771301,1380.674438,500.0,851.5,1660006178966666.8,0.624108968930685,0.96666675,0.4102227081024056,0.6263751658930368,0.622873267210889,0.5043762184925029,0.6245725437292453,-1.244304650244589,-1.2548729023527818,-1.0659708910329904,-1.7246626916072123,-1.0636470419709048,0.0,0.0074561529816507145,0.0,0.0,0.0,0.0
60.0,328.4142761,996.2238159,501.4122009,1004.906799,498.5,853.0,403.7771301,1380.674438,500.0,851.5,1660006178983333.2,0.6728129093959261,0.98333325,0.4102370796415513,0.6263365875459848,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.244428085640637,-1.2552743913244868,-1.0655207596020926,-1.7246626916072123,-1.0636470419709048,2.922265650570965,0.0074561529816507145,0.024200290488818763,0.028965027618501716,0.0,0.0
61.0,328.4142761,996.2238159,501.722229,1004.571411,498.5,853.0,403.7771301,1380.674438,500.0,851.5,1660006179000000.0,0.6753371724115752,1.0,0.4102370796415513,0.6267238576240739,0.6226988260980576,0.5043762184925029,0.6245725437292453,-1.244428085640637,-1.2548554430518943,-1.0655207596020926,-1.7246626916072123,-1.0636470419709048,0.1514550236638293,0.0,0.03423134187508589,0.0,0.0,0.0
62.0,328.4142761,996.2238159,501.4122009,1004.906799,499.0,853.5,403.7771301,1380.674438,498.5,852.5,1660006179016666.8,0.4872862070178239,1.01666675,0.4102370796415513,0.6263365875459848,0.6233233986417869,0.5043762184925029,0.6226988260980576,-1.244428085640637,-1.2552743913244868,-1.066145332145822,-1.7246626916072123,-1.0648961870583633,-11.283001508617568,0.0,0.03423134187508589,0.05299673772167753,0.0,0.1351156998997667
63.0,328.4142761,996.2238159,501.8156738,1004.815674,499.0,853.5,403.7771301,1380.674438,498.5,852.5,1660006179033333.2,0.4894362351490086,1.03333325,0.4102370796415513,0.6268405837369424,0.6233233986417869,0.5043762184925029,0.6226988260980576,-1.244428085640637,-1.2551605629783922,-1.066145332145822,-1.7246626916072123,-1.0648961870583633,0.1290029779008599,0.0,0.031001428843652337,0.0,0.0,0.0
