Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds
16.0,254.2914429,663.3294678,291.5763855,1080.240723,649.5563354,1095.028198,1660172407895000.0,45.15723414966647,0.25
17.0,254.2914429,663.3294678,291.5763855,1080.240723,649.2753906,1095.062744,1660172407911666.8,45.17242761378164,0.26666675
18.0,254.2914429,663.3294678,291.5763855,1080.240723,649.1508789,1094.907593,1660172407928333.2,45.1951608374438,0.28333325
19.0,254.2914429,663.3294678,291.5763855,1080.240723,649.0593262,1094.813599,1660172407945000.0,45.21000133654363,0.3
20.0,254.2914429,663.3294678,291.5763855,1080.240723,649.0593262,1094.813599,1660172407961666.5,45.21000133654363,0.3166665
21.0,254.5323486,662.1428833,290.6056213,1078.995361,648.9475098,1094.900269,1660172407978333.2,45.112562294084015,0.33333325
22.0,252.6666718,667.2666626,290.5499878,1079.023804,648.5535889,1094.720215,1660172407995000.0,44.68514370486624,0.35
23.0,255.4037781,664.2767334,290.3928528,1079.709473,648.1550903,1095.310181,1660172408011666.5,45.16380190165206,0.3666665
24.0,255.5565033,663.5021362,290.3928528,1079.709473,648.1550903,1095.310181,1660172408028333.5,45.22610407567274,0.3833335
25.0,255.5565033,663.5021362,290.3928528,1079.709473,648.595459,1095.310547,1660172408045000.0,45.19716317222064,0.4
26.0,255.5565033,663.5021362,290.3928528,1079.709473,649.0600586,1095.600586,1660172408061666.8,45.13960211604148,0.41666675
27.0,256.3399963,663.2566528,290.7129517,1080.314819,649.0750122,1095.891724,1660172408078333.5,45.27873302270256,0.4333335
28.0,256.3399963,663.2566528,290.7129517,1080.314819,649.444458,1096.552856,1660172408095000.0,45.192635459409225,0.45
29.0,256.7585449,663.4414673,291.092865,1081.716675,649.5699463,1096.659058,1660172408111666.8,45.41358339616009,0.46666675
30.0,256.7585449,663.4414673,291.092865,1081.716675,649.6921387,1096.720093,1660172408128333.2,45.399809713257056,0.48333325
31.0,256.7585449,663.4414673,291.092865,1081.716675,649.6921387,1096.720093,1660172408145000.0,45.399809713257056,0.5
32.0,256.7585449,663.4414673,291.092865,1081.716675,649.5645142,1096.52417,1660172408161666.8,45.42658528930583,0.51666675
33.0,256.7585449,663.4414673,291.092865,1081.716675,649.4354858,1096.47583,1660172408178333.2,45.43963495834299,0.53333325
34.0,256.7585449,663.4414673,291.092865,1081.716675,649.8619995,1096.015625,1660172408195000.0,45.45453639779309,0.55
35.0,256.5227051,663.3787231,291.0905151,1081.004395,649.7486572,1096.039673,1660172408211666.5,45.33323466208635,0.5666665
36.0,256.5227051,663.3787231,291.0905151,1081.004395,649.105957,1096.144653,1660172408228333.2,45.36572136274528,0.58333325
37.0,256.5227051,663.3787231,291.0905151,1081.004395,649.105957,1096.144653,1660172408245000.0,45.36572136274528,0.6
38.0,256.5227051,663.3787231,291.0905151,1081.004395,649.105957,1096.144653,1660172408261666.5,45.36572136274528,0.6166665
39.0,254.9136963,664.8660889,289.2321777,1082.232178,649.105957,1096.144653,1660172408278333.5,45.35851040877959,0.6333335
40.0,254.9136963,664.8660889,289.5242004,1081.784912,649.105957,1096.144653,1660172408295000.0,45.28555683135225,0.65
41.0,254.9136963,664.8660889,289.5242004,1081.784912,649.105957,1096.144653,1660172408311666.8,45.28555683135225,0.66666675
42.0,257.801178,665.2805176,290.2547302,1081.501343,649.105957,1096.144653,1660172408328333.5,45.41799116343066,0.6833335
43.0,257.801178,665.2805176,290.2547302,1081.501343,649.105957,1096.144653,1660172408345000.0,45.41799116343066,0.7
44.0,257.801178,665.2805176,290.2547302,1081.501343,649.1540527,1096.04541,1660172408361666.8,45.42404754701236,0.71666675
45.0,257.801178,665.2805176,290.2547302,1081.501343,649.0933228,1096.293335,1660172408378333.2,45.404967707464856,0.73333325
46.0,257.801178,665.2805176,290.2547302,1081.501343,648.9453125,1095.770874,1660172408395000.0,45.463515401980686,0.75
47.0,257.801178,665.2805176,290.2547302,1081.501343,648.4393921,1095.477295,1660172408411666.8,45.52464344642577,0.76666675
48.0,252.215683,667.3725586,289.7608032,1080.287476,647.9215698,1095.348022,1660172408428333.2,44.83569339908768,0.78333325
49.0,252.215683,667.3725586,289.7608032,1080.287476,647.5,1095.644653,1660172408445000.0,44.835664105783295,0.8
50.0,252.215683,667.3725586,289.7608032,1080.287476,647.507019,1095.13147,1660172408461666.5,44.88300922781699,0.8166665
51.0,252.5,667.5,288.8924866,1080.70752,647.4453125,1095.488525,1660172408478333.2,44.93873046427062,0.83333325
52.0,252.7246399,667.4058228,288.8591614,1080.305176,647.3047485,1095.071411,1660172408495000.0,44.94524470425782,0.85
53.0,252.7246399,667.4058228,288.8591614,1080.305176,647.4935303,1094.963867,1660172408511666.5,44.94279664190326,0.8666665
54.0,252.7246399,667.4058228,288.8591614,1080.305176,647.7012329,1094.861694,1660172408528333.5,44.93859010841691,0.8833335
55.0,252.7246399,667.4058228,288.8591614,1080.305176,647.7012329,1094.861694,1660172408545000.0,44.93859010841691,0.9
56.0,252.7246399,667.4058228,288.8591614,1080.305176,647.5367432,1095.095581,1660172408561666.8,44.92774359732084,0.91666675
57.0,252.7246399,667.4058228,288.8591614,1080.305176,647.5614014,1095.731812,1660172408578333.5,44.8671233452313,0.9333335
58.0,252.7246399,667.4058228,288.8591614,1080.305176,647.3765869,1096.541992,1660172408595000.0,44.80394936184973,0.95
59.0,254.6845703,665.4352417,285.7055969,1088.102173,647.5852661,1096.857544,1660172408611666.8,46.28960198471124,0.96666675
60.0,250.0,666.0,285.7770081,1087.931885,647.5852661,1096.857544,1660172408628333.2,45.88672539722988,0.98333325
61.0,250.0,666.0,285.7770081,1087.931885,647.7012329,1096.861694,1660172408645000.0,45.87846856611198,1.0
62.0,250.0,666.0,285.7770081,1087.931885,648.0693359,1096.82666,1660172408661666.8,45.8566992511228,1.01666675
63.0,250.0,666.0,285.7770081,1087.931885,648.1942139,1096.666626,1660172408678333.2,45.86290055675734,1.03333325
64.0,250.0,666.0,285.7770081,1087.931885,648.2526855,1096.419312,1660172408695000.0,45.88159387121833,1.05
65.0,250.0,666.0,285.7770081,1087.931885,648.2526855,1096.419312,1660172408711666.5,45.88159387121833,1.0666665
66.0,250.0,666.0,285.7770081,1087.931885,648.3488159,1096.258423,1660172408728333.2,45.88978830653033,1.08333325
67.0,250.0,666.0,285.7770081,1087.931885,648.1233521,1096.782104,1660172408745000.0,45.85712125375505,1.1
68.0,250.0,666.0,285.7770081,1087.931885,648.2412109,1096.775024,1660172408761666.5,45.8497717616058,1.1166665
69.0,250.0,666.0,285.7770081,1087.931885,648.0,1096.829346,1660172408778333.5,45.861158323177605,1.1333335
70.0,250.0,666.0,285.7770081,1087.931885,647.8268433,1096.816528,1660172408795000.0,45.874090450199375,1.15
71.0,250.0,666.0,285.7770081,1087.931885,647.807312,1096.929688,1660172408811666.8,45.86501849694193,1.16666675
72.0,250.0,666.0,285.7770081,1087.931885,648.0534058,1096.554688,1660172408828333.5,45.88273438322307,1.1833335
73.0,259.3910217,666.7435913,287.5805664,1085.706421,648.1233521,1096.782104,1660172408845000.0,46.12852455270937,1.2
74.0,257.0810852,664.2139282,288.6398926,1085.165405,648.1233521,1096.782104,1660172408861666.8,46.03550458827568,1.21666675
75.0,259.3910217,666.7435913,288.6730347,1084.825928,648.2444458,1096.580566,1660172408878333.2,45.99345621232949,1.23333325
76.0,259.3910217,666.7435913,288.6730347,1084.825928,648.0222168,1096.458374,1660172408895000.0,46.01995177690284,1.25
77.0,258.9251709,666.8639526,287.5012817,1085.10437,647.5827026,1095.80249,1660172408911666.8,46.11877251706004,1.26666675
78.0,258.9251709,666.8639526,287.5012817,1085.10437,647.2156982,1096.078491,1660172408928333.2,46.11838368793863,1.28333325
79.0,258.9251709,666.8639526,287.5012817,1085.10437,647.2039795,1096.0,1660172408945000.0,46.12646490268329,1.3
80.0,253.6347198,665.0305786,287.5,1084.348755,647.2156982,1096.078491,1660172408961666.5,45.73377996196013,1.3166665
81.0,253.6347198,665.0305786,287.5,1084.348755,647.2404175,1095.661255,1660172408978333.2,45.7708709751902,1.33333325
82.0,253.6347198,665.0305786,287.5,1084.348755,647.1757202,1095.258423,1660172408995000.0,45.812642933519705,1.35
83.0,253.6347198,665.0305786,287.5,1084.348755,647.1209717,1095.356934,1660172409011666.5,45.807200783829046,1.3666665
84.0,253.6347198,665.0305786,287.5,1084.348755,646.9306641,1094.970703,1660172409028333.5,45.855967286549486,1.3833335
85.0,253.6347198,665.0305786,287.5,1084.348755,647.2404175,1094.661255,1660172409045000.0,45.86365550946517,1.4
86.0,253.6347198,665.0305786,287.5,1084.348755,647.0750122,1094.705566,1660172409061666.8,45.87078388090194,1.41666675
87.0,253.6347198,665.0305786,287.5,1084.348755,646.7752075,1094.801025,1660172409078333.5,45.88228904538608,1.4333335
88.0,253.8020782,664.802063,287.2861023,1082.713867,646.1627197,1095.178467,1660172409095000.0,45.65634023384907,1.45
89.0,253.8020782,664.802063,287.2861023,1082.713867,645.4375,1095.630249,1660172409111666.8,45.6628239143974,1.46666675
90.0,253.8020782,664.802063,287.2861023,1082.713867,644.7240601,1097.251343,1660172409128333.2,45.55829389917089,1.48333325
91.0,250.8833313,674.0499878,284.0,1088.5,644.107605,1098.372681,1660172409145000.0,45.60798331536075,1.5
92.0,250.8833313,674.0499878,284.0,1088.5,643.6981812,1099.664063,1660172409161666.8,45.51721228032869,1.51666675
93.0,250.8833313,674.0499878,284.0,1088.5,644.0195923,1101.058838,1660172409178333.2,45.36713099944959,1.53333325
94.0,250.8833313,674.0499878,284.0,1088.5,644.6558838,1102.072632,1660172409195000.0,45.23133834311302,1.55
95.0,248.3861389,675.4768677,284.9400024,1096.915527,645.4436646,1103.13855,1660172409211666.5,46.13624681210973,1.5666665
96.0,248.8754425,675.8035278,285.7012329,1098.182739,646.3228149,1104.490845,1660172409228333.2,46.16345102762403,1.58333325
97.0,248.8249512,676.9031372,287.276886,1099.728516,647.2134399,1105.275757,1660172409245000.0,46.19407819887144,1.6
98.0,248.8249512,676.9031372,287.276886,1099.728516,647.9699097,1107.155396,1660172409261666.5,45.9683368964382,1.6166665
99.0,248.8249512,676.9031372,287.276886,1099.728516,648.5852661,1108.811646,1660172409278333.5,45.773581905076334,1.6333335
100.0,247.8493347,682.8135376,287.7560425,1108.086914,648.6201172,1110.5,1660172409295000.0,46.47769412521946,1.65
101.0,247.6228943,685.2659912,287.6330872,1110.361816,648.8042603,1111.952393,1660172409311666.8,46.51229047792364,1.66666675
102.0,247.6228943,685.2659912,287.6330872,1110.361816,648.3179321,1113.0,1660172409328333.5,46.450329382526185,1.6833335
103.0,246.390625,689.055542,285.9119873,1113.701294,648.0147095,1114.502441,1660172409345000.0,46.5231160146715,1.7
104.0,246.390625,689.055542,285.9119873,1113.701294,647.2404175,1115.661255,1660172409361666.8,46.472062631106034,1.71666675
105.0,244.594986,691.7186279,284.3051758,1117.424927,646.9453125,1116.614624,1660172409378333.2,46.68917030057415,1.73333325
106.0,243.9005585,692.8379517,282.6471863,1119.2229,646.2304077,1117.774536,1660172409395000.0,46.7935752436554,1.75
107.0,243.9005585,692.8379517,282.6471863,1119.2229,645.5808716,1118.963257,1660172409411666.8,46.732434805720125,1.76666675
108.0,243.9005585,692.8379517,282.6471863,1119.2229,645.3765869,1120.541992,1660172409428333.2,46.60337435717389,1.78333325
109.0,242.8012848,697.0304565,279.6269226,1125.726318,645.1680298,1122.487793,1660172409445000.0,47.10534423896536,1.8
110.0,243.527771,697.6407471,278.5563354,1129.028198,645.0541992,1124.487793,1660172409461666.5,47.46057566727015,1.8166665
111.0,242.3394623,699.355835,276.953949,1132.414429,644.7466431,1126.693359,1660172409478333.2,47.612152258425965,1.83333325
112.0,242.0524597,701.065979,275.7012329,1135.182739,644.6558838,1128.927368,1660172409495000.0,47.71338843690605,1.85
113.0,243.410675,701.7071533,275.3198242,1137.319824,645.1680298,1130.487793,1660172409511666.5,47.92185764787576,1.8666665
114.0,243.757431,702.539917,276.4404907,1138.517822,645.8510132,1131.457031,1660172409528333.5,47.9437622222398,1.8833335
115.0,244.4256592,703.2253418,277.2331238,1140.063232,646.9855347,1132.57251,1660172409545000.0,48.00486118552813,1.9
116.0,245.2864075,703.5081177,278.211731,1141.417236,648.2102661,1133.076904,1660172409561666.8,48.12451016761798,1.91666675
117.0,245.8784943,704.0049438,279.0743103,1142.923584,648.9846191,1134.423096,1660172409578333.5,48.193152472432566,1.9333335
118.0,246.5993652,704.1522217,280.3354187,1143.167725,649.711792,1134.791992,1660172409595000.0,48.18998137471569,1.95
119.0,246.5,704.1919556,280.8786011,1143.724243,650.0530396,1135.31311,1660172409611666.8,48.19689124806525,1.96666675
120.0,246.5,704.1919556,280.8786011,1143.724243,650.4403076,1134.985107,1660172409628333.2,48.19717126053236,1.98333325
121.0,247.4573364,702.9706421,281.4832153,1142.073853,650.1912231,1134.586548,1660172409645000.0,48.14590848212584,2.0
122.0,247.1866608,700.9716797,281.3770752,1139.789551,649.9844971,1133.098145,1660172409661666.8,48.05180610766047,2.01666675
123.0,247.1866608,700.9716797,281.3770752,1139.789551,649.5,1131.644653,1660172409678333.2,48.217414031139285,2.03333325
124.0,248.2700195,697.9851074,281.4144287,1134.792847,649.1012573,1129.950562,1660172409695000.0,47.89553170443758,2.05
125.0,248.2700195,697.9851074,281.4144287,1134.792847,649.125,1128.653687,1660172409711666.5,48.00991416936707,2.0666665
126.0,249.1333313,695.2594604,281.9750061,1130.927124,649.125,1128.653687,1660172409728333.2,47.64999517586701,2.08333325
127.0,249.6198273,693.7513428,282.2393799,1129.105103,649.0522461,1126.12439,1660172409745000.0,47.73337977762655,2.1
128.0,249.6198273,693.7513428,282.2393799,1129.105103,648.892334,1124.984619,1660172409761666.5,47.847723438903245,2.1166665
129.0,250.745285,692.4025269,282.5729065,1125.889526,648.7595215,1124.033325,1660172409778333.5,47.610740442105815,2.1333335
130.0,250.7707367,691.7561035,282.5723572,1124.942993,648.1730347,1123.338379,1660172409795000.0,47.61250129037785,2.15
131.0,250.7707367,691.7561035,282.5723572,1124.942993,648.2883301,1122.976196,1660172409811666.8,47.636909742064674,2.16666675
132.0,251.1221161,691.0313721,282.6957397,1123.308716,648.12146,1122.702881,1660172409828333.5,47.49088771859448,2.1833335
133.0,251.0583344,690.9099731,282.3010864,1122.935425,647.7595215,1122.300049,1660172409845000.0,47.49834063042318,2.2
134.0,251.0583344,690.9099731,282.3010864,1122.935425,647.3943481,1122.032837,1660172409861666.8,47.54897719237556,2.21666675
135.0,251.0583344,690.9099731,282.3010864,1122.935425,646.8010254,1122.537354,1660172409878333.2,47.54604853904132,2.23333325
136.0,251.0583344,690.9099731,282.3010864,1122.935425,646.5531006,1122.656738,1660172409895000.0,47.55308979526782,2.25
137.0,251.0583344,690.9099731,282.3010864,1122.935425,646.107605,1123.451416,1660172409911666.8,47.51262218652275,2.26666675
138.0,251.3796234,691.5685425,278.1736145,1125.356445,646.2486572,1124.5,1660172409928333.2,47.765933410906754,2.28333325
139.0,251.3796234,691.5685425,278.1736145,1125.356445,646.6200562,1125.191162,1660172409945000.0,47.67700595869829,2.3
140.0,251.5200043,693.3185425,278.6029663,1128.144409,647.0507202,1125.536255,1660172409961666.5,47.94334662454736,2.3166665
141.0,251.5200043,693.3185425,278.6029663,1128.144409,647.1486816,1125.985596,1660172409978333.2,47.895968483361024,2.33333325
142.0,251.5200043,693.3185425,278.6029663,1128.144409,647.0524902,1126.900269,1660172409995000.0,47.82101137206648,2.35
143.0,251.5470886,693.1165771,276.9756165,1130.609741,646.6234131,1126.956787,1660172410011666.5,48.24365218014504,2.3666665
144.0,251.8399963,692.2650146,276.0783081,1130.457886,646.3729858,1126.656128,1660172410028333.5,48.34112562450125,2.3833335
145.0,252.2388611,690.5240479,274.9465027,1130.755127,646.1127319,1126.362061,1660172410045000.0,48.5734803270914,2.4
146.0,253.1734467,690.2172241,274.370575,1130.396118,645.6854248,1125.924927,1660172410061666.8,48.67544556573731,2.41666675
147.0,254.4627686,689.3475342,273.7478027,1130.883789,645.7077637,1125.534302,1660172410078333.5,48.93291747833124,2.4333335
148.0,255.6934357,691.5408325,273.2125244,1129.279663,645.6175537,1125.315186,1660172410095000.0,48.65723450522811,2.45
149.0,257.6106567,698.7622681,272.8683777,1124.768555,646.0,1124.619751,1660172410111666.8,47.65749643085189,2.46666675
150.0,258.4135437,706.6817017,273.3155518,1119.895508,646.6995239,1123.323975,1660172410128333.2,46.49151777112137,2.48333325
151.0,249.7147827,729.5876465,275.9371033,1107.937134,648.7770996,1119.887451,1660172410145000.0,42.52817651507421,2.5
152.0,249.7147827,729.5876465,275.9371033,1107.937134,652.8095093,1114.733276,1660172410161666.8,42.66243461103291,2.51666675
153.0,249.7147827,729.5876465,275.9371033,1107.937134,656.8095093,1108.733276,1660172410178333.2,42.844353785752624,2.53333325
154.0,249.7147827,729.5876465,275.9371033,1107.937134,659.9036865,1104.861694,1660172410195000.0,42.91371272347461,2.55
155.0,230.3333282,963.1809692,288.2615967,1048.550659,662.5087891,1102.273193,1660172410211666.5,9.671452143733111,2.5666665
156.0,232.9707184,968.3716431,289.3601074,1050.834595,664.3084717,1101.477661,1660172410228333.2,9.457437045224555,2.58333325
157.0,234.1976471,976.5,289.1148682,1056.574341,664.9832153,1101.50354,1660172410245000.0,9.364974948774185,2.6
158.0,233.0618134,982.7211914,287.7760315,1060.929688,664.5,1102.585815,1660172410261666.5,9.216832181124415,2.6166665
159.0,232.5529785,985.8101807,286.5242004,1063.564575,663.6398926,1103.165405,1660172410278333.5,9.234003580337523,2.6333335
160.0,231.0909119,985.3612061,285.7849426,1063.784912,662.8239136,1103.077515,1660172410295000.0,9.30200420691201,2.65
161.0,229.9576263,980.0395508,286.1043396,1060.653931,661.8320313,1102.758301,1660172410311666.8,9.468760736459698,2.66666675
162.0,231.6180267,963.381958,289.2617188,1052.380249,661.3104858,1100.986328,1660172410328333.5,10.313887365235896,2.6833335
163.0,231.6180267,963.381958,289.2617188,1052.380249,661.1546021,1099.130493,1660172410345000.0,10.373347813742082,2.7
164.0,231.6180267,963.381958,289.2617188,1052.380249,659.8173218,1099.520508,1660172410361666.8,10.38721704401376,2.71666675
165.0,231.6180267,963.381958,289.2617188,1052.380249,658.1630859,1100.836914,1660172410378333.2,10.378447266593968,2.73333325
166.0,241.5929718,749.6566162,294.740448,1090.516357,656.555542,1101.424072,1660172410395000.0,38.56145570518254,2.75
167.0,248.5455933,724.1037598,294.0,1097.74939,655.3943481,1103.032837,1660172410411666.8,42.127482048314256,2.76666675
168.0,253.5086365,712.2722168,292.6916199,1102.698364,653.6378784,1104.815308,1660172410428333.2,44.11564117410568,2.78333325
169.0,251.0503082,713.9355469,290.25,1105.5,651.9036865,1106.861694,1660172410445000.0,44.21209540694127,2.8
170.0,251.0503082,713.9355469,290.25,1105.5,651.5888062,1107.214111,1660172410461666.5,44.20421387912194,2.8166665
171.0,251.0503082,713.9355469,290.25,1105.5,652.6688843,1105.097778,1660172410478333.2,44.307932174924936,2.83333325
172.0,251.0503082,713.9355469,290.25,1105.5,653.8095093,1102.733276,1660172410495000.0,44.42554063926206,2.85
173.0,226.0109863,980.9871826,279.9699097,1068.874634,655.5625,1101.101807,1660172410511666.5,10.718310395483336,2.8666665
174.0,232.2314758,992.7719727,281.2825623,1069.130249,658.3140259,1100.664307,1660172410528333.5,9.428752912850072,2.8833335
175.0,237.3807983,997.6259766,284.0130005,1070.564941,660.5571289,1100.715576,1660172410545000.0,9.113076489208746,2.9
176.0,238.7346497,1000.856384,285.5205383,1072.210083,661.9854126,1100.216553,1660172410561666.8,8.956653741452724,2.91666675
177.0,239.3248138,1001.368469,285.8609314,1073.660522,662.416687,1100.098511,1660172410578333.5,9.11897979323541,2.9333335
178.0,238.6780853,999.9407959,285.6293945,1072.844238,661.6898193,1099.604126,1660172410595000.0,9.187131824111406,2.95
179.0,238.6780853,999.9407959,285.6293945,1072.844238,660.6873779,1098.781616,1660172410611666.8,9.225881088906334,2.96666675
180.0,238.6780853,999.9407959,285.6293945,1072.844238,659.649353,1098.234619,1660172410628333.2,9.259123975209492,2.98333325
181.0,238.6780853,999.9407959,285.6293945,1072.844238,657.6952515,1099.071411,1660172410645000.0,9.278101758030836,3.0
182.0,238.6780853,999.9407959,285.6293945,1072.844238,654.9683838,1100.849121,1660172410661666.8,9.289508221090427,3.01666675
183.0,238.6780853,999.9407959,285.6293945,1072.844238,652.4229736,1101.508057,1660172410678333.2,9.323982631688468,3.03333325
184.0,219.8287201,794.0487671,283.5596008,1098.418457,651.1929932,1101.491211,1660172410695000.0,34.99939744954271,3.05
185.0,219.8287201,794.0487671,283.5596008,1098.418457,651.3261108,1100.985474,1660172410711666.5,35.025435445497905,3.0666665
186.0,219.8287201,794.0487671,283.5596008,1098.418457,652.4403076,1100.835815,1660172410728333.2,34.9669406690248,3.08333325
187.0,219.8287201,794.0487671,283.5596008,1098.418457,654.4485474,1100.240234,1660172410745000.0,34.88342397809206,3.1
188.0,226.5980377,993.4019775,290.9859009,1061.347412,657.0507202,1099.536255,1660172410761666.5,7.895121470693932,3.1166665
189.0,231.2750244,998.5456543,292.6552429,1063.952026,659.2355957,1099.814575,1660172410778333.5,7.725635925998702,3.1333335
190.0,237.428772,1003.235107,294.0133362,1066.606689,661.5,1099.150513,1660172410795000.0,7.683798663376071,3.15
191.0,238.58992,1005.65863,294.788269,1067.708618,663.1704712,1098.842285,1660172410811666.8,7.547725462363359,3.16666675
192.0,239.8117676,1005.143799,295.1620483,1066.9375,663.5266113,1098.826294,1660172410828333.5,7.519731018693235,3.1833335
193.0,239.5,1004.873413,294.9084473,1065.354492,663.5266113,1098.826294,1660172410845000.0,7.304933996143736,3.2
194.0,238.7790222,998.90448,295.1127014,1061.800903,663.5266113,1098.826294,1660172410861666.8,7.499193423286025,3.21666675
195.0,238.062561,984.0687256,296.9296875,1055.807251,662.9249878,1098.041626,1660172410878333.2,8.43394093881481,3.23333325
196.0,238.062561,984.0687256,296.9296875,1055.807251,662.2333374,1097.099976,1660172410895000.0,8.472055147612735,3.25
197.0,238.062561,984.0687256,296.9296875,1055.807251,660.7377319,1098.629883,1660172410911666.8,8.451802962091508,3.26666675
198.0,222.8202515,843.5235596,298.9666748,1081.0,659.105957,1099.855347,1660172410928333.2,27.43857155225168,3.28333325
199.0,222.4669342,816.1848755,299.897644,1087.194214,657.6713867,1099.464844,1660172410945000.0,31.096287893547697,3.3
200.0,224.2514191,815.4350586,300.0173035,1085.941528,656.6485596,1098.974121,1660172410961666.5,31.16149906202313,3.3166665
201.0,219.6197968,839.430542,300.240448,1079.032837,656.6234131,1098.758301,1660172410978333.2,27.51780986032709,3.33333325
202.0,219.6197968,839.430542,300.240448,1079.032837,657.2388306,1097.736328,1660172410995000.0,27.552301311597446,3.35
203.0,219.6197968,839.430542,300.240448,1079.032837,658.6234131,1096.376587,1660172411011666.5,27.56953247888926,3.3666665
204.0,233.6364899,994.392334,300.0,1055.741821,659.7705078,1095.413086,1660172411028333.5,7.04404900875745,3.3833335
205.0,238.2054901,1000.377563,299.5845032,1058.464844,660.7818604,1095.762207,1660172411045000.0,6.824246477447273,3.4
206.0,239.2678986,1004.562988,299.0752563,1061.29895,661.6400757,1095.714966,1660172411061666.8,6.755727600463848,3.41666675
207.0,239.0047607,1007.398804,297.5159302,1063.628418,661.6378784,1095.815308,1660172411078333.5,6.764504207486572,3.4333335
208.0,237.5526276,1007.635315,296.985321,1065.104858,660.852356,1096.223755,1660172411095000.0,6.93210206125281,3.45
209.0,236.7497101,1002.384338,296.2658081,1063.459717,659.8682251,1096.785522,1660172411111666.8,7.340383273078977,3.46666675
210.0,232.5245972,987.9093018,296.953949,1060.883789,659.4058228,1096.891357,1660172411128333.2,8.648198861616242,3.48333325
211.0,232.5245972,987.9093018,296.953949,1060.883789,658.5,1097.0,1660172411145000.0,8.65994248602973,3.5
212.0,232.5245972,987.9093018,296.953949,1060.883789,656.3126221,1099.367798,1660172411161666.8,8.622830762599943,3.51666675
213.0,211.4017029,846.1880493,295.7012329,1094.182739,654.507019,1101.075073,1660172411178333.2,28.80829637373601,3.53333325
214.0,210.73526,828.5953369,295.7488403,1099.028198,652.8634033,1101.555542,1660172411195000.0,31.28478835577298,3.55
215.0,210.9278259,829.951416,295.5217285,1097.123169,651.8286743,1102.590332,1660172411211666.5,30.85223897404576,3.5666665
216.0,208.8250427,847.1463013,295.711792,1093.253174,651.617981,1102.746948,1660172411228333.2,28.467539238851423,3.58333325
217.0,208.8250427,847.1463013,295.711792,1093.253174,652.2987671,1101.817261,1660172411245000.0,28.491398468172857,3.6
218.0,208.8250427,847.1463013,295.711792,1093.253174,653.6450806,1099.239868,1660172411261666.5,28.58337366010308,3.6166665
219.0,227.7267303,1004.666687,294.698761,1065.31604,655.583313,1097.029419,1660172411278333.5,7.1596181338354725,3.6333335
220.0,232.222229,1006.187134,294.1630554,1066.191895,656.5852661,1097.005127,1660172411295000.0,7.22004454511739,3.65
221.0,234.5874176,1009.072937,294.9328308,1065.985107,658.465271,1095.409668,1660172411311666.8,6.885223379845768,3.66666675
222.0,236.0413818,1009.650574,294.8597412,1066.103638,659.43927,1094.534912,1660172411328333.5,6.877458914601455,3.6833335
223.0,237.0103149,1007.997681,294.953949,1064.883789,659.2987671,1093.817261,1660172411345000.0,6.94703202220278,3.7
224.0,237.0103149,1007.997681,294.953949,1064.883789,659.4436646,1093.13855,1660172411361666.8,6.962596565279203,3.71666675
225.0,235.29776,994.0632324,296.9375,1057.314819,658.5587769,1093.721802,1660172411378333.2,7.500206966172817,3.73333325
226.0,230.5,970.277771,298.980011,1054.822266,658.4935303,1094.315186,1660172411395000.0,9.893328738322737,3.75
