Frame #,Arm Pink X,Arm Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Shoulder Orange X,Shoulder Orange Y,Leg Orange X,Leg Orange Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Back Pink X meters,Neck Green X meters,Shoulder Orange X meters,Leg Orange X meters,Arm Pink Y meters,Back Pink Y meters,Neck Green Y meters,Shoulder Orange Y meters,Leg Orange Y meters,angular velocity
563.0,350.2238159,1014.414307,522.1843262,1024.184326,522.0,876.3768311,372.6740723,883.4555664,420.579895,1398.595703,1660006524366666.5,2.814607726738109,9.3666665,0.4460881181852053,0.6651181697103067,0.6648833891957979,0.4746835253950647,0.5357022720597947,-1.2920828016989785,-1.3045270992951992,-1.1162612982268991,-1.1252776459615426,-1.7814234695887348,0.10896508014415707
564.0,349.8156738,1014.184326,522.1843262,1024.184326,521.8300781,876.1699219,372.1380615,883.3366699,421.1005859,1398.530518,1660006524383333.5,2.880283702447296,9.3833335,0.4455682582183059,0.6651181697103067,0.6646669557690343,0.4740007961281116,0.5363654880182533,-1.2917898696171188,-1.3045270992951992,-1.1159977532266083,-1.1251262047587005,-1.7813404419570782,0.06567597570918693
565.0,349.6378479,1014.168701,522.1843262,1024.184326,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524400000.0,2.926488737049486,9.4,0.4453417572852047,0.6651181697103067,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.2917699676957468,-1.3045270992951992,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,0.046205034602190054
566.0,349.3621521,1013.831299,522.0,1024.0,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524416666.8,2.927680736698552,9.41666675,0.4449905972126166,0.6648833891957979,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.2913402110189622,-1.304292319035435,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,0.0011919996490661333
567.0,349.3621521,1013.831299,522.0,1024.0,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524433333.5,2.927680736698552,9.4333335,0.4449905972126166,0.6648833891957979,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.2913402110189622,-1.304292319035435,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,0.0
568.0,349.3621521,1013.831299,522.0,1024.0,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524450000.0,2.927680736698552,9.45,0.4449905972126166,0.6648833891957979,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.2913402110189622,-1.304292319035435,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,0.0
569.0,349.2698364,1013.722229,522.0,1024.0,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524466666.8,2.927680736698552,9.46666675,0.4448730125852372,0.6648833891957979,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.2912012860548634,-1.304292319035435,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,0.0
570.0,349.2698364,1013.722229,522.0,1024.0,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524483333.2,2.927680736698552,9.48333325,0.4448730125852372,0.6648833891957979,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.2912012860548634,-1.304292319035435,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,0.0
571.0,348.7025146,1013.853027,521.8977051,1024.102295,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524500000.0,2.924414430804034,9.5,0.444150401778439,0.6647530938321783,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.291367886471607,-1.3044226145264268,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,-0.003266305894518151
572.0,348.7025146,1013.853027,522.0,1024.0,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524516666.8,2.927680736698552,9.51666675,0.444150401778439,0.6648833891957979,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.291367886471607,-1.304292319035435,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,0.003266305894518151
573.0,348.6227112,1013.849792,521.8977051,1024.102295,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524533333.2,2.924414430804034,9.53333325,0.4440487543549499,0.6647530938321783,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.291363765977806,-1.3044226145264268,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,-0.003266305894518151
574.0,348.7025146,1013.853027,522.0,1024.0,521.7106934,876.1635132,372.1380615,883.3366699,421.1005859,1398.530518,1660006524550000.0,2.927680736698552,9.55,0.444150401778439,0.6648833891957979,0.6645148927346394,0.4740007961281116,0.5363654880182533,-1.291367886471607,-1.304292319035435,-1.1159895903182246,-1.1251262047587005,-1.7813404419570782,0.003266305894518151
575.0,348.6227112,1013.849792,522.0,1024.0,521.7106934,876.1635132,371.7788696,881.6897583,420.7866516,1400.257813,1660006524566666.5,2.927680736698552,9.5666665,0.4440487543549499,0.6648833891957979,0.6645148927346394,0.473543285155231,0.5359656226899606,-1.291363765977806,-1.304292319035435,-1.1159895903182246,-1.1230284956278311,-1.7835405372707582,0.0
576.0,348.6227112,1013.849792,521.8977051,1024.102295,521.7106934,876.1635132,371.7788696,881.6897583,420.7866516,1400.257813,1660006524583333.2,2.924414430804034,9.58333325,0.4440487543549499,0.6647530938321783,0.6645148927346394,0.473543285155231,0.5359656226899606,-1.291363765977806,-1.3044226145264268,-1.1159895903182246,-1.1230284956278311,-1.7835405372707582,-0.003266305894518151
577.0,348.5,1014.0,521.8977051,1024.102295,521.7106934,876.1635132,371.7788696,881.6897583,421.1468811,1399.781494,1660006524600000.0,2.924414430804034,9.6,0.4438924542811026,0.6647530938321783,0.6645148927346394,0.473543285155231,0.5364244552777926,-1.2915550893573546,-1.3044226145264268,-1.1159895903182246,-1.1230284956278311,-1.782933838820455,0.0
578.0,348.5,1014.0,522.0,1024.0,521.2839355,875.9629517,371.7037048,881.6834717,421.1425476,1400.381592,1660006524616666.5,3.0926978067145905,9.6166665,0.4438924542811026,0.6648833891957979,0.6639713213957159,0.4734475460231003,0.5364189355993115,-1.2915550893573546,-1.304292319035435,-1.1157341305292166,-1.1230204882410215,-1.7836981974259905,0.16828337591055664
579.0,348.6227112,1013.849792,522.0,1024.0,521.0,876.0,371.6308289,881.7061157,421.3117676,1400.505859,1660006524633333.5,3.20268443836191,9.6333335,0.4440487543549499,0.6648833891957979,0.6636096662279899,0.4733547223154706,0.536634474999924,-1.291363765977806,-1.304292319035435,-1.1157813197998447,-1.1230493304239049,-1.7838564791580314,0.10998663164731948
580.0,348.5,1014.0,521.9298096,1023.898254,521.2839355,875.9629517,371.6308289,881.7061157,421.2389526,1400.391602,1660006524650000.0,3.093905259102289,9.65,0.4438924542811026,0.6647939860711982,0.6639713213957159,0.4733547223154706,0.5365417288620231,-1.2915550893573546,-1.3041627228183523,-1.1157341305292166,-1.1230493304239049,-1.7837109473928985,-0.1087791792596211
581.0,348.7824707,1013.877197,522.0,1024.0,521.3603516,875.6396484,371.6308289,881.7061157,421.2389526,1400.391602,1660006524666666.8,3.062583104774357,9.66666675,0.4442522436994254,0.6648833891957979,0.6640686543373961,0.4733547223154706,0.5365417288620231,-1.291398672355739,-1.304292319035435,-1.1153223316904384,-1.1230493304239049,-1.7837109473928985,-0.03132215432793206
582.0,348.5,1014.0,522.0,1024.0,521.3768311,876.0,371.6308289,881.7061157,421.2389526,1400.391602,1660006524683333.5,3.0568049064400475,9.6833335,0.4438924542811026,0.6648833891957979,0.6640896446550443,0.4733547223154706,0.5365417288620231,-1.2915550893573546,-1.304292319035435,-1.1157813197998447,-1.1230493304239049,-1.7837109473928985,-0.005778198334309259
583.0,348.6378479,1014.168701,522.0,1024.0,521.0,875.5,371.5,882.0,421.1425476,1400.907837,1660006524700000.0,3.201381017380868,9.7,0.4440680343173967,0.6648833891957979,0.6636096662279899,0.4731880825406875,0.5364189355993115,-1.2917699676957468,-1.304292319035435,-1.115144458315941,-1.123423657606693,-1.7843684877691846,0.14457611094082035
584.0,348.9176941,1014.082275,522.0,1024.0,521.1699219,875.8300781,371.5,882.0,421.1425476,1400.907837,1660006524716666.8,3.1365359601946707,9.71666675,0.4444244808497905,0.6648833891957979,0.6638260996547534,0.4731880825406875,0.5364189355993115,-1.2916598849145309,-1.304292319035435,-1.1155648863730812,-1.123423657606693,-1.7843684877691846,-0.06484505718619715
585.0,349.0310974,1014.297791,522.0,1024.0,521.1418457,875.6099243,371.5,882.0,421.1425476,1400.907837,1660006524733333.2,3.14690007900848,9.73333325,0.4445689252376258,0.6648833891957979,0.6637903383539646,0.4731880825406875,0.5364189355993115,-1.291934392593661,-1.304292319035435,-1.1152844714215708,-1.123423657606693,-1.7843684877691846,0.010364118813809053
586.0,349.3333435,1014.333313,522.0,1024.0,521.0,875.5,371.5,882.0,421.1425476,1400.907837,1660006524750000.0,3.201381017380868,9.75,0.4449539030371262,0.6648833891957979,0.6636096662279899,0.4731880825406875,0.5364189355993115,-1.2919796377809236,-1.304292319035435,-1.115144458315941,-1.123423657606693,-1.7843684877691846,0.0544809383723881
587.0,349.125,1014.402771,522.0,1024.0,521.0,875.5,371.5,882.0,421.1425476,1400.907837,1660006524766666.8,3.201381017380868,9.76666675,0.4446885311359826,0.6648833891957979,0.6636096662279899,0.4731880825406875,0.5364189355993115,-1.2920681080308216,-1.304292319035435,-1.115144458315941,-1.123423657606693,-1.7843684877691846,0.0
588.0,349.0310974,1014.297791,522.0,1024.0,521.0,875.5,371.5,882.0,421.1425476,1400.907837,1660006524783333.2,3.201381017380868,9.78333325,0.4445689252376258,0.6648833891957979,0.6636096662279899,0.4731880825406875,0.5364189355993115,-1.291934392593661,-1.304292319035435,-1.115144458315941,-1.123423657606693,-1.7843684877691846,0.0
589.0,349.125,1014.402771,522.0,1024.0,521.1190186,875.4761963,371.5,882.0,421.1425476,1400.907837,1660006524800000.0,3.1554074207343485,9.8,0.4446885311359826,0.6648833891957979,0.6637612629524062,0.4731880825406875,0.5364189355993115,-1.2920681080308216,-1.304292319035435,-1.1151141389965318,-1.123423657606693,-1.7843684877691846,-0.045973596646519344
590.0,348.8101807,1014.5,521.9298096,1023.898254,521.222229,875.3418579,371.5,882.0,421.1425476,1400.907837,1660006524816666.5,3.116658137340356,9.8166665,0.4442875385628634,0.6647939860711982,0.6638927244094028,0.4731880825406875,0.5364189355993115,-1.2921919508412585,-1.3041627228183523,-1.1149430290909934,-1.123423657606693,-1.7843684877691846,-0.03874928339399242
591.0,348.8101807,1014.5,522.0,1024.0,521.222229,875.3418579,371.5,882.0,421.1425476,1400.907837,1660006524833333.2,3.115322230139325,9.83333325,0.4442875385628634,0.6648833891957979,0.6638927244094028,0.4731880825406875,0.5364189355993115,-1.2921919508412585,-1.304292319035435,-1.1149430290909934,-1.123423657606693,-1.7843684877691846,-0.0013359072010312723
592.0,348.8101807,1014.5,522.1843262,1024.184326,521.5140991,875.1469116,371.5,882.0,421.1425476,1400.907837,1660006524850000.0,3.000815583490944,9.85,0.4442875385628634,0.6651181697103067,0.6642644860593893,0.4731880825406875,0.5364189355993115,-1.2921919508412585,-1.3045270992951992,-1.114694721511194,-1.123423657606693,-1.7843684877691846,-0.11450664664838106
593.0,348.8101807,1014.5,522.1843262,1024.184326,521.6349487,875.2301636,371.5,882.0,421.1425476,1400.907837,1660006524866666.5,2.954475118023212,9.8666665,0.4442875385628634,0.6651181697103067,0.6644184149705598,0.4731880825406875,0.5364189355993115,-1.2921919508412585,-1.3045270992951992,-1.11480076149571,-1.123423657606693,-1.7843684877691846,-0.04634046546773174
594.0,348.8101807,1014.5,522.1843262,1024.184326,521.5,875.2197266,371.5,882.0,421.1425476,1400.907837,1660006524883333.5,3.0063643075661544,9.8833335,0.4442875385628634,0.6651181697103067,0.6642465277118939,0.4731880825406875,0.5364189355993115,-1.2921919508412585,-1.3045270992951992,-1.114787467649095,-1.123423657606693,-1.7843684877691846,0.051889189542942304
595.0,348.8101807,1014.5,522.1843262,1024.184326,521.5,875.2197266,371.5,882.0,421.1425476,1400.907837,1660006524900000.0,3.0063643075661544,9.9,0.4442875385628634,0.6651181697103067,0.6642465277118939,0.4731880825406875,0.5364189355993115,-1.2921919508412585,-1.3045270992951992,-1.114787467649095,-1.123423657606693,-1.7843684877691846,0.0
596.0,348.8101807,1014.5,522.3549805,1024.35498,521.5999756,875.4833374,371.5,882.0,421.6897888,1402.622314,1660006524916666.8,2.9668471881934626,9.91666675,0.4442875385628634,0.6653355360117719,0.6643738689298343,0.4731880825406875,0.5371159692846824,-1.2921919508412585,-1.3047444652145477,-1.1151232347796174,-1.123423657606693,-1.7865522565018632,-0.039517119372691756
597.0,348.8101807,1014.5,522.1898193,1024.5,521.5,875.2197266,371.6958008,881.6958008,421.5083923,1403.072632,1660006524933333.5,3.000212486127943,9.9333335,0.4442875385628634,0.6651251663979411,0.6642465277118939,0.4734374785167627,0.5368849203963525,-1.2921919508412585,-1.304929180519339,-1.114787467649095,-1.1230361920988643,-1.7871258368812808,0.03336529793448051
598.0,348.7288818,1014.608887,521.9155884,1024.603394,521.8581543,875.3900757,371.6958008,881.6958008,421.5083923,1403.072632,1660006524950000.0,2.858044769188041,9.95,0.4441839862866759,0.6647758722021285,0.6647027170698231,0.4734374785167627,0.5368849203963525,-1.2923306427140542,-1.3050608758318725,-1.1150044452103105,-1.1230361920988643,-1.7871258368812808,-0.14216771693990227
599.0,348.8101807,1014.5,521.8312988,1024.637817,521.8581543,875.3900757,371.6958008,881.6958008,421.5083923,1403.072632,1660006524966666.8,2.8565032262643357,9.96666675,0.4442875385628634,0.6646685106026612,0.6647027170698231,0.4734374785167627,0.5368849203963525,-1.2921919508412585,-1.3051047211975937,-1.1150044452103105,-1.1230361920988643,-1.7871258368812808,-0.0015415429237051193
600.0,348.6940613,1014.694092,521.916687,1024.730103,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006524983333.2,2.9412157393123364,9.98333325,0.4441396346160753,0.664777271514181,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2924391702795264,-1.3052222679954006,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,0.08471251304800065
601.0,348.5810852,1014.972961,522.083313,1024.730103,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525000000.0,2.9429188278960656,10.0,0.4439957343626919,0.6649895068774149,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.292794372129836,-1.3052222679954006,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,0.0017030885837292509
602.0,348.6378479,1015.168701,522.0,1024.5,521.5,875.5,371.6958008,881.6958008,421.5083923,1403.072632,1660006525016666.8,2.9986372465869486,10.01666675,0.4440680343173967,0.6648833891957979,0.6642465277118939,0.4734374785167627,0.5368849203963525,-1.2930436906635547,-1.304929180519339,-1.115144458315941,-1.1230361920988643,-1.7871258368812808,0.05571841869088301
603.0,348.6378479,1015.168701,522.0,1024.5,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525033333.2,2.9464913747289314,10.03333325,0.4440680343173967,0.6648833891957979,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2930436906635547,-1.304929180519339,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,-0.05214587185801722
604.0,348.6378479,1015.168701,522.0,1024.5,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525050000.0,2.9464913747289314,10.05,0.4440680343173967,0.6648833891957979,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2930436906635547,-1.304929180519339,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,0.0
605.0,348.6378479,1015.168701,521.8312988,1024.637817,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525066666.5,2.9421104941185736,10.0666665,0.4440680343173967,0.6646685106026612,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2930436906635547,-1.3051047211975937,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,-0.004380880610357796
606.0,348.5714417,1015.464294,521.8312988,1024.637817,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525083333.2,2.9421104941185736,10.08333325,0.4439834512152518,0.6646685106026612,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.293420194256778,-1.3051047211975937,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,0.0
607.0,348.5,1015.5,522.0,1024.5,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525100000.0,2.9464913747289314,10.1,0.4438924542811026,0.6648833891957979,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2934656738090666,-1.304929180519339,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,0.004380880610357796
608.0,348.4186096,1015.62793,521.8312988,1024.637817,521.5,875.5,371.6958008,881.6958008,421.5083923,1403.072632,1660006525116666.5,2.9940911679746183,10.1166665,0.4437887854592636,0.6646685106026612,0.6642465277118939,0.4734374785167627,0.5368849203963525,-1.2936286211883383,-1.3051047211975937,-1.115144458315941,-1.1230361920988643,-1.7871258368812808,0.04759979324568686
609.0,348.3621521,1015.831299,521.7269287,1024.811279,521.8581543,875.3900757,371.6958008,881.6958008,421.5083923,1403.072632,1660006525133333.5,2.8521628370140077,10.1333335,0.4437168742448085,0.6645355720091387,0.6647027170698231,0.4734374785167627,0.5368849203963525,-1.2938876569545783,-1.305325663731035,-1.1150044452103105,-1.1230361920988643,-1.7871258368812808,-0.14192833096061053
610.0,348.3621521,1015.831299,521.6928711,1025.108643,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525150000.0,2.931685777549889,10.15,0.4437168742448085,0.6644921920617903,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2938876569545783,-1.305704423087635,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,0.07952294053588105
611.0,348.3621521,1015.831299,521.6928711,1025.108643,521.2720947,875.3741455,371.6958008,881.6958008,421.5083923,1403.072632,1660006525166666.8,3.0705524246705256,10.16666675,0.4437168742448085,0.6644921920617903,0.6639562394967987,0.4734374785167627,0.5368849203963525,-1.2938876569545783,-1.305704423087635,-1.1149841545486887,-1.1230361920988643,-1.7871258368812808,0.1388666471206368
612.0,348.3621521,1015.831299,521.6928711,1025.108643,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525183333.5,2.931685777549889,10.1833335,0.4437168742448085,0.6644921920617903,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2938876569545783,-1.305704423087635,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,-0.1388666471206368
613.0,348.3621521,1015.831299,521.699646,1025.201416,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525200000.0,2.929988225521549,10.2,0.4437168742448085,0.664500821407525,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2938876569545783,-1.3058225901885272,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,-0.001697552028339988
614.0,348.5,1016.0,521.6175537,1025.329834,521.6349487,875.2301636,371.6958008,881.6958008,421.5083923,1403.072632,1660006525216666.8,2.926706791274098,10.21666675,0.4438924542811026,0.6643962585595348,0.6644184149705598,0.4734374785167627,0.5368849203963525,-1.2941025352929707,-1.305986159144607,-1.11480076149571,-1.1230361920988643,-1.7871258368812808,-0.003281434247450754
615.0,348.4142761,1016.223816,521.4898071,1025.418335,521.0,875.5,371.6958008,881.6958008,421.5083923,1403.072632,1660006525233333.2,3.1662838612491457,10.23333325,0.4437832657807825,0.6642335447810553,0.6636096662279899,0.4734374785167627,0.5368849203963525,-1.2943876148727336,-1.3060988849009811,-1.115144458315941,-1.1230361920988643,-1.7871258368812808,0.23957706997504769
616.0,348.5,1016.5,521.5,1025.5,521.0,875.5,371.6958008,881.6958008,421.5083923,1403.072632,1660006525250000.0,3.16471630683986,10.25,0.4438924542811026,0.6642465277118939,0.6636096662279899,0.4734374785167627,0.5368849203963525,-1.2947393967768746,-1.306202903487147,-1.115144458315941,-1.1230361920988643,-1.7871258368812808,-0.0015675544092856875
617.0,348.5,1016.5,521.609314,1025.240112,521.0,875.5,371.6958008,881.6958008,421.5083923,1403.072632,1660006525266666.8,3.1712618426428083,10.26666675,0.4438924542811026,0.6643857634643969,0.6636096662279899,0.4734374785167627,0.5368849203963525,-1.2947393967768746,-1.3058718781724892,-1.115144458315941,-1.1230361920988643,-1.7871258368812808,0.006545535802948255
618.0,348.5,1016.5,521.6226807,1025.150146,521.0,875.293335,371.6958008,881.6958008,421.5083923,1403.072632,1660006525283333.2,3.172936785204022,10.28333325,0.4438924542811026,0.6644027889371907,0.6636096662279899,0.4734374785167627,0.5368849203963525,-1.2947393967768746,-1.3057572864119675,-1.1148812243587989,-1.1230361920988643,-1.7871258368812808,0.0016749425612134772
619.0,348.5857239,1016.776184,521.5,1025.0,521.0,875.293335,370.1843262,884.1843262,421.9160767,1404.134277,1660006525300000.0,3.174759469950906,10.3,0.4440016427814227,0.6642465277118939,0.6636096662279899,0.4715122786034842,0.5374041973802495,-1.2950911786810158,-1.305566042003243,-1.1148812243587989,-1.126205884056818,-1.7884780785014394,0.0018226847468842955
620.0,348.5857239,1016.776184,521.5917358,1025.232178,521.0,875.293335,370.1843262,884.1843262,421.9160767,1404.134277,1660006525316666.5,3.1709213134441767,10.3166665,0.4440016427814227,0.6643633737073241,0.6636096662279899,0.4715122786034842,0.5374041973802495,-1.2950911786810158,-1.3058617724544628,-1.1148812243587989,-1.126205884056818,-1.7884780785014394,-0.003838156506729362
621.0,348.5,1017.0,521.5787354,1025.322388,521.1282349,875.2820435,370.1843262,884.1843262,421.9160767,1404.134277,1660006525333333.2,3.1199412420915835,10.33333325,0.4438924542811026,0.6643468147992535,0.6637730019653945,0.4715122786034842,0.5374041973802495,-1.2953762582607786,-1.3059766750033888,-1.1148668421159076,-1.126205884056818,-1.7884780785014394,-0.05098007135259319
622.0,348.5,1017.0,521.5787354,1025.322388,521.1282349,875.2820435,370.1843262,884.1843262,421.9160767,1404.134277,1660006525350000.0,3.1199412420915835,10.35,0.4438924542811026,0.6643468147992535,0.6637730019653945,0.4715122786034842,0.5374041973802495,-1.2953762582607786,-1.3059766750033888,-1.1148668421159076,-1.126205884056818,-1.7884780785014394,0.0
623.0,348.5,1017.0,521.5878296,1025.412231,521.0,876.0,370.1843262,884.1843262,421.9160767,1404.134277,1660006525366666.5,3.1682317636032677,10.3666665,0.4438924542811026,0.6643583982906672,0.6636096662279899,0.4715122786034842,0.5374041973802495,-1.2953762582607786,-1.3060911100959856,-1.1157813197998447,-1.126205884056818,-1.7884780785014394,0.048290521511684226
624.0,348.7301636,1016.916687,521.5878296,1025.412231,521.1149292,876.0,370.1843262,884.1843262,421.9160767,1404.134277,1660006525383333.5,3.124159904403148,10.3833335,0.444185618944776,0.6643583982906672,0.6637560541897016,0.4715122786034842,0.5374041973802495,-1.2952701405791618,-1.3060911100959856,-1.1157813197998447,-1.126205884056818,-1.7884780785014394,-0.04407185920011969
625.0,348.9222107,1016.977783,521.3824463,1025.670166,521.1149292,876.0,370.8278503,883.8497925,421.5106812,1404.564087,1660006525400000.0,3.116432372221098,10.4,0.4444302337469469,0.664096796864253,0.6637560541897016,0.4723319500299923,0.5368878358208534,-1.295347959957603,-1.3064196478296872,-1.1157813197998447,-1.1257797807996222,-1.7890255373702328,-0.007727532182050023
626.0,349.1022644,1016.897705,521.5,1025.5,521.0,875.5,370.8278503,883.8497925,421.5106812,1404.564087,1660006525416666.8,3.16471630683986,10.41666675,0.4446595722800758,0.6642465277118939,0.6636096662279899,0.4723319500299923,0.5368878358208534,-1.2952459627697868,-1.306202903487147,-1.115144458315941,-1.1257797807996222,-1.7890255373702328,0.048283934618762014
627.0,349.1687317,1016.637878,521.458313,1025.5,521.5,875.2197266,370.8278503,883.8497925,421.5106812,1404.564087,1660006525433333.5,2.973305229595406,10.4333335,0.444744233206694,0.6641934300225348,0.6642465277118939,0.4723319500299923,0.5368878358208534,-1.2949150151522302,-1.306202903487147,-1.114787467649095,-1.1257797807996222,-1.7890255373702328,-0.19141107724445394
628.0,349.0,1016.5,521.4693604,1025.581665,521.6013184,874.8692627,370.6666565,884.333313,421.0198975,1404.574585,1660006525450000.0,2.9333545127854785,10.45,0.4445293157650066,0.6642075013496495,0.6643755792850354,0.472126633784664,0.5362627133499377,-1.2947393967768746,-1.306306922073313,-1.1143410737302777,-1.126395651965878,-1.789038908913949,-0.03995071680992757
629.0,349.0,1016.5,521.4693604,1025.581665,521.5,874.7531128,370.6666565,884.333313,421.0198975,1404.574585,1660006525466666.8,2.971881313495919,10.46666675,0.4445293157650066,0.6642075013496495,0.6642465277118939,0.472126633784664,0.5362627133499377,-1.2947393967768746,-1.306306922073313,-1.1141931309349389,-1.126395651965878,-1.789038908913949,0.03852680071044068
630.0,349.0,1016.0,521.1209717,1025.356934,521.5,875.2197266,370.6666565,884.333313,421.0198975,1404.574585,1660006525483333.2,2.9725957028932712,10.48333325,0.4445293157650066,0.6637637506607347,0.6642465277118939,0.472126633784664,0.5362627133499377,-1.2941025352929707,-1.3060206770370344,-1.114787467649095,-1.126395651965878,-1.789038908913949,0.0007143893973520221
631.0,348.8591003,1015.859131,521.1051025,1025.282227,521.5,875.0,370.6666565,884.333313,421.0198975,1404.574585,1660006525500000.0,2.9740914482470604,10.5,0.4443498485809594,0.663743537696214,0.6642465277118939,0.472126633784664,0.5362627133499377,-1.2939231072122186,-1.3059255210152785,-1.1145075968320368,-1.126395651965878,-1.789038908913949,0.0014957453537891574
632.0,348.5917664,1015.767761,521.0,1025.280029,521.6013184,874.8692627,370.6666565,884.333313,421.0198975,1404.574585,1660006525516666.8,2.934675474256213,10.51666675,0.4440093392524556,0.6636096662279899,0.6643755792850354,0.472126633784664,0.5362627133499377,-1.2938067271446498,-1.3059227213721951,-1.1143410737302777,-1.126395651965878,-1.789038908913949,-0.03941597399084751
633.0,348.4186096,1015.62793,521.0,1025.280029,521.6013184,874.8692627,371.3333435,882.666687,420.9245605,1404.610718,1660006525533333.2,2.934675474256213,10.53333325,0.4437887854592636,0.6636096662279899,0.6643755792850354,0.4729758083289031,0.5361412804233557,-1.2936286211883383,-1.3059227213721951,-1.1143410737302777,-1.124272832150932,-1.7890849323459446,0.0
634.0,348.4186096,1015.62793,521.0,1025.280029,521.6013184,874.8692627,371.3333435,882.666687,420.9245605,1404.610718,1660006525550000.0,2.934675474256213,10.55,0.4437887854592636,0.6636096662279899,0.6643755792850354,0.4729758083289031,0.5361412804233557,-1.2936286211883383,-1.3059227213721951,-1.1143410737302777,-1.124272832150932,-1.7890849323459446,0.0
635.0,348.4874878,1015.404175,520.9298096,1025.101807,521.6013184,874.8692627,371.3333435,882.666687,420.9245605,1404.610718,1660006525566666.5,2.9373998131127776,10.5666665,0.4438765172045848,0.6635202631033902,0.6643755792850354,0.4729758083289031,0.5361412804233557,-1.2933436193056764,-1.3056957159174267,-1.1143410737302777,-1.124272832150932,-1.7890849323459446,0.0027243388565647564
636.0,348.5714417,1015.277771,521.0,1025.0,521.6071167,874.7261963,371.3333435,882.666687,420.9245605,1404.610718,1660006525583333.2,2.938015813114397,10.58333325,0.4439834512152518,0.6636096662279899,0.6643829647129197,0.4729758083289031,0.5361412804233557,-1.2931826156276536,-1.305566042003243,-1.1141588467706758,-1.124272832150932,-1.7890849323459446,0.0006160000016195433
