Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),Seconds,vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1660782259648558,0.0145876249332417,-0.5691615167467767,0.8048828870069427,34.15924,0.2174360435589063,-0.006804594145287226,0.1872459772507593,-0.06546808411750188,0.608345423465225,-0.03584455655315985
1660782259664572,-0.0059205004959181,-0.5697718776226446,0.7995117112993055,34.175254,0.2191376406138612,-0.003891587690545409,0.1828833995229204,-0.06614269244321971,0.6078606389546073,-0.04550738507364399
1660782259680587,-0.035828183413443,-0.5623254749370563,0.815014877546349,34.191269,0.2209736752176763,-0.0007875994313907625,0.1784954866991385,-0.06675419183727219,0.6071500258026732,-0.05517459374568383
1660782259696601,-0.050354772259098,-0.5659876401922639,0.8325932707713433,34.207283,0.2228509034017903,0.002443494372914564,0.1740109921319888,-0.06730017555839631,0.606214380853055,-0.06482991177858966
1660782259712616,-0.0492561226825358,-0.5852750438696881,0.8349126420996411,34.223298,0.2246708663570132,0.005741336461090478,0.1693958197076271,-0.06777867038373989,0.6050548242429494,-0.07445499789625054
1660782259728631,-0.0574349584191651,-0.5801480125123981,0.831250476844434,34.239313,0.2263313536809668,0.008979910897747603,0.164651156210983,-0.06818885664057184,0.6036724198071518,-0.0840341803362145
1660782259744645,-0.08062867170214399,-0.5593957427328906,0.803662165255207,34.255327,0.2277178431199044,0.01190210426406967,0.1597696724831824,-0.06853253837241047,0.6020674290640835,-0.09355483231291244
1660782259760681,-0.1071183337148089,-0.5558556496528571,0.8017090104524298,34.271363,0.2287015827498938,0.01415745575288285,0.1547092959016307,-0.06881552553235275,0.6002370229319661,-0.1030114091500279
1660782259776696,-0.1228656443121996,-0.5631799801632718,0.831250476844434,34.287378,0.2291521569457772,0.01542014203681297,0.1494319736000208,-0.06904798779229102,0.5981742390770755,-0.1124057617428691
1660782259792711,-0.1340962844281681,-0.5755092698558024,0.8291752498664833,34.303393,0.228960746317373,0.0154581338652844,0.1439464048144833,-0.06924383826252997,0.595870185660627,-0.1217405347586155
1660782259808726,-0.1463035019455252,-0.5808804455634395,0.8090333409628441,34.319408,0.2280714949085854,0.01415017798103558,0.1382903106122826,-0.06941962086094627,0.593315541068163,-0.1310184606665299
1660782259824741,-0.1654688334477758,-0.5814908064393074,0.8063477531090255,34.335423,0.2265162320889409,0.01156304114212421,0.1325056619153506,-0.06959257514567599,0.5905002434911019,-0.140246770793484
1660782259840756,-0.1786526283665215,-0.5818570229648281,0.795971618219272,34.351438,0.2244375154985519,0.008029671801988304,0.1266460419355881,-0.06977755488210857,0.5874156917525364,-0.149433613591998
1660782259856771,-0.1841458762493322,-0.5808804455634395,0.8029297322041655,34.367453,0.2220866551962384,0.004086628379271292,0.1207811519479587,-0.06998388579879605,0.5840579146861871,-0.1585827781271839
1660782259872786,-0.1969634546425576,-0.6076142519264516,0.8114747844663155,34.383468,0.2197898474160511,0.0003452948000525571,0.114999255452599,-0.07021357629752199,0.5804268625318932,-0.1676976707632954
1660782259888801,-0.2200350957503625,-0.6644998855573356,0.8052491035324634,34.399483,0.2178804427123184,-0.00259069111156936,0.1093891611278225,-0.07046092938137241,0.5765255961241618,-0.1767824206082167
1660782259904816,-0.2628824292362859,-0.6336156252384222,0.8152590218966962,34.415498,0.2166092122889677,-0.004228494485764968,0.103947287143047,-0.07071299597333584,0.5723632835444263,-0.1858317666525532
1660782259920831,-0.2850995651178758,-0.5235065232318608,0.8118410009918362,34.431513,0.2160608703247748,-0.004321613271100186,0.09850609510542473,-0.07095102239164243,0.5679553453958412,-0.1948269754076364
1660782259936846,-0.2822919050888837,-0.4658884565499352,0.7796139467460135,34.447528,0.2161144111104885,-0.00290864696866475,0.09283616744076757,-0.0711532268108739,0.5633168849556668,-0.2037471407832011
1660782259952861,-0.305241474021515,-0.4655222400244145,0.7674067292286564,34.463543,0.2164726468952258,-0.0002306299748533387,0.08683144735138178,-0.07129842053269371,0.5584575899936136,-0.2125797568522128
1660782259968876,-0.3584649423971924,-0.4702830548561838,0.8069581139848934,34.479558,0.2167508300243765,0.003361218978884798,0.08056284537349905,-0.07136937284534142,0.5533838191650435,-0.2213194370282106
1660782259984892,-0.3811703669794766,-0.4945754177157244,0.8141603723201341,34.495574,0.2165865037430284,0.007437844542842676,0.07418214098533535,-0.0713551431084381,0.5481020147361736,-0.2299638829107912
1660782260000907,-0.3743343251697566,-0.5582970931563285,0.797680628671702,34.511589,0.2157332483847164,0.01150879248752128,0.06781257262478792,-0.07125225351151912,0.5426171991095188,-0.2385156138515778
1660782260016922,-0.3739681086442359,-0.567940794995041,0.7940184634164948,34.527604,0.2141182425109443,0.01510985975310777,0.0614931665871403,-0.07106448119902949,0.5369293002617797,-0.246984164940998
1660782260032937,-0.4015564202334629,-0.5373006790264743,0.7700923170824749,34.543619,0.2118544479710528,0.01795520583117823,0.05516105098875363,-0.07080069664025443,0.5310325354951374,-0.2553825646843382
1660782260048952,-0.4356145571068892,-0.5277790493629357,0.7556878004119936,34.559634,0.2092040370956597,0.02004392935144869,0.04867582503661548,-0.07047093702883173,0.5249178359818929,-0.2637211715062306
1660782260064967,-0.4462348363469903,-0.5165484092469672,0.7576409552147707,34.575649,0.2065051502189532,0.02166164999032606,0.04188571753324333,-0.07008209256606462,0.5185765684195113,-0.2720028131513353
1660782260080963,-0.4513618677042803,-0.5130083161669337,0.7591058213168536,34.591645,0.2040875411154684,0.02329800346263157,0.03466690424721672,-0.0696345749475418,0.5120043047570062,-0.2802203846064347
1660782260096978,-0.4673533226520181,-0.5130083161669337,0.7383535515373465,34.60766,0.2022011789091409,0.0255028987745671,0.02690059492707641,-0.06912061823156224,0.5052017280409133,-0.2883589105578902
1660782260112993,-0.4877393759060044,-0.5071488517586022,0.7276112001220723,34.623675,0.2009716984128465,0.0287250142731205,0.0184789640759195,-0.06852462567425774,0.4981726845943365,-0.2964002311194553
1660782260129008,-0.5084916456855115,-0.4839551384756237,0.7199206530861373,34.63969,0.2003863883997129,0.03319117864018921,0.009394614921299227,-0.06782585188057309,0.4909228744929045,-0.30432615963271
1660782260145023,-0.5208209353780422,-0.4722362096589609,0.708323796444648,34.655705,0.2003096750598258,0.03884966331995765,-0.0001971521677522313,-0.06700291986987567,0.4834592266433408,-0.3121209953268644
1660782260161038,-0.5598840314335849,-0.4635690852216374,0.7210193026626994,34.67172,0.2005248905057091,0.04539408817233003,-0.01002947869184182,-0.06603860983165089,0.4757892260270135,-0.319773469446617
1660782260177053,-0.5929655909056231,-0.4396429388876175,0.7366445410849165,34.687735,0.2007904195441229,0.05235712984055142,-0.01981018446530389,-0.06492328395313214,0.4679220922760786,-0.3272752621211679
1660782260193068,-0.5788052185854888,-0.4185244525825893,0.6974593728542002,34.70375,0.2008918278646389,0.05919413288400155,-0.02926629171459519,-0.06365656051664029,0.4598707183409285,-0.3346181307856329
1660782260209083,-0.5703822384985124,-0.4324406805523764,0.6332494087129019,34.719765,0.200684043649963,0.06534303898814982,-0.03816817130993332,-0.06224771986635964,0.4516512067074083,-0.3417934730225367
1660782260225098,-0.5724574654764631,-0.468818188754101,0.6425268940260933,34.73578,0.2001276822190121,0.07035870549849854,-0.04634155324205307,-0.06071462102921545,0.4432796640687913,-0.3487944656632416
1660782260241113,-0.5818570229648281,-0.5186236362249179,0.6873273823147938,34.751795,0.1993063761442325,0.07409933383354132,-0.05366334430296971,-0.05908036574322974,0.4347688094509654,-0.3556184145592801
1660782260257128,-0.5851529716945145,-0.5398641947051193,0.724559395742733,34.76781,0.1984006593712721,0.07677418670584896,-0.06009304629587735,-0.05736823187850687,0.4261292989301136,-0.3622646596511618
1660782260273143,-0.6024872205691616,-0.4910353246356909,0.6990463111314567,34.783825,0.1976168695353691,0.07877937406836115,-0.06573932039577914,-0.05559702205522388,0.417375633062292,-0.3687282212933333
