Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds
104.0,654.0,1723.7885742,829.2351074,1441.340332,718.3480225,1042.857422,660.3875122,1306.216675,1659660194738336.8,0.0286764578176795,1.71666675
105.0,654.0,1723.0,829.0,1442.0,718.3480225,1042.857422,660.3997803,1306.3302,1659660194755003.5,0.0348984810664671,1.7333335
106.0,654.0,1723.0,829.0,1442.0,718.2182617,1043.053589,660.3724976,1306.323853,1659660194771670.0,0.0348671879896921,1.75
107.0,654.0,1723.0,829.0,1442.0,718.199585,1043.239868,660.3724976,1306.323853,1659660194788336.8,0.034876297052173,1.76666675
108.0,654.125,1723.6833496,829.0,1442.0,717.8737183,1043.575562,660.3724976,1306.323853,1659660194805003.5,0.0189804486900756,1.7833335
109.0,654.8457642,1724.2885742,829.0,1442.0,717.8737183,1043.575562,660.3658447,1306.836426,1659660194821670.0,0.045898297617937,1.8
110.0,654.8457642,1724.2885742,829.0,1442.0,717.6120605,1043.826538,660.4468994,1306.871826,1659660194838336.8,0.0459714686408535,1.81666675
111.0,654.8457642,1724.2885742,829.0,1442.0,717.7114868,1043.890869,660.3897705,1306.951904,1659660194855003.2,0.0459509243384828,1.83333325
112.0,654.8457642,1724.2885742,829.0,1442.0,717.5,1043.880615,660.4681396,1307.125244,1659660194871670.0,0.0460003939153602,1.85
113.0,654.8457642,1724.2885742,829.0,1443.0,717.5,1044.0,660.3702393,1307.109741,1659660194888336.8,0.0460058477683836,1.86666675
114.0,655.0,1725.0,829.0,1442.0,717.3995972,1044.115967,660.600647,1307.487061,1659660194905003.5,0.0643648971934215,1.8833335
115.0,655.0,1726.0,829.0,1443.0,717.3354492,1044.130005,660.6901855,1307.746826,1659660194921670.2,0.0720049766932049,1.90000025
116.0,655.0,1726.0,829.0,1442.0,717.2565918,1044.280762,660.7036743,1307.823486,1659660194938336.8,0.0720230780626222,1.91666675
117.0,655.0,1726.0,829.0,1442.0,717.3588257,1044.382324,660.7559204,1307.848389,1659660194955003.5,0.0720300647247415,1.9333335
118.0,655.0,1726.0,829.0,1443.0,717.1820068,1044.593018,660.8120728,1307.922852,1659660194971670.2,0.0720576190921944,1.95000025
119.0,655.0,1726.0,829.0,1443.0,716.7805786,1044.873413,660.7485962,1308.009155,1659660194988336.8,0.0720998724489054,1.96666675
120.0,655.1290284,1726.1290284,829.0,1443.0,716.7362671,1044.93042,660.6655273,1307.981934,1659660195005003.5,0.0838473262620471,1.9833335
121.0,655.1290284,1726.1290284,828.3102416,1442.6204834,716.6029663,1044.881104,660.7837524,1308.202881,1659660195021670.0,0.0838441121612854,2.0
122.0,655.1290284,1726.1290284,828.3102416,1442.6204834,716.3733521,1044.769531,660.8903809,1308.391602,1659660195038336.8,0.0838353340546443,2.01666675
123.0,655.1290284,1726.1290284,828.3102416,1442.6204834,716.0791626,1045.056274,660.7472534,1308.383423,1659660195055003.5,0.0838761502794589,2.0333335
124.0,655.1290284,1726.1290284,828.3102416,1442.6204834,716.0,1045.5,660.9210815,1308.58667,1659660195071670.0,0.0839316367567859,2.05
125.0,655.1290284,1726.1290284,829.0,1443.0,715.7756348,1045.651733,660.9210815,1308.58667,1659660195088336.8,0.0839546751622356,2.06666675
126.0,655.1290284,1726.1290284,829.0,1443.0,715.8540039,1045.708008,660.7191162,1308.572632,1659660195105003.2,0.0839599084836995,2.08333325
127.0,655.1290284,1726.1290284,829.0,1443.0,715.6097412,1045.252075,660.8040771,1308.667847,1659660195121670.0,0.0839095170671995,2.1
128.0,655.1290284,1726.1290284,829.0,1443.0,715.7246094,1045.846802,660.6801147,1308.791992,1659660195138336.8,0.0839794354294918,2.11666675
129.0,655.1290284,1726.1290284,829.0,1443.0,715.3022461,1046.0,660.7069092,1308.87915,1659660195155003.5,0.084006695832474,2.1333335
130.0,655.1290284,1726.1290284,829.0,1443.0,715.0144043,1046.030884,660.7570801,1308.93103,1659660195171670.2,0.0840162983188431,2.15000025
131.0,655.1290284,1726.1290284,829.0,1443.0,714.9593506,1046.054932,660.7721558,1309.062866,1659660195188336.8,0.0840203404892649,2.16666675
132.0,655.1290284,1726.1290284,829.0,1443.0,714.9341431,1046.0,660.7721558,1309.062866,1659660195205003.5,0.084014162764138,2.1833335
133.0,655.1290284,1726.1290284,829.0,1443.0,714.8678589,1046.121948,660.6367798,1309.148438,1659660195221670.2,0.0840303509582836,2.20000025
134.0,655.1290284,1726.1290284,828.0,1443.0,714.6369019,1046.44043,660.3416138,1309.416138,1659660195238336.8,0.0840738191841818,2.21666675
135.0,655.1290284,1726.1290284,828.0,1443.0,714.4418335,1046.517456,660.3006592,1309.39978,1659660195255003.5,0.0840871374421037,2.2333335
136.0,655.1290284,1726.1290284,828.0,1443.0,714.4418335,1046.517456,660.2203979,1309.506592,1659660195271670.0,0.0840871374421037,2.25
137.0,655.1290284,1726.1290284,828.0,1443.0,714.375,1046.44043,660.1677856,1309.578979,1659660195288336.8,0.0840790860882014,2.26666675
138.0,655.1290284,1726.1290284,828.0,1443.0,714.375,1046.44043,660.1758423,1309.761597,1659660195305003.5,0.0840790860882014,2.2833335
139.0,655.1290284,1726.1290284,828.0,1443.0,714.2562866,1046.535645,660.1118774,1309.758545,1659660195321670.0,0.0840930786059467,2.3
140.0,655.1290284,1726.1290284,828.0,1443.0,714.2042236,1046.599243,660.036438,1309.933716,1659660195338336.8,0.0841018799504875,2.31666675
141.0,655.1290284,1726.1290284,827.6897584,1442.6204834,713.7608032,1046.352173,659.930481,1309.894043,1659660195355003.2,0.084080577796226,2.33333325
142.0,655.1290284,1726.1290284,827.3650512,1442.6348876,713.9832153,1046.590332,659.9144897,1309.973633,1659660195371670.0,0.0841052082410543,2.35
143.0,655.1290284,1726.1290284,827.3650512,1442.6348876,713.7400513,1046.740112,659.9144897,1309.973633,1659660195388336.8,0.084128331044283,2.36666675
144.0,655.1290284,1726.1290284,827.6845092,1443.0,713.6767578,1046.676758,659.8708496,1309.993408,1659660195405003.5,0.0841218525711191,2.3833335
145.0,655.1290284,1726.1290284,827.0626832,1442.6600342,713.5170288,1046.556763,659.8266602,1310.053345,1659660195421670.2,0.0841103683601171,2.40000025
146.0,655.1290284,1726.1290284,827.0565796,1442.7735596,713.6958008,1046.648438,659.4580688,1310.130127,1659660195438336.8,0.084118017433475,2.41666675
147.0,655.1290284,1726.1290284,826.3102416,1443.3795166,713.6908569,1046.662964,659.4134521,1310.116455,1659660195455003.5,0.0841198888225958,2.4333335
148.0,655.3444214,1729.0,826.4871826,1443.5256348,713.7431641,1046.84314,659.0683594,1310.166138,1659660195471670.2,0.1227542783611112,2.45000025
149.0,655.3444214,1729.0,826.4871826,1443.5256348,713.529541,1046.69519,659.0966187,1310.332275,1659660195488336.8,0.1226545141929894,2.46666675
150.0,655.0,1729.0,826.4871826,1443.5256348,713.3685303,1047.084839,658.7636108,1310.203735,1659660195505003.5,0.0939538995600545,2.4833335
151.0,655.0,1729.0,826.4871826,1443.5256348,713.4941406,1046.84314,658.1156616,1310.144043,1659660195521670.0,0.0939551163954065,2.5
152.0,653.892456,1728.3583984,826.4871826,1443.5256348,713.3685303,1047.084839,657.9237061,1310.276123,1659660195538336.8,0.0030850714655331,2.51666675
153.0,653.4679566,1729.0,826.4871826,1443.5256348,713.3464966,1046.721313,657.116394,1310.10376,1659660195555003.5,0.0338118468311334,2.5333335
154.0,653.2192382,1728.5285644,826.4871826,1443.5256348,713.4941406,1046.84314,656.8146973,1310.335571,1659660195571670.0,0.0579637579958339,2.55
155.0,653.0,1729.0,826.4871826,1443.5256348,713.4650879,1046.897339,656.0692139,1310.168213,1659660195588336.8,0.0727756736036587,2.56666675
156.0,651.2718506,1728.6287842,826.4871826,1443.5256348,713.4650879,1046.897339,655.2286377,1310.276733,1659660195605003.2,0.2195950917643172,2.58333325
157.0,650.3474122,1728.0656738,826.4871826,1443.5256348,713.2885132,1047.109131,654.7503052,1310.134521,1659660195621670.0,0.3011301996817777,2.6
158.0,647.6351318,1728.21167,826.0,1443.0,713.2979736,1047.225342,653.8914795,1310.151733,1659660195638336.8,0.5262336366285026,2.61666675
159.0,646.7619018,1727.5510254,826.0,1443.0,713.1921387,1047.0,652.7945557,1310.077637,1659660195655003.5,0.6042457005099232,2.6333335
160.0,642.1403808,1727.670166,826.4753418,1443.1420898,713.2182617,1047.053589,651.8405762,1309.972168,1659660195671670.2,0.9884294073029858,2.65000025
161.0,640.0,1726.7810058,825.5302734,1443.8029786,713.2931519,1046.939819,650.7167358,1309.611328,1659660195688336.8,1.174356269325466,2.66666675
162.0,637.2243652,1725.3397216,826.3102416,1443.3795166,713.2039185,1046.766724,649.1505737,1309.322998,1659660195705003.5,1.418615715523568,2.6833335
163.0,634.4260864,1725.9381104,826.3102416,1443.3795166,713.1782837,1046.821655,647.7307129,1309.244263,1659660195721670.2,1.6462169298003582,2.70000025
164.0,631.8478394,1726.1448974,826.3102416,1443.3795166,713.0186157,1046.60144,646.0169678,1309.042969,1659660195738336.8,1.8581993248119568,2.71666675
