Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity
1.0,189.5375366,1730.295288,339.5,1244.5,198.573822,1052.837158,169.0,1297.0,1659997779286670.0,0.0,0.0,-0.366538743075729,0.6565449013765962,0.3840136388246356,0.3268220569444617,-3.34614594760633,-2.4066866856058144,-2.036037902988883,-2.5082142476743603,
2.0,188.8338013,1730.249756,339.5,1244.5,198.573822,1052.837158,168.9079132,1297.092041,1659997779303336.5,0.0,0.0166665,-0.3651778187071466,0.6565449013765962,0.3840136388246356,0.3266439741196485,-3.346057895169071,-2.4066866856058144,-2.036037902988883,-2.5083922419284623,0.0
3.0,189.0807495,1730.431641,339.5,1244.5,198.6231232,1052.909912,169.0,1297.0,1659997779320003.2,0.0,0.03333325,-0.3656553815395887,0.6565449013765962,0.3841089803606937,0.3268220569444617,-3.3464096349905343,-2.4066866856058144,-2.036178598917469,-2.5082142476743603,0.0
4.0,188.9139099,1729.917969,339.5,1244.5,198.7303772,1052.841431,168.9079132,1297.092041,1659997779336670.0,0.0,0.05,-0.3653327373901699,0.6565449013765962,0.3843163944014956,0.3266439741196485,-3.345416266116956,-2.4066866856058144,-2.0360461663655065,-2.5083922419284623,0.0
5.0,188.8799591,1730.120972,339.5,1244.5,198.5491028,1053.040161,168.9079132,1297.092041,1659997779353336.5,0.0,0.0666665,-0.3652670813529456,0.6565449013765962,0.3839658353939253,0.3266439741196485,-3.3458088451585293,-2.4066866856058144,-2.036430482030456,-2.5083922419284623,0.0
6.0,189.2150269,1730.292969,339.5,1244.5,198.419693,1053.237915,169.0,1297.0,1659997779370003.2,0.0,0.08333325,-0.3659150550074536,0.6565449013765962,0.3837155751748439,0.3268220569444617,-3.3461414629888746,-2.4066866856058144,-2.0368129102496813,-2.5082142476743603,0.0
7.0,189.2772522,1730.25647,339.5,1244.5,198.3899689,1053.254028,168.9079132,1297.092041,1659997779386669.8,0.0,0.09999975,-0.3660353899218914,0.6565449013765962,0.3836580929766023,0.3266439741196485,-3.3460708790938662,-2.4066866856058144,-2.036844070508874,-2.5083922419284623,0.0
8.0,189.4594574,1730.283325,339.5,1244.5,198.3899689,1053.254028,168.9079132,1297.092041,1659997779403336.5,0.0,0.1166665,-0.3663877489647906,0.6565449013765962,0.3836580929766023,0.3266439741196485,-3.346122812859188,-2.4066866856058144,-2.036844070508874,-2.5083922419284623,0.0
9.0,189.7910309,1729.624878,339.5,1244.5,198.3899689,1053.254028,168.9079132,1297.092041,1659997779420003.5,0.0,0.1333335,-0.3670289651381532,0.6565449013765962,0.3836580929766023,0.3266439741196485,-3.34484946964659,-2.4066866856058144,-2.036844070508874,-2.5083922419284623,0.0
10.0,189.9533539,1729.54126,339.5,1244.5,198.3899689,1053.254028,168.9079132,1297.092041,1659997779436670.0,0.0,0.15,-0.3673428748230609,0.6565449013765962,0.3836580929766023,0.3266439741196485,-3.34468776428116,-2.4066866856058144,-2.036844070508874,-2.5083922419284623,0.0
11.0,190.0,1729.697876,339.5,1244.5,198.3899689,1053.254028,168.8028564,1297.258057,1659997779453336.8,0.0,0.16666675,-0.36743308177188,0.6565449013765962,0.3836580929766023,0.3264408091523585,-3.3449906374366063,-2.4066866856058144,-2.036844070508874,-2.5087132933521645,0.0
12.0,190.0148163,1729.916626,339.5,1244.5,198.3899689,1053.254028,168.8028564,1297.258057,1659997779470003.2,0.0,0.18333325,-0.3674617343969825,0.6565449013765962,0.3836580929766023,0.3264408091523585,-3.3454136689452256,-2.4066866856058144,-2.036844070508874,-2.5087132933521645,0.0
13.0,189.9598846,1729.849121,339.5,1244.5,198.3899689,1053.254028,168.9471588,1297.38208,1659997779486670.0,0.0,0.2,-0.3673555042716248,0.6565449013765962,0.3836580929766023,0.3267198695499327,-3.3452831238389886,-2.4066866856058144,-2.036844070508874,-2.5089531362632203,0.0
14.0,189.7006378,1729.854858,339.5,1244.5,198.3899689,1053.254028,168.9471588,1297.38208,1659997779503336.8,0.0,0.21666675,-0.3668541576891853,0.6565449013765962,0.3836580929766023,0.3267198695499327,-3.3452942183842,-2.4066866856058144,-2.036844070508874,-2.5089531362632203,0.0
15.0,189.8202362,1729.665771,339.5,1244.5,198.3899689,1053.254028,168.9285736,1297.578491,1659997779520003.2,0.0,0.23333325,-0.3670854440506957,0.6565449013765962,0.3836580929766023,0.3266839284061887,-3.344928550915079,-2.4066866856058144,-2.036844070508874,-2.5093329673107143,0.0
16.0,189.7659454,1729.688477,339.5,1244.5,198.6887817,1053.003174,168.852005,1297.785645,1659997779536670.0,0.0,0.25,-0.3669804533351385,0.6565449013765962,0.3842359545975333,0.3265358555816363,-3.3449724611022087,-2.4066866856058144,-2.0363589544125853,-2.509733573798195,0.0
17.0,190.0981445,1730.113159,339.5,1244.5,198.6887817,1053.003174,169.0,1298.0,1659997779553336.5,0.0,0.2666665,-0.3676228793302693,0.6565449013765962,0.3842359545975333,0.3268220569444617,-3.3457937359234355,-2.4066866856058144,-2.0363589544125853,-2.5101481059994755,0.0
18.0,190.1382141,1730.353149,339.2350769,1244.325684,198.6887817,1053.003174,169.0,1298.0,1659997779570003.2,-0.0265889190661901,0.28333325,-0.3677003682598133,0.6560325776341459,0.3842359545975333,0.3268220569444617,-3.34625784258288,-2.406349583158013,-2.0363589544125853,-2.5101481059994755,-0.0265889190661901
19.0,190.0981445,1730.033569,339.2350769,1244.325684,198.6887817,1053.003174,168.9314575,1298.068604,1659997779586670.0,-0.0265889190661901,0.3,-0.3676228793302693,0.6560325776341459,0.3842359545975333,0.3266895054602125,-3.34563982013934,-2.406349583158013,-2.0363589544125853,-2.510280776416012,0.0
20.0,190.1221008,1730.106934,339.0055237,1244.333374,198.6887817,1053.003174,168.9314575,1298.068604,1659997779603336.5,-0.0723625452027144,0.3166665,-0.3676692074204633,0.6555886542672691,0.3842359545975333,0.3266895054602125,-3.3457816976553616,-2.406364454528534,-2.0363589544125853,-2.510280776416012,-0.045773626136524304
21.0,190.4607544,1730.240112,339.0055237,1244.333374,198.6887817,1053.003174,168.9314575,1298.068604,1659997779620003.2,-0.0723625452027144,0.33333325,-0.3683241155041535,0.6555886542672691,0.3842359545975333,0.3266895054602125,-3.346039245039384,-2.406364454528534,-2.0363589544125853,-2.510280776416012,0.0
22.0,190.3417816,1730.238525,339.0055237,1244.333374,198.6887817,1053.003174,168.9314575,1298.068604,1659997779636669.8,-0.0723625452027144,0.34999975,-0.3680940389644112,0.6555886542672691,0.3842359545975333,0.3266895054602125,-3.346036176006222,-2.406364454528534,-2.0363589544125853,-2.510280776416012,0.0
23.0,190.4215393,1730.219116,339.0055237,1244.333374,198.6887817,1053.003174,168.9314575,1298.068604,1659997779653336.5,-0.0723625452027144,0.3666665,-0.3682482790565483,0.6555886542672691,0.3842359545975333,0.3266895054602125,-3.3459986417499894,-2.406364454528534,-2.0363589544125853,-2.510280776416012,0.0
24.0,190.4605865,1730.262085,339.0055237,1244.333374,198.6887817,1053.003174,168.9314575,1298.068604,1659997779670003.5,-0.0723625452027144,0.3833335,-0.3683237908093407,0.6555886542672691,0.3842359545975333,0.3266895054602125,-3.346081737708362,-2.406364454528534,-2.0363589544125853,-2.510280776416012,0.0
25.0,190.4215393,1730.219116,339.0055237,1244.333374,198.6887817,1053.003174,169.0,1298.0,1659997779686670.0,-0.0723625452027144,0.4,-0.3682482790565483,0.6555886542672691,0.3842359545975333,0.3268220569444617,-3.3459986417499894,-2.406364454528534,-2.0363589544125853,-2.5101481059994755,0.0
26.0,190.4550629,1730.242554,339.0055237,1244.333374,198.6887817,1053.003174,169.0,1298.0,1659997779703336.8,-0.0723625452027144,0.41666675,-0.3683131089494961,0.6555886542672691,0.3842359545975333,0.3268220569444617,-3.346043967521413,-2.406364454528534,-2.0363589544125853,-2.5101481059994755,0.0
27.0,190.4293823,1730.207153,339.0055237,1244.333374,197.9700928,1053.324829,169.0,1298.0,1659997779720003.2,-0.0719778058170065,0.43333325,-0.3682634463073921,0.6555886542672691,0.3828461120851004,0.3268220569444617,-3.3459755070028465,-2.406364454528534,-2.0369809896121502,-2.5101481059994755,0.0003847393857079051
28.0,190.4605865,1730.262085,339.0055237,1244.333374,198.0360413,1053.100586,169.0,1298.0,1659997779736670.0,-0.0720158547182722,0.45,-0.3683237908093407,0.6555886542672691,0.3829736471408543,0.3268220569444617,-3.346081737708362,-2.406364454528534,-2.036547335419752,-2.5101481059994755,-3.804890126569982e-05
29.0,190.5083771,1730.18811,339.0055237,1244.333374,198.0360413,1053.100586,168.806366,1297.947388,1659997779753336.8,-0.0720158547182722,0.46666675,-0.3684162110590129,0.6555886542672691,0.3829736471408543,0.3264475962215364,-3.345938680538761,-2.406364454528534,-2.036547335419752,-2.510046361845274,0.0
30.0,190.3101807,1730.166626,339.0055237,1244.333374,197.9700928,1053.324829,168.7587128,1297.930298,1659997779770003.2,-0.0719778058170065,0.48333325,-0.368032927300865,0.6555886542672691,0.3828461120851004,0.326355441683998,-3.3458971335265044,-2.406364454528534,-2.0369809896121502,-2.5100133122064983,3.804890126569982e-05
31.0,190.3961792,1730.077393,339.0055237,1244.333374,197.9700928,1053.324829,168.8047485,1297.80896,1659997779786670.0,-0.0719778058170065,0.5,-0.3681992362160375,0.6555886542672691,0.3828461120851004,0.3264444682056955,-3.34572456954658,-2.406364454528534,-2.0369809896121502,-2.5097786617050457,0.0
32.0,190.3853912,1730.092285,339.0055237,1244.333374,197.9700928,1053.324829,168.8047485,1297.80896,1659997779803336.5,-0.0719778058170065,0.5166665,-0.3681783737524262,0.6555886542672691,0.3828461120851004,0.3264444682056955,-3.3457533685647567,-2.406364454528534,-2.0369809896121502,-2.5097786617050457,0.0
