Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1660004537170166,0.7019150072480898,0.03051804379333589,0.15259021896690683
1660004537186169,0.5798428320745188,0.09155413138023505,0.15259021896690683
1660004537202172,0.3967345693140487,0.213626306553806,-0.15259021896690683
1660004537218175,-0.09155413138023505,-0.09155413138023505,-0.5188067444876197
1660004537234178,0.7019150072480898,0.03051804379333589,-0.33569848172737693
1660004537250181,1.3122758831159445,0.2746623941404778,-0.03051804379333589
1660004537266184,0.9460593575952316,-0.09155413138023505,-0.15259021896690683
1660004537282188,0.8239871824216607,-0.213626306553806,-0.09155413138023505
1660004537298191,0.6408789196611906,-0.2746623941404778,0.09155413138023505
1660004537314194,0.7019150072480898,-0.15259021896690683,0.09155413138023505
1660004537330197,0.7019150072480898,-0.2746623941404778,0.03051804379333589
1660004537346200,0.7629510948347615,-0.5188067444876197,0.03051804379333589
1660004537362203,0.8239871824216607,-0.5798428320745188,-0.03051804379333589
1660004537378206,1.0070954451819034,-0.3967345693140487,-0.15259021896690683
1660004537394209,1.0070954451819034,-0.3967345693140487,-0.03051804379333589
1660004537410213,1.1291676203554744,-0.15259021896690683,-0.09155413138023505
1660004537426216,0.45777065690094787,-0.2746623941404778,-0.2746623941404778
1660004537442219,0.8239871824216607,-0.03051804379333589,0.03051804379333589
1660004537458222,0.7019150072480898,-0.213626306553806,0.33569848172737693
1660004537474225,0.2746623941404778,-0.09155413138023505,0.213626306553806
1660004537490234,0.213626306553806,-0.09155413138023505,0.33569848172737693
1660004537506237,0.33569848172737693,0.15259021896690683,0.45777065690094787
1660004537522240,0.7629510948347615,0.213626306553806,0.7019150072480898
1660004537538243,0.5798428320745188,0.15259021896690683,0.6408789196611906
1660004537554247,0.3967345693140487,-0.15259021896690683,0.3967345693140487
1660004537570250,0.2746623941404778,-0.2746623941404778,0.33569848172737693
1660004537586253,0.3967345693140487,-0.33569848172737693,0.2746623941404778
1660004537602256,0.2746623941404778,-0.33569848172737693,0.15259021896690683
1660004537618259,0.213626306553806,-0.3967345693140487,0.15259021896690683
1660004537634262,0.09155413138023505,-0.5188067444876197,0.15259021896690683
1660004537650265,0.03051804379333589,-0.5798428320745188,0.15259021896690683
1660004537666268,-0.2746623941404778,-0.7019150072480898,0.213626306553806
1660004537682272,-0.3967345693140487,-0.9460593575952316,0.45777065690094787
1660004537698275,-0.33569848172737693,-1.3733119707026162,0.7019150072480898
1660004537714278,-0.3967345693140487,-1.6784924086366573,1.0070954451819034
1660004537730281,-0.8239871824216607,-1.0681315327688026,0.8850232700083325
1660004537746284,-1.983672846570471,-0.6408789196611906,0.8239871824216607
1660004537762287,-1.3122758831159445,0.15259021896690683,0.8239871824216607
1660004537778290,-1.1291676203554744,-0.15259021896690683,0.5188067444876197
1660004537794294,-0.9460593575952316,-0.213626306553806,0.15259021896690683
1660004537810272,-0.5798428320745188,0.03051804379333589,0.15259021896690683
1660004537826275,-0.7629510948347615,-0.213626306553806,-0.03051804379333589
1660004537842278,-0.6408789196611906,-0.03051804379333589,-0.213626306553806
1660004537858281,-0.7019150072480898,-0.15259021896690683,-0.15259021896690683
1660004537874284,-0.8239871824216607,-0.5798428320745188,-0.15259021896690683
1660004537890288,-0.7019150072480898,-0.5798428320745188,-0.213626306553806
1660004537906291,-0.7629510948347615,-0.5188067444876197,-0.2746623941404778
