Frame #,Hand Pink X,Hand Pink Y,Hip Pink X,Hip Pink Y,Head Pink X,Head Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,angles,Timestamp (microseconds),Seconds,Hand Pink X meters,Hip Pink X meters,Head Pink X meters,Elbow Pink X meters,Shoulder Green X meters,Hand Pink Y meters,Hip Pink Y meters,Head Pink Y meters,Elbow Pink Y meters,Shoulder Green Y meters,angular velocity
11.0,547.133606,1594.720825,834.0405884,1368.816284,1019.484802,444.9728394,665.8191528,1232.773804,790.534668,923.0919189,0.0354092079432236,1658799330166666.8,0.16666675,0.3729696202289707,0.5685481536864239,0.6949616241104141,0.4538750934648146,0.538891070971421,-1.087088078577065,-0.9330936429569472,-0.3033287465863041,-0.8403563087040637,-0.6292525969032962,-0.00019559863749052275
12.0,547.133606,1594.720825,834.0405884,1368.816284,1019.484802,444.9728394,665.8191528,1232.773804,790.534668,923.0919189,0.0354092079432236,1658799330183333.5,0.1833335,0.3729696202289707,0.5685481536864239,0.6949616241104141,0.4538750934648146,0.538891070971421,-1.087088078577065,-0.9330936429569472,-0.3033287465863041,-0.8403563087040637,-0.6292525969032962,0.0
13.0,547.0489502,1594.845581,834.2854004,1368.515991,1019.365601,444.9826355,665.8191528,1232.773804,790.6265869,923.2203369,0.0383809306530067,1658799330200000.0,0.2,0.3729119121276406,0.5687150369443086,0.694880367263433,0.4538750934648146,0.5389537301772327,-1.0871731221522192,-0.9328889394531972,-0.3033354243842984,-0.8403563087040637,-0.629340136787824,0.17830514563844216
14.0,547.1126709,1595.108643,834.2854004,1368.515991,1019.111389,444.8056946,665.7989502,1232.904663,790.4468994,923.059021,0.0264017342545062,1658799330216666.8,0.21666675,0.372955349205932,0.5687150369443086,0.6947070762207008,0.4538613217718186,0.5388312409389553,-1.0873524460562176,-0.9328889394531972,-0.3032148074462191,-0.8404455125676144,-0.6292301710878558,-0.7187481901690799
15.0,547.1394043,1595.182739,834.2854004,1368.515991,1018.591797,444.7510986,665.7989502,1232.904663,790.3043213,923.0883789,0.0223777026135603,1658799330233333.2,0.23333325,0.3729735728097029,0.5687150369443086,0.6943528811414937,0.4538613217718186,0.5387340484082337,-1.087402955761119,-0.9328889394531972,-0.3031775904864807,-0.8404455125676144,-0.6292501837587896,-0.24144431289988308
16.0,547.1394043,1595.182739,834.2854004,1368.515991,1018.536621,444.6942139,665.7989502,1232.904663,790.3043213,923.0883789,0.0223777026135603,1658799330250000.0,0.25,0.3729735728097029,0.5687150369443086,0.6943152688077966,0.4538613217718186,0.5387340484082337,-1.087402955761119,-0.9328889394531972,-0.3031388133674678,-0.8404455125676144,-0.6292501837587896,0.0
17.0,547.1420288,1595.378052,834.2854004,1368.515991,1018.536621,444.6942139,665.7989502,1232.904663,790.3684692,923.144104,0.0168468812995308,1658799330266666.8,0.26666675,0.3729753618768659,0.5687150369443086,0.6943152688077966,0.4538613217718186,0.5387777766998961,-1.0875360965783467,-0.9328889394531972,-0.3031388133674678,-0.8404455125676144,-0.6292881704025569,-0.33184761960367176
18.0,547.4359741,1595.272095,834.0757446,1368.502197,1018.536621,444.6942139,665.7989502,1232.904663,790.5462036,923.2387695,0.0024390032852142,1658799330283333.2,0.28333325,0.3731757382853095,0.5685721189380898,0.6943152688077966,0.4538613217718186,0.5388989345504516,-1.0874638678912083,-0.932879536369773,-0.3031388133674678,-0.8404455125676144,-0.6293527019085668,-0.8644813256722542
19.0,547.3522949,1595.316772,834.0757446,1368.502197,1018.536621,444.6942139,665.7989502,1232.904663,790.5462036,923.2387695,0.0026506968651538,1658799330300000.0,0.3,0.3731186959119242,0.5685721189380898,0.6943152688077966,0.4538613217718186,0.5388989345504516,-1.0874943232745742,-0.932879536369773,-0.3031388133674678,-0.8404455125676144,-0.6293527019085668,0.012701551288619552
20.0,547.4705811,1595.299927,834.0757446,1368.502197,1018.536621,444.6942139,665.7989502,1232.904663,790.6352539,923.3690186,0.0058185203943105,1658799330316666.5,0.3166665,0.3731993291587374,0.5685721189380898,0.6943152688077966,0.4538613217718186,0.538959638291198,-1.0874828403877914,-0.932879536369773,-0.3031388133674678,-0.8404455125676144,-0.6294414900159494,0.1900713124625263
21.0,547.7977295,1595.307861,834.0757446,1368.502197,1018.536621,444.6942139,665.8485107,1232.781738,790.8795776,923.6165161,-0.0307333853026525,1658799330333333.2,0.33333325,0.373422339431125,0.5685721189380898,0.6943152688077966,0.4538951061357484,0.5391261886851102,-1.0874882488308744,-0.932879536369773,-0.3031388133674678,-0.8403617171471468,-0.6296102039234308,-2.1931033763008974
22.0,547.8598022,1595.514282,834.0757446,1368.502197,1018.536621,444.6942139,665.8807373,1232.934937,790.8795776,923.6165161,-0.0410468729080418,1658799330350000.0,0.35,0.3734646531020305,0.5685721189380898,0.6943152688077966,0.4539170743399154,0.5391261886851102,-1.0876289617410906,-0.932879536369773,-0.3031388133674678,-0.8404661497248991,-0.6296102039234308,-0.6188061622925484
23.0,547.6176758,1596.080078,834.0757446,1368.502197,1018.536621,444.6942139,665.8251343,1232.918457,791.0245972,923.5463867,0.0382346044666466,1658799330366666.5,0.3666665,0.3732996005619103,0.5685721189380898,0.6943152688077966,0.4538791709291833,0.5392250455356942,-1.0880146531278614,-0.932879536369773,-0.3031388133674678,-0.8404549156510386,-0.6295623981673996,4.756936211843414
24.0,548.1231689,1596.037598,834.0757446,1368.502197,1018.536621,444.6942139,665.8807373,1232.934937,791.0245972,923.5463867,-0.0751646334491185,1658799330383333.5,0.3833335,0.3736441847136931,0.5685721189380898,0.6943152688077966,0.4539170743399154,0.5392250455356942,-1.087985695393784,-0.932879536369773,-0.3031388133674678,-0.8404661497248991,-0.6295623981673996,-6.80381819858194
25.0,548.1477051,1596.174805,834.0757446,1368.502197,1018.536621,444.6942139,665.9449463,1232.865112,790.7285156,923.5625,-0.0807201062442159,1658799330400000.0,0.4,0.3736609105318397,0.5685721189380898,0.6943152688077966,0.4539608442821793,0.539023212855892,-1.0880792265571446,-0.932879536369773,-0.3031388133674678,-0.8404185514720283,-0.6295733822694831,-0.3333317010228534
26.0,548.3123169,1596.293945,834.0757446,1368.502197,1018.536621,444.6942139,665.9577637,1233.082153,790.8824463,923.6714478,-0.0964013175620784,1658799330416666.8,0.41666675,0.3737731229784121,0.5685721189380898,0.6943152688077966,0.4539695816376587,0.5391281442183434,-1.0881604418216917,-0.932879536369773,-0.3031388133674678,-0.8405665038157638,-0.6296476497228898,-0.9408679747318791
27.0,548.3123169,1596.293945,834.0757446,1368.502197,1018.536621,444.6942139,666.0129395,1233.099243,790.961731,923.8435669,-0.0964403491882022,1658799330433333.5,0.4333335,0.3737731229784121,0.5685721189380898,0.6943152688077966,0.45400719383502,0.5391821909523125,-1.0881604418216917,-0.932879536369773,-0.3031388133674678,-0.84057815371396,-0.6297649797400139,-0.0023418858579987395
28.0,548.3123169,1596.293945,834.0757446,1368.502197,1018.536621,444.6942139,666.1107788,1233.182373,790.8197632,923.9171753,-0.0964392439018701,1658799330450000.0,0.45,0.3737731229784121,0.5685721189380898,0.6943152688077966,0.454073888854599,0.5390854144504306,-1.0881604418216917,-0.932879536369773,-0.3031388133674678,-0.8406348217091073,-0.6298151570581179,6.631784310432085e-05
29.0,548.868042,1596.482422,834.0757446,1368.502197,1018.536621,444.6942139,666.3798218,1233.39856,790.7664185,924.0751343,-0.1435042606094282,1658799330466666.8,0.46666675,0.3741519492417337,0.5685721189380898,0.6943152688077966,0.4542572898821264,0.539049050475924,-1.0882889226796415,-0.932879536369773,-0.3031388133674678,-0.8407821918987726,-0.6299228344290482,-2.8238868830190693
30.0,549.177002,1596.694702,834.607666,1368.12207,1018.536621,444.6942139,666.4077148,1233.405396,790.7664185,924.0751343,-0.1725717235281877,1658799330483333.2,0.48333325,0.3743625608594488,0.5689347187133076,0.6943152688077966,0.454276303961143,0.539049050475924,-1.0884336295485195,-0.9326204116856482,-0.3031388133674678,-0.8407868518580511,-0.6299228344290482,-1.7440652157777308
31.0,549.6824951,1596.69043,834.607666,1368.12207,1018.536621,444.6942139,666.4077148,1233.405396,790.9289551,924.1427612,-0.2106326787366703,1658799330500000.0,0.5,0.3747071450112316,0.5689347187133076,0.6943152688077966,0.454276303961143,0.5391598483017394,-1.08843071741481,-0.9326204116856482,-0.3031388133674678,-0.8407868518580511,-0.6299689342827836,-2.2836458942794833
32.0,549.9827271,1596.742554,834.607666,1368.12207,1018.536621,444.6942139,666.4077148,1233.405396,790.9289551,924.1427612,-0.2347072605447455,1658799330516666.8,0.51666675,0.3749118069325478,0.5689347187133076,0.6943152688077966,0.454276303961143,0.5391598483017394,-1.0884662492634691,-0.9326204116856482,-0.3031388133674678,-0.8407868518580511,-0.6299689342827836,-1.4444676861460855
33.0,550.0906372,1596.877319,834.607666,1368.12207,1018.536621,444.6942139,666.3013306,1234.12146,791.0664063,924.0664063,-0.2464721156073345,1658799330533333.2,0.53333325,0.3749853670074078,0.5689347187133076,0.6943152688077966,0.4542037840606338,0.53925354593117,-1.0885581157661277,-0.9326204116856482,-0.3031388133674678,-0.8412749778207244,-0.6299168847326493,-0.7058983627389667
34.0,550.1942749,1596.895752,834.607666,1368.12207,1018.536621,444.6942139,666.4429321,1234.266602,791.2099609,924.0552368,-0.2547912136632648,1658799330550000.0,0.55,0.3750560146758869,0.5689347187133076,0.6943152688077966,0.4543003108634104,0.5393514041216686,-1.088570681159542,-0.9326204116856482,-0.3031388133674678,-0.841373918108847,-0.629909270716388,-0.499143387638877
35.0,550.3353271,1596.905518,834.607666,1368.12207,1018.536621,444.6942139,666.7902832,1234.217163,791.2099609,924.0552368,-0.2657011981628466,1658799330566666.5,0.5666665,0.3751521670322575,0.5689347187133076,0.6943152688077966,0.454537092896962,0.5393514041216686,-1.0885773384389914,-0.9326204116856482,-0.3031388133674678,-0.8413402165689448,-0.629909270716388,-0.6546056160310718
36.0,550.6560669,1597.084717,834.607666,1368.12207,1018.536621,444.6942139,667.0149536,1234.111938,791.364563,924.0951538,-0.2947683660622203,1658799330583333.2,0.58333325,0.3753708086950735,0.5689347187133076,0.6943152688077966,0.4546902460442844,0.5394567931635612,-1.0886994946769604,-0.9326204116856482,-0.3031388133674678,-0.8412684868710095,-0.6299364813065756,-1.7440213538556455
37.0,551.2044678,1596.987915,834.607666,1368.12207,1018.536621,444.6942139,667.0325317,1234.238281,791.364563,924.0951538,-0.3335633580994573,1658799330600000.0,0.6,0.375744642203312,0.5689347187133076,0.6943152688077966,0.4547022286701173,0.5394567931635612,-1.0886335067632562,-0.9326204116856482,-0.3031388133674678,-0.8413546122711162,-0.6299364813065756,-2.327687883794809
38.0,551.5,1596.975464,834.6008911,1367.741333,1018.602234,444.6022034,667.0325317,1234.238281,791.364563,924.0951538,-0.3555519686027347,1658799330616666.5,0.6166665,0.3759461003685402,0.5689301004046305,0.6943599958277122,0.4547022286701173,0.5394567931635612,-1.0886250191750502,-0.9323608711771876,-0.3030760917198378,-0.8413546122711162,-0.6299364813065756,-1.3193298234948758
39.0,551.5647583,1596.967651,834.6008911,1367.741333,1018.602234,444.6022034,667.0325317,1234.238281,791.364563,924.0951538,-0.3602342097300298,1658799330633333.5,0.6333335,0.3759902447572102,0.5689301004046305,0.6943599958277122,0.4547022286701173,0.5394567931635612,-1.0886196932151548,-0.9323608711771876,-0.3030760917198378,-0.8413546122711162,-0.6299364813065756,-0.2809288490607247
40.0,551.7218628,1597.059204,834.2536621,1367.572388,1018.602234,444.6022034,667.0325317,1234.238281,791.364563,924.0951538,-0.3745687503854691,1658799330650000.0,0.65,0.3760973396332308,0.568693401604114,0.6943599958277122,0.4547022286701173,0.5394567931635612,-1.088682102994533,-0.9322457048781364,-0.3030760917198378,-0.8413546122711162,-0.6299364813065756,-0.8600810401367591
41.0,551.8995361,1597.037964,834.2536621,1367.572388,1018.63855,444.620636,667.2894897,1234.28125,791.364563,924.0951538,-0.3874233518947726,1658799330666666.8,0.66666675,0.3762184558331847,0.568693401604114,0.6943847516909598,0.4548773916040403,0.5394567931635612,-1.0886676241274944,-0.9322457048781364,-0.3030886568405806,-0.8413839033463415,-0.6299364813065756,-0.7712722341970418
42.0,551.8947144,1597.109985,834.2536621,1367.572388,1018.63855,444.620636,667.513855,1234.391113,791.364563,924.0951538,-0.3889956216978604,1658799330683333.5,0.6833335,0.3762151689803976,0.568693401604114,0.6943847516909598,0.4550303367710267,0.5394567931635612,-1.0887167193479743,-0.9322457048781364,-0.3030886568405806,-0.8414587946725877,-0.6299364813065756,-0.09433571650668379
43.0,551.8947144,1597.109985,834.2536621,1367.572388,1018.833313,444.8333435,667.5408325,1234.408081,791.364563,924.0951538,-0.3889956216978604,1658799330700000.0,0.7,0.3762151689803976,0.568693401604114,0.6945175175846063,0.4550487267726997,0.5394567931635612,-1.0887167193479743,-0.9322457048781364,-0.3032336551273333,-0.8414703614059169,-0.6299364813065756,0.0
44.0,551.9827881,1597.021851,834.2536621,1367.572388,1019.119385,444.5961609,667.7218018,1234.32605,791.364563,924.0951538,-0.3932819564693764,1658799330716666.8,0.71666675,0.376275206993199,0.568693401604114,0.6947125269278966,0.4551720897874258,0.5394567931635612,-1.0886566402299147,-0.9322457048781364,-0.3030719726730355,-0.8414144425762534,-0.6299364813065756,-0.2571788003969583
45.0,552.3627319,1597.035767,834.2536621,1367.572388,1018.740112,444.9944763,667.7218018,1234.32605,791.364563,924.0951538,-0.4223768587825558,1658799330733333.2,0.73333325,0.3765342067936871,0.568693401604114,0.6944539843978421,0.4551720897874258,0.5394567931635612,-1.088666126478206,-0.9322457048781364,-0.3033434960118328,-0.8414144425762534,-0.6299364813065756,-1.7457115959067204
46.0,552.3312378,1597.130737,834.1784668,1367.715942,1019.576172,444.786499,667.9111938,1234.45105,791.364563,924.0951538,-0.422545849868791,1658799330750000.0,0.75,0.3765127379195628,0.5686421425292254,0.6950239091424916,0.4553011943818791,0.5394567931635612,-1.0887308655555443,-0.9323435626596276,-0.3032017222042169,-0.8414996524811421,-0.6299364813065756,-0.010139414477039217
47.0,552.3312378,1597.130737,834.1784668,1367.715942,1019.711182,444.8333435,667.9708862,1234.46582,791.5042114,924.2808228,-0.422639313465294,1658799330766666.8,0.76666675,0.3765127379195628,0.5686421425292254,0.6951159426565636,0.4553418854516917,0.539551988578616,-1.0887308655555443,-0.9323435626596276,-0.3032336551273333,-0.8415097208835037,-0.6300630480092217,-0.005607787751239698
48.0,552.3312378,1597.130737,834.1784668,1367.715942,1019.809753,444.9592285,667.9111938,1234.45105,791.5042114,924.2808228,-0.422639313465294,1658799330783333.2,0.78333325,0.3765127379195628,0.5686421425292254,0.6951831364608417,0.4553011943818791,0.539551988578616,-1.0887308655555443,-0.9323435626596276,-0.3033194683183485,-0.8414996524811421,-0.6300630480092217,0.0
49.0,552.3312378,1597.130737,834.0599365,1367.297363,1019.809753,444.9592285,667.869873,1234.643921,791.8313599,924.5615234,-0.4227673494433443,1658799330800000.0,0.8,0.3765127379195628,0.5685613428845101,0.6951831364608417,0.4552730268503757,0.5397749989191716,-1.0887308655555443,-0.9320582260454005,-0.3033194683183485,-0.8416311286376684,-0.6302543957806471,-0.0076821202724186325
50.0,552.3312378,1597.130737,834.0599365,1367.297363,1019.904541,444.8223877,667.9299316,1234.515625,791.8313599,924.5615234,-0.4227673494433443,1658799330816666.5,0.8166665,0.3765127379195628,0.5685613428845101,0.6952477514725585,0.4553139675511257,0.5397749989191716,-1.0887308655555443,-0.9320582260454005,-0.3032261867859255,-0.8415436719180076,-0.6302543957806471,0.0
51.0,552.3312378,1597.130737,834.0599365,1367.297363,1019.923706,444.788147,667.9299316,1234.515625,791.8313599,924.5615234,-0.4227673494433443,1658799330833333.2,0.83333325,0.3765127379195628,0.5685613428845101,0.695260815855176,0.4553139675511257,0.5397749989191716,-1.0887308655555443,-0.9320582260454005,-0.3032028456116029,-0.8415436719180076,-0.6302543957806471,0.0
52.0,552.3312378,1597.130737,834.0599365,1367.297363,1019.923706,444.788147,667.9299316,1234.515625,791.8313599,924.5615234,-0.4227673494433443,1658799330850000.0,0.85,0.3765127379195628,0.5685613428845101,0.695260815855176,0.4553139675511257,0.5397749989191716,-1.0887308655555443,-0.9320582260454005,-0.3032028456116029,-0.8415436719180076,-0.6302543957806471,0.0
53.0,552.3253784,1597.5,834.0599365,1367.297363,1019.963196,444.7824707,667.9299316,1234.515625,791.8313599,924.5615234,-0.4322609686517642,1658799330866666.5,0.8666665,0.3765087436882291,0.5685613428845101,0.6952877353683283,0.4553139675511257,0.5397749989191716,-1.0889825844764154,-0.9320582260454005,-0.303198976195738,-0.8415436719180076,-0.6302543957806471,-0.5696228487336804
54.0,552.2442017,1597.224609,834.0599365,1367.297363,1019.963196,444.7824707,667.8049316,1234.575928,791.8313599,924.5615234,-0.4187150727435372,1658799330883333.5,0.8833335,0.3764534072171397,0.5685613428845101,0.6952877353683283,0.4552287576462371,0.5397749989191716,-1.088794856149078,-0.9320582260454005,-0.303198976195738,-0.8415847792211636,-0.6302543957806471,0.8127374997436272
55.0,552.2442017,1597.224609,834.0599365,1367.297363,1019.963196,444.7824707,667.8049316,1234.575928,791.6901245,924.5644531,-0.4187308597358128,1658799330900000.0,0.9,0.3764534072171397,0.5685613428845101,0.6952877353683283,0.4552287576462371,0.5396787216791643,-1.088794856149078,-0.9320582260454005,-0.303198976195738,-0.8415847792211636,-0.630256392896314,-0.0009472290088268452
56.0,552.2442017,1597.224609,834.0599365,1367.297363,1019.963196,444.7824707,667.8049316,1234.575928,791.8313599,924.5615234,-0.4187150727435372,1658799330916666.8,0.91666675,0.3764534072171397,0.5685613428845101,0.6952877353683283,0.4552287576462371,0.5397749989191716,-1.088794856149078,-0.9320582260454005,-0.303198976195738,-0.8415847792211636,-0.6302543957806471,0.000947214800462759
57.0,552.2971802,1597.309204,834.0966797,1367.317261,1019.963196,444.7824707,667.862915,1234.591187,791.8313599,924.5615234,-0.4249966141039529,1658799330933333.5,0.9333335,0.3764895215607088,0.5685863899611285,0.6952877353683283,0.45526828372623,0.5397749989191716,-1.0888525228043102,-0.9320717900989004,-0.303198976195738,-0.8415951809646731,-0.6302543957806471,-0.3768905971719546
58.0,552.4752808,1597.278442,834.1533813,1367.151245,1020.087524,444.8210144,667.8936768,1234.593018,791.6921997,924.5625,-0.4376480676699765,1658799330950000.0,0.95,0.3766109290422017,0.5686250422646727,0.6953724871847683,0.4552892534066476,0.5396801362999213,-1.088831552987557,-0.9319586204383404,-0.3032252506358264,-0.84159642911936,-0.630255061508592,-0.7590948049094686
59.0,552.4776611,1597.16394,834.1533813,1367.151245,1020.235168,444.8467102,667.8936768,1234.593018,791.6921997,924.5625,-0.434749009171281,1658799330966666.8,0.96666675,0.3766125516432945,0.5686250422646727,0.6954731330343473,0.4552892534066476,0.5396801362999213,-1.0887534993513204,-0.9319586204383404,-0.3032427669292187,-0.84159642911936,-0.630255061508592,0.17394264020852732
60.0,552.5737305,1597.410889,834.1533813,1367.151245,1020.235168,444.8467102,667.8936768,1234.593018,791.8226929,924.6941528,-0.4487204909996027,1658799330983333.2,0.98333325,0.3766780401587882,0.5686250422646727,0.6954731330343473,0.4552892534066476,0.5397690908052062,-1.0889218393577391,-0.9319586204383404,-0.3032427669292187,-0.84159642911936,-0.6303448064891225,-0.8382972926722271
61.0,552.5973511,1597.704224,834.1533813,1367.151245,1020.406067,444.663269,668.0361938,1234.505249,791.8226929,924.6941528,-0.4583903915303119,1658799331000000.0,1.0,0.3766941418314235,0.5686250422646727,0.6955896313346317,0.4553864042867677,0.5397690908052062,-1.089121799737343,-0.9319586204383404,-0.3031177188715815,-0.8415365988142226,-0.6303448064891225,-0.5801911308868997
62.0,552.8595581,1597.602173,834.1533813,1367.151245,1020.406067,444.663269,668.1430054,1234.544067,791.8226929,924.6941528,-0.4754715961628105,1658799331016666.8,1.01666675,0.3768728828996725,0.5686250422646727,0.6955896313346317,0.4554592155369837,0.5397690908052062,-1.0890522336893127,-0.9319586204383404,-0.3031177188715815,-0.8415630602389264,-0.6303448064891225,-1.0248671536141492
63.0,552.9313354,1597.62561,834.1533813,1367.151245,1020.406067,444.663269,668.1564331,1234.524658,791.8490601,924.8357544,-0.4816208727529359,1658799331033333.2,1.03333325,0.3769218119949218,0.5686250422646727,0.6955896313346317,0.4554683689213027,0.5397870647780396,-1.0890682102056397,-0.9319586204383404,-0.3031177188715815,-0.8415498295265745,-0.6304413333600671,-0.3689602850103728
64.0,553.2380981,1597.484863,834.1533813,1367.151245,1020.406067,444.663269,668.1813354,1234.678101,791.8490601,924.8357544,-0.5010462865043546,1658799331050000.0,1.05,0.3771309257588448,0.5686250422646727,0.6955896313346317,0.4554853443022187,0.5397870647780396,-1.088972265897773,-0.9319586204383404,-0.3031177188715815,-0.841654428434061,-0.6304413333600671,-1.165518997490135
65.0,553.3693848,1597.400757,834.1533813,1367.151245,1020.406067,444.663269,668.2839966,1234.533691,791.8490601,924.8357544,-0.508723304068563,1658799331066666.5,1.0666665,0.377220421176606,0.5686250422646727,0.6955896313346317,0.4555553263109207,0.5397870647780396,-1.0889149325836884,-0.9319586204383404,-0.3031177188715815,-0.8415559871351415,-0.6304413333600671,-0.4606256601091113
66.0,553.420166,1597.451294,834.1533813,1367.151245,1020.176086,444.7936096,668.2839966,1234.533691,791.8490601,924.8357544,-0.513922034885013,1658799331083333.2,1.08333325,0.3772550376663829,0.5686250422646727,0.6954328580615423,0.4555553263109207,0.5397870647780396,-1.0889493826073953,-0.9319586204383404,-0.3032065693526145,-0.8415559871351415,-0.6304413333600671,-0.3119222893755509
67.0,553.53125,1597.35022,834.1533813,1367.151245,1019.903625,444.7306519,668.2572021,1234.654541,791.8490601,924.8357544,-0.5196180015204149,1658799331100000.0,1.1,0.3773307613229801,0.5686250422646727,0.6952471270543754,0.4555370610565484,0.5397870647780396,-1.0888804825599816,-0.9319586204383404,-0.3031636523955824,-0.8416383680711877,-0.6304413333600671,-0.3417562893426667
68.0,553.5702515,1597.390259,834.1533813,1367.151245,1019.785828,444.7391052,668.2839966,1234.533691,791.8007202,924.9595947,-0.5237412121555773,1658799331116666.5,1.1166665,0.3773573478358242,0.5686250422646727,0.6951668272850461,0.4555553263109207,0.5397541124717891,-1.0889077763150363,-0.9319586204383404,-0.3031694148346944,-0.8415559871351415,-0.6305257527215422,-0.24739511206086648
69.0,553.4372559,1597.530396,834.0480957,1367.492188,1019.785828,444.7391052,668.3133545,1234.538208,791.663208,925.0368652,-0.51750988126413,1658799331133333.5,1.1333335,0.3772666874964114,0.5685532712569756,0.6951668272850461,0.4555753389818546,0.5396603732599249,-1.0890033047985674,-0.93219103420316,-0.3031694148346944,-0.8415590662802643,-0.6305784264171878,0.3738723760393199
70.0,553.71698,1597.685425,833.8566284,1367.40686,1019.785828,444.7391052,668.2868042,1234.659546,791.663208,925.0368652,-0.5428402786814438,1658799331150000.0,1.15,0.3774573696080598,0.5684227519735974,0.6951668272850461,0.4555572401935525,0.5396603732599249,-1.089108984849327,-0.9321328678770452,-0.3031694148346944,-0.8416417798757795,-0.6305784264171878,-1.5198390434292697
71.0,554.0512695,1597.72876,833.8566284,1367.40686,1019.785828,444.7391052,668.3133545,1234.538208,791.663208,925.0368652,-0.56931110893302,1658799331166666.8,1.16666675,0.3776852478200619,0.5684227519735974,0.6951668272850461,0.4555753389818546,0.5396603732599249,-1.089138525419154,-0.9321328678770452,-0.3031694148346944,-0.8415590662802643,-0.6305784264171878,-1.588241873885183
