Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Neck Green X,Neck Green Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Neck Green X meters,Shoulder Pink X meters,Back Pink X meters,Arm Pink Y meters,Leg Pink Y meters,Neck Green Y meters,Shoulder Pink Y meters,Back Pink Y meters,angular velocity,Arm Pink m/s,Leg Pink m/s,Neck Green m/s,Shoulder Pink m/s,Back Pink m/s
13.0,452.5,954.2988281,508.8300781,1256.169922,557.3309937,808.7652588,464.2787781,852.2788086,562.0,988.0,1660608234598330.0,-0.1030912047742675,0.2,0.6799336523113368,0.7645761180296039,0.8374543604259617,0.6976326304622712,0.8444700830916493,-1.4339445029535065,-1.8875407800864248,-1.215263461388746,-1.2806476091026582,-1.4845844165383444,3.3668939772419013,0.017694650026758796,0.02166524898523621,0.02835652601375305,0.012817043282016122,0.0
14.0,452.5,954.2988281,508.8300781,1256.169922,557.6326294,808.8345337,464.2787781,852.2788086,562.0,988.0,1660608234614996.8,-0.1989140213616285,0.21666675,0.6799336523113368,0.7645761180296039,0.8379076029964998,0.6976326304622712,0.8444700830916493,-1.4339445029535065,-1.8875407800864248,-1.2153675549484595,-1.2806476091026582,-1.4845844165383444,-5.749340248540424,0.0,0.0,0.02790253517009847,0.0,0.0
15.0,452.5,954.2988281,508.6515198,1255.886353,557.5921021,808.9883423,464.2787781,852.2788086,562.0,988.0,1660608234631663.2,-0.1847510410452459,0.23333325,0.6799336523113368,0.7643078135056934,0.8378467060349367,0.6976326304622712,0.8444700830916493,-1.4339445029535065,-1.8871146848248728,-1.2155986701819512,-1.2806476091026582,-1.4845844165383444,0.8497873168561249,0.0,0.030211920860555318,0.014340212267828854,0.0,0.0
16.0,452.5,954.2988281,508.6515198,1255.886353,556.9275513,809.0,464.379303,852.3793335,562.0,988.0,1660608234648330.0,0.0279063160540877,0.25,0.6799336523113368,0.7643078135056934,0.8368481414988252,0.6977836807659291,0.8444700830916493,-1.4339445029535065,-1.8871146848248728,-1.2156161872262354,-1.280798659406316,-1.4845844165383444,12.759377629071864,0.0,0.0,0.05992309009582099,0.012817043282016122,0.0
17.0,452.6071472,954.2738037,508.3743591,1255.420532,556.833313,808.7089844,464.2787781,852.2788086,562.0,988.0,1660608234664996.5,0.0553641027229906,0.2666665,0.6800946533876483,0.7638913474570124,0.8367065375396945,0.6976326304622712,0.8444700830916493,-1.433906900894525,-1.8864147348274067,-1.2151789025858208,-1.2806476091026582,-1.4845844165383444,1.6474836749709263,0.009920027272498359,0.04886866365232609,0.02757843970826661,0.012817043282016122,0.0
18.0,452.3227539,954.1375732,508.3743591,1255.420532,556.5770264,808.6778564,464.5,852.5,562.0,988.0,1660608234681663.2,0.136893319076449,0.28333325,0.6796673195198872,0.7638913474570124,0.8363214372436141,0.6979650419858916,0.8444700830916493,-1.433702198791937,-1.8864147348274067,-1.215132129161005,-1.2809799747964965,-1.4845844165383444,4.891728522564888,0.028429946662326094,0.0,0.02327582369577423,0.028204108773626516,0.0
19.0,452.3227539,954.1375732,508.3743591,1255.420532,556.5722046,808.9160156,464.7761841,852.7761841,562.0,988.0,1660608234698330.0,0.140736761804727,0.3,0.6796673195198872,0.7638913474570124,0.8363141919307195,0.6983800405799764,0.8444700830916493,-1.433702198791937,-1.8864147348274067,-1.2154899909393202,-1.2813949733905812,-1.4845844165383444,0.2306054106696263,0.0,0.0,0.021476106932496214,0.035213798407223156,0.0
20.0,452.3227539,954.1375732,508.5428467,1255.585693,556.5722046,808.9160156,464.5,852.5,562.0,988.0,1660608234714996.5,0.140736761804727,0.3166665,0.6796673195198872,0.7641445195879232,0.8363141919307195,0.6979650419858916,0.8444700830916493,-1.433702198791937,-1.886662908356577,-1.2154899909393202,-1.2809799747964965,-1.4845844165383444,0.0,0.0,0.021271352153130845,0.0,0.035213798407223156,0.0
21.0,452.3227539,954.1375732,508.3963928,1255.48645,556.5770264,808.6778564,464.2787781,852.2788086,562.0,988.0,1660608234731663.2,0.136893319076449,0.33333325,0.6796673195198872,0.7639244556429017,0.8363214372436141,0.6976326304622712,0.8444700830916493,-1.433702198791937,-1.8865137842561208,-1.215132129161005,-1.2806476091026582,-1.4845844165383444,-0.2306054106696263,0.0,0.015949861881751355,0.021476106932496214,0.028204108773626516,0.0
22.0,452.3227539,954.1375732,508.3963928,1255.48645,556.9275513,808.8985596,464.6137695,852.1640015,562.0,988.0,1660608234748330.0,0.0269874531493499,0.35,0.6796673195198872,0.7639244556429017,0.8368481414988252,0.6981359938348566,0.8444700830916493,-1.433702198791937,-1.8865137842561208,-1.2154637612778068,-1.2804750981395328,-1.4845844165383444,-6.5943189840310446,0.0,0.0,0.03734474581606956,0.03192624284397379,0.0
23.0,452.1547546,953.9107056,508.3963928,1255.48645,556.5722046,808.9160156,464.5,852.5,562.0,988.0,1660608234764996.5,0.140736761804727,0.3666665,0.6794148811162746,0.7639244556429017,0.8363141919307195,0.6979650419858916,0.8444700830916493,-1.4333613039502595,-1.8865137842561208,-1.2154899909393202,-1.2809799747964965,-1.4845844165383444,6.82502676959031,0.025451207958029177,0.0,0.03207560585747636,0.03198202470578083,0.0
24.0,452.1547546,953.9107056,508.3963928,1255.48645,556.5722046,808.9160156,464.5,852.5,562.0,988.0,1660608234781663.5,0.140736761804727,0.3833335,0.6794148811162746,0.7639244556429017,0.8363141919307195,0.6979650419858916,0.8444700830916493,-1.4333613039502595,-1.8865137842561208,-1.2154899909393202,-1.2809799747964965,-1.4845844165383444,0.0,0.0,0.0,0.0,0.0,0.0
25.0,451.8148193,953.7830811,508.4122925,1255.587769,556.2642822,808.6096191,464.5,852.5,562.0,988.0,1660608234798330.0,0.2360261380969525,0.4,0.6789040889614049,0.7639483467834357,0.8358515028653927,0.6979650419858916,0.8444700830916493,-1.4331695333592993,-1.8866660277869904,-1.2150295947154517,-1.2809799747964965,-1.4845844165383444,5.717419751731038,0.032736287298977665,0.009246402837622783,0.03916331286869854,0.0,0.0
26.0,452.35672,953.5906372,508.4122925,1255.587769,556.633606,808.6418457,464.5,852.5,562.0,988.0,1660608234814996.8,0.1184877922305125,0.41666675,0.6797183575186226,0.7639483467834357,0.8364064546448832,0.6979650419858916,0.8444700830916493,-1.43288036411335,-1.8866660277869904,-1.2150780189139925,-1.2809799747964965,-1.4845844165383444,-7.052265490658966,0.05184542110808773,0.0,0.033423628917733574,0.0,0.0
27.0,452.0,953.5,508.3963928,1255.48645,556.4596558,808.803772,464.1898193,852.5,562.0,988.0,1660608234831663.2,0.1756024412918889,0.43333325,0.6791823444082303,0.7639244556429017,0.8361450743248693,0.6974989595632894,0.8444700830916493,-1.4327441712239992,-1.8865137842561208,-1.2153213319318137,-1.2809799747964965,-1.4845844165383444,3.4269132128147057,0.033182688369687754,0.009246402837622783,0.021426040856737133,0.027964945356129256,0.0
28.0,452.0,953.5,508.3963928,1255.48645,556.4569092,808.5516968,464.0,852.5,561.8627319,988.0,1660608234848330.0,0.1739591058084146,0.45,0.6791823444082303,0.7639244556429017,0.8361409472402961,0.6972137340827852,0.8442638218749005,-1.4327441712239992,-1.8865137842561208,-1.2149425597519394,-1.2809799747964965,-1.4845844165383444,-0.0985996360102786,0.0,0.0,0.0227276798082331,0.017113528830254854,0.012375673004929588
29.0,452.0,953.5,508.3963928,1255.48645,556.4569092,808.5516968,463.8776245,852.4345703,562.0,988.0,1660608234864996.8,0.1739925303844189,0.46666675,0.6791823444082303,0.7639244556429017,0.8361409472402961,0.697029850722192,0.8444700830916493,-1.4327441712239992,-1.8865137842561208,-1.2149425597519394,-1.280881659095081,-1.4845844165383444,0.0020054645329355,0.0,0.0,0.0,0.012510980889297222,0.012375673004929588
30.0,452.0,953.7523804,508.3963928,1255.48645,556.5,808.7513428,463.8776245,852.4345703,562.0,988.0,1660608234881663.2,0.1622012276459686,0.48333325,0.6791823444082303,0.7639244556429017,0.8362056961574783,0.697029850722192,0.8444700830916493,-1.4331234020022177,-1.8865137842561208,-1.2152425509871867,-1.280881659095081,-1.4845844165383444,-0.707485239159411,0.02275384669310654,0.0,0.01841395635395126,0.0,0.0
31.0,452.0,953.5,508.3963928,1255.48645,556.4569092,808.5516968,463.9186096,852.1860352,562.0,988.0,1660608234898330.0,0.1739925303844189,0.5,0.6791823444082303,0.7639244556429017,0.8361409472402961,0.6970914355812712,0.8444700830916493,-1.4327441712239992,-1.8865137842561208,-1.2149425597519394,-1.280508206325422,-1.4845844165383444,0.7074746269338833,0.02275384669310654,0.0,0.01841395635395126,0.022709795193289292,0.0
32.0,451.8675842,953.8128052,508.3963928,1255.48645,556.2642822,808.6096191,463.722229,852.4285889,562.0,988.0,1660608234914996.5,0.2360261380969525,0.5166665,0.6789833743341581,0.7639244556429017,0.8358515028653927,0.6967963509876777,0.8444700830916493,-1.433214197261785,-1.8865137842561208,-1.2150295947154517,-1.2808726713488974,-1.4845844165383444,3.722053683288842,0.030624317782802817,0.0,0.018134808290481245,0.028136716485176176,0.0
33.0,451.8177795,953.1155396,508.3963928,1255.48645,555.7802734,808.6271362,463.580658,852.2437134,562.0,988.0,1660608234931663.2,0.3906366909366135,0.53333325,0.6789085370047143,0.7639244556429017,0.8351242235921665,0.6965836241653763,0.8444700830916493,-1.4321664749500964,-1.8865137842561208,-1.2150559161867909,-1.280594874500416,-1.4845844165383444,9.276586787445751,0.06302350042513735,0.0,0.04366532560309213,0.020993466693931265,0.0
34.0,451.2666626,953.4249878,508.3963928,1255.48645,555.9428711,808.5428467,463.580658,852.2437134,561.5,988.0,1660608234948330.0,0.337765661538951,0.55,0.6780804200397034,0.7639244556429017,0.8353685454662404,0.6965836241653763,0.8437187751885429,-1.4326314567066205,-1.8865137842561208,-1.214929261451793,-1.280594874500416,-1.4845844165383444,-3.1722459026302263,0.05698375794821759,0.0,0.016511952040083426,0.0,0.04507847418638411
35.0,451.8177795,953.1155396,508.3963928,1255.48645,556.4031982,808.6801147,463.4982605,852.0912476,561.5,988.0,1660608234964996.5,0.1921698838511179,0.5666665,0.6789085370047143,0.7639244556429017,0.8360602402427285,0.6964598123794838,0.8437187751885429,-1.4321664749500964,-1.8865137842561208,-1.2151355225182805,-1.280365776979429,-1.4845844165383444,-8.735834019610223,0.05698375794821759,0.0,0.04330758650548625,0.015624791736658747,0.0
36.0,451.8177795,953.1155396,508.3963928,1255.48645,556.4031982,808.6801147,463.4982605,852.0912476,561.5,988.0,1660608234981663.2,0.1921698838511179,0.58333325,0.6789085370047143,0.7639244556429017,0.8360602402427285,0.6964598123794838,0.8437187751885429,-1.4321664749500964,-1.8865137842561208,-1.2151355225182805,-1.280365776979429,-1.4845844165383444,0.0,0.0,0.0,0.0,0.0,0.0
37.0,451.887085,953.4838867,508.3288879,1255.662231,555.6381836,807.9658203,463.5,851.5,561.5,988.0,1660608234998330.0,0.428953670346363,0.6,0.6790126765444718,0.7638230217131649,0.8349107172127849,0.6964624261796787,0.8437187751885429,-1.432719959124729,-1.8867779155651525,-1.2140622124625509,-1.2794773589902837,-1.4845844165383444,14.206956154933971,0.033791762178300745,0.016976309547293806,0.09436223619416946,0.053305310048796704,0.0
38.0,451.7683716,953.3955078,508.5428467,1255.585693,555.619751,808.2345581,463.5,851.5,561.5,988.0,1660608235014996.5,0.4376082197567361,0.6166665,0.6788342959132226,0.7641445195879232,0.8348830200966751,0.6964624261796787,0.8437187751885429,-1.4325871595926534,-1.886662908356577,-1.2144660221285577,-1.2794773589902837,-1.4845844165383444,0.519278157403958,0.013343137380982499,0.0204869507100129,0.02428550505476176,0.0,0.0
39.0,451.7722168,953.5,508.5428467,1255.585693,555.8662109,808.3826294,463.5,851.5,561.5,988.0,1660608235031663.5,0.3606145408134961,0.6333335,0.6788400737715207,0.7641445195879232,0.835253354638013,0.6964624261796787,0.8437187751885429,-1.4327441712239992,-1.886662908356577,-1.2146885164043844,-1.2794773589902837,-1.4845844165383444,-4.619528346027483,0.00942707429098917,0.0,0.02592190099164644,0.0,0.0
40.0,451.3431396,953.0735474,508.5428467,1255.585693,555.9547729,808.5285645,463.6821594,851.5,561.5,988.0,1660608235048330.0,0.3338286177198423,0.65,0.678195335588715,0.7641445195879232,0.8353864292990426,0.696736141773369,0.8437187751885429,-1.432103376806639,-1.886662908356577,-1.2149078007923255,-1.2794773589902837,-1.4845844165383444,-1.6071714573337983,0.054540785792611866,0.0,0.015390264115029915,0.01642293562141628,0.0
41.0,451.64328,953.4093628,508.5428467,1255.585693,555.8662109,808.3826294,463.5,851.5,561.5,988.0,1660608235064996.8,0.3606145408134961,0.66666675,0.6786463312978381,0.7641445195879232,0.835253354638013,0.6964624261796787,0.8437187751885429,-1.4326079783346484,-1.886662908356577,-1.2146885164043844,-1.2794773589902837,-1.4845844165383444,1.6071473498824829,0.04060629746949317,0.0,0.015390264115029915,0.01642293562141628,0.0
42.0,451.64328,953.4093628,508.5428467,1255.585693,555.7318115,808.4385986,463.5,851.5,561.5,988.0,1660608235081663.2,0.4040161148223475,0.68333325,0.6786463312978381,0.7641445195879232,0.8350514039752275,0.6964624261796787,0.8437187751885429,-1.4326079783346484,-1.886662908356577,-1.2147726166089652,-1.2794773589902837,-1.4845844165383444,2.604120481735898,0.0,0.0,0.013125733983139485,0.0,0.0
43.0,451.3431396,953.0735474,508.5428467,1255.585693,555.8662109,808.3826294,463.5,851.5,561.5,987.5,1660608235098330.0,0.3616195608221681,0.7,0.678195335588715,0.7641445195879232,0.835253354638013,0.6964624261796787,0.8437187751885429,-1.432103376806639,-1.886662908356577,-1.2146885164043844,-1.2794773589902837,-1.483833108635238,-2.543780521108165,0.04060629746949317,0.0,0.013125733983139485,0.0,0.04507847418637745
44.0,451.3431396,953.0735474,508.3963928,1255.48645,555.9672241,808.942627,463.5,851.5,561.5,987.5,1660608235114996.8,0.3348842321051251,0.71666675,0.678195335588715,0.7639244556429017,0.8354051386689689,0.6964624261796787,0.8437187751885429,-1.432103376806639,-1.8865137842561208,-1.2155299776495856,-1.2794773589902837,-1.483833108635238,-1.604111702464064,0.0,0.015949861881751355,0.05130247079063408,0.0,0.0
45.0,451.3431396,953.0735474,508.3963928,1255.48645,555.8662109,808.3826294,463.5,851.5,561.5,987.5,1660608235131663.2,0.3616195608221681,0.73333325,0.678195335588715,0.7639244556429017,0.835253354638013,0.6964624261796787,0.8437187751885429,-1.432103376806639,-1.8865137842561208,-1.2146885164043844,-1.2794773589902837,-1.483833108635238,1.6041357643802234,0.0,0.0,0.05130247079063408,0.0,0.0
46.0,451.3431396,953.0735474,508.3963928,1255.48645,555.9672241,808.942627,463.5,851.5,561.5,987.5,1660608235148330.0,0.3348842321051251,0.75,0.678195335588715,0.7639244556429017,0.8354051386689689,0.6964624261796787,0.8437187751885429,-1.432103376806639,-1.8865137842561208,-1.2155299776495856,-1.2794773589902837,-1.483833108635238,-1.6041117024640743,0.0,0.0,0.05130247079063408,0.0,0.0
47.0,451.3431396,953.0735474,508.3963928,1255.48645,556.0,809.0,463.5,851.333313,561.5,987.5,1660608235164996.5,0.3249437919729031,0.7666665,0.678195335588715,0.7639244556429017,0.8354543882543719,0.6964624261796787,0.8437187751885429,-1.432103376806639,-1.8865137842561208,-1.2156161872262354,-1.2792268924693933,-1.483833108635238,-0.5964323722570419,0.0,0.0,0.005957130682353457,0.015027991253426798,0.0
48.0,451.1687317,952.6378784,508.3963928,1255.48645,555.9672241,808.942627,463.5,851.333313,561.5,987.5,1660608235181663.2,0.3348842321051251,0.78333325,0.6779332675214467,0.7639244556429017,0.8354051386689689,0.6964624261796787,0.8437187751885429,-1.4314487336809616,-1.8865137842561208,-1.2155299776495856,-1.2792268924693933,-1.483833108635238,0.596423425816193,0.042309032817614826,0.0,0.005957130682353457,0.0,0.0
49.0,451.2102661,953.1333618,508.3963928,1255.48645,555.9672241,808.942627,463.5,851.333313,561.0,987.666687,1660608235198330.0,0.3341179375433122,0.8,0.6779956777673882,0.7639244556429017,0.8354051386689689,0.6964624261796787,0.8429674672854364,-1.4321932548695178,-1.8865137842561208,-1.2155299776495856,-1.2792268924693933,-1.484083575156128,-0.0459774438215532,0.04482794463755028,0.0,0.0,0.0,0.04751746369583893
50.0,451.1476746,952.7172852,508.3963928,1255.48645,555.8916626,808.9249878,463.5326233,851.2644653,561.0,987.666687,1660608235214996.5,0.3581606589003084,0.8166665,0.6779016267901536,0.7639244556429017,0.8352915987647279,0.6965114464659096,0.8429674672854364,-1.4315680515937623,-1.8865137842561208,-1.2155034727088567,-1.279123440827152,-1.484083575156128,1.442577707196851,0.03793427210851413,0.0,0.006995552748507826,0.006868684785351727,0.0
51.0,451.1476746,952.7172852,508.3963928,1255.48645,555.9672241,808.942627,463.5,851.333313,561.0,987.666687,1660608235231663.2,0.3341179375433122,0.83333325,0.6779016267901536,0.7639244556429017,0.8354051386689689,0.6964624261796787,0.8429674672854364,-1.4315680515937623,-1.8865137842561208,-1.2155299776495856,-1.2792268924693933,-1.484083575156128,-1.4425560686394232,0.0,0.0,0.006995552748507826,0.006868684785351727,0.0
52.0,451.1476746,952.7172852,508.3963928,1255.48645,555.9672241,808.942627,463.5326233,851.2644653,561.0,987.5,1660608235248330.0,0.334433172852243,0.85,0.6779016267901536,0.7639244556429017,0.8354051386689689,0.6965114464659096,0.8429674672854364,-1.4315680515937623,-1.8865137842561208,-1.2155299776495856,-1.279123440827152,-1.483833108635238,0.0189140239657279,0.0,0.0,0.0,0.006868684785351727,0.015027991253400153
53.0,451.2755432,952.8222046,508.2270508,1255.32373,555.8662109,808.3826294,463.5,850.8201904,561.0,987.5,1660608235264996.5,0.3616741578943332,0.8666665,0.678093764169632,0.763669999677046,0.835253354638013,0.6964624261796787,0.8429674672854364,-1.431725705142581,-1.8862692786121336,-1.2146885164043844,-1.2784558663401082,-1.483833108635238,1.634475447279883,0.014912313387680598,0.021173357187850027,0.05130247079063408,0.04016231147692672,0.0
54.0,451.2755432,952.8222046,508.2270508,1255.32373,555.8662109,808.3826294,463.5,850.8201904,561.0,987.5,1660608235281663.5,0.3616741578943332,0.8833335,0.678093764169632,0.763669999677046,0.835253354638013,0.6964624261796787,0.8429674672854364,-1.431725705142581,-1.8862692786121336,-1.2146885164043844,-1.2784558663401082,-1.483833108635238,0.0,0.0,0.0,0.0,0.0,0.0
55.0,451.2755432,952.8222046,508.2270508,1255.32373,555.8662109,808.3826294,463.699585,850.9382935,561.0,987.5,1660608235298330.0,0.3616741578943332,0.9,0.678093764169632,0.763669999677046,0.835253354638013,0.6967623257553618,0.8429674672854364,-1.431725705142581,-1.8862692786121336,-1.2146885164043844,-1.278633329924931,-1.483833108635238,0.0,0.0,0.0,0.0,0.020908349670863396,0.0
56.0,451.2755432,952.8222046,508.2270508,1255.32373,555.9421387,808.3911743,463.5326233,851.2644653,561.0,987.5,1660608235314996.8,0.337483261592187,0.91666675,0.678093764169632,0.763669999677046,0.8353674449504238,0.6965114464659096,0.8429674672854364,-1.431725705142581,-1.8862692786121336,-1.2147013561061868,-1.279123440827152,-1.483833108635238,-1.4514465208961724,0.0,0.0,0.006888631677057139,0.03303538726375709,0.0
57.0,451.1687317,952.6378784,508.2270508,1255.32373,555.895813,808.4398193,463.699585,850.9382935,561.0,987.5,1660608235331663.2,0.3527338626350594,0.93333325,0.6779332675214467,0.763669999677046,0.8352978352213699,0.6967623257553618,0.8429674672854364,-1.4314487336809616,-1.8862692786121336,-1.21477445085208,-1.278633329924931,-1.483833108635238,0.9150452130244728,0.01920678298593777,0.0,0.006056243268074162,0.03303538726375709,0.0
58.0,451.1687317,952.6378784,508.2270508,1255.32373,555.895813,808.4398193,463.699585,850.9382935,561.0,987.5,1660608235348330.0,0.3527338626350594,0.95,0.6779332675214467,0.763669999677046,0.8352978352213699,0.6967623257553618,0.8429674672854364,-1.4314487336809616,-1.8862692786121336,-1.21477445085208,-1.278633329924931,-1.483833108635238,0.0,0.0,0.0,0.0,0.0,0.0
59.0,451.0,952.5,508.125,1255.217651,555.8662109,808.3826294,463.5,850.8201904,561.0,987.5,1660608235364996.8,0.3616741578943332,0.96666675,0.6776797286020175,0.7635166565319293,0.835253354638013,0.6964624261796787,0.8429674672854364,-1.4312415554177864,-1.8861098826300264,-1.2146885164043844,-1.2784558663401082,-1.483833108635238,0.5364150334812593,0.019645287959999178,0.013270882312722776,0.0058058337684994184,0.020908349670863396,0.0
60.0,451.1223755,952.5654297,508.3227539,1255.137573,555.9421387,808.3911743,463.5,850.8201904,561.0,987.5,1660608235381663.2,0.337483261592187,0.98333325,0.6778636119626107,0.7638138046678096,0.8353674449504238,0.6964624261796787,0.8429674672854364,-1.431339871119202,-1.8859895561614963,-1.2147013561061868,-1.2784558663401082,-1.483833108635238,-1.4514682928116984,0.012510980889297222,0.019235168449214624,0.006888631677057139,0.0,0.0
61.0,450.8101807,952.5,508.3333435,1255.333374,555.8662109,808.3826294,463.5,850.8201904,561.0,987.5,1660608235398330.0,0.3616741578943332,1.0,0.6773945031215132,0.763829716768151,0.835253354638013,0.6964624261796787,0.8429674672854364,-1.4312415554177864,-1.8862837698389687,-1.2146885164043844,-1.2784558663401082,-1.483833108635238,1.4514465208961724,0.028758037050301728,0.01767861925085766,0.006888631677057139,0.0,0.0
62.0,450.8101807,952.5,508.3333435,1255.333374,555.8662109,808.3826294,463.699585,850.9382935,561.0,987.5,1660608235414996.5,0.3616741578943332,1.0166665,0.6773945031215132,0.763829716768151,0.835253354638013,0.6967623257553618,0.8429674672854364,-1.4312415554177864,-1.8862837698389687,-1.2146885164043844,-1.278633329924931,-1.483833108635238,0.0,0.0,0.0,0.0,0.020908349670863396,0.0
63.0,450.8101807,952.5,508.0,1255.5,555.9421387,808.3911743,463.699585,850.9382935,561.0,987.5,1660608235431663.2,0.337483261592187,1.03333325,0.6773945031215132,0.7633288295561528,0.8353674449504238,0.6967623257553618,0.8429674672854364,-1.4312415554177864,-1.8865341447002948,-1.2147013561061868,-1.278633329924931,-1.483833108635238,-1.4514465208961531,0.0,0.03359869124205227,0.006888631677057139,0.0,0.0
