Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),stamp velocity (m/s)
1660608228448700,-0.9025406271458,-0.0668345159075305,0.3975280384527355,0.0,0.0,0.0,0.0001001431329759,-0.0017998487682306,-0.5595226053818161,
1660608228464702,-0.9009536888685434,-0.0656137941557948,0.3963073167009998,3.672508644063806e-05,-0.0002369291005266,0.0001538168198817,0.0002409364760002,-0.0016926447523838,-0.5595244486023493,0.011060710292300742
1660608228480705,-0.9041275654230564,-0.0704966811627376,0.3950865949492641,4.531882684057449e-05,-0.0006152878270478,0.000250352658079,0.000382743452639,-0.0016063357689838,-0.5595263053412949,0.010376111897965657
1660608228496708,-0.905348287174792,-0.072083619439994,0.3976501106279091,2.135712578571465e-05,-0.0011310825966701,0.0002993248162847,0.0005240885357947,-0.0014924091740851,-0.5595286629905409,0.011347366859256873
1660608228512710,-0.9033951323720149,-0.0709849698634319,0.3980163271534298,-4.209381059004412e-05,-0.0017711808368041,0.0003075063608003,0.0006635485147952,-0.0013699214619182,-0.5595321046807583,0.011602830104361531
1660608228528713,-0.9031509880216676,-0.0680552376592662,0.3989929045548184,-0.000153911539735,-0.0025214770013044,0.0002760012314007,0.0007998568573986,-0.0012481322586145,-0.5595373419594238,0.011429130030399607
1660608228544716,-0.9026626993209734,-0.0672007324330512,0.3970397497520413,-0.0003230918678958,-0.0033688267681031,0.0002107465488206,0.0009319070012443,-0.0011178719987106,-0.5595452215863633,0.011603317198214122
1660608228560718,-0.9026626993209734,-0.0697642481116962,0.3966735332265205,-0.0005554455565,-0.0042974606518914,0.0001328694631567,0.0010586836717138,-0.0009849355527957,-0.5595567146220888,0.011503483286664848
1660608228576721,-0.9033951323720149,-0.0741588464179447,0.3989929045548184,-0.0008492582173495,-0.0052873161715088,7.362980641141328e-05,0.0011792094145258,-0.0008568353583171,-0.5595728298263235,0.011038960533564174
1660608228592723,-0.9025406271458,-0.0751354238193333,0.3953307392996113,-0.0011912484914431,-0.0063143642709301,6.30595347424809e-05,0.001292566099087,-0.000731567455204,-0.5595944507176907,0.010645063488495643
1660608228608726,-0.9069352254520484,-0.0724498359655148,0.3998474097810334,-0.0015546509181915,-0.0073521826442282,0.0001270472015509,0.0013979603712664,-0.0006116373534216,-0.5596221462020401,0.01012774302641182
1660608228624729,-0.9068131532768748,-0.0709849698634319,0.4011902037079427,-0.001900907072505,-0.0083783906794713,0.0002867772493915,0.0014947475400789,-0.0004917643385991,-0.5596559545413418,0.009858431419925392
1660608228640731,-0.9029068436713206,-0.0697642481116962,0.3992370489051655,-0.002185441960863,-0.0093807813382829,0.0005543579090402,0.0015823881438238,-0.000378838302591,-0.5596952672047808,0.009265748953627985
1660608228656734,-0.9022964827954528,-0.0691538872358283,0.4010681315327691,-0.00236657644744,-0.0103545054976623,0.0009329588612556,0.0016603984887258,-0.0002824139465153,-0.5597387965368471,0.008215380275567999
1660608228672737,-0.9018081940947584,-0.0665903715571833,0.4043640802624555,-0.0024153055094204,-0.0112976988290389,0.0014168240965687,0.0017283503966249,-0.0001900093189123,-0.5597846534942562,0.007720442003922311
1660608228688739,-0.8986343175402456,-0.0697642481116962,0.4024109254596784,-0.0023231938430149,-0.0122157459809267,0.001981737469099,0.0017859097990945,-9.29048295670676e-05,-0.5598306508042422,0.007618367809733967
1660608228704742,-0.8979018844892042,-0.0718394750896469,0.4004577706569012,-0.002106041566152,-0.0131246909707982,0.0025831655918672,0.0018328677351717,5.791438553016601e-06,-0.5598746805232192,0.007364562862179586
1660608228720745,-0.8961928740367742,-0.0706187533379112,0.4020447089341577,-0.0018019878915862,-0.0140414602805265,0.0031725757915528,0.0018691576260038,0.0001044605681479,-0.5599150627127001,0.007038752813356135
1660608228736747,-0.8960708018616006,-0.0685435263599605,0.4009460593575955,-0.0014642078986953,-0.014970939849388,0.0037096953226509,0.0018949155259218,0.0002018945310501,-0.5599508455175253,0.0066840691129667965
1660608228752750,-0.8977798123140306,-0.0662241550316626,0.3996032654306862,-0.0011498732588741,-0.0159063545014743,0.0041618855409126,0.0019105807669939,0.0002957731568005,-0.5599819609061605,0.006258358024146636
1660608228768737,-0.9020523384451056,-0.0668345159075305,0.3998474097810334,-0.0009082004769146,-0.0168376358924038,0.0045054861833748,0.0019169331576628,0.0003780821855389,-0.5600092053800174,0.005433328297275792
1660608228784740,-0.9037613488975356,-0.0713511863889526,0.4009460593575955,-0.0007707666934291,-0.0177540912855532,0.0047304871169572,0.0019150296875456,0.0004425760578727,-0.5600340176272595,0.004320522601263769
1660608228800743,-0.901930266269932,-0.072083619439994,0.4007019150072484,-0.0007464487150315,-0.018643454196992,0.0048440018032694,0.0019060967682066,0.000492530692794,-0.5600581343351839,0.0035116314535318456
1660608228816745,-0.901075761043717,-0.0697642481116962,0.400823987182422,-0.0008218026315642,-0.0194917951564613,0.0048739754462613,0.0018914009606009,0.0005288464635209,-0.5600832610518253,0.002908872374579099
1660608228832748,-0.9015640497444112,-0.0643930724040591,0.4007019150072484,-0.0009661468112936,-0.0202833245643155,0.0048651655263869,0.0018721229351938,0.0005548974314781,-0.5601107447293656,0.0026558071147295445
1660608228848751,-0.9040054932478828,-0.0643930724040591,0.4007019150072484,-0.001139539216804,-0.0210075029655527,0.0048646047745723,0.0018492577518602,0.0005758902683874,-0.5601413643854926,0.002725085399831294
