Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity
1.0,278.7180481,478.5591431,370.7543945,986.8348999,849.6202393,895.6582031,1660170800695000.0,46.931887144673006,0.0,0.0512605935028086,-0.0880144858531015,0.0681875122023877,0.1562584052787656,-0.181494320166914,-0.1647255044283769,
2.0,279.2215271,478.323761,370.8432007,986.0073853,850.2601929,895.9182739,1660170800711666.5,46.820170525682585,0.0166665,0.0513531911387785,-0.087971195415944,0.0682038450468151,0.1563761027209438,-0.1813421273332694,-0.1647733355022942,-6.703064170066964
3.0,279.9328918,477.9809875,370.9303894,985.8391113,850.3353271,895.6566162,1660170800728333.2,46.866954899177685,0.03333325,0.0514840221953517,-0.0879081540263863,0.0682198804077801,0.1563899210714618,-0.1813111791217349,-0.1647252125727314,2.8070483744641477
4.0,280.376709,478.0148315,371.6846313,985.6621704,850.3353271,895.6566162,1660170800745000.0,46.881948963538576,0.05,0.0515656470963362,-0.0879143784655223,0.0683585972497724,0.1563899210714618,-0.1812786369321969,-0.1647252125727314,0.8996393634566701
5.0,280.239624,478.1980896,372.1321106,985.4335327,851.0134888,895.3671265,1660170800761666.5,46.81401203817542,0.0666665,0.0515404350280534,-0.0879480824866083,0.0684408956680291,0.1565146455787905,-0.1812365868953263,-0.1646719709045434,-4.0762562843522225
6.0,280.3611145,478.2650452,371.956604,985.9023438,850.8052368,895.590332,1660170800778333.2,46.86910329478806,0.08333325,0.0515627790247103,-0.0879603966651042,0.068408617268618,0.1564763447899075,-0.1813228085641078,-0.1647130218751608,3.3054588694641356
7.0,279.3724976,478.5704651,370.7426453,986.6139526,850.5272827,895.755188,1660170800794999.8,46.86860913463951,0.09999975,0.0513809569669484,-0.0880165681453807,0.0681853513413696,0.1564252246983682,-0.1814536845144758,-0.164743341463218,-0.02964990541195914
8.0,278.7076111,478.8612061,369.6780701,987.0698853,849.2162476,896.0,1660170800811666.5,46.92623208869412,0.1166665,0.0512586739758241,-0.0880700399471431,0.0679895593682542,0.1561841049080025,-0.181537537644758,-0.164788366205972,3.4573599564766986
9.0,278.7650452,478.652771,370.0257568,986.3977051,849.3208618,895.7833252,1660170800828333.5,46.876197873687374,0.1333335,0.0512692370020557,-0.0880317054833161,0.0680535043718754,0.1562033450900337,-0.1814139132285148,-0.1647485163328805,-3.001992860547597
10.0,278.5648499,479.05896,370.8541565,986.1697388,849.6575928,895.7868652,1660170800845000.0,46.80816462949981,0.15,0.0512324179658848,-0.0881064099717992,0.0682058599892063,0.1562652751696552,-0.1813719866725694,-0.1647491673940595,-4.08203547160878
11.0,278.9299927,478.9333191,371.1924438,985.8621826,849.9423218,895.6346436,1660170800861666.8,46.79348312311485,0.16666675,0.0512995734183891,-0.0880833026518889,0.0682680762966563,0.1563176412709068,-0.1813154222934238,-0.1647211714690983,-0.880885978667714
12.0,279.2670898,478.1185913,371.2243042,985.5176392,850.2201538,895.7098999,1660170800878333.2,46.80068669388944,0.18333325,0.0513615708295072,-0.0879334615100757,0.0682739359208334,0.156368738906353,-0.1812520553916681,-0.1647350122757095,0.43221856866123953
