Frame #,Hand Pink X,Hand Pink Y,Hip Pink X,Hip Pink Y,Head Pink X,Head Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Arm Pit Green X,Arm Pit Green Y,angles,Timestamp (microseconds),Seconds,Hand Pink X meters,Hip Pink X meters,Head Pink X meters,Elbow Pink X meters,Shoulder Green X meters,Arm Pit Green X meters,Hand Pink Y meters,Hip Pink Y meters,Head Pink Y meters,Elbow Pink Y meters,Shoulder Green Y meters,Arm Pit Green Y meters,angular velocity
20.0,587.4268188,1569.944458,823.0444336,1272.700684,1039.82666,419.5,689.9023438,1224.366577,817.4689941,914.9147339,753.6349487,871.4202271,0.0421318160009016,1658794480316666.5,0.3166665,0.4567800843590748,0.6399951343370212,0.8085638828065285,0.5364645275206279,0.635659701150039,0.586022674528821,-1.2207807662395105,-0.9896455306363896,-0.3262010505071477,-0.9520611766942564,-0.7114330091123897,-0.6776119034879553,-1.4710204381700176e-05
21.0,587.4268188,1569.944458,823.1534424,1272.77063,1039.82666,419.5,689.9023438,1224.366577,817.4689941,914.9147339,753.6349487,871.4202271,0.0421318160009016,1658794480333333.2,0.33333325,0.4567800843590748,0.6400798990213467,0.8085638828065285,0.5364645275206279,0.635659701150039,0.586022674528821,-1.2207807662395105,-0.9896999202875904,-0.3262010505071477,-0.9520611766942564,-0.7114330091123897,-0.6776119034879553,0.0
22.0,587.4268188,1569.944458,823.1534424,1272.77063,1039.82666,419.5,689.9023438,1224.366577,817.4689941,914.9147339,753.6349487,871.4202271,0.0421318160009016,1658794480350000.0,0.35,0.4567800843590748,0.6400798990213467,0.8085638828065285,0.5364645275206279,0.635659701150039,0.586022674528821,-1.2207807662395105,-0.9896999202875904,-0.3262010505071477,-0.9520611766942564,-0.7114330091123897,-0.6776119034879553,0.0
23.0,587.4268188,1569.944458,823.1534424,1272.77063,1039.82666,419.5,689.9023438,1224.366577,817.4689941,914.9147339,753.6349487,871.4202271,0.0421318160009016,1658794480366666.5,0.3666665,0.4567800843590748,0.6400798990213467,0.8085638828065285,0.5364645275206279,0.635659701150039,0.586022674528821,-1.2207807662395105,-0.9896999202875904,-0.3262010505071477,-0.9520611766942564,-0.7114330091123897,-0.6776119034879553,0.0
24.0,587.4268188,1569.944458,823.1534424,1272.77063,1039.82666,419.5,689.9023438,1224.366577,817.4689941,914.9147339,753.6349487,871.4202271,0.0421318160009016,1658794480383333.5,0.3833335,0.4567800843590748,0.6400798990213467,0.8085638828065285,0.5364645275206279,0.635659701150039,0.586022674528821,-1.2207807662395105,-0.9896999202875904,-0.3262010505071477,-0.9520611766942564,-0.7114330091123897,-0.6776119034879553,0.0
25.0,587.4268188,1569.944458,823.1534424,1272.77063,1039.82666,419.5,689.9927979,1224.290283,817.4689941,914.9147339,753.6349487,871.4202271,0.0421318160009016,1658794480400000.0,0.4,0.4567800843590748,0.6400798990213467,0.8085638828065285,0.5365348641653065,0.635659701150039,0.586022674528821,-1.2207807662395105,-0.9896999202875904,-0.3262010505071477,-0.9520018508707824,-0.7114330091123897,-0.6776119034879553,0.0
26.0,587.3041382,1569.872192,823.1534424,1272.77063,1039.82666,419.5,689.9927979,1224.290283,817.5772095,914.6639404,753.6349487,871.4202271,0.0536406150143499,1658794480416666.8,0.41666675,0.4566846885531229,0.6400798990213467,0.8085638828065285,0.5365348641653065,0.6357438488905897,0.586022674528821,-1.2207245725681972,-0.9896999202875904,-0.3262010505071477,-0.9520018508707824,-0.7112379933718406,-0.6776119034879553,0.011508799013448298
27.0,587.2288818,1569.741089,823.1534424,1272.77063,1039.82666,419.5,689.9927979,1224.290283,817.5772095,914.6639404,753.6349487,871.4202271,0.063085630864291,1658794480433333.5,0.4333335,0.4566261695620921,0.6400798990213467,0.8085638828065285,0.5365348641653065,0.6357438488905897,0.586022674528821,-1.220622627547161,-0.9896999202875904,-0.3262010505071477,-0.9520018508707824,-0.7112379933718406,-0.6776119034879553,0.009445015849941105
28.0,587.2288818,1569.741089,823.1534424,1272.77063,1039.82666,419.5,689.9927979,1224.290283,817.5,914.5,753.6349487,871.4202271,0.0630693682142693,1658794480450000.0,0.45,0.4566261695620921,0.6400798990213467,0.8085638828065285,0.5365348641653065,0.6356838111790065,0.586022674528821,-1.220622627547161,-0.9896999202875904,-0.3262010505071477,-0.9520018508707824,-0.7111105141568214,-0.6776119034879553,-1.6262650021706127e-05
29.0,587.2896729,1569.671021,823.1534424,1272.77063,1039.944458,419.5731812,689.9927979,1224.290283,817.5,914.5,753.6349487,871.4202271,0.0602541286493235,1658794480466666.8,0.46666675,0.4566734404099623,0.6400798990213467,0.8086554819277386,0.5365348641653065,0.6356838111790065,0.586022674528821,-1.220568143029385,-0.9896999202875904,-0.3262579558332916,-0.9520018508707824,-0.7111105141568214,-0.6776119034879553,-0.0028152395649457956
30.0,587.2288818,1569.741089,823.1534424,1272.77063,1039.944458,419.5731812,689.9927979,1224.290283,817.5,914.5,753.6349487,871.4202271,0.0630693682142693,1658794480483333.2,0.48333325,0.4566261695620921,0.6400798990213467,0.8086554819277386,0.5365348641653065,0.6356838111790065,0.586022674528821,-1.220622627547161,-0.9896999202875904,-0.3262579558332916,-0.9520018508707824,-0.7111105141568214,-0.6776119034879553,0.0028152395649457956
31.0,587.2288818,1569.741089,823.1534424,1272.77063,1039.944458,419.5731812,689.9927979,1224.290283,817.5,914.5,753.6349487,871.4202271,0.0630693682142693,1658794480500000.0,0.5,0.4566261695620921,0.6400798990213467,0.8086554819277386,0.5365348641653065,0.6356838111790065,0.586022674528821,-1.220622627547161,-0.9896999202875904,-0.3262579558332916,-0.9520018508707824,-0.7111105141568214,-0.6776119034879553,0.0
32.0,587.2098999,1569.790039,823.1534424,1272.77063,1039.944458,419.5731812,689.9927979,1224.290283,817.5,914.5,753.6349487,871.4202271,0.0632078501650672,1658794480516666.8,0.51666675,0.4566114093339143,0.6400798990213467,0.8086554819277386,0.5365348641653065,0.6356838111790065,0.586022674528821,-1.2206606908163442,-0.9896999202875904,-0.3262579558332916,-0.9520018508707824,-0.7111105141568214,-0.6776119034879553,0.00013848195079790848
33.0,587.2098999,1569.790039,823.1534424,1272.77063,1039.944458,419.5731812,689.7205811,1224.224365,817.5,914.5,753.6349487,871.4202271,0.0632078501650672,1658794480533333.2,0.53333325,0.4566114093339143,0.6400798990213467,0.8086554819277386,0.536323189776449,0.6356838111790065,0.586022674528821,-1.2206606908163442,-0.9896999202875904,-0.3262579558332916,-0.951950593371742,-0.7111105141568214,-0.6776119034879553,0.0
34.0,587.102478,1569.795044,823.1534424,1272.77063,1039.944458,419.5731812,689.7205811,1224.224365,817.5,914.5,753.6349487,871.4202271,0.0714305004094883,1658794480550000.0,0.55,0.4565278786148977,0.6400798990213467,0.8086554819277386,0.536323189776449,0.6356838111790065,0.586022674528821,-1.2206645826786988,-0.9896999202875904,-0.3262579558332916,-0.951950593371742,-0.7111105141568214,-0.6776119034879553,0.008222650244421092
35.0,587.0552979,1569.775879,823.1534424,1272.77063,1039.944458,419.5731812,689.7205811,1224.224365,817.6356812,914.0361938,753.6349487,871.4202271,0.0755730786266608,1658794480566666.5,0.5666665,0.4564911916108857,0.6400798990213467,0.8086554819277386,0.536323189776449,0.6357893161849042,0.586022674528821,-1.2206496800728992,-0.9896999202875904,-0.3262579558332916,-0.951950593371742,-0.7107498608322166,-0.6776119034879553,0.004142578217172496
36.0,586.8400879,1569.47229,823.1534424,1272.77063,1039.944458,419.5731812,689.7205811,1224.224365,817.6821289,913.7786255,753.6349487,871.4202271,0.1005774234184018,1658794480583333.2,0.58333325,0.4563238454176088,0.6400798990213467,0.8086554819277386,0.536323189776449,0.6358254336784289,0.586022674528821,-1.220413610822071,-0.9896999202875904,-0.3262579558332916,-0.951950593371742,-0.710549577041901,-0.6776119034879553,0.025004344791741004
37.0,586.7767944,1569.406738,823.1534424,1272.77063,1040.068115,419.5,689.7205811,1224.224365,817.6565552,913.6907349,753.6349487,871.4202271,0.1072784145961184,1658794480600000.0,0.6,0.4562746287163209,0.6400798990213467,0.8087516369773275,0.536323189776449,0.635805547700347,0.586022674528821,-1.2203626379227557,-0.9896999202875904,-0.3262010505071477,-0.951950593371742,-0.7104812337616873,-0.6776119034879553,0.006700991177716595
38.0,586.7767944,1569.406738,823.1534424,1272.77063,1039.944458,419.5731812,689.5293579,1224.159302,817.5,913.5,753.6349487,871.4202271,0.107247002501371,1658794480616666.5,0.6166665,0.4562746287163209,0.6400798990213467,0.8086554819277386,0.5361744955959453,0.6356838111790065,0.586022674528821,-1.2203626379227557,-0.9896999202875904,-0.3262579558332916,-0.9519000007163212,-0.7103329192807615,-0.6776119034879553,-3.141209474739892e-05
39.0,586.5136108,1569.445435,823.1534424,1272.77063,1039.944458,419.5731812,689.5293579,1224.159302,817.5,913.5,753.6349487,871.4202271,0.1266439570835582,1658794480633333.5,0.6333335,0.4560699784974979,0.6400798990213467,0.8086554819277386,0.5361744955959453,0.6356838111790065,0.586022674528821,-1.2203927285116745,-0.9896999202875904,-0.3262579558332916,-0.9519000007163212,-0.7103329192807615,-0.6776119034879553,0.019396954582187195
40.0,586.5136108,1569.445435,823.1534424,1272.77063,1039.944458,419.5731812,689.5293579,1224.159302,817.5,913.5,753.6349487,871.4202271,0.1266439570835582,1658794480650000.0,0.65,0.4560699784974979,0.6400798990213467,0.8086554819277386,0.5361744955959453,0.6356838111790065,0.586022674528821,-1.2203927285116745,-0.9896999202875904,-0.3262579558332916,-0.9519000007163212,-0.7103329192807615,-0.6776119034879553,0.0
41.0,586.6801147,1569.518677,823.1534424,1272.849854,1039.944458,419.5731812,689.5293579,1224.159302,817.5,913.5,753.6349487,871.4202271,0.1117006244508302,1658794480666666.8,0.66666675,0.4561994510769819,0.6400798990213467,0.8086554819277386,0.5361744955959453,0.6356838111790065,0.586022674528821,-1.2204496811155867,-0.9897615244640516,-0.3262579558332916,-0.9519000007163212,-0.7103329192807615,-0.6776119034879553,-0.014943332632727985
42.0,586.5136108,1569.445435,823.1534424,1272.849854,1040.375,419.5681763,689.0474854,1223.952515,817.5,913.5,753.6349487,871.4202271,0.1266439570835582,1658794480683333.5,0.6833335,0.4560699784974979,0.6400798990213467,0.8089902691808672,0.5357997940090311,0.6356838111790065,0.586022674528821,-1.2203927285116745,-0.9897615244640516,-0.3262540640486964,-0.9517392042046852,-0.7103329192807615,-0.6776119034879553,0.014943332632727985
43.0,586.5136108,1569.445435,823.1534424,1272.849854,1040.375,419.5681763,689.0474854,1223.952515,817.5,913.5,753.6349487,871.4202271,0.1266439570835582,1658794480700000.0,0.7,0.4560699784974979,0.6400798990213467,0.8089902691808672,0.5357997940090311,0.6356838111790065,0.586022674528821,-1.2203927285116745,-0.9897615244640516,-0.3262540640486964,-0.9517392042046852,-0.7103329192807615,-0.6776119034879553,0.0
44.0,586.5,1569.5,823.1534424,1272.849854,1040.5,419.6333313,689.0474854,1223.952515,817.5,913.5,753.6349487,871.4202271,0.1262085057318414,1658794480716666.8,0.71666675,0.4560593948091588,0.6400798990213467,0.8090874685403747,0.5357997940090311,0.6356838111790065,0.586022674528821,-1.2204351579760866,-0.9897615244640516,-0.3263047282428461,-0.9517392042046852,-0.7103329192807615,-0.6776119034879553,-0.00043545135171679794
45.0,586.2927246,1569.5,823.1534424,1272.849854,1040.5,419.6333313,689.0474854,1223.952515,817.5,913.5,753.6349487,871.4202271,0.1423133986020907,1658794480733333.2,0.73333325,0.4558982185201856,0.6400798990213467,0.8090874685403747,0.5357997940090311,0.6356838111790065,0.586022674528821,-1.2204351579760866,-0.9897615244640516,-0.3263047282428461,-0.9517392042046852,-0.7103329192807615,-0.6776119034879553,0.0161048928702493
46.0,586.0680542,1569.5,823.0645142,1272.937012,1040.5,419.6333313,689.0474854,1223.952515,817.3902588,913.4268188,753.6349487,871.4202271,0.1597565716276598,1658794480750000.0,0.75,0.4557235159683432,0.6400107489086894,0.8090874685403747,0.5357997940090311,0.6355984769841939,0.586022674528821,-1.2204351579760866,-0.9898292980782591,-0.3263047282428461,-0.9517392042046852,-0.7102760139546175,-0.6776119034879553,0.01744317302556911
47.0,586.0680542,1569.5,823.0645142,1272.937012,1040.5,419.6333313,689.0474854,1223.952515,817.3902588,913.4268188,753.6349487,871.4202271,0.1597565716276598,1658794480766666.8,0.76666675,0.4557235159683432,0.6400107489086894,0.8090874685403747,0.5357997940090311,0.6355984769841939,0.586022674528821,-1.2204351579760866,-0.9898292980782591,-0.3263047282428461,-0.9517392042046852,-0.7102760139546175,-0.6776119034879553,0.0
48.0,586.0680542,1569.5,822.9925537,1273.102661,1040.5,419.6333313,689.0474854,1223.952515,817.3902588,913.4268188,753.6349487,871.4202271,0.1597565716276598,1658794480783333.2,0.78333325,0.4557235159683432,0.6399547927926107,0.8090874685403747,0.5357997940090311,0.6355984769841939,0.586022674528821,-1.2204351579760866,-0.9899581058918836,-0.3263047282428461,-0.9517392042046852,-0.7102760139546175,-0.6776119034879553,0.0
49.0,586.0680542,1569.5,822.9925537,1273.102661,1040.5,419.6333313,689.0474854,1223.952515,817.3902588,913.4268188,753.6349487,871.4202271,0.1597565716276598,1658794480800000.0,0.8,0.4557235159683432,0.6399547927926107,0.8090874685403747,0.5357997940090311,0.6355984769841939,0.586022674528821,-1.2204351579760866,-0.9899581058918836,-0.3263047282428461,-0.9517392042046852,-0.7102760139546175,-0.6776119034879553,0.0
50.0,586.0680542,1569.5,822.8203735,1273.150879,1040.5,419.6333313,689.0350342,1223.784058,817.2918091,913.3748169,753.6349487,871.4202271,0.1597509188765429,1658794480816666.5,0.8166665,0.4557235159683432,0.6398209063513316,0.8090874685403747,0.5357901120197103,0.6355219230019242,0.586022674528821,-1.2204351579760866,-0.9899955999616176,-0.3263047282428461,-0.9516082129046488,-0.7102355775436322,-0.6776119034879553,-5.65275111688579e-06
51.0,585.9972534,1569.438477,822.8203735,1273.150879,1040.5,419.6333313,689.0350342,1223.784058,817.2918091,913.3748169,753.6349487,871.4202271,0.1669350524645738,1658794480833333.2,0.83333325,0.4556684616290422,0.6398209063513316,0.8090874685403747,0.5357901120197103,0.6355219230019242,0.586022674528821,-1.2203873180065268,-0.9899955999616176,-0.3263047282428461,-0.9516082129046488,-0.7102355775436322,-0.6776119034879553,0.007184133588030883
52.0,585.9810181,1569.390259,822.8203735,1273.150879,1040.5,419.6333313,689.0350342,1223.784058,817.2918091,913.3748169,753.6349487,871.4202271,0.169516790940554,1658794480850000.0,0.85,0.455655837142951,0.6398209063513316,0.8090874685403747,0.5357901120197103,0.6355219230019242,0.586022674528821,-1.220349823936793,-0.9899955999616176,-0.3263047282428461,-0.9516082129046488,-0.7102355775436322,-0.6776119034879553,0.0025817384759802
53.0,585.9810181,1569.390259,822.8203735,1273.150879,1040.5,419.6333313,688.9257202,1223.394531,817.2918091,913.3748169,753.6349487,871.4202271,0.169516790940554,1658794480866666.5,0.8666665,0.455655837142951,0.6398209063513316,0.8090874685403747,0.5357051100134286,0.6355219230019242,0.586022674528821,-1.220349823936793,-0.9899955999616176,-0.3263047282428461,-0.9513053187053616,-0.7102355775436322,-0.6776119034879553,0.0
54.0,585.9810181,1569.390259,822.8203735,1273.150879,1040.5,419.6333313,688.9575195,1223.602905,817.2918091,913.3748169,753.6349487,871.4202271,0.169516790940554,1658794480883333.5,0.8833335,0.455655837142951,0.6398209063513316,0.8090874685403747,0.5357298369861709,0.6355219230019242,0.586022674528821,-1.220349823936793,-0.9899955999616176,-0.3263047282428461,-0.951467349260066,-0.7102355775436322,-0.6776119034879553,0.0
55.0,585.9810181,1569.390259,822.8203735,1273.150879,1040.5,419.6333313,688.9575195,1223.602905,817.2918091,913.3748169,753.6349487,871.4202271,0.169516790940554,1658794480900000.0,0.9,0.455655837142951,0.6398209063513316,0.8090874685403747,0.5357298369861709,0.6355219230019242,0.586022674528821,-1.220349823936793,-0.9899955999616176,-0.3263047282428461,-0.951467349260066,-0.7102355775436322,-0.6776119034879553,0.0
56.0,585.9810181,1569.390259,822.8203735,1273.150879,1040.5,419.6333313,688.9575195,1223.602905,817.2918091,913.3748169,753.6349487,871.4202271,0.169516790940554,1658794480916666.8,0.91666675,0.455655837142951,0.6398209063513316,0.8090874685403747,0.5357298369861709,0.6355219230019242,0.586022674528821,-1.220349823936793,-0.9899955999616176,-0.3263047282428461,-0.951467349260066,-0.7102355775436322,-0.6776119034879553,0.0
57.0,585.9810181,1569.390259,822.8203735,1273.150879,1040.5,419.6333313,689.0579834,1223.510864,817.2918091,913.3748169,753.6349487,871.4202271,0.169516790940554,1658794480933333.5,0.9333335,0.455655837142951,0.6398209063513316,0.8090874685403747,0.5358079572000399,0.6355219230019242,0.586022674528821,-1.220349823936793,-0.9899955999616176,-0.3263047282428461,-0.9513957786500784,-0.7102355775436322,-0.6776119034879553,0.0
58.0,585.9810181,1569.390259,822.8203735,1273.150879,1040.5,419.6333313,689.0579834,1223.510864,817.2918091,913.3748169,753.6349487,871.4202271,0.169516790940554,1658794480950000.0,0.95,0.455655837142951,0.6398209063513316,0.8090874685403747,0.5358079572000399,0.6355219230019242,0.586022674528821,-1.220349823936793,-0.9899955999616176,-0.3263047282428461,-0.9513957786500784,-0.7102355775436322,-0.6776119034879553,0.0
59.0,585.9810181,1569.390259,822.8203735,1273.150879,1040.5,419.6333313,689.0579834,1223.510864,817.1546631,913.2266846,753.6349487,871.4202271,0.1694891806898702,1658794480966666.8,0.96666675,0.455655837142951,0.6398209063513316,0.8090874685403747,0.5358079572000399,0.6354152789750521,0.586022674528821,-1.220349823936793,-0.9899955999616176,-0.3263047282428461,-0.9513957786500784,-0.7101203906261732,-0.6776119034879553,-2.7610250683790527e-05
60.0,585.9644775,1569.438477,822.8203735,1273.150879,1040.5,419.6333313,689.0579834,1223.510864,817.2918091,913.3748169,753.6349487,871.4202271,0.1694809787772672,1658794480983333.2,0.98333325,0.455642975257144,0.6398209063513316,0.8090874685403747,0.5358079572000399,0.6355219230019242,0.586022674528821,-1.2203873180065268,-0.9899955999616176,-0.3263047282428461,-0.9513957786500784,-0.7102355775436322,-0.6776119034879553,-8.2019126030064e-06
61.0,585.8602295,1569.560425,822.8203735,1273.150879,1040.021118,419.7665405,689.0579834,1223.510864,817.2918091,913.3748169,753.6349487,871.4202271,0.1742375266312469,1658794481000000.0,1.0,0.4555619125465044,0.6398209063513316,0.8087150923509373,0.5358079572000399,0.6355219230019242,0.586022674528821,-1.2204821441464724,-0.9899955999616176,-0.3264083110342102,-0.9513957786500784,-0.7102355775436322,-0.6776119034879553,0.004756547853979692
62.0,585.9119263,1569.548828,822.9925537,1273.102661,1040.021118,419.7665405,689.0579834,1223.510864,817.2918091,913.3748169,753.6349487,871.4202271,0.170540409316747,1658794481016666.8,1.01666675,0.4556021117132932,0.6399547927926107,0.8087150923509373,0.5358079572000399,0.6355219230019242,0.586022674528821,-1.2204731263786948,-0.9899581058918836,-0.3264083110342102,-0.9513957786500784,-0.7102355775436322,-0.6776119034879553,-0.003697117314499898
