Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1660612440357055,0.07782101167315147,0.9873807888914321,-0.17291523613336368
1660612440373058,0.0794079499504079,0.9867704280155642,-0.17633325703822367
1660612440389062,0.07879758907454004,0.9835965514610514,-0.18194857709620793
1660612440405065,0.07708857862211005,0.98115510795758,-0.18451209277485292
1660612440421068,0.07721065079728362,0.9833524071107043,-0.1812161440451665
1660612440437071,0.07306019684138221,0.9850614175631343,-0.17779812314030652
1660612440453074,0.07415884641794435,0.98628213931487,-0.17987335011825722
1660612440469077,0.07135118638895221,0.9839627679865721,-0.18023956664377794
1660612440485080,0.06524757763027367,0.9813992523079271,-0.1829251544975965
1660612440501083,0.060852979324025114,0.9809109636072328,-0.18158236057068722
1660612440517087,0.061097123674372256,0.9816433966582743,-0.1757228961623558
1660612440533090,0.06390478370336439,0.9846952010376135,-0.17596704051270295
1660612440549093,0.06695658808270366,0.9851834897383078,-0.1741359578850994
1660612440565096,0.06976424811169579,0.9833524071107043,-0.18146028839551365
1660612440581099,0.07342641336690292,0.9833524071107043,-0.17865262836652152
1660612440597102,0.07879758907454004,0.9844510566872664,-0.17389181353475225
1660612440613105,0.07891966124971361,0.9873807888914321,-0.17401388570992582
1660612440629109,0.0806286717021436,0.9855497062638285,-0.17267109178301654
1660612440645112,0.08209353780422646,0.98457312886244,-0.17132829785610726
1660612440661115,0.08392462043183002,0.9793240253299764,-0.1715724422064544
1660612440677124,0.08746471351186358,0.9790798809796293,-0.17755397878995938
1660612440693127,0.08563363088426001,0.9790798809796293,-0.17962920576791008
1660612440709130,0.08392462043183002,0.9784695201037614,-0.17767605096513295
1660612440725133,0.08099488822766432,0.9817654688334478,-0.17303730830853725
1660612440741136,0.08331425955596217,0.9879911497673,-0.16827649347676799
1660612440757139,0.08624399176012787,0.99140917067216,-0.16705577172503228
1660612440773142,0.08770885786221072,0.9876249332417792,-0.17267109178301654
1660612440789146,0.08831921873807858,0.987136644541085,-0.16961928740367727
1660612440805149,0.08355840390630931,0.9842069123369193,-0.1698634317540244
1660612440821152,0.0802624551766229,0.9846952010376135,-0.17132829785610726
1660612440837155,0.07977416647592861,0.9831082627603571,-0.17108415350576012
1660612440853158,0.0802624551766229,0.9839627679865721,-0.17047379262989226
1660612440869161,0.08404669260700359,0.9843289845120928,-0.17022964827954512
1660612440885164,0.08722056916151644,0.9834744792858778,-0.17059586480506583
1660612440901167,0.08453498130769788,0.9849393453879607,-0.17084000915541298
1660612440917171,0.08270389868009431,0.9822537575341421,-0.16839856565194156
1660612440933174,0.08075074387731718,0.9844510566872664,-0.16668955519951156
1660612440949177,0.08209353780422646,0.9867704280155642,-0.16595712214847014
1660612440965180,0.08355840390630931,0.9872587167162585,-0.16559090562294942
1660612440981183,0.08636606393530144,0.9868925001907378,-0.1636377508201723
1660612440997192,0.08355840390630931,0.9839627679865721,-0.164858472571908
1660612441013195,0.08221560997940003,0.9833524071107043,-0.16644541084916442
1660612441029198,0.08307011520561502,0.9850614175631343,-0.1660791943236437
1660612441045201,0.08136110475318503,0.985427634088655,-0.1636377508201723
1660612441061205,0.08136110475318503,0.9822537575341421,-0.16046387426565945
1660612441077208,0.08221560997940003,0.9838406958113985,-0.15960936903944445
1660612441093211,0.0823376821545736,0.9833524071107043,-0.16131837949187444
1660612441109214,0.08599984740978073,0.98286411841001,-0.15753414206149374
1660612441125217,0.08880750743877286,0.9842069123369193,-0.15790035858701446
1660612441141220,0.09295796139467427,0.98115510795758,-0.164003967345693
1660612441157223,0.09344625009536855,0.9850614175631343,-0.1576562142366673
1660612441173226,0.09234760051880642,0.982009613183795,-0.15448233768215447
1660612441189230,0.08416876478217716,0.9815213244831007,-0.15753414206149374
1660612441205233,0.0823376821545736,0.9815213244831007,-0.16095216296635373
1660612441221236,0.0802624551766229,0.9817654688334478,-0.1602197299153123
1660612441237239,0.0802624551766229,0.9838406958113985,-0.1627832455939573
1660612441253242,0.0806286717021436,0.9872587167162585,-0.16131837949187444
1660612441269245,0.07989623865110218,0.9870145723659114,-0.15838864728770874
1660612441285248,0.08038452735179646,0.9857938506141757,-0.16156252384222158
1660612441301252,0.07830930037384576,0.9846952010376135,-0.15863279163805588
1660612441317505,0.07550164034485363,0.9838406958113985,-0.15619134813458446
1660612441333509,0.07611200122072148,0.9859159227893493,-0.15838864728770874
1660612441349513,0.07623407339589505,0.9839627679865721,-0.16156252384222158
1660612441365517,0.08001831082627575,0.9846952010376135,-0.16205081254291587
1660612441381521,0.07989623865110218,0.9849393453879607,-0.1602197299153123
1660612441397525,0.08075074387731718,0.9868925001907378,-0.15924315251392374
1660612441413529,0.07733272297245719,0.9873807888914321,-0.1593652246890973
1660612441429533,0.07684443427176291,0.9877470054169528,-0.165712977798123
1660612441445537,0.07745479514763076,0.9872587167162585,-0.16583504997329657
1660612441461541,0.08209353780422646,0.9865262836652171,-0.16046387426565945
1660612441477545,0.0806286717021436,0.9838406958113985,-0.16412603952086657
1660612441493549,0.07867551689936647,0.9840848401617457,-0.16131837949187444
1660612441509554,0.0785534447241929,0.98286411841001,-0.16632333867399085
1660612441525558,0.07745479514763076,0.9827420462348364,-0.16705577172503228
1660612441541562,0.07806515602349862,0.9821316853589686,-0.16717784390020585
1660612441557566,0.07904173342488718,0.9823758297093157,-0.16058594644083302
1660612441573570,0.0776989394979779,0.9842069123369193,-0.1619287403677423
1660612441589574,0.07916380560006075,0.9848172732127871,-0.16266117341878372
1660612441605578,0.07867551689936647,0.9851834897383078,-0.15753414206149374
