Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),stamp velocity (m/s),ax_linear,ay_linear,az_linear
1660869471427337,-0.0499885557335773,0.9665064469367516,-0.2536049439230945,0.0,0.0,0.0,0.0034593831061871,-0.0052435374215981,-0.550416211502897,0.0,0.0,0.0,0.0
1660869471443340,-0.0491340505073623,0.9716334782940416,-0.2507972838941024,3.758986157582047e-05,-6.532640692123085e-05,0.001074550570532,0.0035231642861622,-0.0057893558289603,-0.5503856568333428,8.506925328274819e-05,0.000769054703593508,0.004614328221560937,0.0025268940260929074
1660869471459344,-0.0496223392080565,0.9707789730678263,-0.2498207064927138,8.678090967678166e-05,-9.490813511483816e-06,0.0022263712473316,0.0035818606189363,-0.006356901863233,-0.5503525016079269,0.00015780678824289739,0.0002526894026093768,0.0033838406958111023,0.0031531242847333274
1660869471475347,-0.048645761806668,0.9669947356374458,-0.2532387273975738,0.0001442216424517,0.0001493148900695,0.0034679426262044,0.0036363748343352,-0.0069958078683508,-0.5503164346580097,0.00015386314671813592,0.0011063401235980874,-0.0003603570611124818,-0.00023840695811400137
1660869471491350,-0.0451056687266344,0.9656519417105364,-0.2540932326237888,0.0002023251673165,0.0003805715363678,0.0048116194957575,0.0036871724956702,-0.0076714120020146,-0.5502772775858955,0.0001575483539091584,0.004181789883268512,-0.001532835889219597,-0.0009836209658961037
1660869471507353,-0.047791256580453,0.9650415808346686,-0.2512855725947967,0.000249047675141,0.0006395010346146,0.0062674643745789,0.0037341075463053,-0.0082785540449952,-0.5502353144189609,0.00017028281504424255,0.0013465818265049195,-0.0019288770885785844,0.0016416351567863918
1660869471523356,-0.049500267032883,0.9652857251850158,-0.2496986343175402,0.000269707877101,0.0008716564728297,0.0078382198554052,0.003776294979771,-0.0088081600479866,-0.550190962108723,0.0001905973998661834,-0.00032618576333257043,-0.0015162594644082539,0.0029057160906386104
1660869471539359,-0.049500267032883,0.9668726634622722,-0.2495765621423667,0.0002508226059946,0.0010250775984667,0.0095141826589598,0.0038121400579325,-0.0092920622870726,-0.5501446921925032,0.00022316043064350474,-0.0002935671869993134,6.361093156337372e-05,0.002725009439230902
1660869471555362,-0.0473029678797587,0.9682154573891816,-0.2528725108720531,0.0001846065254656,0.0010596052066309,0.0112729392209116,0.0038395377586745,-0.0097237418961684,-0.5500972528068856,0.0002363928473985211,0.0017133587695124936,0.0012657643726254886,-0.0005138453614099703
1660869471571365,-0.0491340505073623,0.9693141069657436,-0.2499427786678874,7.215416506653259e-05,0.0009503416708635,0.0130856865409899,0.0038561364456075,-0.0101327265324811,-0.5500492697360767,0.0002731525000328152,-0.00010595147228199125,0.0021279725542687755,0.002174298158480137
1660869471587369,-0.0505989166094451,0.9719996948195622,-0.2515297169451438,-7.634890294271582e-05,0.000687466983557,0.0149175159665341,0.0038595977891851,-0.0105020505969695,-0.5500014876271637,0.0003015558884999293,-0.001413735816928309,0.004332204367278658,0.000528623893101321
1660869471603372,-0.053772793163958,0.971511406118868,-0.2523842221713588,-0.0002447784952844,0.0002727553547013,0.0167224934156942,0.0038478498228239,-0.0108436069198234,-0.549954300340875,0.0003154674711671668,-0.00412885113429709,0.0034595240999260035,-0.0002932931998023136
1660869471619375,-0.0541390096894787,0.964675364309148,-0.2536049439230945,-0.0004164397404331,-0.0002793659651033,0.018454808255928,0.0038192983122039,-0.0111815160921192,-0.549907746307427,0.00026263557208043684,-0.004045560893836016,-0.003038865938814528,-0.0013626134563842207
1660869471635378,-0.0525520714122222,0.9661402304112308,-0.2576333257038224,-0.0005796575206468,-0.0009338499331508,0.0200854686447424,0.0037729893305201,-0.0115242721487713,-0.5498617084006615,0.00019872571970185109,-0.0022127603549215655,-0.0014165998530586421,-0.004851895713400889
1660869471651381,-0.0536507209887844,0.9668726634622722,-0.2576333257038224,-0.0007314851718045,-0.0016353238171456,0.0216003230551621,0.0037087661958555,-0.0118786636852062,-0.5498159516151109,0.00017891410122904494,-0.0029802689383353898,-0.0006157501218154726,-0.0043667061420608055
1660869471667384,-0.0535286488136108,0.9647974364843216,-0.2586099031052109,-0.000878099053604,-0.0023218010131654,0.0229977027478903,0.0036273468047651,-0.0122426419319642,-0.5497703221146242,0.00017536539289419496,-0.002572377086845608,-0.0024218793897894386,-0.0048089551891044025
1660869471683387,-0.0525520714122222,0.9628442816815443,-0.2620279240100709,-0.0010319231377508,-0.0029380079926657,0.0242970527974048,0.0035301886350724,-0.012586988315104,-0.5497250458672847,0.00022235648495194047,-0.0014362197169113036,-0.0039375307733100495,-0.007404278484567983
1660869471699391,-0.0502327000839244,0.9660181582360572,-0.2632486457618066,-0.0012067464843398,-0.0034423807094223,0.0255306537271623,0.0034192116132265,-0.0128906211889624,-0.5496805416544953,0.00031078662013276845,0.0007948364502478461,-0.0006872887969174846,-0.007762500212673329
1660869471715394,-0.0481574731059737,0.9672388799877928,-0.2612954909590295,-0.0014125976960215,-0.0038115405057364,0.0267200636254015,0.0032965688968419,-0.0131690808376673,-0.5496371079833328,0.00037249149105139195,0.00258305708537869,0.00048008965933632464,-0.0052284108689065745
1660869471731397,-0.0487678339818415,0.9678492408636608,-0.2619058518348973,-0.0016521602951187,-0.0040420340736827,0.0278709376389954,0.0031644895727854,-0.0134186658497529,-0.5495952999384529,0.0004488666484896979,0.0017754265885598017,0.0009814054816837947,-0.005254894570296931
