Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity
1.0,278.5739136,574.1749878,192.5439301,841.3570557,661.7634277,972.0457764,1660171562178330.0,30.51306208482401,0.0,0.0942834842905675,-0.1943298198409562,0.0651665921414814,0.2239741723599243,-0.284757728097083,-0.3289893928134192,
2.0,278.5025635,574.3146362,192.56604,841.8163452,661.7634277,972.0457764,1660171562194996.5,30.549045345582968,0.0166665,0.0942593358125368,-0.1943770839137383,0.0651740752485045,0.2239741723599243,-0.2849131748645081,-0.3289893928134192,0.035983260758957414
3.0,278.6033325,574.1468506,192.5634613,841.8446045,661.8129272,972.0540161,1660171562211663.2,30.56945070196125,0.03333325,0.0942934411323986,-0.1943202967911491,0.0651732024861636,0.2239909254911501,-0.284922739239123,-0.3289921815441208,0.020405356378283557
4.0,278.327179,574.4503174,192.2018433,841.9665527,661.8621216,972.2998657,1660171562228330.0,30.539887603617647,0.05,0.0941999768383355,-0.1944230052856407,0.0650508126881327,0.2240075753611242,-0.2849640126701143,-0.3290753894676478,-0.02956309834360482
5.0,278.327179,574.4503174,192.2018433,841.9665527,661.3346558,972.6365967,1660171562244996.5,30.54873583778369,0.0666665,0.0941999768383355,-0.1944230052856407,0.0650508126881327,0.2238290542899103,-0.2849640126701143,-0.3291893562477327,0.008848234166041635
6.0,277.2817383,575.6895752,191.7261505,842.8004761,661.1627808,972.9296875,1660171562261663.2,30.486271849792814,0.08333325,0.0938461468958926,-0.1948424327252323,0.0648898142153886,0.2237708831077883,-0.2852462544736177,-0.3292885529796894,-0.06246398799087416
7.0,276.5773926,576.2372437,190.7141113,843.1849365,660.5271606,972.9728394,1660171562278329.8,30.49524269212244,0.09999975,0.0936077607315785,-0.1950277914106487,0.0645472890277946,0.2235557571242854,-0.2853763752936733,-0.3293031577624316,0.008970842329624418
8.0,276.6399231,576.1550903,190.6679077,843.7877808,660.1867065,973.1929932,1660171562294996.5,30.58129633095597,0.1166665,0.0936289242114544,-0.1949999865501784,0.0645316513956184,0.2234405302590912,-0.285580408256969,-0.3293776689292367,0.08605363883352979
9.0,275.813324,576.7866821,190.307785,843.9570313,660.138916,973.2020264,1660171562311663.5,30.50620393361559,0.1333335,0.093349161321052,-0.1952137491196301,0.0644097676826413,0.2234243555397941,-0.2856376911757166,-0.3293807262204212,-0.0750923973403772
10.0,275.8333435,577.0,190.2214661,844.0216675,659.6936035,973.1348267,1660171562328330.0,30.524377986613786,0.15,0.0933559369311203,-0.1952859466725655,0.0643805530065542,0.2232736392952054,-0.2856595673308402,-0.3293579824474046,0.018174052998194412
11.0,275.6810608,576.8536377,189.8952332,844.0440674,659.0369263,973.2521362,1660171562344996.8,30.55998591624968,0.16666675,0.093304396773007,-0.1952364102768763,0.0642701393138121,0.2230513865592257,-0.2856671485885124,-0.3293976859079959,0.03560792963589421
12.0,275.4863892,576.6462402,189.8049622,844.140686,659.1018677,973.2729492,1660171562361663.2,30.57053592446836,0.18333325,0.0932385100698939,-0.1951662164863649,0.064239587047448,0.2230733660094462,-0.2856998492033602,-0.3294047300785472,0.010550008218679352
13.0,275.8100891,576.614563,189.991806,843.9298096,659.177002,972.9728394,1660171562378330.0,30.5763505435846,0.2,0.0933480664674837,-0.1951554953217376,0.0643028244276263,0.2230987952519126,-0.2856284779773552,-0.3293031577624316,0.0058146191162400385
14.0,276.0990295,576.6054688,190.7608643,843.1220093,659.4151001,972.7369385,1660171562394996.8,30.48219221217491,0.21666675,0.0934458584944264,-0.1951524173850718,0.0645631126046833,0.2231793796762791,-0.2853550775504784,-0.3292233169815348,-0.09415833140969099
15.0,276.550354,576.2622681,191.5317535,842.7486572,660.0579224,972.114563,1660171562411663.2,30.4719732878409,0.23333325,0.0935986095035062,-0.1950362609316953,0.0648240204507867,0.2233969432142301,-0.2852287163402693,-0.3290126736735568,-0.010218924334008506
16.0,277.1288452,576.1712646,191.7335815,841.9254761,660.3151245,971.9179688,1660171562428330.0,30.41890430904637,0.25,0.0937944001475855,-0.1950054607503296,0.0648923292411594,0.2234839933972191,-0.2849501102737242,-0.3289461362654852,-0.05306897879453132
17.0,277.1288452,576.1712646,191.7335815,841.9254761,660.6721191,971.7279053,1660171562444996.5,30.411288993652317,0.2666665,0.0937944001475855,-0.1950054607503296,0.0648923292411594,0.2236048184031428,-0.2849501102737242,-0.3288818091761864,-0.0076153153940516916
18.0,278.065033,574.8497925,192.1280365,841.3035278,660.9946899,971.7293091,1660171562461663.2,30.47974255058352,0.28333325,0.0941112533898495,-0.1945582078386314,0.0650258327387239,0.2237139926562571,-0.2847396115518059,-0.3288822842930182,0.06845355693120325
19.0,278.065033,574.8497925,192.1280365,841.3035278,660.9338379,971.0648804,1660171562478330.0,30.50979929125709,0.3,0.0941112533898495,-0.1945582078386314,0.0650258327387239,0.2236933972655692,-0.2847396115518059,-0.3286574080578779,0.030056740673568783
20.0,278.8285828,574.4935303,192.6703186,840.5559692,661.177002,970.9728394,1660171562494996.5,30.48399295299962,0.3166665,0.0943696772122492,-0.1944376307138642,0.0652093683942908,0.2237756962802404,-0.2844865999592683,-0.3286262567341038,-0.025806338257467587
21.0,279.0331421,574.3154297,193.2593994,840.4669189,661.3373413,970.9758301,1660171562511663.2,30.476365620640188,0.33333325,0.0944389104125112,-0.1943773524742213,0.0654087430939348,0.2238299631987661,-0.2844564608394468,-0.3286272689380565,-0.007627332359433581
22.0,278.5927734,574.3262939,192.9454803,841.0619507,661.4240112,971.2893066,1660171562528329.8,30.50339352053714,0.34999975,0.0942898673995745,-0.1943810294682973,0.065302497013134,0.2238592966709836,-0.2846578496581007,-0.3287333652206598,0.027027899896953755
23.0,278.0303955,574.6685791,192.6739655,841.1605835,661.1471558,971.6262817,1660171562544996.5,30.454442074560504,0.3666665,0.0940995303101651,-0.194496876070228,0.0652106026894709,0.2237655948185045,-0.2846912319799741,-0.3288474146165152,-0.048951445976637586
24.0,277.6233826,574.7440186,192.0814514,841.4598999,660.8728027,971.9932861,1660171562561663.5,30.46792359026217,0.3833335,0.0939617765848888,-0.1945224086077913,0.0650100659876765,0.2236727398707471,-0.2847925357694518,-0.3289716274443956,0.01348151570166678
25.0,277.1144409,575.4102173,191.7091064,841.84021,660.6748657,972.4344482,1660171562578330.0,30.427083261736136,0.4,0.0937895250048443,-0.1947478839003416,0.0648840456309802,0.223605747991325,-0.2849212519183385,-0.3291209389839702,-0.04084032852603414
26.0,276.5177307,575.2249146,190.7738953,842.6188354,660.1627808,972.9296875,1660171562594996.8,30.515260047350694,0.41666675,0.0935875681308475,-0.1946851681062506,0.0645675229533334,0.2234324325936245,-0.2851847780853095,-0.3292885529796894,0.08817678561455722
27.0,275.1711121,576.9857178,190.4385986,843.248291,659.564209,973.12323,1660171562611663.2,30.387580473855973,0.43333325,0.0931318043732948,-0.1952811128546321,0.0644540416128209,0.2232298456601505,-0.2853978176567729,-0.329354057538327,-0.1276795734947207
28.0,274.4513245,577.5460815,189.5845795,844.4639282,659.1608276,973.87677,1660171562628330.0,30.4445096931764,0.45,0.092888191889986,-0.1954707682370158,0.0641649984093201,0.2230933210179163,-0.2858092506921497,-0.32960909353877,0.05692921932042694
29.0,273.4750671,577.3763428,188.8070831,844.9316406,658.8140869,974.1181641,1660171562644996.8,30.466479180903587,0.46666675,0.0925577770709997,-0.1954133200867273,0.0639018543529796,0.2229759664497198,-0.2859675481944105,-0.3296907934960311,0.021969487727186987
30.0,273.4750671,577.3763428,188.8070831,844.9316406,658.5697021,974.4262085,1660171562661663.2,30.46432929102424,0.48333325,0.0925577770709997,-0.1954133200867273,0.0639018543529796,0.2228932542885059,-0.2859675481944105,-0.3297950512815965,-0.0021498898793481658
31.0,273.4750671,577.3763428,188.8070831,844.9316406,658.5274658,974.2476807,1660171562678330.0,30.473512480048385,0.5,0.0925577770709997,-0.1954133200867273,0.0639018543529796,0.2228789593910545,-0.2859675481944105,-0.3297346284558939,0.009183189024145832
32.0,274.4753418,577.4619751,189.559906,844.5800781,659.0264282,973.972229,1660171562694996.5,30.468190956693977,0.5166665,0.0928963205575199,-0.1954423023826914,0.0641566476505589,0.223047833471883,-0.2858485616855248,-0.3296414016864016,-0.005321523354407276
33.0,275.2167358,577.3218384,190.2832184,843.8123779,659.3421021,973.5717773,1660171562711663.2,30.42667021410673,0.53333325,0.0931472457380179,-0.1953948730445232,0.06440145310424,0.2231546734656461,-0.285588733158111,-0.3295058686026388,-0.041520742587248805
