Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angles
20,308.6737671,918.6099243,236.46875,973.375,570.1400146,1052.949951,1660790000000000.0,0.3166665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5032024663361438,-0.8590954644949491,-0.9293278821053336,13.78034254234753
21,308.6737671,918.6099243,236.46875,973.375,569.6147461,1053.049194,1660790000000000.0,0.33333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5027388672237854,-0.8590954644949491,-0.9294154734356868,13.80789925272173
22,308.6737671,918.6099243,236.46875,973.375,569.6147461,1053.049194,1660790000000000.0,0.35,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5027388672237854,-0.8590954644949491,-0.9294154734356868,13.80789925272173
23,308.6737671,918.6099243,236.46875,973.375,569.553833,1053.217896,1660790000000000.0,0.3666665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5026851056540529,-0.8590954644949491,-0.9295643689004884,13.812798429058748
24,308.6737671,918.6099243,236.46875,973.375,570.5636597,1053.381836,1660790000000000.0,0.3833335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5035763731900958,-0.8590954644949491,-0.9297090614500704,13.763734004894642
25,308.6737671,918.6099243,236.46875,973.375,570.6063232,1053.177734,1660790000000000.0,0.4,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5036140277624338,-0.8590954644949491,-0.929528922138403,13.759387185107107
26,308.6737671,918.6099243,236.46875,973.375,571.2242432,1053.472778,1660790000000000.0,0.41666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041594005832077,-0.8590954644949491,-0.9297893263631124,13.731642117619234
27,308.6737671,918.6099243,236.46875,973.375,571.2242432,1053.472778,1660790000000000.0,0.4333335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041594005832077,-0.8590954644949491,-0.9297893263631124,13.731642117619234
28,308.6737671,918.6099243,236.46875,973.375,571.2242432,1053.472778,1660790000000000.0,0.45,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041594005832077,-0.8590954644949491,-0.9297893263631124,13.731642117619234
29,308.6737671,918.6099243,236.46875,973.375,571.1327515,1053.838989,1660790000000000.0,0.46666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5040786505079449,-0.8590954644949491,-0.9301125421937512,13.740139193350132
30,308.6737671,918.6099243,236.46875,973.375,571.1327515,1053.838989,1660790000000000.0,0.48333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5040786505079449,-0.8590954644949491,-0.9301125421937512,13.740139193350132
31,308.6737671,918.6099243,236.46875,973.375,570.565918,1053.649902,1660790000000000.0,0.5,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5035783663533551,-0.8590954644949491,-0.9299456550391656,13.766498215557439
32,308.6737671,918.6099243,236.46875,973.375,569.649353,1053.765381,1660790000000000.0,0.51666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5027694110849181,-0.8590954644949491,-0.930047576174539,13.813832004213639
33,308.6737671,918.6099243,236.46875,973.375,569.8450317,1053.982422,1660790000000000.0,0.53333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5029421160379612,-0.8590954644949491,-0.9302391353770144,13.806264552288116
34,308.6737671,918.6099243,236.46875,973.375,569.666687,1054.112915,1660790000000000.0,0.55,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5027847099787479,-0.8590954644949491,-0.9303543077868752,13.816625623821006
35,308.6737671,918.6099243,236.46875,973.375,569.5714111,1053.91272,1660790000000000.0,0.5666665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5027006199892108,-0.8590954644949491,-0.9301776167720922,13.81932369636405
36,308.6737671,918.6099243,236.46875,973.375,569.8450317,1053.982422,1660790000000000.0,0.58333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5029421160379612,-0.8590954644949491,-0.9302391353770144,13.806264552288116
37,308.6737671,918.6099243,236.46875,973.375,570.5227051,1053.439453,1660790000000000.0,0.6,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5035402268835746,-0.8590954644949491,-0.9297599138999256,13.766409322946656
38,308.6737671,918.6099243,236.46875,973.375,571.2468872,1053.398193,1660790000000000.0,0.6166665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041793860540673,-0.8590954644949491,-0.9297234980490304,13.729705953473042
39,308.6737671,918.6099243,236.46875,973.375,571.2468872,1053.398193,1660790000000000.0,0.6333335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041793860540673,-0.8590954644949491,-0.9297234980490304,13.729705953473042
40,308.6737671,918.6099243,236.46875,973.375,571.2468872,1053.398193,1660790000000000.0,0.65,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041793860540673,-0.8590954644949491,-0.9297234980490304,13.729705953473042
41,308.6737671,918.6099243,236.46875,973.375,571.2468872,1053.398193,1660790000000000.0,0.66666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041793860540673,-0.8590954644949491,-0.9297234980490304,13.729705953473042
42,308.6737671,918.6099243,236.46875,973.375,571.2468872,1053.398193,1660790000000000.0,0.6833335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041793860540673,-0.8590954644949491,-0.9297234980490304,13.729705953473042
43,308.6737671,918.6099243,236.46875,973.375,571.2468872,1053.398193,1660790000000000.0,0.7,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5041793860540673,-0.8590954644949491,-0.9297234980490304,13.729705953473042
44,308.6737671,918.6099243,236.46875,973.375,570.9344482,1053.501465,1660790000000000.0,0.71666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.503903629097261,-0.8590954644949491,-0.9298146453528028,13.746441766289134
45,308.6737671,918.6099243,236.46875,973.375,570.9344482,1053.501465,1660790000000000.0,0.73333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.503903629097261,-0.8590954644949491,-0.9298146453528028,13.746441766289134
46,308.6737671,918.6099243,236.46875,973.375,570.5461426,1053.5,1660790000000000.0,0.75,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5035609126932051,-0.8590954644949491,-0.9298133523517954,13.7658840282881
47,308.6737671,918.6099243,236.46875,973.375,570.2144775,1053.802856,1660790000000000.0,0.76666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5032681868854318,-0.8590954644949491,-0.9300806514050844,13.785774309371703
48,308.6737671,918.6099243,236.46875,973.375,569.6849976,1053.54126,1660790000000000.0,0.78333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5028008708144096,-0.8590954644949491,-0.9298497682026904,13.809648066950562
49,308.6737671,918.6099243,236.46875,973.375,570.2144775,1053.802856,1660790000000000.0,0.8,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5032681868854318,-0.8590954644949491,-0.9300806514050844,13.785774309371703
50,308.6737671,918.6099243,236.46875,973.375,570.5241699,1053.690918,1660790000000000.0,0.8166665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5035415197080628,-0.8590954644949491,-0.9299818555369918,13.769030674874015
51,308.6737671,918.6099243,236.46875,973.375,570.5234375,1053.5625,1660790000000000.0,0.83333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5035408732958188,-0.8590954644949491,-0.92986851451081,13.767693722301033
52,308.6737671,918.6099243,236.46875,973.375,570.612915,1053.491943,1660790000000000.0,0.85,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5036198456491505,-0.8590954644949491,-0.9298062412875524,13.762448099424489
53,308.6737671,918.6099243,236.46875,973.375,570.5234375,1053.5625,1660790000000000.0,0.8666665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5035408732958188,-0.8590954644949491,-0.92986851451081,13.767693722301033
54,308.6737671,918.6099243,236.46875,973.375,570.5234375,1053.5625,1660790000000000.0,0.8833335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5035408732958188,-0.8590954644949491,-0.92986851451081,13.767693722301033
55,308.6737671,918.6099243,236.46875,973.375,569.7036743,1053.770996,1660790000000000.0,0.9,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5028173547679339,-0.8590954644949491,-0.9300525319429048,13.81115188141227
56,308.6737671,918.6099243,236.46875,973.375,569.4610596,1053.722778,1660790000000000.0,0.91666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5026032243573627,-0.8590954644949491,-0.930009974999171,13.82288405842363
57,308.6737671,918.6099243,236.46875,973.375,568.826355,1053.661011,1660790000000000.0,0.9333335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5020430375402017,-0.8590954644949491,-0.9299554597819571,13.854351015438498
58,308.6737671,918.6099243,236.46875,973.375,568.6166382,1053.622192,1660790000000000.0,0.95,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5018579426366873,-0.8590954644949491,-0.9299211983443446,13.864582175401296
59,308.6737671,918.6099243,236.46875,973.375,568.1057739,1053.865356,1660790000000000.0,0.96666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5014070565926627,-0.8590954644949491,-0.930135813564099,13.893128953321254
60,308.6737671,918.6099243,236.46875,973.375,567.8948975,1053.672729,1660790000000000.0,0.98333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5012209382325147,-0.8590954644949491,-0.9299658020248264,13.901851509331731
61,308.6737671,918.6099243,236.46875,973.375,567.9551392,1053.413452,1660790000000000.0,1.0,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5012741072282701,-0.8590954644949491,-0.929736965559181,13.896032800199029
62,308.6737671,918.6099243,236.46875,973.375,567.9189453,1053.255249,1660790000000000.0,1.01666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5012421626895955,-0.8590954644949491,-0.9295973364544994,13.896193127426551
63,308.6737671,918.6099243,236.46875,973.375,567.9189453,1053.255249,1660790000000000.0,1.03333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5012421626895955,-0.8590954644949491,-0.9295973364544994,13.896193127426551
64,308.6737671,918.6099243,236.46875,973.375,567.8042603,1052.857178,1660790000000000.0,1.05,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.50114094233429,-0.8590954644949491,-0.929246001161681,13.897771346821555
65,308.6737671,918.6099243,236.46875,973.375,567.6610718,1052.661011,1660790000000000.0,1.0666665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5010145649453926,-0.8590954644949491,-0.929072865237722,13.902964844077484
66,308.6737671,918.6099243,236.46875,973.375,567.6610718,1052.661011,1660790000000000.0,1.08333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5010145649453926,-0.8590954644949491,-0.929072865237722,13.902964844077484
67,308.6737671,918.6099243,236.46875,973.375,567.2371826,1053.24353,1660790000000000.0,1.1,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5006404426501124,-0.8590954644949491,-0.9295869933290354,13.930932617211559
68,308.6737671,918.6099243,236.46875,973.375,567.4365845,1053.501465,1660790000000000.0,1.1166665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5008164336791626,-0.8590954644949491,-0.9298146453528028,13.923458825973432
69,308.6737671,918.6099243,236.46875,973.375,567.4365845,1053.501465,1660790000000000.0,1.1333335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5008164336791626,-0.8590954644949491,-0.9298146453528028,13.923458825973432
70,308.6737671,918.6099243,236.46875,973.375,567.3215332,1053.687256,1660790000000000.0,1.15,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5007148900294754,-0.8590954644949491,-0.9299786234757706,13.931306694031234
71,308.6737671,918.6099243,236.46875,973.375,567.2507324,1053.789185,1660790000000000.0,1.16666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.500652401629668,-0.8590954644949491,-0.93006858545507,13.936001657597725
72,308.6737671,918.6099243,236.46875,973.375,567.0,1054.0,1660790000000000.0,1.1833335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5004311065813649,-0.8590954644949491,-0.930254649623913,13.951051221191419
73,308.6737671,918.6099243,236.46875,973.375,567.06604,1054.47168,1660790000000000.0,1.2,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5004893931250664,-0.8590954644949491,-0.930670951818538,13.952531698693118
74,308.6737671,918.6099243,236.46875,973.375,567.3102417,1055.155151,1660790000000000.0,1.21666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5007049242131792,-0.8590954644949491,-0.9312741795942808,13.946962357243919
75,308.6737671,918.6099243,236.46875,973.375,567.0,1055.0,1660790000000000.0,1.23333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5004311065813649,-0.8590954644949491,-0.9311372441681482,13.961279369362975
76,308.6737671,918.6099243,236.46875,973.375,566.6378784,1055.168701,1660790000000000.0,1.25,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.5001115000328552,-0.8590954644949491,-0.9312861387503552,13.981541482523555
77,308.6737671,918.6099243,236.46875,973.375,565.9371338,1055.3396,1660790000000000.0,1.26666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4994930266719929,-0.8590954644949491,-0.9314369732753706,14.019290129131592
78,308.6737671,918.6099243,236.46875,973.375,565.982605,1055.710205,1660790000000000.0,1.28333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4995331593050328,-0.8590954644949491,-0.9317640672264368,14.020590632668501
79,308.6737671,918.6099243,236.46875,973.375,565.857605,1056.142456,1660790000000000.0,1.3,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4994228349870034,-0.8590954644949491,-0.932145569600777,14.031223373169931
80,308.6737671,918.6099243,236.46875,973.375,565.6610718,1056.338989,1660790000000000.0,1.3166665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4992493758569222,-0.8590954644949491,-0.9323190285543392,14.043239754842006
81,308.6737671,918.6099243,236.46875,973.375,565.4264526,1056.858887,1660790000000000.0,1.33333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4990423022310294,-0.8590954644949491,-0.932777887692698,14.060262681388023
82,308.6737671,918.6099243,236.46875,973.375,565.0,1056.732056,1660790000000000.0,1.35,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4986659174928946,-0.8590954644949491,-0.9326659473440582,14.081120658375761
83,308.6737671,918.6099243,236.46875,973.375,565.1277466,1056.872314,1660790000000000.0,1.3666665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4987786659450992,-0.8590954644949491,-0.9327897382896434,14.075822866792086
84,308.6737671,918.6099243,236.46875,973.375,565.1228027,1057.217529,1660790000000000.0,1.3833335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4987743024859318,-0.8590954644949491,-0.9330944231652316,14.079283056881053
85,308.6737671,918.6099243,236.46875,973.375,565.1228027,1057.217529,1660790000000000.0,1.4,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4987743024859318,-0.8590954644949491,-0.9330944231652316,14.079283056881053
86,308.6737671,918.6099243,236.46875,973.375,564.7364502,1057.182129,1660790000000000.0,1.41666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4984333098772803,-0.8590954644949491,-0.9330631793183656,14.098955218206418
87,308.6737671,918.6099243,236.46875,973.375,564.2483521,1057.153564,1660790000000000.0,1.4333335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4980025171571687,-0.8590954644949491,-0.9330379680052096,14.124028315614668
88,308.6737671,918.6099243,236.46875,973.375,564.2483521,1057.153564,1660790000000000.0,1.45,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4980025171571687,-0.8590954644949491,-0.9330379680052096,14.124028315614668
89,308.6737671,918.6099243,236.46875,973.375,564.2483521,1057.153564,1660790000000000.0,1.46666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4980025171571687,-0.8590954644949491,-0.9330379680052096,14.124028315614668
90,308.6737671,918.6099243,236.46875,973.375,564.1582642,1057.225586,1660790000000000.0,1.48333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.497923006068127,-0.8590954644949491,-0.9331015342294744,14.129373551760523
91,308.6737671,918.6099243,236.46875,973.375,563.9371338,1057.3396,1660790000000000.0,1.5,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4977278375835225,-0.8590954644949491,-0.9332021623638408,14.141923377744602
92,308.6737671,918.6099243,236.46875,973.375,563.4264526,1057.573608,1660790000000000.0,1.51666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.497277113142559,-0.8590954644949491,-0.9334086965479482,14.170674291255537
93,308.6737671,918.6099243,236.46875,973.375,563.555542,1058.055542,1660790000000000.0,1.53333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4973910467427176,-0.8590954644949491,-0.9338340488670298,14.168234427328686
94,308.6737671,918.6099243,236.46875,973.375,563.12677,1058.084473,1660790000000000.0,1.55,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4970126149147968,-0.8590954644949491,-0.9338595832097888,14.190880470803334
95,308.6737671,918.6099243,236.46875,973.375,562.5678711,1058.081421,1660790000000000.0,1.5666665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4965193337948778,-0.8590954644949491,-0.93385688953124,14.220130164259384
96,308.6737671,918.6099243,236.46875,973.375,563.1138916,1058.116699,1660790000000000.0,1.58333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4970012485092183,-0.8590954644949491,-0.9338880257015716,14.191837346584403
97,308.6737671,918.6099243,236.46875,973.375,563.3514404,1058.299683,1660790000000000.0,1.6,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4972109077840879,-0.8590954644949491,-0.9340495263816538,14.181030814502893
98,308.6737671,918.6099243,236.46875,973.375,563.263916,1057.819458,1660790000000000.0,1.6166665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4971336592261605,-0.8590954644949491,-0.9336256824166485,14.181365429299367
99,308.6737671,918.6099243,236.46875,973.375,563.4365845,1057.501465,1660790000000000.0,1.6333335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4972860555022217,-0.8590954644949491,-0.9333450235297436,14.169495553941996
100,308.6737671,918.6099243,236.46875,973.375,563.3389282,1057.661011,1660790000000000.0,1.65,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4971998645846316,-0.8590954644949491,-0.933485837958898,14.176030909433173
101,308.6737671,918.6099243,236.46875,973.375,563.666687,1057.194214,1660790000000000.0,1.66666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4974891427133366,-0.8590954644949491,-0.9330738454734328,14.154695167252841
102,308.6737671,918.6099243,236.46875,973.375,563.5,1056.5,1660790000000000.0,1.6833335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4973420256765417,-0.8590954644949491,-0.9324611359845012,14.1569849247921
103,308.6737671,918.6099243,236.46875,973.375,563.5,1056.5,1660790000000000.0,1.7,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4973420256765417,-0.8590954644949491,-0.9324611359845012,14.1569849247921
104,308.6737671,918.6099243,236.46875,973.375,563.5,1056.5,1660790000000000.0,1.71666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4973420256765417,-0.8590954644949491,-0.9324611359845012,14.1569849247921
105,308.6737671,918.6099243,236.46875,973.375,563.5727539,1056.490967,1660790000000000.0,1.73333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4974062378717535,-0.8590954644949491,-0.9324531635079828,14.153097707732355
106,308.6737671,918.6099243,236.46875,973.375,563.6414795,1056.386841,1660790000000000.0,1.75,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4974668947113628,-0.8590954644949491,-0.93236126246847,14.148530329024185
107,308.6737671,918.6099243,236.46875,973.375,563.6414795,1056.386841,1660790000000000.0,1.76666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4974668947113628,-0.8590954644949491,-0.93236126246847,14.148530329024185
108,308.6737671,918.6099243,236.46875,973.375,563.6414795,1056.386841,1660790000000000.0,1.78333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4974668947113628,-0.8590954644949491,-0.93236126246847,14.148530329024185
109,308.6737671,918.6099243,236.46875,973.375,563.6414795,1056.386841,1660790000000000.0,1.8,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4974668947113628,-0.8590954644949491,-0.93236126246847,14.148530329024185
110,308.6737671,918.6099243,236.46875,973.375,563.6414795,1056.386841,1660790000000000.0,1.8166665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4974668947113628,-0.8590954644949491,-0.93236126246847,14.148530329024185
111,308.6737671,918.6099243,236.46875,973.375,564.3366089,1056.535889,1660790000000000.0,1.83333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4980804121273403,-0.8590954644949491,-0.9324928114200992,14.11370012232027
112,308.6737671,918.6099243,236.46875,973.375,564.5964966,1056.666626,1660790000000000.0,1.85,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4983097875934742,-0.8590954644949491,-0.9326081991830288,14.10142458749501
113,308.6737671,918.6099243,236.46875,973.375,565.125,1056.525024,1660790000000000.0,1.8666665,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4987762418109239,-0.8590954644949491,-0.932483222030376,14.072701909235503
114,308.6737671,918.6099243,236.46875,973.375,565.4020386,1056.172974,1660790000000000.0,1.8833335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4990207545678264,-0.8590954644949491,-0.932172504621078,14.055025085143063
115,308.6737671,918.6099243,236.46875,973.375,565.6558228,1056.184326,1660790000000000.0,1.9,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4992447431181596,-0.8590954644949491,-0.9321825238343442,14.0420299432716
116,308.6737671,918.6099243,236.46875,973.375,565.6558228,1056.184326,1660790000000000.0,1.91666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4992447431181596,-0.8590954644949491,-0.9321825238343442,14.0420299432716
117,308.6737671,918.6099243,236.46875,973.375,565.6558228,1056.184326,1660790000000000.0,1.9333335,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4992447431181596,-0.8590954644949491,-0.9321825238343442,14.0420299432716
118,308.6737671,918.6099243,236.46875,973.375,565.9598999,1056.208008,1660790000000000.0,1.95,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4995131199076464,-0.8590954644949491,-0.9322034254383408,14.026584483423154
119,308.6737671,918.6099243,236.46875,973.375,565.9598999,1056.208008,1660790000000000.0,1.96666675,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4995131199076464,-0.8590954644949491,-0.9322034254383408,14.026584483423154
120,308.6737671,918.6099243,236.46875,973.375,565.9745483,1056.142456,1660790000000000.0,1.98333325,0.2724337827909903,-0.8107601074675007,0.2087060286321201,0.4995260485055682,-0.8590954644949491,-0.932145569600777,14.025199538932707
