Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder X,Shoulder Y,Elbow X,Elbow Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder X meters,Elbow X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Y meters,Elbow Y meters
31.0,512.6466064,1419.730957,724.8725586,1235.397095,596.9423218,1190.92688,596.9542236,1189.532837,1658963862500000.0,0.451126111055084,0.5,-0.9038071472026962,1.2779661292882896,1.0524223318268549,1.0524433149598167,-2.503016639576303,-2.178032020801549,-2.099630061922141,-2.0971723337109758
32.0,512.6466064,1419.730957,724.8725586,1235.397095,596.9423218,1190.92688,597.9238281,1191.090332,1658963862516666.8,0.451126111055084,0.51666675,-0.9038071472026962,1.2779661292882896,1.0524223318268549,1.0541527488390614,-2.503016639576303,-2.178032020801549,-2.099630061922141,-2.099918231362805
33.0,512.6466064,1419.730957,724.8725586,1235.397095,596.9423218,1190.92688,597.9238281,1191.090332,1658963862533333.2,0.451126111055084,0.53333325,-0.9038071472026962,1.2779661292882896,1.0524223318268549,1.0541527488390614,-2.503016639576303,-2.178032020801549,-2.099630061922141,-2.099918231362805
34.0,512.5,1420.0,725.2271118,1234.893799,597.4904175,1191.132813,597.3030396,1193.161255,1658963862550000.0,0.2019279030009251,0.55,-0.9035486769222116,1.2785912143122085,1.0533886364991705,1.0530582851750154,-2.503490968252762,-2.177144698977353,-2.099993126292258,-2.1035693137757963
35.0,512.7824097,1420.875,725.2730713,1235.164673,597.3856201,1191.194824,597.3030396,1193.161255,1658963862566666.5,0.3039702105278664,0.5666665,-0.90404657138228,1.278672241913022,1.053203876397483,1.0530582851750154,-2.5050336123353123,-2.177622255746744,-2.1001024530376324,-2.1035693137757963
36.0,512.8201904,1421.5,725.2730713,1235.164673,597.3603516,1191.110718,597.3030396,1193.161255,1658963862583333.2,0.30393045282009074,0.58333325,-0.9041131795803252,1.278672241913022,1.0531593274809117,1.0530582851750154,-2.5061355009657054,-2.177622255746744,-2.099954172325396,-2.1035693137757963
37.0,512.8201904,1421.5,725.2730713,1235.164673,596.9542236,1191.24939,594.1136475,1193.04541,1658963862600000.0,0.3028959837975602,0.6,-0.9041131795803252,1.278672241913022,1.0524433149598167,1.0474353173464472,-2.5061355009657054,-2.177622255746744,-2.1001986540856423,-2.1033650765143754
38.0,512.6763306,1421.227051,725.1800537,1235.279663,596.9176025,1191.3927,594.1136475,1193.04541,1658963862616666.5,0.3614554182513769,0.6166665,-0.9038595516155404,1.278508249855636,1.052378751161861,1.0474353173464472,-2.5056542859260618,-2.177824985624518,-2.100451312741037,-2.1033650765143754
39.0,512.6763306,1421.227051,725.0,1235.5,596.8375854,1191.436401,594.1136475,1193.04541,1658963862633333.5,0.4739672959158453,0.6333335,-0.9038595516155404,1.2781908112558116,1.0522376792694976,1.0474353173464472,-2.5056542859260618,-2.178213444560766,-2.100528358557096,-2.1033650765143754
40.0,512.6466064,1421.730957,724.8449097,1235.310181,596.9615479,1191.766846,594.1136475,1193.04541,1658963862650000.0,0.41940805613897947,0.65,-0.9038071472026962,1.277917383674605,1.0524562278604497,1.0474353173464472,-2.5065426831935604,-2.177878789524074,-2.101110940298648,-2.1033650765143754
41.0,512.6466064,1421.730957,724.5,1235.5,596.9615479,1191.766846,594.1136475,1193.04541,1658963862666666.8,0.5430102535266974,0.66666675,-0.9038071472026962,1.2773093003514973,1.0524562278604497,1.0474353173464472,-2.5065426831935604,-2.178213444560766,-2.101110940298648,-2.1033650765143754
42.0,512.5,1422.0,724.1550903,1235.689819,596.8019409,1192.570679,595.2371216,1191.338867,1658963862683333.5,0.6644702814657105,0.6833335,-0.9035486769222116,1.2767012170283896,1.05217483723864,1.049416026686177,-2.5070170118700195,-2.178548099597458,-2.1025281154081434,-2.100356403988013
43.0,512.5,1422.5,723.8422852,1235.5,596.8019409,1192.570679,595.2371216,1191.338867,1658963862700000.0,0.6305118967335006,0.7,-0.9035486769222116,1.2761497348152393,1.05217483723864,1.049416026686177,-2.507898522774334,-2.178213444560766,-2.1025281154081434,-2.100356403988013
44.0,512.6763306,1423.227051,723.8422852,1235.5,596.0150146,1192.906006,595.2371216,1191.338867,1658963862716666.8,0.6247034508204474,0.71666675,-0.9038595516155404,1.2761497348152393,1.0507874690099563,1.049416026686177,-2.5091803295433195,-2.178213444560766,-2.1031193042221656,-2.100356403988013
45.0,512.6763306,1423.227051,723.8422852,1235.5,595.9083862,1193.057251,595.2371216,1191.338867,1658963862733333.2,0.6235700077395776,0.73333325,-0.9038595516155404,1.2761497348152393,1.0505994808153372,1.049416026686177,-2.5091803295433195,-2.178213444560766,-2.103385952455612,-2.100356403988013
46.0,512.6763306,1423.227051,723.8422852,1235.5,595.9083862,1193.057251,595.2371216,1191.338867,1658963862750000.0,0.6235700077395776,0.75,-0.9038595516155404,1.2761497348152393,1.0505994808153372,1.049416026686177,-2.5091803295433195,-2.178213444560766,-2.103385952455612,-2.100356403988013
47.0,512.6763306,1423.227051,723.8422852,1235.5,596.0873413,1192.988892,595.2371216,1191.338867,1658963862766666.8,0.624857990503845,0.76666675,-0.9038595516155404,1.2761497348152393,1.0509149825594026,1.049416026686177,-2.5091803295433195,-2.178213444560766,-2.103265434047796,-2.100356403988013
48.0,512.6763306,1423.772949,723.8422852,1235.5,596.0553589,1193.026367,596.5,1189.953369,1658963862783333.2,0.6245436831587842,0.78333325,-0.9038595516155404,1.2761497348152393,1.0508585968907105,1.051642508847023,-2.510142759622606,-2.178213444560766,-2.103331503290074,-2.0979137407982016
49.0,512.7211914,1424.278809,723.8422852,1235.5,596.3320313,1193.162109,596.5,1189.716675,1658963862800000.0,0.6257366390598923,0.8,-0.9039386421842928,1.2761497348152393,1.051346376365756,1.051642508847023,-2.5110346018347185,-2.178213444560766,-2.103570819396421,-2.09749644411423
50.0,513.0,1424.5,723.6610718,1235.661011,596.2206421,1193.853271,596.5,1189.716675,1658963862816666.5,0.7121460180630438,0.8166665,-0.904430187826526,1.2758302516390236,1.05114999477691,1.051642508847023,-2.5114245663915917,-2.178497310465195,-2.104789353075716,-2.09749644411423
51.0,513.8022461,1424.966064,723.6610718,1235.661011,596.4898682,1194.689575,596.5,1189.716675,1658963862833333.2,0.7109216484322732,0.83333325,-0.9058445651967134,1.2758302516390236,1.0516246462626624,1.051642508847023,-2.512246247387808,-2.178497310465195,-2.10626377526636,-2.09749644411423
52.0,514.1798096,1425.5,723.5710449,1235.93042,596.5419922,1194.644409,596.5,1189.716675,1658963862850000.0,0.8332767542291561,0.85,-0.9065102178813556,1.2756715322509604,1.0517165420114152,1.051642508847023,-2.51318758820022,-2.178972284407636,-2.106184146623351,-2.09749644411423
53.0,514.1798096,1425.5,723.5878296,1236.587769,596.6867065,1194.754395,596.5,1189.716675,1658963862866666.5,1.0998878419934328,0.8666665,-0.9065102178813556,1.2757011240431115,1.0519716764783358,1.051642508847023,-2.51318758820022,-2.180131205030516,-2.106378054339995,-2.09749644411423
54.0,514.3236694,1425.772949,723.6897583,1236.844849,596.7561035,1194.933838,596.5,1189.716675,1658963862883333.5,1.191206992943221,0.8833335,-0.9067638458461404,1.2758808265641368,1.052094024902789,1.051642508847023,-2.513668803239863,-2.180584442677078,-2.1066944162624006,-2.09749644411423
55.0,514.5,1426.5,723.6897583,1236.844849,596.5985107,1195.132568,596.5,1189.716675,1658963862900000.0,1.1893936294225338,0.9,-0.907074720539469,1.2758808265641368,1.0518161853595065,1.051642508847023,-2.514950610008849,-2.180584442677078,-2.107044781586429,-2.09749644411423
56.0,514.5,1426.5,723.6897583,1236.844849,596.6616211,1195.243652,598.7058716,1192.294067,1658963862916666.8,1.189849689860084,0.91666675,-0.907074720539469,1.2758808265641368,1.0519274503710576,1.0555315085848578,-2.514950610008849,-2.180584442677078,-2.1072406251010194,-2.1020404424196157
57.0,514.5,1427.0,723.7744141,1236.861938,596.6514282,1195.295166,593.6969604,1193.697021,1658963862933333.5,1.1853608731047078,0.9333335,-0.907074720539469,1.2760300765857635,1.0519094800660644,1.046700688901773,-2.515832120913163,-2.180614570956766,-2.1073314454064693,-2.104513880918118
58.0,514.5,1427.0,723.9077759,1237.0,596.6566162,1195.186768,593.8927002,1195.338867,1658963862950000.0,1.2238851278986584,0.95,-0.907074720539469,1.276265196347602,1.0519186266232077,1.0470457824379895,-2.515832120913163,-2.180857977273709,-2.1071403373684574,-2.107408491222528
59.0,515.0,1427.092163,723.9077759,1237.0,596.6566162,1195.186768,593.6969604,1193.697021,1658963862966666.8,1.2238851278986584,0.96666675,-0.9079562314437836,1.276265196347602,1.0519186266232077,1.046700688901773,-2.515994606292112,-2.180857977273709,-2.1071403373684574,-2.104513880918118
60.0,515.5,1427.5,723.9077759,1237.0,596.6566162,1195.186768,599.5,1194.0,1658963862983333.2,1.2238851278986584,0.98333325,-0.9088377423480978,1.276265196347602,1.0519186266232077,1.056931574272909,-2.516713631817477,-2.180857977273709,-2.1071403373684574,-2.1050480395026745
61.0,515.3174438,1427.682495,723.9077759,1237.0,596.6566162,1195.186768,599.5,1194.0,1658963863000000.0,1.2238851278986584,1.0,-0.9085158917861974,1.276265196347602,1.0519186266232077,1.056931574272909,-2.517035374482443,-2.180857977273709,-2.1071403373684574,-2.1050480395026745
62.0,515.5,1427.842285,723.6825562,1237.317505,596.6566162,1195.186768,599.5,1194.0,1658963863016666.8,1.383123075081312,1.01666675,-0.9088377423480978,1.275868129104769,1.0519186266232077,1.056931574272909,-2.517317087737244,-2.1814177455130577,-2.1071403373684574,-2.1050480395026745
63.0,515.6825562,1427.682495,723.6825562,1237.317505,596.6566162,1195.186768,599.5,1194.0,1658963863033333.2,1.383123075081312,1.03333325,-0.9091595929099984,1.275868129104769,1.0519186266232077,1.056931574272909,-2.517035374482443,-2.1814177455130577,-2.1071403373684574,-2.1050480395026745
64.0,515.6825562,1427.682495,723.6825562,1237.317505,596.6566162,1195.186768,599.5,1194.0,1658963863050000.0,1.383123075081312,1.05,-0.9091595929099984,1.275868129104769,1.0519186266232077,1.056931574272909,-2.517035374482443,-2.1814177455130577,-2.1071403373684574,-2.1050480395026745
65.0,515.6825562,1427.682495,723.6825562,1237.317505,596.769104,1196.170776,599.5,1194.0,1658963863066666.5,1.3837516157962249,1.0666665,-0.9091595929099984,1.275868129104769,1.052116945067812,1.056931574272909,-2.517035374482443,-2.1814177455130577,-2.1088751649323223,-2.1050480395026745
66.0,515.6825562,1427.682495,723.5,1237.157715,596.7855225,1196.439331,599.0,1194.0,1658963863083333.2,1.342363220309555,1.08333325,-0.9091595929099984,1.2755462785428686,1.052145891241377,1.0560500633685947,-2.517035374482443,-2.181136032258257,-2.1093486332541387,-2.1050480395026745
67.0,515.8422852,1427.5,723.5,1237.157715,596.9921875,1196.385254,599.0,1194.0,1658963863100000.0,1.3447142674062624,1.1,-0.9094411986204686,1.2755462785428686,1.0525102461434577,1.0560500633685947,-2.516713631817477,-2.181136032258257,-2.1092532943237936,-2.1050480395026745
68.0,515.8422852,1427.5,723.5,1237.157715,596.9922485,1196.440186,599.0,1194.0,1658963863116666.5,1.3446321512838055,1.1166665,-0.9094411986204686,1.2755462785428686,1.0525103536877876,1.0560500633685947,-2.516713631817477,-2.181136032258257,-2.109350140637785,-2.1050480395026745
69.0,515.8422852,1427.5,723.5,1237.157715,596.8495483,1196.459106,599.0,1193.5,1658963863133333.5,1.3430355950025428,1.1333335,-0.9094411986204686,1.2755462785428686,1.052258770123092,1.0560500633685947,-2.516713631817477,-2.181136032258257,-2.109383497010404,-2.1041665285983604
70.0,516.1550903,1427.689819,723.5,1237.157715,597.0421753,1196.429077,599.0,1193.5,1658963863150000.0,1.345198254849782,1.15,-0.9099926808336188,1.2755462785428686,1.0525983757250228,1.0560500633685947,-2.5170482868541693,-2.181136032258257,-2.109330555228513,-2.1041665285983604
71.0,516.5,1427.5,723.5,1237.157715,597.0421753,1196.429077,599.0,1193.5,1658963863166666.8,1.345198254849782,1.16666675,-0.9106007641567264,1.2755462785428686,1.0525983757250228,1.0560500633685947,-2.516713631817477,-2.181136032258257,-2.109330555228513,-2.1041665285983604
72.0,516.8449097,1427.689819,723.5,1237.157715,597.1647339,1196.415649,599.0,1193.5,1658963863183333.5,1.3465686411449647,1.1833335,-0.911208847479834,1.2755462785428686,1.0528144492096578,1.0560500633685947,-2.5170482868541693,-2.181136032258257,-2.109306881371667,-2.1041665285983604
73.0,517.1577148,1427.5,723.5,1237.157715,597.1896973,1196.462402,599.0,1193.5,1658963863200000.0,1.3467735374394265,1.2,-0.9117603296929844,1.2755462785428686,1.0528584602282751,1.0560500633685947,-2.516713631817477,-2.181136032258257,-2.109389307930286,-2.1041665285983604
74.0,517.3174438,1427.682495,723.5,1237.157715,597.7041626,1196.485962,599.0,1193.5,1658963863216666.8,1.352435590996739,1.21666675,-0.9120419354034548,1.2755462785428686,1.053765473771958,1.0560500633685947,-2.517035374482443,-2.181136032258257,-2.1094308447240966,-2.1041665285983604
75.0,517.5,1427.842285,723.5,1237.157715,597.8495483,1196.459106,596.8400269,1193.922974,1658963863233333.2,1.3540937936756148,1.23333325,-0.9123637859653552,1.2755462785428686,1.0540217919317207,1.0522419836872434,-2.517317087737244,-2.181136032258257,-2.109383497010404,-2.1049122409848438
76.0,518.0,1427.907837,723.5,1237.157715,598.0,1196.448608,596.0,1194.0,1658963863250000.0,1.355787475375084,1.25,-0.9132452968696696,1.2755462785428686,1.054287041559966,1.0507609979427086,-2.517432657342843,-2.181136032258257,-2.109364988807457,-2.1050480395026745
77.0,518.6466064,1427.730957,723.5,1237.157715,598.213562,1196.30603,601.3030396,1197.302979,1658963863266666.8,1.3583850455512017,1.26666675,-0.9143852780544685,1.2755462785428686,1.0546635560234603,1.0601103724095302,-2.5171208140453327,-2.181136032258257,-2.109113620684026,-2.110871263513117
78.0,519.0,1427.907837,723.5,1237.157715,598.213562,1196.30603,601.3030396,1197.302979,1658963863283333.2,1.3583850455512017,1.28333325,-0.9150083186782982,1.2755462785428686,1.0546635560234603,1.0601103724095302,-2.517432657342843,-2.181136032258257,-2.109113620684026,-2.110871263513117
79.0,519.3174438,1427.682495,723.5,1237.157715,598.8483887,1196.403931,601.0,1194.0,1658963863300000.0,1.3653861514804506,1.3,-0.9155679790207122,1.2755462785428686,1.0557827693402602,1.059576106985852,-2.517035374482443,-2.181136032258257,-2.109286222282113,-2.1050480395026745
80.0,519.5,1427.842285,723.5,1237.157715,599.1692505,1196.280396,601.0,1194.0,1658963863316666.5,1.3692000696503674,1.3166665,-0.9158898295826126,1.2755462785428686,1.056348455691216,1.059576106985852,-2.517317087737244,-2.181136032258257,-2.1090684273829843,-2.1050480395026745
81.0,520.0228882,1428.022827,724.0,1237.092163,599.5917969,1196.353149,599.6843262,1195.029663,1658963863333333.2,1.2782106843650232,1.33333325,-0.9168116928826872,1.276427789447183,1.0570934142095736,1.0572565453834106,-2.517635387220617,-2.1810204626526577,-2.109196692508628,-2.106863357827213
82.0,520.6466064,1427.730957,724.0,1237.092163,599.8101196,1196.446167,599.6843262,1195.029663,1658963863350000.0,1.2804363514529613,1.35,-0.9179113216717258,1.276427789447183,1.0574783218909922,1.0572565453834106,-2.5171208140453327,-2.1810204626526577,-2.1093606852712226,-2.106863357827213
83.0,521.3174438,1427.682495,724.0,1237.092163,599.9922485,1196.48645,598.6369019,1194.039795,1658963863366666.5,1.2823065704403198,1.3666665,-0.9190940226379696,1.276427789447183,1.0577994191136737,1.055409913499623,-2.517035374482443,-2.1810204626526577,-2.10943170507874,-2.105118198955549
84.0,521.3174438,1427.682495,724.0,1237.092163,599.9922485,1196.48645,598.6369019,1194.039795,1658963863383333.5,1.2823065704403198,1.3833335,-0.9190940226379696,1.276427789447183,1.0577994191136737,1.055409913499623,-2.517035374482443,-2.1810204626526577,-2.10943170507874,-2.105118198955549
85.0,521.8596191,1428.259644,724.0,1237.092163,600.7545166,1196.708008,598.572998,1198.964233,1658963863400000.0,1.2901827169110218,1.4,-0.9200498895159696,1.276427789447183,1.0591433143979958,1.0552972495302666,-2.5180529007562718,-2.1810204626526577,-2.109822316664616,-2.113800090544789
86.0,522.0031738,1428.613159,724.0848999,1236.694946,600.7545166,1196.708008,603.0,1194.0,1658963863416666.8,1.1116869691129174,1.41666675,-0.9203029795828006,1.2765774698224333,1.0591433143979958,1.0631021506031095,-2.5186761554109487,-2.1803201604188995,-2.109822316664616,-2.1050480395026745
87.0,522.8977051,1428.897705,724.0848999,1236.694946,600.8728027,1196.53418,603.0,1194.0,1658963863433333.5,1.1129054512917151,1.4333335,-0.9218800577732016,1.2765774698224333,1.0593518553719534,1.0631021506031095,-2.519177816214507,-2.1803201604188995,-2.1095158541096657,-2.1050480395026745
88.0,522.8977051,1428.897705,724.0848999,1236.694946,600.9089966,1196.578369,603.0,1194.0,1658963863450000.0,1.1132058825082332,1.45,-0.9218800577732016,1.2765774698224333,1.0594156660069929,1.0631021506031095,-2.519177816214507,-2.1803201604188995,-2.109593760280367,-2.1050480395026745
89.0,522.8977051,1428.897705,724.2537842,1236.287842,601.114624,1196.42688,603.0,1194.0,1658963863466666.8,0.9206790642003848,1.46666675,-0.9218800577732016,1.2768752165264683,1.0597781915976443,1.0631021506031095,-2.519177816214507,-2.1796024271885197,-2.1093266818695997,-2.1050480395026745
90.0,523.1403809,1428.740356,724.2537842,1236.287842,601.2426758,1196.518677,603.0,1194.0,1658963863483333.2,0.921576106035456,1.48333325,-0.922307900501028,1.2768752165264683,1.0600039497136786,1.0631021506031095,-2.518900406495941,-2.1796024271885197,-2.1094885219825663,-2.1050480395026745
91.0,523.1403809,1428.740356,724.2537842,1236.287842,601.4098511,1196.690063,603.0,1194.0,1658963863500000.0,0.9226931402001932,1.5,-0.922307900501028,1.2768752165264683,1.0602986834134425,1.0631021506031095,-2.518900406495941,-2.1796024271885197,-2.10979067923826,-2.1050480395026745
92.0,523.3102417,1428.844849,724.2537842,1236.287842,601.2735596,1196.545776,601.6843262,1195.029663,1658963863516666.8,0.92178731825593,1.51666675,-0.9226073687958593,1.2768752165264683,1.060058398526612,1.060782589000668,-2.51908462993379,-2.1796024271885197,-2.109536298110558,-2.106863357827213
93.0,523.3102417,1428.844849,724.2537842,1236.287842,601.2619629,1196.355469,602.2336426,1193.929688,1658963863533333.2,0.9219003211581404,1.53333325,-0.9226073687958593,1.2768752165264683,1.0600379532916038,1.0617510457937056,-2.51908462993379,-2.1796024271885197,-2.109200782719224,-2.104924077913266
94.0,523.3102417,1428.844849,724.2537842,1236.287842,601.3621216,1196.703247,602.2336426,1193.929688,1658963863550000.0,0.922306243869077,1.55,-0.9226073687958593,1.2768752165264683,1.0602145352640278,1.0617510457937056,-2.51908462993379,-2.1796024271885197,-2.109813922917785,-2.104924077913266
