Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),stamp velocity (m/s),ax_linear,ay_linear,az_linear
1658963877961517,-0.9287861448081176,0.0283817807278552,0.3987487602044713,0.0,0.0,0.0,0.0028897504252731,-0.0056780519030433,-0.5304003355743462,0.0,0.0,0.0,0.0
1658963877977517,-0.9300068665598532,0.0248416876478216,0.401678492408637,0.0002366060150633,-0.000225685693813,-0.0002484487145276,0.0027869427652651,-0.0054596349442155,-0.5306417886760342,6.846552862580698e-05,-0.0010986495765620274,-0.0031860837720302376,0.0026367589837491545
1658963877993517,-0.932692454413672,0.0260624093995574,0.4032654306858934,0.0004006325237625,-0.0006007906470945,-0.0005687587707763,0.0026757203474747,-0.0052435259844141,-0.5308929462024495,0.00014862809542471787,-0.003405813687342718,-0.0017688258182649956,0.0038013275349049747
1658963878009516,-0.9331807431143662,0.0206912336919202,0.4010681315327691,0.0005276802739309,-0.0010883689747018,-0.000966925966864,0.002554796042519,-0.0050207813039788,-0.5311546909830811,0.0002558965240001764,-0.003504692149233213,-0.006426001373311976,0.0014436255436026113
1658963878025516,-0.9308613717860684,0.0208133058670938,0.396551461051347,0.0006643938776422,-0.0016414890239496,-0.0014452253973042,0.0024234965462461,-0.0047953668303625,-0.5314272462918416,0.00031975994939248626,-0.0010667887388419173,-0.005673536278324537,-0.002765740444037601
1658963878041516,-0.9296406500343326,0.0269169146257723,0.3969176775768677,0.0008555088191772,-0.0022163131830217,-0.002006305877431,0.0022817966515302,-0.0045730505132442,-0.5317101039182606,0.000306273236518895,0.00013853971160449063,0.0003870652323185661,-0.0021595715266652382
1658963878057516,-0.9290302891584648,0.0270389868009459,0.3926451514457927,0.0011323826640674,-0.0027796920528615,-0.0026509803095889,0.0021302178957074,-0.0043457444432145,-0.5320021373978587,0.0002946101338163418,0.0006740105287250664,0.0004582236667429532,-0.005788887891966188
1658963878073516,-0.9276874952315556,0.0313115129320209,0.393133440146487,0.001506369819001,-0.0033103501120995,-0.0033701252535204,0.0019696251981963,-0.004127815187412,-0.5323018891435244,0.000249016838670625,0.0018151240100707788,0.004257674818036156,-0.004770539272144714
1658963878089515,-0.9267109178301668,0.0214236667429617,0.3937438010223548,0.0019685142034461,-0.0037981596011057,-0.0041476262210805,0.0018009997309557,-0.0039067301395261,-0.5326078622234206,0.0003332776329554982,0.0025125312703135894,-0.005067154233920738,-0.003744160556649223
1658963878105515,-0.9280537117570762,0.0225223163195238,0.3952086671244377,0.0024947729099858,-0.0042401875824675,-0.0049736832434995,0.0016253092239151,-0.0036746910282817,-0.5329188193909651,0.0003957511558768082,0.0010527636090638115,-0.0035716541916227737,-0.0020513650091096847
1658963878121515,-0.928664072632944,0.0211795223926145,0.3992370489051655,0.0030542736123164,-0.0046291337678475,-0.0058515445966691,0.0014435659210455,-0.0034448114957468,-0.5332339791247092,0.00044307172560650507,0.00039816245987644994,-0.004423003306678868,0.0017793150944562797
1658963878137515,-0.930373083085374,0.0147096971084153,0.3992370489051655,0.0036176396319378,-0.0049442088848162,-0.0067918418298977,0.0012570321206354,-0.0032195730643726,-0.5335530319726297,0.0005826282914879393,-0.0011797631932981556,-0.009803545731790262,0.0016013835850106628
1658963878153514,-0.9297627222095062,0.0220340276188295,0.3899595635919741,0.0041630813676331,-0.0051596962658073,-0.0078016338891614,0.0010673631383029,-0.0029970333278119,-0.5338760695004396,0.0006551239226084965,-0.0005124620856872264,-0.0022312936992384576,-0.006908491555362661
1658963878169514,-0.9307392996108949,0.0297245746547645,0.3904478522926684,0.0046792249468351,-0.0052596263799301,-0.008881629801278,0.0008765343914839,-0.0027815585845786,-0.5342034545087626,0.0006357016856664529,-0.0013401355383683144,0.004913328003026889,-0.00577818256920154
1658963878185514,-0.9300068665598532,0.0292362859540702,0.3945983062485698,0.0051648921510035,-0.0052368095929231,-0.0100358145289098,0.0006867009462035,-0.0025775628470739,-0.5345356496923575,0.0006015420622945678,-0.0005469322385940334,0.003982535372099329,-0.0014649557519701428
1658963878201514,-0.9302510109102003,0.0265506981002516,0.3936217288471813,0.0056266846769617,-0.0050839865397041,-0.0112758921462334,0.0005001813778355,-0.0023821661926438,-0.5348730596957656,0.0006133069260380047,-0.0007119689300471022,0.0011672527664526554,-0.0021973798380227616
1658963878217514,-0.9284199282825968,0.0210574502174409,0.3941100175478756,0.0060753779257971,-0.0047949376707701,-0.0126112481742144,0.0003194728993272,-0.0021968341919615,-0.5352159539473154,0.0006722757381990408,0.0010072023278008269,-0.0038933956047222384,-0.001538182023595569
1658963878233513,-0.9304951552605476,0.0232547493705652,0.3958190280003056,0.0065221535611831,-0.0043724304371606,-0.0140390195769373,0.00014712388976,-0.0020189720121583,-0.5355644151458869,0.0006910641412108831,-0.0009612221851349467,-0.0015264868064381425,0.00015374558595099286
1658963878249513,-0.9319600213626305,0.0261844815747309,0.388860914015412,0.0069755034913641,-0.0038322026334041,-0.015540485667082,-1.453038694740837e-05,-0.0018464435748501,-0.5359183655312576,0.0007499215607861543,-0.0021834794584960626,0.0012629208579548017,-0.0061239315590483345
1658963878265513,-0.930373083085374,0.0288700694285495,0.390569924467842,0.0074393613905941,-0.0031973851657771,-0.0170811574771248,-0.0001636351224548,-0.0016774567122346,-0.5362776252971015,0.0007644832567573703,-0.0005368870631156097,0.0035536578405960632,-0.003973428995956485
