Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),stamp velocity (m/s),ax_linear,ay_linear,az_linear
1658964284332183,-0.9673609521629664,-0.0984512092774854,0.2499427786678874,0.0,0.0,0.0,-0.0052410298865404,0.0043660410622688,-0.5882941747442286,0.0,0.0,0.0,0.0
1658964284348183,-0.9639429312581064,-0.0979629205767911,0.2560463874265659,-5.208494383445339e-05,2.391189298577274e-05,-6.333421807194985e-05,-0.0050383230305612,0.0042590759389214,-0.5870796122600771,0.00010098018110645764,0.003076218814373921,0.0004394598306248637,0.005493247882810637
1658964284364183,-0.9661402304112308,-0.1040665293354697,0.2560463874265659,-0.0002342004963516,-0.0002094373164151,0.0001530277180904,-0.004828624254109,0.0041489562461051,-0.5858502134274205,0.00019305685936551453,0.0007910276951246242,-0.005097734035248366,0.004943923094529568
1658964284380183,-0.9690699626153964,-0.1100480659189746,0.2594644083314259,-0.0005271591027779,-0.000653166860511,0.0005990337599658,-0.0046171763843091,0.004026483410032,-0.5846081955733677,0.00037196651810680013,-0.001924834058136815,-0.009971343556877954,0.007525749599450626
1658964284396183,-0.9689478904402228,-0.105409323262379,0.2564126039520866,-0.0009018665452258,-0.0012509464138251,0.0012060515842914,-0.0044080336913828,0.0038970651609116,-0.5833553937114911,0.0004695185295630473,-0.001622485694666942,-0.004799340810254113,0.004026550698100151
1658964284412182,-0.9687037460898758,-0.1012588693064775,0.2561684596017395,-0.0013244507299377,-0.0019509990396717,0.0019006707456719,-0.0042039349893264,0.0037714212744036,-0.5820931411798217,0.0005175209102719467,-0.0012405072098879977,-0.0005839981689173407,0.003404165712977747
1658964284428182,-0.968337529564355,-0.1029678797589075,0.2564126039520866,-0.0017624775733826,-0.0027044606601322,0.0026196486704159,-0.004006377228885,0.0036408669093748,-0.5808222535618901,0.0005796929302472551,-0.0007868616159305564,-0.0020637077592126213,0.0032834790569923333
1658964284444182,-0.968093385214008,-0.1012588693064775,0.2578774700541695,-0.0021908002216752,-0.0034669335859365,0.0033161338201604,-0.0038157730208819,0.0035089681850925,-0.579543087091765,0.0006384264061507919,-0.0004884455390251619,-0.00031922757610435004,0.004273510643167722
1658964284460182,-0.9679713130388344,-0.1068741893644618,0.251773861295491,-0.0025956350835542,-0.0042069311699115,0.0039605047385819,-0.0036317055538568,0.0033818705466087,-0.5782556899321829,0.0006704039377532936,-0.0003297360274664429,-0.005341092870679798,-0.0016470883039597095
1658964284476182,-0.9669947356374458,-0.1050431067368582,0.2567788204776074,-0.0029760935090806,-0.00490746652769,0.0045450881520871,-0.0034532751597773,0.0032527533375796,-0.576960005670175,0.0007395718293867972,0.0005821572365299899,-0.003159009218768577,0.0030220837903410236
1658964284492181,-0.9676050965133136,-0.1057755397878997,0.2561684596017395,-0.0033431179791486,-0.0055634384305407,0.0050848885905977,-0.0032794605114924,0.0031200228125533,-0.5756560617676522,0.0008030485123671382,-2.5383275404133876e-05,-0.0035022980428290745,0.002170550623025791
1658964284508181,-0.9685816739147022,-0.1035782406347754,0.2590981918059052,-0.0037163019931488,-0.006180948536217,0.0056062332614911,-0.0031094144618953,0.0029838477626101,-0.5743441345490785,0.0008707526362845574,-0.000901764609113398,-0.0011744990007342831,0.004590254544472372
1658964284524181,-0.9693141069657436,-0.1030899519340811,0.2566567483024338,-0.0041193227998885,-0.006772289026724,0.0061342234338048,-0.0029426248289725,0.0028443651842224,-0.5730248520136987,0.0009021705333292831,-0.0014707778941394078,-0.0006175892700359814,0.001933929936900891
1658964284540181,-0.9699244678416116,-0.1052872510872054,0.2578774700541695,-0.0045746819891879,-0.0073500988654695,0.006686633471392,-0.0027789254054666,0.0027017549234118,-0.5716992169415137,0.000965484053230173,-0.0018730248930066695,-0.0025333995808442533,0.0028391865197729405
1658964284556181,-0.9673609521629664,-0.1016250858319983,0.2543373769741359,-0.0050983469608363,-0.007929413758097,0.007269987519571,-0.0026184406271679,0.0025568564204839,-0.5703685445553377,0.0009464110552834683,0.000621441707074788,0.0010158891069265569,-0.0006308159042345829
1658964284572180,-0.966384374761578,-0.104554818036164,0.2583657587548638,-0.0056949474156396,-0.0085277913865849,0.007880065505361,-0.0024615316773459,0.0024044836484244,-0.569034324872718,0.0009996612762930264,0.0014382171976168312,-0.0017224587875152297,0.003057809288843971
1658964284588180,-0.9676050965133136,-0.1074845502403297,0.2603189135576409,-0.0063544334988044,-0.0091569808053464,0.0085086556160431,-0.0023087148045723,0.0022486163442869,-0.5676980019406457,0.0010975585871237353,0.00019574590129312064,-0.004186971892512839,0.004509867682458979
1658964284604180,-0.9729762722209508,-0.1001602197299154,0.2619058518348973,-0.0070513730965941,-0.0098190116615316,0.0091465011759292,-0.0021605336449595,0.0020956155512213,-0.5663607389943627,0.0011465813354412404,-0.004657886825709778,0.0028236227561113103,0.0054871253637437944
1658964284620180,-0.9733424887464714,-0.1040665293354697,0.2543373769741359,-0.0077479146051343,-0.0105101666264761,0.0097797148778359,-0.0020174294200327,0.0019444887186524,-0.565023204132728,0.0011425525857848228,-0.0045216930161072755,-0.0009744181644986971,-0.0018732145473158712
1658964284636180,-0.970901045243,-0.1058976119630732,0.2540932326237888,-0.0084005163162378,-0.0112239092655554,0.0103904047878873,-0.0018796470921577,0.0017959196888163,-0.5636854179328309,0.0011491032459518956,-0.00187222456137226,-0.0025249507128919657,-0.0019056230078966507
