Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Body Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity
1.0,365.0601807,1356.921265,455.5113525,1848.583374,301.7579346,1425.572876,223.1172791,1190.890991,1660787257000000.0,0.0,0.0,-0.202772165378689,0.2530131418986621,0.1676110215628423,0.1239301797576421,-0.7537000135836507,-1.026793042479374,-0.7918324546308028,-0.6614787307451824,
2.0,364.9500122,1357.06665,456.3035583,1847.418701,300.9367676,1425.702271,221.9617462,1191.016357,1660787257016666.8,0.0934123246042893,0.01666675,-0.2027109724398736,0.253453171499216,0.1671549055043661,0.1232883406289537,-0.7537807674780005,-1.0261461264949594,-0.7919043269020783,-0.6615483651140585,0.0934123246042893
3.0,364.9500122,1357.06665,456.3035583,1847.418701,300.9959717,1425.773804,221.6399078,1191.165405,1660787257033333.2,0.0934512443567815,0.03333325,-0.2027109724398736,0.253453171499216,0.1671877903386782,0.123109575941047,-0.7537807674780005,-1.0261461264949594,-0.7919440598066043,-0.6616311536166211,3.891975249219193e-05
4.0,364.3988647,1357.19519,455.9538269,1847.668701,300.6368103,1425.537354,221.2494507,1191.16333,1660787257050000.0,0.0594838748727628,0.05,-0.2024048383339743,0.2532589136835788,0.1669882946427664,0.1228926970924619,-0.7538521648407251,-1.0262849886443384,-0.7918127239857218,-0.6616300010607813,-0.0339673694840187
5.0,364.3988647,1357.19519,455.9538269,1847.668701,300.3973999,1425.630005,221.0410919,1191.310547,1660787257066666.5,0.0595103443753383,0.0666665,-0.2024048383339743,0.2532589136835788,0.1668553144718557,0.1227769644892218,-0.7538521648407251,-1.0262849886443384,-0.7918641868537302,-0.6617117725369617,2.6469502575503234e-05
6.0,364.2163086,1357.308105,454.0223389,1847.662964,299.4741211,1425.7052,220.2135468,1190.929688,1660787257083333.2,-0.089745312408818,0.08333325,-0.2023034378042613,0.2521860713828601,0.1663424805572796,0.1223173057240457,-0.7539148833191137,-1.0262818020357345,-0.7919059538110205,-0.6615002249395604,-0.1492556567841563
7.0,364.135376,1357.644775,453.0756836,1848.252197,299.4337158,1426.060547,220.2005463,1190.880737,1660787257100000.0,0.1792443495192212,0.1,-0.202258483905098,0.2516602530241442,0.1663200374900625,0.1223100846145537,-0.7541018861984393,-1.0266090906791945,-0.7921033308038019,-0.6614730351752633,0.2689896619280392
8.0,364.2193298,1357.399658,451.8558044,1848.539307,299.2320862,1426.230835,220.1411438,1191.282227,1660787257116666.5,-0.2817252137363279,0.1166665,-0.2023051159255641,0.2509826728333654,0.1662080426115248,0.1222770895792398,-0.7539657363045621,-1.0267685655260272,-0.7921979170345756,-0.66169604223268,-0.4609695632555491
9.0,364.2193298,1357.399658,451.0476074,1849.483276,299.0617676,1426.413086,219.6894531,1191.404541,1660787257133333.5,-0.3700610054134146,0.1333335,-0.2023051159255641,0.2505337609431989,0.1661134393840239,0.1220261986134138,-0.7539657363045621,-1.0272928917831756,-0.7922991480969215,-0.6617639813724366,-0.08833579167708666
10.0,364.059082,1357.804443,450.0359192,1849.566895,298.1906433,1426.431763,219.1541901,1191.149658,1660787257150000.0,-0.4504469602358268,0.15,-0.2022161065097991,0.2499718201513856,0.1656295746133269,0.1217288875307617,-0.7541905735651075,-1.0273393378394513,-0.7923095222103773,-0.661622406967556,-0.08038595482241223
11.0,364.0127563,1357.828369,448.7771301,1850.526611,297.7817688,1426.303345,219.0263214,1191.234619,1660787257166666.8,-0.5740082459286252,0.16666675,-0.2021903749647052,0.2492726275112224,0.165402465845742,0.1216578630406805,-0.7542038632282517,-1.0278724107456647,-0.7922381926123816,-0.6616695984358495,-0.1235612856927984
12.0,363.7081604,1357.745483,448.0179443,1850.784668,297.3570557,1426.847656,219.072464,1191.142456,1660787257183333.5,-0.6397483384142418,0.1833335,-0.2020211875992411,0.2488509388233585,0.1651665595500004,0.1216834928831363,-0.7541578243157979,-1.028015748144394,-0.7925405293939439,-0.6616184066267566,-0.06574009248561663
13.0,363.7081604,1357.745483,446.3526306,1851.738281,297.5791321,1426.474854,219.2030945,1190.909546,1660787257200000.0,-0.7942239194265671,0.2,-0.2020211875992411,0.2479259426642696,0.1652899115749217,0.1217560514111541,-0.7541578243157979,-1.0285454311478168,-0.7923334570458929,-0.6614890370939093,-0.15447558101232528
14.0,363.7081604,1357.745483,445.7086792,1851.641479,297.2814026,1426.671509,219.1701202,1191.0896,1660787257216666.8,-0.8417846020943455,0.21666675,-0.2020211875992411,0.2475682607622712,0.1651245381417076,0.121737735882465,-0.7541578243157979,-1.02849166261268,-0.7924426887898374,-0.6615890478356864,-0.04756068266777835
15.0,363.8198547,1357.675171,443.9553528,1851.455322,297.036499,1426.613647,219.2214508,1190.130493,1660787257233333.2,0.971857199814854,0.23333325,-0.2020832280415266,0.2465943780724038,0.1649885067805611,0.1217662473922446,-0.7541187696140095,-1.0283882619681124,-0.7924105494230879,-0.6610563131976687,1.8136418019091995
