Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),stamp velocity (m/s),ax_linear,ay_linear,az_linear
1660606364222869,0.3292896925307085,0.0180056458381017,0.9511253528648816,0.0,0.0,0.0,-0.0033081282923588,-0.0018253318314624,-0.5581979740599072,0.0,0.0,0.0,0.0
1660606364238872,0.3452811474784463,0.0210574502174409,0.9580834668497752,-0.0003375922465084,-0.000146491453942,0.0002321331804703,-0.0039645045611593,-0.001687761220093,-0.5580509011176141,0.00025494730970567175,0.014392309452963992,0.0027466239414052802,0.006262302586404145
1660606364254875,0.3461356527046613,0.0275272755016402,0.9584496833752958,-0.0014216440493995,0.0011639226608676,0.0005004296267971,-0.0046415135877061,-0.0016250769614448,-0.5579081140124502,0.0005213786693879855,0.01372213321126109,0.00829480430304412,0.0059656672007323275
1660606364270877,0.3471122301060499,0.0368047608148316,0.9608911268787672,-0.0031278273155959,0.0038759892084084,0.0006779240199998,-0.0053192791888533,-0.0016818276447478,-0.557780604079831,0.0008500134649085886,0.013228839551384763,0.015815060654611968,0.0075663996337833606
1660606364286880,0.3367360952162963,0.0482795452811473,0.9643091477836272,-0.0052697668538395,0.0078738152533374,0.0006003671572685,-0.0059779450893618,-0.0017929721218994,-0.5576767691145954,0.0011814911687678309,0.0025674341954680657,0.024560860608834906,0.009885978484779012
1660606364302883,0.3269703212024107,0.0636606393530172,0.9667505912870986,-0.007630380089995,0.0129403460515485,0.0001348018155824,-0.0065987697102733,-0.00189742944122,-0.5576017683698437,0.001654777171225247,-0.006478505836575776,0.03594775921263433,0.011094679789425355
1660606364318885,0.3229419394216828,0.0751354238193329,0.9693141069657436,-0.009995051570577,0.0187738925620866,-0.0007854347983479,-0.0071658016552338,-0.0019778704171409,-0.5575573435972283,0.0022914442387965265,-0.009456198855573306,0.042680289311055025,0.01229237592126331
1660606364334888,0.3169604028381778,0.0773327229724571,0.9693141069657436,-0.0121803153877261,0.0250327914193348,-0.0021554413966981,-0.0076672926800699,-0.0020163098183016,-0.5575420698243945,0.002922320058533229,-0.013893961895170504,0.040389829617761296,0.011063138329137079
1660606364350891,0.3174486915388721,0.0717174029144729,0.9649195086594952,-0.0140560926510002,0.031359755938363,-0.0038914346192228,-0.008096683363081,-0.0019859122866128,-0.5575520367830407,0.0034173585225291134,-0.012065105875028515,0.031297058603799395,0.006001686020599695
1660606364366893,0.3147631036850536,0.0612191958495458,0.9632104982070652,-0.0155589700816293,0.037394944165777,-0.0058263285337657,-0.0084533770745836,-0.0019203458515263,-0.5575817684004686,0.003724972738879286,-0.013275624355962301,0.01871896638498506,0.0038634080113527647
1660606364382896,0.3173266193636985,0.0526741435873958,0.9605249103532464,-0.0166928193110711,0.0428081488964213,-0.0077427544550344,-0.0087430866677645,-0.0018799297370957,-0.5576252816785913,0.0038794598250856183,-0.009640897809585713,0.009156522710551555,0.0010600381417805727
1660606364398899,0.3225757228961621,0.0462043183031966,0.9591821164263372,-0.0175164381917961,0.0473538053812293,-0.0094417184569534,-0.0089771710360955,-0.0018684415499865,-0.5576771086592176,0.003920777829238694,-0.003952614849409897,0.002418027683717121,-0.0002544802066157814
1660606364414901,0.3257495994506749,0.0385137712672616,0.9583276112001222,-0.0181228740204108,0.0509211312054567,-0.0107944247543687,-0.0091707618798808,-0.0018796038581285,-0.5577330005856067,0.0038452064446042665,-0.0007008644654074025,-0.004745267416996095,-0.0009980868895476114
1660606364430904,0.31976806286717,0.0396124208438237,0.9529564354924852,-0.018616072816612,0.0535317246032285,-0.011752751180447,-0.0093403109538171,-0.0018853002761731,-0.5577903223633569,0.0037797094575656334,-0.006014160944021074,-0.003281956056390589,-0.005732336337466171
1660606364446907,0.3218432898451207,0.0321660181582359,0.9513694972152288,-0.0190875350996762,0.0552927923818074,-0.0123583352534053,-0.0095013999089531,-0.0018714300417696,-0.5578480108927484,0.0036117507087839165,-0.0035450405694633647,-0.009655522867780549,-0.006587347153250378
1660606364462909,0.3341725795376513,0.0308232242313266,0.9508812085145344,-0.0195957954092501,0.0563932290647857,-0.0127569459671142,-0.009666807413787,-0.001838740382296,-0.5579061900042027,0.00341574612220917,0.007905824210760526,-0.009898485115220866,-0.0063680722685502955
1660606364478912,0.3367360952162963,0.0186160067139695,0.9652857251850158,-0.0201548110100322,0.057126549167708,-0.0131592918327461,-0.0098445435073884,-0.0018049717695877,-0.5579655273832077,0.003129710393057995,0.009422405900465003,-0.019895132369320175,0.007232799961737979
1660606364494915,0.3228198672465092,0.0221560997940031,0.96235599298085,-0.0207355244550243,0.0578097210722849,-0.01375763226505,-0.0100367771950934,-0.0017991388047544,-0.5580265300986745,0.0029373789678946555,-0.004044439862389948,-0.01471953536035792,0.0038727609818148823
1660606364510917,0.3152513923857478,0.0220340276188295,0.9608911268787672,-0.0212794107381332,0.0586472424605215,-0.0146867102260909,-0.0102407572886295,-0.0018238847120648,-0.5580890499945892,0.0027806211732358714,-0.010451623250836206,-0.013357446781978366,0.0021671053917589056
1660606364526920,0.3176928358892193,0.0252079041733424,0.9585717555504694,-0.0217190541396081,0.059720046864326,-0.0160350898144286,-0.0104508621925493,-0.0018617019228664,-0.5581519925060688,0.002673342000415745,-0.007209161772628259,-0.00916521320471892,-0.00013703934288500363
1660606364542938,0.3100022888532843,0.0286259250782023,0.9567406729228658,-0.0219996965563394,0.0610703364113615,-0.0178420451030168,-0.0106601055536616,-0.001916094576559,-0.5582132418643608,0.0026494445711388024,-0.013409737927707,-0.0051724730698731215,-0.0017713097734397554
1660606364558941,0.3147631036850536,0.0314335851071945,0.9568627450980394,-0.022096730908996,0.062738706361154,-0.0200793682553399,-0.0108608819980417,-0.0019924354785158,-0.5582700404012607,0.0026537160457220346,-0.007784030786343876,-0.0021283317367928253,-0.0014843138384396104
1660606364574943,0.3092698558022429,0.0272831311512931,0.9566186007476922,-0.0220254201808271,0.0647424688546782,-0.022646649476255,-0.011045697415642,-0.0020983202373938,-0.5583195404777677,0.00264612625279866,-0.011949550802239084,-0.005650907123424805,-0.0015556123699080882
1660606364590946,0.3104905775539786,0.0326543068589302,0.9580834668497752,-0.0218410530438252,0.0670475238119172,-0.0253790028500027,-0.0112082323068076,-0.0022384984238428,-0.5583594567137828,0.002713850349840719,-0.009655946145453065,-0.00025175827420893804,-8.167164104266877e-05
1660606364606948,0.305241474021515,0.0355840390630959,0.9573510337987337,-0.0216293656068299,0.0695687350587517,-0.0280774054095172,-0.0113444452861527,-0.0023909411039503,-0.5583887390001493,0.002849486033131798,-0.013414544710124932,0.0024101765369610867,-0.0007326942228758071
1660606364622951,0.3089036392767222,0.0368047608148316,0.9575951781490808,-0.0214892571429826,0.0722075956402699,-0.0305544608821399,-0.0114531088661575,-0.0025430554278273,-0.5584077837412997,0.0029641964813463006,-0.008777141509425934,0.003267808459827104,-0.0004396948852758431
1660606364638954,0.3085374227512014,0.0319218738078888,0.95893797207599,-0.0215131404901955,0.0748759299024913,-0.0326532814226838,-0.0115356618018243,-0.0026881635744045,-0.5584184875838772,0.0030276323137904413,-0.008229022231452054,-0.0014535706924041214,0.0008127891374700713
1660606364654956,0.3134203097581443,0.0328984512092773,0.9577172503242544,-0.0217691050551512,0.0774815014245054,-0.0342500609720246,-0.0115959114199714,-0.0028322765663496,-0.5584239567805475,0.0030496722141901997,-0.0030115217020582064,-0.00042929396191405955,-0.00036713935283894106
1660606364670959,0.3195239185168228,0.0331425955596245,0.9604028381780728,-0.0222865161081843,0.079932073607005,-0.0352847924812995,-0.0116396746391813,-0.0029762613181021,-0.5584280908580082,0.003032139274504516,0.002782878350958251,-0.000166634650410169,0.0020866036508815355
1660606364686962,0.3241626611734185,0.0346074616617073,0.9594262607766844,-0.0230486895901593,0.0821720257311313,-0.0357949863602028,-0.0116738796497402,-0.0031063224920452,-0.5584349706237329,0.00298917360925025,0.006679458906798552,0.0011684083065053655,0.0009990236245437378
1660606364702964,0.3281910429541464,0.0333867399099716,0.9610131990539408,-0.0239965907664354,0.0841957708660126,-0.0359052698547538,-0.0117052277936109,-0.0032116493912527,-0.5584480679583979,0.0029173592301433185,0.009637056618773787,-4.708210070730051e-05,0.0023273657116201774
1660606364718967,0.3347829404135192,0.033264667734798,0.9615014877546352,-0.0250431327752393,0.0860294402787798,-0.0357904671213424,-0.0117390786384529,-0.0033102946684894,-0.5584695288475524,0.0028146308013864947,0.014606058670331934,-0.00015223884829280998,0.0025340889710832037
1660606364734970,0.336247806515602,0.0310673685816738,0.9654077973601892,-0.0260942134458118,0.0877291266647333,-0.035643678160177,-0.0117787493360397,-0.0033999222059042,-0.5585001768060892,0.0027271552889454975,0.014463832295173229,-0.002114584201275308,0.005796358718973549
1660606364750972,0.3275806820782785,0.0309452964065002,0.9633325703822386,-0.0270714308369972,0.0894036127634643,-0.035646522135803,-0.0118249151586382,-0.0034794771244258,-0.5585394622229799,0.0026940676140127773,0.0052170370720647785,-0.002012990738804017,0.003349018566920714
1660606364766975,0.3168383306630043,0.0282597085526816,0.9575951781490808,-0.027930555831225,0.091212525538204,-0.0359412685100023,-0.0118750955508709,-0.0035490178031336,-0.5585858580007987,0.0026551255357661896,-0.004972782908888473,-0.004228720733360353,-0.0021495362996134526
1660606364782978,0.3102464332036314,0.0231326771953916,0.953566796368353,-0.0286698240519448,0.0933149913353654,-0.0366135620014658,-0.0119236889193636,-0.0036096424928401,-0.5586374671861366,0.0025844530392424934,-0.010408212331435296,-0.008420176881585317,-0.005560126272307175
1660606364798980,0.3082932784008543,0.0294804303044173,0.9577172503242544,-0.029324568290828,0.0958097839065373,-0.0376822958753498,-0.0119628870831636,-0.003662752792462,-0.5586926594013726,0.0026442102853016266,-0.01112523042079111,-0.0018651813953036514,-0.001268705084765176
1660606364814983,0.30780498970016,0.040100709544518,0.9616235599298086,-0.029949556852947,0.0987115875319414,-0.0390945885531669,-0.0119842292044728,-0.0037092816743508,-0.5587505250659132,0.002843049675169171,-0.010452167209336838,0.007879588060317341,0.002373844068710218
1660606364830986,0.3118333714808879,0.0466926070038908,0.9654077973601892,-0.030595473137106,0.1019528811986004,-0.0407317987105371,-0.0119803030793472,-0.003749366463081,-0.5588109981164032,0.0030817749791620477,-0.005781406885748075,0.01302433696772113,0.00554227334918167
1660606364846988,0.3108567940794993,0.0484016174563208,0.9662623025864044,-0.0312879580950773,0.1053905987470373,-0.0424342175781068,-0.0119462645184949,-0.0037822261787283,-0.5588746228581075,0.003328122435127387,-0.006082185858423017,0.013260012678136014,0.005757100717857289
1660606364863006,0.3156176089112686,0.0468146791790644,0.9639429312581064,-0.0320156172791989,0.1088316967479277,-0.0440490289271645,-0.0118808431214432,-0.0038061651738963,-0.5589420591225912,0.0034840261234840323,-0.0011892339239882865,0.010505766960791647,0.0030939564506032857
1660606364879009,0.312077515831235,0.0436408026245516,0.9633325703822386,-0.0327308404845678,0.1120770657064389,-0.0454778300356295,-0.0117864851540836,-0.0038198318370179,-0.5590134917740339,0.0036134513903014307,-0.004256394303619737,0.006598701365650959,0.0022352360172620545
1660606364895012,0.3228198672465092,0.036682688639658,0.9630884260318916,-0.0333640778889702,0.1149516333184598,-0.046684933734834,-0.0116687607596431,-0.0038242610645772,-0.5590881555270648,0.0035738046017049817,0.005837361400488961,-0.00032347135731837506,0.001791982500223499
1660606364911016,0.320622568093385,0.0333867399099716,0.9624780651560236,-0.0338463759471715,0.11732623596365,-0.0476730818156534,-0.0115354753722985,-0.003822694792198,-0.5591641681434397,0.003515206811517116,0.0032760560226283153,-0.0032574780783043017,0.001063459461919991
1660606364927019,0.3187914854657814,0.0266727702754252,0.9626001373311972,-0.0341319908115621,0.1191608066708153,-0.0484674217120257,-0.0113954918777175,-0.0038188724970575,-0.5592387325877085,0.00340386062316435,0.0013004760555221928,-0.008974302941565631,0.001066978473384217
1660606364943022,0.3101243610284579,0.0256961928740366,0.9573510337987337,-0.0342151553413986,0.1205321481681813,-0.0491190671158779,-0.0112571111024821,-0.0038172597852213,-0.5593086370484944,0.0033277011690634093,-0.006629983543621154,-0.008955792308658804,-0.0037639125531714335
