Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg)
1660606364222869,1.495384145876187,-1.922636758983799,0.03051804379333589,0.9720178139642327,-1.666594878445983,-0.1147256719527471,0,0,0
1660606364238872,2.166781109330941,-1.373311970702616,-0.09155413138023505,1.614482366555549,-1.051626820548777,-0.0897251234913452,0.02069200144415826,-0.02174577359195808,-0.001635606363552738
1660606364254875,1.983672846570471,-0.9460593575952316,1.617456321049758,1.497995430847323,-0.7966048028377882,1.316604479575463,0.04559182382338124,-0.0365316265790506,0.008179428485120209
1660606364270877,1.800564583810228,-0.8239871824216607,2.777141985198796,1.271346720758018,-0.47621577256568,2.677019841502432,0.06774656103622397,-0.04671419118227834,0.04012842305374337
1660606364286880,2.227817196917613,0.213626306553806,2.899214160372367,1.685749936474785,0.4317400937173035,2.79235735513105,0.0914033342940864,-0.04706999661306535,0.08388344062681123
1660606364302883,2.532997634851654,1.190203707942374,2.655069810025225,2.068220883078288,1.427107577664635,2.482801357825726,0.121435100850511,-0.03219921524200985,0.1260847103304654
1660606364318885,2.04470893415737,1.312275883115944,2.655069810025225,1.447018095347764,1.608523019791209,2.471075804075294,0.1495570126779194,-0.007914170462363094,0.1657157276256736
1660606364334888,0.6408789196611906,0.8850232700083325,2.655069810025225,0.1757637446601011,1.105300316775013,2.567250639850926,0.1625392673979823,0.01379641623016668,0.2060223391770834
1660606364350891,-0.3356984817273769,0.5798428320745188,2.288853284504512,-0.8378469656131748,0.8526294334144243,2.14639867298774,0.1572426016303577,0.02945985423168218,0.2437315336797927
1660606364366893,-0.7629510948347615,0.8850232700083325,1.007095445181903,-1.360071115620742,1.130100103877042,0.7681167551936871,0.1396592569804864,0.04532169053001391,0.2670476571052441
1660606364382896,-1.068131532768803,0.8850232700083325,-0.5188067444876197,-1.549172362703432,1.171955677300263,-0.5462402558996589,0.116385309153893,0.06373813677943235,0.2688226690995963
1660606364398899,-1.556420233463086,0.4577706569009479,-0.09155413138023505,-1.987465956276453,0.6422484443969194,-0.3055932312684378,0.08809220260205394,0.07825176975300982,0.2620080012022516
1660606364414901,-2.288853284504512,0.09155413138023505,1.007095445181903,-2.943683265137858,0.4200601588906862,0.8792877204704878,0.04864300883073945,0.08675023857931066,0.266597557115868
1660606364430904,-2.471961547264755,0.3967345693140487,1.495384145876187,-3.129100019058271,0.6296404939192042,1.315988497266576,6.074255717041649e-05,0.09514784380178978,0.2841597668577645
1660606364446907,-3.143358510719509,-0.2746623941404778,0.9460593575952316,-2.925105817415005,-0.02064712548886405,0.8894475050441233,-0.04837290413461579,0.1000197907492325,0.30180325487625
1660606364462909,-3.326466773479751,-1.373311970702616,0.8239871824216607,-5.129880863066942,-1.211691015267509,0.5478354003247233,-0.1128127975784714,0.09016108562318152,0.3133015181192008
1660606364478912,-8.758678568703772,-1.434348058289515,0.7629510948347615,-7.999357884101851,-0.9257432182017004,0.7533144835473539,-0.2178467075558217,0.07306161175542784,0.3237107171901774
1660606364494915,-5.584802014190927,0.7019150072480898,1.678492408636657,-6.76485177905536,0.6441784063283491,1.392728695944398,-0.3359603848610794,0.07080909326044103,0.3408790626261115
1660606364510917,-2.105745021744042,1.190203707942374,1.8616006713969,-2.724942298868256,1.638962785516613,1.88579386544766,-0.4118787374844683,0.08907422279520072,0.3671072431172479
1660606364526920,-0.03051804379333589,1.678492408636657,2.105745021744042,-0.0957342435850671,1.928982253573522,1.751190800942243,-0.4344441498240948,0.1176177831079218,0.3962031204483671
1660606364542938,1.495384145876187,1.922636758983799,1.312275883115944,0.6997182937310547,2.091969343301093,1.352944294632698,-0.429612277422927,0.1497853958829187,0.4210362012129667
1660606364558941,1.251239795529045,1.739528496223329,1.068131532768803,0.5850817171066138,2.025571639532735,0.8455175287095226,-0.4193338773362256,0.1827257237455893,0.4386238957997045
1660606364574943,0.3967345693140487,1.739528496223329,-0.09155413138023505,0.3046819428946407,2.059376402057781,-0.2870247071018566,-0.4122157680562156,0.2154053080783135,0.4430918383725658
1660606364590946,1.678492408636657,1.983672846570471,-1.251239795529045,0.7486489367829591,2.15923985738348,-1.319324981213873,-0.4037891210187948,0.2491542381538436,0.4302410408660399
1660606364606948,1.495384145876187,1.190203707942374,-0.6408789196611906,1.185006617283571,1.457613354796998,-0.7799658668648423,-0.3883198765862625,0.2780890638512874,0.4134467140814102
1660606364622951,1.373311970702616,0.09155413138023505,0.8850232700083325,0.8214620942337384,0.3856117198700039,0.6280351931460048,-0.3722681268941241,0.2928348644486234,0.4122312686916595
1660606364638954,1.129167620355474,-0.09155413138023505,0.9460593575952316,0.5717354706346257,0.1467598676246353,0.9443199259200873,-0.3611225463751772,0.2970938371485805,0.4248101096441882
1660606364654956,1.251239795529045,0.09155413138023505,0.4577706569009479,0.7732405903737224,0.3154651314982932,0.2125476598923038,-0.3503627378871104,0.3007916371415639,0.4340650503306874
1660606364670959,1.190203707942374,-0.2746623941404778,0.213626306553806,0.6349900422915566,0.02062505370001987,0.07415581464408628,-0.3390968928257881,0.3034803586231504,0.4363586781269785
1660606364686962,0.7019150072480898,-0.4577706569009479,0.8850232700083325,0.1970805982609639,-0.2204681578997598,0.8248858880919817,-0.332440327701368,0.3018816137895525,0.443551011748867
1660606364702964,0.6408789196611906,-0.09155413138023505,1.251239795529045,0.1544978305657024,0.1782608750762511,0.9919053705630765,-0.3296277002707547,0.3015439555269644,0.4580853418181075
