Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity,Index Pink m/s,Thumb Pink m/s,Hand Green m/s
1.0,357.2701721,953.989502,386.0382385,1018.997253,717.9938965,1021.25,1660606371630000.0,10.173253510546752,0.0,0.4523123392129209,-1.2077728759103132,0.4887333797143779,0.9089969558824944,-1.2900741991608613,-1.2929262292064587,,,,
2.0,357.7290039,952.7452393,384.8157043,1019.655823,717.69104,1021.174805,1660606371646666.8,10.502165969572374,0.01666675,0.4528932309328857,-1.2061976104211056,0.4871856230110419,0.9086135325164864,-1.290907964083034,-1.2928310305892687,19.734648868292968,0.10073741899872012,0.1054825726335992,0.023703892413208947
3.0,356.9972534,951.6119995,384.3144226,1019.635925,717.4418335,1021.366272,1660606371663333.5,10.655047930689566,0.0333335,0.4519668177973313,-1.2047629025029654,0.4865509887313345,0.9082980312970604,-1.2908827727526948,-1.2930734322600912,9.172871802672498,0.10246883032985056,0.03810804350231506,0.023872128562747275
4.0,357.0401001,950.7919922,384.3144226,1019.635925,717.2495117,1021.41333,1660606371680000.0,10.786628009302738,0.05,0.4520210627150938,-1.203724754207924,0.4865509887313345,0.908054547429576,-1.2908827727526948,-1.2931330087815052,7.894883665627002,0.06237387126803923,0.0,0.015039997349209638
5.0,356.4226074,949.0773926,384.2801208,1020.131653,717.2408447,1021.470154,1660606371696666.8,11.114583215989642,0.06666675,0.4512393026091711,-1.201554031274826,0.4865075618555167,0.9080435748061946,-1.2915103759191595,-1.2932049492858366,19.67721401514413,0.13843219602303788,0.03774622976085645,0.004366349122368581
6.0,356.2345581,947.7061768,384.2642517,1020.390381,717.6053467,1021.179932,1660606371713333.2,11.356987124299394,0.08333325,0.4510012278259604,-1.1998180402112053,0.4864874712061909,0.9085050428075636,-1.2918379315788218,-1.2928375214903969,14.544379942384555,0.10513439242863937,0.01969027271831372,0.035392672181360926
7.0,355.6359253,944.6856079,384.3144226,1021.364075,717.5361328,1021.118469,1660606371730000.0,11.967774678378882,0.1,0.4502433447916561,-1.1959939297995184,0.4865509887313345,0.9084174164019474,-1.2930706508070429,-1.2927597079042763,36.64707000941923,0.2339092680593308,0.0740612734015223,0.007031360332551837
8.0,355.2399292,942.800415,383.5722656,1021.277283,717.5535889,1021.547607,1660606371746666.8,12.2158848462855,0.11666675,0.4497420045279073,-1.1936072317848072,0.4856114007249804,0.9084395162301476,-1.2929607701183916,-1.293303006583492,14.886535641718822,0.1463270655228711,0.0567594731716461,0.03262487833048065
9.0,355.1000061,942.3599854,384.0666809,1021.864075,717.4554443,1021.610474,1660606371763333.5,12.380442997233386,0.1333335,0.4495648586321306,-1.1930496376776258,0.4862373419827439,0.9083152628861134,-1.2937036624247695,-1.2933825976662352,9.873439689674752,0.03510342838405005,0.05828626916663803,0.00885353501383877
10.0,354.9603271,942.0396729,383.5,1022.5,717.5426636,1021.876038,1660606371780000.2,12.524728648956124,0.15000025,0.4493880217726257,-1.1926441146100195,0.4855199107962564,0.9084256845464934,-1.294508758250775,-1.2937188078607351,8.657095817885185,0.026544167714686588,0.06470233741548174,0.021232730787166768
11.0,355.1749268,940.9030762,383.5,1022.5,717.5617065,1021.930054,1660606371796666.8,12.701357030065028,0.16666675,0.449659709979147,-1.1912051567784805,0.4855199107962564,0.908449793300364,-1.294508758250775,-1.2937871933718217,10.59780884462266,0.08786290935905136,0.0,0.004350645527177598
12.0,353.7948608,941.0,383.6615906,1023.170471,717.5670776,1022.117859,1660606371813333.5,12.751385093313546,0.1833335,0.4479125143566883,-1.191327864561349,0.4857244882504872,0.9084565932377636,-1.2953575901154724,-1.2940249588655557,3.001668786567182,0.10508995706163184,0.05238819418054259,0.014271762644227207
13.0,353.6359253,940.6856079,383.0566406,1023.276672,717.3695068,1022.59436,1660606371830000.2,12.807619775999768,0.20000025,0.4477112983207499,-1.190929836857706,0.4849586074941999,0.9082064640143168,-1.2954920430491008,-1.2946282202032724,3.3740640908528765,0.026759861837274357,0.04665558195077047,0.03918366920058762
14.0,353.869751,941.4746094,383.3121948,1023.061035,717.3695068,1022.59436,1660606371846666.8,12.660213291112104,0.21666675,0.448007327089996,-1.1919287310895132,0.4852821450493175,0.9082064640143168,-1.2952190415966771,-1.2946282202032724,-8.844477538035244,0.06251017346651283,0.025399662071550137,0.0
15.0,353.9725952,942.2579956,382.6855774,1023.364075,717.3695068,1022.59436,1660606371863333.5,12.597683179429104,0.2333335,0.4481375302368276,-1.1929205162210466,0.4844888328611783,0.9082064640143168,-1.295602697277949,-1.2946282202032724,-3.7517879420402576,0.06001771558191301,0.052872764961187334,0.0
16.0,354.2654724,942.6806641,382.5,1023.5,717.0914917,1022.779968,1660606371880000.0,12.572521062106496,0.25,0.4485083195771621,-1.1934556243629406,0.4842538875608033,0.90785449043791,-1.2957747814862282,-1.2948632042439585,-1.5097421367778732,0.039061127100189094,0.01747352763658188,0.02539233018682617
17.0,354.5,943.5231934,382.5,1023.5,717.1019287,1022.900208,1660606371896666.8,12.450515158414731,0.26666675,0.4488052369681171,-1.1945222860332907,0.4842538875608033,0.9078677039224184,-1.2957747814862282,-1.2950154308777893,-7.320317619917777,0.06643295418513274,0.0,0.009167941927884293
18.0,354.5,945.5,382.5,1023.759033,717.0454712,1023.077942,1660606371913333.5,12.194725301255325,0.2833335,0.4488052369681171,-1.1970249691208878,0.4842538875608033,0.9077962274156028,-1.2961027232829772,-1.2952404462515192,-15.347314692990924,0.15016098525582944,0.019676507804939902,0.01416569497021109
19.0,354.7345276,948.3193359,382.3144226,1023.635925,716.7075195,1022.827942,1660606371930000.0,11.769760617978536,0.3,0.4491021543590721,-1.2005943138788349,0.4840189422604284,0.9073683727109418,-1.295946865694507,-1.294923940442656,-25.498135977967163,0.21490038384630036,0.016916476447153304,0.03193192871157289
20.0,355.3640747,950.3143921,382.0666809,1023.864075,716.6236572,1022.911804,1660606371946666.8,11.525695043386415,0.31666675,0.4498991756154842,-1.2031201013840696,0.4837052955118377,0.9072622010905634,-1.2962357088956755,-1.2950301116832277,-14.643861256220944,0.15891332057817167,0.02558313585051725,0.009008944614875017
21.0,355.6666565,952.2731323,382.5,1023.5,716.6236572,1022.911804,1660606371963333.2,11.173612187571845,0.33333325,0.4502822512049094,-1.2055999119894856,0.4842538875608033,0.9072622010905634,-1.2957747814862282,-1.2950301116832277,-21.125182600700203,0.15055346945656894,0.0429914680685035,0.0
22.0,356.6605225,955.1390381,382.5,1023.240967,716.7463379,1022.901489,1660606371980000.0,10.715711961098416,0.35,0.4515405086538362,-1.2092282153229053,0.4842538875608033,0.9074175177073048,-1.295446839689479,-1.2950170526535538,-27.47387621902472,0.23041716254112482,0.019676507804953225,0.009351879110171366
23.0,359.0723572,960.1293945,382.3144226,1021.635925,716.8837891,1022.747803,1660606371996666.8,9.736053271202502,0.36666675,0.4545939474241083,-1.2155461224784974,0.4840189422604284,0.9075915341202458,-1.293414819223601,-1.29482248260659,-58.77922749761729,0.42102491724568697,0.12273346440353498,0.015662093555274953
24.0,361.6058655,964.894165,383.8790283,1019.930115,717.0192261,1022.373901,1660606372013333.5,8.766407401425967,0.3833335,0.4578014277991215,-1.2215784326430987,0.4859997694309507,0.907763000509186,-1.2912552241283326,-1.2943491139868075,-58.1784612942856,0.4099220738152212,0.175826898163939,0.03020799334333917
25.0,364.0695496,970.930481,384.1312561,1017.833313,717.5470581,1021.723511,1660606372030000.2,7.50867494898501,0.40000025,0.4609205091145378,-1.2292205489556358,0.4863190956863779,0.9084312480856016,-1.288600624076188,-1.293525705134701,-75.46356982860827,0.4952476107478851,0.16042423289298918,0.06362707804076059
26.0,367.211731,977.9811401,385.3733215,1014.996216,718.0059814,1021.136902,1660606372046666.8,5.955848988709478,0.41666675,0.4648985837769463,-1.2381468472014945,0.4878915793427302,0.9090122556466924,-1.285008793352954,-1.2927830445105752,-93.17048932142524,0.5863565146029999,0.235257794892983,0.0565757237622124
27.0,370.7701111,984.829895,386.5,1011.5,718.666687,1020.523193,1660606372063333.5,4.301866440392647,0.4333335,0.4694035756641201,-1.2468175300388176,0.4893179805026156,0.9098487242880864,-1.280582502660791,-1.2920060746567688,-99.23845670672628,0.5862699838540456,0.27902689909329337,0.06849892692834234
28.0,373.7920227,990.0655518,387.1654358,1007.639893,718.8352661,1019.239441,1660606372080000.2,2.8299443029562656,0.45000025,0.4732293859652054,-1.2534459932004756,0.490160437687118,0.9100621493456982,-1.275695517507456,-1.2903808147962097,-88.31488667174949,0.4591993619804487,0.2975440955352563,0.09835279116740801
29.0,374.868103,990.6930542,386.6398926,1007.411194,719.0235596,1019.029419,1660606372096666.8,2.704968497233297,0.46666675,0.4745917286282187,-1.2542404258191782,0.4894950877846836,0.910300533291783,-1.2754059792595311,-1.290114922064253,-7.498623329611414,0.09462326659785718,0.04353713820235648,0.021426457065277193
30.0,374.868103,990.6930542,386.6398926,1007.411194,718.7463379,1018.788269,1660606372113333.5,2.7087193195603936,0.4833335,0.4745917286282187,-1.2542404258191782,0.4894950877846836,0.9099495641782112,-1.2754059792595311,-1.2898096205610234,0.2250482143847348,0.0,0.0,0.027910535208054008
31.0,375.5,993.5,387.8119507,1006.739319,718.7913818,1018.548401,1660606372130000.0,2.129814390205633,0.5,0.4753917249126317,-1.2577940844226356,0.4909789405725846,0.9100065908022266,-1.274555369898211,-1.2895059420995818,-34.73464310771678,0.21855557803452844,0.10262202187745713,0.018539188699739705
32.0,376.1369934,993.9703369,387.2720947,1007.374146,718.7822266,1018.611084,1660606372146666.8,2.171880703933226,0.51666675,0.476198173357862,-1.2583895418665263,0.4902954703327858,0.9099950001063012,-1.275359075630704,-1.2895853002340498,2.523966203824592,0.060147678128728344,0.06330140680330815,0.004812006635261957
33.0,375.9301147,993.8790283,387.8374023,1005.910583,718.9033203,1018.154297,1660606372163333.5,1.9305932076789585,0.5333335,0.4759362601167417,-1.2582739430573298,0.4910111628895641,0.9101483075441684,-1.2735061708661546,-1.2890069972783968,-14.47717738936906,0.017177365048879272,0.11917927189047861,0.03589672581838882
34.0,376.9151001,992.6949463,388.64328,1005.409363,720.0855103,1017.787292,1660606372180000.0,2.043224470274649,0.55,0.4771832745197238,-1.256774867732648,0.4920314227826975,0.9116449875528888,-1.272871614700081,-1.2885423604208692,6.757943335174767,0.11699648841367827,0.07208973851235304,0.09402860441565128
35.0,377.8032837,992.038269,389.0,1004.0,720.7254639,1017.245117,1660606372196666.8,1.9175361788274583,0.56666675,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.9124551836801004,-1.271087328394893,-1.2878559542731876,-7.541259780532556,0.08390537508152872,0.11043316551965762,0.06371229230569009
36.0,377.8032837,992.038269,389.0,1004.0,721.9699097,1017.215027,1660606372213333.2,1.9111128846995136,0.58333325,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.9140306809781624,-1.271087328394893,-1.2878178596340328,-0.3854015016917003,0.0,0.0,0.0945574670549048
37.0,377.8032837,992.038269,389.0,1004.0,722.8174438,1017.027771,1660606372230000.0,1.9077927647064497,0.6,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.9151036788416012,-1.271087328394893,-1.2875807891870548,-0.1992062035528179,0.0,0.0,0.0659325149102327
38.0,377.8032837,992.038269,389.0,1004.0,723.3511963,1017.194458,1660606372246666.8,1.903953651984328,0.61666675,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.9157794219085824,-1.271087328394893,-1.287791818802103,-0.2303456115992349,0.0,0.0,0.042475685840280455
39.0,377.8032837,992.038269,389.0,1004.0,723.0424805,1017.282349,1660606372263333.5,1.9050349215239937,0.6333335,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.915388580532631,-1.271087328394893,-1.28790309085029,0.0648758480006953,0.0,0.0,0.024382338269906916
40.0,377.8032837,992.038269,389.0,1004.0,722.4418335,1017.482544,1660606372280000.2,1.9069589326796503,0.65000025,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.914628147474326,-1.271087328394893,-1.2881565423719117,0.115440092138939,0.0,0.0,0.04809351303358391
41.0,377.8032837,992.038269,389.0,1004.0,721.5,1018.290283,1660606372296666.8,1.906886731279153,0.66666675,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.9134357643793976,-1.271087328394893,-1.2891791587140933,-0.0043321273511079,0.0,0.0,0.09425008149664675
42.0,377.8032837,992.038269,389.0,1004.0,720.4528198,1018.267822,1660606372313333.5,1.9125596431296088,0.6833335,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.9121100099144912,-1.271087328394893,-1.2891507225662016,0.3403730091622954,0.0,0.0,0.07956356362439866
43.0,377.8032837,992.038269,389.0,1004.0,720.2042847,1018.376343,1660606372330000.2,1.9131920919246328,0.70000025,0.4783077355946721,-1.2559434990126537,0.4924830385912483,0.9117953587030656,-1.271087328394893,-1.2892881126737363,0.0379467379677501,0.0,0.0,0.02060031881792241
44.0,376.3903809,994.7357178,388.5,1006.0,719.8237305,1017.83905,1660606372346666.8,1.8021286985895737,0.71666675,0.4765189678204354,-1.2593585318698983,0.4918500269735218,0.9113135682435164,-1.2736193748657991,-1.28860788725149,-6.663870238805923,0.2313086735043668,0.15659842572778046,0.05001383027862153
45.0,377.2051392,995.0,388.5,1006.0,720.2229004,1018.037476,1660606372363333.5,1.7640590453645342,0.7333335,0.4775504707595137,-1.2596931192758152,0.4918500269735218,0.91181892661181,-1.2736193748657991,-1.288859099178008,-2.2841677726635146,0.06506465525837399,0.0,0.03386119083472149
46.0,377.2051392,995.0,388.5,1006.0,720.2201538,1018.102905,1660606372380000.0,1.7636661299099468,0.75,0.4775504707595137,-1.2596931192758152,0.4918500269735218,0.9118154493523914,-1.2736193748657991,-1.2889419338122805,-0.0235751630268752,0.0,0.0,0.004974455214919586
47.0,377.2051392,995.0,388.5,1006.0,720.7036743,1018.529419,1660606372396666.8,1.7586529937252915,0.76666675,0.4775504707595137,-1.2596931192758152,0.4918500269735218,0.9124275975402092,-1.2736193748657991,-1.2894819104465265,-0.300786667145981,0.0,0.0,0.048976327034278545
48.0,377.2051392,995.0,388.5,1006.0,720.894165,1018.727478,1660606372413333.5,1.7564964418041609,0.7833335,0.4775504707595137,-1.2596931192758152,0.4918500269735218,0.9126687631925472,-1.2736193748657991,-1.289732657742517,-0.1293924683054953,0.0,0.0,0.020874057629770876
49.0,373.5208435,983.381958,388.3050232,1007.55658,721.0773926,1018.840881,1660606372430000.0,3.8832040828435024,0.8,0.4728860667970338,-1.2449844081533457,0.4916031818143475,0.9129007335915234,-1.2755900413136407,-1.289876228575487,127.60373449970524,0.9258348934632151,0.11916396943926993,0.016368331017275146
50.0,373.5208435,983.381958,388.3050232,1007.55658,720.8496094,1020.138184,1660606372446666.8,3.874154091836161,0.81666675,0.4728860667970338,-1.2449844081533457,0.4916031818143475,0.9126123547676772,-1.2755900413136407,-1.2915186443169102,-0.542996745456744,0.0,0.0,0.10005243889772736
51.0,373.5208435,983.381958,388.3050232,1007.55658,719.793457,1022.177917,1660606372463333.2,3.867116315163592,0.83333325,0.4728860667970338,-1.2449844081533457,0.4916031818143475,0.911275241289098,-1.2755900413136407,-1.2941009936890304,-0.4222708230623896,0.0,0.0,0.17447934732637096
52.0,352.5,915.5,384.0,1027.5,719.1970825,1023.261536,1660606372480000.0,17.10096695721761,0.85,0.4462731904972109,-1.159044272057295,0.486152922413983,0.9105202173150662,-1.3008388744280404,-1.2954728805214089,794.0270683879015,5.397983682613956,1.5498232299885792,0.09395576010004966
53.0,348.5,901.5,382.9306946,1033.221069,718.6448975,1024.851807,1660606372496666.8,19.858865728117305,0.86666675,0.4412090975553986,-1.1413199467609525,0.4847991569317875,0.9098211382747976,-1.3080818807136707,-1.2974862005580765,165.47309888848653,1.1060145931776764,0.4421060457900042,0.1278741907834607
54.0,345.8666687,887.2102661,381.3389282,1039.338989,717.9359131,1026.420898,1660606372513333.5,22.71130902941578,0.8833335,0.4378752389429527,-1.1232288116151106,0.482783943683974,0.9089235475508236,-1.315827309586314,-1.2994727062226166,171.14574234919726,1.1037452707968576,0.4801977824597087,0.130792759382353
55.0,344.3745728,874.7662964,379.7309265,1044.646606,716.9104614,1028.236328,1660606372530000.2,25.17606559120507,0.90000025,0.4359862108640285,-1.1074744568336363,0.4807481761691259,0.9076253018717888,-1.3225468760331995,-1.3017710827849551,147.88465428408642,0.9520321622659016,0.42127060352110296,0.15838155194208398
56.0,341.6538391,864.5,379.0921936,1050.0,716.3106689,1029.278931,1660606372546666.8,27.25674936806405,0.91666675,0.4325416987823482,-1.0944770870491882,0.4799395254764776,0.9068659506303384,-1.3293243972257347,-1.3030910424083082,124.84227503428887,0.8067630539757588,0.40953553453728747,0.09136776113394117
57.0,340.942627,853.685791,377.9814758,1054.935181,715.3383179,1030.475098,1660606372563333.5,29.42361687493485,0.9333335,0.4316412877384128,-1.0807860471821424,0.4785333309336463,0.9056349316713224,-1.3355724510429012,-1.3046054176237902,130.0114003552458,0.8232369802679423,0.38426034734303793,0.11709596019762245
