Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds
92.0,361.6950989,868.3143921,364.2804565,1081.615356,738.8650513,1088.320068,1660606682691666.5,29.229857958169536,1.5166665
93.0,360.0441895,883.6095581,364.9310303,1077.940918,738.9391479,1089.449219,1660606682708333.2,26.751156266592663,1.53333325
94.0,359.3225403,913.9675903,366.2247314,1072.173462,739.6740723,1089.207397,1660606682725000.0,22.12540715166493,1.55
95.0,362.0231628,955.555542,369.2734375,1063.087524,741.230896,1088.636353,1660606682741666.5,15.408902145427865,1.5666665
96.0,362.0231628,955.555542,369.2734375,1063.087524,743.4138794,1086.909668,1660606682758333.2,15.360932996416302,1.58333325
97.0,379.6984253,1017.073608,377.6448364,1040.385742,745.0772095,1086.173462,1660606682774999.8,3.605891134862997,1.59999975
98.0,379.3074341,1017.461182,378.1554565,1038.388672,742.1463623,1087.485107,1660606682791666.5,3.241264018909282,1.6166665
99.0,376.7932129,1021.271606,376.6929016,1040.597168,739.3049927,1088.060669,1660606682808333.5,2.981852942781327,1.6333335
100.0,375.5,1024.134888,375.0620422,1043.039063,737.3049927,1088.060669,1660606682825000.0,2.935219961355984,1.65
101.0,374.8531189,1025.613037,373.9477844,1045.214844,736.0982056,1088.244873,1660606682841666.8,3.0600227062320946,1.66666675
102.0,373.921814,1026.400513,373.5,1045.5,734.9279785,1088.358643,1660606682858333.2,2.9759451552854816,1.68333325
103.0,372.8795471,1026.361328,373.0,1045.5,733.9499512,1088.515137,1660606682875000.0,2.971038091923518,1.7
104.0,372.7841492,1024.463135,372.1931763,1045.082031,734.1030884,1088.349365,1660606682891666.8,3.2095462036294973,1.71666675
105.0,374.1467285,1019.11969,373.6391602,1042.965576,735.8930664,1087.68335,1660606682908333.2,3.695088374465583,1.73333325
106.0,414.0,1002.0,375.1364746,1007.065613,737.8283691,1086.473755,1660606682925000.0,2.270809073822886,1.75
107.0,414.0,1002.0,375.1364746,1007.065613,737.8283691,1086.473755,1660606682941666.5,2.270809073822886,1.7666665
108.0,359.9501038,929.1756592,366.9957581,1055.59021,735.3170166,1087.577759,1660606682958333.2,17.915884807427272,1.78333325
109.0,405.5,924.5,362.6429749,1065.262207,733.3931885,1087.840454,1660606682975000.0,22.99531447687037,1.8
110.0,357.4534912,871.2074585,361.0519409,1071.897583,732.7792358,1087.93335,1660606682991666.5,27.53347924362297,1.8166665
111.0,356.9562073,869.8530884,361.1101379,1072.776855,733.1066284,1088.138184,1660606683008333.2,27.7625191318992,1.83333325
112.0,356.3396301,876.9905396,361.0519409,1071.897583,733.2937622,1088.858398,1660606683024999.8,26.7294360917586,1.84999975
113.0,354.546875,896.953125,361.8079224,1069.014282,733.2937622,1088.858398,1660606683041666.5,23.812904760095147,1.8666665
114.0,355.8287048,932.1088257,363.6578064,1063.671143,733.6036987,1087.991455,1660606683058333.5,18.661462280386072,1.8833335
115.0,355.8287048,932.1088257,363.6578064,1063.671143,734.6090698,1087.424194,1660606683075000.0,18.631818119782817,1.9
116.0,355.8287048,932.1088257,363.6578064,1063.671143,736.5254517,1086.021851,1660606683091666.8,18.58277695662738,1.91666675
117.0,373.2521057,1017.260437,374.6896667,1042.865356,736.9391479,1087.492798,1660606683108333.2,3.9067804937245856,1.93333325
118.0,372.2506409,1020.147583,374.631012,1043.203247,735.4067993,1087.795166,1660606683125000.0,3.505911034399112,1.95
119.0,370.5404053,1024.2146,372.7822571,1046.239258,733.1640015,1088.431396,1660606683141666.8,3.364785396765813,1.96666675
120.0,369.3977356,1026.590942,372.7675781,1048.666626,731.0125122,1089.281982,1660606683158333.2,3.367093987099812,1.98333325
121.0,368.2503967,1029.16748,371.1583252,1050.762451,730.0822144,1089.406738,1660606683175000.0,3.3069496225044697,2.0
122.0,367.8086853,1029.373901,370.2376709,1051.530396,729.3920288,1090.156006,1660606683191666.5,3.4038613883094744,2.0166665
123.0,367.2809448,1029.084473,369.8408508,1051.123169,729.3920288,1090.156006,1660606683208333.2,3.37732234109118,2.03333325
124.0,367.7472229,1026.627808,370.5,1049.751343,729.5650635,1090.632813,1660606683225000.0,3.5362917020334392,2.05
125.0,367.7472229,1026.627808,370.5,1049.751343,731.8372192,1090.104858,1660606683241666.5,3.517505047652134,2.0666665
126.0,370.4423218,1009.370178,372.1522522,1042.171509,734.5043335,1089.054565,1660606683258333.2,4.973690564435261,2.08333325
127.0,370.4423218,1009.370178,372.1522522,1042.171509,735.1499023,1089.337646,1660606683274999.8,4.963967591443998,2.09999975
128.0,357.2655334,933.5678101,366.0635681,1054.43811,733.4439697,1089.86499,1660606683291666.5,17.054178743250144,2.1166665
129.0,357.2655334,933.5678101,366.0635681,1054.43811,732.8214722,1089.920532,1660606683308333.5,17.07715482568544,2.1333335
130.0,357.2655334,933.5678101,366.0635681,1054.43811,732.3494873,1089.953003,1660606683325000.0,17.094849378979198,2.15
131.0,357.2655334,933.5678101,366.0635681,1054.43811,732.6239014,1089.74646,1660606683341666.8,17.089205994185864,2.16666675
132.0,356.6142578,871.3551636,361.3366089,1075.248413,732.6694946,1089.793457,1660606683358333.2,27.907795962008404,2.18333325
133.0,355.5978394,878.7868042,361.0536804,1075.631348,732.6694946,1089.793457,1660606683375000.0,27.04861044879687,2.2
134.0,354.9715881,898.4650879,361.355835,1075.351563,733.3182373,1090.322754,1660606683391666.8,24.584469363333703,2.21666675
135.0,354.9715881,898.4650879,361.355835,1075.351563,733.9830933,1090.57605,1660606683408333.2,24.539610248199672,2.23333325
136.0,354.9715881,898.4650879,361.355835,1075.351563,735.6057739,1089.652954,1660606683425000.0,24.4814091203856,2.25
137.0,354.9715881,898.4650879,361.355835,1075.351563,738.0963135,1088.613281,1660606683441666.5,24.37956387432097,2.2666665
138.0,375.3249817,1030.507813,372.3613586,1054.120483,738.4904785,1089.54187,1660606683458333.2,3.706990783355552,2.28333325
139.0,374.8232422,1032.685669,372.1248169,1054.619629,736.3981323,1089.921753,1660606683475000.0,3.4597806378275062,2.3
140.0,372.9191284,1036.492676,371.7108765,1057.066284,733.7365112,1091.243042,1660606683491666.5,3.2352497729963603,2.3166665
141.0,371.3092651,1039.125488,370.0914307,1059.318115,731.6156006,1091.9021,1660606683508333.2,3.183132835857813,2.33333325
142.0,370.3832703,1041.184937,369.2983398,1061.249023,730.1809692,1092.509155,1660606683524999.8,3.167647782102524,2.34999975
143.0,368.8677673,1042.115723,367.5791321,1062.702026,729.0736084,1093.69165,1660606683541666.5,3.2487057238825927,2.3666665
144.0,368.1628723,1042.390137,367.3719482,1063.233765,728.0678101,1094.645508,1660606683558333.5,3.284037094371852,2.3833335
145.0,367.6730652,1040.841675,366.6666565,1062.716431,727.8700562,1095.303711,1660606683575000.0,3.442843871257172,2.4
146.0,367.6730652,1040.841675,366.6666565,1062.716431,729.3405151,1095.361938,1660606683591666.8,3.4290899110465305,2.41666675
147.0,366.6788635,1023.178833,367.2620544,1058.724487,731.3079224,1095.084351,1660606683608333.2,5.452068852810256,2.43333325
148.0,356.3370972,991.4274902,365.5692444,1060.824341,731.9159546,1096.220825,1660606683625000.0,10.071272104204231,2.45
149.0,356.3370972,991.4274902,365.5692444,1060.824341,731.68573,1097.262817,1660606683641666.8,10.0628560188397,2.46666675
150.0,348.72052,944.9923096,362.267334,1076.04126,732.883606,1097.49707,1660606683658333.2,18.338765472507845,2.48333325
151.0,350.5464478,944.057373,361.3551636,1080.385742,734.3505859,1097.087646,1660606683675000.0,19.17427940509214,2.5
152.0,351.3092651,947.3434448,362.3857422,1081.355225,735.6184082,1097.135742,1660606683691666.5,18.87329991464749,2.5166665
153.0,353.2521362,954.8096924,363.2424316,1080.086792,735.8673096,1096.983032,1660606683708333.2,17.787984383655164,2.53333325
154.0,353.2521362,954.8096924,363.2424316,1080.086792,735.9268188,1096.98291,1660606683725000.0,17.785491861745207,2.55
155.0,353.2521362,954.8096924,363.2424316,1080.086792,735.9348755,1096.905396,1660606683741666.5,17.786847758915275,2.5666665
156.0,353.2521362,954.8096924,363.2424316,1080.086792,736.3615112,1095.877075,1660606683758333.2,17.791270846768402,2.58333325
157.0,370.7816162,1041.820435,367.7377625,1068.357056,736.4359131,1096.898926,1660606683774999.8,4.139476970529654,2.59999975
158.0,369.9894104,1043.113037,367.5,1067.708374,735.0132446,1097.794434,1660606683791666.5,3.839666460397449,2.6166665
159.0,369.7611694,1044.293701,367.3397827,1067.995117,733.6184082,1099.135742,1660606683808333.5,3.711793083010312,2.6333335
160.0,369.6565247,1045.309204,366.5,1068.5,733.3551636,1099.462891,1660606683825000.0,3.644577657269671,2.65
161.0,369.8620605,1045.717773,366.6386414,1068.879517,733.454895,1099.627075,1660606683841666.8,3.6422165066343113,2.66666675
162.0,369.9668884,1044.5,366.8751831,1068.380371,734.1624756,1100.223633,1660606683858333.2,3.743990223387948,2.68333325
163.0,370.2402344,1040.718384,368.2954102,1066.653564,735.3078003,1100.273804,1660606683875000.0,4.031365140357099,2.7
164.0,370.8997498,1031.154541,369.055542,1065.42688,737.2319336,1100.169434,1660606683891666.8,5.27845677632285,2.71666675
165.0,412.2156982,1009.372559,366.5,1068.614258,737.3240967,1100.90625,1660606683908333.2,10.747611949746773,2.73333325
166.0,354.103363,963.3248901,362.5010071,1078.571777,735.4401855,1101.673828,1660606683925000.0,16.39605450736707,2.75
167.0,348.8710938,928.5098877,359.3790894,1088.831665,733.7936401,1101.476196,1660606683941666.5,22.26270801014285,2.7666665
168.0,348.282135,913.0449219,358.1303406,1094.008789,733.1622314,1101.050171,1660606683958333.2,24.95884007933173,2.78333325
169.0,348.6875916,909.6513062,357.8048706,1094.147705,732.9692993,1100.143311,1660606683975000.0,25.45245956814673,2.8
170.0,349.195343,911.4508057,358.1582642,1090.858521,732.8607178,1099.544556,1660606683991666.5,24.788675846208463,2.8166665
171.0,349.7432556,918.5361938,359.2555542,1087.292114,732.9723511,1099.188965,1660606684008333.2,23.415685148272832,2.83333325
172.0,351.3570557,934.6791992,360.6739807,1080.913696,733.6429443,1097.939209,1660606684024999.8,20.51185825562379,2.84999975
173.0,355.5,962.1348267,364.0950317,1074.108154,735.1797485,1096.627441,1660606684041666.5,16.032755400412874,2.8666665
174.0,413.0,1005.0,368.4564209,1064.941895,737.3208008,1094.80127,1660606684058333.5,10.848919984644146,2.8833335
175.0,372.4180603,1029.165283,372.8859253,1056.463745,739.4434204,1092.992188,1660606684075000.0,4.174372115038944,2.9
176.0,372.2183838,1029.179565,373.1394958,1055.5,737.765625,1093.846313,1660606684091666.8,4.028550864273493,2.91666675
177.0,371.3143921,1032.974731,371.8999939,1057.159302,735.8231812,1094.224609,1660606684108333.2,3.72305207328925,2.93333325
178.0,369.7652283,1035.765259,370.5916138,1059.662231,733.4690552,1095.144531,1660606684125000.0,3.687805946276341,2.95
179.0,368.4117737,1037.886597,369.0493774,1061.891357,731.461853,1095.874268,1660606684141666.8,3.7179542796762735,2.96666675
180.0,367.728363,1039.287109,368.2661438,1062.77002,730.3373413,1096.276855,1660606684158333.2,3.644661670100205,2.98333325
181.0,367.427124,1039.242065,368.0732422,1063.502563,729.7807617,1096.65332,1660606684175000.0,3.76652648713866,3.0
182.0,367.7365112,1037.867676,369.2613831,1062.412476,730.022644,1097.147827,1660606684191666.5,3.7931571174029455,3.0166665
183.0,369.338562,1034.805176,369.6806335,1059.854248,731.8219604,1096.237915,1660606684208333.2,3.881791305483744,3.03333325
184.0,371.3287964,1026.678101,371.6622314,1056.784668,734.6772461,1095.319702,1660606684225000.0,4.638487392108543,3.05
185.0,368.4327698,1007.758728,372.8432312,1057.075684,737.5762939,1094.119995,1660606684241666.5,7.368156221398494,3.0666665
186.0,359.0171204,968.6217041,370.8536072,1063.5,737.9274902,1094.628052,1660606684258333.2,13.547390859489584,3.08333325
187.0,355.5,935.5,367.8933411,1071.952393,737.8265381,1094.301636,1660606684274999.8,19.09856979635988,3.09999975
188.0,355.5,913.5,365.6988831,1077.25769,738.6173706,1093.707275,1660606684291666.5,22.66522689691148,3.1166665
189.0,355.5,913.5,365.6988831,1077.25769,739.6740723,1093.207397,1660606684308333.5,22.62692940498961,3.1333335
190.0,357.5,905.5,367.1674805,1077.830933,740.473938,1093.169556,1660606684325000.0,23.7534637629078,3.15
191.0,358.7519836,910.2322998,367.8325195,1074.749634,741.3240967,1092.90625,1660606684341666.8,22.740819578825647,3.16666675
192.0,358.8807373,923.1589966,368.6929016,1070.597168,741.4684448,1092.246216,1660606684358333.2,20.51961983744305,3.18333325
193.0,361.7971802,945.0974731,369.6298218,1065.814087,741.5825806,1091.820313,1660606684375000.0,17.12358503954281,3.2
194.0,367.3062744,979.6538696,372.9677429,1060.153564,742.6392212,1091.052002,1660606684391666.8,11.752916031835966,3.21666675
195.0,377.0218811,1016.5,375.3170471,1052.093384,744.1157227,1089.836426,1660606684408333.2,5.4542389520747445,3.23333325
196.0,377.9325562,1022.067444,377.4814758,1048.788574,743.6008911,1090.581055,1660606684425000.0,4.100089330766004,3.25
197.0,376.6680908,1024.200317,376.0804749,1049.142822,741.2737427,1091.273804,1660606684441666.5,3.8427808198923175,3.2666665
198.0,374.6142578,1027.355225,374.9176331,1051.193481,738.265564,1091.69104,1660606684458333.2,3.672989731076889,3.28333325
199.0,372.7472534,1028.5,373.3126221,1051.608276,735.7365112,1092.139771,1660606684475000.0,3.5629798186734174,3.3
200.0,371.4735413,1029.71106,372.3505249,1052.705322,733.6055298,1093.043701,1660606684491666.5,3.548678147468286,3.3166665
201.0,370.5,1029.5,372.0210876,1051.976807,732.777771,1093.470703,1660606684508333.2,3.4527378719148523,3.33333325
202.0,370.4251404,1028.129883,371.4518127,1051.214844,732.8267822,1093.545898,1660606684524999.8,3.550990465550585,3.34999975
203.0,371.8692932,1025.692871,372.9558105,1048.807251,733.6740723,1093.207397,1660606684541666.5,3.5529649332454447,3.3666665
204.0,373.7652283,1019.765259,374.7295837,1043.772095,736.6500244,1091.798584,1660606684558333.5,3.668443872599082,3.3833335
205.0,376.1789551,1011.068298,377.673645,1039.399658,740.1157227,1090.22998,1660606684575000.0,4.288216737962091,3.4
206.0,375.2302551,994.1340332,379.0150757,1038.323242,743.4174194,1089.299683,1660606684591666.8,6.52866026132752,3.41666675
207.0,375.2302551,994.1340332,379.0150757,1038.323242,744.0446167,1088.757446,1660606684608333.2,6.523050967188796,3.43333325
208.0,365.6585083,919.6231079,374.1692505,1052.081177,744.0822144,1088.429199,1660606684625000.0,18.42862250467781,3.45
209.0,365.9871826,900.6570435,373.0883484,1058.5,744.5999756,1087.524292,1660606684641666.8,21.801845500791945,3.46666675
210.0,368.1560059,894.2183838,373.4406433,1060.759399,745.7867432,1086.912476,1660606684658333.2,23.0161337339472,3.48333325
211.0,369.1954956,892.940918,373.8869629,1060.113037,746.5122681,1086.814209,1660606684675000.0,23.0964198059867,3.5
212.0,369.5599365,901.262207,375.3393555,1056.381592,747.2154541,1086.681274,1660606684691666.5,21.491791239377147,3.5166665
213.0,369.5599365,901.262207,375.3393555,1056.381592,747.7294312,1086.121094,1660606684708333.2,21.484546688274733,3.53333325
214.0,369.5599365,901.262207,375.3393555,1056.381592,748.7336426,1085.313599,1660606684725000.0,21.461352492996667,3.55
215.0,383.076355,1007.504272,384.8119507,1035.401733,749.9832764,1084.074585,1660606684741666.5,4.195873589310688,3.5666665
216.0,383.076355,1007.504272,384.8119507,1035.401733,747.1885986,1085.435669,1660606684758333.2,4.219597933274969,3.58333325
217.0,379.1639709,1013.799744,381.8117371,1036.606445,743.3078003,1086.273804,1660606684774999.8,3.433147300209156,3.59999975
218.0,376.0988159,1017.475647,379.3440857,1039.565552,739.3429565,1087.702515,1660606684791666.5,3.3260513595189627,3.6166665
219.0,373.7652283,1019.765259,376.8468018,1042.227783,735.895752,1089.227661,1660606684808333.5,3.400679728068104,3.6333335
220.0,372.3086548,1020.875305,375.2620544,1043.337158,734.604187,1089.834717,1660606684825000.0,3.4038825090101628,3.65
221.0,372.0714417,1020.5,375.2620544,1043.337158,734.604187,1089.834717,1660606684841666.8,3.4542282846677166,3.66666675
222.0,373.3262939,1018.82843,376.4278564,1042.364868,734.6333618,1089.897217,1660606684858333.2,3.569218134324568,3.68333325
223.0,375.3553772,1015.130981,377.673645,1039.600342,736.9316406,1089.391724,1660606684875000.0,3.715405642852848,3.7
224.0,378.1040649,1007.831238,379.1590271,1036.200317,739.8898926,1088.122437,1660606684891666.8,4.322197162957999,3.71666675
