Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s).1,vel y (m/s).1,vel z (m/s).1,disp x (m).1,disp y (m).1,disp z (m).1,stamp velocity (m/s),ax_linear,ay_linear,az_linear
1660091335604095,0.2378576333257039,-0.3140306706340126,0.936476691844053,0.0,0.0,0.0,-0.0014003687503043,0.0004535191492783,-0.606035769625647,0.0,0.0,0.0,-0.0014003470423341,0.0004535146080552,-0.6060357407735717,0.0,0.0,0.0,0.0
1660091335620098,0.2392004272526131,-0.3115892271305407,0.9331807431143666,7.76357597329998e-05,-8.15599777097365e-05,-0.0001946380235314,-0.0015014242338739,0.0001016681017794,-0.6062842770627501,7.768229113784526e-05,-8.154850997179527e-05,-0.0001946741315898,-0.001501407677822,0.0001016687246502,-0.6062842569992996,6.214900525878981e-05,0.0012085145342182746,0.002197299153124721,-0.0029663538567178405
1660091335636101,0.2413977264057374,-0.3115892271305407,0.9325703822384988,0.0002654969776928,0.0001801831957847,-0.0001682760535102,-0.0016088951077877,-0.0002003094963993,-0.6065365408247084,0.000265590265094,0.0001802061890322,-0.0001683483775818,-0.001608883569331,-0.0002003038466893,-0.6065365293347904,0.00013759402380219204,0.0030652323186083075,0.0019775692378122267,-0.0032190432593272034
1660091335652104,0.2412756542305639,-0.30609597924773,0.937941557946136,0.0005584005178113,0.000738977716835,3.495817656445926e-05,-0.0017200202409674,-0.0004758115810313,-0.6067908184082466,0.0005585407826661,0.0007390122925953,3.484953124328026e-05,-0.0017200135870158,-0.0004758010405138,-0.6067908152783534,0.00021747725670804842,0.0026488441290913323,0.006723735408560638,0.0019369192034790483
1660091335668108,0.241519798580911,-0.3008468757152665,0.938185702296483,0.0009504840964974,0.0015830451873587,0.0003958310464486,-0.0018321873601424,-0.0006946439946191,-0.6070454281622556,0.0009506715571033,0.0015830914018605,0.0003956859773749,-0.0018321854588408,-0.0006946286981022,-0.6070454331804718,0.000380565571188139,0.0026036896314945712,0.010775555046921736,0.001962957198443527
1660091335684111,0.238956282902266,-0.2957198443579765,0.9355001144426645,0.001436813019128,0.0027149440780025,0.0009106500899462,-0.0019427563165374,-0.0008948118269079,-0.607298809699118,0.0014370478905977,0.0027150019866943,0.0009104684973653,-0.0019427590372674,-0.0008947919079751,-0.6072988226551275,0.0005976137858284655,3.6156557564615e-05,0.014312327763790544,-0.0006503675898374972
1660091335700114,0.2420080872816053,-0.2872968642710001,0.9425803006027316,0.0020139324670405,0.0041317696374732,0.0015752433323502,-0.0020490575498734,-0.001103304479382,-0.607549507954984,0.0020142149612771,0.0041318392950174,0.00157502511927,-0.0020490647632558,-0.0011032800703902,-0.607549528640079,0.0009256313936432785,0.0027791648432135274,0.020461777065690245,0.005786836713206678
1660091335716117,0.241519798580911,-0.2859540703440908,0.9403830014496072,0.002679415057938,0.0058230131955479,0.0023852785735288,-0.0021484797562832,-0.0014902371956406,-0.6077964089156975,0.0026797453836097,0.0058230946558151,0.0023850236457344,-0.0021484913341807,-0.0014902084277184,-0.6077964371227883,0.001242598497700525,0.0020617885282673,0.019624113893339623,0.0032305838040740387
1660091335732120,0.2420080872816053,-0.2765545128557259,0.9412375066758224,0.0034305635332986,0.0077770140954652,0.0033528603338917,-0.0022385953593048,-0.0020428333032666,-0.6080381381568077,0.0034309418958144,0.0077771074115282,0.0033525685999596,-0.0022386111748253,-0.0020428003063114,-0.608038173680432,0.0016641236820876205,0.0022950695060654502,0.026121304243534038,0.0036765801272603538
1660091335748123,0.2427405203326467,-0.2715495536736094,0.9427023727779053,0.0042620931304411,0.0099778505832106,0.0045000261900133,-0.0023173032150332,-0.0026598218659124,-0.608273148424785,0.0042625197319262,0.0099779558073393,0.0044996975613251,-0.0023173231425332,-0.0026597847685877,-0.6082731910611188,0.0021189067192434086,0.0027247523013961827,0.02801363708308552,0.004627301606408896
1660091335764126,0.2448157473105974,-0.272526131074998,0.9429465171282524,0.0051630206210667,0.0123918431950855,0.0058174666978214,-0.0023828952643611,-0.0033097577882744,-0.6085001355607926,0.0051634956603381,0.0123919603787407,0.0058171010885781,-0.0023829191794497,-0.0033097167180066,-0.6085001851076617,0.0025196246552441725,0.004319981351412178,0.024333353713527184,0.004384301361080367
