Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Body Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity
1.0,564.5921021,1617.866089,886.4633789,1304.096924,717.1043701,1302.122681,794.7306519,1009.605347,1658970043000000.0,0.0,0.0,-1.0000420096711322,1.5701612113199592,1.2701815926070767,1.4076782783839883,-2.865668947554225,-2.309900729804951,-2.306403823047036,-1.7882782214508783,
2.0,564.5912476,1617.650024,886.9694824,1303.812622,716.9727173,1301.748535,795.1428833,1009.484131,1658970043016666.8,0.105475785056069,0.01666675,-1.0000404961255225,1.5710576545386283,1.2699484006615975,1.408408449274038,-2.8652862392662133,-2.3093971557337305,-2.3057411114781727,-1.7880635158398834,6.328515460786836
3.0,564.7941895,1616.99231,887.0,1303.363647,716.9727173,1301.748535,795.1290283,1009.419373,1658970043033333.2,0.1357488026518783,0.03333325,-1.0003999599309277,1.571111709283498,1.2699484006615975,1.408383908402863,-2.864121253734354,-2.308601902205348,-2.3057411114781727,-1.7879488122862532,1.8163992197407555
4.0,563.5897217,1616.548096,885.3823242,1303.014648,715.5039063,1300.333374,793.6538696,1009.019226,1658970043050000.0,0.1314436590721073,0.05,-0.9982665287426132,1.568246377388115,1.2673467477181657,1.4057710120030646,-2.8633344331967803,-2.3079837326276387,-2.30323448688108,-1.7872400460662594,-0.2583073232496433
5.0,563.5323486,1616.543701,885.6610718,1303.338989,715.5039063,1300.333374,793.3411865,1009.286072,1658970043066666.5,0.0997840609516168,0.0666665,-0.9981649058010033,1.5687401131471843,1.2673467477181657,1.4052171674938143,-2.863326648488818,-2.308558226362589,-2.30323448688108,-1.7877127009424436,-1.8995948831782627
6.0,563.8032227,1616.900146,886.3765869,1303.376587,715.8054199,1300.72644,794.0584717,1009.277771,1658970043083333.2,0.0246510130654629,0.08333325,-0.998644695508164,1.5700074797219077,1.2678808080873516,1.4064876693840238,-2.8639580069028154,-2.308624822369404,-2.3039307107763687,-1.787697997674914,-4.507960333367569
7.0,564.0317993,1617.068237,886.5,1303.5,716.2003784,1300.847534,794.4758301,1009.215027,1658970043100000.0,0.0395279736776333,0.1,-0.9990495651504732,1.5702260769783776,1.2685803841009151,1.4072269215477304,-2.8642557405424154,-2.308843419448748,-2.3041452002930813,-1.7875868614482089,0.8926131736643552
8.0,564.0317993,1617.068237,886.4782715,1302.934814,716.2753906,1300.936646,794.5457153,1009.142456,1658970043116666.5,0.0669983965127424,0.1166665,-0.9990495651504732,1.570187590055294,1.2687132505561118,1.40735070672927,-2.8642557405424154,-2.3078423254887444,-2.304303041225029,-1.7874583190041793,1.6482418525250717
9.0,563.9530029,1617.521362,886.4782715,1303.876831,715.8203735,1301.059937,794.3276367,1009.267822,1658970043133333.5,0.0148237652951316,0.1333335,-0.9989099958757388,1.570187590055294,1.2679072948698271,1.4069644318228391,-2.86505834481893,-2.3095108868630896,-2.3045214222100903,-1.7876803753633068,-3.1304152647513557
10.0,563.862915,1617.665283,886.2022705,1303.81604,716.3370972,1301.421387,794.3105469,1009.404541,1658970043150000.0,0.0307223909124468,0.15,-0.998750426366658,1.569698719251603,1.26882254927291,1.406934161264903,-2.865313266992901,-2.309403209916168,-2.305161645803462,-1.7879225408895545,0.953927076309675
