Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Elbow Green X,Elbow Green Y,angles,Timestamp (microseconds),Seconds,Shoulder Pink X meters,Hand Pink X meters,Head Pink X meters,Elbow Green X meters,Shoulder Pink Y meters,Hand Pink Y meters,Head Pink Y meters,Elbow Green Y meters,angular velocity,Shoulder Pink m/s,Hand Pink m/s,Head Pink m/s,Elbow Green m/s
1.0,342.5,1177.277222,865.0036621,1265.751587,331.5,987.5,563.5,1284.900024,150.40083475459815,1658797115000000.0,0.0,0.3004275511014261,0.7587472464188861,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110267590029646,-0.8661962239785644,-1.1270638470671055,,,,,
2.0,342.5,1177.277222,865.0036621,1265.751587,331.5,987.5,563.5,1284.900024,150.40083475459815,1658797115016666.8,0.01666675,0.3004275511014261,0.7587472464188861,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110267590029646,-0.8661962239785644,-1.1270638470671055,0.0,0.0,0.0,0.0,0.0
3.0,342.5,1177.277222,864.5856323,1265.664063,331.5,987.5,563.5,1284.900024,150.37921469977337,1658797115033333.2,0.03333325,0.3004275511014261,0.7583805670930426,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.1101908174136383,-0.8661962239785644,-1.1270638470671055,-1.2972162616494043,0.0,0.022477810063505604,0.0,0.0
4.0,342.5,1177.277222,864.81427,1265.814209,331.5,987.5,563.5,1284.900024,150.41041675476723,1658797115050000.0,0.05,0.3004275511014261,0.7585811191055986,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110322519589077,-0.8661962239785644,-1.1270638470671055,1.8721139390616168,0.0,0.014395820988044084,0.0,0.0
5.0,342.5,1177.277222,865.0036621,1265.751587,331.5,987.5,563.5,1284.900024,150.40083475459815,1658797115066666.5,0.0666665,0.3004275511014261,0.7587472464188861,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110267590029646,-0.8661962239785644,-1.1270638470671055,-0.574925759402118,0.0,0.010498378283808982,0.0,0.0
6.0,342.5,1177.277222,865.0036621,1265.751587,331.5,987.5,563.5,1284.900024,150.40083475459815,1658797115083333.2,0.08333325,0.3004275511014261,0.7587472464188861,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110267590029646,-0.8661962239785644,-1.1270638470671055,0.0,0.0,0.0,0.0,0.0
7.0,342.5,1177.277222,865.0036621,1265.751587,331.5,987.5,563.5,1284.900024,150.40083475459815,1658797115100000.0,0.1,0.3004275511014261,0.7587472464188861,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110267590029646,-0.8661962239785644,-1.1270638470671055,0.0,0.0,0.0,0.0,0.0
8.0,342.5,1177.277222,865.0036621,1265.751587,331.5,987.5,563.5,1284.900024,150.40083475459815,1658797115116666.5,0.1166665,0.3004275511014261,0.7587472464188861,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110267590029646,-0.8661962239785644,-1.1270638470671055,0.0,0.0,0.0,0.0,0.0
9.0,342.5,1177.277222,865.0036621,1265.751587,331.5,987.5,563.5,1284.900024,150.40083475459815,1658797115133333.5,0.1333335,0.3004275511014261,0.7587472464188861,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110267590029646,-0.8661962239785644,-1.1270638470671055,0.0,0.0,0.0,0.0,0.0
10.0,342.5,1177.277222,865.0036621,1265.751587,331.5,986.8535767,563.5,1284.900024,150.40083475459815,1658797115150000.0,0.15,0.3004275511014261,0.7587472464188861,0.2907787830368548,0.494280073125996,-1.0326613511618978,-1.110267590029646,-0.8656292068428157,-1.1270638470671055,0.0,0.0,0.0,0.03402102814492158,0.0
