Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s).1,vel y (m/s).1,vel z (m/s).1,disp x (m).1,disp y (m).1,disp z (m).1,stamp velocity (m/s),ax_linear,ay_linear,az_linear
1658797113216156,-0.0369268329900052,-0.3318532082093539,0.9812771801327536,0.0,0.0,0.0,-0.0015850255290251,-0.0013466784568267,-0.5588491169023286,0.0,0.0,0.0,-0.0015850433644191,-0.0013466563755458,-0.5588491023239139,0.0,0.0,0.0,0.0
1658797113232154,-0.0369268329900052,-0.3309987029831389,0.9857938506141756,0.0004804288479999,0.0005515679972804,-0.0002740212457888,-0.001868526531649,-0.0013848137737924,-0.5588203608821127,0.0004804034619152,0.0005515393452722,-0.0002740170825494,-0.0018685383955392,-0.0013847890364298,-0.5588203410956667,6.619379654259365e-05,0.0,0.000769054703593508,0.004065003433279868
1658797113248151,-0.0388799877927823,-0.3220874341954683,0.9799343862058444,0.001081303876112,0.0015183044929104,-0.0005876235814873,-0.0021500156531966,-0.0014427727138464,-0.5587942269649153,0.0010812530845933,0.0015182472453557,-0.0005876151975701,-0.0021500217108024,-0.001442745415685,-0.5587942021277152,0.00015918863240083677,-0.0017578393224993924,0.008712291142137674,-0.001615014877546117
1658797113264149,-0.0403448538948652,-0.3191577019913026,0.980544747081712,0.0017827062803562,0.0028135367018604,-0.0009447667130345,-0.0024240691539528,-0.0014983439531248,-0.5587690379830653,0.0017826300658283,0.0028134509174892,-0.0009447540513711,-0.0024240695685981,-0.0014983141881548,-0.5587690082507593,0.0003288602797125914,-0.0029004348821240686,0.01047782101167305,-0.0009041886015106471
1658797113280147,-0.0408331425955594,-0.3240405889982454,0.9804226749065386,0.0025551979045701,0.0043235344240738,-0.0013495271757979,-0.0026866181953927,-0.0015431032602688,-0.5587435101499837,0.0025550962512343,0.0043234201638827,-0.0013495101796946,-0.0026866131285138,-0.0015430711211954,-0.5587434756765917,0.0004186172099736721,-0.0030498512245364442,0.005035440604257202,-0.0009236346990156852
1658797113296145,-0.042664225223163,-0.3235523002975511,0.9853055619134814,0.0033646552514805,0.0059292226106489,-0.0018066934967326,-0.0029351695673175,-0.0015894169587131,-0.5587168652991484,0.0033645281453168,0.0059290799378998,-0.0018066721098742,-0.0029351591784707,-0.001589382536963,-0.5587168262370635,0.0005213915436975561,-0.004392840466926035,0.004971356374456337,0.0035633270771344705
1658797113312143,-0.0414435034714273,-0.322453650720989,0.980544747081712,0.0041775418411459,0.0075216739045344,-0.0023196974182868,-0.0031687747218514,-0.0016328786569711,-0.558688864493433,0.0041773892699149,0.0075215028847519,-0.0023196715847411,-0.0031687591687194,-0.0016328420426995,-0.5586888209934213,0.0006173073126818211,-0.002854906843671297,0.005463005355916595,-0.0010777389791714054
1658797113328141,-0.0404669260700387,-0.3200122072175176,0.980544747081712,0.0049656988810553,0.0090187861649885,-0.0028858075776615,-0.0033878036012863,-0.0016642998281698,-0.5586597609441025,0.0049655208343006,0.0090185868659582,-0.0028857772418833,-0.0033877830396854,-0.0016642611102667,-0.5586597131553037,0.0007317400742022934,-0.0016904964980544238,0.0071140039734492455,-0.0009699650812542426
1658797113344139,-0.040955214770733,-0.322453650720989,0.9827420462348364,0.0057099708102873,0.0103817099893487,-0.0034914023322817,-0.0035935273886353,-0.0016891615894974,-0.5586301829375687,0.0057097672793366,0.0103814824811144,-0.0034913674391171,-0.0035935019725206,-0.0016891208555939,-0.5586301310074953,0.0008067150591746995,-0.0019609066788738513,0.004205304422980061,0.0011046006646832085
1658797113360137,-0.0390020599679559,-0.3286793316548411,0.9801785305561914,0.0064021397837925,0.0116153502056688,-0.0041140208921183,-0.0037875947750213,-0.0017122657549315,-0.5586009751366647,0.0064019107617598,0.0116150945605302,-0.0041139813868081,-0.0037875646564925,-0.0017122230914057,-0.5586009192112009,0.0007787435616162586,-6.976688487078664e-06,-0.0018183388597848293,-0.0013130235125656808
1658797113376134,-0.0427862973983366,-0.3312428473334861,0.9824979018844892,0.0070449172471329,0.0127513847955927,-0.0047316088861252,-0.003971577257937,-0.0017322242767018,-0.5585730245024846,0.0070446627289193,0.0127511010881024,-0.0047315647143098,-0.0039715425872433,-0.0017321797686846,-0.5585729647258855,0.0007458595011094346,-0.003412092706981,-0.0039436690845868205,0.0009057130341588726
1658797113392132,-0.0405889982452123,-0.3252613107499811,0.980544747081712,0.007650019456982,0.0138332443641497,-0.005330267929531,-0.0041466681654194,-0.0017531966013937,-0.5585470996134579,0.0076497394392773,0.0138329326711103,-0.0053302190372536,-0.004146629090964,-0.0017531503327742,-0.558547036128348,0.0007791987135957024,-0.0010933141984710362,0.0018340807490263566,-0.0009426975917564695
1658797113408130,-0.0404669260700387,-0.3263599603265432,0.9815213244831008,0.0082346315413763,0.0149102230203334,-0.0059045620062559,-0.004313494279092,-0.0017765629819159,-0.5585237358762097,0.0082343260226602,0.0149098834207941,-0.0059045083399664,-0.0043134509474369,-0.0017765150353469,-0.5585236688235808,0.000795202229456446,-0.0008741178209676903,0.0006618880552178852,3.049182866898814e-05
1658797113424128,-0.041809719996948,-0.3246509498741132,0.9857938506141756,0.008816971333454,0.0160282423022413,-0.0064523866419471,-0.0044720514801407,-0.0017979731388716,-0.5585031839390868,0.0088166403139965,0.0160278748774947,-0.0064523281485063,-0.0044720040360101,-0.0017979235957746,-0.5585031134582963,0.0008451030692459699,-0.0019952205730892902,0.0021338086568830628,0.003872716163769385
1658797113440126,-0.0410772869459066,-0.3225757228961625,0.9807888914320592,0.0094120095113332,0.0172155440010559,-0.0069723965624588,-0.0046218342497773,-0.0018180493071998,-0.55848542615323,0.0094116529931955,0.0172151488346341,-0.0069723331891417,-0.0046217828360618,-0.0018179982477704,-0.5584853523819981,0.0009050092284750524,-0.0011365087698431003,0.0037881320713503697,-0.0010190187165123321
1658797113456124,-0.0398565651941709,-0.3257495994506754,0.982009613183795,0.0100283877368404,0.0184736952965911,-0.0074668587212886,-0.0047621254320328,-0.0018387371222302,-0.5584702535745539,0.0100280057238753,0.018473272474262,-0.0074667904157883,-0.0047620701897925,-0.0018386846254424,-0.5584701766489619,0.0009124171155018183,7.57916837033426e-05,0.0005528299651537116,0.00018153273170107287
1658797113472122,-0.0390020599679559,-0.3195239185168233,0.9813992523079272,0.0106672205026871,0.0197790948686793,-0.0079412089256123,-0.0048923282161242,-0.0018529881400234,-0.5584573781339192,0.0106668130005394,0.0197786444784423,-0.0079411356360434,-0.0048922692845924,-0.0018529342836351,-0.5584572981884061,0.0009928331070715194,0.0008372672189265046,0.00610065980910518,-0.00038594532975000373
1658797113488120,-0.0407110704203859,-0.3201342793926911,0.9831082627603572,0.0113229335880133,0.0210951688031482,-0.0083991166988047,-0.0050122247128928,-0.0018569415894377,-0.5584465447251722,0.0113225006041201,0.0210946909352301,-0.0083990383737071,-0.0050121622294787,-0.0018568864499949,-0.5584464618925324,0.0010712738493839523,-0.0007845689101531397,0.004941269039913654,0.0011907586104119572
1658797113504118,-0.0404669260700387,-0.3242847333485925,0.9843289845120928,0.0119856528136943,0.0223865968051614,-0.0088410573535469,-0.0051220769641257,-0.001853316443771,-0.558437618515355,0.0119851943572855,0.0223860915520117,-0.0088409739418889,-0.0051220110644173,-0.0018532600966123,-0.5584375329267354,0.0010882917991582414,-0.00048638210382534464,0.0007117335756111065,0.002170332325932778
1658797113520115,-0.0404669260700387,-0.3248950942244604,0.98115510795758,0.0126442520827142,0.0236249660047713,-0.0092632025771714,-0.0052226004197123,-0.0018435333462632,-0.5584306304608924,0.0126437681648121,0.0236244334610572,-0.0092631140283537,-0.0052225312374797,-0.0018434758655249,-0.5584305422457889,0.0010908770949622944,-0.00043774389344281017,9.123542976890997e-05,-0.0009031898057220156
1658797113536102,-0.0396124208438237,-0.3231860837720304,0.9806668192568856,0.0132892691125679,0.0247907872120714,-0.0096542642928783,-0.0053149013882199,-0.001828405620951,-0.5584257738980789,0.0132887597459873,0.0247902274746733,-0.0096541705567367,-0.0053148290554174,-0.0018283470795708,-0.558425683184334,0.0011101894648353112,0.0003750851994949733,0.001620221293978985,-0.0012523306557747915
1658797113552100,-0.0396124208438237,-0.3247730220492868,0.9829861905851836,0.0139151201086292,0.0258776320400772,-0.0099987270462264,-0.005400371594175,-0.0018055337271359,-0.5584233601530109,0.0139145853079772,0.0258770452080831,-0.0099986280730357,-0.0054002962409441,-0.0018054741968578,-0.5584232670668102,0.001109882274698027,0.00033757667954548154,2.9954715050295455e-05,0.0009603366052708395
1658797113568098,-0.0410772869459066,-0.3286793316548411,0.982009613183795,0.0145211779021534,0.0268939053372547,-0.0102855452833716,-0.005480494104115,-0.001776190362793,-0.5584237475127061,0.0145206176838284,0.026893291511955,-0.0102854410238483,-0.0054804158587866,-0.0017761299141715,-0.5584236521785753,0.0010658149675738257,-0.0010145604802836716,-0.003488719401453566,-1.4616716506044014e-05
1658797113584096,-0.0398565651941709,-0.3237964446478983,0.9816433966582744,0.015111516772003,0.0278632671754094,-0.0105146202781515,-0.0055565733602302,-0.0017446935925571,-0.5584272647056227,0.0151109311541942,0.0278626264602911,-0.0105145106834573,-0.0055564923493273,-0.0017446322949614,-0.5584271672464245,0.0010821574933751216,0.00018554514430682567,0.0012547508449402556,-0.0003427499178239035
1658797113600093,-0.0368047608148316,-0.3284351873044939,0.9824979018844892,0.0156934532655232,0.0288258706939352,-0.0107004896176249,-0.0056294130256162,-0.0017099892506397,-0.5584341470447032,0.0156928422682097,0.0288252031946762,-0.0107003746393697,-0.0056293293738562,-0.0017099271722579,-0.5584340475816342,0.001019748022343445,0.002913614571281517,-0.003045592630489813,0.0004605797775517617
