Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),stamp velocity (m/s)
1659660081018798,-0.919020370794232,-0.4009460593575951,0.0405889982452123,0.0,0.0,0.0,0.0018331433549991,0.0060196333712628,-0.5929166601094997,
1659660081034802,-0.9192645151445792,-0.4053406576638436,0.0374151216906994,-0.0002575875245118,-0.0001933692660693,-0.0002586069627047,0.0018785850938724,0.0058750850715136,-0.5923689977757828,0.03551480734125351
1659660081050805,-0.9187762264438848,-0.4015564202334629,0.0394903486686502,-0.0004779013441868,-0.0004105221378349,-0.0005350488725952,0.0019238849114773,0.0057619187734271,-0.5918109984743759,0.03569739928750284
1659660081066808,-0.9186541542687112,-0.4018005645838101,0.0380254825665673,-0.0006792157223726,-0.0006389597394743,-0.0008376731585897,0.0019689799658643,0.0056490421191901,-0.5912423082765905,0.03634595296736339
1659660081082811,-0.9159685664148928,-0.4014343480582894,0.0416876478217744,-0.0008875270519775,-0.0008631501359205,-0.0011684311749094,0.0020140429435624,0.005517919318736,-0.590662921572193,0.03723409968900216
1659660081098814,-0.9153582055390248,-0.4007019150072479,0.039246204318303,-0.0011293865484279,-0.0010724358508165,-0.0015263575079675,0.002059432082173,0.0053654605202129,-0.5900732579493105,0.0381714393037874
1659660081114817,-0.9171892881666284,-0.3980163271534294,0.0397344930189973,-0.0014242280376989,-0.0012639223936473,-0.0019099468689457,0.0021055898414486,0.0052069352616562,-0.589474123713362,0.03884175774393107
1659660081130820,-0.923537041275654,-0.4004577706569008,0.0397344930189973,-0.0017785266107069,-0.0014428387725249,-0.0023159357505742,0.0021529237085269,0.0050387970027562,-0.5888665258050332,0.039512962038787125
1659660081146824,-0.9248798352025632,-0.4021667811093308,0.039246204318303,-0.0021840148554815,-0.0016260511886783,-0.0027393331866346,0.0022016554070872,0.0048520399189133,-0.5882514509833606,0.040290450513738515
1659660081162827,-0.9234149691004804,-0.4026550698100251,0.0355840390630959,-0.0026209513242008,-0.0018427120563555,-0.0031765303816243,0.0022516538061705,0.0046579198430787,-0.5876296907501544,0.04082968777384263
1659660081178830,-0.9192645151445792,-0.4022888532845044,0.0385137712672616,-0.0030654189051409,-0.0021247846503941,-0.003627780166196,0.0023023512974013,0.0044752457466866,-0.5870017150446268,0.04099797764841597
1659660081194833,-0.9168230716411075,-0.4046082246128022,0.0374151216906994,-0.0034978563157689,-0.0024944141792618,-0.0040969356553022,0.0023528221414105,0.0042939355909126,-0.5863676085033727,0.041340420989515084
1659660081210836,-0.917311360341802,-0.4007019150072479,0.0347295338368809,-0.0039095041107416,-0.0029589611997807,-0.0045876280756402,0.0024019663467605,0.0040961145758703,-0.5857272102076502,0.042003454288574056
1659660081226839,-0.9168230716411075,-0.4021667811093308,0.0379034103913937,-0.004304457835316,-0.0035137341611363,-0.0050980260773258,0.0024486727544147,0.003875065022748,-0.5850803394184019,0.042824414922039804
1659660081242842,-0.9186541542687112,-0.4022888532845044,0.042664225223163,-0.0046969725715661,-0.0041460337378929,-0.0056207016171865,0.0024919136681292,0.0036361194434946,-0.5844269911245549,0.04356338590994781
1659660081258845,-0.919020370794232,-0.4061951628900586,0.0377813382162202,-0.0051055248678077,-0.0048382577057578,-0.0061472538051699,0.0025308079213182,0.0033867816071513,-0.58376743641081,0.044136442389738365
1659660081274849,-0.9186541542687112,-0.4026550698100251,0.0339971007858395,-0.0055460963915163,-0.0055716226686951,-0.0066706716152726,0.0025646646103319,0.0031263740902543,-0.5831022078475926,0.044698966691762466
1659660081290852,-0.9229266803997862,-0.4069275959411001,0.0294804303044173,-0.0060269798112921,-0.0063301246077006,-0.0071867894125273,0.0025929888969719,0.0028556944128102,-0.5824320398649432,0.045207632011022944
1659660081306855,-0.9195086594949262,-0.4047302967879758,0.0369268329900052,-0.0065464471476785,-0.007102949871853,-0.0076979010443795,0.0026154639677189,0.0025749121529831,-0.5817577215808458,0.04567415821382843
1659660081322858,-0.9188982986190584,-0.4028992141603722,0.0377813382162202,-0.0070934193483518,-0.0078845873712912,-0.0082108507602825,0.0026319223515382,0.0022869201765096,-0.581079953666999,0.04603750177976772
1659660081338867,-0.9187762264438848,-0.4025329976348515,0.0379034103913937,-0.0076503447187967,-0.0086730614343779,-0.0087279670473868,0.0026422848180626,0.0019930101304036,-0.5803992080585615,0.04634724065248876
1659660081354870,-0.9196307316700998,-0.4046082246128022,0.0377813382162202,-0.008197151289766,-0.0094685265851517,-0.0092432378724676,0.0026464696991884,0.0016861428497394,-0.5797156267566552,0.04683199850463424
1659660081370873,-0.920119020370794,-0.4042420080872815,0.0355840390630959,-0.0087153478384445,-0.0102733279374727,-0.0097466322781515,0.0026443135140051,0.0013642963425464,-0.5790290622702761,0.047391348485408824
1659660081386876,-0.9191424429694056,-0.4050965133134965,0.0360723277637902,-0.0091917139467824,-0.0110899927586651,-0.0102266739190894,0.0026355326608622,0.0010315909722101,-0.5783391422720288,0.04787514567594058
1659660081402879,-0.9181658655680168,-0.4048523689631494,0.0354619668879223,-0.0096211627932138,-0.011915104583676,-0.010669923453119,0.0026197496756588,0.0006846418844033,-0.5776453189259546,0.04849345992105506
1659660081418882,-0.9180437933928434,-0.4046082246128022,0.0352178225375752,-0.0100083054750385,-0.0127342593946115,-0.0110620578458456,0.0025965991126708,0.0003253754081657,-0.5769470655920784,0.049099948597543915
1659660081434886,-0.9177996490424962,-0.4082703898680093,0.0360723277637902,-0.0103672510920729,-0.0135232366700426,-0.011389256012113,0.0025658701174549,-4.655106115542245e-05,-0.5762439964074798,0.04974858069822255
1659660081450889,-0.918410009918364,-0.4019226367589837,0.0339971007858395,-0.0107193747281394,-0.0142539591106836,-0.0116399417918347,0.0025276121263511,-0.0004345397907447,-0.5755359928247883,0.05051562263283424
1659660081466892,-0.9175555046921492,-0.4036316472114136,0.0386358434424352,-0.011089159964685,-0.0149018728623049,-0.011808090507553,0.0024821683692727,-0.0008346955653425,-0.5748233407238724,0.05116085218841821
1659660081482895,-0.9182879377431904,-0.3998474097810329,0.0386358434424352,-0.0114987202045497,-0.0154513893143092,-0.0118930377747325,0.002430133031298,-0.0012397465649226,-0.5741067225394785,0.051550779382409075
1659660081498898,-0.9196307316700998,-0.4028992141603722,0.0353398947127487,-0.0119621327711574,-0.015895741171797,-0.0118963445527642,0.0023722584316801,-0.0016412357418357,-0.5733871255332421,0.051628286814392334
1659660081514901,-0.9204852368963148,-0.4042420080872815,0.0372930495155259,-0.012481086036944,-0.0162340580458693,-0.0118244232225466,0.002309381443349,-0.0020276520737966,-0.5726656920675799,0.05130094048560392
1659660081530904,-0.921828030823224,-0.4028992141603722,0.0381475547417409,-0.0130432617399757,-0.0164723263645608,-0.0116941543363063,0.0022423965043801,-0.0024098665498987,-0.5719433446093718,0.05124850371940618
1659660081546908,-0.9209735255970092,-0.4038757915617608,0.0397344930189973,-0.0136242194559673,-0.0166266515890739,-0.011531021677773,0.0021722143904045,-0.0027871138106389,-0.5712207851493953,0.05113299135509355
1659660081562911,-0.920729381246662,-0.4007019150072479,0.038391699092088,-0.0141925402899757,-0.0167230439381949,-0.0113621502706844,0.0020996645621206,-0.0031587989467377,-0.5704982739777492,0.050983901837915506
1659660081578914,-0.9206073090714884,-0.4008239871824215,0.0369268329900052,-0.0147170270301784,-0.0167933441225559,-0.0112123016309175,0.0020253833472461,-0.003524789029336,-0.5697755742868382,0.050842944549796425
1659660081594917,-0.9206073090714884,-0.4019226367589837,0.0346074616617073,-0.0151741820526736,-0.0168684238202145,-0.0111021983149516,0.0019497547159595,-0.0038855882230673,-0.5690520140909924,0.050753506078087526
1659660081610920,-0.9196307316700998,-0.4031433585107194,0.0361943999389637,-0.015554142862156,-0.0169704773488707,-0.0110466417817141,0.0018729373119465,-0.0042421260090715,-0.5683266574724801,0.05074300792456847
1659660081626923,-0.9170672159914548,-0.4020447089341572,0.0391241321431294,-0.015863640813921,-0.0171096732088031,-0.0110527056240118,0.0017949533066807,-0.0045955363049848,-0.5675985466055044,0.050818525816711056
1659660081642926,-0.9168230716411075,-0.4026550698100251,0.035828183413443,-0.0161252019290628,-0.0172869028442853,-0.0111171149561951,0.0017157636825611,-0.0049470715123886,-0.5668669597599227,0.05096978697752168
