Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters
1.0,134.7355652,745.307251,340.1435547,1131.682617,737.0217285,1039.114136,1660172558916670.0,39.13305375441803,0.0,0.027711810596041293,0.15329147389488376,0.06995921046769477,0.15158734455183753,0.23275943727689458,0.213720364639856
2.0,135.3737183,745.329895,340.1352539,1131.74231,737.125,1039.210205,1660172558933336.8,39.15022236808076,0.01666675,0.02784306308169515,0.1532961312118899,0.06995750319614362,0.15160858497372406,0.23277171466711044,0.2137401236836408
3.0,135.2990112,745.0244141,340.379425,1131.800293,737.3493042,1039.333374,1660172558950003.5,39.16364500026029,0.0333335,0.027827697658302248,0.1532333012617654,0.0700077232198336,0.15165471886195966,0.2327836403521469,0.21376545653465334
4.0,135.1833801,745.5997925,340.3918762,1131.642334,737.3612671,1039.564209,1660172558966670.0,39.079163420789705,0.05,0.027803915168968747,0.1533516425268812,0.07001028412716034,0.15165717933791853,0.23275115204897734,0.21381293364872814
5.0,135.1279907,746.0505981,339.8737183,1132.372925,737.0366211,1039.373413,1660172558983336.8,39.15986608482603,0.06666675,0.02779252292402177,0.15344436221365645,0.0699037117194792,0.1515904075954361,0.23290141674995007,0.21377369157773798
6.0,134.1559601,746.1814575,339.6341553,1133.154419,736.8556519,1040.144409,1660172559000003.2,39.17898369241988,0.08333325,0.027592600002105998,0.15347127679186842,0.06985443946926104,0.15155318665687637,0.23306215095311164,0.21393226659904427
7.0,134.5509186,746.552002,339.7180786,1133.523315,736.6287231,1040.620728,1660172559016670.0,39.205684499039336,0.1,0.027673833306238058,0.15354748873328244,0.06987170043959759,0.15150651295260942,0.23313802383839224,0.2140302337682301
8.0,134.2784271,746.9480591,339.7134094,1133.795898,736.480835,1040.513184,1660172559033336.8,39.218925593502696,0.11666675,0.02761778846888704,0.15362894799256654,0.06987074009935006,0.15147609598727046,0.23319408749505552,0.2140081145975841
9.0,134.4357452,747.5130615,340.1552429,1133.697754,736.5742188,1040.5979,1660172559050003.5,39.170560340401146,0.1333335,0.027650144954600806,0.15374515516824336,0.06996161444458186,0.15149530275108594,0.23317390167451807,0.21402553860692394
10.0,134.3382874,747.3581543,340.8241577,1133.532104,736.8223267,1040.038452,1660172559066670.2,39.19404107660292,0.15000025,0.02763010026862129,0.15371329454569732,0.07009919385960099,0.1515463324782554,0.23313983152074372,0.21391047383548575
11.0,134.3927155,747.1369629,340.8504028,1133.564209,737.2438354,1039.767578,1660172559083336.8,39.2052071685307,0.16666675,0.027641294797668338,0.1536678008842934,0.07010459183480668,0.15163302650920146,0.23314643473406654,0.2138547616783263
12.0,134.7680817,747.0901489,341.2487183,1132.481812,737.4084473,1039.543945,1660172559100003.5,39.08938140330107,0.1833335,0.027718498444850248,0.15365817238940183,0.07018651559173814,0.15166688315119414,0.23292381214285093,0.21380876583951544
13.0,134.9782257,746.7935791,341.7180786,1132.171387,737.8306885,1039.634521,1660172559116670.2,39.05776745632525,0.20000025,0.027761719926255323,0.1535971752346127,0.07028305152651969,0.15175372783947577,0.23285996531227207,0.21382739510753998
14.0,135.1091461,746.2851563,342.2139282,1131.475952,737.8284912,1039.450928,1660172559133336.8,39.03339122787771,0.21666675,0.027788647050675463,0.15349260509891471,0.07038503566247463,0.15175327590860413,0.23271693134070523,0.21378963451748934
15.0,135.0317078,746.2266846,342.5242615,1131.631104,737.996521,1039.04541,1660172559150003.5,39.07911977079527,0.2333335,0.02777271988623826,0.1534805789002401,0.07044886363260619,0.1517878355290368,0.2327488423126243,0.2137062293824561
16.0,135.3071747,746.4224854,342.7175598,1131.64856,738.2805786,1039.15625,1660172559166670.0,39.0565238144213,0.25,0.02782937669060129,0.15352085033619023,0.07048862036550878,0.15184625923029102,0.23275243258491096,0.21372902645969333
17.0,135.0676117,746.6328735,342.7642212,1131.788574,738.204834,1039.369507,1660172559183336.8,39.04449972114266,0.26666675,0.02778010444038313,0.15356412202299544,0.07049821747431244,0.1518306804185218,0.2327812300404531,0.21377288820906523
18.0,135.3568573,746.8803711,342.9221802,1132.275757,738.3273315,1039.638672,1660172559200003.5,39.08347995984892,0.2833335,0.02783959518635685,0.15361502622638076,0.070530705777482,0.1518558751584069,0.23288143166874312,0.21382824886672092
19.0,135.5190277,746.8623047,342.8349609,1132.504883,738.4550781,1039.395142,1660172559216670.0,39.12538758510586,0.3,0.027872949671510147,0.15361131040974238,0.0705127669005542,0.1518821495097872,0.23292855728331416,0.21377816070162184
20.0,135.3915253,746.8915405,342.9299011,1132.634155,738.4464111,1039.658813,1660172559233336.8,39.1238796735442,0.31666675,0.02784672554609756,0.1536173234987959,0.0705322937777855,0.15188036691985202,0.23295514537216844,0.21383239137784174
21.0,135.7771606,746.9138794,342.8877869,1132.696777,738.3865967,1039.654785,1660172559250003.2,39.14820945926183,0.33333325,0.02792604129600282,0.15362191806419373,0.07052363191681307,0.15186806456062524,0.2329680251860511,0.21383156291675268
22.0,135.633728,746.9312134,342.7772217,1132.420776,738.3273315,1039.638672,1660172559266670.0,39.10515872405605,0.35,0.02789654071804779,0.15362548324406408,0.0705008913592152,0.1518558751584069,0.23291125853038025,0.21382824886672092
23.0,135.6184998,746.8882446,342.6320801,1132.55188,738.3273315,1039.638672,1660172559283336.8,39.12121520637508,0.36666675,0.027893408649736856,0.1536166456127722,0.0704710392817564,0.1518558751584069,0.23293822341683018,0.21382824886672092
24.0,135.9971008,746.3468628,342.6747437,1132.373779,738.3273315,1039.638672,1660172559300003.5,39.15393900540613,0.3833335,0.027971277616166752,0.1535052966168373,0.0704798141408724,0.1518558751584069,0.23290159239686423,0.21382824886672092
25.0,136.1268005,746.2756958,342.866333,1132.410889,738.8499756,1039.351807,1660172559316670.2,39.156441535208494,0.40000025,0.027997953672450986,0.1534906593054358,0.07051921937427122,0.15196337026771112,0.23290922501628206,0.21376924775194595
26.0,136.4570313,745.8677979,342.6875,1132.519287,738.9731445,1039.080688,1660172559333336.8,39.21696973565832,0.41666675,0.028065874071708567,0.15340676468317668,0.07048243779980745,0.1519887030981561,0.23293151983384217,0.21371348520427833
27.0,136.4967194,745.8516235,343.5864258,1131.969116,738.9619751,1039.141357,1660172559350003.5,39.17037021837583,0.4333335,0.028074036943244996,0.1534034380046665,0.0706673248522536,0.151986405825741,0.23281836311442064,0.21372596333382457
28.0,136.4995117,746.0067749,343.8757935,1131.784546,738.987793,1038.916626,1660172559366670.2,39.15431866679381,0.45000025,0.028074611251065005,0.15343534885318025,0.07072684071121117,0.1519917159363545,0.23278040157936405,0.213679741663267
29.0,136.3144836,746.2252197,343.6858826,1131.900635,738.9837036,1039.021729,1660172559383336.8,39.13434679290241,0.46666675,0.028036555496041938,0.1534802776061365,0.07068778068364451,0.15199087484678708,0.2328042782475289,0.21370135877991142
30.0,135.5101471,746.7005005,343.4211426,1132.164185,738.7244873,1039.235107,1660172559400003.5,39.10056817010291,0.4833335,0.02787112314927889,0.1535780312429731,0.07063333014026862,0.1519375603934106,0.23285848403700807,0.21374524541602405
31.0,135.9013062,746.8165894,342.5040283,1132.805176,738.4602051,1039.460205,1660172559416670.0,39.16939987920065,0.5,0.027951575009751116,0.15360190789057038,0.07044470215820023,0.15188320400829855,0.2329903202092867,0.21379154256950605
32.0,135.4402313,746.7687378,342.6260681,1133.33667,738.9470825,1040.31958,1660172559433336.8,39.14701668677934,0.51666675,0.02785674317911737,0.15359206598673492,0.07046980276038911,0.15198334278214243,0.23309963552658294,0.2139682949896679
33.0,135.4494629,747.1427002,343.2920837,1133.290405,738.8689575,1039.69751,1660172559450003.5,39.1767318273003,0.5333335,0.027858641893464382,0.1536689809065889,0.07060678588087263,0.15196727438030952,0.23309011994756473,0.21384035040434707
34.0,135.8892059,746.7004395,343.4919128,1132.928833,739.1638184,1039.457153,1660172559466670.0,39.17794880915507,0.55,0.02794908627397258,0.15357801869676493,0.07064788583961448,0.15202792005616245,0.23301575342996445,0.2137909148477474
35.0,135.9402618,746.7108154,343.6572876,1132.805908,739.2228394,1039.391479,1660172559483336.8,39.167397875093215,0.56666675,0.02795958722395197,0.15358015276563633,0.07068189939147924,0.15204005923241307,0.2329904707637845,0.21377740731210612
36.0,136.6182861,746.5465698,343.6468506,1132.462036,739.1749268,1039.186035,1660172559500003.2,39.17354981323446,0.58333325,0.02809904024033427,0.15354637146259525,0.07067975275583213,0.15203020478236942,0.23291974470330343,0.2137351525057553
37.0,136.4505005,746.236145,343.2504272,1132.720215,739.1167603,1039.274902,1660172559516670.0,39.21244084864068,0.6,0.02806453084586933,0.15348252467315146,0.07059821815759645,0.15201824135587072,0.2329728458094387,0.2137534302742761
38.0,136.6591187,746.1917114,342.8470154,1132.858276,739.1266479,1039.210449,1660172559533336.8,39.23270606619093,0.61666675,0.028107438507530193,0.15347338576832353,0.07051524621639285,0.15202027499337423,0.23300124158064445,0.21374017386847335
39.0,136.6376343,745.8567505,342.8034058,1132.762451,739.1266479,1039.210449,1660172559550003.5,39.24312528112652,0.6333335,0.028103019691884258,0.15340449250317784,0.07050627678821274,0.15202027499337423,0.23298153272169234,0.21374017386847335
40.0,136.7318573,746.3599854,342.7625732,1132.973267,739.0875244,1039.249512,1660172559566670.2,39.23588096955352,0.65000025,0.02812239905861579,0.15350799561472392,0.07049787852101681,0.15201222824624963,0.23302489241706262,0.21374820817222762
41.0,136.7724304,747.1019897,342.4943542,1133.264038,738.7305908,1039.546509,1660172559583336.8,39.21852003987813,0.66666675,0.028130743953008186,0.15366060775237683,0.07044271243242523,0.15193881573409013,0.2330846969005103,0.2138092931916089
42.0,136.216217,747.4297485,342.3905334,1133.805542,738.5658569,1039.944458,1660172559600003.5,39.23091719880732,0.6833335,0.02801634445968287,0.15372801972169098,0.07042135903296266,0.15190493399968116,0.23319607102999665,0.21389114156845368
43.0,135.6830902,747.9169312,342.3674927,1134.121948,738.5057373,1039.936768,1660172559616670.2,39.22074384959798,0.70000025,0.027906693315359225,0.1538282212882783,0.07041662012446845,0.1518925688682785,0.23326114800600098,0.21388955992352446
44.0,135.6243286,748.0,342.5296021,1134.081177,738.3479004,1040.036377,1660172559633336.8,39.21690107867712,0.71666675,0.027894607491344585,0.15384530650886294,0.07044996206341358,0.1518601056780928,0.23325276240841852,0.21391004705873307
45.0,135.562088,747.8216553,343.1758728,1133.877686,738.7557983,1039.99646,1660172559650003.5,39.19536379548129,0.7333335,0.027881806122114237,0.15380862536576706,0.07058288414085905,0.15194400030035193,0.2332109092864041,0.21390183710806476
46.0,135.6588745,747.5488892,344.0263977,1133.014893,738.8656006,1039.839478,1660172559666670.0,39.130953106446704,0.75,0.027901712738101433,0.1537525240499118,0.07075781631189369,0.1519665839480777,0.2330334538672347,0.21386954974990116
47.0,135.9442902,747.2001953,344.5089417,1133.078003,739.428833,1039.556152,1660172559683336.8,39.170613423410806,0.76666675,0.02796041576731125,0.15368080624252775,0.07085706381133756,0.15208242707804256,0.23304643405078254,0.2138112765208745
48.0,136.6428528,747.28479,345.1018372,1133.398193,740.1461792,1039.787842,1660172559700003.5,39.18932973281956,0.7833335,0.028104093009707808,0.15369820530342418,0.07097900791551566,0.1522299676475773,0.2331122893030433,0.21385892948753898
