Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg)
1658797191889251,0.3356984817273769,-1.251239795529045,0.8239871824216607,-1.000808977648128,-0.1931354758877826,0.2669926517232667,0,0,0,-1.000808977648128,-0.1931354758877824,0.2669926517232664,0,0,0
1658797191905249,0.213626306553806,-1.129167620355474,1.190203707942374,-1.163804023387303,-0.06286524563731155,0.599563574639134,-0.01731690400828345,-0.002048005772200753,0.006932449810899206,-1.163804023387303,-0.06286524563731122,0.5995635746391346,-0.01731690400828344,-0.002048005772200749,0.006932449810899207
1658797191921247,0.6408789196611906,-0.9460593575952316,1.007095445181903,-0.6206667484912693,0.07699957835044746,0.4832703266667437,-0.03159267018331203,-0.001934931110495666,0.01559512102134623,-0.6206667484912696,0.0769995783504476,0.4832703266667436,-0.03159267018331202,-0.001934931110495658,0.01559512102134623
1658797191937245,1.556420233463086,-0.8850232700083325,0.7019150072480898,0.1517446751031133,0.2457551575002743,0.1401954664528781,-0.03534404677041728,0.0006471067763101088,0.0205828473663032,0.1517446751031133,0.2457551575002742,0.1401954664528779,-0.03534404677041727,0.000647106776310116,0.0205828473663032
1658797191953243,1.678492408636657,-0.7629510948347615,0.5188067444876197,0.354394102214743,0.2130400149407585,-0.05992699600309459,-0.03129493655187442,0.004317468155838371,0.02122499512990147,0.3543941022147425,0.2130400149407586,-0.05992699600309463,-0.03129493655187442,0.004317468155838378,0.02122499512990147
1658797191969241,1.190203707942374,-1.190203707942374,0.5188067444876197,-0.082557294905633,-0.09043466150065736,-0.01813290004787632,-0.02912024209340154,0.005298310983359181,0.0206005159614937,-0.08255729490563297,-0.09043466150065763,-0.01813290004787626,-0.02912024209340155,0.005298310983359186,0.0206005159614937
1658797191985239,0.6408789196611906,-1.373311970702616,0.7629510948347615,-0.7872193504058989,-0.2875436301621295,0.2079738980588015,-0.0360784552558938,0.002274484650056886,0.02211924394558111,-0.7872193504058983,-0.2875436301621298,0.2079738980588015,-0.0360784552558938,0.002274484650056887,0.02211924394558111
1658797192001237,0.03051804379333589,-1.190203707942374,1.007095445181903,-1.26410048209065,-0.2010233151905321,0.4321534994454969,-0.0524890139158662,-0.001634050912764406,0.02724026312561549,-1.26410048209065,-0.2010233151905321,0.4321534994454969,-0.05248901391586619,-0.001634050912764408,0.02724026312561549
1658797192017234,0.09155413138023505,-1.129167620355474,1.068131532768803,-1.187569664361784,-0.02491343594395663,0.5117486774419162,-0.07210237508748567,-0.003441544921840316,0.0347914805407148,-1.187569664361784,-0.02491343594395633,0.5117486774419162,-0.07210237508748567,-0.003441544921840316,0.0347914805407148
1658797192033232,0.5188067444876197,-1.007095445181903,0.9460593575952316,-0.931908294974878,0.08278956454077194,0.432214530895584,-0.08905819876217896,-0.002978535893065793,0.0423431862074148,-0.9319082949748778,0.08278956454077235,0.4322145308955843,-0.08905819876217896,-0.002978535893065788,0.04234318620741481
1658797192049230,0.3356984817273769,-0.8850232700083325,0.8239871824216607,-0.9314985052325908,0.06343763677452655,0.18788859246823,-0.1039654531638387,-0.001808718282543405,0.04730401119432531,-0.9314985052325913,0.06343763677452655,0.1878885924682299,-0.1039654531638387,-0.001808718282543396,0.04730401119432532
1658797192065228,0.2746623941404778,-1.190203707942374,0.4577706569009479,-0.9969592505150277,-0.001893482614076288,-0.03264176817869655,-0.1193931152098197,-0.001316365049259803,0.04854598578864158,-0.9969592505150277,-0.001893482614076441,-0.03264176817869659,-0.1193931152098197,-0.001316365049259796,0.04854598578864159
1658797192081226,0.6408789196611906,-1.007095445181903,0.5798428320745188,-0.8880866246668275,-0.01775582760384065,0.01778202984780705,-0.1344734822112745,-0.001473559531003139,0.04842710788199447,-0.8880866246668273,-0.01775582760384067,0.01778202984780726,-0.1344734822112745,-0.001473559531003132,0.04842710788199447
1658797192097224,0.5798428320745188,-1.068131532768803,0.8239871824216607,-0.5272365739024539,-0.04771632075491083,0.2000523489543149,-0.1457960677998288,-0.00199733671787315,0.05016978291241144,-0.5272365739024542,-0.04771632075491092,0.2000523489543147,-0.1457960677998288,-0.001997336717873145,0.05016978291241145
1658797192113222,1.434348058289515,-1.251239795529045,0.7629510948347615,-0.05337537123076516,-0.07303974134068356,0.3044175683643686,-0.1504409633608945,-0.002963385214637905,0.05420554225096091,-0.05337537123076569,-0.07303974134068343,0.3044175683643687,-0.1504409633608945,-0.0029633852146379,0.05420554225096091
1658797192129220,1.251239795529045,-1.007095445181903,1.007095445181903,-0.05715855982050011,-0.06976542595460311,0.3744948365955617,-0.1513252348093047,-0.004105826553000199,0.05963684149064035,-0.05715855982049994,-0.06976542595460285,0.3744948365955613,-0.1513252348093047,-0.004105826553000191,0.05963684149064036
1658797192145218,0.5798428320745188,-1.190203707942374,0.9460593575952316,-0.6970077240588093,-0.08707827042493638,0.409766804887378,-0.1573585650803391,-0.005360576124036514,0.06591093462250387,-0.6970077240588094,-0.0870782704249366,0.4097668048873779,-0.1573585650803391,-0.005360576124036506,0.06591093462250387
1658797192161215,0.09155413138023505,-1.068131532768803,0.8850232700083325,-1.316169399744744,0.04039118858279293,0.3522558614714479,-0.1734639820707676,-0.005734072778773662,0.07200711595337447,-1.316169399744744,0.04039118858279241,0.3522558614714479,-0.1734639820707676,-0.00573407277877366,0.07200711595337447
1658797192177213,-0.2746623941404778,-0.6408789196611906,0.8239871824216607,-1.576693301311331,0.3176027106996551,0.2314638191294408,-0.1966068836792162,-0.002870121584514077,0.07667687339818158,-1.576693301311332,0.317602710699655,0.2314638191294408,-0.1966068836792162,-0.002870121584514081,0.07667687339818158
1658797192193211,-0.3356984817273769,-0.7629510948347615,0.6408789196611906,-1.647462055933367,0.3813145648579055,0.09596776161581583,-0.2224001265371738,0.002721216619946407,0.07929632604414363,-1.647462055933367,0.3813145648579056,0.09596776161581579,-0.2224001265371738,0.002721216619946404,0.07929632604414363
1658797192209198,0.03051804379333589,-0.8239871824216607,0.5798428320745188,-1.389331638028046,0.199599158320891,0.04685640226641044,-0.2466944760888651,0.007368526405376779,0.08043891935520145,-1.389331638028046,0.199599158320891,0.04685640226641047,-0.2466944760888651,0.007368526405376776,0.08043891935520145
