Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Head Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Head Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity,Head Pink m/s,Hand Pink m/s,Elbow Orange m/s,Shoulder Green m/s
22.0,219.32164,985.0701904,907.3914795,1083.125244,627.6175537,1086.666626,375.5,1030.853638,1660087153968330.0,0.1454691189536819,0.35,0.2382783288813185,0.9858203019839136,0.6818645979129884,0.4079556969158862,-1.0702130387102442,-1.1767433122855109,-1.1805907875501056,-1.1199536998896582,0.0,0.005548978857650768,0.0,0.0,0.0
23.0,219.3152771,985.0144653,907.444458,1084.086182,627.6175537,1086.666626,375.3601074,1031.165405,1660087153984996.5,0.0435272997010191,0.3666665,0.2382714160149965,0.985877859589477,0.6818645979129884,0.4078037129395176,-1.070152497107032,-1.1777873073094334,-1.1805907875501056,-1.120292413934293,-6.116570320862966,0.003656099613666738,0.06273482730158163,0.0,0.02227498146307103
24.0,219.1574097,984.9365234,907.6234131,1083.623413,627.5,1086.961548,375.5,1031.5,1660087154001663.5,0.0947842994025346,0.3833335,0.2380999036176934,0.9860722823658742,0.6817368836610348,0.4079556969158862,-1.0700678184329082,-1.177284539666541,-1.1809112006261264,-1.1206559290778604,3.075358474921434,0.011476634045226091,0.032343034294844135,0.020695692546369687,0.02364048644238202
25.0,218.9842377,984.9199829,907.5968018,1084.626709,627.5,1086.961548,375.6398926,1031.165405,1660087154018330.0,-0.0124762398308015,0.4,0.237911763793602,0.9860433709639106,0.6817368836610348,0.4081076808922547,-1.0700498482832284,-1.178374553831369,-1.1809112006261264,-1.120292413934293,-6.435696710967265,0.011339765027512147,0.0654238511193063,0.0,0.02364048644238074
26.0,219.0488129,984.9666748,907.552002,1085.157104,627.5,1086.961548,375.7948608,1031.0,1660087154034996.8,-0.0695253647875602,0.41666675,0.2379819204399921,0.9859946989702204,0.6817368836610348,0.4082760435021902,-1.070100575917329,-1.1789507926113043,-1.1809112006261264,-1.120112712437493,-3.4229303827536186,0.005194505984110889,0.034697439964584124,0.0,0.01477494321326304
27.0,218.9701385,985.0358276,907.444458,1086.086182,627.7227173,1087.179932,375.7268066,1031.072632,1660087154051663.5,-0.1697568467807238,0.4333335,0.2378964459534903,0.985877859589477,0.6819788511479502,0.4082021071544164,-1.0701757058207049,-1.179960173870903,-1.1811484602717064,-1.1201916222595396,-6.013858850295562,0.006827986878023739,0.06096726240562903,0.020332866372491657,0.006488145862664214
28.0,219.0203857,985.0059814,907.8103638,1086.494995,627.7227173,1087.179932,375.8756714,1030.91272,1660087154068330.0,-0.209309792292566,0.45,0.237951036183834,0.9862753918282108,0.6819788511479502,0.4083638388274663,-1.0701432799157216,-1.1804043219196998,-1.1811484602717064,-1.1200178885407506,-2.3732004627151544,0.0038096610382917302,0.03576419623447245,0.0,0.014241697258488112
29.0,218.9738159,985.0131226,907.7649536,1086.674316,627.833313,1087.192139,375.7948608,1031.0,1660087154084996.8,-0.2289014129709258,0.46666675,0.2379004412032369,0.986226056675646,0.6820990059971364,0.4082760435021902,-1.070151038353066,-1.1805991422220343,-1.1811617223627644,-1.120112712437493,-1.1754913632447723,0.003071182749680728,0.012058195011240627,0.007253072109929547,0.007753613733060584
30.0,218.9738159,985.0131226,907.8190308,1086.666626,627.833313,1087.192139,375.6359253,1030.685547,1660087154101663.2,-0.2273663604078482,0.48333325,0.2379004412032369,0.9862848079454548,0.6820990059971364,0.4081033706855,-1.070151038353066,-1.1805907875501056,-1.1811617223627644,-1.1197710802330665,0.0921040748254056,0.0,0.003560539859327942,0.0,0.022967421993122426
31.0,219.0754242,984.9294434,907.9660645,1086.674683,627.833313,1087.192139,375.5,1030.853638,1660087154118330.0,-0.2265524926248798,0.5,0.2380108318419557,0.9864445502505246,0.6820990059971364,0.4079556969158862,-1.0700601264852807,-1.1805995409430483,-1.1811617223627644,-1.1199536998896582,0.0488318228189887,0.008580432329165765,0.009598917298385336,0.0,0.014091377943277701
32.0,219.0203857,985.0059814,908.1162109,1086.441895,627.9310303,1086.965576,375.5,1030.853638,1660087154134996.8,-0.200106579214209,0.51666675,0.237951036183834,0.9866076742964672,0.6822051693239599,0.4079556969158862,-1.0701432799157216,-1.1803466323124927,-1.1809155767793813,-1.1199536998896582,1.5867468709058992,0.00614524608192697,0.018057132307959703,0.016083839114232064,0.0
33.0,219.0203857,985.0059814,908.1162109,1086.441895,627.8422852,1086.982178,375.5,1031.5,1660087154151663.2,-0.2002353597308547,0.53333325,0.237951036183834,0.9866076742964672,0.6821087536938177,0.4079556969158862,-1.0701432799157216,-1.1803466323124927,-1.180933613744708,-1.1206559290778604,-0.0077269082678259,0.0,0.0,0.0058852953259856365,0.042133751292130484
34.0,218.9244537,985.1390991,908.0,1086.064209,627.8030396,1086.918213,375.5,1031.5,1660087154168330.0,-0.1612986312394325,0.55,0.2378468124663466,0.9864814189071228,0.6820661159678554,0.4079556969158862,-1.0702879034152564,-1.1799363016724251,-1.1808641200399057,-1.1206559290778604,2.3361920285251814,0.010695921823598686,0.025758920145463573,0.004891877191485828,0.0
35.0,218.9710083,985.067627,907.9578247,1084.893555,627.9266357,1086.920532,375.5,1031.5,1660087154184996.5,-0.0370706684471834,0.5666665,0.2378973909331579,0.986435598257578,0.6822003948842644,0.4079556969158862,-1.0702102537471725,-1.1786644642066002,-1.180866639478684,-1.1206559290778604,7.453752305058034,0.005560175188846907,0.07635975548050496,0.008058153006085417,0.0
36.0,219.4355164,985.166687,908.0558472,1084.435425,628.1848145,1086.570923,375.6398926,1031.165405,1660087154201663.2,0.0128190449336556,0.58333325,0.2384020479921687,0.9865420931638388,0.6824808889249646,0.4081076808922547,-1.070317875827962,-1.1781667365276969,-1.1804868126258394,-1.120292413934293,2.9933678360111484,0.030960305782377094,0.030539587860047502,0.028330253123408405,0.02364048644238074
37.0,219.4363708,985.1236572,908.3267212,1083.613647,628.2310181,1086.640259,375.6398926,1031.165405,1660087154218330.0,0.1032337650744956,0.6,0.2384029762407638,0.9868363796923244,0.6825310860536943,0.4081076808922547,-1.0702711268211786,-1.1772739295591212,-1.1805621415637924,-1.120292413934293,5.424856084169995,0.002805493291816942,0.05640347363724314,0.005431309441833104,0.0
38.0,219.4501801,985.029541,908.4404907,1082.625,628.2310181,1086.640259,375.6398926,1031.165405,1660087154234996.5,0.2097415338225386,0.6166665,0.2384179791238675,0.9869599826634572,0.6825310860536943,0.4081076808922547,-1.0701688758492425,-1.1761998305554229,-1.1805621415637924,-1.120292413934293,6.390530030182871,0.006200746079943411,0.06487124872535799,0.0,0.0
39.0,219.5494537,985.0842285,908.4190674,1082.379028,628.2310181,1086.640259,375.6398926,1031.165405,1660087154251663.5,0.2357298916469932,0.6333335,0.2385258332668058,0.986936707677354,0.6825310860536943,0.4081076808922547,-1.0702282901692826,-1.175932598388494,-1.1805621415637924,-1.120292413934293,1.5592702840615962,0.00738818511335525,0.01609463021229319,0.0,0.0
40.0,219.6758575,985.0971069,908.0,1081.5,628.8226929,1086.46814,375.5,1031.5,1660087154268330.0,0.3251080805969144,0.65,0.2386631625619371,0.9864814189071228,0.6831739012477863,0.4079556969158862,-1.070242281691645,-1.1749775931145965,-1.1803751457539455,-1.1206559290778604,5.3627449644449054,0.008282412257151038,0.0634788356453932,0.04016769478027186,0.02364048644238074
41.0,219.7291718,985.0807495,907.9187622,1081.081299,628.3139038,1086.333374,375.5,1031.5,1660087154284996.8,0.3689618756128095,0.66666675,0.2387210849917962,0.9863931594575492,0.6826211358366714,0.4079556969158862,-1.070224510467899,-1.1745227024135194,-1.180228731486434,-1.1206559290778604,2.631214544880992,0.003635239660213125,0.027802428119060273,0.03430965250249071,0.0
42.0,219.6758575,985.0971069,908.0985107,1080.746338,628.3650513,1086.130127,375.5,1031.5,1660087154301663.5,0.4064739805059195,0.6833335,0.2386631625619371,0.9865884442101114,0.6826767041828977,0.4079556969158862,-1.070242281691645,-1.1741587896353711,-1.1800079171814246,-1.1206559290778604,2.2507150400113893,0.003635239660213125,0.02477997419002505,0.013661935230290956,0.0
43.0,219.7724915,984.9880981,907.9464111,1080.517822,628.3650513,1086.130127,375.5,1031.5,1660087154318330.0,0.4293560873166285,0.7,0.2387681489555876,0.986423198142685,0.6826767041828977,0.4079556969158862,-1.070123850903432,-1.1739105222477908,-1.1800079171814246,-1.1206559290778604,1.372940138043928,0.00949593492050768,0.017893983646160686,0.0,0.0
44.0,219.6886292,985.1886597,907.6137085,1080.194214,628.5526123,1085.862549,375.5,1031.5,1660087154334996.8,0.460639277362776,0.71666675,0.2386770381618687,0.986061738965458,0.6828804766954655,0.4079556969158862,-1.0703417477005095,-1.173558943746679,-1.1797172115370322,-1.1206559290778604,1.876982017858753,0.014170698192793436,0.030254530987679263,0.0213006767689467,0.0
45.0,219.6886292,985.1886597,907.4788818,1079.936646,628.557251,1086.172974,375.5,1030.853638,1660087154351663.2,0.4867178603645084,0.73333325,0.2386770381618687,0.9859152587514464,0.6828855163335248,0.4079556969158862,-1.0703417477005095,-1.1732791132994267,-1.1800544675882043,-1.1199536998896582,1.5647306274102175,0.0,0.018951029425933113,0.020237622172928803,0.042133751292130484
46.0,219.6886292,985.1886597,907.6550293,1079.158447,628.623291,1086.021729,375.5,1031.5,1660087154368330.0,0.5716548349048909,0.75,0.2386770381618687,0.9861066312577644,0.6829572643873846,0.4079556969158862,-1.0703417477005095,-1.1724336520067922,-1.1798901499866596,-1.1206559290778604,5.096192991458005,0.0,0.0520109761556509,0.010757927619956306,0.042133751292130484
47.0,219.6886292,985.1886597,907.5696411,1078.594971,628.1989746,1085.281616,375.6398926,1031.165405,1660087154384996.8,0.631131976860419,0.76666675,0.2386770381618687,0.9860138626755024,0.6824962729288632,0.4081076808922547,-1.0703417477005095,-1.1718214729274967,-1.1790860665919551,-1.120292413934293,3.5686106742783257,0.0,0.037150090793091714,0.0556113983791917,0.02364048644238074
48.0,219.6410217,985.2025757,907.5,1078.5,628.1989746,1085.281616,375.5,1031.5,1660087154401663.2,0.640528550783887,0.78333325,0.2386253157894561,0.9859382022667555,0.6824962729288632,0.4079556969158862,-1.0703568665060443,-1.1717182932723922,-1.1790860665919551,-1.1206559290778604,0.5638000734088158,0.003233205146544022,0.007676844354631059,0.0,0.02364048644238074
49.0,219.634079,985.3446045,907.444458,1078.086182,628.1989746,1085.281616,375.5,1031.5,1660087154418330.0,0.6842342340734113,0.8,0.238617773009118,0.985877859589477,0.6824962729288632,0.4079556969158862,-1.070511171321187,-1.171268707625025,-1.1790860665919551,-1.1206559290778604,2.6223278857320187,0.00926934357121323,0.027217027296730367,0.0,0.0
50.0,219.6410217,985.2025757,907.5,1078.0,627.6904907,1084.908203,375.5,1031.5,1660087154434996.5,0.6939653154494466,0.8166665,0.2386253157894561,0.9859382022667555,0.6819438390971854,0.4079556969158862,-1.0703568665060443,-1.1711750766320248,-1.1786803782812962,-1.1206559290778604,0.5838707212693329,0.00926934357121323,0.006683472569317756,0.04112369289880189,0.0
51.0,219.5018311,985.0146484,907.5,1078.0,627.6758423,1084.920532,375.5,1031.5,1660087154451663.2,0.6939653154494466,0.83333325,0.2384740944892507,0.9859382022667555,0.6819279245879157,0.4079556969158862,-1.0701526960329657,-1.1711750766320248,-1.1786937729172144,-1.1206559290778604,0.0,0.015244424205809499,0.0,0.0012480690509856821,0.0
52.0,219.2971344,984.6916504,907.5,1078.0,627.833313,1085.192139,375.5,1031.5,1660087154468330.0,0.6939653154494466,0.85,0.2382517051819141,0.9859382022667555,0.6820990059971364,0.4079556969158862,-1.0698017802561548,-1.1711750766320248,-1.1789888558012949,-1.1206559290778604,0.0,0.024927013281915784,0.0,0.02046543245106924,0.0
53.0,219.3432465,984.7088013,907.5733032,1078.599976,627.8551636,1085.467163,375.5,1031.5,1660087154484996.5,0.6305382304410923,0.8666665,0.2383018029019987,0.98601784130282,0.6821227452161803,0.4079556969158862,-1.0698204135647094,-1.1718269105260668,-1.1792876510278958,-1.1206559290778604,-3.8056631571328263,0.0032070444779130503,0.039400853865798696,0.01798420686761395,0.0
54.0,219.3017731,984.6982422,907.5,1079.0,627.7849731,1085.47583,375.5,1031.5,1660087154501663.5,0.5871005905703363,0.8833335,0.2382567448199734,0.9859382022667555,0.682046487920989,0.4079556969158862,-1.0698089418070549,-1.1722615099127596,-1.17929706714514,-1.1206559290778604,-2.60620626812,0.002789730296308255,0.02651015674650793,0.004610186330494303,0.0
55.0,219.1410217,984.7884521,907.3765869,1079.623413,627.8502808,1086.056519,375.5,1031.5,1660087154518330.0,0.5193048626058142,0.9,0.2380820991490888,0.9858041221676368,0.6821174403797572,0.4079556969158862,-1.0699069488446666,-1.1729388065436022,-1.1799279470004964,-1.1206559290778604,-4.067784355714873,0.012015962849834014,0.041426435000727777,0.03809143100330473,0.0
56.0,219.1653748,984.6447144,907.555542,1080.913818,627.8991089,1085.81958,375.5,1031.5,1660087154534996.8,0.3832315794682469,0.91666675,0.2381085571674178,0.985998544944034,0.6821704888526322,0.4079556969158862,-1.0697507874236902,-1.174340745481229,-1.1796705285853926,-1.1206559290778604,-8.164356166473231,0.009503215144727059,0.08492136835295157,0.015769659833750917,0.0
57.0,219.1168671,984.6082153,907.5,1082.0,628.1143799,1085.960815,375.6398926,1031.165405,1660087154551663.5,0.2667591796197715,0.9333335,0.2380558567877659,0.9859382022667555,0.6824043664314093,0.4081076808922547,-1.0697111335867335,-1.1755208097549636,-1.1798239709897969,-1.120292413934293,-6.988309049363248,0.003957161164653021,0.07089636481404694,0.016783201600603006,0.02364048644238074
58.0,219.0656128,984.6627197,907.9187622,1083.081299,628.4121094,1086.0,375.5625,1030.953735,1660087154568330.0,0.1556920570984866,0.95,0.2380001724104651,0.9863931594575492,0.6827278296688658,0.4080235989959321,-1.06977034898084,-1.1766955689749887,-1.1798665428779025,-1.12006244860176,-6.66409399221705,0.004877085809003015,0.07558679100054289,0.019575162679112315,0.01469128142954517
59.0,219.0656128,984.6627197,907.9197388,1084.146118,628.3088989,1086.189575,375.5625,1030.953735,1660087154584996.8,0.0422099861342834,0.96666675,0.2380001724104651,0.9863942204682912,0.6826156983467446,0.4080235989959321,-1.06977034898084,-1.1778524237745474,-1.180072503467098,-1.12006244860176,-6.808890213401099,0.0,0.06941131716672899,0.014070377099732937,0.0
60.0,218.6219788,984.7548218,907.9578247,1084.893555,628.2852783,1085.996948,375.5625,1030.953735,1660087154601663.2,-0.0370167060364595,0.98333325,0.2375181936683997,0.986435598257578,0.6825900361407936,0.4080235989959321,-1.0698704117675055,-1.1786644642066002,-1.1798632270835296,-1.12006244860176,-4.753649066735234,0.02953536606649001,0.04878563748733274,0.012650634479006776,0.0
61.0,219.0225525,984.7644043,907.8910522,1085.477173,628.2694702,1086.21106,375.9811401,1030.802979,1660087154618330.0,-0.0999645536244637,1.0,0.2379533902674667,0.98636305439134,0.6825728616948484,0.4084784235332222,-1.069880822514418,-1.1792985262250355,-1.1800958454861346,-1.1198986622660896,-3.776851971020408,0.026119266233313357,0.03829190672588157,0.013995092645865,0.02900497827106139
62.0,219.3719482,984.6010132,907.4788818,1085.936646,628.1828613,1086.262573,375.5625,1030.953735,1660087154634996.8,-0.1533820550648771,1.01666675,0.2383329853840923,0.9859152587514464,0.6824787669034806,0.4080235989959321,-1.0697033089856025,-1.179797712983835,-1.1801518109237248,-1.12006244860176,-3.2050340612545063,0.025143043167501208,0.04023617873216531,0.006568824543399949,0.02900497827106139
63.0,219.3692322,984.5269165,907.7816162,1085.687378,628.2694702,1086.21106,375.9811401,1030.802979,1660087154651663.2,-0.1235733632633827,1.03333325,0.2383300346313019,0.9862441594788296,0.6825728616948484,0.4084784235332222,-1.0696228078647296,-1.1795268999328128,-1.1800958454861346,-1.1198986622660896,1.7885393934835836,0.004833310941140804,0.025562774291495956,0.006568824543399949,0.02900497827106139
64.0,219.2884827,984.859375,907.9071655,1085.578613,628.3869019,1086.270874,375.5625,1030.953735,1660087154668330.0,-0.1105369286467475,1.05,0.2382423056870992,0.9863805604167226,0.6827004434019417,0.4080235989959321,-1.0699840018435929,-1.1794087340170334,-1.1801608294063883,-1.12006244860176,0.7821821660872839,0.02230172300215276,0.010828030210351705,0.008590693031122046,0.02900497827106139
65.0,219.2832794,984.81073,907.7270508,1085.299561,628.0539551,1086.634888,375.5625,1030.953735,1660087154684996.5,-0.0827734451181244,1.0666665,0.2382366526488095,0.986184877812293,0.6823387189177076,0.4080235989959321,-1.0699311522966517,-1.179105562637178,-1.1805563063306417,-1.12006244860176,1.6658256699740936,0.003189061497314569,0.021650321985206257,0.03215723496199166,0.0
66.0,219.2884827,984.859375,908.0985107,1084.746338,628.0918579,1086.489746,375.5625,1030.953735,1660087154701663.2,-0.0198200018130907,1.08333325,0.2382423056870992,0.9865884442101114,0.6823798977810607,0.4080235989959321,-1.0699840018435929,-1.17850452275831,-1.180398619231409,-1.12006244860176,3.777187712363472,0.003189061497314569,0.04343746291366627,0.009778512779823948,0.0
67.0,219.2884827,984.859375,907.8134155,1084.291382,628.0918579,1086.489746,375.5625,1030.953735,1660087154718330.0,0.0255953428367778,1.1,0.2382423056870992,0.9862787072966536,0.6823798977810607,0.4080235989959321,-1.0699840018435929,-1.1780102434186404,-1.180398619231409,-1.12006244860176,2.7249070544568093,0.0,0.03499852105814422,0.0,0.0
68.0,219.2884827,984.859375,907.6322021,1084.039063,628.0918579,1086.489746,375.5625,1030.953735,1660087154734996.5,0.050561111567086,1.1166665,0.2382423056870992,0.9860818310279784,0.6823798977810607,0.4080235989959321,-1.0699840018435929,-1.1777361156596784,-1.180398619231409,-1.12006244860176,1.497961103429534,0.0,0.020250003857862506,0.0,0.0
69.0,219.2451019,984.9154663,907.5579834,1083.840576,628.0918579,1086.489746,375.8257141,1030.893188,1660087154751663.5,0.0709723206985661,1.1333335,0.2381951753422343,0.9860011973622456,0.6823798977810607,0.4083095635541308,-1.0700449412986726,-1.1775204727770854,-1.180398619231409,-1.1199966683259113,1.224648054927708,0.004622292908608315,0.013813511758606225,0.0,0.017605964434004806
70.0,219.2884827,984.859375,907.6234131,1083.623413,628.1904907,1086.568481,375.5625,1030.953735,1660087154768330.0,0.0947897423812374,1.15,0.2382423056870992,0.9860722823658742,0.6824870557375528,0.4080235989959321,-1.0699840018435929,-1.177284539666541,-1.1804841595557678,-1.12006244860176,1.4290595915562003,0.004622292908608315,0.014784554014622458,0.008226779991674676,0.017605964434004806
71.0,219.2884827,984.859375,907.5,1083.5,628.1904907,1086.568481,375.9689331,1030.737061,1660087154784996.8,0.1067221818192638,1.16666675,0.2382423056870992,0.9859382022667555,0.6824870557375528,0.4084651614421643,-1.0699840018435929,-1.1771504596760658,-1.1804841595557678,-1.11982704675709,0.7159427865676434,0.0,0.011377069067725128,0.0,0.03002347615829647
72.0,219.2843475,984.9545898,907.5,1083.5,628.1904907,1086.568481,375.9811401,1030.802979,1660087154801663.5,0.106727208847429,1.1833335,0.2382378130681967,0.9859382022667555,0.6824870557375528,0.4084784235332222,-1.0700874463711314,-1.1771504596760658,-1.1804841595557678,-1.1198986622660896,0.0003016201818117,0.006212522357961826,0.0,0.0,0.0043699875375722156
73.0,219.2949219,984.623291,907.5,1083.5,628.2079468,1086.143677,375.9689331,1030.737061,1660087154818330.0,0.1067221818192638,1.2,0.2382493014482805,0.9859382022667555,0.6825060206255444,0.4084651614421643,-1.0697275123289438,-1.1771504596760658,-1.1800226383523786,-1.11982704675709,-0.0003016247061597,0.02160704031950742,0.0,0.027714641570035392,0.0043699875375722156
