Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1660091017428283,0.16656748302433844,-0.6278782330052644,0.7702143892576485
1660091017444286,0.16400396734569345,-0.6288548104066529,0.7725337605859464
1660091017460289,0.16705577172503272,-0.6290989547570001,0.7727779049362935
1660091017476291,0.16815442130159486,-0.6245822842755779,0.7732661936369878
1660091017492294,0.16742198825055343,-0.6250705729762722,0.7755855649652856
1660091017508297,0.16571297779812344,-0.6273899443045701,0.7727779049362935
1660091017524299,0.1654688334477763,-0.6269016556038758,0.7722896162355992
1660091017540302,0.167544060425727,-0.6247043564507515,0.7731441214618142
1660091017556305,0.16815442130159486,-0.6266575112535286,0.7750972762645914
1660091017572307,0.16644541084916487,-0.6293430991073472,0.7721675440604256
1660091017588310,0.16534676127260273,-0.6287327382314793,0.7748531319142442
1660091017604313,0.16412603952086702,-0.6275120164797436,0.7728999771114671
1660091017620315,0.16510261692225559,-0.6278782330052644,0.7747310597390706
1660091017636318,0.16437018387121416,-0.6242160677500572,0.7744869153887235
1660091017652320,0.16852063782711557,-0.6249485008010986,0.7733882658121614
1660091017668323,0.16900892652780986,-0.6244602121004044,0.7760738536659799
1660091017684326,0.1680323491264213,-0.6226291294728008,0.7750972762645914
1660091017700328,0.1680323491264213,-0.6256809338521401,0.7737544823376821
1660091017716331,0.170962081330587,-0.6228732738231479,0.7768062867170213
1660091017732334,0.16705577172503272,-0.6264133669031815,0.7746089875638971
1660091017748352,0.16778820477607415,-0.6254367895017929,0.7749752040894178
1660091017764354,0.16400396734569345,-0.6273899443045701,0.7722896162355992
1660091017780357,0.16729991607537986,-0.6289768825818265,0.7731441214618142
1660091017796360,0.16607919432364415,-0.6282444495307851,0.7703364614328221
1660091017812362,0.17022964827954556,-0.6239719233997101,0.7747310597390706
1660091017828365,0.16888685435263628,-0.6206759746700237,0.7781490806439306
1660091017844368,0.16998550392919842,-0.6181124589913787,0.780590524147402
1660091017860370,0.16888685435263628,-0.6212863355458915,0.7781490806439306
1660091017876373,0.16888685435263628,-0.6247043564507515,0.779736018921187
1660091017892376,0.16949721522850414,-0.6227512016479744,0.7750972762645914
1660091017908378,0.16693369954985915,-0.6201876859693294,0.7776607919432363
1660091017924381,0.1663233386739913,-0.617746242465858,0.7783932249942778
1660091017940384,0.1663233386739913,-0.620309758144503,0.7798580910963606
1660091017956386,0.16888685435263628,-0.6217746242465858,0.7775387197680628
1660091017972389,0.16900892652780986,-0.6234836346990158,0.7757076371404592
1660091017988392,0.17059586480506628,-0.6210421911955444,0.7793698023956663
1660091018004394,0.16937514305333057,-0.6199435416189822,0.7768062867170213
1660091018020397,0.16778820477607415,-0.6187228198672465,0.7782711528191042
1660091018036399,0.16949721522850414,-0.6207980468451972,0.7770504310673685
1660091018052402,0.16656748302433844,-0.6247043564507515,0.7769283588921949
1660091018068390,0.16559090562294987,-0.621164263370718,0.7781490806439306
1660091018084392,0.16473640039673487,-0.6205539024948501,0.7747310597390706
1660091018100395,0.16498054474708201,-0.6204318303196765,0.7771725032425421
1660091018116397,0.16888685435263628,-0.6189669642175937,0.779736018921187
1660091018132400,0.16852063782711557,-0.6182345311665522,0.7802243076218813
1660091018148403,0.17071793698023985,-0.6195773250934615,0.7801022354467078
1660091018164405,0.17108415350576056,-0.6193331807431144,0.7774166475928892
1660091018180408,0.16742198825055343,-0.6239719233997101,0.7759517814908063
1660091018196411,0.16791027695124772,-0.6236057068741894,0.7771725032425421
1660091018212413,0.16913099870298343,-0.6217746242465858,0.7779049362935835
1660091018228416,0.16827649347676843,-0.6166475928892958,0.7824216067750056
1660091018244419,0.165835049973297,-0.6155489433127337,0.779736018921187
1660091018260421,0.1654688334477763,-0.6223849851224537,0.7796139467460135
1660091018276424,0.17022964827954556,-0.6242160677500572,0.7777828641184099
1660091018292427,0.1704737926298927,-0.6189669642175937,0.7796139467460135
1660091018308429,0.17193865873197556,-0.6148165102616923,0.779736018921187
1660091018324432,0.16852063782711557,-0.6162813763637751,0.7807125963225756
1660091018340435,0.16913099870298343,-0.620309758144503,0.7776607919432363
1660091018356437,0.167544060425727,-0.6199435416189822,0.7816891737239642
1660091018372440,0.16620126649881772,-0.6223849851224537,0.7769283588921949
1660091018388702,0.167544060425727,-0.6196993972686351,0.7810788128480963
1660091018404706,0.16510261692225559,-0.6176241702906844,0.7785152971694513
1660091018420709,0.16522468909742916,-0.6181124589913787,0.7818112458991378
1660091018436713,0.16607919432364415,-0.619455252918288,0.7790035858701456
1660091018452716,0.16815442130159486,-0.621164263370718,0.7783932249942778
1660091018468720,0.17084000915541342,-0.6209201190203708,0.7774166475928892
1660091018484724,0.17108415350576056,-0.6190890363927672,0.7769283588921949
1660091018500727,0.168398565651942,-0.6215304798962387,0.7786373693446249
1660091018516731,0.16949721522850414,-0.6217746242465858,0.778027008468757
1660091018532734,0.1696192874036777,-0.6204318303196765,0.7787594415197985
1660091018548738,0.17022964827954556,-0.6218966964217594,0.7796139467460135
1660091018564742,0.16937514305333057,-0.6172579537651637,0.7782711528191042
1660091018580745,0.16864271000228914,-0.6205539024948501,0.7776607919432363
1660091018596749,0.1671778439002063,-0.618600747692073,0.7810788128480963
1660091018612753,0.16937514305333057,-0.6189669642175937,0.7785152971694513
1660091018628756,0.16974135957885128,-0.6198214694438087,0.7787594415197985
1660091018644760,0.17035172045471914,-0.6182345311665522,0.7804684519722285
1660091018660763,0.16681162737468558,-0.6201876859693294,0.7766842145418478
1660091018676767,0.16729991607537986,-0.6154268711375601,0.7785152971694513
1660091018692771,0.16571297779812344,-0.6179903868162051,0.7812008850232699
1660091018708953,0.16986343175402485,-0.617746242465858,0.782299534599832
1660091018724958,0.168398565651942,-0.6188448920424201,0.782299534599832
1660091018740963,0.17120622568093413,-0.6157930876630808,0.7785152971694513
1660091018756967,0.169253070878157,-0.6193331807431144,0.7793698023956663
1660091018772972,0.17230487525749627,-0.6187228198672465,0.7804684519722285
1660091018788976,0.16644541084916487,-0.6166475928892958,0.7803463797970549
1660091018804981,0.16913099870298343,-0.6162813763637751,0.7803463797970549
1660091018820985,0.16852063782711557,-0.6190890363927672,0.7807125963225756
1660091018836990,0.16852063782711557,-0.6159151598382544,0.7819333180743113
1660091018852995,0.16791027695124772,-0.6189669642175937,0.7776607919432363
1660091018868999,0.16949721522850414,-0.6153047989623865,0.7810788128480963
1660091018885004,0.16998550392919842,-0.6206759746700237,0.778881513694972
1660091018901008,0.16913099870298343,-0.619455252918288,0.7786373693446249
1660091018917013,0.1713282978561077,-0.6181124589913787,0.7799801632715342
1660091018933017,0.17315938048371127,-0.6133516441596094,0.7827878233005263
1660091018949022,0.167544060425727,-0.6164034485389487,0.7824216067750056
1660091018965026,0.16913099870298343,-0.6175020981155108,0.778027008468757
1660091018981031,0.167544060425727,-0.6153047989623865,0.7813229571984435
1660091018997036,0.16913099870298343,-0.616891737239643,0.7808346684977492
1660091019013040,0.16949721522850414,-0.6138399328603037,0.7818112458991378
1660091019029235,0.16937514305333057,-0.6146944380865187,0.7825436789501792
1660091019045241,0.17120622568093413,-0.6150606546120394,0.7835202563515677
1660091019061246,0.16937514305333057,-0.6149385824368658,0.7825436789501792
1660091019077251,0.16742198825055343,-0.6179903868162051,0.782299534599832
1660091019093256,0.16998550392919842,-0.6196993972686351,0.7799801632715342
1660091019109261,0.17035172045471914,-0.6183566033417258,0.7813229571984435
1660091019125266,0.16974135957885128,-0.6149385824368658,0.7813229571984435
1660091019141271,0.17108415350576056,-0.614328221560998,0.7820553902494849
1660091019157276,0.17059586480506628,-0.6153047989623865,0.7829098954756999
1660091019173281,0.1713282978561077,-0.6149385824368658,0.782299534599832
1660091019189286,0.1713282978561077,-0.6165255207141223,0.782299534599832
1660091019205291,0.17108415350576056,-0.6155489433127337,0.7821774624246585
1660091019221296,0.1704737926298927,-0.6167696650644694,0.7803463797970549
1660091019237301,0.16937514305333057,-0.6118867780575266,0.7837644007019149
1660091019253306,0.1671778439002063,-0.6146944380865187,0.7838864728770885
1660091019269311,0.1704737926298927,-0.6129854276340887,0.7858396276798656
1660091019285316,0.17084000915541342,-0.6132295719844358,0.784863050278477
1660091019301321,0.17157244220645484,-0.6144502937361715,0.7844968337529563
1660091019317326,0.1704737926298927,-0.616891737239643,0.7827878233005263
1660091019333331,0.17108415350576056,-0.6139620050354773,0.7841306172274356
1660091019349487,0.171816586556802,-0.6118867780575266,0.7847409781033035
1660091019365493,0.17084000915541342,-0.6129854276340887,0.783154039826047
1660091019381499,0.17022964827954556,-0.6132295719844358,0.7844968337529563
1660091019397505,0.16913099870298343,-0.6159151598382544,0.7815671015487906
1660091019413511,0.17022964827954556,-0.6188448920424201,0.7815671015487906
1660091019429517,0.171816586556802,-0.6132295719844358,0.7827878233005263
1660091019445523,0.16998550392919842,-0.6112764171816587,0.7854734111543449
1660091019461529,0.17169451438162842,-0.6131074998092623,0.7827878233005263
1660091019477535,0.17145037003128127,-0.6146944380865187,0.7820553902494849
1660091019493541,0.1696192874036777,-0.6192111085679408,0.781445029373617
1660091019509547,0.17084000915541342,-0.6156710154879073,0.7826657511253527
1660091019525553,0.17022964827954556,-0.616037232013428,0.781445029373617
1660091019541559,0.17071793698023985,-0.6132295719844358,0.7849851224536506
1660091019557565,0.1713282978561077,-0.6135957885099566,0.7829098954756999
1660091019573571,0.17035172045471914,-0.6145723659113451,0.7804684519722285
1660091019589577,0.17059586480506628,-0.6167696650644694,0.780590524147402
1660091019605583,0.17071793698023985,-0.616037232013428,0.7818112458991378
1660091019621589,0.17108415350576056,-0.6148165102616923,0.7844968337529563
1660091019637595,0.17059586480506628,-0.6156710154879073,0.782299534599832
1660091019653601,0.17022964827954556,-0.6145723659113451,0.781445029373617
1660091019669799,0.16900892652780986,-0.6159151598382544,0.7835202563515677
1660091019685806,0.17267109178301698,-0.6148165102616923,0.779736018921187
1660091019701812,0.16998550392919842,-0.6135957885099566,0.7815671015487906
1660091019717819,0.17206073090714913,-0.6146944380865187,0.7833981841763942
1660091019733825,0.171816586556802,-0.6148165102616923,0.7813229571984435
1660091019749832,0.17084000915541342,-0.6159151598382544,0.7816891737239642
1660091019765838,0.171816586556802,-0.6145723659113451,0.783154039826047
1660091019781845,0.16998550392919842,-0.615182726787213,0.7808346684977492
1660091019797851,0.1704737926298927,-0.6204318303196765,0.7796139467460135
1660091019813858,0.17108415350576056,-0.6176241702906844,0.7801022354467078
1660091019829864,0.171816586556802,-0.6140840772106508,0.7847409781033035
1660091019845871,0.17364766918440555,-0.6150606546120394,0.7825436789501792
1660091019861877,0.17169451438162842,-0.6155489433127337,0.7833981841763942
1660091019877884,0.17071793698023985,-0.6120088502327001,0.7843747615777827
1660091019893890,0.16729991607537986,-0.6113984893568323,0.7832761120012206
1660091019909896,0.16852063782711557,-0.6157930876630808,0.7837644007019149
1660091019925903,0.1704737926298927,-0.6166475928892958,0.7813229571984435
1660091019941909,0.17206073090714913,-0.617746242465858,0.7849851224536506
1660091019957916,0.17120622568093413,-0.6137178606851301,0.7812008850232699
1660091019973922,0.16913099870298343,-0.6157930876630808,0.7832761120012206
1660091019990081,0.16998550392919842,-0.616891737239643,0.7801022354467078
1660091020006088,0.16913099870298343,-0.6162813763637751,0.7801022354467078
1660091020022095,0.17059586480506628,-0.6167696650644694,0.7836423285267413
1660091020038102,0.17120622568093413,-0.616891737239643,0.783154039826047
1660091020054109,0.1713282978561077,-0.6146944380865187,0.7803463797970549
1660091020070116,0.1721828030823227,-0.6139620050354773,0.7824216067750056
1660091020086123,0.169253070878157,-0.617746242465858,0.7827878233005263
1660091020102130,0.16998550392919842,-0.6153047989623865,0.7837644007019149
1660091020118137,0.170962081330587,-0.6148165102616923,0.7815671015487906
1660091020134144,0.170107576104372,-0.6148165102616923,0.7841306172274356
1660091020150151,0.17279316395819055,-0.616037232013428,0.784008545052262
1660091020166158,0.17206073090714913,-0.6156710154879073,0.7798580910963606
1660091020182165,0.1721828030823227,-0.6178683146410315,0.7813229571984435
1660091020198172,0.17035172045471914,-0.6142061493858244,0.7810788128480963
