Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Elbow Green X,Elbow Green Y,angles,Timestamp (microseconds),Seconds,Shoulder Pink X meters,Hand Pink X meters,Head Pink X meters,Elbow Green X meters,Shoulder Pink Y meters,Hand Pink Y meters,Head Pink Y meters,Elbow Green Y meters,angular velocity,Shoulder Pink m/s,Hand Pink m/s,Head Pink m/s,Elbow Green m/s
38.0,317.0189819,1181.390259,841.6038208,1270.210205,314.3406067,994.6976318,537.6599731,1283.5,152.6622877055784,1658797277616666.5,0.6166665,0.2761895057815807,0.733212068052011,0.273856083604927,0.4684137251310344,-1.0292367662429354,-1.1066174228908858,-0.8665886366880379,-1.1181955999798094,-0.9385319382178424,0.0,0.007102281589970792,0.0,0.0
39.0,317.0189819,1181.390259,841.8046265,1270.304688,314.3406067,994.6976318,537.6599731,1283.5,152.68170392381774,1658797277633333.5,0.6333335,0.2761895057815807,0.733387011604945,0.273856083604927,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8665886366880379,-1.1181955999798094,1.1649497953646557,0.0,0.011600484438779786,0.0,0.0
40.0,317.0189819,1181.390259,841.8046265,1270.304688,314.3406067,994.6976318,537.6599731,1283.5,152.68170392381774,1658797277650000.0,0.65,0.2761895057815807,0.733387011604945,0.273856083604927,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8665886366880379,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
41.0,317.0189819,1181.390259,841.8046265,1270.304688,314.3406067,994.6976318,537.6599731,1283.5,152.68170392381774,1658797277666666.8,0.66666675,0.2761895057815807,0.733387011604945,0.273856083604927,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8665886366880379,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
42.0,317.0189819,1181.390259,841.8046265,1270.304688,314.3406067,994.6976318,537.6599731,1283.5,152.68170392381774,1658797277683333.5,0.6833335,0.2761895057815807,0.733387011604945,0.273856083604927,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8665886366880379,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
43.0,317.0189819,1181.390259,841.8046265,1270.304688,314.3406067,994.6976318,537.6599731,1283.5,152.68170392381774,1658797277700000.0,0.7,0.2761895057815807,0.733387011604945,0.273856083604927,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8665886366880379,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
44.0,317.0189819,1181.390259,841.8046265,1270.304688,314.3406067,994.6976318,537.6599731,1283.5,152.68170392381774,1658797277716666.8,0.71666675,0.2761895057815807,0.733387011604945,0.273856083604927,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8665886366880379,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
45.0,317.0189819,1181.390259,841.8046265,1270.304688,314.3406067,994.6976318,537.6599731,1283.5,152.68170392381774,1658797277733333.2,0.73333325,0.2761895057815807,0.733387011604945,0.273856083604927,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8665886366880379,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
46.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277750000.0,0.75,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.022857942014095602,0.0
47.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277766666.8,0.76666675,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
48.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277783333.2,0.78333325,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
49.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277800000.0,0.8,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
50.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277816666.5,0.8166665,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
51.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277833333.2,0.83333325,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
52.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277850000.0,0.85,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
53.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277866666.5,0.8666665,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
54.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277883333.5,0.8833335,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
55.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277900000.0,0.9,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
56.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277916666.8,0.91666675,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
57.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4795837,995.1122437,537.6599731,1283.5,152.68170392381774,1658797277933333.5,0.9333335,0.2761895057815807,0.733387011604945,0.2739771614934337,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.8669498499348468,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
58.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4787292,994.8847656,537.6599731,1283.5,152.68170392381774,1658797277950000.0,0.95,0.2761895057815807,0.733387011604945,0.2739764170461098,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.866751669170911,-1.1181955999798094,0.0,0.0,0.0,0.011890929729237172,0.0
59.0,317.0189819,1181.390259,841.8046265,1270.304688,314.4787292,994.8847656,537.6599731,1283.5,152.68170392381774,1658797277966666.8,0.96666675,0.2761895057815807,0.733387011604945,0.2739764170461098,0.4684137251310344,-1.0292367662429354,-1.1066997372460652,-0.866751669170911,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
60.0,317.0189819,1181.390259,841.8838501,1269.883789,314.4787292,994.8847656,537.6599731,1283.5,152.6032339689593,1658797277983333.2,0.98333325,0.2761895057815807,0.7334560318472002,0.2739764170461098,0.4684137251310344,-1.0292367662429354,-1.1063330466267929,-0.866751669170911,-1.1181955999798094,-4.708244373949785,0.0,0.022387784498957758,0.0,0.0
61.0,317.0189819,1181.390259,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.6032339689593,1658797278000000.0,1.0,0.2761895057815807,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0292367662429354,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.006125348249618265,0.0
62.0,316.9319458,1181.5,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.63531491493964,1658797278016666.8,1.01666675,0.2761136792260221,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0293323734913478,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,1.9248471345847291,0.0073215766687741626,0.0,0.0,0.0
63.0,316.7157288,1181.561279,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.6697701637561,1658797278033333.2,1.03333325,0.275925309223653,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.029385760252681,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,2.0673356023442597,0.011747350964429375,0.0,0.0,0.0
64.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278050000.0,1.05,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,2.4527484664402786,0.009416722189781112,0.0,0.0,0.0
65.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278066666.5,1.0666665,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
66.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278083333.2,1.08333325,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
67.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278100000.0,1.1,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
68.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278116666.5,1.1166665,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
69.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278133333.5,1.1333335,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
70.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278150000.0,1.15,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
71.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278166666.8,1.16666675,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
72.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278183333.5,1.1833335,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
73.0,316.5994263,1181.698853,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.71064950925916,1658797278200000.0,1.2,0.2758239855432738,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0295056158362197,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
74.0,316.8137512,1181.634277,841.8838501,1269.883789,314.5,995.0,537.6599731,1283.5,152.67571112817294,1658797278216666.8,1.21666675,0.2760107071327917,0.7334560318472002,0.2739949483394235,0.4684137251310344,-1.0294493567017713,-1.1063330466267929,-0.8668520623139154,-1.1181955999798094,-2.0962923837113303,0.011700775697511689,0.0,0.0,0.0
75.0,316.8137512,1181.634277,841.8838501,1269.883789,314.4816589,995.1177368,537.6599731,1283.5,152.67571112817294,1658797278233333.2,1.23333325,0.2760107071327917,0.7334560318472002,0.2739789694244887,0.4684137251310344,-1.0294493567017713,-1.1063330466267929,-0.8669546355680765,-1.1181955999798094,0.0,0.0,0.0,0.006228623723590385,0.0
76.0,316.8137512,1181.634277,841.8838501,1269.883789,314.5423279,994.7651367,537.6599731,1283.5,152.67571112817294,1658797278250000.0,1.25,0.2760107071327917,0.7334560318472002,0.2740318247488792,0.4684137251310344,-1.0294493567017713,-1.1063330466267929,-0.8666474475038984,-1.1181955999798094,0.0,0.0,0.0,0.01870212532103303,0.0
77.0,316.8137512,1181.634277,841.8838501,1269.883789,314.5423279,994.7651367,537.6599731,1283.5,152.67571112817294,1658797278266666.8,1.26666675,0.2760107071327917,0.7334560318472002,0.2740318247488792,0.4684137251310344,-1.0294493567017713,-1.1063330466267929,-0.8666474475038984,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
78.0,316.8137512,1181.634277,841.8838501,1269.883789,314.5423279,994.7651367,537.6599731,1283.5,152.67571112817294,1658797278283333.2,1.28333325,0.2760107071327917,0.7334560318472002,0.2740318247488792,0.4684137251310344,-1.0294493567017713,-1.1063330466267929,-0.8666474475038984,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
79.0,316.8137512,1181.634277,841.8838501,1269.883789,314.5423279,994.7651367,537.6599731,1283.5,152.67571112817294,1658797278300000.0,1.3,0.2760107071327917,0.7334560318472002,0.2740318247488792,0.4684137251310344,-1.0294493567017713,-1.1063330466267929,-0.8666474475038984,-1.1181955999798094,0.0,0.0,0.0,0.0,0.0
80.0,316.8137512,1181.634277,841.7515259,1269.996338,314.5423279,994.7651367,537.6599731,1283.5,152.6957614458946,1658797278316666.5,1.3166665,0.2760107071327917,0.7333407499319601,0.2740318247488792,0.4684137251310344,-1.0294493567017713,-1.1064311002275582,-0.8666474475038984,-1.1181955999798094,1.203031093610222,0.0,0.009080525479074007,0.0,0.0
