Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Hand Pink Y meters,Body Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity,Hand Pink m/s,Body Pink m/s,Elbow Orange m/s,Shoulder Green m/s
14.0,534.2675171,1591.736816,886.375,1303.512085,694.1136475,1280.606079,784.592041,995.2039795,1658970471216666.8,0.3590582587049151,0.21666675,0.4575042283937572,-0.7590210848746293,0.5943837470052021,0.6718622503385357,-1.3630368691752457,-1.116224122864352,-1.0966092403098295,-0.8522135712217045,2.574827515106152,0.02703343192102845,0.0,0.00798753027430982,0.011844790467107128
15.0,534.2524414,1591.814453,886.4160156,1303.531982,694.0,1281.5,784.5800781,995.5064697,1658970471233333.2,0.3606401128556403,0.23333325,0.4574913187627666,-0.7590562073738072,0.594286428320962,0.6718520062620036,-1.3631033513300517,-1.1162411610733785,-1.0973747231892117,-0.8524725997815894,0.0949121981654938,0.004063437919773729,0.0023422224179625926,0.04629865952428821,0.015553862844456718
16.0,534.3233032,1592.19165,886.5595093,1303.527832,694.0,1281.5,784.4069214,995.5064697,1658970471250000.0,0.3793948202611186,0.25,0.4575519991749085,-0.7591790839710111,0.594286428320962,0.6717037286297516,-1.3634263528544082,-1.1162376073432956,-1.0973747231892117,-0.8524725997815894,1.1252768179446078,0.01971911635331531,0.007375678524479863,0.0,0.008896657935120178
17.0,534.3233032,1592.19165,886.5846558,1303.616943,694.0476074,1281.595215,784.357666,995.5,1658970471266666.8,0.3794028196130478,0.26666675,0.4575519991749085,-0.7592006174345123,0.5943271955136243,0.6716615502209021,-1.3634263528544082,-1.116313914919541,-1.0974562577458005,-0.8524670596448383,0.0004799587159577,0.0,0.004757260816274214,0.00546950203368647,0.002552442092948638
18.0,534.3233032,1592.19165,886.6368408,1303.761353,694.0,1281.5,784.2337036,995.7904053,1658970471283333.2,-0.3795880803108815,0.28333325,0.4575519991749085,-0.759245304519904,0.594286428320962,0.671555398676317,-1.3634263528544082,-1.1164375761632206,-1.0973747231892117,-0.8527157396570896,-45.53990939452977,0.0,0.007889267370369258,0.00546950203368647,0.016223305337694158
19.0,534.2752686,1592.016602,886.6849976,1303.743774,694.0,1281.5,784.8571167,996.0203857,1658970471300000.0,-0.3696317875933265,0.3,0.4575108661621277,-0.7592865421750501,0.594286428320962,0.6720892400950021,-1.363276455663191,-1.1164225229051177,-1.0973747231892117,-0.8529126765886456,0.5973745761804184,0.00932630332076507,0.0026339554311443345,0.0,0.03414051749947786
20.0,534.583313,1591.884766,886.8096924,1304.029175,694.5,1281.5,785.1022949,996.2879028,1658970471316666.5,-0.3903480464418661,0.3166665,0.4577746508973442,-0.7593933208887709,0.5947145885719137,0.6722991912142819,-1.363163561793502,-1.116666917632681,-1.0973747231892117,-0.8531417569659853,-1.2429879607919827,0.017215652309673868,0.016002178465221877,0.025689615057102877,0.018644201521336026
21.0,534.6065674,1591.788208,886.9241333,1304.275269,694.5,1281.5,785.0222168,996.3259277,1658970471333333.2,-0.3889730253451112,0.33333325,0.4577945641168237,-0.7594913189776972,0.5947145885719137,0.6722306186954985,-1.3630808771984793,-1.1168776529702766,-1.0973747231892117,-0.8531743184674381,0.0825008533010282,0.0051029210096614755,0.013944419263667572,0.0,0.0045546448986726155
22.0,534.6487427,1591.811279,886.7579956,1304.268066,694.5,1281.5,785.164917,996.164917,1658970471350000.0,-0.3930856021803108,0.35,0.4578306796908876,-0.7593490518590481,0.5947145885719137,0.6723528158023842,-1.3631006333687787,-1.1168714848937016,-1.0973747231892117,-0.8530364417040023,-0.2467533763450956,0.002469961019434146,0.008544045972631089,0.0,0.01105403480075573
23.0,534.5568848,1591.78186,886.6473999,1304.357056,694.0,1281.5,785.1438599,995.5964966,1658970471366666.5,-0.3842773339404617,0.3666665,0.4577520198878559,-0.7592543464937157,0.594286428320962,0.6723347841759436,-1.3630754412759332,-1.116947688855166,-1.0973747231892117,-0.8525496916617822,0.5285013794047387,0.004955726198824954,0.007293431282748526,0.025689615057102877,0.02922503507871436
24.0,534.4483032,1591.487061,886.4625244,1303.852783,693.854187,1281.145874,784.6366577,995.6599731,1658970471383333.5,-0.3654715723882095,0.3833335,0.4576590392376464,-0.7590960338127661,0.5941615656596181,0.6719004565334731,-1.3628229988482927,-1.1165158695467094,-1.097071477835155,-0.8526040478901212,1.1283231266726006,0.016141291463541103,0.02759548789891182,0.01967674628178403,0.02626294656095788
25.0,534.1456299,1591.162476,886.4390259,1303.621948,693.2893066,1280.836426,784.1591187,995.5908813,1658970471400000.0,-0.329697966057531,0.4,0.4573998538854776,-0.7590759115654522,0.5936778469919747,0.6714915300973147,-1.3625450500581822,-1.1163182008036523,-1.0968064911684816,-0.8525448831652679,2.1464378442191485,0.02280257169992063,0.011921418227188221,0.0330926888993447,0.024791060112111192
26.0,534.2503662,1591.085815,886.2002563,1303.244629,693.2893066,1280.836426,784.0761108,995.5108643,1658970471416666.8,0.3356269350841785,0.41666675,0.4574895417264611,-0.7588714482617408,0.5936778469919747,0.6714204487307247,-1.362479403672186,-1.115995094808195,-1.0968064911684816,-0.852476362967667,39.91929447203032,0.006668739351088368,0.022941879101639782,0.0,0.0059237894425775385
27.0,534.0359497,1591.066406,886.1333618,1302.983643,693.1699219,1280.830078,783.9498291,995.2437134,1658970471433333.5,0.3173541397080716,0.4333335,0.4573059324815647,-0.7588141651299263,0.593575615425751,0.6713123111219994,-1.3624627833475644,-1.1157716071456851,-1.0968010552459355,-0.8522475961748951,-1.0963622407552116,0.01106159681090527,0.013842728522385085,0.006142559123957293,0.015182251362217881
28.0,533.5650635,1591.120605,886.006958,1302.933105,693.1699219,1280.830078,783.9508667,995.329834,1658970471450000.0,0.2807502081472054,0.45,0.4569027029744413,-0.7587059229644678,0.593575615425751,0.6713131996401522,-1.362509195062447,-1.11572833042016,-1.0968010552459355,-0.8523213430103114,-2.1962578562305284,0.02435350278083184,0.006994374087732641,0.0,0.00442513126520833
29.0,533.3739624,1591.091064,885.8442383,1302.930176,693.1699219,1280.830078,783.9312744,995.4158325,1658970471466666.8,0.2641516070066995,0.46666675,0.4567390591845751,-0.7585665827492942,0.593575615425751,0.6712964223519827,-1.3624838984985004,-1.11572582225741,-1.0968010552459355,-0.8523949852889943,-0.995911088874911,0.00993524745506799,0.008361767229599738,0.0,0.0045317530149551625
30.0,533.4122925,1590.609619,885.4796753,1302.85498,692.7886353,1280.788574,783.8449097,995.3102417,1658970471483333.2,0.2507185115605673,0.48333325,0.4567718820350451,-0.7582543999781588,0.59324911189307,0.6712224664887321,-1.3620716272744615,-1.115661430380949,-1.0967655145198243,-0.8523045657221419,-0.8059937867057999,0.0248145450504442,0.01912526671324416,0.019705931092860677,0.0070087519576693185
31.0,532.7493286,1590.375366,885.4199829,1302.893311,692.3900757,1280.858154,783.7712402,995.4705811,1658970471500000.0,0.1885022875923891,0.5,0.4562041724554532,-0.758203284152231,0.5929078171363595,0.671159381785517,-1.361871031627929,-1.1156942540021073,-1.096825097300347,-0.8524418676376248,-3.732954773316823,0.03612641704633285,0.003644829757124821,0.020787399724213347,0.009066056738736982
32.0,532.6901855,1590.161499,885.2138672,1302.884766,692.2988281,1280.5,783.4248657,995.5294189,1658970471516666.8,-0.1763893908172649,0.51666675,0.4561535270063771,-0.7580267830525568,0.5928296799457301,0.6708627741998305,-1.361687892931149,-1.1156869367434183,-1.0965184026873085,-0.8524922516520517,-21.893391237623117,0.011400748991779251,0.010599162686712812,0.018989502953337116,0.0180513875274887
33.0,532.6487427,1589.811279,884.9854736,1302.930176,692.1520386,1280.204712,783.1229858,995.3916016,1658970471533333.2,0.1609800215249569,0.53333325,0.4561180386870808,-0.7578312049303733,0.592703981087416,0.670604268252348,-1.361387992364972,-1.11572582225741,-1.0962655415189422,-0.8523742358725447,20.24236716420492,0.01811957983615241,0.011964379894955489,0.01694285408119331,0.017050248583155184
34.0,532.2675171,1589.736816,884.588562,1302.974854,691.8300781,1280.169922,782.8417358,995.2255859,1658970471550000.0,0.127268473097507,0.55,0.4557915873899504,-0.75749132138985,0.5924282797104629,0.6703634281111877,-1.3613242281714388,-1.115764080944794,-1.096235750128681,-0.8522320732249969,-2.022682792233026,0.019957223213418317,0.0205218024014542,0.01663837715268814,0.016780080185352795
35.0,531.7127075,1589.569092,884.6395874,1303.124634,691.4898071,1280.136108,783.0,995.0,1658970471566666.5,0.0760411934914381,0.5666665,0.4553164925548175,-0.7575350154859878,0.5921368986769597,0.670498952990365,-1.3611806026715774,-1.115892340629569,-1.0962067945072296,-0.8520388993938866,-3.073667513039279,0.029779795024303727,0.008129882827772415,0.01756897279058616,0.01415836285899038
36.0,531.340332,1589.348633,884.4677124,1302.908569,691.2789307,1280.136108,782.8591309,995.1408691,1658970471583333.2,0.0380001942261517,0.58333325,0.454997619779761,-0.7573878353997232,0.5919563208922721,0.6703783238919503,-1.3609918191100483,-1.115707319740325,-1.0962067945072296,-0.8521595284923013,-2.282448543674457,0.022233953476450755,0.014185236906662773,0.010834667081256466,0.010235718419694796
37.0,531.2334595,1589.372681,884.4677124,1302.908569,691.3768311,1280.0,782.2710571,994.8717651,1658970471600000.0,0.0302200948936478,0.6,0.4549061026669214,-0.7573878353997232,0.5920401550119366,0.6698747442403781,-1.361012411905478,-1.115707319740325,-1.0960902424363566,-0.8519290892199569,-0.4668036259321058,0.00562832147251712,0.0,0.00861424177980656,0.0332280153692372
38.0,530.7056885,1589.029297,884.5167236,1302.995972,690.8290405,1279.906006,781.9175415,995.1469727,1658970471616666.5,0.0247854367065008,0.6166665,0.4544541615393113,-0.757429804695106,0.5915710706904067,0.6695720215843554,-1.3607183651462524,-1.115782164721153,-1.0960097534471005,-0.8521647551301166,-0.3260827520563401,0.032350755879448655,0.00514854294691209,0.028556380743153295,0.023018382646289196
39.0,530.5916138,1588.919189,884.9572754,1302.74646,690.6231689,1280.0,781.9175415,995.1469727,1658970471633333.5,0.0379332861159737,0.6333335,0.4543564770349528,-0.7578070582335965,0.591394778618567,0.6695720215843554,-1.3606240774084288,-1.1155685024800823,-1.0960902424363566,-0.8521647551301166,0.7888551874646252,0.008145967322814546,0.026013427840763013,0.011627834671422808,0.0
40.0,530.461853,1589.104492,884.8143311,1302.366821,690.5,1280.266724,782.3673706,995.2993164,1658970471650000.0,0.0422194124781179,0.65,0.4542453602015694,-0.7576846520988763,0.5912893065643001,0.6699572194650381,-1.360782756166393,-1.1152434098210602,-1.0963186436659065,-0.8522952101637624,0.2571701534301857,0.011622961584928192,0.020842422977237117,0.015094678307546792,0.024401338551594275
41.0,530.340332,1589.082642,885.081604,1302.609985,690.2839355,1280.283936,782.0238037,995.5714111,1658970471666666.8,0.0529066197523492,0.66666675,0.4541412992778577,-0.7579135233627494,0.5911042861032166,0.6696630160847927,-1.360764045563427,-1.115451636139585,-1.096333382654385,-0.8525282104338316,0.6412292303077284,0.006343780026572515,0.01856515334038053,0.011136395812079536,0.022517573521150032
42.0,530.0727539,1589.206665,885.0974121,1302.658447,690.1699219,1280.169922,782.8016968,995.5654297,1658970471683333.5,0.0705683973194046,0.6833335,0.4539121666649672,-0.7579270601628756,0.5910066539200408,0.6703291418946119,-1.360870249001034,-1.1154931351437485,-1.096235750128681,-0.8525230884383816,1.0597013555165429,0.015152931334185393,0.002619061720384963,0.008284379986535221,0.039968730097924086
43.0,529.786499,1589.072998,885.1820679,1302.929932,690.2839355,1280.283936,783.321167,995.4187012,1658970471700000.0,0.0986215932077192,0.7,0.453667040725327,-0.7579995526600206,0.5911042861032166,0.6707739748769997,-1.3607557872085063,-1.1157256133152074,-1.096333382654385,-0.852397441815618,1.6832085853847376,0.016231993766612902,0.01461111030859309,0.008284379986535221,0.027734246730622806
44.0,529.7262573,1588.826904,885.3861694,1302.883423,690.1699219,1280.169922,783.0824585,995.723999,1658970471716666.8,0.1121686192396668,0.71666675,0.4536154545225475,-0.7581743289589399,0.5910066539200408,0.6705695638944712,-1.3605450518709108,-1.1156857867049843,-1.096235750128681,-0.8526588745809441,0.8128174978293639,0.013017444748619043,0.010755393473266974,0.008284379986535221,0.0199115892392242
45.0,529.7895508,1588.834717,885.3861694,1302.883423,690.3768311,1280.0,783.1017456,995.9298096,1658970471733333.2,0.1067734413613042,0.73333325,0.4536696540442347,-0.7581743289589399,0.5911838345100332,0.6705860798336234,-1.360551742302992,-1.1156857867049843,-1.0960902424363566,-0.8528351144172331,-0.3237139098408533,0.0032766537988026347,0.0,0.013756293831708798,0.010620721355374852
46.0,530.1956787,1588.951416,885.4008179,1302.775513,690.2839355,1280.283936,783.0,995.4130249,1658970471750000.0,0.0694032917215789,0.75,0.4540174296913997,-0.758186872769812,0.5911042861032166,0.670498952990365,-1.3606516740492438,-1.115593381159624,-1.096333382654385,-0.8523925810835531,-2.242197767394688,0.021710903178169032,0.005595183215620839,0.015349345677911705,0.02706171867496503
47.0,530.4249878,1589.073608,885.4302979,1302.7323,690.5,1279.758301,783.0,995.5,1658970471766666.8,0.0464270944390065,0.76666675,0.4542137917750027,-0.7582121170982081,0.5912893065643001,0.670498952990365,-1.3607563095640125,-1.1155563769817751,-1.0958832706273671,-0.8524670596448383,-1.3785649441296273,0.01335005512273942,0.0026876954924195885,0.02919931965626422,0.004468713677110436
48.0,530.4249878,1589.073608,885.5856934,1302.655884,690.5,1280.266724,782.9772949,995.5870972,1658970471783333.2,-0.0464360115015124,0.78333325,0.4542137917750027,-0.7583451854507616,0.5912893065643001,0.6704795101477372,-1.3607563095640125,-1.115490940394302,-1.0963186436659065,-0.8525416427628566,-5.571842074851873,0.0,0.008897240041330742,0.026122382312361303,0.004624542814379346
49.0,530.4431152,1589.193726,885.9094849,1302.488525,690.6234741,1280.592651,782.7384033,995.6539917,1658970471800000.0,-0.0407526468253473,0.8,0.4542293146392688,-0.7586224547505538,0.5913950399675841,0.6702749423729246,-1.36085916907006,-1.1153476274514238,-1.09659774163813,-0.8525989258946712,0.3410001755690268,0.0062414528979787744,0.018727004862852923,0.017907284283486813,0.012746199200395573
50.0,530.9911499,1589.162231,885.9241333,1302.275269,691.1360474,1280.278931,783.1017456,995.6386108,1658970471816666.5,-0.0029066835072269,0.8166665,0.4546986079886334,-0.7586349984757937,0.5918339669931025,0.6705860798336234,-1.3608321992558523,-1.1151650119664698,-1.096329096770273,-0.8525857549146635,2.2707805068923044,0.028204060471683588,0.01098274726088116,0.030876806757223065,0.018684966657503133
51.0,531.137085,1589.334717,885.9241333,1302.275269,691.1360474,1280.278931,783.1017456,995.6386108,1658970471833333.2,-0.0208300875731883,0.83333325,0.4548235752067107,-0.7586349984757937,0.5918339669931025,0.6705860798336234,-1.3609799025539435,-1.1151650119664698,-1.096329096770273,-0.8525857549146635,-1.0753988669633452,0.011608576635385484,0.0,0.0,0.0
52.0,531.137085,1589.334717,885.8143311,1302.366821,691.1360474,1280.278931,782.9185791,995.7402954,1658970471850000.0,-0.0208607051578412,0.85,0.4548235752067107,-0.7585409726007797,0.5918339669931025,0.6704292306044115,-1.3609799025539435,-1.1152434098210602,-1.096329096770273,-0.8526728295223713,-0.0018370458939444,0.0,0.007345305956564124,0.0,0.010763884282294139
53.0,531.7109375,1589.5,885.9241333,1302.275269,691.2988281,1280.5,782.9185791,995.7402954,1658970471866666.5,-0.0735459460627241,0.8666665,0.4553149768675292,-0.7586349984757937,0.5919733594438267,0.6704292306044115,-1.36112143777546,-1.1151650119664698,-1.0965184026873085,-0.8526728295223713,-3.1611460657536266,0.03068270066773115,0.007345305956564124,0.01410535883828158,0.0
54.0,532.0128174,1589.572632,885.9241333,1302.275269,691.2738037,1280.607178,782.8488159,995.883728,1658970471883333.5,-0.10079757220126,0.8833335,0.4555734828150118,-0.7586349984757937,0.5919519305370589,0.6703694909459731,-1.3611836340461545,-1.1151650119664698,-1.0966101814060611,-0.8527956537983926,-1.6350648670148145,0.015952972246572526,0.0,0.005654830902875358,0.008194917110854016
55.0,532.0256348,1589.628174,886.312561,1302.379028,691.5,1280.5,783.0288086,996.2756958,1658970471900000.0,-0.1037494541341428,0.9,0.4555844586174129,-0.7589676170788109,0.5921456270662036,0.6705236223851762,-1.361231195799471,-1.115253862925427,-1.0965184026873085,-0.8531313038616186,-0.177114687119839,0.0029287060318125813,0.020656879259231316,0.012860406021074465,0.022160841044056395
56.0,532.4333496,1590.001343,886.312561,1302.379028,691.7011719,1280.5,783.3927002,995.9954224,1658970471916666.8,-0.1499260274363039,0.91666675,0.4559335931595824,-0.7589676170788109,0.5923178946885804,0.6708352302227266,-1.3615507480648457,-1.115253862925427,-1.0965184026873085,-0.8528913000030605,-2.770580545226948,0.028397726737032274,0.0,0.010336057342612559,0.02359925141957795
57.0,532.5469971,1589.963013,886.0678101,1302.45166,691.7011719,1280.5,783.4272461,996.3849487,1658970471933333.5,-0.1579523836289639,0.9333335,0.4560309118438224,-0.7587580318652817,0.5923178946885804,0.6708648125851533,-1.3615179253000078,-1.115316059196121,-1.0965184026873085,-0.853224859359781,-0.4815789636647805,0.006162283399658549,0.013117149695952781,0.0,0.02009211432978603
58.0,532.8928833,1589.885376,886.1015625,1302.40918,691.5,1280.5,783.3846436,996.1721802,1658970471950000.0,-0.1835760325153364,0.95,0.4563271012882078,-0.7587869347373901,0.5921456270662036,0.6708283311909709,-1.3614514431452014,-1.1152796827012004,-1.0965184026873085,-0.8530426613310718,-1.537434307525433,0.018213539742262516,0.0027876605668198055,0.010336057342612559,0.011148867639059978
59.0,533.1262817,1589.77832,886.1015625,1302.40918,691.890686,1280.781372,783.2271118,995.7179565,1658970471966666.8,-0.1989702050232175,0.96666675,0.4565269651232393,-0.7587869347373901,0.5924801794978102,0.6706934334809291,-1.3613597688975496,-1.1152796827012004,-1.0967593472995698,-0.8526537002643113,-0.9236457322442002,0.013193141886968329,0.0,0.024737151986798923,0.024701359741272078
60.0,533.4862671,1590.004272,886.312561,1302.379028,692.1699219,1280.830078,783.5744629,995.5638428,1658970471983333.2,-0.2360890350204054,0.98333325,0.4568352280016451,-0.7589676170788109,0.5927192949238476,0.6709908773492178,-1.3615532562275956,-1.115253862925427,-1.0968010552459355,-0.8525217295433771,-2.227152071351984,0.021837308825238953,0.01095107161697941,0.014563538825872802,0.019524365635766486
61.0,533.4992676,1590.167358,886.1060791,1302.466919,692.0,1281.293335,783.1582642,995.7744141,1658970472000000.0,-0.2429702621512435,1.0,0.4568463605963302,-0.758790802394569,0.5925737873171553,0.6706344778695422,-1.3616929101129691,-1.1153291257906597,-1.097197751712686,-0.8527020460646796,-0.4128715634924702,0.008405814208726546,0.011529984961299328,0.025352435409950358,0.023965072357152
62.0,533.7481689,1589.869629,886.0,1302.5,692.1149292,1281.0,783.1582642,995.7744141,1658970472016666.8,-0.2531240022836311,1.01666675,0.4570594998824706,-0.7586999646864155,0.5926722035473826,0.6706344778695422,-1.361437958666258,-1.115357453729183,-1.09694656293826,-0.8527020460646796,-0.6092213618364466,0.019938478971966572,0.005709138355723028,0.016186834068817338,0.0
63.0,533.7546997,1590.040405,886.0,1302.5,692.0370483,1281.092651,783.1582642,995.7744141,1658970472033333.2,-0.2595362573596796,1.03333325,0.4570650923404044,-0.7586999646864155,0.5926055125360059,0.6706344778695422,-1.361584197656291,-1.115357453729183,-1.0970259018890818,-0.8527020460646796,-0.3847391519544283,0.008780753045718109,0.0,0.006218721445555648,0.0
64.0,533.7938843,1589.940063,886.0,1302.5,692.3768311,1281.0,783.1582642,995.7744141,1658970472050000.0,-0.2592962523376979,1.05,0.4570986469167433,-0.7586999646864155,0.5928964755138401,0.6706344778695422,-1.361498272744489,-1.115357453729183,-1.09694656293826,-0.8527020460646796,0.0144002293177576,0.005534654480744936,0.0,0.018095160814854197,0.0
65.0,533.9898071,1590.376953,886.0,1302.5,692.5,1281.0,783.1408691,995.8591309,1658970472066666.5,-0.290411871549685,1.0666665,0.4572664196271736,-0.7586999646864155,0.593001947568107,0.6706195820887797,-1.3618723906085657,-1.115357453729183,-1.09694656293826,-0.8527745907973752,-1.86695582227746,0.024600867686139664,0.0,0.006328323256015178,0.004443494243839343
66.0,534.100708,1590.431152,886.0,1302.5,692.6514893,1281.113647,783.3137207,995.7516479,1658970472083333.2,-0.3012620271486827,1.08333325,0.4573613863415232,-0.7586999646864155,0.593131670961516,0.6707675984576464,-1.3619188023234483,-1.115357453729183,-1.0970438811943397,-0.8526825509008691,-0.6510060809094601,0.0063420664460177075,0.0,0.009730180180767531,0.010457948020756497
67.0,534.100708,1590.431152,886.0,1302.5,692.5,1281.0,783.4351807,995.5648193,1658970472100000.0,-0.3011512367400289,1.1,0.4573613863415232,-0.7586999646864155,0.593001947568107,0.6708716071458077,-1.3619188023234483,-1.115357453729183,-1.09694656293826,-0.8525225657403472,0.0066473912822718,0.0,0.0,0.009730180180767531,0.011449323634208468
68.0,534.1533203,1590.427612,885.789978,1302.532471,692.6231689,1281.0,783.1582642,995.7744141,1658970472116666.5,-0.3055203641891308,1.1166665,0.4574064393326655,-0.7585201185419648,0.5931074196223738,0.6706344778695422,-1.3619157709488714,-1.1153852593122004,-1.09694656293826,-0.8527020460646796,-0.2621502684487994,0.002709291507701853,0.010918975686147468,0.006328323256008517,0.017843669178303646
69.0,534.163147,1590.375854,886.0,1302.5,692.8300781,1280.830078,783.609314,995.7025146,1658970472133333.5,-0.3043475385635036,1.1333335,0.4574148541373415,-0.7586999646864155,0.5932846002123663,0.6710207210606618,-1.361871449512334,-1.115357453729183,-1.0968010552459355,-0.852640477048753,0.0703681301750288,0.00270679057706377,0.010918975686147468,0.013756293831713945,0.023467176376169182
70.0,534.1533203,1590.427612,886.0,1302.5,692.7011719,1280.5,783.5,995.5,1658970472150000.0,0.3052923664948671,1.15,0.4574064393326655,-0.7586999646864155,0.5931742151904837,0.6709271132413167,-1.3619157709488714,-1.115357453729183,-1.0965184026873085,-0.8524670596448383,36.57876009110333,0.00270679057706377,0.0,0.01820654714754813,0.011824113977929134
