Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s).1,vel y (m/s).1,vel z (m/s).1,disp x (m).1,disp y (m).1,disp z (m).1,stamp velocity (m/s),ax_linear,ay_linear,az_linear
1659661392458679,0.1554589150835435,-0.4933546959639887,0.8679942015716788,0.0,0.0,0.0,-0.002394275901902,0.003284148152564,-0.5569718078814281,0.0,0.0,0.0,-0.0023942624295354,0.0032841658915109,-0.5569718107679014,0.0,0.0,0.0,0.0
1659661392474682,0.1585107194628828,-0.4933546959639887,0.8714122224765388,-0.0001384511707029,-0.0004914352558451,-0.0005082982615001,-0.0023887655922705,0.0033608997247063,-0.5568523748724493,-0.0001384640213671,-0.0004914190812475,-0.0005082995113212,-0.002388755170043,0.0033609161700496,-0.5568523749329721,6.598339722209606e-05,0.002746623941405346,0.0,0.003076218814374032
1659661392490685,0.1599755855649656,-0.4922560463874266,0.8704356450751503,-0.000287475856888,-0.0009371762945412,-0.0008492764844783,-0.0023834475769946,0.003410369477012,-0.5567350308620317,-0.0002875015523549,-0.0009371438953047,-0.0008492790015547,-0.0023834401329259,0.0034103846622631,-0.5567350281763265,0.00013229758467165527,0.0037903410391393055,0.0009887846189058913,0.0018896772716868737
1659661392506688,0.1594872968642713,-0.4933546959639887,0.866529335469596,-0.0004393374496134,-0.0013492100810364,-0.0010453802582631,-0.0023790049822008,0.0034474085255569,-0.5566198961172221,-0.0004393759830376,-0.0013491614083285,-0.001045384059958,-0.0023790004448693,0.0034474224837858,-0.5566198907641144,0.0001609076504193715,0.0029718471046004946,-9.887846189060578e-05,-0.0018149691004806234
1659661392522691,0.157289997711147,-0.4903028915846495,0.8704356450751503,-0.0005845364604919,-0.0017354205338426,-0.0011257980963693,-0.0023760527692375,0.0034817702498114,-0.5565069529132919,-0.0005845878240425,-0.0017353555400463,-0.0011258031999733,-0.0023760510677814,0.0034817830136493,-0.5565069449707145,0.00019071434247025683,0.0006970931563285709,0.0026576333257037343,0.001882206454566271
1659661392538694,0.1575341420614942,-0.490424963759823,0.8677500572213317,-0.0007153266165401,-0.0020983603355969,-0.0011210175477164,-0.0023750402750249,0.0035127558788213,-0.5563960456469655,-0.000715390801399,-0.0020982789743166,-0.0011210239704463,-0.0023750413391429,0.0035127674804623,-0.556396035191961,0.00021149657698760042,0.0008471137560081832,0.0022820050354772636,-0.0007230432593270386
1659661392554698,0.1554589150835435,-0.4896925307087816,0.8671396963454638,-0.0008284360113465,-0.0024416299517777,-0.0010619359012644,-0.0023762147536542,0.0035331381646795,-0.5562869304392699,-0.0008285130077074,-0.0024415321778461,-0.0010619436602619,-0.0023762185136069,0.0035331486358826,-0.5562869175479935,0.000215617028857956,-0.0011053018997482233,0.0027129942778667537,-0.0012000637216753596
1659661392570701,0.1586327916380563,-0.492133974212253,0.8676279850461581,-0.0009261940867692,-0.0027735489342119,-0.0009784715244346,-0.0023796636393394,0.003543760556382,-0.5561793553677258,-0.0009262838838359,-0.0027734347036959,-0.0009784806367648,-0.0023796700259509,0.0035437699284735,-0.5561793401154485,0.000238808259960377,0.0018617171892881257,0.00024439569695577923,-0.0006405975188829016
1659661392586704,0.1592431525139242,-0.492133974212253,0.8710460059510181,-0.001016011692382,-0.0031010299485392,-0.0008945303829751,-0.0023853654733533,0.0035487365889001,-0.556073146155319,-0.001016114278367,-0.0031008992187462,-0.0008945408656252,-0.002385374418013,0.0035487448927747,-0.5560731286164291,0.00027840820070465885,0.0022248702586404323,0.000219956127260168,0.0024996810473792985
1659661392602707,0.1585107194628828,-0.4931105516136416,0.8687266346227203,-0.0011087189367686,-0.003425443682295,-0.0008249756552388,-0.0023932019822112,0.0035505150974995,-0.5559682743962702,-0.0011088342988926,-0.0034252964117789,-0.0008249875251167,-0.0023932134168755,0.0035505223636225,-0.5559682546442761,0.0002915864385279212,0.0013431934868391449,-0.0006809591467155651,0.0001622787471733389
1659661392618710,0.1594872968642713,-0.4901808194094759,0.8662851911192488,-0.0012162929206884,-0.0037461197515243,-0.0007771475207019,-0.0024029717936281,0.0035505363362621,-0.5558648940210523,-0.0012164210451784,-0.003745955900091,-0.0007771607946348,-0.0024029856508229,0.0035505425946707,-0.555864872128584,0.00032854300714131666,0.0020877937994048523,0.0020238957517051404,-0.002051248280668272
1659661392634713,0.1583886472877092,-0.4915236133363852,0.8670176241702903,-0.0013492549257425,-0.0040596137842063,-0.0007511010575704,-0.002414416289978,0.0035453375669406,-0.5557633382378822,-0.0013493957978312,-0.0040594333129199,-0.0007511157523033,-0.0024144325028008,0.0035453428472455,-0.5557633142766932,0.00034342008932252116,0.0008902298005585008,0.0006129916423162629,-0.0011869337066641172
1659661392650716,0.1587548638132299,-0.4922560463874266,0.869947356374456,-0.0015140374263522,-0.0043551029527206,-0.0007380874662296,-0.0024272135995345,0.0035335288850774,-0.5556640755704877,-0.0015141910302767,-0.0043549058239089,-0.0007381035984238,-0.0024272321016573,0.0035335332164647,-0.5556640496114568,0.00036116729739302814,0.0011308016934712672,-0.0001074972678525854,0.0015685186477514268
