Frame #,Wrist Pink X,Wrist Pink Y,Hip Pink X,Hip Pink Y,Head Pink X,Head Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,angles,Timestamp (microseconds),Seconds
690.0,274.0241394,252.4689484,826.8962402,1330.47168,1015.435425,427.5531616,431.265686,600.8232422,791.5,746.7843018,137.1590016,1658799263483333.2,11.48333325
691.0,274.0241394,252.4689484,827.2006836,1330.429565,1015.435425,427.5531616,424.7322693,618.6152344,791.3340454,748.1583252,137.3021584,1658799263500000.0,11.5
692.0,274.0241394,252.4689484,827.9644165,1330.272095,1015.435425,427.5531616,418.4372253,636.7911377,791.0557861,749.7268066,137.5208773,1658799263516666.8,11.51666675
693.0,166.2336273,417.894928,828.7863159,1330.376099,1020.912659,427.537262,413.0778198,658.1625366,789.8740845,751.8075562,122.0133982,1658799263533333.2,11.53333325
694.0,166.2336273,417.894928,828.7863159,1330.376099,1020.912659,427.537262,408.4059753,677.5406494,789.6340942,754.0021362,122.2174338,1658799263550000.0,11.55
695.0,166.2336273,417.894928,829.1275024,1330.351563,1020.912659,427.537262,403.8692627,698.2208252,788.4232178,756.0281982,122.5761484,1658799263566666.5,11.5666665
696.0,166.2336273,417.894928,829.1275024,1330.351563,1020.912659,427.537262,441.8276978,645.3757324,787.3571167,757.9653931,122.8748963,1658799263583333.2,11.58333325
697.0,166.2336273,417.894928,829.6454468,1330.214478,1020.912659,427.537262,400.1903076,741.9284668,786.4276123,760.5789185,123.2612252,1658799263600000.0,11.6
698.0,166.2336273,417.894928,829.6454468,1330.214478,1020.912659,427.537262,400.9649048,765.1525269,785.3565063,763.3743896,123.629762,1658799263616666.5,11.6166665
699.0,86.98319244,676.3847046,829.6454468,1330.214478,1026.859619,428.8595581,400.9649048,765.1525269,784.7355347,766.0386963,101.8731016,1658799263633333.5,11.6333335
700.0,80.89282227,724.048645,829.6454468,1330.214478,1027.070435,428.8709717,401.1524963,812.5,783.5,768.5,98.31643082,1658799263650000.0,11.65
701.0,76.01067352,771.6933594,829.6454468,1330.214478,1027.431885,428.8469543,401.255188,834.8070679,783.1412964,771.4197388,94.73515009,1658799263666666.8,11.66666675
702.0,76.01067352,771.6933594,829.8057251,1330.151367,1027.431885,428.8469543,413.0,766.9146118,781.5682983,774.0679321,95.15053873,1658799263683333.5,11.6833335
703.0,76.01067352,771.6933594,830.1293945,1330.072388,1027.431885,428.8469543,407.8128967,879.954834,780.9005127,776.5914917,95.48087863,1658799263700000.0,11.7
704.0,79.09091187,910.9901733,830.1293945,1330.072388,1027.954956,428.4757385,412.432312,904.1737671,780.1748047,779.2279053,84.53777262,1658799263716666.8,11.71666675
705.0,79.09091187,910.9901733,830.1088257,1329.828735,1027.954956,428.4757385,418.1388855,927.0870361,779.2944336,781.2944336,84.79885979,1658799263733333.2,11.73333325
706.0,91.44784546,1003.748352,830.1088257,1329.828735,1026.413574,428.1912537,424.5254822,949.9353027,778.0783691,784.7003784,77.75849582,1658799263750000.0,11.75
707.0,101.6699066,1047.815796,830.1088257,1329.828735,1025.439087,427.8321533,424.5884705,883.7371826,777.5253296,788.0344849,74.51797701,1658799263766666.8,11.76666675
708.0,113.5429764,1092.265991,830.1088257,1329.828735,1023.938782,427.7274475,442.3684082,994.6783447,776.3518066,791.43396,71.28981782,1658799263783333.2,11.78333325
709.0,124.5336227,1133.42334,830.1088257,1329.828735,1022.24884,427.7202454,432.5902405,925.295105,775.2944336,795.2944336,68.39904719,1658799263800000.0,11.8
710.0,139.6073608,1172.379639,829.9419556,1330.563477,1020.893738,427.6194458,437.7377625,944.3570557,773.828064,800.0588379,65.62281624,1658799263816666.5,11.8166665
711.0,156.4067078,1210.856689,829.9419556,1330.563477,1019.814819,427.6101379,442.801178,964.5845337,772.3051758,805.1807251,62.88872662,1658799263833333.2,11.83333325
712.0,175.3529663,1246.924194,829.9419556,1330.563477,1018.5,427.5,448.9061584,984.7839966,771.7191772,810.2387695,60.17144772,1658799263850000.0,11.85
713.0,196.4454498,1279.652588,829.3392944,1331.910767,1016.766052,427.6094055,457.2915344,1003.187561,770.2387695,815.2808228,57.54275622,1658799263866666.5,11.8666665
714.0,217.9022675,1312.011963,830.0357666,1332.721313,1015.140503,428.0912781,465.1257019,1021.209473,769.4489136,819.4489136,54.96536499,1658799263883333.5,11.8833335
715.0,240.6173401,1341.571289,830.5,1333.240967,1014.22998,428.8126221,472.8888855,1037.642578,768.6428833,823.4362793,52.459827,1658799263900000.0,11.9
716.0,264.3313293,1368.489502,830.5,1333.240967,1013.278992,428.642395,481.394989,1052.551392,767.6702881,827.5,50.016986,1658799263916666.8,11.91666675
717.0,288.6122131,1393.504395,830.5,1333.240967,1011.639038,428.7056885,491.2037048,1068.236694,767.2793579,831.7206421,47.61730972,1658799263933333.5,11.9333335
718.0,311.3982544,1416.152222,830.3311768,1333.376343,1010.280029,428.7199707,501.8368225,1082.673584,766.612854,835.284729,45.37507438,1658799263950000.0,11.95
719.0,335.3781738,1436.281372,830.3311768,1333.376343,1008.878845,428.8788147,512.4021606,1096.201538,766.1586304,838.8467407,43.1871632,1658799263966666.8,11.96666675
720.0,357.1725464,1455.273071,830.3311768,1333.376343,1008.388245,428.5705872,523.0482178,1107.074829,765.7679443,841.2001343,41.11256614,1658799263983333.2,11.98333325
721.0,357.1725464,1455.273071,830.5,1333.5,1008.388245,428.5705872,535.2130127,1118.251343,764.8175049,844.5927734,41.3757562,1658799264000000.0,12.0
722.0,357.1725464,1455.273071,829.8538818,1333.481079,1008.388245,428.5705872,544.3370361,1126.974121,764.2921143,848.1386108,41.53733797,1658799264016666.8,12.01666675
723.0,420.8253479,1500.466431,829.8045044,1334.059082,1005.536255,428.8695984,555.1889648,1136.193848,763.8325806,850.9133301,35.61249247,1658799264033333.2,12.03333325
724.0,440.5421143,1512.96167,829.3632813,1334.001343,1005.335144,429.0,565.4556274,1144.082397,763.2468872,853.5300903,33.91076602,1658799264050000.0,12.05
725.0,459.6869812,1522.222046,829.9041138,1334.306763,1004.604736,429.1265869,574.2150879,1151.656982,762.8928223,855.5726929,32.42528046,1658799264066666.5,12.0666665
726.0,475.5,1529.942139,829.6448364,1334.385742,1004.682007,429.2892456,583.1251831,1158.727661,762.4000244,857.3088379,31.12291255,1658799264083333.2,12.08333325
727.0,492.1000061,1536.523926,829.6448364,1334.385742,1004.682007,429.2892456,592.2041626,1165.198364,762.8513794,859.4329224,29.80031591,1658799264100000.0,12.1
728.0,504.7893982,1542.360596,829.6448364,1334.385742,1004.740051,429.599762,600.8238525,1171.23938,762.7077637,861.4493408,28.80174435,1658799264116666.5,12.1166665
729.0,517.7062988,1545.815063,829.6448364,1334.385742,1004.984558,429.5775146,608.284729,1176.338379,762.8513794,863.4329224,27.83298101,1658799264133333.5,12.1333335
730.0,528.2953491,1548.199707,829.6448364,1334.385742,1005.712463,429.5106506,615.0091553,1180.552856,763.0123901,866.56427,27.10702999,1658799264150000.0,12.15
731.0,536.3778687,1550.770264,829.8493652,1334.193848,1006.046021,429.4395752,622.3155518,1183.620117,762.7463989,869.1521606,26.58236059,1658799264166666.8,12.16666675
732.0,543.5324707,1553.005127,830.0862427,1334.311401,1006.863159,429.7006836,628.0257568,1187.918091,762.9536743,871.9698486,26.11998305,1658799264183333.5,12.1833335
733.0,546.9918823,1553.986816,829.8493652,1334.193848,1007.60376,429.6284485,634.3622437,1190.22168,763.1924438,875.4356079,25.94010505,1658799264200000.0,12.2
734.0,547.9423218,1554.076538,829.8493652,1334.193848,1008.559021,429.8252869,641.2511597,1192.717773,763.4503784,877.5167847,25.94110921,1658799264216666.8,12.21666675
735.0,545.7861328,1554.050293,830.3456421,1334.162842,1009.290955,429.5822754,646.3916016,1193.796997,763.3966675,879.8939819,26.27328458,1658799264233333.2,12.23333325
736.0,540.3832397,1553.149414,830.3456421,1334.162842,1010.818237,429.8035889,650.4146118,1193.706421,763.4503784,881.5167847,26.77943321,1658799264250000.0,12.25
737.0,532.0592651,1550.248047,830.699646,1334.008301,1012.023926,429.881958,653.2185059,1193.762817,763.5499878,883.1265259,27.60751838,1658799264266666.8,12.26666675
738.0,520.1771851,1546.747314,830.699646,1334.008301,1013.455383,430.1243286,655.5406494,1194.210693,764.0600586,883.6997681,28.6124931,1658799264283333.2,12.28333325
739.0,504.7019348,1542.242554,830.8410034,1334.124756,1014.780701,430.1946716,656.2125854,1193.981323,764.1130981,884.0731812,29.94505091,1658799264300000.0,12.3
740.0,487.9629517,1535.755249,831.0742798,1333.938354,1016.391418,430.3073425,655.9616699,1194.008179,764.5462646,883.9916382,31.40516859,1658799264316666.5,12.3166665
741.0,467.1664124,1527.389404,831.6919556,1333.871338,1017.80365,430.4436035,654.8838501,1193.288574,765.4719238,884.3213501,33.26515262,1658799264333333.2,12.33333325
742.0,444.6652832,1516.32312,832.9438477,1334.114136,1020.039001,430.9074402,650.7592773,1192.593384,766.0925293,884.3935547,35.41504366,1658799264350000.0,12.35
743.0,419.4469604,1503.865967,832.9438477,1334.114136,1021.927124,431.0663452,646.7253418,1191.857056,767.2568359,884.1618652,37.60913032,1658799264366666.5,12.3666665
744.0,392.3190918,1486.748901,832.9438477,1334.114136,1024.265259,430.8946228,641.1815796,1190.305054,767.68573,883.7467651,40.14687504,1658799264383333.5,12.3833335
745.0,364.2831116,1467.919312,833.666687,1334.692139,1026.265259,430.8946228,632.9350586,1186.658569,768.9637451,883.3267822,42.85042326,1658799264400000.0,12.4
746.0,364.2831116,1467.919312,833.9280396,1334.257568,1026.265259,430.8946228,623.9014282,1183.302856,770.0499268,883.1697388,42.81739084,1658799264416666.8,12.41666675
747.0,364.2831116,1467.919312,834.1358643,1334.355103,1026.265259,430.8946228,614.0155029,1177.814087,771.3604736,882.9223022,42.74927579,1658799264433333.5,12.4333335
748.0,273.1344299,1383.833618,834.1358643,1334.355103,1032.512939,431.2349854,603.5650024,1171.737427,772.1719971,882.904541,52.70692258,1658799264450000.0,12.45
749.0,273.1344299,1383.833618,834.1358643,1334.355103,1032.512939,431.2349854,591.7657471,1163.522095,773.5101929,882.3068848,52.57272574,1658799264466666.8,12.46666675
750.0,273.1344299,1383.833618,834.1358643,1334.355103,1032.512939,431.2349854,579.31073,1152.853394,774.3609009,881.65979,52.46786093,1658799264483333.2,12.48333325
751.0,273.1344299,1383.833618,834.1358643,1334.355103,1032.512939,431.2349854,566.0189819,1142.364746,775.4439697,880.6087036,52.31810224,1658799264500000.0,12.5
752.0,273.1344299,1383.833618,834.1358643,1334.355103,1032.512939,431.2349854,551.6710205,1128.492554,775.9362793,878.8909912,52.16012651,1658799264516666.8,12.51666675
753.0,273.1344299,1383.833618,834.1358643,1334.355103,1032.512939,431.2349854,537.4776611,1112.681763,776.725708,876.4020996,51.92783883,1658799264533333.2,12.53333325
754.0,273.1344299,1383.833618,834.1358643,1334.355103,1032.512939,431.2349854,522.899353,1095.585327,777.1620483,874.4154053,51.75663487,1658799264550000.0,12.55
755.0,273.1344299,1383.833618,834.1358643,1334.355103,1032.512939,431.2349854,508.7356262,1075.113403,777.7206421,871.2793579,51.49712283,1658799264566666.5,12.5666665
756.0,72.95878601,1010.38916,834.1358643,1334.355103,1039.446289,427.5753479,496.4535522,1053.504639,777.364563,868.0951538,85.5217101,1658799264583333.2,12.58333325
757.0,72.95878601,1010.38916,834.1358643,1334.355103,1039.446289,427.5753479,483.3507385,1029.97876,777.8355103,864.175354,85.10943997,1658799264600000.0,12.6
758.0,72.95878601,1010.38916,834.1358643,1334.355103,1039.446289,427.5753479,471.3634033,1004.779297,778.0164185,860.0239258,84.70853963,1658799264616666.5,12.6166665
759.0,40.3177681,836.7321777,834.1358643,1334.355103,1039.338867,425.2785034,459.8697815,979.463562,778.1127319,855.8831177,98.16510963,1658799264633333.5,12.6333335
760.0,37.23788452,774.748291,834.1358643,1334.355103,1038.66748,423.9607239,450.0808716,952.8563843,778.7614746,850.6525269,102.3753883,1658799264650000.0,12.65
761.0,37.23788452,774.748291,834.1358643,1334.355103,1038.66748,423.9607239,439.9761353,925.2039795,779.5979004,844.8936157,101.7557544,1658799264666666.8,12.66666675
762.0,37.23788452,774.748291,834.1358643,1334.355103,1038.66748,423.9607239,430.9437561,897.6291504,779.8641968,839.2041016,101.2155315,1658799264683333.5,12.6833335
763.0,37.23788452,774.748291,834.4226074,1333.419678,1038.66748,423.9607239,424.6022034,870.6022339,781.1593018,832.7021484,100.526473,1658799264700000.0,12.7
764.0,37.23788452,774.748291,833.3099365,1332.736816,1038.66748,423.9607239,419.0009766,841.920105,782.0076294,826.6680298,99.77631623,1658799264716666.8,12.71666675
765.0,64.71491241,507.0565186,833.3099365,1332.736816,1028.352539,422.9217834,412.9673462,813.7226563,783.0604248,820.5717163,119.1818803,1658799264733333.2,12.73333325
766.0,64.71491241,507.0565186,833.3099365,1332.736816,1028.352539,422.9217834,410.1144104,786.6673584,783.7206421,815.2793579,118.6778962,1658799264750000.0,12.75
767.0,64.71491241,507.0565186,833.3099365,1332.736816,1028.352539,422.9217834,409.432373,759.0874023,783.8587036,809.5802612,118.214957,1658799264766666.8,12.76666675
768.0,64.71491241,507.0565186,833.3099365,1332.736816,1028.352539,422.9217834,408.277771,730.5874023,783.9257202,805.5,117.8875387,1658799264783333.2,12.78333325
769.0,64.71491241,507.0565186,833.3099365,1332.736816,1028.352539,422.9217834,410.34552,705.5390015,783.743103,801.0888062,117.5675588,1658799264800000.0,12.8
770.0,64.71491241,507.0565186,833.3099365,1332.736816,1028.352539,422.9217834,413.7157593,680.6373901,783.7253418,796.5647583,117.2157128,1658799264816666.5,12.8166665
771.0,192.4004517,258.1887817,833.3099365,1332.736816,1009.875488,423.5845337,418.9926758,656.651123,783.6443481,792.2805786,137.3431211,1658799264833333.2,12.83333325
772.0,218.1252747,226.0518341,833.3099365,1332.736816,1008.047852,423.7746887,424.4804993,632.911377,783.4163208,788.1524048,140.072554,1658799264850000.0,12.85
773.0,218.1252747,226.0518341,833.3099365,1332.736816,1008.047852,423.7746887,431.7090149,611.2925415,783.2098999,783.788147,139.8397102,1658799264866666.5,12.8666665
774.0,276.150116,171.7167053,833.3099365,1332.736816,1001.754456,425.0166931,440.4413757,592.0692749,783.0402222,779.6452026,145.3719539,1658799264883333.5,12.8833335
775.0,276.150116,171.7167053,833.3099365,1332.736816,1001.754456,425.0166931,400.1722717,643.6928711,783.0097656,775.4567871,145.1429853,1658799264900000.0,12.9
776.0,276.150116,171.7167053,833.3099365,1332.736816,1001.754456,425.0166931,458.3737183,554.7165527,783.0770874,771.3782959,144.9037835,1658799264916666.8,12.91666675
777.0,276.150116,171.7167053,833.3099365,1332.736816,1001.754456,425.0166931,413.4451294,605.1625977,783.0097656,767.4567871,144.6935844,1658799264933333.5,12.9333335
778.0,386.6590271,95.69109344,833.3099365,1332.736816,991.4627075,428.0678406,422.5924988,585.1304932,782.7910156,763.5,154.3959876,1658799264950000.0,12.95
779.0,386.6590271,95.69109344,833.3099365,1332.736816,991.4627075,428.0678406,429.0569763,569.8327026,783.0463867,760.1047974,154.1961736,1658799264966666.8,12.96666675
780.0,441.1823425,69.861763,833.3099365,1332.736816,986.7329712,428.8181152,438.1311951,554.7841187,783.3511963,756.9051514,158.4837999,1658799264983333.2,12.98333325
781.0,468.4911194,59.39735794,833.3099365,1332.736816,984.9342651,429.3256226,446.6134949,541.7102661,783.7340088,753.7340088,160.4748875,1658799265000000.0,13.0
782.0,492.9489441,50.17221451,824.5,1330.734009,982.7562866,429.7876282,455.9809265,529.5840454,783.9876099,751.2240601,161.4533566,1658799265016666.8,13.01666675
783.0,516.4921265,43.01798248,824.5,1330.734009,980.8416748,430.006134,463.9462585,517.2658691,784.4517822,749.1887817,163.1599919,1658799265033333.2,13.03333325
784.0,538.4653931,38.41376877,823.2828369,1330.4823,978.8416748,430.006134,470.1213074,507.1785583,785.6688232,746.8656616,164.4519544,1658799265050000.0,13.05
785.0,556.9504395,33.03583145,822.961731,1330.314209,976.8411865,429.9610596,479.296936,496.8395996,785.6491699,745.0020752,165.8394387,1658799265066666.5,13.0666665
786.0,573.9287109,29.86011505,822.961731,1330.314209,975.2980347,430.2918091,487.8979797,488.6677246,786.6116943,743.345459,166.9449079,1658799265083333.2,13.08333325
787.0,587.5122681,27.97752762,822.961731,1330.314209,973.3065186,430.3618469,494.8015442,480.371582,787.2394409,742.0116577,167.8476016,1658799265100000.0,13.1
788.0,600.4821167,24.92878723,822.961731,1330.314209,973.5,431.3661499,502.3385925,474.2459106,787.715271,740.612854,168.7596847,1658799265116666.5,13.1166665
789.0,608.331543,24.18061447,822.961731,1330.314209,973.5435181,431.2183228,507.9664917,468.0804138,788.4395752,739.9384766,169.2223038,1658799265133333.5,13.1333335
790.0,608.331543,24.18061447,822.7338257,1330.22998,973.5435181,431.2183228,513.9256592,462.8739624,789.2041016,739.1358032,169.0495459,1658799265150000.0,13.15
791.0,608.331543,24.18061447,822.7338257,1330.22998,973.5435181,431.2183228,519.729248,458.7528687,789.6347046,737.7817993,168.9423018,1658799265166666.8,13.16666675
792.0,614.8493042,24.1013813,822.7338257,1330.22998,973.3084717,432.2675476,524.0982056,455.5203857,790.5,737.1596069,169.2726094,1658799265183333.5,13.1833335
793.0,614.8493042,24.1013813,822.7338257,1330.22998,973.3084717,432.2675476,527.440918,453.171936,791.4495239,736.2080688,169.0865381,1658799265200000.0,13.2
794.0,601.8685303,26.70345497,823.5310059,1330.949585,975.8311157,432.3831177,531.5354614,452.1238403,791.4317017,736.0679321,168.1271116,1658799265216666.8,13.21666675
795.0,591.4177246,29.57430649,823.4727173,1329.854492,977.4168701,432.3771362,533.288208,450.4671021,791.6347046,735.7817993,167.2391353,1658799265233333.2,13.23333325
796.0,577.8601685,33.59249878,823.4727173,1329.854492,979.4968872,431.9385071,533.1430054,451.084137,791.7150879,735.7150879,166.1197645,1658799265250000.0,13.25
797.0,561.9919434,37.97123337,823.6414795,1329.90564,982.2070923,431.7971497,532.7718506,451.6340637,791.9257202,735.5,164.8099239,1658799265266666.8,13.26666675
798.0,544.0654297,44.69265366,824.8393555,1329.891602,984.2483521,431.7109985,531.3615723,453.7858276,792.7984619,735.8280029,163.2939426,1658799265283333.2,13.28333325
799.0,544.0654297,44.69265366,824.8393555,1329.891602,984.2483521,431.7109985,527.7359619,457.4989319,793.4317017,736.0679321,163.1941476,1658799265300000.0,13.3
800.0,503.0055542,64.80793762,824.9768677,1330.065552,988.6548462,431.2786255,524.6568604,461.1426392,793.5,736.5,159.6479667,1658799265316666.5,13.3166665
801.0,503.0055542,64.80793762,825.2510376,1330.222168,988.6548462,431.2786255,519.1448975,467.0462952,793.7268066,737.0557861,159.6555414,1658799265333333.2,13.33333325
802.0,456.6827698,91.12662506,825.7808228,1330.255493,992.8522339,430.7991943,513.3820801,473.5080261,793.8635864,737.5864868,155.5369303,1658799265350000.0,13.35
803.0,456.6827698,91.12662506,825.977417,1330.177002,992.8522339,430.7991943,506.1529541,482.2947998,794.1341553,738.0705566,155.5314565,1658799265366666.5,13.3666665
804.0,456.6827698,91.12662506,825.977417,1330.177002,992.8522339,430.7991943,499.2657471,490.4563904,794.8557129,738.9047852,155.4461569,1658799265383333.5,13.3833335
805.0,379.2110901,146.2631378,826.0657349,1329.575928,999.0422974,430.9189758,490.5978699,501.9449768,795.3499756,739.3686523,147.9245789,1658799265400000.0,13.4
806.0,351.7663574,168.0606384,826.7732544,1329.676392,1000.486938,430.3419189,481.1269836,513.8826294,795.3341064,740.3800659,145.2769058,1658799265416666.8,13.41666675
807.0,325.9746704,192.845993,826.7732544,1329.676392,1002.410522,430.0619202,472.8387756,527.1987915,795.1696167,741.0678711,142.5148606,1658799265433333.5,13.4333335
808.0,325.9746704,192.845993,827.210022,1329.61084,1002.410522,430.0619202,463.4885254,541.8375244,794.7501831,742.5560913,142.7083121,1658799265450000.0,13.45
809.0,325.9746704,192.845993,827.7705688,1329.552002,1002.410522,430.0619202,453.8357544,559.1672974,794.0931396,743.6600342,142.9296768,1658799265466666.8,13.46666675
810.0,248.2489014,280.5805664,828.0565796,1329.432373,1005.317566,429.5018311,445.5748291,574.7680054,793.8191528,744.994751,133.7585981,1658799265483333.2,13.48333325
811.0,248.2489014,280.5805664,828.5,1329.5,1005.317566,429.5018311,437.4009705,594.4337769,793.3341064,746.3800659,133.9664839,1658799265500000.0,13.5
812.0,248.2489014,280.5805664,828.5,1329.5,1005.317566,429.5018311,430.4053955,613.605835,791.7605591,748.9883423,134.3766413,1658799265516666.8,13.51666675
813.0,248.2489014,280.5805664,828.7858887,1329.360107,1005.317566,429.5018311,422.7784729,631.6291504,790.6402588,751.5176392,134.7433342,1658799265533333.2,13.53333325
814.0,248.2489014,280.5805664,828.9536743,1329.233765,1005.317566,429.5018311,415.7193909,652.8258057,789.6347046,753.2182007,135.0263966,1658799265550000.0,13.55
815.0,248.2489014,280.5805664,828.9536743,1329.233765,1005.317566,429.5018311,410.0349426,675.0223999,788.1497803,755.5023193,135.4043883,1658799265566666.5,13.5666665
816.0,117.4722214,510.0162964,828.9536743,1329.233765,1011.478577,428.4019775,407.2488708,697.3119507,787.5,758.2156982,114.4783823,1658799265583333.2,13.58333325
817.0,103.3458023,554.0560913,828.9536743,1329.233765,1011.838989,428.2930908,401.140686,720.5563965,786.2855225,761.2698364,111.1748141,1658799265600000.0,13.6
818.0,88.76139832,597.6726074,828.9536743,1329.233765,1012.865906,428.2466431,400.6299133,740.7060547,785.3499756,763.3312378,107.7832826,1658799265616666.5,13.6166665
819.0,88.76139832,597.6726074,829.6610718,1329.338989,1012.865906,428.2466431,428.6304016,688.3920288,784.635437,766.5690308,108.2168525,1658799265633333.5,13.6333335
820.0,88.76139832,597.6726074,829.6610718,1329.338989,1012.865906,428.2466431,428.6304016,688.3920288,783.7055664,769.2944336,108.5630727,1658799265650000.0,13.65
821.0,62.00341034,741.5219727,830.1550903,1329.310181,1014.570496,427.3592224,418.8985596,730.3301392,782.9927979,772.7355347,97.322424,1658799265666666.8,13.66666675
822.0,57.66057587,788.1522827,830.1550903,1329.310181,1014.814819,427.464386,415.3608398,750.4381714,781.6256104,775.6434937,94.01936706,1658799265683333.5,13.6833335
823.0,55.66843414,832.7104492,830.1550903,1329.310181,1015.373169,427.5269775,399.5,856.5,780.6395874,779.2869263,90.92961047,1658799265700000.0,13.7
824.0,56.69429779,879.3328857,830.1550903,1329.310181,1015.615906,427.4960022,409.0503235,793.5436401,779.6623535,782.6867676,87.66341492,1658799265716666.8,13.71666675
825.0,60.46626282,926.7890015,830.1550903,1329.310181,1015.615906,427.4960022,409.5,907.5,778.552124,785.4556274,84.28560102,1658799265733333.2,13.73333325
826.0,66.31929016,973.050293,830.1550903,1329.310181,1015.163818,427.4066162,409.9107056,924.916687,777.5,789.206665,81.07426846,1658799265750000.0,13.75
827.0,76.34536743,1019.605469,830.1550903,1329.310181,1015.117004,427.3494873,411.897644,858.5157471,776.6395874,793.2869263,77.79179775,1658799265766666.8,13.76666675
828.0,88.18972778,1063.202515,830.1550903,1329.310181,1015.117004,427.3494873,414.5225525,879.8712769,775.5,797.0742798,74.69660258,1658799265783333.2,13.78333325
829.0,103.2238312,1110.25708,830.1550903,1329.310181,1015.001221,427.3577881,417.2165222,901.4229736,774.3670044,800.6653442,71.2607372,1658799265800000.0,13.8
830.0,118.0706024,1151.305542,830.5,1330.5,1014.669006,427.7683716,422.1390381,921.8480225,773.4031982,803.9196167,68.26071016,1658799265816666.5,13.8166665
831.0,136.4940796,1194.63269,830.5,1330.5,1014.49176,427.7515869,427.3910828,943.9085083,772.2971191,807.711731,65.02987146,1658799265833333.2,13.83333325
832.0,156.6367493,1235.654541,830.5,1330.5,1014.159302,428.1581116,427.3910828,943.9085083,771.5682983,812.0679321,61.92469755,1658799265850000.0,13.85
833.0,156.6367493,1235.654541,830.5,1330.5,1014.159302,428.1581116,441.2023621,982.8329468,769.8075562,815.8740845,62.33033448,1658799265866666.5,13.8666665
834.0,156.6367493,1235.654541,829.6359253,1330.314453,1014.159302,428.1581116,449.8521423,1002.361755,769.4495239,820.7919312,62.63948642,1658799265883333.5,13.8833335
835.0,156.6367493,1235.654541,829.6359253,1330.314453,1014.159302,428.1581116,458.9084473,1021.912537,768.4681396,824.364563,62.98334306,1658799265900000.0,13.9
836.0,252.026947,1382.159546,829.5,1330.5,1012.757202,429.302124,468.0630493,1040.6073,767.5,828.5,49.99513758,1658799265916666.8,13.91666675
837.0,278.3902283,1412.202881,829.3640747,1330.685547,1012.442749,429.490448,477.7415161,1058.234863,767.5,831.9257202,47.19781696,1658799265933333.5,13.9333335
838.0,305.3733215,1440.713867,828.8178101,1330.817749,1012.074524,429.5944824,489.4408264,1075.884399,766.9249878,835.4342041,44.44865834,1658799265950000.0,13.95
839.0,305.3733215,1440.713867,828.8178101,1330.817749,1012.074524,429.5944824,500.2323608,1092.91687,766.5213013,839.0950317,44.69094801,1658799265966666.8,13.96666675
840.0,359.1393127,1489.147461,828.8178101,1330.817749,1010.654785,429.7926941,512.1187134,1108.407104,766.1452026,842.9683838,39.52593742,1658799265983333.2,13.98333325
841.0,386.9573669,1509.69104,828.6732788,1331.651245,1009.536682,429.9500732,524.2473145,1122.631104,765.8430786,846.8460693,37.13682444,1658799266000000.0,14.0
842.0,412.9542847,1526.401245,827.9859619,1332.140381,1008.815308,430.4699402,535.6305542,1136.301514,765.7374268,850.6847534,34.93553684,1658799266016666.8,14.01666675
843.0,437.6793518,1540.820679,827.2191772,1332.915283,1008.021973,430.7158508,548.605835,1149.898438,765.5955811,854.0281372,32.85519981,1658799266033333.2,14.03333325
844.0,459.6782227,1552.605713,826.890564,1333.255859,1007.359863,430.8485107,560.8214722,1160.791992,765.583313,857.4549561,31.09431437,1658799266050000.0,14.05
845.0,477.8327026,1563.088745,826.361084,1333.866333,1006.586426,431.0275574,574.5752563,1171.395264,765.4707642,862.2306519,29.67011378,1658799266066666.5,14.0666665
846.0,494.4370728,1571.032593,825.9779663,1334.135254,1006.316833,431.4846802,586.8626099,1180.107788,765.4569092,866.1895142,28.40165061,1658799266083333.2,14.08333325
847.0,507.1050415,1577.314331,825.956665,1334.545044,1006.221802,431.6347656,598.1831055,1188.726807,765.5470581,870.1808472,27.4883063,1658799266100000.0,14.1
848.0,517.6992188,1580.582031,825.7987671,1335.0896,1005.565491,432.6068726,609.1098633,1194.869751,765.8641968,873.2041016,26.72550894,1658799266116666.5,14.1166665
849.0,523.3754883,1583.942017,825.0806274,1335.781372,1005.332886,432.5374451,617.9893799,1202.401123,765.836731,877.0519409,26.29071019,1658799266133333.5,14.1333335
850.0,525.1002808,1584.77063,825.7316895,1336.123291,1005.22644,431.8533936,627.3776855,1207.089355,765.9679565,880.1120605,26.33804008,1658799266150000.0,14.15
851.0,523.0947876,1583.36377,825.8772583,1336.221802,1005.84491,431.4758301,634.845459,1210.44043,766.0814209,883.196106,26.65798082,1658799266166666.8,14.16666675
852.0,517.5838623,1579.984131,826.2598877,1336.653442,1006.057312,431.3279419,641.1332397,1213.45459,766.7312622,886.069397,27.27649,1658799266183333.5,14.1833335
853.0,506.7332458,1577.975342,826.2786255,1337.160889,1007.368164,431.4167786,645.2006226,1215.490112,766.7859497,888.7763062,28.23078196,1658799266200000.0,14.2
854.0,492.9132385,1571.470459,826.8242188,1337.469727,1008.207031,431.525177,647.5761108,1216.641968,766.9881592,890.9881592,29.57100366,1658799266216666.8,14.21666675
855.0,474.8654785,1563.652954,827.326355,1337.600342,1009.362,431.7012634,648.3636475,1217.240845,767.5974121,892.4213867,31.20422629,1658799266233333.2,14.23333325
856.0,453.4403992,1552.609131,827.5,1337.708374,1011.147644,431.7738953,647.3546143,1216.026855,767.7860718,894.1275024,33.185802,1658799266250000.0,14.25
