Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity,Body Pink m/s,Hand Pink m/s,Shoulder Green m/s,Elbow Orange m/s
1.0,378.5,1255.0,391.9282532,1570.736084,294.3110962,1023.159607,305.1382446,1261.918579,1659657896035000.0,0.0,0.0,-0.3303806705914269,0.3421017678096237,0.2568948410173156,0.2663455161797592,-1.0954497796360392,-1.371045814409701,-0.8930836382634634,-1.101488788274242,,,,,
2.0,378.5,1255.0,391.5896606,1571.337891,294.5444336,1022.811096,305.1121216,1261.702026,1659657896051666.8,0.045120952990097,0.01666675,-0.3303806705914269,0.3418062210454353,0.2570985138487187,0.2663227142398441,-1.0954497796360392,-1.3715711126929948,-0.8927794340418292,-1.1012997660143775,2.707243643187604,0.0,0.03616393555066833,0.021965477244130588,0.011423556165979162
3.0,378.5,1255.0,391.7380066,1571.235229,294.5168457,1022.868896,304.8847046,1261.800415,1659657896068333.5,0.0282598361029604,0.0333335,-0.3303806705914269,0.3419357075737301,0.2570744332439572,0.2661242091382222,-1.0954497796360392,-1.3714815022824154,-0.8928298858324769,-1.101385646658496,-1.0116619549184216,0.0,0.009448197293589785,0.0033542407991746276,0.0129771775611956
4.0,378.5,1255.0,391.6520691,1571.182983,294.4725342,1022.772888,304.8847046,1261.800415,1659657896085000.0,0.0360232623368365,0.05,-0.3303806705914269,0.3418606954498755,0.2570357551380526,0.2661242091382222,-1.0954497796360392,-1.3714358984025854,-0.8927460834879006,-1.101385646658496,0.4658102321348871,0.0,0.005267211528940407,0.005537850106155723,0.0
5.0,378.5,1255.0,391.5896606,1571.337891,294.4725342,1022.772888,304.8847046,1261.800415,1659657896101666.8,0.0451232076483326,0.06666675,-0.3303806705914269,0.3418062210454353,0.2570357551380526,0.2661242091382222,-1.0954497796360392,-1.3715711126929948,-0.8927460834879006,-1.101385646658496,0.5459939887198229,0.0,0.008746502972739458,0.0,0.0
6.0,378.5,1255.0,391.7381592,1571.288208,294.4725342,1022.772888,305.092804,1261.794434,1659657896118333.2,0.0291929505893197,0.08333325,-0.3303806705914269,0.3419358407734403,0.2570357551380526,0.2663058525182002,-1.0954497796360392,-1.3715277459747464,-0.8927460834879006,-1.101380426032893,-0.955824981790592,0.0,0.008200914955237866,0.0,0.010903103260882584
7.0,378.5,1255.0,391.7381592,1571.288208,294.5,1022.717407,305.092804,1261.794434,1659657896135000.0,0.0291868735866581,0.1,-0.3303806705914269,0.3419358407734403,0.2570597291655884,0.2663058525182002,-1.0954497796360392,-1.3715277459747464,-0.8926976558789572,-1.101380426032893,-0.0003646183366043,0.0,0.0,0.003242214412303197,0.0
8.0,378.5,1255.0,391.7381592,1571.288208,294.4102478,1022.570007,304.8847046,1261.800415,1659657896151666.8,0.0291843473750099,0.11666675,-0.3303806705914269,0.3419358407734403,0.2569813873108379,0.2661242091382222,-1.0954497796360392,-1.3715277459747464,-0.8925689950841219,-1.101385646658496,-0.0001515719410321,0.0,0.0,0.009038128500980423,0.010903103260882584
9.0,378.5,1255.0,391.5896606,1571.337891,294.3892212,1022.466309,305.092804,1261.794434,1659657896168333.5,0.0451003834322948,0.1333335,-0.3303806705914269,0.3418062210454353,0.2569630338571834,0.2663058525182002,-1.0954497796360392,-1.3715711126929948,-0.8924784803819318,-1.101380426032893,0.9549573886501508,0.0,0.008200914955237866,0.005541402174993054,0.010903103260882584
10.0,378.5,1255.0,391.7923584,1571.112549,294.4102478,1022.570007,305.221283,1261.467285,1659657896185000.2,0.020540962142687,0.15000025,-0.3303806705914269,0.3419831495397323,0.2569813873108379,0.2664179977709794,-1.0954497796360392,-1.3713744187931998,-0.8925689950841219,-1.1010948680249582,-1.4735579095869191,0.0,0.015873621399001687,0.005541402174993054,0.01840738332897541
11.0,378.5,1255.0,391.7923584,1571.112549,294.4940491,1022.559509,304.9919739,1261.556274,1659657896201666.8,0.020535716904435,0.16666675,-0.3303806705914269,0.3419831495397323,0.2570545348133226,0.2662178411151519,-1.0954497796360392,-1.3713744187931998,-0.8925598317121805,-1.1011725437065838,-0.0003147174422943,0.0,0.0,0.004423153650766752,0.012882015145039187
12.0,378.5,1255.0,391.7923584,1571.112549,294.4989929,1022.480835,305.6046448,1260.960327,1659657896218333.5,0.020531699978942,0.1833335,-0.3303806705914269,0.3419831495397323,0.2570588500998729,0.2667526221529163,-1.0954497796360392,-1.3713744187931998,-0.8924911596675883,-1.100652360431823,-0.0002410143245084,0.0,0.0,0.004128449716700183,0.04476262985678481
13.0,378.5,1255.0,391.8990784,1570.883179,294.4704895,1022.207642,305.6176453,1261.041138,1659657896235000.2,0.0055990678836546,0.20000025,-0.3303806705914269,0.3420763020500771,0.2570339703841367,0.2667639698779045,-1.0954497796360392,-1.3711742089796897,-0.8922526981443627,-1.1007228977960797,-0.8959534459500154,0.0,0.013249184676554155,0.014385354842028216,0.004286659098560084
14.0,378.5,1255.0,392.385498,1570.870728,294.552948,1022.192139,305.9151001,1260.987427,1659657896251666.8,0.0438635106611915,0.21666675,-0.3303806705914269,0.3425008823238864,0.2571059457990006,0.2670236087584716,-1.0954497796360392,-1.37116334089586,-0.8922391660663279,-1.1006760151641164,2.2958895255474694,0.0,0.02548316085093939,0.004394186947633778,0.015830261720354923
15.0,378.5,1255.0,392.4448547,1570.881348,294.7257385,1021.860779,306.483429,1260.851807,1659657896268333.5,0.0496624224279142,0.2333335,-0.3303806705914269,0.3425526929086951,0.2572567691576843,0.2675196850678467,-1.0954497796360392,-1.3711726107577402,-0.8919499324097699,-1.1005576367584475,0.3479329663385303,0.0,0.0031579995780547988,0.019571756615028697,0.03060030303684741
