Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Hand Pink Y meters,Body Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters
13.0,556.9251709,1540.863892,773.8968506,1229.578247,700.8098145,1017.721558,661.8598633,1294.704834,1660089875459140.0,0.0373147454614102,0.2,0.5196162324372592,-0.7220527762356026,0.6538619090910701,0.6175212515778669,-1.437639977675593,-1.147207649387552,-0.9495434382747479,-1.2079713453680192
14.0,556.9251709,1540.863892,773.8968506,1229.578247,701.1639404,1017.794189,661.9352417,1294.553833,1660089875475806.8,0.0373152159107739,0.21666675,0.5196162324372592,-0.7220527762356026,0.6541923117655786,0.6175915803082991,-1.437639977675593,-1.147207649387552,-0.9496112036560775,-1.2078304600663414
15.0,556.8300781,1540.830078,773.8968506,1229.578247,700.5650635,1017.978638,661.8441162,1294.632813,1660089875492473.2,0.0266999462242069,0.23333325,0.5195275099929351,-0.7220527762356026,0.6536335541896392,0.6175065593908347,-1.4376084289071018,-1.147207649387552,-0.9497832962449293,-1.2079041491222187
16.0,556.6231689,1541.0,773.7879028,1229.460205,700.6422119,1017.891785,661.7753296,1294.53186,1660089875509140.0,0.0103855381973588,0.25,0.5193344618339034,-0.7219511269506963,0.6537055343461148,0.6174423808695506,-1.4377669676732803,-1.1470975151316156,-0.9497022616086909,-1.2078099590581775
17.0,557.2963257,1541.10376,773.7879028,1229.460205,700.8775024,1017.648621,661.7753296,1294.500488,1660089875525806.8,0.0818003651327412,0.26666675,0.5199625232298182,-0.7219511269506963,0.6539250625152955,0.6174423808695506,-1.4378637766937643,-1.1470975151316156,-0.9494753873926446,-1.2077806886978206
18.0,556.0925903,1540.036987,773.5044556,1229.30835,701.0581665,1017.042664,661.4318237,1294.250244,1660089875542473.2,0.0706427004856779,0.28333325,0.518839427190922,-0.7216866681439218,0.6540936237581406,0.6171218867513022,-1.4368684678154997,-1.146955833040197,-0.9489100240192309,-1.2075472087776011
19.0,556.1923218,1540.0,773.4514771,1229.283936,701.1494751,1016.995972,661.274292,1294.325928,1660089875559140.0,0.06153937492908,0.3,0.5189324775843914,-0.721637238723223,0.6541788155095647,0.6169749082473298,-1.4368339586092482,-1.1469330545569076,-0.9488664599600132,-1.2076178226356031
20.0,556.1923218,1540.0,773.4514771,1229.283936,700.5222168,1017.388916,661.3292236,1294.205322,1660089875575806.5,0.0615421652707044,0.3166665,0.5189324775843914,-0.721637238723223,0.6535935778301754,0.6170261599280317,-1.4368339586092482,-1.1469330545569076,-0.9492330802736701,-1.2075052961444266
21.0,555.8148193,1539.876587,773.4525146,1229.164063,700.6107788,1017.206177,661.4533081,1294.137817,1660089875592473.2,0.1034359221856188,0.33333325,0.5185802643301968,-0.7216382067201269,0.6536762069789042,0.6171419318912374,-1.4367188131616289,-1.146821211961375,-0.949062583130318,-1.2074423133675591
22.0,556.0,1540.076904,773.4525146,1229.164063,700.8170166,1016.952881,661.5508423,1294.173218,1660089875609140.0,0.0789086757506171,0.35,0.5187530396017805,-0.7216382067201269,0.6538686287156502,0.6172329321838906,-1.4369057107383088,-1.146821211961375,-0.948826255666435,-1.2074753428214349
23.0,555.5952148,1540.047607,773.4525146,1229.164063,700.8170166,1016.952881,661.5268555,1294.158813,1660089875625806.5,0.1209063813391572,0.3666665,0.5183753713411946,-0.7216382067201269,0.6538686287156502,0.6172105522820736,-1.4368783763717596,-1.146821211961375,-0.948826255666435,-1.2074619028258675
24.0,555.5952148,1540.047607,773.4525146,1229.164063,700.8170166,1016.952881,661.4459229,1294.179443,1660089875642473.5,0.1209063813391572,0.3833335,0.5183753713411946,-0.7216382067201269,0.6538686287156502,0.6171350414326978,-1.4368783763717596,-1.146821211961375,-0.948826255666435,-1.2074811508028584
25.0,555.5,1539.733276,773.7626343,1228.818481,700.9206543,1017.052917,661.4584961,1294.073975,1660089875659140.0,0.1395074016339253,0.4,0.5182865350697645,-0.7219275512111617,0.6539653236291256,0.6171467723422618,-1.4365851026996534,-1.1464987808230087,-0.9489195901611645,-1.2073827482028932
26.0,555.3470459,1539.347046,773.7626343,1228.818481,700.836792,1016.955322,661.2546387,1294.093994,1660089875675806.8,0.1659758228295281,0.41666675,0.5181438275080837,-0.7219275512111617,0.653887079343095,0.6169565715402917,-1.4362247466088525,-1.1464987808230087,-0.9488285331415602,-1.2074014261113462
27.0,555.7677002,1539.207031,773.611084,1228.522217,700.8170166,1016.952881,661.2054443,1293.972656,1660089875692473.5,0.1271068778914292,0.4333335,0.5185363017828077,-0.721786153407605,0.6538686287156502,0.6169106727191921,-1.4360941113447518,-1.1462223638256623,-0.948826255666435,-1.2072882166575345
28.0,555.4047852,1538.952393,773.611084,1228.522217,700.7337036,1016.855408,661.1672363,1293.809204,1660089875709140.0,0.1712340462248874,0.45,0.5181976987983345,-0.721786153407605,0.6537908969314985,0.6168750243088735,-1.435856531782705,-1.1462223638256623,-0.9487353124739366,-1.2071357144600003
29.0,555.2240601,1539.699463,773.611084,1228.522217,700.7996216,1016.847534,661.1201172,1293.853882,1660089875725806.8,0.1684647667517387,0.46666675,0.5180290806419364,-0.721786153407605,0.6538523990229814,0.6168310617614845,-1.4365535548641712,-1.1462223638256623,-0.9487279659605664,-1.2071773994389632
30.0,555.0925903,1540.036987,773.611084,1228.522217,700.7996216,1016.847534,661.0361938,1293.871704,1660089875742473.2,0.1722753870223402,0.48333325,0.51790641812689,-0.721786153407605,0.6538523990229814,0.6167527604686002,-1.4368684678154997,-1.1462223638256623,-0.9487279659605664,-1.2071940275265023
31.0,555.1166382,1539.666626,773.611084,1228.522217,700.7081299,1016.754761,661.0361938,1293.871704,1660089875759140.0,0.1802837201984036,0.5,0.517928855035561,-0.721786153407605,0.6537670364375977,0.6167527604686002,-1.4365229176455356,-1.1462223638256623,-0.948641407910669,-1.2071940275265023
32.0,555.3878784,1539.242432,773.611084,1228.522217,700.7996216,1016.847534,660.8688965,1293.753662,1660089875775806.8,0.16474240278858,0.51666675,0.5181819246006908,-0.721786153407605,0.6538523990229814,0.6165966705713121,-1.4361271407986278,-1.1462223638256623,-0.9487279659605664,-1.2070838932705659
33.0,555.3878784,1539.242432,773.611084,1228.522217,700.7246094,1016.77356,660.8692627,1293.813721,1660089875792473.2,0.1647067503294996,0.53333325,0.5181819246006908,-0.721786153407605,0.6537824119604684,0.6165970122392314,-1.4361271407986278,-1.1462223638256623,-0.9486589475480637,-1.2071399288619427
34.0,555.3878784,1539.242432,773.611084,1228.522217,700.5691528,1016.569153,660.7614746,1293.928589,1660089875809140.0,0.1646149629414549,0.55,0.5181819246006908,-0.721786153407605,0.6536373695436047,0.6164964449649366,-1.4361271407986278,-1.1462223638256623,-0.9484682339643121,-1.2072471017471098
35.0,555.055542,1539.746948,773.611084,1228.522217,700.5691528,1016.569153,660.800415,1293.732422,1660089875825806.5,0.1841540591452451,0.5666665,0.517871851727183,-0.721786153407605,0.6536373695436047,0.6165327767110936,-1.436597858799577,-1.1462223638256623,-0.9484682339643121,-1.2070640761580458
36.0,555.1375732,1539.677246,773.611084,1228.522217,700.5158081,1016.552612,660.7472534,1293.688477,1660089875842473.2,0.1777776195704763,0.58333325,0.5179483875803165,-0.721786153407605,0.6535875984549867,0.6164831764564351,-1.4365328262017958,-1.1462223638256623,-0.9484528010613839,-1.2070230750747268
37.0,554.890686,1539.415283,773.6018066,1228.439697,700.3734741,1016.373474,660.699585,1293.592163,1660089875859140.0,0.2102108744963635,0.6,0.5177180395849229,-0.7217774975093144,0.6534547995428668,0.6164387014071672,-1.4362884123483548,-1.1461453719176984,-0.9482856636836714,-1.2069332132397337
38.0,555.0,1539.88501,773.7203979,1228.544434,700.2991333,1016.299133,660.5,1293.519165,1660089875875806.5,0.1858058464718275,0.6166665,0.5178200305377486,-0.7218881442671297,0.6533854389026393,0.6162524867931224,-1.4367266718969753,-1.1462430924880378,-0.9482163028568421,-1.2068651054440775
39.0,555.0601196,1539.7323,773.5969238,1228.11731,700.2991333,1016.299133,660.5617065,1293.45459,1660089875892473.5,0.1840026919337023,0.6333335,0.5178761226694746,-0.7217729418126565,0.6533854389026393,0.6163100595169321,-1.4365841920828069,-1.1458445819245724,-0.9482163028568421,-1.2068048563837677
40.0,555.0601196,1539.7323,773.5969238,1228.11731,700.2003784,1016.152466,660.4611206,1293.394043,1660089875909140.0,0.1839490138710378,0.65,0.5178761226694746,-0.7217729418126565,0.6532932996858218,0.6162162119605182,-1.4365841920828069,-1.1458445819245724,-0.9480794612164478,-1.2067483654839677
41.0,555.1375732,1539.677246,773.611084,1227.522217,700.2003784,1016.152466,660.072937,1293.283569,1660089875925806.8,0.1776280701658773,0.66666675,0.5179483875803165,-0.721786153407605,0.6532932996858218,0.6158540331432097,-1.4365328262017958,-1.1452893547616303,-0.9480794612164478,-1.2066452922406279
42.0,555.15625,1539.5,773.5549316,1227.505493,700.2003784,1016.152466,660.072937,1293.283569,1660089875942473.5,0.1807225540232201,0.6833335,0.5179658132040036,-0.7217337627094379,0.6532932996858218,0.6158540331432097,-1.4363674540772324,-1.1452737511180433,-0.9480794612164478,-1.2066452922406279
43.0,555.15625,1539.5,773.5549316,1227.505493,700.1433716,1016.175598,660.237915,1293.161621,1660089875959140.0,0.1807272870872501,0.7,0.5179658132040036,-0.7217337627094379,0.6532401118247104,0.6160079591125757,-1.4363674540772324,-1.1452737511180433,-0.948101043582117,-1.2065315136512873
44.0,555.3470459,1539.429199,773.5549316,1227.505493,700.2003784,1016.152466,660.6733398,1293.349976,1660089875975806.8,0.1633154961704825,0.71666675,0.5181438275080837,-0.7217337627094379,0.6532932996858218,0.61641421439768,-1.4363013961024897,-1.1452737511180433,-0.9480794612164478,-1.206707250573543
45.0,555.3461304,1539.5,773.5,1227.5,700.2003784,1016.152466,660.3412476,1293.179688,1660089875992473.2,0.1614155941703987,0.73333325,0.5181429733382856,-0.721682511028736,0.6532932996858218,0.6161043693649856,-1.4363674540772324,-1.1452686260992548,-0.9480794612164478,-1.2065483703260471
46.0,555.5,1539.534424,773.5043335,1227.281006,700.2003784,1016.152466,660.6535034,1293.467163,1660089876009140.0,0.1447996022922713,0.75,0.5182865350697645,-0.7216865542235151,0.6532932996858218,0.6163957068566821,-1.4363995719812526,-1.145064302712286,-0.9480794612164478,-1.2068165871067298
47.0,555.4285889,1539.722168,773.4991455,1227.221069,700.2003784,1016.152466,660.6535034,1293.467163,1660089876025806.8,0.146782522308387,0.76666675,0.5182199078661921,-0.7216817137724909,0.6532932996858218,0.6163957068566821,-1.43657473883497,-1.1450083809480152,-0.9480794612164478,-1.2068165871067298
48.0,555.5,1540.0,773.4525146,1227.164063,700.2003784,1016.152466,660.6942749,1293.450317,1660089876042473.2,0.1317198914040391,0.78333325,0.5182865350697645,-0.7216382067201269,0.6532932996858218,0.6164337470357363,-1.4368339586092482,-1.144955193833311,-0.9480794612164478,-1.206800869636037
49.0,555.5,1540.0,773.4525146,1227.164063,700.1433716,1016.175598,660.6942749,1293.450317,1660089876059140.0,0.1317249378518669,0.8,0.5182865350697645,-0.7216382067201269,0.6532401118247104,0.6164337470357363,-1.4368339586092482,-1.144955193833311,-0.948101043582117,-1.206800869636037
50.0,555.7474976,1540.484863,773.5454712,1227.095947,700.1433716,1016.175598,660.8041382,1293.477295,1660089876075806.5,0.0929933958781348,0.8166665,0.5185174525738907,-0.7217249360704885,0.6532401118247104,0.6165362504904408,-1.437286340183062,-1.1448916409879055,-0.948101043582117,-1.2068260403545665
51.0,556.0,1540.5,773.598999,1227.009888,699.8323364,1015.994141,660.8179932,1293.407837,1660089876092473.2,0.0669031115105169,0.83333325,0.5187530396017805,-0.7217748779930663,0.6529499131638774,0.616549177331023,-1.4373004631412643,-1.1448113471608639,-0.9479317425563849,-1.206761235410997
52.0,556.1375732,1540.677246,773.598999,1227.009888,699.9431763,1016.07196,660.9706421,1293.401123,1660089876109140.0,0.0479951052568218,0.85,0.5188813966443485,-0.7217748779930663,0.6530533277952337,0.6166916001383375,-1.4374658352658276,-1.1448113471608639,-0.9480043483887388,-1.2067549711881411
53.0,556.31073,1540.853149,773.6500244,1227.030029,700.085144,1016.188416,660.9476318,1293.452637,1660089876125806.5,0.0255096552031819,0.8666665,0.5190429535082473,-0.721822485153762,0.6531857849461336,0.6166701313198714,-1.4376299543592181,-1.1448301388964226,-0.9481130028922997,-1.2068030342170657
54.0,556.2316284,1540.740112,773.6500244,1227.030029,700.0648193,1016.081482,660.9476318,1293.452637,1660089876142473.5,0.0366870488135706,0.8833335,0.5189691509984677,-0.721822485153762,0.6531668218168097,0.6166701313198714,-1.437524489813647,-1.1448301388964226,-0.9480132325010466,-1.2068030342170657
55.0,556.6013184,1540.869263,773.8555298,1227.05249,700.0213623,1015.967896,661.0964966,1293.564575,1660089876159140.0,0.0044548816690002,0.9,0.5193140751193497,-0.7220142235546696,0.6531262760419141,0.6168090235275867,-1.437644988867276,-1.1448510952130098,-0.9479072557334994,-1.2069074733856753
56.0,556.2839355,1540.716064,773.9071045,1227.082886,699.9832153,1016.297974,661.2299194,1293.750244,1660089876175806.8,0.0320572404492681,0.91666675,0.519017953996881,-0.7220623432172443,0.6530906845451485,0.6169335082093351,-1.4375020528116753,-1.14487945495652,-0.9482152214993369,-1.2070807042455851
57.0,556.8300781,1540.830078,773.9071045,1227.082886,700.1245117,1016.06958,661.144104,1293.842651,1660089876192473.5,0.0266110838369757,0.9333335,0.5195275099929351,-0.7220623432172443,0.6532225153670635,0.6168534416633016,-1.4376084289071018,-1.14487945495652,-0.9480021278271664,-1.2071669208141649
58.0,556.5856934,1541.166626,774.0454712,1227.183472,700.1245117,1016.06958,661.1422119,1293.76001,1660089876209140.0,0.0111284560410567,0.95,0.5192994968527243,-0.7221914406025044,0.6532225153670635,0.6168516763168516,-1.4379224312415837,-1.1449733026062348,-0.9480021278271664,-1.2070898160121044
59.0,556.4152832,1540.825195,774.0454712,1227.183472,700.1245117,1016.06958,661.1422119,1293.76001,1660089876225806.8,0.0156628245865732,0.96666675,0.5191405025915208,-0.7221914406025044,0.6532225153670635,0.6168516763168516,-1.437603873023842,-1.1449733026062348,-0.9480021278271664,-1.2070898160121044
60.0,556.4152832,1540.825195,774.0454712,1227.183472,700.2003784,1016.152466,661.2394409,1293.835449,1660089876242473.2,0.0156621879690521,0.98333325,0.5191405025915208,-0.7221914406025044,0.6532932996858218,0.6169423918551383,-1.437603873023842,-1.1449733026062348,-0.9480794612164478,-1.2071602012828857
61.0,556.5968018,1540.935425,774.0478516,1226.97876,700.1829834,1016.047119,661.3971558,1293.642456,1660089876259140.0,0.0058388903061329,1.0,0.5193098610906112,-0.7221936615372805,0.653277069993153,0.6170895412863713,-1.4377067186129704,-1.1447823044547187,-0.9479811715105791,-1.2069801370645912
62.0,556.5968018,1540.935425,774.0478516,1226.97876,699.8323364,1015.994141,661.3971558,1293.642456,1660089876275806.8,0.0058266043824368,1.01666675,0.5193098610906112,-0.7221936615372805,0.6529499131638774,0.6170895412863713,-1.4377067186129704,-1.1447823044547187,-0.9479317425563849,-1.2069801370645912
63.0,557.0913086,1541.283081,774.1904907,1227.035767,700.0178833,1015.857117,661.5448608,1293.515991,1660089876292473.2,0.0656633106525587,1.03333325,0.5197712404172367,-0.7223267451104659,0.6531230301033804,0.6172273513901742,-1.4380310848121356,-1.144835492502432,-0.9478038979223951,-1.2068621440733083
64.0,557.0,1540.80249,774.2388306,1227.025757,700.1187744,1015.821838,661.5448608,1293.515991,1660089876309140.0,0.0430950938260017,1.05,0.5196860486658126,-0.7223718466753203,0.6532171624141606,0.6172273513901742,-1.4375826890530434,-1.1448261530817012,-0.947770982295625,-1.2068621440733083
65.0,557.3030396,1540.878784,774.2996826,1226.939453,700.2116089,1015.876404,661.5448608,1293.515991,1660089876325806.5,0.0759966807491419,1.0666665,0.5199687873593732,-0.7224286221428847,0.6533037778441154,0.6172273513901742,-1.4376538720465746,-1.1447456306674388,-0.947821892868213,-1.2068621440733083
66.0,557.3030396,1540.878784,774.2996826,1226.939453,700.2116089,1015.876404,661.5448608,1293.515991,1660089876342473.2,0.0759966807491419,1.08333325,0.5199687873593732,-0.7224286221428847,0.6533037778441154,0.6172273513901742,-1.4376538720465746,-1.1447456306674388,-0.947821892868213,-1.2068621440733083
67.0,557.1635132,1541.289307,774.2996826,1226.939453,700.1829834,1016.047119,661.5838623,1293.49353,1660089876359140.0,0.0732007715415064,1.1,0.5198386079635015,-0.7224286221428847,0.653277069993153,0.617263740143185,-1.4380368937265682,-1.1447456306674388,-0.9479811715105791,-1.2068411877567211
68.0,556.890686,1541.218628,774.2996826,1226.939453,700.1829834,1016.047119,661.5838623,1293.49353,1660089876375806.5,0.0435395662003113,1.1166665,0.5195840577129869,-0.7224286221428847,0.653277069993153,0.617263740143185,-1.4379709495789315,-1.1447456306674388,-0.9479811715105791,-1.2068411877567211
69.0,556.8989868,1541.100952,774.2996826,1226.939453,699.8323364,1015.994141,661.6352539,1293.529175,1660089876392473.5,0.0411066232230958,1.1333335,0.5195918024346257,-0.7224286221428847,0.6529499131638774,0.6173116889718,-1.4378611568043125,-1.1447456306674388,-0.9479317425563849,-1.2068744448648083
70.0,556.7640991,1541.312866,774.2996826,1226.939453,700.1829834,1016.047119,661.7160034,1293.490112,1660089876409140.0,0.0332991473376175,1.15,0.5194659509878992,-0.7224286221428847,0.653277069993153,0.6173870289872161,-1.4380588744871077,-1.1447456306674388,-0.9479811715105791,-1.2068379987317401
71.0,556.84021,1541.136963,774.2996826,1226.939453,700.1829834,1016.047119,661.8041382,1293.477295,1660089876425806.8,0.0361508188544379,1.16666675,0.5195369631474708,-0.7224286221428847,0.653277069993153,0.6174692595544727,-1.4378947553937171,-1.1447456306674388,-0.9479811715105791,-1.2068260403545665
72.0,556.6940918,1541.068481,774.2996826,1226.939453,700.3033447,1016.118164,661.7406006,1293.450317,1660089876442473.5,0.0194223229310833,1.1833335,0.5194006335424508,-0.7224286221428847,0.6533893681770117,0.6174099783977659,-1.4378308610669943,-1.1447456306674388,-0.9480474571395333,-1.206800869636037
73.0,556.7883301,1541.21167,774.2996826,1226.939453,700.3033447,1016.118164,661.5095215,1293.574585,1660089876459140.0,0.0329667121648577,1.2,0.5194885587305298,-0.7224286221428847,0.6533893681770117,0.6171943795029575,-1.4379644577018638,-1.1447456306674388,-0.9480474571395333,-1.2069168128064063
74.0,556.68927,1541.079102,774.1904907,1227.035767,700.2003784,1016.152466,661.5666504,1293.621094,1660089876475806.8,0.0192246146198596,1.21666675,0.5193961347593459,-0.7223267451104659,0.6532932996858218,0.6172476812844757,-1.4378407705562632,-1.144835492502432,-0.9480794612164478,-1.2069602061249654
75.0,556.4205322,1540.62561,774.1904907,1227.035767,700.2003784,1016.152466,661.4230347,1293.593628,1660089876492473.2,0.0206865015519416,1.23333325,0.5191453999560979,-0.7223267451104659,0.6532932996858218,0.6171136865346385,-1.4374176584097975,-1.144835492502432,-0.9480794612164478,-1.2069345800980127
76.0,556.0547485,1541.0448,774.1904907,1227.035767,700.2003784,1016.152466,661.5067749,1293.533813,1660089876509140.0,0.0461531231836329,1.25,0.5188041204485226,-0.7223267451104659,0.6532932996858218,0.6171918169002623,-1.4378087664793489,-1.144835492502432,-0.9480794612164478,-1.2068787721608476
77.0,556.4230957,1540.442261,774.1433716,1227.101929,700.2003784,1016.152466,661.1412354,1293.55481,1660089876525806.8,0.0255348033579073,1.26666675,0.5191477917248335,-0.7222827825630769,0.6532932996858218,0.6168507652335006,-1.437246592130916,-1.1448972222481264,-0.9480794612164478,-1.206898362552165
78.0,556.1937866,1540.155029,774.1433716,1227.101929,700.2003784,1016.152466,661.1907959,1293.658813,1660089876542473.2,0.0568599640743215,1.28333325,0.5189338442560685,-0.7222827825630769,0.6532932996858218,0.6168970056292186,-1.4369786020714361,-1.1448972222481264,-0.9480794612164478,-1.2069953982938515
79.0,556.5,1540.733276,774.1965942,1227.131592,700.2003784,1016.152466,661.1412354,1293.55481,1660089876559140.0,0.0096145657041549,1.3,0.5192195441337966,-0.7223324397312882,0.6532932996858218,0.6168507652335006,-1.4375181117636853,-1.1449248980959927,-0.9480794612164478,-1.206898362552165
80.0,556.2046509,1540.8479,774.222229,1227.335205,700.3178101,1016.21936,661.1217041,1293.596191,1660089876575806.5,0.0364190866300259,1.3166665,0.5189439807464429,-0.7223563572320428,0.6534028645263265,0.6168325423535682,-1.437625056994641,-1.1451148708705476,-0.9481418739247772,-1.2069369714002438
81.0,556.0,1540.376831,774.1711426,1227.342285,700.2780762,1015.808472,661.0861206,1293.513306,1660089876592473.2,0.0703113710601506,1.33333325,0.5187530396017805,-0.7223086931577941,0.6533657924374772,0.6167993426255383,-1.4371855453478566,-1.1451214765747209,-0.9477585116964752,-1.2068596389439714
82.0,556.0,1540.0,774.1711426,1227.342285,700.2780762,1015.808472,661.043335,1293.48999,1660089876609140.0,0.0808427548648866,1.35,0.5187530396017805,-0.7223086931577941,0.6533657924374772,0.6167594232729282,-1.4368339586092482,-1.1451214765747209,-0.9477585116964752,-1.2068378849046344
83.0,556.2240601,1540.633911,774.2263794,1227.370728,700.2780762,1015.808472,661.1865845,1293.551758,1660089876625806.5,0.0403901038664104,1.3666665,0.5189620897059685,-0.7223602295928623,0.6533657924374772,0.6168930763548462,-1.4374254033180378,-1.1451480141515293,-0.9477585116964752,-1.2068955150085017
84.0,556.0892944,1540.154785,774.2263794,1227.370728,700.1790771,1015.76416,661.0637817,1293.449707,1660089876642473.5,0.0674332993415512,1.3833335,0.5188363520863478,-0.7223602295928623,0.6532734253798461,0.6167785002293578,-1.4369783744172244,-1.1451480141515293,-0.9477171681988298,-1.206800300500508
85.0,556.1851807,1540.123413,774.1965942,1227.131592,700.2047119,1015.759033,660.9761963,1293.462524,1660089876659140.0,0.0585678638545686,1.4,0.5189258148733644,-0.7223324397312882,0.6532973428806008,0.6166967822572809,-1.4369491040568678,-1.1449248980959927,-0.9477123846613585,-1.2068122588776817
86.0,555.8624268,1540.322754,774.1711426,1227.342285,700.2047119,1015.759033,660.956665,1293.536621,1660089876675806.8,0.0857838602092027,1.41666675,0.5186246825592127,-0.7223086931577941,0.6532973428806008,0.6166785593773486,-1.437135091016701,-1.1451214765747209,-0.9477123846613585,-1.2068813920502992
87.0,555.7745361,1540.102905,774.2263794,1227.370728,700.2373047,1015.702881,660.7687988,1293.36145,1660089876692473.5,0.1008454482551893,1.4333335,0.5185426797394685,-0.7223602295928623,0.653327752258423,0.6165032785099234,-1.4369299699069824,-1.1451480141515293,-0.947659994336395,-1.2067179559195438
88.0,555.5,1539.5,774.2263794,1227.370728,700.329834,1015.58551,660.8112793,1293.350342,1660089876709140.0,0.1456073936476387,1.45,0.5182865350697645,-0.7223602295928623,0.6534140829340115,0.6165429132014679,-1.4363674540772324,-1.1451480141515293,-0.9475504861295405,-1.2067075920548604
89.0,555.8309326,1539.661865,774.2263794,1227.370728,700.335144,1015.954468,660.7904053,1293.402466,1660089876725806.8,0.1075310887638782,1.46666675,0.5185952981851483,-0.7223602295928623,0.6534190372121416,0.6165234375702653,-1.4365184755893818,-1.1451480141515293,-0.9478947272877876,-1.2067562242193142
90.0,555.666687,1540.0,774.2263794,1227.370728,700.1829834,1016.047119,660.6777344,1293.427124,1660089876742473.2,0.1147550558713977,1.48333325,0.5184420555516209,-0.7223602295928623,0.653277069993153,0.6164183145993126,-1.4368339586092482,-1.1451480141515293,-0.9479811715105791,-1.206779230356815
