Frame #,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity,Hand Pink m/s,Elbow Orange m/s,Shoulder Green m/s
27.0,387.2529602,1819.900757,274.6184082,1340.936646,209.7712402,1039.167969,1660173167433333.5,-0.7148232188340401,0.4333335,0.23654094767692,0.1677417739856834,0.1281319784531651,-1.111627525110198,-0.8190677867400602,-0.6347421490485491,0.3603844275470894,0.03310036265312356,0.004284076430529177,0.0
28.0,386.6806335,1820.265503,274.318512,1340.888916,209.7712402,1039.167969,1660173167450000.0,-0.7605337244100706,0.45,0.2361913604202367,0.1675585920900148,0.1281319784531651,-1.1118503184090711,-0.8190386324130622,-0.6347421490485491,-2.7426577611394376,0.024872739587937842,0.011129244990582952,0.0
29.0,386.9603271,1820.039673,274.6621704,1340.964111,209.6071472,1039.517822,1660173167466666.8,-0.7377590565541902,0.46666675,0.2363622022110108,0.1677685047103629,0.1280317475505863,-1.1117123774565056,-0.8190845628471416,-0.634955845439985,1.3664732389866314,0.013174697185532578,0.012892729991822545,0.014162082246622508
30.0,387.3640747,1820.314453,274.5434875,1341.085449,206.9109497,1042.02832,1660173167483333.2,-0.7161319771036534,0.48333325,0.2366088183760027,0.1676960110988885,0.1263848624978684,-1.111880217933617,-0.8191586782405899,-0.6364893019583141,1.2976377434096422,0.017898710873470138,0.006220473848681683,0.13501625596089692
31.0,387.0914307,1820.207642,274.5462952,1341.365723,207.0239105,1043.639526,1660173167500000.0,-0.7349621594997608,0.5,0.2364422826054172,0.1676977260916375,0.1264538609496002,-1.1118149758883416,-0.8193298745499349,-0.6374734550399224,-1.129805294739973,0.010731564400514738,0.010272293956101684,0.05919413034895891
32.0,387.1902161,1820.154419,274.6621704,1341.221191,209.7401123,1039.655396,1660173167516666.8,-0.7236681660246049,0.51666675,0.2365026224724658,0.1677685047103629,0.1281129649820702,-1.1117824663399272,-0.8192415918516388,-0.6350398780689903,0.6776362203282553,0.004112416936156663,0.006789139243939885,0.1767193340594979
33.0,387.0,1819.5,274.7885742,1341.100342,208.5857849,1041.23999,1660173167533333.2,-0.7278695357781815,0.53333325,0.2363864351190259,0.1678457143839223,0.1274078814186433,-1.1113827356565056,-0.8191677751480271,-0.6360077760709825,-0.2520847060616529,0.024976445570276864,0.006409123335035916,0.07184907616128884
34.0,387.6398926,1819.834595,274.5420532,1340.763184,208.6287079,1041.229248,1660173167550000.0,-0.6884942378153065,0.55,0.236777292820765,0.1676951350031162,0.1274340995451409,-1.1115871121920575,-0.8189618330868078,-0.6360012146676595,2.3625060652421634,0.02646398006073093,0.015307208008368836,0.001621601620066681
35.0,387.5411377,1819.736572,274.7885742,1341.100342,208.1989136,1040.322266,1660173167566666.5,-0.6929964650960817,0.5666665,0.2367169715836551,0.1678457143839223,0.1271715735957573,-1.1115272380123946,-0.8191677751480271,-0.6354472140431189,-0.2701363382098958,0.005099494929147256,0.015307208008368836,0.036783306511623606
36.0,388.1245117,1819.5,274.6621704,1340.964111,208.1989136,1040.322266,1660173167583333.2,-0.6484623264681019,0.58333325,0.2370733067262937,0.1677685047103629,0.1271715735957573,-1.1113827356565056,-0.8190845628471416,-0.6354472140431189,2.672034957503993,0.023071202678931327,0.006810890878240318,0.0
37.0,387.9510803,1819.139526,274.6698914,1340.89856,208.1989136,1040.322266,1660173167600000.0,-0.6547617862926634,0.6,0.2369673717640619,0.1677732208335297,0.1271715735957573,-1.1111625517706836,-0.8190445231385926,-0.6354472140431189,-0.3779656996451918,0.014660538028170661,0.0024189899301775954,0.0
38.0,388.3511963,1818.960327,275.022522,1340.989502,208.1989136,1040.322266,1660173167616666.5,-0.6239228013347792,0.6166665,0.2372117696836332,0.167988613832103,0.1271715735957573,-1.1110530938565055,-0.8191000721183924,-0.6354472140431189,1.8503576010490577,0.016067388121320008,0.013346437680832992,0.0
39.0,388.1421509,1818.053955,275.213562,1340.896118,208.1989136,1040.322266,1660173167633333.5,-0.6238766154598356,0.6333335,0.2370840810611938,0.1681053044382145,0.1271715735957573,-1.110499465830739,-0.8190430315218623,-0.6354472140431189,0.0027710970746708,0.03408973673662805,0.00779314942406766,0.0
40.0,388.8393555,1818.204834,275.255249,1340.954956,208.1989136,1040.322266,1660173167650000.0,-0.5775818707738337,0.65,0.2375099459447664,0.1681307675940822,0.1271715735957573,-1.110591625388735,-0.8190789708114478,-0.6354472140431189,2.777712458284693,0.026143362818985338,0.0026427291638637432,0.0
41.0,388.772583,1818.5,275.4572754,1340.538452,208.1989136,1040.322266,1660173167666666.8,-0.5870355273027414,0.66666675,0.2374691601224434,0.1682541688873534,0.1271715735957573,-1.110771917994699,-0.8188245628120348,-0.6354472140431189,-0.567216555651687,0.011090900118769682,0.01696539753872011,0.0
42.0,389.4768372,1818.746948,275.3979492,1340.813477,209.0021515,1041.253784,1660173167683333.5,-0.5425548509206359,0.6833335,0.2378993310262047,0.1682179313965855,0.1276622054917095,-1.110922758194647,-0.818992552939473,-0.6360162016898094,2.6688272387901266,0.027351036187086425,0.010311247216219212,0.0450785953406232
43.0,389.5185242,1818.788574,275.5594177,1340.539185,209.0021515,1041.253784,1660173167700000.0,-0.5403156606722557,0.7,0.2379247941820724,0.1683165592082109,0.1276622054917095,-1.1109481840906374,-0.8188250105413809,-0.6360162016898094,0.1343527584304007,0.002159040198137063,0.011665009274926497,0.0
44.0,390.3616638,1819.143799,275.680603,1340.668091,209.0021515,1041.253784,1660173167716666.8,-0.4871652391012319,0.71666675,0.2384397987411207,0.1683905813298022,0.1276622054917095,-1.1111651617945526,-0.8189037486028937,-0.6360162016898094,3.189009349214669,0.03353076902506937,0.006484153339983879,0.0
45.0,390.4339294,1819.50293,275.9596863,1340.956543,209.0021515,1041.253784,1660173167733333.2,-0.4879656728627125,0.73333325,0.2384839398459417,0.1685610503385573,0.1276622054917095,-1.1113845253522547,-0.819079940179077,-0.6360162016898094,-0.0480265059538948,0.013425636197112073,0.01470956682129301,0.0
46.0,390.5609741,1819.601685,276.4116821,1340.784912,209.4773407,1041.158813,1660173167750000.0,-0.4806281228586585,0.75,0.2385615409925406,0.1688371373562596,0.1279524594477691,-1.1114448466504463,-0.8189751049329637,-0.63595819172565,0.4402507989892433,0.005897300152469216,0.017719257676805586,0.017759646781961708
47.0,390.3577271,1818.801636,276.6651917,1340.604736,211.6994476,1039.333374,1660173167766666.8,-0.4807939521057783,0.76666675,0.2384373941352314,0.168991985497377,0.1293097615887107,-1.110956162590936,-0.81886505024993,-0.6348431813439,-0.0099497050786611,0.030252411274422235,0.011398417795229434,0.10539384285418983
48.0,390.4754944,1818.732056,276.8371277,1340.573853,211.6994476,1039.333374,1660173167783333.2,-0.4714551406845566,0.78333325,0.2385093284820547,0.1690970070428774,0.1293097615887107,-1.1109136618980275,-0.8188461863680805,-0.6348431813439,0.5603342886161888,0.00501309215376741,0.006402135253787305,0.0
49.0,390.7748108,1819.074097,276.907074,1340.898193,211.6994476,1039.333374,1660173167800000.0,-0.456038355534426,0.8,0.238692156225643,0.1691397314782954,0.1293097615887107,-1.1111225865818894,-0.8190442989685106,-0.6348431813439,0.9250024839954104,0.01665748559863093,0.012160029909153205,0.0
50.0,390.7303162,1818.96814,276.907074,1340.898193,211.6994476,1039.333374,1660173167816666.5,-0.4574457392222626,0.8166665,0.238664978138108,0.1691397314782954,0.1293097615887107,-1.111057866174897,-0.8190442989685106,-0.6348431813439,-0.0844438657088538,0.004211717735548488,0.0,0.0
51.0,390.6835938,1818.351929,276.9779663,1340.976563,211.6071472,1039.517822,1660173167833333.2,-0.4509230575051062,0.83333325,0.238636439270986,0.1691830337472214,0.1292533828741989,-1.110681473612698,-0.8190921687486664,-0.634955845439985,0.3913589462346525,0.022648376986785252,0.003872953452689887,0.007558989931721276
52.0,390.9752502,1818.872925,276.9779663,1340.976563,211.3661194,1039.366089,1660173167850000.0,-0.4388364071969603,0.85,0.2388145881512848,0.1691830337472214,0.1291061588369725,-1.1109997071712283,-0.8190921687486664,-0.6348631642437061,0.725195392511792,0.021882290482848784,0.0,0.010438055212121697
53.0,390.9426575,1818.494629,276.907074,1340.644531,211.6071472,1039.517822,1660173167866666.5,-0.4351181857862545,0.8666665,0.2387946799544789,0.1691397314782954,0.1292533828741989,-1.110768637293038,-0.8188893577387815,-0.634955845439985,0.223095515597505,0.013915554234914789,0.012442934220227195,0.010438055212121697
54.0,390.9002075,1818.730347,276.8143005,1340.520508,211.3661194,1039.366089,1660173167883333.5,-0.4417817710477155,0.8833335,0.2387687507447352,0.1690830637859478,0.1291061588369725,-1.1109126180106434,-0.8188136022999114,-0.6348631642437061,-0.3998071195452689,0.008777811541398355,0.005676302489105372,0.010438055212121697
55.0,391.5084229,1818.70874,276.901123,1340.714478,209.1220093,1041.548218,1660173167900000.0,-0.400103026861815,0.9,0.2391402594532378,0.1691360965023899,0.1277354167528547,-1.1108994200734248,-0.818932082601772,-0.6361960471772456,2.5007496586506126,0.022304583872925724,0.007788464764760205,0.11471634056442309
56.0,391.7216797,1818.700684,276.83255,1340.790283,209.1220093,1041.548218,1660173167916666.8,-0.3850701547017522,0.91666675,0.239270520473178,0.1690942109028669,0.1277354167528547,-1.1108944993263412,-0.8189783856346252,-0.6361960471772456,0.90196781976467,0.007821235800294384,0.0037462177560464026,0.0
57.0,391.6183167,1818.640747,276.8114624,1340.689331,209.1220093,1041.548218,1660173167933333.5,-0.3913086361012966,0.9333335,0.2392073845272007,0.1690813302243418,0.1277354167528547,-1.1108578887481455,-0.8189167223700305,-0.6361960471772456,-0.3743070124376013,0.004378965128542151,0.0037796524029413067,0.0
58.0,391.6183167,1818.640747,276.710907,1340.769897,209.1220093,1041.548218,1660173167950000.0,-0.3913086361012966,0.95,0.2392073845272007,0.1690199092100318,0.1277354167528547,-1.1108578887481455,-0.8189659335057715,-0.6361960471772456,0.0,0.0,0.004722223709993855,0.0
59.0,391.8143005,1818.633179,276.5513916,1340.523315,209.1220093,1041.548218,1660173167966666.8,-0.3774903142233103,0.96666675,0.2393270948936686,0.1689224743863817,0.1277354167528547,-1.1108532660800812,-0.818815316865088,-0.6361960471772456,0.8290951672033399,0.007187975183574909,0.010763089812773536,0.0
60.0,391.5896301,1818.760986,276.5339661,1340.63916,209.1220093,1041.548218,1660173167983333.2,-0.3952857779828798,0.98333325,0.2391898622452636,0.1689118305832159,0.1277354167528547,-1.1109313328529835,-0.8188860770371199,-0.6361960471772456,-1.067738502959196,0.009473014037290393,0.004293373145969715,0.0
61.0,391.1235962,1818.21167,276.5784607,1340.378174,207.3833313,1043.877808,1660173168000000.0,-0.4199825382722734,1.0,0.2389052005081431,0.1689390086707509,0.1266734015222607,-1.1105958009382708,-0.8187266621788358,-0.6376190018940129,-1.4817982083725787,0.026400952508127604,0.009702900790055247,0.10653466719120867
62.0,391.5,1818.5,276.4109192,1340.244263,207.3833313,1043.877808,1660173168016666.8,-0.3984182087563233,1.01666675,0.2391351145971541,0.1688366713634654,0.1266734015222607,-1.110771917994699,-0.8186448669749257,-0.6376190018940129,1.2938533016905018,0.017376988841759245,0.007860544983813427,0.0
63.0,391.5,1818.5,276.3831177,1340.416382,207.3833313,1043.877808,1660173168033333.2,-0.3984182087563233,1.03333325,0.2391351145971541,0.1688196897162407,0.1266734015222607,-1.110771917994699,-0.8187500003000582,-0.6376190018940129,0.0,0.0,0.006389758416808563,0.0
64.0,391.5,1818.5,276.5960388,1340.525391,207.3833313,1043.877808,1660173168050000.0,-0.3984182087563233,1.05,0.2391351145971541,0.1689497456846919,0.1266734015222607,-1.110771917994699,-0.8188165849225539,-0.6376190018940129,0.0,0.0,0.008766586609259837,0.0
65.0,392.2835999,1818.666626,276.4299011,1340.58252,207.3833313,1043.877808,1660173168066666.5,-0.3463529199561524,1.0666665,0.2396137512558638,0.16884826584324,0.1266734015222607,-1.1108736960984156,-0.8188514803247552,-0.6376190018940129,3.123948567495942,0.02936028951568394,0.006438714960083299,0.0
66.0,392.1524963,1818.799683,276.2554626,1340.523315,207.3833313,1043.877808,1660173168083333.2,-0.357745886998747,1.08333325,0.2395336708614573,0.168741715726541,0.1266734015222607,-1.1109549696640424,-0.818815316865088,-0.6376190018940129,-0.6835746046826527,0.006845855924337233,0.006751192743597723,0.0
67.0,391.9370422,1818.812988,275.8862915,1340.755493,207.3833313,1043.877808,1660173168100000.0,-0.3730417376719654,1.1,0.2394020676918688,0.1685162194984326,0.1266734015222607,-1.1109630965930328,-0.8189571352881708,-0.6376190018940129,-0.9177464516608376,0.00791123178740131,0.015983105157025498,0.0
68.0,391.8764038,1818.78833,275.7939453,1340.993896,207.3833313,1043.877808,1660173168116666.5,-0.3768737798087249,1.1166665,0.2393650286861651,0.1684598128084719,0.1266734015222607,-1.110948035051128,-0.8191027560511984,-0.6376190018940129,-0.229924827453844,0.002399053304336243,0.009369825861211541,0.0
69.0,391.723877,1818.952637,275.4688416,1341.073242,207.3833313,1043.877808,1660173168133333.5,-0.3902815605811337,1.1333335,0.2392718626228263,0.1682612337265933,0.1266734015222607,-1.1110483966686864,-0.8191512219893922,-0.6376190018940129,-0.8044507573293844,0.008216357507625534,0.012264475371130984,0.0
70.0,391.108429,1818.839355,275.7003174,1340.889893,207.3833313,1043.877808,1660173168150000.0,-0.4314695494377403,1.15,0.238895936114503,0.1684026232335141,0.1266734015222607,-1.1109792020223217,-0.8190392291819176,-0.6376190018940129,-2.471304044436851,0.022934495841078532,0.010822207433606647,0.0
71.0,391.108429,1818.475952,275.8103943,1340.682007,207.3833313,1043.877808,1660173168166666.8,-0.4254361251442187,1.16666675,0.238895936114503,0.168469860148191,0.1266734015222607,-1.1107572290515684,-0.8189122487414755,-0.6376190018940129,0.3620036475930546,0.013318378245199547,0.008620986360070195,0.0
72.0,390.2835999,1818.666626,275.8859253,1340.499268,207.3833313,1043.877808,1660173168183333.5,-0.486365281832625,1.1833335,0.2383921159322512,0.1685159958170048,0.1266734015222607,-1.1108736960984156,-0.8188006285327746,-0.6376190018940129,-3.655731122648776,0.03102640257206609,0.007246741014994848,0.0
73.0,390.3719482,1819.36792,275.6950684,1340.641235,207.3833313,1043.877808,1660173168200000.0,-0.4917682899098446,1.2,0.2384460806342818,0.1683994170516073,0.1266734015222607,-1.1113020588597342,-0.8188873444837683,-0.6376190018940129,-0.3241837264704427,0.025904915357113086,0.008717623122966364,0.0
74.0,389.7489624,1819.250977,275.3858948,1340.723755,207.3833313,1043.877808,1660173168216666.8,-0.5334510757789186,1.21666675,0.2380655499045872,0.168210568356163,0.1266734015222607,-1.1112306280099096,-0.8189377491572205,-0.6376190018940129,-2.500954647371209,0.023230617924947027,0.011727576866369901,0.0
75.0,389.397583,1819.730957,275.3075867,1340.972778,207.3833313,1043.877808,1660173168233333.2,-0.5659439235910831,1.23333325,0.2378509211610724,0.1681627363856205,0.1266734015222607,-1.1115238082712235,-0.8190898568038165,-0.6376190018940129,-1.9495903646335029,0.02180074740463591,0.009567062287465386,0.0
76.0,388.4758911,1819.108398,275.3467712,1340.902832,207.3833313,1043.877808,1660173168250000.0,-0.6202916090474205,1.25,0.2372879354698086,0.1681866709702896,0.1266734015222607,-1.111143538238507,-0.8190471325516437,-0.6376190018940129,-3.260844823156137,0.040762844243991146,0.002938301182864505,0.0
77.0,388.5,1819.5,275.2947998,1340.885986,207.3833313,1043.877808,1660173168266666.8,-0.625010762047372,1.26666675,0.2373026616117353,0.1681549259212608,0.1266734015222607,-1.1113827356565056,-0.819036842717313,-0.6376190018940129,-0.2831477642582704,0.01437901771747605,0.002002264663380407,0.0
78.0,388.6209412,1819.106689,275.0706177,1340.799438,207.3833313,1043.877808,1660173168283333.2,-0.6100983826881698,1.28333325,0.2373765346327354,0.16801799153512,0.1266734015222607,-1.111142494351123,-0.8189839776703189,-0.6376190018940129,0.8947517090692152,0.01508055665275611,0.008807080190687091,0.0
79.0,388.3333435,1818.716431,275.0706177,1340.799438,207.3833313,1043.877808,1660173168300000.0,-0.6238666703929002,1.3,0.2372008648780805,0.16801799153512,0.1266734015222607,-1.1109041178720618,-0.8189839776703189,-0.6376190018940129,-0.8260931318181658,0.017766810363497212,0.0,0.0
80.0,388.4758911,1819.108398,275.0706177,1340.799438,207.3833313,1043.877808,1660173168316666.5,-0.6202916090474205,1.3166665,0.2372879354698086,0.16801799153512,0.1266734015222607,-1.111143538238507,-0.8189839776703189,-0.6376190018940129,0.2145058257870404,0.015285687401149507,0.0,0.0
81.0,388.3102722,1819.211792,275.0311584,1340.671387,209.6994476,1039.333374,1660173168333333.2,-0.630191959496513,1.33333325,0.2371867725205597,0.1679938890977574,0.1280881262650981,-1.111206693119832,-0.8189057618579071,-0.6348431813439,-0.5940180568552633,0.007155482709725396,0.004910713479020525,0.18693274985387182
82.0,388.3177795,1818.948242,274.9139404,1340.771484,209.7160492,1039.574097,1660173168350000.0,-0.6256422311426968,1.35,0.2371913581119921,0.1679222902730758,0.1280982668155923,-1.1110457121250628,-0.8189669028734009,-0.634990219203903,0.2729823363172859,0.009662777549562065,0.005649125215202299,0.00884322717896741
83.0,388.3177795,1818.948242,274.5801392,1340.546509,209.6994476,1039.333374,1660173168366666.5,-0.6254529472157833,1.3666665,0.2371913581119921,0.1677183986045837,0.1280881262650981,-1.1110457121250628,-0.818829484169936,-0.6348431813439,0.0113571491863037,0.0,0.014752646039031165,0.00884322717896741
84.0,388.2003479,1818.847534,274.7621155,1340.625977,208.4601746,1040.798218,1660173168383333.5,-0.6330435636193328,1.3833335,0.237119628816658,0.1678295529426539,0.1273311564288985,-1.1109841978999777,-0.8188780246278844,-0.635737933930891,-0.4554278756554585,0.005669632272818996,0.007277449178578713,0.07032003903180566
85.0,388.4555664,1819.279663,274.696228,1340.735596,209.1282043,1038.942261,1660173168400000.0,-0.6207881061732965,1.4,0.2372755207840777,0.1677893076939616,0.1277392007682696,-1.1112481499253564,-0.8189449818491539,-0.634604282615738,0.735334800110182,0.018393007311120882,0.004687282611573837,0.07229104892078364
86.0,388.4555664,1819.279663,274.4055786,1340.522217,209.1282043,1038.942261,1660173168416666.8,-0.6207881061732965,1.41666675,0.2372755207840777,0.1676117739070482,0.1277392007682696,-1.1112481499253564,-0.8188146461872954,-0.634604282615738,0.0,0.0,0.013214396274232846,0.0
87.0,388.5273438,1819.171021,274.8381042,1340.842896,209.1282043,1038.942261,1660173168433333.5,-0.6140402938678914,1.4333335,0.2373193636877162,0.1678759681827115,0.1277392007682696,-1.1111817894729423,-0.8190105225842658,-0.634604282615738,0.4048667139907378,0.004772135312266172,0.019733176162495147,0.0
88.0,388.5889587,1819.279785,274.8894348,1340.831787,209.1282043,1038.942261,1660173168450000.0,-0.6114874669455678,1.45,0.2373569991568666,0.1679073218197827,0.1277392007682696,-1.111248224445111,-0.8190037370108608,-0.634604282615738,0.1531711470508881,0.00458127958487358,0.0019247702279747625,0.0
89.0,388.7655029,1819.068726,274.8490601,1340.89624,206.2398376,1040.325317,1660173168466666.8,-0.5965815515497308,1.46666675,0.2374648354723161,0.1678826602399325,0.1259749353741365,-1.1111193058802278,-0.8190431060416171,-0.6354490776478052,0.8943504519979605,0.010084403913198835,0.0027873304024162676,0.11736575180906939
90.0,388.9423218,1818.790039,274.7184143,1340.764038,206.2398376,1040.325317,1660173168483333.2,-0.5796891249829297,1.48333325,0.2375728395793772,0.1678028594778517,0.1259749353741365,-1.110949078938512,-0.818962354725091,-0.6354490776478052,1.0135557295653546,0.012095931373020195,0.00681176719344821,0.0
