Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow Green X,Elbow Green Y,Timestamp (microseconds),angles,Seconds
113.0,281.7436829,1037.126465,910.5,1179.5,572.9898071,1179.510254,1658967738769996.8,153.94527285906224,1.86666675
114.0,281.7436829,1037.126465,910.5,1179.5,572.899292,1179.5,1658967738786663.5,153.94161419789643,1.8833335
115.0,281.7151184,1037.250244,910.5,1179.5,572.9898071,1179.510254,1658967738803330.2,153.9671454547684,1.90000025
116.0,281.9676208,1037.171509,910.5,1179.5,572.8643188,1179.705444,1658967738819996.8,153.8611479000215,1.91666675
117.0,281.9676208,1037.171509,910.5,1179.5,572.8643188,1179.705444,1658967738836663.5,153.8611479000215,1.9333335
118.0,281.8669128,1037.234375,910.5,1179.5,572.9384155,1179.5,1658967738853330.2,153.9522241283117,1.95000025
119.0,281.8517151,1037.189819,910.5,1179.5,572.9384155,1179.5,1658967738869996.8,153.94632557556605,1.96666675
120.0,281.8669128,1037.234375,910.5,1179.5,572.9384155,1179.5,1658967738886663.5,153.9522241283117,1.9833335
121.0,281.8669128,1037.234375,910.5,1179.5,573.010437,1179.572876,1658967738903330.0,153.9338677280814,2.0
122.0,281.8669128,1037.234375,910.5,1179.5,573.010437,1179.572876,1658967738919996.8,153.9338677280814,2.01666675
123.0,281.8669128,1037.234375,910.5,1179.5,572.8447266,1179.768921,1658967738936663.5,153.85659299435326,2.0333335
124.0,281.8669128,1037.234375,910.5,1179.5,572.8474121,1179.714844,1658967738953330.0,153.87456594602423,2.05
125.0,281.8669128,1037.234375,910.5,1179.5,572.6502075,1179.794189,1658967738969996.8,153.8331803099785,2.06666675
126.0,281.7511292,1037.68811,910.5,1179.5,572.8314209,1179.842896,1658967738986663.2,153.9123371515698,2.08333325
127.0,281.8393555,1037.88855,910.567688,1179.567627,572.944458,1179.774048,1658967739003330.0,153.9802271230032,2.1
128.0,281.6666565,1037.433105,910.5,1179.5,572.944458,1179.774048,1658967739019996.8,153.90975903306645,2.11666675
129.0,281.9705811,1037.665527,910.5,1179.5,572.944458,1179.774048,1658967739036663.5,153.9230967393136,2.1333335
130.0,281.6666565,1037.433105,910.5,1179.5,572.7902832,1179.902588,1658967739053330.2,153.85559046247545,2.15000025
131.0,281.6666565,1037.433105,910.5,1179.5,572.7902832,1179.902588,1658967739069996.8,153.85559046247545,2.16666675
132.0,281.6666565,1037.433105,910.5,1179.5,572.7254639,1179.839233,1658967739086663.5,153.8713745233746,2.1833335
133.0,281.6666565,1037.433105,910.5,1179.5,572.8314209,1179.842896,1658967739103330.2,153.87838489296743,2.20000025
134.0,281.6666565,1037.433105,910.5,1179.5,572.7254639,1179.839233,1658967739119996.8,153.8713745233746,2.21666675
135.0,281.6666565,1037.433105,910.5,1179.5,572.9487305,1180.064087,1658967739136663.5,153.81482336900348,2.2333335
136.0,281.6666565,1037.433105,910.5,1179.5,572.6313477,1179.956909,1658967739153330.0,153.82542793917705,2.25
137.0,281.6666565,1037.433105,910.5,1179.5,573.1057129,1180.0,1658967739169996.8,153.84801820824305,2.26666675
138.0,281.6666565,1037.433105,910.5,1179.5,572.7902832,1179.902588,1658967739186663.5,153.85559046247545,2.2833335
139.0,281.6666565,1037.433105,910.5,1179.5,572.944458,1179.774048,1658967739203330.0,153.90975903306645,2.3
140.0,281.6666565,1037.433105,910.5,1179.5,572.8314209,1179.842896,1658967739219996.8,153.87838489296743,2.31666675
141.0,281.618042,1037.381958,910.5,1179.5,572.8314209,1179.842896,1658967739236663.2,153.87403966879418,2.33333325
142.0,281.8571472,1037.279663,910.5,1179.5,572.8314209,1179.842896,1658967739253330.0,153.8392118650908,2.35
143.0,281.8086548,1037.224731,910.5,1179.5,572.944458,1179.774048,1658967739269996.8,153.86564889604068,2.36666675
144.0,281.8086548,1037.224731,910.5,1179.5,572.8314209,1179.842896,1658967739286663.5,153.8342628696641,2.3833335
145.0,281.8676758,1037.067383,910.5,1179.5,572.8314209,1179.842896,1658967739303330.2,153.804693363844,2.40000025
146.0,282.3262634,1037.035278,910.5,1179.5,572.8314209,1179.842896,1658967739319996.8,153.7638352354506,2.41666675
147.0,282.1240845,1037.111938,910.5,1179.5,573.1583252,1179.9375,1658967739336663.5,153.78611656838038,2.4333335
148.0,282.2265625,1037.239624,910.5,1179.5,573.1583252,1179.9375,1658967739353330.2,153.7984015301894,2.45000025
149.0,282.2265625,1037.239624,910.5,1179.5,572.9650879,1179.647339,1658967739369996.8,153.87874336207568,2.46666675
150.0,281.9450378,1036.762573,910.5,1179.5,572.9650879,1179.647339,1658967739386663.5,153.82491553296495,2.4833335
151.0,281.9450378,1036.762573,910.5,1179.5,572.9650879,1179.647339,1658967739403330.0,153.82491553296495,2.5
152.0,281.9450378,1036.762573,910.5,1179.5,572.9650879,1179.647339,1658967739419996.8,153.82491553296495,2.51666675
153.0,282.262207,1036.668945,910.5,1179.5,572.9650879,1179.647339,1658967739436663.5,153.78532924015786,2.5333335
154.0,282.262207,1036.668945,910.5,1179.5,572.9650879,1179.647339,1658967739453330.0,153.78532924015786,2.55
155.0,282.3367004,1036.721802,910.5,1179.5,572.9650879,1179.647339,1658967739469996.8,153.7879038672916,2.56666675
156.0,282.262207,1036.668945,910.5,1179.5,572.9650879,1179.647339,1658967739486663.2,153.78532924015786,2.58333325
157.0,282.262207,1036.668945,910.5,1179.5,572.9650879,1179.647339,1658967739503330.0,153.78532924015786,2.6
158.0,282.262207,1036.668945,910.5,1179.5,572.9650879,1179.647339,1658967739519996.8,153.78532924015786,2.61666675
159.0,282.3367004,1036.721802,910.5,1179.5,573.487793,1179.585327,1658967739536663.5,153.84899117615132,2.6333335
160.0,282.262207,1036.668945,910.5,1179.5,573.487793,1179.585327,1658967739553330.2,153.84640599589065,2.65000025
161.0,282.3936157,1036.762207,910.5,1179.5,573.487793,1179.585327,1658967739569996.8,153.85097057038192,2.66666675
162.0,282.262207,1036.668945,910.5,1179.5,573.487793,1179.585327,1658967739586663.5,153.84640599589065,2.6833335
163.0,282.262207,1036.668945,910.5,1179.5,573.487793,1179.585327,1658967739603330.2,153.84640599589065,2.70000025
164.0,282.262207,1036.668945,910.5,1179.5,573.487793,1179.585327,1658967739619996.8,153.84640599589065,2.71666675
165.0,282.3936157,1036.762207,910.5,1179.5,573.2136841,1180.0,1658967739636663.5,153.6934048078608,2.7333335
166.0,282.3463745,1036.795898,910.5,1179.5,573.2136841,1180.0,1658967739653330.0,153.7024349623625,2.75
167.0,282.3463745,1036.795898,910.5,1179.5,572.8314209,1179.842896,1658967739669996.8,153.72425175166782,2.76666675
168.0,282.262207,1036.668945,910.5,1179.5,572.944458,1179.774048,1658967739686663.5,153.74210663663615,2.7833335
169.0,282.262207,1036.668945,910.5,1179.5,573.269104,1179.859497,1658967739703330.0,153.73933230189127,2.8
170.0,282.262207,1036.668945,910.5,1179.5,573.269104,1179.859497,1658967739719996.8,153.73933230189127,2.81666675
171.0,282.262207,1036.668945,910.5,1179.5,573.269104,1179.859497,1658967739736663.2,153.73933230189127,2.83333325
172.0,282.262207,1036.668945,910.5,1179.5,573.269104,1179.859497,1658967739753330.0,153.73933230189127,2.85
173.0,282.4530334,1036.852295,910.5,1179.5,573.269104,1179.859497,1658967739769996.8,153.75352263019144,2.86666675
174.0,282.262207,1036.668945,910.5,1179.5,572.9650879,1179.375977,1658967739786663.5,153.8744742293235,2.8833335
175.0,282.3936157,1036.762207,910.5,1179.5,573.3256836,1179.708862,1658967739803330.2,153.79776088987313,2.90000025
176.0,282.0726929,1037.247192,910.5,1179.5,573.1442871,1179.577148,1658967739819996.8,153.9289080838072,2.91666675
177.0,282.3262634,1037.035278,910.567688,1179.567627,572.7254639,1179.839233,1658967739836663.5,153.7682613680296,2.9333335
178.0,282.0726929,1037.247192,910.5,1179.5,572.8314209,1179.842896,1658967739853330.2,153.81727409156036,2.95000025
179.0,282.0596924,1037.204956,910.5,1179.5,572.8509521,1179.780396,1658967739869996.8,153.83362929005884,2.96666675
180.0,282.1496277,1037.321289,910.5,1179.5,572.7791748,1179.5,1658967739886663.5,153.93168439641985,2.9833335
181.0,282.3108215,1037.228638,910.5,1179.5,573.1687012,1179.855957,1658967739903330.0,153.81769893747511,3.0
182.0,282.292511,1037.185913,910.5,1179.5,573.1687012,1179.855957,1658967739919996.8,153.81234053335842,3.01666675
183.0,282.292511,1037.185913,910.5,1179.5,573.1077271,1179.488159,1658967739936663.5,153.92849645069484,3.0333335
184.0,282.292511,1037.185913,910.6548462,1179.652832,573.1077271,1179.488159,1658967739953330.0,153.954437470366,3.05
185.0,282.292511,1037.185913,910.6548462,1179.652832,573.2761841,1179.5,1658967739969996.8,153.96365570512074,3.06666675
186.0,281.9963074,1037.248413,910.7348633,1179.840942,573.9014893,1179.511353,1658967739986663.2,154.07330654113113,3.08333325
187.0,282.3401184,1036.992065,910.6548462,1179.652832,573.9224854,1179.581421,1658967740003330.0,153.95263290009268,3.1
188.0,282.3401184,1036.992065,910.62677,1179.596802,573.9224854,1179.581421,1658967740019996.8,153.9430994861581,3.11666675
189.0,282.5921021,1036.888184,910.567688,1179.567627,573.1240234,1180.841064,1658967740036663.5,153.42626469575802,3.1333335
190.0,282.5784302,1036.960815,910.5,1179.5,573.182251,1181.115601,1658967740053330.2,153.34175000379008,3.15000025
191.0,282.8490906,1036.786011,910.4102783,1179.163696,572.7008667,1182.196533,1658967740069996.8,152.84382367483192,3.16666675
192.0,283.2587585,1036.046387,910.5,1178.5,573.0,1183.0,1658967740086663.5,152.34247264676102,3.1833335
193.0,283.9577637,1035.946655,910.2406006,1177.686523,572.6378784,1184.119385,1658967740103330.2,151.73802217327693,3.20000025
194.0,284.348938,1035.813843,909.9337158,1176.578369,572.40625,1185.0,1658967740119996.8,151.1908734144927,3.21666675
195.0,284.5159302,1035.041382,909.5372314,1174.754883,572.0,1185.633301,1658967740136663.5,150.5073037841335,3.2333335
196.0,285.3726196,1034.784546,908.5739746,1171.445923,571.7763672,1186.084351,1658967740153330.0,149.66493413163911,3.25
197.0,285.7199097,1034.173584,908.2842407,1168.284302,571.6094971,1187.0,1658967740169996.8,148.69083433516343,3.26666675
198.0,285.6942749,1033.943726,907.5865479,1163.563354,571.2316284,1187.604492,1658967740186663.5,147.62497210647862,3.2833335
199.0,285.6932983,1033.5,907.4260254,1158.426025,571.5454712,1187.924194,1658967740203330.0,146.60198732319515,3.3
200.0,285.9611511,1033.803711,906.5059814,1152.698364,571.105835,1188.105835,1658967740219996.8,145.55430195826224,3.31666675
201.0,285.8958435,1033.884888,905.7892456,1146.086182,570.859436,1188.365479,1658967740236663.2,144.34301302981953,3.33333325
202.0,285.8387451,1033.951294,904.6164551,1138.283081,570.8659058,1188.766235,1658967740253330.0,142.88965992017356,3.35
203.0,285.699585,1033.952271,903.4375,1130.012451,570.2357788,1188.5,1658967740269996.8,141.53529222767392,3.36666675
204.0,285.1710815,1033.513306,901.9301147,1121.141602,569.9459229,1188.207153,1658967740286663.5,140.0676845866907,3.3833335
205.0,284.8377686,1033.523315,900.098877,1112.162964,570.1583252,1188.0625,1658967740303330.2,138.60359549333893,3.40000025
206.0,284.8377686,1033.523315,900.098877,1112.162964,570.0,1187.284546,1658967740319996.8,138.8455577552568,3.41666675
207.0,284.8377686,1033.523315,900.098877,1112.162964,569.9761963,1186.83728,1658967740336663.5,138.98795286436928,3.4333335
208.0,284.3602905,1033.125122,892.3511963,1082.960327,569.4418335,1186.058105,1658967740353330.2,134.0813858197249,3.45000025
209.0,284.3376465,1032.903931,889.7052612,1073.036621,569.5,1185.886353,1658967740369996.8,132.37360876365997,3.46666675
210.0,284.1635742,1032.932739,886.0585327,1063.001831,569.520813,1184.732666,1658967740386663.5,130.95337317923034,3.4833335
211.0,283.6984558,1033.081055,881.5583496,1052.73938,569.84375,1184.302124,1658967740403330.0,129.26186215416797,3.5
212.0,283.1901855,1033.103394,877.729248,1043.526245,569.9434204,1183.295654,1658967740419996.8,127.93248187821212,3.51666675
213.0,282.8390808,1032.906006,872.6053467,1034.339478,569.416687,1182.732666,1658967740436663.5,126.31976540132602,3.5333335
214.0,282.4351501,1032.545532,867.567688,1024.432373,568.5666504,1182.430054,1658967740453330.0,124.50026173795791,3.55
215.0,282.2538757,1032.470215,862.9573364,1016.837402,568.3015747,1181.800049,1658967740469996.8,123.19117810953026,3.56666675
216.0,282.1627808,1032.42749,857.8156128,1008.306763,567.2266846,1181.313354,1658967740486663.2,121.6543058362813,3.58333325
217.0,281.3388367,1032.063843,852.7911987,1000.447388,567.2210693,1180.561279,1658967740503330.0,120.31070416559818,3.6
218.0,281.0994263,1031.77063,847.7713623,993.7310791,566.520813,1180.375,1658967740519996.8,118.92719570189163,3.61666675
219.0,280.493103,1031.685059,842.6688232,987.3763428,565.8109131,1179.951904,1658967740536663.5,117.71960127013232,3.6333335
220.0,280.266449,1031.256592,837.6395264,980.3269653,565.3460083,1179.301636,1658967740553330.2,116.39969322895352,3.65000025
221.0,279.8896484,1030.969849,832.0531616,974.5106201,564.5,1178.761475,1658967740569996.8,115.1999646250723,3.66666675
222.0,278.9754639,1030.832275,826.9892578,969.2437134,563.7799072,1178.511353,1658967740586663.5,114.10513554240688,3.6833335
223.0,278.4351501,1030.545532,821.1394653,963.5,563.4716797,1177.93396,1658967740603330.2,112.88954463024854,3.70000025
224.0,278.3508911,1030.444092,816.5,957.7590332,563.329834,1177.617554,1658967740619996.8,111.71476453488184,3.71666675
225.0,278.3207397,1030.235962,811.2016602,952.7860107,562.8497925,1177.377319,1658967740636663.5,110.5308155547074,3.7333335
226.0,277.8392029,1030.074585,805.8615723,947.6588745,561.5535889,1177.142822,1658967740653330.0,109.3913468211646,3.75
227.0,277.2225647,1029.812622,800.8112793,943.2363281,561.4615479,1176.650635,1658967740669996.8,108.39839434754332,3.76666675
228.0,276.483429,1029.785889,794.6478271,938.1280518,561.163208,1176.520874,1658967740686663.5,107.13573110686237,3.7833335
229.0,276.3219604,1029.671265,789.6748047,933.5487671,560.6200562,1176.444458,1658967740703330.0,106.01443252976073,3.8
