Frame #,Hand Pink X,Hand Pink Y,Hip Pink X,Hip Pink Y,Head Pink X,Head Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,angles,Timestamp (microseconds),Seconds,Hand Pink X meters,Hip Pink X meters,Head Pink X meters,Elbow Pink X meters,Shoulder Green X meters,Hand Pink Y meters,Hip Pink Y meters,Head Pink Y meters,Elbow Pink Y meters,Shoulder Green Y meters
27.0,557.6282349,1670.025635,837.2545776,1363.154053,1029.307617,471.1359558,662.2228394,1292.393677,792.821106,966.1329956,24.86191769,1658799652433333.5,0.4333335,0.37025597245040065,0.5559232628767977,0.6834433208915324,0.43970506878096477,0.5264201688672995,1.108869542115115,0.9051118611017448,0.3128265223197685,0.8581281357680834,0.6414964117920718
28.0,557.5006714,1670.012939,837.2545776,1363.154053,1029.196167,471.1397095,662.1729126,1292.342651,792.821106,966.1329956,24.87156859,1658799652450000.0,0.45,0.37017127238540093,0.5559232628767977,0.6833693199253923,0.4396719182072879,0.5264201688672995,1.108861112180022,0.9051118611017448,0.312829014714803,0.8580942553436934,0.6414964117920718
29.0,557.4705811,1669.925537,837.1010742,1362.927246,1029.196167,471.1397095,662.1729126,1292.342651,792.821106,966.1329956,24.85763966,1658799652466666.8,0.46666675,0.37015129292132337,0.5558213391450275,0.6833693199253923,0.4396719182072879,0.5264201688672995,1.1088030786901828,0.9049612649857526,0.312829014714803,0.8580942553436934,0.6414964117920718
30.0,557.355896,1670.057129,837.2545776,1363.154053,1028.958008,471.0863953,662.2000732,1292.236206,792.821106,966.1329956,24.88108576,1658799652483333.2,0.48333325,0.3700751439020154,0.5559232628767977,0.6832111862681922,0.4396899523987724,0.5264201688672995,1.1088904536128954,0.9051118611017448,0.31279361496326435,0.8580235776151983,0.6414964117920718
31.0,557.355896,1670.057129,837.2545776,1363.154053,1028.763184,470.9914856,661.697998,1292.151245,792.821106,966.1329956,24.88108576,1658799652500000.0,0.5,0.3700751439020154,0.5559232628767977,0.6830818263379338,0.43935658272739525,0.5264201688672995,1.1088904536128954,0.9051118611017448,0.312730596484161,0.8579671649091937,0.6414964117920718
32.0,557.3070679,1670.06543,837.2545776,1363.154053,1028.238525,470.9711609,661.8044434,1292.043579,792.821106,966.1329956,24.88445679,1658799652516666.8,0.51666675,0.37004272284705997,0.5559232628767977,0.682733461394963,0.43942726072148375,0.5264201688672995,1.108895965340306,0.9051118611017448,0.31271710121779484,0.8578956764567894,0.6414964117920718
33.0,557.2824707,1670.049561,837.2545776,1363.154053,1027.927124,470.7290344,661.7056274,1292.097412,792.821106,966.1329956,24.88664597,1658799652533333.2,0.53333325,0.37002639071099586,0.5559232628767977,0.6825266962549273,0.4393616485234569,0.5264201688672995,1.1088854285854235,0.9051118611017448,0.3125563332058781,0.8579314206829916,0.6414964117920718
34.0,557.4550781,1670.172363,837.2545776,1363.154053,1027.927124,470.7290344,661.7056274,1292.097412,792.821106,966.1329956,24.87100457,1658799652550000.0,0.55,0.37014099918441834,0.5559232628767977,0.6825266962549273,0.4393616485234569,0.5264201688672995,1.1089669670927713,0.9051118611017448,0.3125563332058781,0.8579314206829916,0.6414964117920718
35.0,557.5568237,1670.235962,837.2545776,1363.154053,1027.927124,470.7290344,661.7056274,1292.097412,792.821106,966.1329956,24.86200073,1658799652566666.5,0.5666665,0.37020855658863994,0.5559232628767977,0.6825266962549273,0.4393616485234569,0.5264201688672995,1.1090091957822783,0.9051118611017448,0.3125563332058781,0.8579314206829916,0.6414964117920718
36.0,557.5568237,1670.235962,837.2545776,1363.154053,1027.927124,470.7290344,661.7056274,1292.097412,792.821106,966.1329956,24.86200073,1658799652583333.2,0.58333325,0.37020855658863994,0.5559232628767977,0.6825266962549273,0.4393616485234569,0.5264201688672995,1.1090091957822783,0.9051118611017448,0.3125563332058781,0.8579314206829916,0.6414964117920718
37.0,557.5568237,1670.235962,837.2470093,1363.099854,1027.927124,470.7290344,661.7056274,1292.097412,792.821106,966.1329956,24.86178655,1658799652600000.0,0.6,0.37020855658863994,0.5559182376501307,0.6825266962549273,0.4393616485234569,0.5264201688672995,1.1090091957822783,0.9050758738575652,0.3125563332058781,0.8579314206829916,0.6414964117920718
38.0,557.4291992,1669.640991,837.3496704,1363.053955,1027.883789,470.7704163,661.7137451,1292.28125,792.821106,966.1329956,24.90106591,1658799652616666.5,0.6166665,0.37012381602064404,0.5559864029312882,0.6824979225279852,0.4393670385426837,0.5264201688672995,1.10861414482826,0.9050453976768127,0.3125838101065575,0.8580534860900195,0.6414964117920718
39.0,557.694397,1669.795044,837.3496704,1363.053955,1027.883789,470.7704163,661.7137451,1292.28125,792.7866211,966.2068481,24.88324837,1658799652633333.5,0.6333335,0.37029990299613286,0.5559864029312882,0.6824979225279852,0.4393670385426837,0.5263972714611331,1.1087164334853867,0.9050453976768127,0.3125838101065575,0.8580534860900195,0.641545448636862
40.0,557.6229248,1669.774902,837.3496704,1363.053955,1027.883789,470.7704163,661.7137451,1292.28125,792.9592285,966.2409058,24.87838622,1658799652650000.0,0.65,0.3702524466313759,0.5559864029312882,0.6824979225279852,0.4393670385426837,0.5265118799345555,1.1087030595288145,0.9050453976768127,0.3125838101065575,0.8580534860900195,0.6415680623892578
41.0,557.6229248,1669.824951,837.5376587,1362.842285,1027.883789,470.7704163,661.7567139,1292.363403,792.821106,966.1329956,24.91256985,1658799652666666.8,0.66666675,0.3702524466313759,0.5561112240692248,0.6824979225279852,0.43939556911885136,0.5264201688672995,1.1087362912412806,0.9049048522797478,0.3125838101065575,0.8581080343302286,0.6414964117920718
42.0,557.7575073,1669.843262,837.5376587,1362.842285,1027.911377,470.8117371,662.0748291,1292.655396,792.9085083,966.4229126,24.90795406,1658799652683333.5,0.6833335,0.3703418071968811,0.5561112240692248,0.682516240506037,0.439606792377208,0.5264782025563337,1.1087484494439812,0.9049048522797478,0.3126112464378422,0.8583019128776145,0.6416889119096174
43.0,557.8422241,1669.951904,837.5376587,1362.842285,1027.826294,470.4362488,662.0748291,1292.655396,792.9085083,966.4229126,24.89908726,1658799652700000.0,0.7,0.370398057758104,0.5561112240692248,0.6824597467940398,0.439606792377208,0.5264782025563337,1.1088205859443256,0.9049048522797478,0.3123619283851342,0.8583019128776145,0.6416889119096174
44.0,557.9087524,1669.942261,837.5376587,1362.842285,1028.435791,470.4398499,662.0748291,1292.655396,793.0535278,966.3773193,24.88252843,1658799652716666.8,0.71666675,0.37044223145461064,0.5561112240692248,0.6828644427730394,0.439606792377208,0.5265744931181027,1.1088141831509968,0.9049048522797478,0.31236431945627974,0.8583019128776145,0.6416586387086347
45.0,558.3373413,1670.41333,837.5376587,1362.842285,1028.557007,470.4266968,662.1300049,1292.760864,792.9728394,966.3447266,24.84390484,1658799652733333.2,0.73333325,0.370726807431972,0.5561112240692248,0.6829449282024843,0.43964342820051494,0.5265209173481943,1.1091269652157671,0.9049048522797478,0.31235558601430813,0.8583719418941856,0.641636997692133
46.0,558.7399902,1670.520386,836.9396973,1362.802368,1028.620972,470.4877014,662.1328735,1292.769897,793.1082764,966.515564,24.72453558,1658799652750000.0,0.75,0.3709941596761644,0.5557141875388122,0.6829873999099687,0.4396453329037134,0.526610845287639,1.1091980486382085,0.9048783480485642,0.3123960920649047,0.8583779396575516,0.6417504309146801
47.0,559.0075073,1671.053589,836.9938965,1362.741211,1028.620972,470.4877014,662.1328735,1292.769897,793.1082764,966.515564,24.70065796,1658799652766666.8,0.76666675,0.3711717866286902,0.5557501749157886,0.6829873999099687,0.4396453329037134,0.526610845287639,1.1095520866565918,0.9048377408068753,0.3123960920649047,0.8583779396575516,0.6417504309146801
48.0,558.8118286,1670.715698,836.9561768,1362.589966,1028.650757,470.6459656,662.2209473,1292.814209,793.1082764,966.515564,24.7202231,1658799652783333.2,0.78333325,0.37104185919169563,0.5557251296556494,0.68300717665987,0.4397038124576984,0.526610845287639,1.1093277325924369,0.9047373166155441,0.3125011768895381,0.8584073620964174,0.6417504309146801
49.0,559.2924805,1670.802612,836.9561768,1362.589966,1028.550415,470.7115784,662.7545776,1292.913452,793.1082764,966.515564,24.6828917,1658799652800000.0,0.8,0.3713610041443836,0.5557251296556494,0.6829405512229526,0.44005813419625045,0.526610845287639,1.109385442058306,0.9047373166155441,0.3125447427091088,0.8584732578154183,0.6417504309146801
50.0,559.3790283,1671.059082,836.9561768,1362.589966,1028.761475,470.6555786,662.6375732,1293.051025,793.1082764,966.515564,24.67031428,1658799652816666.5,0.8166665,0.37141847045947823,0.5557251296556494,0.6830806915900547,0.4399804451999056,0.526610845287639,1.1095557339182067,0.9047373166155441,0.3125075597633605,0.8585646040237161,0.6417504309146801
51.0,559.4542236,1671.162476,836.9561768,1362.589966,1028.761475,470.6555786,662.4404907,1293.021118,793.1082764,966.515564,24.66229336,1658799652833333.2,0.83333325,0.37146839890137323,0.5557251296556494,0.6830806915900547,0.43984958566281,0.526610845287639,1.1096243858329047,0.9047373166155441,0.3125075597633605,0.8585447462678224,0.6417504309146801
52.0,559.6155396,1671.327637,836.9561768,1362.589966,1028.860718,470.6917114,662.5765381,1293.110474,793.1082764,966.515564,24.6464662,1658799652850000.0,0.85,0.37157551007099066,0.5557251296556494,0.6831465873090555,0.4399399188978108,0.526610845287639,1.1097340500192545,0.9047373166155441,0.31253155134801136,0.8586040771815094,0.6417504309146801
53.0,559.9320679,1671.390381,836.9561768,1362.589966,1029.097412,470.6347656,662.7058105,1293.331055,793.1082764,966.515564,24.62175563,1658799652866666.5,0.8666665,0.371785679653859,0.5557251296556494,0.6833037482303617,0.4400257536442913,0.526610845287639,1.10977571100283,0.9047373166155441,0.31249374027382903,0.8587505393359478,0.6417504309146801
54.0,560.2026367,1671.380737,836.9561768,1362.589966,1029.185669,470.7409363,662.7058105,1293.331055,793.3480225,967.0126343,24.60535325,1658799652883333.5,0.8833335,0.3719653328849704,0.5557251296556494,0.6833623494261322,0.4400257536442913,0.5267700327531241,1.1097693075455177,0.9047373166155441,0.3125642358716377,0.8587505393359478,0.6420804774148106
55.0,560.9613037,1671.285889,836.9561768,1362.589966,1029.172852,470.7655029,662.8834839,1293.258179,793.3269653,967.1205444,24.55779675,1658799652900000.0,0.9,0.3724690752894443,0.5557251296556494,0.6833538391490301,0.440143725858355,0.526756051118811,1.1097063300341992,0.9047373166155441,0.31258054768980525,0.8587021508710897,0.6421521279455981
56.0,561.0067749,1671.32019,836.9561768,1362.589966,1029.192017,470.7902222,662.8865967,1293.228271,793.3269653,967.1205444,24.55362978,1658799652916666.8,0.91666675,0.37249926741803596,0.5557251296556494,0.6833665643936787,0.4401457927063353,0.526756051118811,1.1097291053337914,0.9047373166155441,0.3125969608982603,0.8586822924512124,0.6421521279455981
57.0,561.2791138,1671.625122,836.9561768,1362.589966,1029.179932,470.8577881,663.0450439,1293.406128,793.1402588,967.3828125,24.54979396,1658799652933333.5,0.9333335,0.3726800959664212,0.5557251296556494,0.683358540152532,0.44025099903995746,0.5266320810749828,1.1099315751642718,0.9047373166155441,0.3126418235440936,0.8588003865726551,0.6423262696484938
58.0,561.4907227,1671.716675,836.9561768,1362.589966,1029.179932,470.8577881,663.1065063,1293.468872,793.3465576,967.2768555,24.51341114,1658799652950000.0,0.95,0.3728206007940914,0.5557251296556494,0.683358540152532,0.44029180906222115,0.5267690600836284,1.109992364849808,0.9047373166155441,0.3126418235440936,0.8588420475562306,0.6422559159439689
59.0,561.4871826,1671.796387,836.9561768,1362.589966,1029.297119,470.9090881,663.1065063,1293.468872,793.3465576,967.2768555,24.51174577,1658799652966666.8,0.96666675,0.37281825022594217,0.5557251296556494,0.6834363503922724,0.44029180906222115,0.5267690600836284,1.110045292306183,0.9047373166155441,0.312675885899975,0.8588420475562306,0.6422559159439689
60.0,561.510437,1671.785278,836.9561768,1362.589966,1029.121948,470.9024353,663.2043457,1293.605835,793.3465576,967.2768555,24.51030763,1658799652983333.2,0.98333325,0.3728336907649014,0.5557251296556494,0.6833200397306327,0.44035677281391755,0.5267690600836284,1.1100379161129765,0.9047373166155441,0.31267146855024386,0.8589329887345658,0.6422559159439689
61.0,561.6870117,1672.040771,836.9561768,1362.589966,1029.425659,471.019104,663.2043457,1293.605835,793.3465576,967.2768555,24.49118566,1658799653000000.0,1.0,0.37295093346024366,0.5557251296556494,0.683521698837204,0.44035677281391755,0.5267690600836284,1.1102075592609533,0.9047373166155441,0.3127489346473126,0.8589329887345658,0.6422559159439689
62.0,561.5512695,1671.953491,836.9561768,1362.589966,1029.364868,471.1651001,663.3660278,1293.589844,793.3465576,967.2768555,24.50325073,1658799653016666.8,1.01666675,0.37286080287302087,0.5557251296556494,0.6834813346134927,0.44046412706791094,0.5267690600836284,1.1101496067771068,0.9047373166155441,0.3128458736554121,0.8589223709736905,0.6422559159439689
63.0,561.5281372,1671.965088,836.9561768,1362.589966,1029.426514,471.1345825,663.3660278,1293.589844,793.3465576,967.2768555,24.50466801,1658799653033333.2,1.03333325,0.3728454434064525,0.5557251296556494,0.6835222665431354,0.44046412706791094,0.5267690600836284,1.1101573069942832,0.9047373166155441,0.3128256104711655,0.8589223709736905,0.6422559159439689
64.0,561.5281372,1671.965088,836.9561768,1362.589966,1029.305298,471.1218262,663.3660278,1293.589844,793.3465576,967.2768555,24.50466801,1658799653050000.0,1.05,0.3728454434064525,0.5557251296556494,0.6834417811136905,0.44046412706791094,0.5267690600836284,1.1101573069942832,0.9047373166155441,0.31281714049786474,0.8589223709736905,0.6422559159439689
65.0,561.7971802,1671.688477,836.9561768,1362.589966,1028.87561,470.8930969,663.3660278,1293.589844,793.3465576,967.2768555,24.49159912,1658799653066666.5,1.0666665,0.37302408353147026,0.5557251296556494,0.6831564753520144,0.44046412706791094,0.5267690600836284,1.1099736418417936,0.9047373166155441,0.31266526800630307,0.8589223709736905,0.6422559159439689
66.0,561.8221436,1671.806641,837.0077515,1362.612427,1029.241211,470.949707,663.3660278,1293.589844,793.3269653,967.1205444,24.48907201,1658799653083333.2,1.08333325,0.3730406588183087,0.5557593744078108,0.6833992284002134,0.44046412706791094,0.526756051118811,1.1100521007934578,0.9047522303499584,0.3127028561812092,0.8589223709736905,0.6421521279455981
67.0,561.8575439,1671.854004,837.0077515,1362.612427,1029.241211,470.949707,663.4841309,1293.484131,793.3269653,967.1205444,24.4853324,1658799653100000.0,1.1,0.37306416403501264,0.5557593744078108,0.6833992284002134,0.44054254558297723,0.526756051118811,1.110083549046121,0.9047522303499584,0.3127028561812092,0.8588521792811505,0.6421521279455981
68.0,561.9152832,1671.799438,837.1165161,1362.333374,1029.241211,470.949707,663.4196167,1293.841187,793.3269653,967.1205444,24.50240179,1658799653116666.5,1.1166665,0.3731025019801382,0.555831592312538,0.6833992284002134,0.44049970921572956,0.526756051118811,1.11004731811998,0.9045669437496507,0.3127028561812092,0.8590892585899539,0.6421521279455981
69.0,562.6077881,1672.040649,837.6417236,1362.347412,1029.269775,470.9609985,663.4541626,1293.957642,793.3269653,967.1205444,24.52074625,1658799653133333.5,1.1333335,0.3735623138388799,0.5561803214504835,0.6834181944262055,0.44052264712489225,0.526756051118811,1.110207478254961,0.9045762647506618,0.31271035355141263,0.8591665827937389,0.6421521279455981
70.0,562.6077881,1672.040649,837.6417236,1362.347412,1029.122681,471.1221924,663.4541626,1293.957642,793.3978271,967.1677246,24.51769331,1658799653150000.0,1.15,0.3735623138388799,0.5561803214504835,0.6833205264305716,0.44052264712489225,0.5268031021880117,1.110207478254961,0.9045762647506618,0.3128173836486391,0.8591665827937389,0.6421834548220691
71.0,562.6174927,1672.144043,837.6417236,1362.347412,1028.962036,471.0219421,663.4541626,1293.957642,793.3978271,967.1677246,24.51449592,1658799653166666.8,1.16666675,0.373568757533595,0.5561803214504835,0.6832138607939131,0.44052264712489225,0.5268031021880117,1.1102761301696589,0.9045762647506618,0.3127508190990129,0.8591665827937389,0.6421834548220691
72.0,562.6174927,1672.144043,837.6417236,1362.347412,1029.016846,471.0436707,663.4541626,1293.957642,793.3978271,967.1677246,24.51449592,1658799653183333.5,1.1833335,0.373568757533595,0.5561803214504835,0.6832502537320392,0.44052264712489225,0.5268031021880117,1.1102761301696589,0.9045762647506618,0.31276524653187854,0.8591665827937389,0.6421834548220691
73.0,562.62854,1672.298706,837.6417236,1362.347412,1028.845093,471.0166321,663.4541626,1293.957642,793.3978271,967.1677246,24.50996924,1658799653200000.0,1.2,0.37357609275901665,0.5561803214504835,0.6831362125661579,0.44052264712489225,0.5268031021880117,1.1103788238567485,0.9045762647506618,0.3127472933463866,0.8591665827937389,0.6421834548220691
74.0,562.62854,1672.298706,837.6417236,1362.347412,1028.805176,470.9683533,663.4541626,1293.957642,793.3978271,967.1677246,24.50996924,1658799653216666.8,1.21666675,0.37357609275901665,0.5561803214504835,0.6831097083349744,0.44052264712489225,0.5268031021880117,1.1103788238567485,0.9045762647506618,0.3127152370175927,0.8591665827937389,0.6421834548220691
75.0,562.62854,1672.298706,837.6417236,1362.347412,1028.805176,470.9683533,663.4541626,1293.957642,793.3978271,967.1677246,24.50996924,1658799653233333.2,1.23333325,0.37357609275901665,0.5561803214504835,0.6831097083349744,0.44052264712489225,0.5268031021880117,1.1103788238567485,0.9045762647506618,0.3127152370175927,0.8591665827937389,0.6421834548220691
76.0,562.6965942,1672.343262,837.6417236,1362.347412,1028.728394,470.8901062,663.4541626,1293.957642,793.3978271,967.1677246,24.50390437,1658799653250000.0,1.25,0.3736212796280152,0.5561803214504835,0.6830587263503878,0.44052264712489225,0.5268031021880117,1.1104084083075993,0.9045762647506618,0.3126632822307137,0.8591665827937389,0.6421834548220691
77.0,562.8883057,1672.12146,837.6417236,1362.347412,1028.741821,470.7154236,663.4541626,1293.957642,793.3978271,967.1677246,24.49515633,1658799653266666.8,1.26666675,0.37374857290948826,0.5561803214504835,0.6830676416574526,0.44052264712489225,0.5268031021880117,1.110261135429252,0.9045762647506618,0.3125472958586378,0.8591665827937389,0.6421834548220691
78.0,563.2112427,1672.254028,837.6417236,1362.347412,1028.475464,470.6907959,663.501709,1294.089966,793.3978271,967.1677246,24.46826267,1658799653283333.2,1.28333325,0.3739629977637043,0.5561803214504835,0.6828907849922379,0.4405542171521375,0.5268031021880117,1.1103491583999048,0.9045762647506618,0.3125309434710756,0.8592544437524067,0.6421834548220691
