Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Hand Pink Y meters,Body Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters
1.0,564.9244995,1507.186035,738.9869995,1277.346313,658.4227905,1292.428711,731.3516846,1038.162109,1659659323808330.0,0.0,0.0,0.5547277603419064,0.725648477835967,0.6465384316937971,0.7181509783688153,1.479981722078152,1.2542905468228533,1.2691007114918142,1.0194235550186121
2.0,564.9244995,1507.186035,739.1300049,1277.557617,658.5640869,1292.396484,731.1968384,1038.14917,1659659323824996.8,0.0,0.01666675,0.5547277603419064,0.7257889020259765,0.6466771777308087,0.7179989271021425,1.479981722078152,1.2544980368410328,1.269069066180718,1.0194108495641707
3.0,564.9348145,1507.249512,739.5272217,1277.819214,658.9572144,1292.715454,731.5054932,1038.249023,1659659323841663.2,0.0035650700554642,0.03333325,0.5547378891588598,0.7261789491668408,0.6470632093824662,0.7183020107638962,1.4800440533349384,1.2547549120837433,1.269382278855815,1.0195089002436908
4.0,565.2734985,1507.345337,739.5946655,1277.524658,658.9440918,1292.602905,731.5054932,1038.249023,1659659323858330.0,0.0440000104496176,0.05,0.5550704600014236,0.7262451756239268,0.647050323641957,0.7183020107638962,1.4801381487188026,1.2544656727423449,1.2692717613357676,1.0195089002436908
5.0,565.4360352,1507.336914,739.5946655,1277.524658,658.9440918,1292.602905,731.5054932,1038.249023,1659659323874996.8,0.0613157938952309,0.06666675,0.555230062956587,0.7262451756239268,0.647050323641957,0.7183020107638962,1.480129877751745,1.2544656727423449,1.2692717613357676,1.0195089002436908
6.0,565.5061646,1507.250488,739.5703125,1277.308228,658.9556274,1292.562134,731.7562866,1038.243774,1659659323891663.2,0.0655885362627138,0.08333325,0.5552989265392968,0.7262212621891942,0.6470616510274003,0.7185482774087552,1.480045011718394,1.254253149247122,1.2692317262416322,1.019503745986765
7.0,565.711731,1507.149536,739.4512329,1277.024414,659.0429077,1292.549683,732.0,1038.267944,1659659323908330.0,0.0839942708763606,0.1,0.5555007825196524,0.7261043319447653,0.64714735594086,0.7187875918457586,1.479945881875536,1.2539744580154386,1.269219499978919,1.0195274797245997
8.0,565.9244995,1507.186035,739.4512329,1277.024414,659.1854248,1292.667603,732.2793579,1038.650757,1659659323924996.5,0.1085238279902732,0.1166665,0.5557097106039908,0.7261043319447653,0.6472873006445565,0.719061907408879,1.479981722078152,1.2539744580154386,1.269335291553824,1.019903383050279
9.0,566.010498,1507.43689,739.4512329,1277.024414,659.2212524,1292.511719,732.166687,1038.723267,1659659323941663.5,0.1275570814580458,0.1333335,0.5557941568536046,0.7261043319447653,0.6473224815657664,0.7189512701890947,1.480228049211147,1.2539744580154386,1.2691822212191692,1.0199745842637828
10.0,566.0213013,1507.5,739.6152344,1277.28186,659.3143311,1292.642944,732.1305542,1039.130615,1659659323958330.2,0.1312620947881743,0.15000025,0.555804765156871,0.7262653732606725,0.6474138802196259,0.7189157895766648,1.4802900200921874,1.2542272571826112,1.269311077642311,1.0203745797391424
11.0,566.0846558,1507.679321,739.5703125,1277.308228,659.5925903,1292.8479,732.057373,1039.128418,1659659323974996.8,0.1450582160980942,0.16666675,0.5558669761247502,0.7262212621891942,0.6476871169139933,0.7188439292781452,1.4804661043951346,1.254253149247122,1.269512334240227,1.0203724223944164
12.0,566.0846558,1507.679321,739.4512329,1277.024414,659.6055298,1292.934937,732.2550659,1039.255127,1659659323991663.5,0.1450777281349388,0.1833335,0.5558669761247502,0.7261043319447653,0.6476998228594095,0.7190380538731124,1.4804661043951346,1.2539744580154386,1.269597800245188,1.0204968443301747
13.0,566.131897,1507.704102,739.6687012,1277.353882,659.6055298,1292.934937,732.5294189,1039.22876,1659659324008330.0,0.15113440758202,0.2,0.5559133646334714,0.7263178749989453,0.6476998228594095,0.719307454873366,1.4804904381045791,1.2542979792043871,1.269597800245188,1.0204709532476146
14.0,566.0755005,1507.813965,739.6628418,1277.593506,659.6055298,1292.934937,732.416687,1039.416626,1659659324024996.8,0.1493104638879333,0.21666675,0.5558579860755157,0.7263121213595797,0.6476998228594095,0.7191967577546158,1.4805983181062228,1.2545332780539886,1.269597800245188,1.0206554283155513
15.0,565.9521484,1507.97876,739.6628418,1277.651245,659.5664673,1293.095337,732.4909058,1039.427246,1659659324041663.5,0.1422738685911893,0.2333335,0.5557368604485922,0.7263121213595797,0.6476614654272969,0.7192696369247273,1.4807601385996627,1.2545899748801712,1.2697553050672263,1.0206658566273346
16.0,566.0,1508.0,740.0130005,1277.928589,659.6225586,1293.099976,732.7357178,1039.429443,1659659324058330.0,0.1482863288272888,0.25,0.5557838483397533,0.7266559597868157,0.6477165442940326,0.7195100301322888,1.4807809952232296,1.254862312893659,1.2697598603344922,1.0206680139720605
17.0,565.9521484,1507.97876,740.0592041,1277.888184,659.5480957,1293.22644,732.7357178,1039.429443,1659659324074996.8,0.1422724001650614,0.26666675,0.5557368604485922,0.726701329423945,0.647643425429862,0.7195100301322888,1.4807601385996627,1.254822637193319,1.2698840416924364,1.0206680139720605
18.0,566.22052,1507.979858,740.0592041,1277.888184,659.7224121,1293.265869,732.631897,1039.527588,1659659324091663.2,0.1714861207358421,0.28333325,0.556000388011548,0.726701329423945,0.6478145954645276,0.719408083270519,1.4807612167810504,1.254822637193319,1.2699227590093203,1.0207643874805326
19.0,566.22052,1507.979858,740.0592041,1277.888184,659.739624,1293.304932,732.7177124,1039.609619,1659659324108330.0,0.1715106648664026,0.3,0.556000388011548,0.726701329423945,0.6478314966942436,0.7194923497250398,1.4807612167810504,1.254822637193319,1.2699611169324079,1.0208449378424818
20.0,566.3710938,1508.146118,740.1051636,1277.800903,659.739624,1293.304932,732.7177124,1039.609619,1659659324124996.8,0.1942778660897217,0.31666675,0.5561482439939212,0.7267464593670153,0.6478314966942436,0.7194923497250398,1.4809244758316247,1.2547369315924943,1.2699611169324079,1.0208449378424818
21.0,566.4589844,1508.189331,740.1051636,1277.800903,659.739624,1293.304932,733.0192261,1039.349365,1659659324141663.2,0.2053648346776271,0.33333325,0.5562345481916259,0.7267464593670153,0.6478314966942436,0.7197884211817769,1.4809669088483002,1.2547369315924943,1.2699611169324079,1.0205893813589733
22.0,566.59375,1508.041626,740.0,1277.5,659.7723389,1293.235352,732.6483154,1039.584106,1659659324158330.0,0.2144315790565425,0.35,0.5563668813078658,0.7266431939424336,0.6478636210988726,0.719424205322702,1.480821869884839,1.2544414598127822,1.269892792833172,1.020819885345445
23.0,566.4495239,1507.979858,739.8598633,1277.448853,659.7236938,1293.114014,732.6483154,1039.584106,1659659324174996.5,0.1963813536717859,0.3666665,0.5562252584511714,0.726505586673141,0.6478158540301785,0.719424205322702,1.4807612167810504,1.2543912360027276,1.2697736449522714,1.020819885345445
24.0,566.1238403,1507.837891,739.8108521,1277.432617,659.7327271,1293.200195,733.0,1040.0,1659659324191663.5,0.1556311294318968,0.3833335,0.5559054533547948,0.7264574601124559,0.647824724281481,0.719769542107843,1.4806218122481931,1.2543752930582721,1.2698582704078079,1.0212282725677444
25.0,566.0755005,1507.813965,739.8108521,1277.432617,659.7182007,1293.220581,733.0,1040.0,1659659324208330.2,0.1494519049845038,0.40000025,0.5558579860755157,0.7264574601124559,0.6478104600791939,0.719769542107843,1.4805983181062228,1.2543752930582721,1.2698782884458508,1.0212282725677444
26.0,566.1238403,1507.837891,739.6628418,1277.651245,659.7156372,1293.304565,733.0458984,1040.143677,1659659324224996.8,0.1556731287368538,0.41666675,0.5559054533547948,0.7263121213595797,0.6478079428496969,0.7198146120537523,1.4806218122481931,1.2545899748801712,1.2699607565566617,1.02136935623555
27.0,566.0846558,1507.679321,739.6628418,1277.651245,659.7156372,1293.304565,732.7944336,1040.391724,1659659324241663.5,0.1453530742528572,0.4333335,0.5558669761247502,0.7263121213595797,0.6478079428496969,0.7195676861274873,1.4804661043951346,1.2545899748801712,1.2699607565566617,1.0216129260522093
28.0,566.0,1508.0,739.6152344,1277.620972,659.7006836,1293.220581,732.7849731,1040.52417,1659659324258330.0,0.1486284509708674,0.45,0.5557838483397533,0.7262653732606725,0.6477932591582579,0.7195583963870328,1.4807809952232296,1.2545602482998872,1.2698782884458508,1.0217429814366212
29.0,565.9521484,1507.97876,739.6082764,1277.687378,659.7429199,1293.332397,732.7486572,1040.59021,1659659324274996.8,0.1426221333346948,0.46666675,0.5557368604485922,0.7262585408507489,0.6478347331041123,0.71952273597951,1.4807601385996627,1.2546254556889913,1.269988086196356,1.0218078294319295
30.0,566.0,1508.0,739.6628418,1277.651245,659.7429199,1293.332397,732.6773071,1040.677368,1659659324291663.5,0.148677880689371,0.4833335,0.5557838483397533,0.7263121213595797,0.6478347331041123,0.7194526737301152,1.4807809952232296,1.2545899748801712,1.269988086196356,1.021893414252872
31.0,566.1150513,1508.150635,739.6628418,1277.651245,659.8125,1293.568481,732.7139282,1040.611572,1659659324308330.0,0.1670080864137014,0.5,0.5558968229939414,0.7263121213595797,0.6479030573015432,0.7194886338288581,1.4809289113009585,1.2545899748801712,1.27021990894203,1.021828805853428
32.0,566.3710938,1508.146118,739.6628418,1277.651245,659.8569946,1293.559204,732.7139282,1040.611572,1659659324324996.8,0.1946802944272119,0.51666675,0.5561482439939212,0.7263121213595797,0.6479467487856745,0.7194886338288581,1.4809244758316247,1.2545899748801712,1.2702107993894485,1.021828805853428
33.0,566.3710938,1508.146118,739.7114868,1277.670532,659.8852539,1293.476074,732.6773071,1040.677368,1659659324341663.2,0.1947082577140292,0.53333325,0.5561482439939212,0.7263598883300788,0.6479744980127158,0.7194526737301152,1.4809244758316247,1.2546089137548762,1.2701291698641615,1.021893414252872
34.0,566.4195557,1508.157593,739.7114868,1277.670532,659.8265381,1293.49707,732.9277954,1040.508301,1659659324358330.0,0.2003436693914584,0.55,0.5561958311693272,0.7263598883300788,0.6479168420175173,0.7196986407819493,1.480935743710882,1.2546089137548762,1.2701497868918643,1.0217273988679123
35.0,566.1238403,1507.837891,739.8123779,1277.650757,659.7871704,1293.324585,732.9277954,1040.508301,1659659324374996.8,0.1557939163028036,0.56666675,0.5559054533547948,0.7264589583721658,0.6478781848941847,0.7196986407819493,1.4806218122481931,1.2545894956884436,1.2699804152009087,1.0217273988679123
36.0,566.22052,1507.979858,739.8042603,1277.558105,659.7871704,1293.324585,732.9277954,1040.508301,1659659324391663.2,0.1718148970330143,0.58333325,0.556000388011548,0.7264509872927183,0.6478781848941847,0.7196986407819493,1.4807612167810504,1.2544985160327609,1.2699804152009087,1.0217273988679123
37.0,566.22052,1507.979858,739.8598633,1277.448853,659.7871704,1293.324585,733.0,1040.516357,1659659324408330.0,0.1718141884923244,0.6,0.556000388011548,0.726505586673141,0.6478781848941847,0.719769542107843,1.4807612167810504,1.2543912360027276,1.2699804152009087,1.0217353094592236
38.0,566.3504028,1507.695679,739.8598633,1277.448853,659.7661743,1293.401001,733.0,1040.516357,1659659324424996.5,0.1749142954639418,0.6166665,0.5561279264610484,0.726505586673141,0.647857567768287,0.719769542107843,1.4804821671375217,1.2543912360027276,1.270055451912136,1.0217353094592236
39.0,566.34729,1507.82373,739.8598633,1277.48291,659.8966064,1293.349365,733.0,1040.516357,1659659324441663.5,0.1795441261504746,0.6333335,0.5561248698462726,0.726505586673141,0.6479856456030662,0.719769542107843,1.480607906850532,1.2544246782828032,1.2700047479284031,1.0217353094592236
40.0,566.34729,1507.82373,739.8598633,1277.48291,659.8806763,1293.476318,732.8778076,1040.655518,1659659324458330.2,0.1796045705277984,0.65000025,0.5561248698462726,0.726505586673141,0.6479700030371961,0.7196495552486383,1.480607906850532,1.2544246782828032,1.2701294094600255,1.0218719586396456
41.0,566.34729,1507.82373,739.8598633,1277.48291,659.8918457,1293.43457,732.8968506,1040.58728,1659659324474996.8,0.1795788390316329,0.66666675,0.5561248698462726,0.726505586673141,0.6479809708324534,0.7196682545274792,1.480607906850532,1.2544246782828032,1.2700884150004839,1.0218049523176613
42.0,566.1238403,1507.837891,739.8108521,1277.477539,659.9431152,1293.50293,733.0583496,1040.641724,1659659324491663.5,0.1558276798406417,0.6833335,0.5559054533547948,0.7264574601124559,0.6480313149314154,0.7198268385128556,1.4806218122481931,1.2544194042279455,1.2701555411204002,1.0218584136177304
43.0,566.1238403,1507.837891,739.8108521,1277.477539,659.9431152,1293.50293,733.1448364,1041.202148,1659659324508330.0,0.1559974950692284,0.7,0.5559054533547948,0.7264574601124559,0.6480313149314154,0.7199117642487823,1.4806218122481931,1.2544194042279455,1.2701555411204002,1.0224087221114089
