Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),Seconds
457.0,304.9254761,878.2509766,305.171051,888.6184082,583.8551636,1040.5,1660786911600000.0,7.6
458.0,304.9254761,878.2509766,305.171051,888.6184082,583.7321777,1040.638184,1660786911616666.5,7.6166665
459.0,304.9254761,878.2509766,305.171051,888.6184082,583.7321777,1040.638184,1660786911633333.5,7.6333335
460.0,304.9254761,878.2509766,305.171051,888.6184082,583.7321777,1040.638184,1660786911650000.0,7.65
461.0,300.0,879.0,287.8269958,889.7679443,583.7404175,1041.179932,1660786911666666.8,7.66666675
462.0,299.9903259,879.2512207,287.4983521,889.1278687,583.5,1041.0,1660786911683333.5,7.6833335
463.0,300.8095093,880.0136108,287.4983521,889.1278687,583.5090942,1041.427246,1660786911700000.0,7.7
464.0,300.3661194,879.890686,287.8553772,886.289978,583.1031494,1041.716919,1660786911716666.8,7.71666675
465.0,299.8118286,880.0322876,287.8828735,885.5610962,583.1577148,1041.5,1660786911733333.2,7.73333325
466.0,299.8118286,880.0322876,287.8828735,885.5610962,582.8870239,1041.633667,1660786911750000.0,7.75
467.0,299.8118286,880.0322876,287.8828735,885.5610962,583.0648193,1042.38269,1660786911766666.8,7.76666675
468.0,299.8118286,880.0322876,287.8828735,885.5610962,582.5853882,1042.257446,1660786911783333.2,7.78333325
469.0,299.8118286,880.0322876,287.8828735,885.5610962,581.8736572,1042.838745,1660786911800000.0,7.8
470.0,299.5981445,885.4063721,284.6296387,892.5771484,581.8042603,1042.857178,1660786911816666.5,7.8166665
471.0,315.5,878.0,301.4057922,889.7246094,581.8549194,1043.351807,1660786911833333.2,7.83333325
472.0,315.5,878.0,301.4057922,889.7246094,581.2371826,1043.24353,1660786911850000.0,7.85
473.0,315.5,878.0,301.4057922,889.7246094,581.4264526,1043.087036,1660786911866666.5,7.8666665
474.0,315.5,878.0,301.4057922,889.7246094,581.1577148,1043.5,1660786911883333.5,7.8833335
475.0,315.5,878.0,301.4057922,889.7246094,581.3174438,1043.682495,1660786911900000.0,7.9
476.0,315.5,878.0,301.4057922,889.7246094,581.3174438,1043.682495,1660786911916666.8,7.91666675
477.0,315.5,878.0,301.4057922,889.7246094,581.333313,1044.298584,1660786911933333.5,7.9333335
478.0,315.5,878.0,301.4057922,889.7246094,580.1881714,1043.895142,1660786911950000.0,7.95
479.0,315.5,878.0,301.4057922,889.7246094,579.5,1044.348755,1660786911966666.8,7.96666675
480.0,315.5,878.0,301.4057922,889.7246094,579.5,1045.0,1660786911983333.2,7.98333325
481.0,293.9629517,884.9074097,304.0,924.0,579.2242432,1045.472778,1660786912000000.0,8.0
482.0,293.9629517,884.9074097,304.0,924.0,579.404541,1045.310547,1660786912016666.8,8.01666675
483.0,293.9629517,884.9074097,304.0,924.0,579.5,1045.157715,1660786912033333.2,8.03333325
484.0,293.9629517,884.9074097,304.0,924.0,579.1577148,1045.5,1660786912050000.0,8.05
485.0,293.9629517,884.9074097,304.0,924.0,579.4289551,1045.237671,1660786912066666.5,8.0666665
486.0,293.9629517,884.9074097,304.0,924.0,579.5,1045.157715,1660786912083333.2,8.08333325
487.0,293.9629517,884.9074097,304.0,924.0,579.4550781,1045.263794,1660786912100000.0,8.1
488.0,293.9629517,884.9074097,304.0,924.0,579.2371826,1045.24353,1660786912116666.5,8.1166665
489.0,293.9629517,884.9074097,304.0,924.0,579.5,1045.0,1660786912133333.5,8.1333335
490.0,293.9629517,884.9074097,304.0,924.0,579.5,1045.0,1660786912150000.0,8.15
491.0,293.9629517,884.9074097,304.0,924.0,579.5755005,1044.981079,1660786912166666.8,8.16666675
492.0,293.9629517,884.9074097,304.0,924.0,579.5755005,1044.981079,1660786912183333.5,8.1833335
493.0,293.9629517,884.9074097,304.0,924.0,579.3389282,1044.661011,1660786912200000.0,8.2
494.0,293.9629517,884.9074097,304.0,924.0,579.5,1044.5,1660786912216666.8,8.21666675
495.0,293.9629517,884.9074097,304.0,924.0,579.5,1044.5,1660786912233333.2,8.23333325
496.0,293.9629517,884.9074097,304.0,924.0,579.6610718,1044.338989,1660786912250000.0,8.25
497.0,293.6231995,884.0,304.1358032,923.6913452,579.5645142,1044.47583,1660786912266666.8,8.26666675
498.0,295.1843872,884.24823,290.6260986,896.9478149,579.6558228,1044.184326,1660786912283333.2,8.28333325
499.0,295.1843872,884.24823,282.7320862,892.772583,580.027771,1044.238403,1660786912300000.0,8.3
500.0,295.2113953,884.2113647,282.9565125,892.8579712,580.8660889,1044.193726,1660786912316666.5,8.3166665
501.0,295.2113953,884.2113647,282.9565125,892.8579712,581.4264526,1044.087036,1660786912333333.2,8.33333325
502.0,295.2113953,884.2113647,282.9565125,892.8579712,581.3102417,1043.844849,1660786912350000.0,8.35
503.0,295.2113953,884.2113647,282.9565125,892.8579712,581.3389282,1043.661011,1660786912366666.5,8.3666665
504.0,295.2113953,884.2113647,282.9565125,892.8579712,581.3174438,1043.682495,1660786912383333.5,8.3833335
505.0,295.2113953,884.2113647,282.9565125,892.8579712,581.4158325,1043.422729,1660786912400000.0,8.4
506.0,295.2113953,884.2113647,282.9565125,892.8579712,581.4158325,1043.422729,1660786912416666.8,8.41666675
507.0,295.2113953,884.2113647,282.9565125,892.8579712,581.4158325,1043.422729,1660786912433333.5,8.4333335
508.0,295.2113953,884.2113647,282.9565125,892.8579712,581.6057739,1043.24353,1660786912450000.0,8.45
509.0,295.2113953,884.2113647,282.9565125,892.8579712,581.5,1043.0,1660786912466666.8,8.46666675
510.0,295.2113953,884.2113647,282.9565125,892.8579712,581.4264526,1043.087036,1660786912483333.2,8.48333325
511.0,295.2113953,884.2113647,282.9565125,892.8579712,581.6430664,1043.120972,1660786912500000.0,8.5
512.0,295.2113953,884.2113647,282.9565125,892.8579712,581.6610718,1042.661011,1660786912516666.8,8.51666675
513.0,297.2873535,882.2873535,310.0,918.0,582.9811401,1042.575439,1660786912533333.2,8.53333325
514.0,297.2873535,882.2873535,310.0,918.0,583.3389282,1042.661011,1660786912550000.0,8.55
515.0,297.2873535,882.2873535,310.0,918.0,583.6610718,1042.338989,1660786912566666.5,8.5666665
516.0,297.2873535,882.2873535,310.0,918.0,583.6610718,1042.338989,1660786912583333.2,8.58333325
517.0,297.2873535,882.2873535,310.0,918.0,583.6610718,1042.338989,1660786912600000.0,8.6
518.0,297.2873535,882.2873535,310.0,918.0,583.5645142,1042.47583,1660786912616666.5,8.6166665
519.0,297.2873535,882.2873535,310.0,918.0,583.6610718,1042.661011,1660786912633333.5,8.6333335
520.0,297.2873535,882.2873535,310.0,918.0,583.6430664,1042.879028,1660786912650000.0,8.65
521.0,297.2873535,882.2873535,310.0,918.0,583.2678223,1042.672363,1660786912666666.8,8.66666675
522.0,297.2873535,882.2873535,310.0,918.0,583.5,1042.5,1660786912683333.5,8.6833335
523.0,297.2873535,882.2873535,310.0,918.0,583.6610718,1042.338989,1660786912700000.0,8.7
524.0,297.2873535,882.2873535,310.0,918.0,583.6610718,1042.338989,1660786912716666.8,8.71666675
525.0,297.2873535,882.2873535,310.0,918.0,583.6610718,1042.338989,1660786912733333.2,8.73333325
526.0,297.2873535,882.2873535,310.0,918.0,583.7920532,1042.065552,1660786912750000.0,8.75
527.0,297.2873535,882.2873535,310.0,918.0,584.1520996,1042.220093,1660786912766666.8,8.76666675
528.0,297.2873535,882.2873535,310.0,918.0,584.1520996,1042.220093,1660786912783333.2,8.78333325
529.0,297.2873535,882.2873535,310.0,918.0,584.2542725,1042.415771,1660786912800000.0,8.8
530.0,297.2873535,882.2873535,310.0,918.0,584.2596436,1042.329834,1660786912816666.5,8.8166665
531.0,300.4197388,882.2345581,287.9197998,889.5870361,584.1062012,1042.321533,1660786912833333.2,8.83333325
532.0,300.4197388,882.2345581,287.9197998,889.5870361,584.3277588,1042.400024,1660786912850000.0,8.85
533.0,300.4197388,882.2345581,287.9197998,889.5870361,584.4144287,1042.105103,1660786912866666.5,8.8666665
534.0,300.4197388,882.2345581,287.9197998,889.5870361,584.4144287,1042.105103,1660786912883333.5,8.8833335
535.0,300.4197388,882.2345581,287.9197998,889.5870361,584.3894043,1042.321533,1660786912900000.0,8.9
536.0,300.4197388,882.2345581,287.9197998,889.5870361,584.4871826,1042.421631,1660786912916666.8,8.91666675
537.0,300.4197388,882.2345581,287.9197998,889.5870361,584.4871826,1042.421631,1660786912933333.5,8.9333335
538.0,300.4197388,882.2345581,287.9197998,889.5870361,584.6726685,1042.525513,1660786912950000.0,8.95
539.0,300.4197388,882.2345581,287.9197998,889.5870361,585.0687256,1042.415771,1660786912966666.8,8.96666675
540.0,300.4197388,882.2345581,287.9197998,889.5870361,585.4298096,1041.982422,1660786912983333.2,8.98333325
541.0,300.4197388,882.2345581,287.9197998,889.5870361,585.5922852,1042.154297,1660786913000000.0,9.0
542.0,300.4197388,882.2345581,287.9197998,889.5870361,585.5922852,1042.154297,1660786913016666.8,9.01666675
543.0,300.4197388,882.2345581,287.9197998,889.5870361,585.595459,1042.005737,1660786913033333.2,9.03333325
544.0,300.4197388,882.2345581,287.9197998,889.5870361,585.6825562,1041.682495,1660786913050000.0,9.05
545.0,300.4197388,882.2345581,287.9197998,889.5870361,585.5,1041.5,1660786913066666.5,9.0666665
546.0,289.3333435,884.0,288.0,894.0,585.3041992,1041.608398,1660786913083333.2,9.08333325
547.0,301.5,882.0,290.0,884.0,585.3041992,1041.608398,1660786913100000.0,9.1
548.0,301.5,882.0,290.0,884.0,585.4158325,1041.422729,1660786913116666.5,9.1166665
549.0,301.5,882.0,290.0,884.0,585.5,1041.842285,1660786913133333.5,9.1333335
550.0,301.5,882.0,290.0,884.0,585.3916016,1041.656982,1660786913150000.0,9.15
551.0,301.5,882.0,290.0,884.0,585.3916016,1041.656982,1660786913166666.8,9.16666675
552.0,301.5,882.0,290.0,884.0,585.4158325,1041.422729,1660786913183333.5,9.1833335
553.0,301.5,882.0,290.0,884.0,585.5,1041.333374,1660786913200000.0,9.2
554.0,301.5,882.0,290.0,884.0,585.6897583,1041.531372,1660786913216666.8,9.21666675
555.0,301.5,882.0,315.0246582,917.2831421,585.8549194,1041.351807,1660786913233333.2,9.23333325
556.0,301.5,882.0,315.0246582,917.2831421,585.8549194,1041.351807,1660786913250000.0,9.25
557.0,301.5,882.0,315.0246582,917.2831421,585.8549194,1041.351807,1660786913266666.8,9.26666675
558.0,301.2156982,882.6274414,289.8616638,886.5533447,585.8549194,1041.351807,1660786913283333.2,9.28333325
559.0,301.2156982,882.6274414,289.8616638,886.5533447,585.9371338,1041.3396,1660786913300000.0,9.3
560.0,301.2156982,882.6274414,289.8616638,886.5533447,585.9371338,1041.3396,1660786913316666.5,9.3166665
561.0,301.2156982,882.6274414,289.8616638,886.5533447,585.9371338,1041.3396,1660786913333333.2,9.33333325
562.0,301.2156982,882.6274414,289.8616638,886.5533447,585.9371338,1041.3396,1660786913350000.0,9.35
563.0,301.2156982,882.6274414,289.8616638,886.5533447,585.9371338,1041.3396,1660786913366666.5,9.3666665
564.0,301.2156982,882.6274414,289.8616638,886.5533447,585.7744141,1041.521851,1660786913383333.5,9.3833335
565.0,301.2156982,882.6274414,289.8616638,886.5533447,585.7744141,1041.521851,1660786913400000.0,9.4
566.0,301.2156982,882.6274414,289.8616638,886.5533447,585.9371338,1041.3396,1660786913416666.8,9.41666675
567.0,301.2156982,882.6274414,289.8616638,886.5533447,586.1582642,1041.225586,1660786913433333.5,9.4333335
568.0,301.2156982,882.6274414,289.8616638,886.5533447,586.1582642,1041.225586,1660786913450000.0,9.45
569.0,301.2156982,882.6274414,289.8616638,886.5533447,586.2767334,1041.47168,1660786913466666.8,9.46666675
570.0,301.2156982,882.6274414,289.8616638,886.5533447,586.2767334,1041.47168,1660786913483333.2,9.48333325
571.0,301.2156982,882.6274414,289.8616638,886.5533447,586.2767334,1041.47168,1660786913500000.0,9.5
572.0,301.2156982,882.6274414,289.8616638,886.5533447,587.2242432,1041.472778,1660786913516666.8,9.51666675
573.0,301.2156982,882.6274414,289.8616638,886.5533447,587.2242432,1041.472778,1660786913533333.2,9.53333325
574.0,301.2156982,882.6274414,289.8616638,886.5533447,586.3012695,1041.548096,1660786913550000.0,9.55
575.0,301.2156982,882.6274414,289.8616638,886.5533447,586.6845703,1041.641602,1660786913566666.5,9.5666665
576.0,301.289856,882.1594238,297.0,897.5,586.2767334,1041.47168,1660786913583333.2,9.58333325
577.0,301.289856,882.1594238,297.0,897.5,586.6845703,1041.641602,1660786913600000.0,9.6
578.0,301.289856,882.1594238,297.0,897.5,586.6845703,1041.641602,1660786913616666.5,9.6166665
579.0,301.0,882.3571167,296.368042,897.7927856,586.5814209,1041.37207,1660786913633333.5,9.6333335
580.0,296.0666809,897.9000244,285.1923828,900.5962524,587.0,1041.092163,1660786913650000.0,9.65
581.0,296.0666809,897.9000244,285.1923828,900.5962524,587.2747192,1041.425903,1660786913666666.8,9.66666675
582.0,296.0666809,897.9000244,285.1923828,900.5962524,587.2957153,1041.301025,1660786913683333.5,9.6833335
583.0,296.0666809,897.9000244,285.1923828,900.5962524,587.3276367,1040.732178,1660786913700000.0,9.7
584.0,296.0666809,897.9000244,285.1923828,900.5962524,587.2550659,1040.744873,1660786913716666.8,9.71666675
585.0,301.3250122,880.9500122,286.0,893.5,587.1976318,1040.775757,1660786913733333.2,9.73333325
586.0,301.3250122,880.9500122,286.0,893.5,587.0427856,1040.749268,1660786913750000.0,9.75
587.0,301.3250122,880.9500122,286.0,893.5,586.9134521,1040.605713,1660786913766666.8,9.76666675
588.0,301.3250122,880.9500122,286.0,893.5,586.5612793,1040.347534,1660786913783333.2,9.78333325
589.0,301.3250122,880.9500122,286.0,893.5,586.4194336,1040.69165,1660786913800000.0,9.8
590.0,301.3250122,880.9500122,286.0,893.5,586.1416016,1040.834839,1660786913816666.5,9.8166665
591.0,301.3250122,880.9500122,286.0,893.5,586.222229,1040.831787,1660786913833333.2,9.83333325
592.0,315.5,885.0,290.1851807,887.7252808,586.1416016,1040.834839,1660786913850000.0,9.85
593.0,315.5,885.0,290.1851807,887.7252808,586.3757935,1040.578491,1660786913866666.5,9.8666665
594.0,315.5,885.0,290.1851807,887.7252808,586.2542725,1040.415771,1660786913883333.5,9.8833335
595.0,301.2416687,880.5,315.5,885.0,586.0848999,1040.305054,1660786913900000.0,9.9
596.0,301.2416687,880.5,315.5,885.0,585.7920532,1040.065552,1660786913916666.8,9.91666675
597.0,301.1929932,880.1929932,289.4864502,893.2150269,585.6558228,1040.184326,1660786913933333.5,9.9333335
598.0,300.625,880.46875,289.2888489,892.3068237,585.666687,1040.112915,1660786913950000.0,9.95
599.0,300.4666748,880.3237915,313.6063538,883.8762207,585.4196167,1039.901733,1660786913966666.8,9.96666675
600.0,300.4666748,880.3237915,313.6063538,883.8762207,585.0471802,1039.704956,1660786913983333.2,9.98333325
601.0,300.4666748,880.3237915,313.6063538,883.8762207,584.0,1040.179443,1660786914000000.0,10.0
602.0,299.8579102,879.8251343,290.3333435,887.0,584.2596436,1040.329834,1660786914016666.8,10.01666675
603.0,299.8579102,879.8251343,290.3333435,887.0,584.2596436,1040.329834,1660786914033333.2,10.03333325
604.0,299.8579102,879.8251343,290.3333435,887.0,584.2596436,1040.329834,1660786914050000.0,10.05
605.0,299.8579102,879.8251343,290.6913452,887.1358032,584.2596436,1040.329834,1660786914066666.5,10.0666665
606.0,299.8579102,879.8251343,290.6913452,887.1358032,584.2596436,1040.329834,1660786914083333.2,10.08333325
607.0,299.8579102,879.8251343,290.6913452,887.1358032,584.3757935,1040.578491,1660786914100000.0,10.1
608.0,299.8579102,879.8251343,290.6913452,887.1358032,583.9371338,1041.3396,1660786914116666.5,10.1166665
609.0,299.8579102,879.8251343,290.6913452,887.1358032,583.4550781,1041.263794,1660786914133333.5,10.1333335
610.0,299.8579102,879.8251343,290.6913452,887.1358032,583.3041992,1041.608398,1660786914150000.0,10.15
611.0,299.8579102,879.8251343,290.6913452,887.1358032,583.3916016,1041.656982,1660786914166666.8,10.16666675
612.0,299.8579102,879.8251343,290.6913452,887.1358032,583.3174438,1041.682495,1660786914183333.5,10.1833335
613.0,299.8579102,879.8251343,290.6913452,887.1358032,583.1577148,1041.5,1660786914200000.0,10.2
614.0,299.8579102,879.8251343,290.6913452,887.1358032,583.3174438,1041.682495,1660786914216666.8,10.21666675
615.0,299.8579102,879.8251343,290.6913452,887.1358032,583.0471802,1041.704956,1660786914233333.2,10.23333325
616.0,299.8579102,879.8251343,290.6913452,887.1358032,583.1209717,1041.930054,1660786914250000.0,10.25
617.0,299.8579102,879.8251343,290.6913452,887.1358032,583.2938232,1042.234619,1660786914266666.8,10.26666675
618.0,299.8579102,879.8251343,290.6913452,887.1358032,583.2749634,1042.296875,1660786914283333.2,10.28333325
619.0,299.8579102,879.8251343,290.6913452,887.1358032,582.8404541,1042.421631,1660786914300000.0,10.3
620.0,299.8579102,879.8251343,290.6913452,887.1358032,582.6864624,1042.5,1660786914316666.5,10.3166665
621.0,299.8579102,879.8251343,290.6913452,887.1358032,582.6726685,1042.525513,1660786914333333.2,10.33333325
622.0,299.8579102,879.8251343,290.6913452,887.1358032,582.4121094,1043.0,1660786914350000.0,10.35
623.0,299.8579102,879.8251343,290.6913452,887.1358032,582.4226074,1043.077393,1660786914366666.5,10.3666665
624.0,299.8579102,879.8251343,290.6913452,887.1358032,582.2072754,1043.204468,1660786914383333.5,10.3833335
625.0,299.8579102,879.8251343,290.6913452,887.1358032,581.8549194,1043.351807,1660786914400000.0,10.4
626.0,299.8579102,879.8251343,290.6913452,887.1358032,581.8549194,1043.351807,1660786914416666.8,10.41666675
627.0,299.8579102,879.8251343,290.6913452,887.1358032,581.666687,1043.194214,1660786914433333.5,10.4333335
628.0,299.8579102,879.8251343,290.6913452,887.1358032,581.857605,1043.427246,1660786914450000.0,10.45
629.0,299.8579102,879.8251343,290.6913452,887.1358032,581.5999756,1043.341675,1660786914466666.8,10.46666675
630.0,299.8579102,879.8251343,290.6913452,887.1358032,581.508606,1043.43103,1660786914483333.2,10.48333325
631.0,299.8579102,879.8251343,290.6913452,887.1358032,581.508606,1043.43103,1660786914500000.0,10.5
632.0,299.8579102,879.8251343,290.6913452,887.1358032,581.2371826,1043.24353,1660786914516666.8,10.51666675
633.0,299.8579102,879.8251343,290.6913452,887.1358032,581.3916016,1043.656982,1660786914533333.2,10.53333325
634.0,299.8579102,879.8251343,290.6913452,887.1358032,581.3041992,1043.608398,1660786914550000.0,10.55
635.0,299.8579102,879.8251343,290.6913452,887.1358032,581.3174438,1043.682495,1660786914566666.5,10.5666665
636.0,299.8579102,879.8251343,290.6913452,887.1358032,581.3174438,1043.682495,1660786914583333.2,10.58333325
637.0,299.8579102,879.8251343,290.6913452,887.1358032,580.8449097,1043.689819,1660786914600000.0,10.6
638.0,299.8579102,879.8251343,290.6913452,887.1358032,580.8449097,1043.689819,1660786914616666.5,10.6166665
639.0,299.8579102,879.8251343,290.6913452,887.1358032,580.4901733,1043.915039,1660786914633333.5,10.6333335
640.0,299.8579102,879.8251343,290.6913452,887.1358032,580.2754517,1043.666626,1660786914650000.0,10.65
641.0,299.8579102,879.8251343,290.6913452,887.1358032,580.5596313,1043.581543,1660786914666666.8,10.66666675
642.0,299.8579102,879.8251343,290.6913452,887.1358032,580.5596313,1043.581543,1660786914683333.5,10.6833335
643.0,299.8579102,879.8251343,290.6913452,887.1358032,580.5,1043.5,1660786914700000.0,10.7
644.0,296.3461609,884.2724609,286.4458313,889.4666748,580.2547607,1043.729004,1660786914716666.8,10.71666675
645.0,296.3461609,884.2724609,286.4829102,889.5427246,580.5727539,1043.821167,1660786914733333.2,10.73333325
646.0,296.3461609,884.2724609,286.4829102,889.5427246,581.1508789,1044.187378,1660786914750000.0,10.75
647.0,296.3461609,884.2724609,286.4829102,889.5427246,581.1508789,1044.187378,1660786914766666.8,10.76666675
648.0,296.3461609,884.2724609,286.4829102,889.5427246,581.2764893,1044.40564,1660786914783333.2,10.78333325
649.0,296.3461609,884.2724609,286.4829102,889.5427246,580.9604492,1044.559326,1660786914800000.0,10.8
650.0,296.3461609,884.2724609,286.4829102,889.5427246,580.9604492,1044.559326,1660786914816666.5,10.8166665
651.0,296.3461609,884.2724609,286.4829102,889.5427246,580.8861084,1044.56665,1660786914833333.2,10.83333325
652.0,296.3461609,884.2724609,286.4829102,889.5427246,581.0588379,1044.5,1660786914850000.0,10.85
653.0,296.3461609,884.2724609,286.4829102,889.5427246,581.5,1044.450806,1660786914866666.5,10.8666665
654.0,296.3461609,884.2724609,286.4829102,889.5427246,581.404541,1044.638184,1660786914883333.5,10.8833335
655.0,296.3461609,884.2724609,286.4829102,889.5427246,581.5645142,1044.47583,1660786914900000.0,10.9
656.0,296.3461609,884.2724609,286.4829102,889.5427246,581.5645142,1044.47583,1660786914916666.8,10.91666675
657.0,296.3461609,884.2724609,286.4829102,889.5427246,581.6558228,1044.184326,1660786914933333.5,10.9333335
658.0,296.3461609,884.2724609,286.4829102,889.5427246,581.7245483,1044.170776,1660786914950000.0,10.95
659.0,296.3461609,884.2724609,286.4829102,889.5427246,581.5,1043.842285,1660786914966666.8,10.96666675
660.0,296.3461609,884.2724609,286.4829102,889.5427246,581.6610718,1043.661011,1660786914983333.2,10.98333325
661.0,296.3461609,884.2724609,286.4829102,889.5427246,581.777771,1043.682983,1660786915000000.0,11.0
662.0,296.3461609,884.2724609,286.4829102,889.5427246,582.8449097,1043.310181,1660786915016666.8,11.01666675
663.0,296.3461609,884.2724609,286.4829102,889.5427246,582.9312744,1043.188965,1660786915033333.2,11.03333325
664.0,296.3461609,884.2724609,286.4829102,889.5427246,583.2371826,1043.24353,1660786915050000.0,11.05
665.0,296.3461609,884.2724609,286.4829102,889.5427246,583.3102417,1043.155151,1660786915066666.5,11.0666665
666.0,296.3461609,884.2724609,286.4829102,889.5427246,582.9144287,1043.362793,1660786915083333.2,11.08333325
667.0,296.3461609,884.2724609,286.4829102,889.5427246,583.0,1043.296021,1660786915100000.0,11.1
668.0,296.3461609,884.2724609,286.4829102,889.5427246,582.9144287,1043.362793,1660786915116666.5,11.1166665
669.0,296.3461609,884.2724609,286.4829102,889.5427246,582.9144287,1043.362793,1660786915133333.5,11.1333335
670.0,296.3461609,884.2724609,286.4829102,889.5427246,583.3208618,1043.174438,1660786915150000.0,11.15
671.0,296.3461609,884.2724609,286.4829102,889.5427246,583.5735474,1043.282227,1660786915166666.8,11.16666675
672.0,296.3461609,884.2724609,286.4829102,889.5427246,583.8549194,1043.351807,1660786915183333.5,11.1833335
673.0,296.3461609,884.2724609,286.4829102,889.5427246,583.6897583,1043.155151,1660786915200000.0,11.2
674.0,296.3461609,884.2724609,286.4829102,889.5427246,583.9371338,1043.3396,1660786915216666.8,11.21666675
675.0,296.3461609,884.2724609,286.4829102,889.5427246,583.9371338,1043.3396,1660786915233333.2,11.23333325
676.0,296.3461609,884.2724609,286.4829102,889.5427246,583.9371338,1043.3396,1660786915250000.0,11.25
677.0,296.3461609,884.2724609,286.4829102,889.5427246,584.0693359,1043.221069,1660786915266666.8,11.26666675
678.0,296.3461609,884.2724609,286.4829102,889.5427246,584.0693359,1043.221069,1660786915283333.2,11.28333325
679.0,296.3461609,884.2724609,286.4829102,889.5427246,584.7452393,1043.270996,1660786915300000.0,11.3
680.0,296.3461609,884.2724609,286.4829102,889.5427246,585.3366699,1043.229004,1660786915316666.5,11.3166665
681.0,296.3461609,884.2724609,286.4829102,889.5427246,585.5283203,1043.06604,1660786915333333.2,11.33333325
682.0,296.3461609,884.2724609,286.4829102,889.5427246,585.5,1043.333374,1660786915350000.0,11.35
683.0,296.3461609,884.2724609,286.4829102,889.5427246,585.6958008,1043.608398,1660786915366666.5,11.3666665
684.0,296.3461609,884.2724609,286.4829102,889.5427246,585.6018677,1043.753052,1660786915383333.5,11.3833335
685.0,296.3461609,884.2724609,286.4829102,889.5427246,585.6018677,1043.753052,1660786915400000.0,11.4
686.0,296.3461609,884.2724609,286.4829102,889.5427246,585.5,1043.842285,1660786915416666.8,11.41666675
687.0,296.3461609,884.2724609,286.4829102,889.5427246,585.5710449,1043.762329,1660786915433333.5,11.4333335
688.0,296.3461609,884.2724609,286.4829102,889.5427246,585.6958008,1043.608398,1660786915450000.0,11.45
689.0,296.3461609,884.2724609,286.4829102,889.5427246,585.6897583,1043.844849,1660786915466666.8,11.46666675
690.0,296.3461609,884.2724609,286.4829102,889.5427246,585.7036743,1043.770996,1660786915483333.2,11.48333325
691.0,296.3461609,884.2724609,286.4829102,889.5427246,585.857605,1043.427246,1660786915500000.0,11.5
692.0,296.3461609,884.2724609,286.4829102,889.5427246,586.1174927,1043.748657,1660786915516666.8,11.51666675
693.0,296.3461609,884.2724609,286.4829102,889.5427246,586.1174927,1043.748657,1660786915533333.2,11.53333325
694.0,296.3461609,884.2724609,286.4829102,889.5427246,586.1174927,1043.748657,1660786915550000.0,11.55
695.0,296.3461609,884.2724609,286.4829102,889.5427246,585.8422852,1043.5,1660786915566666.5,11.5666665
696.0,296.3461609,884.2724609,286.4829102,889.5427246,585.8422852,1043.5,1660786915583333.2,11.58333325
697.0,296.3461609,884.2724609,286.4829102,889.5427246,585.8422852,1043.5,1660786915600000.0,11.6
698.0,296.3461609,884.2724609,286.4829102,889.5427246,585.857605,1043.427246,1660786915616666.5,11.6166665
699.0,290.3639526,889.1326294,305.5,893.5,585.857605,1043.427246,1660786915633333.5,11.6333335
700.0,290.3639526,889.1326294,305.5,893.5,585.857605,1043.427246,1660786915650000.0,11.65
701.0,290.3639526,889.1326294,305.5,893.5,586.1582642,1043.225586,1660786915666666.8,11.66666675
702.0,290.3639526,889.1326294,305.5,893.5,586.1582642,1043.225586,1660786915683333.5,11.6833335
703.0,290.3639526,889.1326294,305.5,893.5,586.6466064,1043.269043,1660786915700000.0,11.7
704.0,290.3639526,889.1326294,305.5,893.5,587.0,1043.0,1660786915716666.8,11.71666675
705.0,290.3639526,889.1326294,305.5,893.5,587.1976318,1042.775757,1660786915733333.2,11.73333325
706.0,290.3639526,889.1326294,305.5,893.5,586.9824829,1042.921021,1660786915750000.0,11.75
707.0,290.3639526,889.1326294,305.5,893.5,586.9824829,1042.921021,1660786915766666.8,11.76666675
708.0,290.3639526,889.1326294,305.5,893.5,587.0593262,1042.813599,1660786915783333.2,11.78333325
709.0,290.3639526,889.1326294,305.5,893.5,587.1931763,1043.171387,1660786915800000.0,11.8
710.0,290.3639526,889.1326294,305.5,893.5,587.4188843,1043.162231,1660786915816666.5,11.8166665
711.0,290.3639526,889.1326294,305.5,893.5,587.5,1043.0,1660786915833333.2,11.83333325
712.0,290.3639526,889.1326294,305.5,893.5,587.5,1043.0,1660786915850000.0,11.85
713.0,290.3639526,889.1326294,305.5,893.5,587.8023682,1042.775757,1660786915866666.5,11.8666665
714.0,290.3639526,889.1326294,305.5,893.5,587.8422852,1042.5,1660786915883333.5,11.8833335
715.0,290.3639526,889.1326294,305.5,893.5,588.0031738,1042.613159,1660786915900000.0,11.9
716.0,290.3639526,889.1326294,305.5,893.5,587.6558228,1042.184326,1660786915916666.8,11.91666675
717.0,290.3639526,889.1326294,305.5,893.5,587.5645142,1042.47583,1660786915933333.5,11.9333335
718.0,290.3639526,889.1326294,305.5,893.5,587.6610718,1042.661011,1660786915950000.0,11.95
719.0,292.3536682,887.0244141,298.6405334,897.0195923,587.5,1042.857178,1660786915966666.8,11.96666675
720.0,292.3536682,887.0244141,298.6405334,897.0195923,587.3389282,1042.661011,1660786915983333.2,11.98333325
721.0,292.3536682,887.0244141,298.6405334,897.0195923,587.5,1043.0,1660786916000000.0,12.0
722.0,292.3536682,887.0244141,298.6405334,897.0195923,587.5755005,1042.981079,1660786916016666.8,12.01666675
