Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder X,Shoulder Y,Elbow X,Elbow Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Shoulder X meters,Elbow X meters,Hand Pink Y meters,Body Pink Y meters,Shoulder Y meters,Elbow Y meters
11.0,520.6004028,1356.749512,714.8613281,1174.817139,659.666687,919.2642822,599.3752441,1132.427124,1658964378166666.8,0.05908656226234815,0.16666675,0.5362099059388508,-0.7362954839031927,0.6794459056981417,0.617346704943688,-1.3974298219888004,-1.2100424513896282,-0.9468271857653032,-1.166381428782566
12.0,520.5569458,1356.681152,714.8029175,1174.785522,659.8419189,919.0723877,599.3555298,1132.365601,1658964378183333.5,0.051302405597452916,0.1833335,0.5361651459391331,-0.7362353219398837,0.6796263916910665,0.6173263995369082,-1.3973594123061095,-1.2100098863963915,-0.9466295375667196,-1.1663180610981276
13.0,520.6176147,1356.660522,714.6776733,1174.771362,659.5168457,919.2996216,599.3752441,1132.427124,1658964378200000.0,0.05778392948251372,0.2,0.5362276339145312,-0.7361063224609357,0.6792915716082204,0.617346704943688,-1.397338163743296,-1.2099953018278296,-0.9468635847696988,-1.166381428782566
14.0,520.5952148,1356.482178,714.3601074,1174.69104,659.6107788,919.1715088,599.432312,1132.432373,1658964378216666.8,0.04835475612929623,0.21666675,0.536204562383646,-0.7357792347743864,0.6793883211659324,0.6174054839479427,-1.3971544723382368,-1.2099125714806511,-0.9467316306796364,-1.166386835166774
15.0,520.8200684,1356.605347,714.3601074,1174.69104,659.6107788,919.1715088,599.7416382,1132.387451,1658964378233333.2,0.07976665040512909,0.23333325,0.5364361579165299,-0.7357792347743864,0.6793883211659324,0.6177240848781654,-1.397281334395103,-1.2099125714806511,-0.9467316306796364,-1.166340566241001
16.0,520.7463379,1356.651978,714.1730347,1174.722656,659.5058594,919.3019409,599.5,1132.5,1658964378250000.0,0.0727821338674012,0.25,0.5363602167066168,-0.7355865529509933,0.6792802558987858,0.6174752014816172,-1.3973293635629431,-1.209945135443904,-0.9468659736107912,-1.1664564898714451
17.0,520.211731,1356.746338,714.1730347,1174.722656,659.4764404,919.4019775,599.4598389,1132.696777,1658964378266666.8,0.012749628548575935,0.26666675,0.5358095803374909,-0.7355865529509933,0.6792499548096242,0.6174338362050297,-1.3974265528206775,-1.209945135443904,-0.9469690096737444,-1.1666591669652269
18.0,520.1188965,1356.59021,714.0516968,1174.586548,659.4054565,919.1384277,599.3909302,1132.794189,1658964378283333.2,0.004206401439991397,0.28333325,0.535713962319823,-0.7354615768971987,0.6791768425528195,0.6173628613703068,-1.3972657435325095,-1.2098049464285192,-0.94669755768733,-1.1667594997330777
19.0,519.939209,1356.620605,714.0,1174.5,659.4054565,919.1384277,599.2904663,1132.87915,1658964378300000.0,0.024420258501678817,0.3,0.5355288871317225,-0.7354083300381563,0.6791768425528195,0.6172593851953375,-1.397297049885719,-1.2097158034031017,-0.94669755768733,-1.166847008174434
20.0,519.939209,1356.620605,713.9475098,1174.099731,659.4008179,919.6298828,599.2854004,1132.876221,1658964378316666.5,0.024444263197530416,0.3166665,0.5355288871317225,-0.7353542659900816,0.679172064870635,0.6172541674011369,-1.397297049885719,-1.209303532875292,-0.9472037484077498,-1.166843991352307
21.0,519.8811035,1356.603027,713.890686,1174.069336,659.4331055,919.7265625,599.4362183,1132.899048,1658964378333333.2,0.03203135271663905,0.33333325,0.535469039416427,-0.7352957384048372,0.6792053205709108,0.6174095073730962,-1.3972789448330225,-1.2092722265220823,-0.94730332691857,-1.1668675027892117
22.0,519.6343384,1356.598022,713.9246216,1173.768066,659.1195679,919.7137451,599.2904663,1132.87915,1658964378350000.0,0.06160267279754801,0.35,0.5352148753966753,-0.7353306915181773,0.6788823819675212,0.6172593851953375,-1.3972737897648262,-1.2089619233461857,-0.9472901252060636,-1.166847008174434
23.0,519.5,1356.5,713.890686,1174.069336,659.0108643,919.8206787,599.2261353,1132.978516,1658964378366666.5,0.08134259058022433,0.3666665,0.5350765090403672,-0.7352957384048372,0.6787704190362255,0.6171931253167945,-1.3971728287069454,-1.2092722265220823,-0.9474002650662892,-1.166949353530348
24.0,519.4216919,1356.457886,713.9246216,1173.768066,659.0108643,919.8206787,599.1357422,1132.918213,1658964378383333.5,0.09226788805410632,0.3833335,0.5349958529772727,-0.7353306915181773,0.6787704190362255,0.6171000219012232,-1.3971294519752768,-1.2089619233461857,-0.9474002650662892,-1.1668872424259693
25.0,519.0723877,1356.453979,713.8613281,1173.746338,658.9121094,919.8901367,598.920105,1133.376221,1658964378400000.0,0.13402367450844105,0.4,0.5346360753604698,-0.735265500247677,0.6786687031033234,0.616877919109702,-1.3971254278291347,-1.2089395438613182,-0.947471805671034,-1.1673589831800648
26.0,519.211731,1356.291382,713.7555542,1173.52063,658.8305054,919.7161865,599.0388794,1133.144409,1658964378416666.8,0.12359221327588847,0.41666675,0.5347795966819754,-0.7351565548594968,0.6785846523170987,0.6170002548003957,-1.396957955576699,-1.208707068310399,-0.9472926398081604,-1.1671202206089124
27.0,519.2658081,1356.135132,713.6941528,1173.302368,658.8305054,919.7161865,599.0388794,1133.144409,1658964378433333.5,0.12310297434819654,0.4333335,0.534835295211113,-0.735093312421071,0.6785846523170987,0.6170002548003957,-1.396797020630525,-1.2084822620177789,-0.9472926398081604,-1.1671202206089124
28.0,519.0881958,1356.120483,713.7710571,1173.296265,658.8250732,920.1417847,599.1116943,1133.268433,1658964378450000.0,0.14494890084468953,0.45,0.5346523574450945,-0.73517252259311,0.6785790572398852,0.6170752529572736,-1.3967819323999549,-1.2084759760275294,-0.9477309989979772,-1.167247963301804
29.0,518.8531494,1356.170654,713.7710571,1173.296265,658.8250732,920.1417847,599.1105347,1133.333374,1658964378466666.8,0.1710375673308856,0.46666675,0.5344102634948067,-0.73517252259311,0.6785790572398852,0.6170740585882267,-1.396833607709936,-1.2084759760275294,-0.9477309989979772,-1.167314851470377
30.0,518.7059937,1356.318848,713.6941528,1173.302368,658.5,920.5,599.0690308,1133.812622,1658964378483333.2,0.18307793356162408,0.48333325,0.5342586955289907,-0.735093312421071,0.6782442371570391,0.6170313102495865,-1.3969862451077812,-1.2084822620177789,-0.9480999549021328,-1.1678084690773154
31.0,518.583313,1356.363037,713.6175537,1173.329834,658.4031982,920.62677,599.0690308,1133.812622,1658964378500000.0,0.19607710305324794,0.5,0.5341323364131435,-0.7350144166000439,0.6781445328852146,0.6170313102495865,-1.397031759055535,-1.2085105515488614,-0.9482305259301425,-1.1678084690773154
32.0,518.4612427,1356.130005,713.46875,1172.385376,658.4031982,920.62677,598.8920898,1133.845825,1658964378516666.8,0.21955390946832937,0.51666675,0.5340066059993196,-0.7348611512211636,0.6781445328852146,0.616849063911596,-1.3967917399043228,-1.2075377752455403,-0.9482305259301425,-1.1678426676246298
33.0,518.4612427,1356.130005,713.0,1171.894287,658.1091919,920.5828247,598.881897,1133.78479,1658964378533333.2,0.21957724589611025,0.53333325,0.5340066059993196,-0.7343783463826407,0.677841711201596,0.616838565494192,-1.3967917399043228,-1.207031961602137,-0.9481852629894058,-1.1677798025722153
34.0,518.4612427,1356.130005,712.1125488,1171.709961,657.8574219,921.0963135,598.8172607,1133.660645,1658964378550000.0,0.2198492893264651,0.55,0.5340066059993196,-0.7334642861515729,0.6775823922166467,0.616771991161639,-1.3967917399043228,-1.2068421088348504,-0.948714148060696,-1.1676519352513013
35.0,518.3311768,1356.133301,711.3621216,1171.168701,657.7880249,921.4393311,598.8419189,1133.870483,1658964378566666.5,0.23543566870305685,0.5666665,0.5338726402481797,-0.7326913584009186,0.6775109144409049,0.6167973887046134,-1.3967951347304517,-1.206284619881466,-0.9490674505822504,-1.167868064961607
36.0,518.194458,1356.0,710.3621216,1171.168701,657.1034546,921.5230103,598.4251709,1133.720581,1658964378583333.2,0.2570445503129657,0.58333325,0.5337318221187781,-0.7316613747454029,0.6768058182208535,0.6163681450761447,-1.3966578368791875,-1.206284619881466,-0.9491536387905568,-1.1677136683516782
37.0,517.8910522,1355.734253,709.8874512,1171.709961,656.5487671,921.0244141,598.0690308,1133.812622,1658964378600000.0,0.30328439752430547,0.6,0.5334193191037894,-0.7311724719916458,0.6762344991619347,0.6160013265940709,-1.3963841218126851,-1.2068421088348504,-0.9486400928538548,-1.1678084690773154
38.0,517.9138184,1355.555542,709.8874512,1171.709961,656.5,920.5,597.7075806,1133.333374,1658964378616666.5,0.30703373891523894,0.6166665,0.5334427679176875,-0.7311724719916458,0.6761842698460078,0.6156290387957881,-1.3962000524036244,-1.2068421088348504,-0.9480999549021328,-1.167314851470377
39.0,517.6474609,1354.967896,710.1083374,1171.266724,656.0535889,920.5178833,597.2666626,1132.554321,1658964378633333.5,0.36133980155660456,0.6333335,0.5331684240461636,-0.7313999811673748,0.6757244737093671,0.6151749004623654,-1.395594786628395,-1.2063855819693308,-0.9481183744088396,-1.1665124396135966
40.0,517.307373,1354.859253,710.0582275,1170.751343,655.3763428,920.3311768,597.0,1132.14856,1658964378650000.0,0.40605768196408704,0.65,0.5328181390677249,-0.7313483687893954,0.6750269212956054,0.6149002423428281,-1.395482886114109,-1.205854747962967,-0.947926069765461,-1.166094512415551
41.0,516.8811035,1354.603027,710.0,1169.894775,654.8637085,919.8140259,596.333313,1132.270508,1658964378666666.8,0.4663541098495831,0.66666675,0.5323790884498801,-0.7312883954160938,0.6744989163453488,0.6142135656294834,-1.395218977521991,-1.2049724969231297,-0.9473934127910258,-1.1662201168623738
42.0,516.4020386,1354.280762,709.7019653,1170.09021,654.8076172,919.8533325,596.0,1132.14856,1658964378683333.5,0.5360275219503294,0.6833335,0.5318856594329489,-0.7309814245463172,0.674441143223132,0.6138702586873125,-1.3948870498392465,-1.2051737917788454,-0.9474338979465796,-1.166094512415551
43.0,515.8852539,1354.422119,709.6309814,1170.079346,654.7589722,919.8323975,595.2662964,1132.187744,1658964378700000.0,0.5924567617692119,0.7,0.5313533796385282,-0.7309083122895125,0.6743910396682095,0.6131145559713195,-1.3950326452388389,-1.205162602036412,-0.9474123352387516,-1.1661348712951087
44.0,515.1443481,1354.144409,709.2312622,1169.846924,654.1853638,919.9804077,595.0535889,1132.170654,1658964378716666.8,0.6920608366559959,0.71666675,0.5305902587742516,-0.7304966080467167,0.6738002323915431,0.612895470722914,-1.3947466084778657,-1.2049232111752295,-0.947564783325601,-1.166117268874436
45.0,514.4621582,1354.259766,708.5,1170.5,653.9402466,920.1521606,594.2787476,1132.278687,1658964378733333.2,0.7696087865736011,0.73333325,0.5298876143272937,-0.7297434199328203,0.6735477656818573,0.6120973968482954,-1.3948654243024148,-1.205595868781039,-0.9477416860053884,-1.166228541098692
46.0,513.5595093,1354.363037,708.7033081,1171.130005,653.6765747,920.5178833,593.8659058,1132.345215,1658964378750000.0,0.8743536558859596,0.75,0.5289579007136246,-0.7299528239528542,0.6732761879344384,0.6116721765419818,-1.3949717917445037,-1.2062447636339322,-0.9481183744088396,-1.1662970638513264
47.0,512.6205444,1354.664551,709.0,1171.5,653.1280518,920.6478271,593.1809692,1132.333374,1658964378766666.8,0.9755376023726553,0.76666675,0.5279907822135217,-0.7302584117605782,0.6727112183127625,0.6109667030389174,-1.395282346236413,-1.2066258524365547,-0.9482522143989752,-1.1662848678148614
48.0,511.9303894,1354.774292,709.2756958,1171.250977,652.9893799,920.9414673,593.1809692,1132.333374,1658964378783333.2,1.0544562753682407,0.78333325,0.5272799338437494,-0.7305423739284724,0.6725683885222832,0.6109667030389174,-1.3953953776727528,-1.2063693628167071,-0.9485546590055774,-1.1662848678148614
49.0,511.3651733,1355.048828,709.5,1171.5,652.8250732,921.1859741,592.1310425,1133.348755,1658964378800000.0,1.1119647221803683,0.8,0.5266977704989151,-0.730773403588336,0.6723991553067915,0.609885295698428,-1.3956781452656033,-1.2066258524365547,-0.9488064970132398,-1.1673306936489825
50.0,511.004425,1355.090454,709.2756958,1171.250977,652.5,921.3666382,591.7269287,1133.451782,1658964378816666.5,1.1541654987376748,0.8166665,0.5263262056461601,-0.7305423739284724,0.6720643352239454,0.6094690650894596,-1.3957210193652478,-1.2063693628167071,-0.9489925780833784,-1.1674368097750594
51.0,510.3595276,1355.528564,709.1125488,1171.290039,652.3927002,922.2181396,591.7163696,1133.780884,1658964378833333.2,1.216190063666895,0.83333325,0.5256619718646754,-0.730374335185026,0.6719538181837053,0.6094581893890426,-1.396172265504566,-1.206409596038259,-0.949869610608027,-1.1677757794560568
52.0,510.1443787,1355.144409,709.1044312,1171.574341,652.2796021,922.5444336,591.0120239,1133.885498,1658964378850000.0,1.2578987988210901,0.85,0.5254403720141734,-0.7303659741897041,0.6718373289892354,0.60873272483021,-1.3957765921333811,-1.2067024224514893,-0.9502056880949198,-1.167883530166195
53.0,510.1252747,1355.391479,708.9658813,1171.753784,652.0,922.5,591.0529175,1133.97644,1658964378866666.5,1.2507381261830386,0.8666665,0.5254206952064183,-0.7302232700572306,0.6715493433961875,0.6087748445698251,-1.3960310701951493,-1.206887245808586,-0.950159922213164,-1.167977198939795
54.0,510.0473022,1355.628418,709.1019897,1171.686279,652.0,922.5,591.1762695,1133.988525,1658964378883333.5,1.2507761993538715,0.8833335,0.5253403848058387,-0.730363459484609,0.6715493433961875,0.6089018951137003,-1.3962751134925038,-1.2068177167619203,-0.950159922213164,-1.1679896462922716
55.0,510.0881653,1356.120483,709.399292,1172.201416,651.9893799,922.9414673,590.9441528,1134.262085,1658964378900000.0,1.2277142612290415,0.9,0.5253824731309524,-0.7306696759943562,0.6715384048667676,0.608662818706528,-1.3967819323999549,-1.207348299452272,-0.9506146263166086,-1.1682714086210746
56.0,510.4216919,1356.457886,709.439209,1172.815674,651.9893799,922.9414673,590.9441528,1134.262085,1658964378916666.8,1.1746972989876494,0.91666675,0.525726000077632,-0.7307107898519335,0.6715384048667676,0.608662818706528,-1.3971294519752768,-1.2079809751525414,-0.9506146263166086,-1.1682714086210746
57.0,510.5,1357.0,709.5,1173.5,652.0,923.0,590.9782715,1134.617798,1658964378933333.5,1.1443428078869715,0.9333335,0.5258066561407265,-0.730773403588336,0.6715493433961875,0.6086979604098756,-1.3976878205347032,-1.208685819747586,-0.950674914040922,-1.168637787197129
58.0,510.9138184,1357.555542,709.5,1173.5,651.3301392,923.7423706,591.1008301,1135.252075,1658964378950000.0,1.0759752119676744,0.95,0.5262328823290782,-0.730773403588336,0.6708593977207169,0.6088241937647184,-1.3982600197146555,-1.208685819747586,-0.9514395436252572,-1.1692910821401985
59.0,511.5,1358.0,709.555542,1173.620117,651.2322388,924.5842896,591.463562,1135.921875,1658964378966666.8,0.9903913918320546,0.96666675,0.5268366397962422,-0.7308306109405306,0.6707585619088484,0.6091978016930525,-1.3987178041902188,-1.2088095382943354,-0.9523067064345252,-1.169980965192663
60.0,512.0133057,1358.43335,709.6283569,1174.065186,651.5,924.5,591.553772,1136.094971,1658964378983333.2,0.911650570007344,0.98333325,0.5273653362775252,-0.7309056090974085,0.6710343515684297,0.6092907165186165,-1.3991641476073364,-1.2092679520899123,-0.9522198895241952,-1.170159251243498
61.0,512.4781494,1359.094238,709.4542236,1174.798584,651.4031982,924.62677,591.8441772,1136.150391,1658964379000000.0,0.831029043232539,1.0,0.5278441176908946,-0.7307262546445276,0.6709346472966052,0.6095898291280933,-1.399844851445463,-1.2100233400429,-0.952350460552205,-1.1702163329376865
62.0,513.321228,1359.586914,709.5,1175.5,651.4054565,925.1384277,592.5706787,1136.983643,1658964379016666.8,0.7119270164644866,1.01666675,0.5287124748692096,-0.730773403588336,0.6709369733086945,0.610338113798801,-1.4003522996729276,-1.2107457870586171,-0.9528774596204236,-1.1710745688786124
63.0,514.3763428,1360.204346,709.8874512,1175.709961,651.4279785,925.7948608,593.0591431,1137.408569,1658964379033333.2,0.562589647336454,1.03333325,0.5297992258679022,-0.7311724719916458,0.670960170600584,0.6108412241471022,-1.40098824454132,-1.2109620434569128,-0.9535535749843632,-1.171512235713416
64.0,515.2330933,1361.063232,709.6175537,1175.329834,651.4031982,926.62677,593.409668,1137.972046,1658964379050000.0,0.4278885048932799,1.05,0.530681664879757,-0.7308944819779813,0.6709346472966052,0.6112022590649534,-1.4018728830832712,-1.2105705188598923,-0.9544104278632364,-1.172092607813675
65.0,516.1654663,1361.639893,710.5,1175.5,651.4031982,926.62677,593.887085,1138.032837,1658964379066666.5,0.29429655879880573,1.0666665,0.5316419938306012,-0.7318033872438515,0.6709346472966052,0.6116939907718186,-1.4024668344880444,-1.2107457870586171,-0.9544104278632364,-1.1721552215500777
66.0,517.1856689,1362.172241,710.5,1175.5,651.4031982,926.62677,594.2979736,1138.337036,1658964379083333.2,0.15195515191138848,1.08333325,0.5326927858339157,-0.7318033872438515,0.6709346472966052,0.6121171993140564,-1.4030151442270908,-1.2107457870586171,-0.9544104278632364,-1.1724685415481015
67.0,518.3480225,1362.746338,710.9359131,1175.94873,651.4505005,926.5858765,594.9639893,1138.524292,1658964379100000.0,0.008930047492469197,1.1,0.5338899910438454,-0.7322523706120767,0.6709833678924735,0.6128031845993732,-1.4036064547537714,-1.211207971624357,-0.9543683082266196,-1.172661412167499
68.0,519.3765869,1363.623413,710.9215698,1176.784302,651.9199829,927.3800049,595.5783081,1139.457886,1658964379116666.5,0.16605287160230897,1.1166665,0.5349493955644907,-0.7322375972475106,0.6714669270910257,0.6134359229226491,-1.404509827668433,-1.2120685971273633,-0.9551862474990004,-1.1736229987283862
69.0,520.2870483,1364.048584,711.1155396,1177.182251,652.0650024,927.4050293,595.7809448,1139.750488,1658964379133333.5,-0.2912948594672607,1.1333335,0.5358871559254685,-0.7324373829711742,0.6716162948057568,0.6136446354116568,-1.404947746849232,-1.212478478093092,-0.9552120222219892,-1.1739243740059575
70.0,521.0723877,1364.453979,711.1155396,1177.182251,651.9893799,927.9414673,596.5,1139.958374,1658964379150000.0,-0.4010610737258137,1.15,0.5366960426715011,-0.7324373829711742,0.6715384048667676,0.6143852505150703,-1.4053652970732595,-1.212478478093092,-0.9557645445941868,-1.174138493188168
71.0,521.9375,1365.161987,711.5,1177.5,652.0,928.5,596.5663452,1140.035767,1658964379166666.8,-0.53168395060371,1.16666675,0.5375870942006865,-0.7328333708993672,0.6715493433961875,0.6144535849866922,-1.406094533741234,-1.2128057543696484,-0.9563398241462578,-1.1742182067132194
72.0,522.8204956,1365.480225,711.5,1177.5,652.1809692,928.666687,597.2425537,1140.43457,1658964379183333.5,-0.6501444980700866,1.1833335,0.5384965652365787,-0.7328333708993672,0.6717357387143393,0.615150068689413,-1.4064223136797982,-1.2128057543696484,-0.9565115090318448,-1.17462896728499
73.0,523.6832275,1365.614624,711.5,1177.5,652.1809692,928.666687,597.62146,1140.557739,1658964379200000.0,-0.7590099424333457,1.2,0.5393851649926708,-0.7328333708993672,0.6717357387143393,0.6155403359853848,-1.406560742453116,-1.2128057543696484,-0.9565115090318448,-1.1747558293418563
74.0,524.2345581,1365.649414,711.5,1177.5,652.1809692,928.666687,597.6699829,1140.582031,1658964379216666.8,-0.8268027605051181,1.21666675,0.5399530264994563,-0.7328333708993672,0.6717357387143393,0.6155903137793032,-1.4065965755844911,-1.2128057543696484,-0.9565115090318448,-1.1747808497048158
75.0,524.5200195,1366.08667,711.444458,1177.620117,652.2796021,928.5444336,597.9056396,1140.715454,1658964379233333.2,-0.8765470794124977,1.23333325,0.5402470470757369,-0.7327761635471726,0.6718373289892354,0.6158330363286159,-1.4070469421177672,-1.212929472916398,-0.9563855900280136,-1.1749182732140857
76.0,525.1270142,1366.201782,711.4350586,1177.719238,652.1881104,928.1992798,598.0952148,1140.641235,1658964379250000.0,-0.9528080540330596,1.25,0.5408722416957215,-0.7327664823188009,0.6717430940336201,0.616028295686107,-1.407165505596321,-1.2130315659263162,-0.9560300872553744,-1.1748418288571572
77.0,525.1856689,1366.172241,711.4350586,1177.719238,652.2573242,927.8065796,598.5637207,1140.684692,1658964379266666.8,-0.9579134671500402,1.26666675,0.5409326550780407,-0.7327664823188009,0.6718143831163561,0.6165108491056196,-1.4071350788491537,-1.2130315659263162,-0.9556256124678568,-1.174886588856875
78.0,525.3093872,1366.193848,711.4350586,1177.719238,652.5625,927.4602051,598.5637207,1140.684692,1658964379283333.2,-0.9730979031616147,1.28333325,0.5410600829049288,-0.7327664823188009,0.6721287092024151,0.6165108491056196,-1.407157333705998,-1.2130315659263162,-0.9552688523941694,-1.174886588856875
79.0,525.4121704,1366.074341,711.4350586,1177.719238,652.5625,927.4602051,598.6400146,1140.763306,1658964379300000.0,-0.9813062660833353,1.3,0.5411659479209905,-0.7327664823188009,0.6721287092024151,0.6165894305756351,-1.4070342434492784,-1.2130315659263162,-0.9552688523941694,-1.1749675599919696
80.0,525.2870483,1366.048584,711.3745728,1177.766357,652.6107788,927.1715088,598.7702637,1140.898071,1658964379316666.5,-0.9646340633295419,1.3166665,0.5410370742030467,-0.7327041829334101,0.672178435577323,0.6167235850197808,-1.4070077141602633,-1.2130800977261806,-0.9549714999237614,-1.1751063657393053
81.0,525.2277222,1366.077515,711.5,1177.920044,652.6107788,927.1715088,598.7521362,1140.842773,1658964379333333.2,-0.9585015267049052,1.33333325,0.5409759692897012,-0.7328333708993672,0.672178435577323,0.6167049139910654,-1.407037512617401,-1.2132383928242458,-0.9549714999237614,-1.1750494097031223
82.0,525.0,1365.661743,711.6063232,1177.745972,652.8804321,927.2518311,598.5922241,1140.170898,1658964379350000.0,-0.9170906756888642,1.35,0.5407414191457032,-0.7329428820575693,0.6724561740689788,0.6165402071417462,-1.40660927425298,-1.2130591015093628,-0.9550542305799348,-1.174357389434573
83.0,524.5,1365.5,711.6063232,1177.745972,653.0,927.0,598.4841919,1140.015747,1658964379366666.5,-0.8507517328088905,1.3666665,0.5402264273179453,-0.7329428820575693,0.6725793270517031,0.6164289357414768,-1.406442681606586,-1.2130591015093628,-0.9547948486629844,-1.174197586440436
84.0,524.0,1365.5,711.9246216,1177.768066,653.0,927.0,598.2559204,1140.0,1658964379383333.5,-0.7906053657357756,1.3833335,0.5397114354901875,-0.7332707242071461,0.6725793270517031,0.6161938198274568,-1.406442681606586,-1.213081857968248,-0.9547948486629844,-1.1741813672878123
85.0,523.619751,1365.234619,711.9246216,1177.768066,653.0478516,927.0213013,598.1044922,1139.942017,1658964379400000.0,-0.7355870360151284,1.4,0.5393197852351613,-0.7332707242071461,0.6726286134175934,0.6160378512564726,-1.4061693435141016,-1.213081857968248,-0.9548167886538256,-1.1741216457455148
86.0,523.1620483,1364.9375,711.6063232,1177.745972,653.0478516,927.0213013,597.923584,1139.89917,1658964379416666.8,-0.6699690660954967,1.41666675,0.538848358935076,-0.7329428820575693,0.6726286134175934,0.6158515187673239,-1.4058633158003584,-1.2130591015093628,-0.9548167886538256,-1.1740775140358268
87.0,522.5093994,1364.964844,711.5499878,1177.546631,653.0977173,927.0872803,597.7051392,1139.80603,1658964379433333.5,-0.5926930470301351,1.4333335,0.5381761412352857,-0.7328848575163425,0.6726799742735643,0.6156265241936915,-1.405891479673435,-1.2128537835374886,-0.9548847459454328,-1.173981581358152
88.0,521.9383545,1364.520508,711.5499878,1177.546631,653.1235962,926.7434692,597.7230225,1139.907104,1658964379450000.0,-0.5075796860715427,1.45,0.5375879743217201,-0.7328848575163425,0.6727066291175869,0.6156449437003981,-1.4054338208558776,-1.2128537835374886,-0.954530626131848,-1.1740856859261497
89.0,521.5061035,1364.438965,711.3269653,1178.053955,653.5,926.5,597.557251,1139.894043,1658964379466666.8,-0.4529637847178921,1.46666675,0.5371427628566399,-0.7326551479865301,0.6730943188794609,0.6154742017648478,-1.405349832898656,-1.2133763189655398,-0.9542798568352264,-1.174072233309625
90.0,520.876709,1364.296753,711.3269653,1178.053955,653.697998,926.6169434,596.9642944,1139.615601,1658964379483333.2,-0.37282924846942606,1.48333325,0.5364944968087685,-0.7326551479865301,0.6732982535832858,0.6148634661584177,-1.4052033568630378,-1.2133763189655398,-0.954400306625847,-1.173785442600616
91.0,520.409729,1363.951416,711.4350586,1177.719238,654.0,926.5,597.1843872,1139.368774,1658964379500000.0,-0.3046142635235142,1.5,0.5360135150413158,-0.7327664823188009,0.6736093107072187,0.6150901581451144,-1.4048476653973931,-1.2130315659263162,-0.9542798568352264,-1.173531214824876
