Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Timestamp (microseconds),angles,Seconds,Shoulder Pink X meters,Hand Pink X meters,Elbow X meters,Shoulder Pink Y meters,Hand Pink Y meters,Elbow Y meters
659.0,299.4628906,1025.855591,737.916687,1221.060303,463.9556885,1207.5,1658965724966666.8,134.9968976974748,10.96666675,0.2864183142480712,0.7057731030465836,0.4437458207917707,-0.9811694145056743,-1.1678710269568842,-1.1549014095255847
660.0,299.403717,1025.60022,737.9649658,1221.011719,463.9556885,1207.5,1658965724983333.2,134.9564696305932,10.98333325,0.28636171824471984,0.7058192788264347,0.4437458207917707,-0.9809251674432711,-1.1678245592715173,-1.1549014095255847
661.0,299.0680237,1025.922485,738.5427246,1221.19519,464.3778992,1207.604614,1658965725000000.0,135.1364712945705,11.0,0.28604064771441906,0.706371870505512,0.44414964003197505,-0.981233394609102,-1.1680000382913989,-1.1550014665492336
662.0,299.344574,1025.770752,738.4539795,1220.936646,464.3778992,1207.604614,1658965725016666.8,135.01191658019056,11.01666675,0.2863051515084354,0.7062869911340184,0.44414964003197505,-0.9810882710848189,-1.167752756444588,-1.1550014665492336
663.0,299.6064148,1025.903564,738.4077148,1221.343018,464.3778992,1207.604614,1658965725033333.2,135.0727053398203,11.03333325,0.28655558654693747,0.706242741720154,0.44414964003197505,-0.9812152978061456,-1.1681414269171275,-1.1550014665492336
664.0,299.60495,1025.764038,738.2727051,1221.118286,464.199585,1207.239868,1658965725050000.0,135.10619316922993,11.05,0.2865541855534926,0.7061136130304401,0.4439790931823532,-0.98108184954605,-1.1679264842226633,-1.1546526088519096
665.0,299.8453674,1025.779419,738.4407349,1221.269165,464.199585,1207.239868,1658965725066666.5,135.0966035739908,11.0666665,0.28678413039335554,0.7062743234675931,0.4439790931823532,-0.9810965605510851,-1.1680707909471086,-1.1546526088519096
666.0,299.7158508,1025.44812,738.3893433,1221.239502,464.0396729,1207.529785,1658965725083333.2,134.92619290485268,11.08333325,0.2866602555247038,0.7062251704810275,0.44382614683892446,-0.9807796929054748,-1.1680424200646982,-1.1549298970936863
667.0,299.705719,1025.731812,738.4407349,1221.269165,464.199585,1207.239868,1658965725100000.0,135.11333822723438,11.1,0.2866505650649928,0.7062743234675931,0.4439790931823532,-0.981051027307687,-1.1680707909471086,-1.1546526088519096
668.0,299.5742798,1025.609253,738.3944702,1221.291626,464.199585,1207.239868,1658965725116666.5,135.1220403328748,11.1166665,0.2865248513446227,0.7062300740537286,0.4439790931823532,-0.9809338069666105,-1.168092273547986,-1.1546526088519096
669.0,299.7506409,1025.710571,738.5597534,1221.229248,464.199585,1207.239868,1658965725133333.5,135.0926329217399,11.1333335,0.28669353017110344,0.7063881575325286,0.4439790931823532,-0.9810307115637205,-1.1680326127280083,-1.1546526088519096
670.0,299.7266541,1025.525391,738.2825928,1221.107056,464.199585,1207.239868,1658965725150000.0,135.0451936316326,11.15,0.2866705882339357,0.7061230700231248,0.4439790931823532,-0.9808535979877236,-1.1679157434004448,-1.1546526088519096
671.0,299.7506409,1025.710571,738.4275513,1221.216553,464.199585,1207.239868,1658965725166666.8,135.09139212042223,11.16666675,0.28669353017110344,0.7062617141440133,0.4439790931823532,-0.9810307115637205,-1.1680204707210566,-1.1546526088519096
672.0,299.7425537,1025.448486,738.3199463,1220.924072,464.199585,1207.239868,1658965725183333.5,134.99183201277376,11.1833335,0.28668579524880183,0.706158796408053,0.4439790931823532,-0.9807800429625481,-1.1677407301668874,-1.1546526088519096
673.0,299.7506409,1025.710571,738.3893433,1221.239502,464.199585,1207.239868,1658965725200000.0,135.09658105981916,11.2,0.28669353017110344,0.7062251704810275,0.4439790931823532,-0.9810307115637205,-1.1680424200646982,-1.1546526088519096
674.0,299.7916565,1025.677124,738.5339355,1221.148682,464.5486755,1207.561768,1658965725216666.8,135.01027492964323,11.21666675,0.2867327591352877,0.7063634642579107,0.4443129773318372,-0.9809987215120066,-1.1679555561756605,-1.1549604869171073
675.0,299.7796021,1025.348511,738.3944702,1221.291626,464.199585,1207.239868,1658965725233333.2,135.04557173816883,11.23333325,0.2867212298238583,0.7062300740537286,0.4439790931823532,-0.9806844228644798,-1.168092273547986,-1.1546526088519096
676.0,299.9677734,1025.144287,738.3944702,1221.291626,464.199585,1207.239868,1658965725250000.0,134.98095671937918,11.25,0.2869012043990983,0.7062300740537286,0.4439790931823532,-0.980489094843396,-1.168092273547986,-1.1546526088519096
677.0,300.1611023,1025.197266,738.3944702,1221.291626,464.199585,1207.239868,1658965725266666.8,134.95568543400688,11.26666675,0.2870861119097501,0.7062300740537286,0.4439790931823532,-0.9805397660829612,-1.168092273547986,-1.1546526088519096
678.0,300.1502686,1025.299194,738.5379028,1221.203125,464.199585,1207.239868,1658965725283333.2,134.9535593609407,11.28333325,0.2870757501247394,0.7063672587426826,0.4439790931823532,-0.9806372541085265,-1.1680076276435187,-1.1546526088519096
679.0,300.1515198,1025.247925,738.3944702,1221.291626,464.199585,1207.239868,1658965725300000.0,134.96528025149692,11.3,0.2870769468225809,0.7062300740537286,0.4439790931823532,-0.9805882183815162,-1.168092273547986,-1.1546526088519096
680.0,300.1611023,1025.197266,738.3944702,1221.291626,464.199585,1207.239868,1658965725316666.5,134.95568543400688,11.3166665,0.2870861119097501,0.7062300740537286,0.4439790931823532,-0.9805397660829612,-1.168092273547986,-1.1546526088519096
681.0,300.1611023,1025.197266,738.3944702,1221.291626,464.199585,1207.239868,1658965725333333.2,134.95568543400688,11.33333325,0.2870861119097501,0.7062300740537286,0.4439790931823532,-0.9805397660829612,-1.168092273547986,-1.1546526088519096
682.0,299.919281,1025.52478,738.3944702,1221.291626,464.199585,1207.239868,1658965725350000.0,135.0489827361731,11.35,0.28685482432364384,0.7062300740537286,0.4439790931823532,-0.9808530136028283,-1.168092273547986,-1.1546526088519096
683.0,300.1277771,1025.204224,738.3944702,1221.291626,464.2076111,1207.638062,1658965725366666.5,134.81879063169904,11.3666665,0.2870542383524393,0.7062300740537286,0.4439867696661652,-0.9805464209931125,-1.168092273547986,-1.1550334575573875
684.0,299.613739,1025.217407,738.15271,1221.212524,464.0807495,1207.592773,1658965725383333.5,134.88921776440597,11.3833335,0.28656259170544984,0.7059988449061119,0.4438654341459543,-0.9805590297428283,-1.1680166172239312,-1.1549901413421197
685.0,299.800293,1025.147949,738.3944702,1221.291626,464.2076111,1207.638062,1658965725400000.0,134.8668099553727,11.4,0.2867410194301311,0.7062300740537286,0.4439867696661652,-0.980492597327008,-1.168092273547986,-1.1550334575573875
686.0,299.6255188,1025.397827,738.3471069,1221.289307,464.2076111,1207.638062,1658965725416666.8,134.93614086011814,11.41666675,0.2865738583784303,0.7061847738947805,0.4439867696661652,-0.9807315906639931,-1.1680900555634157,-1.1550334575573875
687.0,299.6919861,1025.473389,738.4378662,1221.163818,464.2203979,1207.870728,1658965725433333.5,134.82682463029508,11.4333335,0.2866374303688712,0.7062715797279049,0.44399899947431704,-0.9808038611901269,-1.1679700328528733,-1.1552559886475315
688.0,299.4518127,1025.240845,738.0318604,1221.035889,464.2203979,1207.870728,1658965725450000.0,134.80948631702128,11.45,0.2864077189003904,0.7058832595037263,0.44399899947431704,-0.9805814467856742,-1.1678476764285095,-1.1552559886475315
689.0,299.5110168,1025.294434,738.612854,1220.923706,464.2203979,1207.870728,1658965725466666.8,134.77841695878024,11.46666675,0.28646434407516447,0.706438945075209,0.44399899947431704,-0.9806327014536947,-1.167740380109814,-1.1552559886475315
690.0,299.2599487,1025.5448,738.8273315,1220.282471,464.2203979,1207.870728,1658965725483333.2,134.72530949670147,11.48333325,0.28622421247882746,0.7066440799547631,0.44399899947431704,-0.980872161533444,-1.1671270772482512,-1.1552559886475315
691.0,299.2816772,1025.515381,738.5756226,1220.248657,464.2203979,1207.870728,1658965725500000.0,134.71227948560548,11.5,0.2862449944873383,0.7064033354716159,0.44399899947431704,-0.9808440240224157,-1.1670947361830244,-1.1552559886475315
692.0,299.5852661,1025.375977,738.6227417,1220.235107,464.2203979,1207.870728,1658965725516666.8,134.63472713288243,11.51666675,0.2865353590823912,0.7064484020678938,0.44399899947431704,-0.9807106924480111,-1.1670817764197952,-1.1552559886475315
693.0,299.5730896,1025.423096,738.4151611,1220.426147,464.176239,1208.124512,1658965725533333.2,134.5853937165171,11.53333325,0.28652371298962676,0.7062498636600014,0.4439567641319956,-0.9807557589486451,-1.1672644947347233,-1.1554987178395109
694.0,299.6328125,1025.371094,738.4981079,1220.386963,464.176239,1208.124512,1658965725550000.0,134.55800247455107,11.55,0.28658083436551984,0.7063291973049171,0.4439567641319956,-0.9807060221510484,-1.1672270175862092,-1.1554987178395109
695.0,299.4440002,1025.524414,738.7330933,1220.402344,464.176239,1208.124512,1658965725566666.5,134.61561048748604,11.5666665,0.2864002467121817,0.7065539467622072,0.4439567641319956,-0.9808526635457551,-1.1672417285912444,-1.1554987178395109
696.0,299.4913635,1025.544434,738.7330933,1220.402344,464.176239,1208.124512,1658965725583333.2,134.61054058655355,11.58333325,0.2864455468711298,0.7065539467622072,0.4439567641319956,-0.9808718114763709,-1.1672417285912444,-1.1554987178395109
697.0,299.4440002,1025.524414,738.5144653,1221.03772,464.176239,1208.124512,1658965725600000.0,134.7500679385209,11.6,0.2864002467121817,0.7063448421780567,0.4439567641319956,-0.9808526635457551,-1.1678494276703157,-1.1554987178395109
698.0,299.4242554,1025.678467,737.9543457,1220.901123,464.176239,1208.124512,1658965725616666.5,134.75451785770383,11.6166665,0.2863813619938788,0.7058091213370273,0.4439567641319956,-0.9810000060110483,-1.1677187808232459,-1.1554987178395109
699.0,299.4355774,1025.63208,738.6740723,1221.022217,464.176239,1208.124512,1658965725633333.5,134.76353944144944,11.6333335,0.28639219080858574,0.7064974967116138,0.4439567641319956,-0.9809556396245609,-1.1678345999795894,-1.1554987178395109
700.0,299.4355774,1025.63208,738.2419434,1221.208374,464.176239,1208.124512,1658965725650000.0,134.80660531981465,11.65,0.28639219080858574,0.7060841913073017,0.4439567641319956,-0.9809556396245609,-1.1680126479975548,-1.1554987178395109
701.0,299.1942444,1025.869629,738.0745239,1221.062744,464.176239,1208.124512,1658965725666666.8,134.85672745601246,11.66666675,0.2861613702521758,0.7059240645855361,0.4439567641319956,-0.9811828410116676,-1.1678733616271455,-1.1554987178395109
702.0,299.1942444,1025.869629,738.3344727,1220.344971,464.176239,1208.124512,1658965725683333.5,134.70447622709315,11.6833335,0.2861613702521758,0.7061726900393867,0.4439567641319956,-0.9811828410116676,-1.1671868547539204,-1.1554987178395109
703.0,299.0778198,1026.031128,738.1513672,1221.115479,464.176239,1208.124512,1658965725700000.0,134.91235791514254,11.7,0.2860500170971916,0.7059975605983582,0.4439567641319956,-0.9813373051298764,-1.1679237994953289,-1.1554987178395109
704.0,299.0358582,1026.118164,738.3228149,1220.45105,464.176239,1208.124512,1658965725716666.8,134.79297156821795,11.71666675,0.28600988334068145,0.7061615400520972,0.4439567641319956,-0.9814205498496108,-1.167288312962302,-1.1554987178395109
705.0,299.1314697,1026.158081,738.3228149,1220.45105,464.176239,1208.124512,1658965725733333.2,134.78271283593017,11.73333325,0.2861013300124139,0.7061615400520972,0.4439567641319956,-0.9814587280687115,-1.167288312962302,-1.1554987178395109
706.0,299.0358582,1026.118164,738.1975098,1220.455444,464.176239,1208.124512,1658965725750000.0,134.79506414099473,11.75,0.28600988334068145,0.7060416932308875,0.4439567641319956,-0.9814205498496108,-1.1672925155600606,-1.1554987178395109
707.0,299.0602417,1026.074951,738.3228149,1220.45105,464.176239,1208.124512,1658965725766666.8,134.78199252385713,11.76666675,0.28603320469763316,0.7061615400520972,0.4439567641319956,-0.9813792192039713,-1.167288312962302,-1.1554987178395109
708.0,299.0350342,1026.359253,738.4909058,1220.266724,464.176239,1208.124512,1658965725783333.2,134.79091116089216,11.78333325,0.2860090952340467,0.7063223089277397,0.4439567641319956,-0.9816511370346387,-1.167112016186143,-1.1554987178395109
709.0,299.0350342,1026.359253,738.4436646,1220.402832,464.176239,1208.124512,1658965725800000.0,134.8197245113705,11.8,0.2860090952340467,0.7062771255501268,0.4439567641319956,-0.9816511370346387,-1.1672421953340086,-1.1554987178395109
710.0,298.8214417,1026.41272,738.4436646,1220.402832,464.176239,1208.124512,1658965725816666.5,134.8649768042893,11.8166665,0.2858048068039729,0.7062771255501268,0.4439567641319956,-0.9817022750169684,-1.1672421953340086,-1.1554987178395109
711.0,298.8990173,1026.764893,738.5543213,1220.62793,464.176239,1208.124512,1658965725833333.2,134.95280268465692,11.83333325,0.2858790032178734,0.7063829620543118,0.4439567641319956,-0.982039107393032,-1.167457488085546,-1.1554987178395109
712.0,298.3760376,1026.647339,738.2858887,1220.699829,464.176239,1208.124512,1658965725850000.0,135.04199394051463,11.85,0.28537880446616887,0.7061262223540198,0.4439567641319956,-0.9819266740346094,-1.1675262551716274,-1.1554987178395109
713.0,298.4838257,1026.71875,738.5543213,1220.62793,464.176239,1208.124512,1658965725866666.5,135.01711987540554,11.8666665,0.2854818973263097,0.7063829620543118,0.4439567641319956,-0.9819949743779266,-1.167457488085546,-1.1554987178395109
714.0,298.2940369,1026.60022,738.4034424,1220.373901,464.176239,1208.124512,1658965725883333.5,134.97961137595354,11.8833335,0.28530037570922295,0.7062386554255105,0.4439567641319956,-0.9818816075339755,-1.1672145245657444,-1.1554987178395109
715.0,298.2623291,1026.839111,738.5543213,1220.62793,464.176239,1208.124512,1658965725900000.0,135.07417533026077,11.9,0.28527004909811493,0.7063829620543118,0.4439567641319956,-0.9821100924636839,-1.167457488085546,-1.1554987178395109
716.0,298.1560364,1026.763062,738.2355957,1220.533813,464.176239,1208.124512,1658965725916666.8,135.0638771211556,11.91666675,0.28516838649848575,0.706078120112538,0.4439567641319956,-0.9820373561512259,-1.167367470813529,-1.1554987178395109
717.0,298.1889954,1026.680054,738.5543213,1220.62793,464.176239,1208.124512,1658965725933333.5,135.06175967007556,11.9333335,0.28519990980743526,0.7063829620543118,0.4439567641319956,-0.9819579639721766,-1.167457488085546,-1.1554987178395109
718.0,298.2623291,1026.839111,738.5543213,1220.62793,464.176239,1208.124512,1658965725950000.0,135.07417533026077,11.95,0.28527004909811493,0.7063829620543118,0.4439567641319956,-0.9821100924636839,-1.167457488085546,-1.1554987178395109
719.0,298.2177124,1026.636597,738.5543213,1220.62793,464.176239,1208.124512,1658965725966666.8,135.04998933835935,11.96666675,0.28522737589752,0.7063829620543118,0.4439567641319956,-0.9819163999551549,-1.167457488085546,-1.1554987178395109
720.0,298.2623291,1026.839111,738.4034424,1220.373901,464.176239,1208.124512,1658965725983333.2,135.02264113316855,11.98333325,0.28527004909811493,0.7062386554255105,0.4439567641319956,-0.9821100924636839,-1.1672145245657444,-1.1554987178395109
721.0,298.2170105,1026.865234,738.5891113,1220.440552,463.5,1207.955688,1658965726000000.0,134.98557656485093,12.0,0.2852267045722204,0.7064162366050675,0.44330998204149774,-0.9821350775481734,-1.1672782722542299,-1.1553372477976376
722.0,298.1673584,1026.811768,738.3539429,1220.466675,463.5,1207.955688,1658965726016666.8,134.99337844200764,12.01666675,0.28517921531319274,0.7061913121192406,0.44330998204149774,-0.9820839405222838,-1.1673032573387192,-1.1553372477976376
723.0,298.1422729,1026.796387,738.3152466,1220.81604,463.7815552,1208.092285,1658965726033333.2,135.06966508445646,12.03333325,0.28515522253529735,0.7061543014265588,0.44357927272252407,-0.9820692295172487,-1.1676374040310082,-1.1554678946447074
724.0,298.1410828,1026.850586,738.3152466,1220.81604,464.176239,1208.124512,1658965726050000.0,135.13833309951093,12.05,0.28515408427594535,0.7061543014265588,0.4439567641319956,-0.9821210676137248,-1.1676374040310082,-1.1554987178395109
725.0,298.0244751,1026.846313,738.0488281,1220.862061,463.7815552,1208.092285,1658965726066666.5,135.10997526775898,12.0666665,0.2850425559967806,0.7058994880922534,0.44357927272252407,-0.9821169807452171,-1.1676814203604227,-1.1554678946447074
726.0,297.9959106,1026.874878,737.9232788,1220.741943,463.7815552,1208.092285,1658965726083333.2,135.09555776252117,12.08333325,0.2850152357638096,0.7057794077083736,0.44357927272252407,-0.9821443014564082,-1.1675665346896074,-1.1554678946447074
727.0,297.9433289,1026.875854,738.4573364,1220.764282,463.7815552,1208.092285,1658965726100000.0,135.1042808739838,12.1,0.2849649445178922,0.7062902018077589,0.44357927272252407,-0.9821452349419365,-1.1675879006047938,-1.1554678946447074
728.0,297.8280945,1026.909424,738.421936,1220.962402,463.7815552,1208.092285,1658965726116666.5,135.1709727067228,12.1166665,0.284854729717904,0.7062563434459719,0.44357927272252407,-0.9821773426357816,-1.1677773905155642,-1.1554678946447074
729.0,297.8505249,1026.952393,738.161499,1220.803223,463.7815552,1208.092285,1658965726133333.5,135.14325945048597,12.1333335,0.28487618305171447,0.7060072510580692,0.44357927272252407,-0.9822184399100391,-1.1676251453383657,-1.1554678946447074
730.0,297.8653259,1026.907959,737.9208984,1220.587524,463.7815552,1208.092285,1658965726150000.0,135.09105233426948,12.15,0.28489033932149704,0.7057771309983817,0.44357927272252407,-0.9821759414510486,-1.167418842167241,-1.1554678946447074
731.0,297.6440125,1027.165283,738.161499,1220.803223,463.7815552,1208.092285,1658965726166666.8,135.2123221229546,12.16666675,0.2846786663131269,0.7060072510580692,0.44357927272252407,-0.9824220564409492,-1.1676251453383657,-1.1554678946447074
732.0,297.6071472,1027.30957,737.9022217,1220.720337,463.7815552,1208.092285,1658965726183333.5,135.22664663844677,12.1833335,0.28464340686225104,0.7057592678537395,0.44357927272252407,-0.9825600583123165,-1.1675458698450076,-1.1554678946447074
733.0,297.6440125,1027.165283,737.9013672,1220.665283,463.7815552,1208.092285,1658965726200000.0,135.18606491401087,12.2,0.2846786663131269,0.705758450575682,0.44357927272252407,-0.9824220564409492,-1.167493213992254,-1.1554678946447074
734.0,297.6071472,1027.30957,737.9013672,1220.665283,463.7815552,1208.092285,1658965726216666.8,135.2151718745735,12.21666675,0.28464340686225104,0.705758450575682,0.44357927272252407,-0.9825600583123165,-1.167493213992254,-1.1554678946447074
735.0,297.6843567,1027.161865,737.8347168,1220.785889,463.7815552,1208.092285,1658965726233333.2,135.20439258279026,12.23333325,0.2847172531234343,0.7056947034610606,0.44357927272252407,-0.9824187873287191,-1.1676085664058335,-1.1554678946447074
736.0,297.527771,1027.231445,737.7619019,1220.915283,463.7815552,1208.092285,1658965726250000.0,135.26997448335368,12.25,0.28456748828232326,0.7056250603714999,0.44357927272252407,-0.9824853364302302,-1.1677323240149302,-1.1554678946447074
737.0,297.6843567,1027.161865,737.7678833,1220.793579,463.7815552,1208.092285,1658965726266666.8,135.20664322466496,12.26666675,0.2847172531234343,0.7056307812222584,0.44357927272252407,-0.9824187873287191,-1.167615921430131,-1.1554678946447074
738.0,297.527771,1027.231445,737.7678833,1220.793579,463.7815552,1208.092285,1658965726283333.2,135.24452053599902,12.28333325,0.28456748828232326,0.7056307812222584,0.44357927272252407,-0.9824853364302302,-1.167615921430131,-1.1554678946447074
739.0,297.4677429,1027.295654,737.7678833,1220.793579,463.7815552,1208.092285,1658965726300000.0,135.26496279623268,12.3,0.2845100750009145,0.7056307812222584,0.44357927272252407,-0.9825467484920144,-1.167615921430131,-1.1554678946447074
740.0,297.527771,1027.231445,737.7317505,1220.892456,463.7815552,1208.092285,1658965726316666.5,135.26550520556162,12.3166665,0.28456748828232326,0.705596222363749,0.44357927272252407,-0.9824853364302302,-1.1677104913569796,-1.1554678946447074
741.0,297.4793396,1027.437988,737.8388672,1220.636108,463.7815552,1208.092285,1658965726333333.2,135.25191807629162,12.33333325,0.2845211665497144,0.705698673070013,0.44357927272252407,-0.9826828824358846,-1.1674653098526075,-1.1554678946447074
742.0,297.4793396,1027.437988,737.8388672,1220.636108,463.7815552,1208.092285,1658965726350000.0,135.25191807629162,12.35,0.2845211665497144,0.705698673070013,0.44357927272252407,-0.9826828824358846,-1.1674653098526075,-1.1554678946447074
743.0,297.4730835,1027.811523,737.8388672,1220.636108,463.7815552,1208.092285,1658965726366666.5,135.31209063791326,12.3666665,0.2845151829648629,0.705698673070013,0.44357927272252407,-0.983040146285166,-1.1674653098526075,-1.1554678946447074
744.0,297.5357056,1027.365112,737.786499,1220.647339,463.7815552,1208.092285,1658965726383333.5,135.2335693663723,12.3833335,0.284575077251867,0.705648586024055,0.44357927272252407,-0.9826131809078344,-1.1674760516312666,-1.1554678946447074
745.0,297.5185242,1027.523438,737.786499,1220.647339,463.7815552,1208.092285,1658965726400000.0,135.26154145284954,12.4,0.2845586442720926,0.705648586024055,0.44357927272252407,-0.9827646102416353,-1.1674760516312666,-1.1554678946447074
746.0,297.3817139,1027.900635,737.8236694,1220.68457,463.7815552,1208.092285,1658965726416666.8,135.35214980362352,12.41666675,0.28442779341635127,0.7056841372848025,0.44357927272252407,-0.9831253765745288,-1.1675116608522833,-1.1554678946447074
747.0,297.3570557,1028.152344,737.7718506,1220.695313,463.7815552,1208.092285,1658965726433333.5,135.39904213676286,12.4333335,0.28440420932530663,0.7056345757070303,0.44357927272252407,-0.98336612115332,-1.1675219358881779,-1.1554678946447074
748.0,297.4453125,1027.994873,737.8236694,1220.68457,463.7815552,1208.092285,1658965726450000.0,135.35617206196028,12.45,0.2844886216671039,0.7056841372848025,0.44357927272252407,-0.9832155095757967,-1.1675116608522833,-1.1554678946447074
749.0,297.4431152,1027.900879,737.7718506,1220.695313,463.7815552,1208.092285,1658965726466666.8,135.34438774585573,12.46666675,0.28448652008129266,0.7056345757070303,0.44357927272252407,-0.983125609945911,-1.1675219358881779,-1.1554678946447074
750.0,297.6567383,1027.745972,737.7718506,1220.695313,463.7815552,1208.092285,1658965726483333.2,135.2831564178276,12.48333325,0.2846908377784332,0.7056345757070303,0.44357927272252407,-0.9829774506807801,-1.1675219358881779,-1.1554678946447074
751.0,297.6132813,1027.933594,737.786499,1220.647339,463.7815552,1208.092285,1658965726500000.0,135.31019400903716,12.5,0.2846492737614114,0.705648586024055,0.44357927272252407,-0.9831568998834784,-1.1674760516312666,-1.1554678946447074
752.0,297.4916992,1028.109863,737.786499,1220.647339,463.7815552,1208.092285,1658965726516666.8,135.3590342342609,12.51666675,0.2845329877666595,0.705648586024055,0.44357927272252407,-0.9833254906218266,-1.1674760516312666,-1.1554678946447074
753.0,297.5992432,1027.787476,737.786499,1220.647339,463.7815552,1208.092285,1658965726533333.2,135.28945701779162,12.53333325,0.28463584715977414,0.705648586024055,0.44357927272252407,-0.9830171467703047,-1.1674760516312666,-1.1554678946447074
754.0,297.5476074,1027.952393,737.786499,1220.647339,463.7815552,1208.092285,1658965726550000.0,135.3244572759634,12.55,0.28458646061053855,0.705648586024055,0.44357927272252407,-0.9831748800007435,-1.1674760516312666,-1.1554678946447074
755.0,297.4804993,1027.856567,737.789978,1220.742554,463.7815552,1208.092285,1658965726566666.5,135.34063093367163,12.5666665,0.2845222757332876,0.7056519134791306,0.44357927272252407,-0.9830832281726117,-1.1675671190745027,-1.1554678946447074
756.0,297.4595032,1028.177979,737.789978,1220.742554,463.7815552,1208.092285,1658965726583333.2,135.39520800276802,12.58333325,0.2845021942214991,0.7056519134791306,0.44357927272252407,-0.9833906394950452,-1.1675671190745027,-1.1554678946447074
757.0,297.6678772,1028.386841,737.789978,1220.742554,463.7815552,1208.092285,1658965726600000.0,135.3925791340798,12.6,0.28470149146895957,0.7056519134791306,0.44357927272252407,-0.9835904034852698,-1.1675671190745027,-1.1554678946447074
758.0,297.6702271,1028.199707,737.786499,1220.647339,463.7815552,1208.092285,1658965726616666.5,135.34261736996478,12.6166665,0.28470373900752866,0.705648586024055,0.44357927272252407,-0.983411421025336,-1.1674760516312666,-1.1554678946447074
759.0,297.6294861,1028.467651,737.786499,1220.647339,463.7815552,1208.092285,1658965726633333.5,135.39219054010945,12.6333335,0.2846647726817933,0.705648586024055,0.44357927272252407,-0.9836676934089996,-1.1674760516312666,-1.1554678946447074
760.0,297.6213379,1028.599243,737.8236694,1220.68457,463.7815552,1208.092285,1658965726650000.0,135.42193558895102,12.65,0.28465697941664625,0.7056841372848025,0.44357927272252407,-0.9837935532734156,-1.1675116608522833,-1.1554678946447074
761.0,297.6459961,1028.554688,737.786499,1220.647339,463.7815552,1208.092285,1658965726666666.8,135.4031951316005,12.66666675,0.28468056350769083,0.705648586024055,0.44357927272252407,-0.9837509390851743,-1.1674760516312666,-1.1554678946447074
762.0,297.5441284,1028.763428,737.789978,1220.742554,463.7815552,1208.092285,1658965726683333.5,135.47376752288648,12.6833335,0.28458313315546296,0.7056519134791306,0.44357927272252407,-0.9839505863897079,-1.1675671190745027,-1.1554678946447074
763.0,297.6381531,1028.454712,737.8388672,1220.636108,463.7815552,1208.092285,1658965726700000.0,135.38579970422347,12.7,0.28467306214805943,0.705698673070013,0.44357927272252407,-0.983655318030666,-1.1674653098526075,-1.1554678946447074
764.0,297.5653992,1028.771851,737.7918091,1221.066406,463.7815552,1208.092285,1658965726716666.8,135.53900628981123,12.71666675,0.28460347740134434,0.7056536648165807,0.44357927272252407,-0.983958642484592,-1.1678768641107575,-1.1554678946447074
765.0,297.5274658,1028.886353,737.8388672,1220.636108,463.5,1207.955688,1658965726733333.2,135.47268698470936,12.73333325,0.2845671963768076,0.705698673070013,0.44330998204149774,-0.9840681567878579,-1.1674653098526075,-1.1553372477976376
766.0,297.5534668,1028.952148,737.8359985,1220.840088,463.5,1207.955688,1658965726750000.0,135.5212464182258,12.75,0.28459206477560606,0.7056959293303248,0.44330998204149774,-0.9841310857636257,-1.1676604045023096,-1.1553372477976376
767.0,297.4453125,1028.791626,737.7399292,1221.108643,463.5,1207.955688,1658965726766666.8,135.57117540196992,12.76666675,0.2844886216671039,0.7056040448003189,0.44330998204149774,-0.9839775560873856,-1.1679172612708688,-1.1553372477976376
768.0,297.2002563,1029.002563,737.8676758,1221.067383,463.5,1207.955688,1658965726783333.2,135.63708527620747,12.78333325,0.28425424009294825,0.7057262267700101,0.44330998204149774,-0.9841793046907986,-1.1678777985527262,-1.1553372477976376
769.0,297.105011,1028.938965,737.7399292,1221.108643,463.5,1207.955688,1658965726800000.0,135.65316528217812,12.8,0.28416314366957707,0.7056040448003189,0.44330998204149774,-0.98411847701391,-1.1679172612708688,-1.1553372477976376
770.0,297.1072388,1029.041382,737.8359985,1220.840088,463.4072266,1208.080811,1658965726816666.5,135.54932818776024,12.8166665,0.28416527442681117,0.7056959293303248,0.44322124984238676,-0.9842164327386798,-1.1676604045023096,-1.155456920451107
771.0,297.0653992,1028.994873,737.8676758,1221.067383,463.5,1207.955688,1658965726833333.2,135.6590178168481,12.83333325,0.28412525735599214,0.7057262267700101,0.44330998204149774,-0.9841719496665011,-1.1678777985527262,-1.1553372477976376
772.0,296.9068298,1029.018433,737.8359985,1220.840088,463.7815552,1208.092285,1658965726850000.0,135.6436524143882,12.85,0.2839735952246732,0.7056959293303248,0.44357927272252407,-0.984194483395038,-1.1676604045023096,-1.1554678946447074
773.0,296.657196,1028.978271,737.8676758,1221.067383,463.4208679,1207.728149,1658965726866666.5,135.79576835552817,12.8666665,0.28373483545035827,0.7057262267700101,0.4432342969285961,-0.9841560708481151,-1.1678777985527262,-1.155119620375839
774.0,296.3062134,1029.169312,737.8676758,1221.067383,463.5,1207.955688,1658965726883333.5,135.81694962675965,12.8833335,0.2833991416205786,0.7057262267700101,0.44330998204149774,-0.9843387901194834,-1.1678777985527262,-1.1553372477976376
775.0,296.1715088,1029.255981,737.7922974,1221.177856,463.4208679,1207.728149,1658965726900000.0,135.9471145975817,12.9,0.28327030474073633,0.705654131846277,0.4432342969285961,-0.9844216838257047,-1.1679834593588667,-1.155119620375839
