Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),Seconds,vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),stamp velocity (m/s)
1660782332764530,0.0126344701304645,-0.3873960479133287,0.5331502250705729,20.626621,-0.7891898792388231,0.1819214924688234,-0.4899592892497533,-0.0133567390443606,0.5323787465346552,0.1145565492596577,2.7499374486896073
1660782332780544,0.1128557259479663,-0.4158388647287707,0.492133974212253,20.642635,-0.7363304630534304,0.1920634440957481,-0.5206855547997288,-0.0065639814874104,0.5400866569064738,0.0718921802143548,2.742747413322325
1660782332796559,0.2064850843060961,-0.4747997253376059,0.4473334859235525,20.65865,-0.6847951448075353,0.1994046435419966,-0.5452965751589395,0.0005681975712362,0.545706108910625,0.0289718731143049,2.7418907286092558
1660782332812574,0.257999542229343,-0.4976272220950637,0.4750438696879531,20.674665,-0.634574660642149,0.2041495874993038,-0.5633971178777968,0.0079525547251577,0.5492151349602132,-0.014226014502348,2.7477970501202855
1660782332828588,0.3289234760051878,-0.5036087586785687,0.4778515297169452,20.690679,-0.5853129362284055,0.2061299865253318,-0.574543954048667,0.0154987724096534,0.5505779724130327,-0.0577185326756978,2.760209644667359
1660782332844603,0.3800717174029149,-0.4243839169909207,0.4337834744792861,20.706694,-0.5365296527014097,0.2049242936886637,-0.5782542252429994,0.0231087623033222,0.5497402332276926,-0.1015019053870395,2.7779808589607966
1660782332860617,0.4461127641718168,-0.3076829175249864,0.413885709925994,20.722708,-0.4878835260184735,0.2000464419252991,-0.5739583548650928,0.0306739487606723,0.5416892537282946,-0.0891408191064097,1.0361564551251705
1660782332876632,0.5326619363698786,-0.2326085297932403,0.3573662928206298,20.738723,-0.4393431875411247,0.1910664958814619,-0.5611164033189462,0.0380749716718103,0.5331145546640056,-0.0770117884388017,1.037225093680857
1660782332892646,0.6250705729762727,-0.1901274128328376,0.2661783779659723,20.754737,-0.391231300115044,0.1778102081236105,-0.539477359738282,0.0451851091969859,0.524222705688174,-0.0652311464839675,1.0239372514647271
1660782332908661,0.671335927367056,-0.145204852368963,0.2769207293812465,20.770752,-0.3441624816662543,0.1604972214420442,-0.5092949979195042,0.0518779403585789,0.5152270701429683,-0.0539073438131249,0.9959761910980299
1660782332924676,0.7157701991302359,-0.1618066681925687,0.2654459449149309,20.786767,-0.2988963625584835,0.139717577927309,-0.4713964262247858,0.0580369400110888,0.5063430006085804,-0.0431558516097206,0.9529037710698905
1660782332940690,0.8031738765545127,-0.1636377508201723,0.1836575875486383,20.802781,-0.256177345122145,0.1164075311251599,-0.4271280461378399,0.0635648025640501,0.4977830443160469,-0.0331062163449487,0.8944824033376577
1660782332956695,0.8491950865949489,-0.1248187991149767,0.164980544747082,20.818786,-0.2166129247349217,0.0917646102855068,-0.378216689934645,0.068391240142036,0.4897470690276781,-0.0238871444707919,0.8217328411996234
1660782332972710,0.838941023880369,-0.0545052262149994,0.2166170748455025,20.834801,-0.1805830403070037,0.0669793995628904,-0.3265574688797609,0.0724769328587513,0.4824051799990661,-0.0155942309134432,0.7378405854288461
1660782332988724,0.8506599526970318,0.0054322117952239,0.2544594491493095,20.850815,-0.1482178659322422,0.0430270885681233,-0.2739758068301028,0.0758123794723206,0.4758831053432556,-0.0082704182225677,0.6474134059463741
1660782333004739,0.8997329671168082,0.0187380788891431,0.2124666208896011,20.86683,-0.1194448924673552,0.0206376803480101,-0.2220124409145072,0.0784132888157397,0.4702672951287776,-0.0019321191015978,0.553667070273736
1660782333020753,0.8894789044022282,0.0175173571374074,0.2085603112840468,20.882844,-0.0940118309677158,0.0001976117522882,-0.1717134671210945,0.0803133861130082,0.4656213831173512,0.0033946663390493,0.45744497315803
1660782333036768,0.8466315709163039,-0.0032349126420996,0.2912031738765543,20.898859,-0.0714836661761484,-0.0183756440321794,-0.1234567628901904,0.0815541366311269,0.4619942180921402,0.0076720109147751,0.3589887303887943
1660782333052783,0.8542000457770653,-0.0525520714122222,0.3385671778438999,20.914874,-0.0512827868078249,-0.0354926314586201,-0.0769306203903759,0.0821737979776118,0.4594205229629003,0.0108673889398073,0.25934357886079473
1660782333068797,0.8944838635843446,-0.079774166475929,0.3015793087663079,20.930888,-0.0327407231051318,-0.0516287068850227,-0.0312784005702063,0.0821997651220208,0.457921867905408,0.0129684922887198,0.161309056006767
1660782333084812,0.9314717326619366,-0.0734264133669033,0.2354161898222324,20.946903,-0.0151126134137404,-0.0672612442236983,0.0146640218666289,0.0816447010552732,0.4575143737408744,0.0139787688476728,0.07641392057338453
1660782333100826,0.9444113832303352,-0.0178835736629281,0.195132372014954,20.962917,0.0024178319108982,-0.0828916310751656,0.0620727466780961,0.0805050800895673,0.4582229558148377,0.0138914655789797,0.08404905472733674
1660782333116841,0.916823071641108,0.0596322575722894,0.1997711146715497,20.978932,0.0207225007273962,-0.0989277062147927,0.1118498421870605,0.0787627173355168,0.4600855284219245,0.0126778194250175,0.17653281465495216
1660782333132856,0.9171892881666288,0.0923476005188064,0.2202792401007096,20.994947,0.0407030246512374,-0.1155378499972716,0.1644075725283163,0.0763901288908971,0.4631360425156106,0.0103153466223045,0.2830918158455764
1660782333148870,0.9171892881666288,0.0822156099794,0.2301670862897689,21.010961,0.0632236008549611,-0.1326244340783154,0.2194979931904699,0.0733586303822848,0.467381795479245,0.006824841235799,0.39230901647904354
1660782333164885,0.8911879148546582,0.0684214541847865,0.231265735866331,21.026976,0.0889987985658844,-0.1498626557095281,0.276137078118424,0.0696473352153077,0.4727934995636169,0.0022772694874106,0.4989859315087469
1660782333180899,0.8466315709163039,0.0397344930189973,0.2368810559243153,21.04299,0.1184976650402527,-0.1667457883903441,0.3327322709612428,0.065251364268404,0.4793071560020314,-0.0032250437177979,0.5995692834623948
1660782333196914,0.8062256809338519,0.0144655527580681,0.230411230640116,21.059005,0.1518956595230131,-0.1826372046015513,0.387362280980136,0.060187753905659,0.4868289408901813,-0.0095701365310681,0.6916849914630806
1660782333212928,0.7946288242923627,-0.0287479972533759,0.2180819409475853,21.075019,0.1890561157224374,-0.1968394831824429,0.4380622826519798,0.0544982671067898,0.4952402241676924,-0.016653431893319,0.7738222391508367
1660782333228943,0.7736324101625085,-0.0853894865339133,0.2330968184939346,21.091034,0.22954326452478,-0.2087110538967236,0.4830616665738222,0.048248828510999,0.5044021273749193,-0.0243900043218401,0.8451389172120487
1660782333244958,0.6840314335851074,-0.1456931410696573,0.2835126268406194,21.107049,0.2726709945028586,-0.2178182813013106,0.5209734876756799,0.0415253914413247,0.5141571056921199,-0.0327155230551098,0.9050174164781081
1660782333260972,0.597970550087739,-0.1972075989929047,0.3339284351873042,21.123063,0.3175664596626486,-0.2240718621209764,0.5508933618762658,0.0344266550157745,0.5243293229370987,-0.0415790707408257,0.9528504524571504
1660782333277008,0.5864957656214234,-0.2365148393987945,0.392278934920272,21.139099,0.3632527642026258,-0.2278210040166653,0.5723913271951522,0.0270548220676405,0.5347275872319189,-0.0509409972642077,0.9884360468479112
1660782333293022,0.5757534142061491,-0.2711833371480887,0.4199893186846726,21.155113,0.408783202462089,-0.2298713892037442,0.5854754607003916,0.0195057584988505,0.5451485900579571,-0.0607711931507056,1.012072463424465
1660782333309037,0.4839551384756237,-0.268253604943923,0.4285343709468225,21.171128,0.4534189072788002,-0.2313643094187307,0.5905859541270991,0.011860033980831,0.5553793791919696,-0.0710379275724299,1.0241840986630562
1660782333325051,0.3599298084992748,-0.280216678110933,0.4475776302738996,21.187142,0.4967968651590011,-0.23351971933501,0.5885197353319019,0.0041769036437797,0.5652023999206012,-0.0816924539128344,1.0251546368673825
1660782333341066,0.3111009384298464,-0.3989929045548179,0.4464789806973375,21.203157,0.5390507028627062,-0.2374020186156969,0.5801900497604441,-0.0035070465773496,0.5744032486027942,-0.092656417326901,1.0153263045737395
1660782333357081,0.2996261539635307,-0.567086289768826,0.4868848706797894,21.219172,0.5808476135346602,-0.2437731181719859,0.5663700311411384,-0.0111746290737702,0.5827791163293571,-0.1038242358997842,0.9954332308824286
1660782333373095,0.266544594491493,-0.603219653620203,0.5434042877851528,21.235186,0.6232704842770369,-0.2528586794634506,0.5475236487409922,-0.0188204464121806,0.5901442450688466,-0.1150854181767036,0.9672728060029344
1660782333389110,0.1662012664988177,-0.5508506904707406,0.4755321583886474,21.251201,0.6675212040536249,-0.2641094031618469,0.5235680805372885,-0.0264383843346688,0.5963277289393817,-0.126331693828478,0.9327947904594994
1660782333405124,0.0518196383611808,-0.5550011444266421,0.4406195162890061,21.267215,0.7144731743221308,-0.2761605218770787,0.4937356205515104,-0.0340056672064383,0.6011686555324489,-0.1374331137587798,0.8925469718244871
1660782333421139,-0.0156862745098038,-0.6104219119554437,0.5679407949950406,21.28323,0.7640732355058145,-0.2867696192313134,0.456939490785911,-0.0414671109188353,0.6045180299650608,-0.1482350484258442,0.8468075247903292
1660782333437153,-0.0524299992370487,-0.5939421683070116,0.5036087586785687,21.299244,0.8148403723723222,-0.2929269076801856,0.4123153524435925,-0.0487233345688227,0.6062457645577618,-0.1585966558805058,0.7979484376109444
1660782333453168,-0.127870603494316,-0.4531929503318839,0.2479896238651102,21.315259,0.8639548354334438,-0.2917748276229934,0.3593342002685341,-0.055628719972177,0.6133388013523141,-0.1122356539702807,2.962881051876511
1660782333469183,-0.3281910429541468,-0.4822461280231938,0.3834897383077749,21.331274,0.9078682621483694,-0.2816903748332489,0.2978356991756707,-0.0620038207370589,0.6176963177898339,-0.0653068262203168,2.972494173966269
1660782333485197,-0.5806363012130924,-0.502388036926833,0.6663309681849396,21.347288,0.9429510400022652,-0.2623422414096039,0.2286052813513549,-0.0676581037314742,0.6193271950144322,-0.0179671301480826,2.9815038550949273
1660782333501212,-0.7407949950408179,-0.4469672693980318,0.7820553902494849,21.363303,0.9661560341495358,-0.2342545960915091,0.153923371380551,-0.0724145680913667,0.618251487883764,0.0295629661498476,2.9862256389810664
1660782333517226,-0.8056153200579841,-0.4883497367818723,0.8222171358815897,21.379317,0.975717802626935,-0.1989327873614624,0.077151715473963,-0.0761327564730384,0.6145143248234957,0.0770188983349941,2.984240384491358
1660782333533241,-0.7992675669489584,-0.6957503624017702,0.8388189517051954,21.395332,0.971528234918153,-0.1590403003421725,0.0016684027256997,-0.0787279525601193,0.6081855810943483,0.1241233786747122,2.9749081577174032
1660782333549255,-0.7716792553597314,-0.721141374837873,0.8183108262760355,21.411346,0.9550107772497034,-0.1178467896729496,-0.0700294313463278,-0.0801799373260477,0.5993501249794212,0.1705993468925681,2.9581647910291506
1660782333565270,-0.7949950408178834,-0.5637903410391396,0.7863279163805599,21.427361,0.9285809529536756,-0.0783345762483162,-0.1367099185418149,-0.080526611221684,0.5880952747457742,0.2161894771715878,2.935006797951647
1660782333581285,-0.7907225146868084,-0.4795605401693752,0.6863508049134053,21.443376,0.8948533190298915,-0.042587171791403,-0.1981181344138116,-0.0798468118477108,0.5744953951310923,0.2606855669467572,2.9083130164362943
1660782333597290,-0.8667734798199436,-0.4674753948271917,0.6647440299076832,21.459381,0.8559507067324275,-0.0117227934405817,-0.2543496867149424,-0.0782420980219342,0.558604186038162,0.3039323449107567,2.881371633255092
1660782333613304,-1.028397039749752,-0.4763866636148623,0.6532692454413676,21.475395,0.8132571733582584,0.013654982092373,-0.305611752969959,-0.0758246595200751,0.5404582971967394,0.3458054937771522,2.8562417168526304
1660782333629319,-1.0392614633402,-0.6463111314564736,0.597970550087739,21.49141,0.7676085978839765,0.0330530026856074,-0.3523757297567631,-0.0727114959604809,0.5200796762713904,0.3861935299153119,2.8340655435155355
1660782333645333,-1.003250171663996,-0.8157473105973909,0.6029755092698554,21.507424,0.7196397512392398,0.0462592305016988,-0.3953603187892361,-0.069019671031481,0.4974737751314413,0.4249911897300739,2.8159109488243956
1660782333661348,-1.032303349355306,-0.8008545052262148,0.6218966964217589,21.523439,0.670015138306769,0.0537894533021424,-0.435216595372525,-0.0648586163414196,0.5063936653951702,0.4166357284228202,0.8069341867033195
1660782333677363,-1.112138551918822,-0.65131609063859,0.5883268482490269,21.539454,0.6194660595522966,0.0569668275824237,-0.4722246190675453,-0.0603212614494624,0.5137874866397013,0.407221316447186,0.800115555274021
1660782333693377,-1.132158388647288,-0.5136186770428015,0.4383001449607082,21.555468,0.5687222509047715,0.0575421054048056,-0.5061931912883846,-0.0554788564973259,0.5196491899265209,0.3968620709177769,0.8031248032143959
1660782333709392,-1.081010147249562,-0.562813763637751,0.3245288776989392,21.571483,0.5184369860643572,0.0572582833016125,-0.5364936405834552,-0.0503817055143308,0.5240053464180733,0.38568629673663,0.8145526381239789
1660782333725406,-1.061722743572137,-0.5958953231097888,0.3677424277103833,21.587497,0.4691584410370992,0.057568413865477,-0.5621735857270264,-0.0450642783496697,0.5269194800748631,0.3738327366976156,0.8321519829531947
1660782333741421,-1.13838406958114,-0.5535362783245592,0.3830014496070806,21.603512,0.4213647921516835,0.0593952629585703,-0.5822099159615192,-0.0395524739505984,0.5284872546833619,0.3614569074261961,0.8523841909791887
1660782333757435,-1.240558480201419,-0.3632257572289616,0.4379339284351875,21.619526,0.375521142561614,0.0629796966632446,-0.5958059641543398,-0.0338713975173972,0.5288297794810183,0.3487344837272829,0.8710895150156058
1660782333773450,-1.184161135271229,-0.238101777676051,0.3827573052567334,21.635541,0.3321068892758316,0.068003718172164,-0.6024974427152421,-0.0280517230175212,0.5280890195922366,0.3358520649077162,0.8847096344371205
1660782333789465,-1.147905699244678,-0.338933394369421,0.3471122301060498,21.651556,0.2916097621153651,0.0738586744487651,-0.6020982725463829,-0.0221331385571977,0.5264212565178451,0.3230003913403994,0.8904365791195937
1660782333805479,-1.096879530022126,-0.4479438467994203,0.3309987029831385,21.66757,0.2544807736880036,0.0797981616188394,-0.5947739413255806,-0.016164798401182,0.5239894412056357,0.3103714773720764,0.8861439418863241
1660782333821494,-1.085282673380636,-0.4556343938353553,0.3301441977569235,21.683585,0.2210414392903214,0.0850463223493214,-0.5812017169229617,-0.010203032058947,0.5209565105560051,0.2981455177680037,0.8710074413190579
1660782333837508,-1.142778667887388,-0.2490882734416724,0.3220874341954678,21.699599,0.1914056636885124,0.0889976730762337,-0.562393275877275,-0.0043069880344673,0.5174766947253081,0.2864837513863738,0.8451822300127007
1660782333853523,-1.164263370717937,-0.1343404287785152,0.30609597924773,21.715614,0.1654868815516171,0.0913530440365086,-0.5391799607009433,0.0014652798767012,0.5136894597674949,0.2755409227773191,0.8086633537219693
1660782333869537,-1.071122301060502,-0.2025787747005418,0.2720378423743037,21.731628,0.1430500093659219,0.0920503942056188,-0.5119412894556168,0.0070580438769446,0.5097230304748497,0.2654709520324747,0.7614128553684207
1660782333885552,-1.054276340886549,-0.2957198443579765,0.2586099031052109,21.747643,0.1237360896441309,0.0910990816632357,-0.4808191738364596,0.0124172770110761,0.5057003937575535,0.2564164531082412,0.7040256362804366
1660782333901567,-1.056595712214847,-0.2805828946364537,0.2413977264057374,21.763658,0.1070831670740326,0.0884661228084367,-0.4459935770497497,0.0174900514333442,0.5017392119778434,0.2485016530739268,0.6375859654486901
1660782333917602,-1.084672312504769,-0.162294956893263,0.2349279011215381,21.779693,0.0926004293984408,0.084088765530832,-0.4076706904680849,0.0222242911720789,0.4979483449942777,0.2418338454498012,0.5633443555262845
1660782333933617,-1.0734416723888,-0.1393453879606316,0.2600747692072938,21.795708,0.0798586023059547,0.0779981026116051,-0.3659820150254702,0.0265690174835121,0.4944260511566678,0.2365071603143964,0.4827362404639748
1660782333949631,-1.070267795834287,-0.2274814984359503,0.2830243381399251,21.811722,0.0685060894324365,0.0704093849984024,-0.3210922706789484,0.0304761043694742,0.4912603578852818,0.2325913051427496,0.3983406183599981
