Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),Seconds,vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1660782351435299,-1.254718852521553,0.1436179140917071,0.904371709773404,36.027615,1.031838789213677,-0.1015083597615682,-0.9078848497460132,-0.08960941919367837,0.4497897420560414,-0.1405126484758986
1660782351451311,-1.310139620050355,0.1721828030823227,0.8566414892805367,36.043627,0.9449365114200721,-0.09438783740260798,-0.9701350706245716,-0.08365027183464621,0.4177738595260767,-0.1366294896250196
1660782351467323,-1.34004730296788,0.1799954222934312,0.8322270542458226,36.059639,0.8538489202536875,-0.0830374540660123,-1.020919802300011,-0.07710830206064412,0.3852590858837809,-0.1329769879372984
1660782351483335,-1.366536964980545,0.2693522545204851,0.8334477759975583,36.075651,0.7609312722066874,-0.06791304226296471,-1.059818936416985,-0.07002080668436247,0.3525845775223314,-0.1296291044332611
1660782351499347,-1.350057221332113,0.3014572365911343,0.8446784161135268,36.091663,0.6685643077143518,-0.04999194838878677,-1.086678856684482,-0.0624372643249422,0.3200879899964409,-0.126631065033123
1660782351515360,-1.345052262149996,0.2908369573510336,0.8008545052262148,36.107676,0.5789806415512834,-0.0303877234024172,-1.101556825386118,-0.0544219866020845,0.2880917125052721,-0.1240029931924274
1660782351531372,-1.29939726863508,0.2166170748455025,0.7252918287937744,36.123688,0.4940951286552664,-0.01017081658663272,-1.104737604528243,-0.04605301504056451,0.2568925868275017,-0.1217439783056813
1660782351547384,-1.259113450827802,0.1961089494163426,0.7035629816128788,36.1397,0.4153379622834543,0.009537195192245926,-1.096716237538748,-0.03742043242645173,0.2267569481951129,-0.1198355092174283
1660782351563396,-1.226153963530938,0.2018463416495004,0.6843976501106281,36.155712,0.3435652051314262,0.02757714963721613,-1.078099061074695,-0.0286256993694149,0.1979202224674967,-0.118245499126339
1660782351579408,-1.18623636224918,0.2111238269626918,0.6597390707255668,36.171724,0.279090854266826,0.04296042818896967,-1.049490154561323,-0.01978030649578878,0.1705860391863653,-0.1169348052940641
1660782351595398,-1.168291752498665,0.1853665980010683,0.6554665445944918,36.187714,0.2218097854251105,0.05505252214433709,-1.011419347057004,-0.01100245616304747,0.1449244305180376,-0.1158641613394739
1660782351611410,-1.15718318455787,0.1450827801937899,0.6878156710154881,36.203726,0.1713568940780157,0.06363403294206002,-0.96434609949169,-0.002412322958664139,0.1210771390280675,-0.114996731024682
1660782351627422,-1.117753871976806,0.1281147478446636,0.7068589303425652,36.219738,0.1272535182704999,0.06885231225334187,-0.9087357760094997,0.005873093741872375,0.09916874018054955,-0.1142968813208188
1660782351643434,-1.110673685816739,0.1134660868238341,0.6789044022278174,36.23575,0.08901730179786532,0.07109482577920909,-0.8451419803832297,0.01374453953747809,0.07931273129686517,-0.1137291056713566
1660782351659446,-1.100297550926986,0.0964980544747078,0.6323949034866869,36.251762,0.05622967671359133,0.07086859570668386,-0.7742458411586648,0.02110384942862859,0.06161052901991246,-0.1132575877336309
1660782351675459,-1.089188982986191,0.0718394750896465,0.6365453574425883,36.267775,0.02855416373475187,0.06873467718053813,-0.6968515595639697,0.02786614352352625,0.04614904066228416,-0.11284517255614
1660782351691471,-1.077714198519875,0.0923476005188064,0.6742656595712218,36.283787,0.00570923727869142,0.06527199178495983,-0.6138383062013091,0.03396110938655469,0.03299935217786817,-0.1124521219023525
1660782351707483,-1.052201113908598,0.1171282520790413,0.710887312123293,36.299799,-0.01259763651617442,0.06104453419161022,-0.5260880695323974,0.03933332711881327,0.02221748448889212,-0.1120353752355188
1660782351723495,-1.026443884946975,0.1094377050431063,0.7051499198901352,36.315811,-0.02677091321584371,0.05653957404403634,-0.4344262913730879,0.04394141455661721,0.01384812069637995,-0.1115487193953448
1660782351739507,-1.005447470817121,0.1317769130998707,0.7005111772335395,36.331823,-0.0374224657094833,0.05208692347779423,-0.3395497236302931,0.04775566036164228,0.007928950804009099,-0.1109446315499249
1660782351755519,-0.9933623254749372,0.1382467383840699,0.7096665903715573,36.347835,-0.04541475346853335,0.04785986835327473,-0.2419159572162466,0.05075437489205579,0.004493614851831418,-0.1101778533195112
1660782351771532,-0.9955596246280614,0.1397116044861528,0.7055161364156559,36.363848,-0.05187711105615461,0.04395373133263505,-0.1416901753857662,0.05292013766634149,0.003575596615698062,-0.1092094407240049
1660782351787544,-0.9984893568322272,0.122621499961852,0.7073472190432595,36.37986,-0.05822839892720468,0.04039316080349888,-0.03882945044519072,0.05423676411115602,0.005212361505562313,-0.1080109003852225
1660782351803556,-1.013382162203403,0.1621728847180898,0.7082017242694745,36.395872,-0.06615397064940369,0.0370925257369161,0.066781175409342,0.05468692984289909,0.009440789354573431,-0.106570091894115
1660782351819568,-1.029495689326314,0.1881742580300605,0.7387197680628672,36.411884,-0.07750185541195539,0.03395600263561812,0.175219178403801,0.0542511960017843,0.01628508613121898,-0.1048980926070783
1660782351835580,-1.054764629587243,0.1486228732738235,0.7619134813458457,36.427896,-0.09417024439265131,0.03104253843561149,0.2863766388836824,0.05290990018379757,0.0257541002708235,-0.1030321213725025
1660782351851593,-1.096635385671778,0.1433737697413599,0.8316166933699547,36.443909,-0.1180342466554834,0.02854461862447768,0.3997640659997534,0.05064741930748463,0.03784894998622118,-0.1010335295002231
1660782351867605,-1.128252079041733,0.2247959105821317,0.9403830014496072,36.459921,-0.1508622092259203,0.02669500772930205,0.5144127760619913,0.04745681466858973,0.05256252108628026,-0.09898574770362634
1660782351883617,-1.193926909285115,0.2634927901121537,0.9969024185549706,36.475933,-0.1942273608541637,0.02587246924249699,0.6289237945970969,0.04334475896450581,0.06986856242420919,-0.0969940323133559
1660782351899629,-1.279865720607309,0.2144197756923782,0.9741969939726864,36.491945,-0.2495097169507411,0.02668122782236239,0.7415027489248578,0.03833741248506478,0.08971359551036434,-0.09518455476530341
1660782351915680,-1.350789654383154,0.2256504158083467,0.8947280079346918,36.507996,-0.3179682320377695,0.02972623848338297,0.8499206169056779,0.03248531229487905,0.1120134695223111,-0.09370251766569604
1660782351931692,-1.409506370641642,0.2377355611505303,0.8473640039673453,36.524008,-0.4007342005080546,0.03540907001175413,0.9515472748938574,0.02586531562407674,0.1366500153200332,-0.09270987841378581
1660782351947704,-1.463218127718013,0.2146639200427254,0.8867933165484096,36.54002,-0.4986895748242552,0.04391235528955523,1.043454890699506,0.01858047641151721,0.1634663236886054,-0.09238222326451323
1660782351963716,-1.500205996795605,0.2504310673685817,0.9793240253299764,36.556032,-0.6123075736438818,0.05498977179673645,1.122404368651402,0.01075800252784208,0.1922579516331431,-0.09290496072629228
1660782351979728,-1.516929884794385,0.2936446173800258,1.040482185091936,36.572044,-0.7414228760209066,0.06769699577055339,1.184773507510193,0.002544238102335231,0.2227632208272659,-0.09446584695109078
1660782351995741,-1.587609674219883,0.2962081330586708,1.065751125352865,36.588057,-0.8848658901284354,0.0806412672338601,1.226722667713512,-0.005900862324832432,0.2546559352680748,-0.09724167823167817
1660782352011753,-1.680750743877317,0.2746013580529487,1.07173266193637,36.604069,-1.040104384437774,0.0925102990638229,1.244671935939647,-0.01440643597129887,0.2875355018075008,-0.1013854304048586
1660782352027765,-1.780849927519646,0.2820477607385365,1.011795223926146,36.620081,-1.203119787000346,0.1022616190751836,1.235863946051553,-0.02279259648606945,0.3209285414641484,-0.1070111780474157
1660782352043777,-1.833340962844282,0.2034332799267568,0.9889677271686884,36.636093,-1.368584652029379,0.1090843051530641,1.198834202432328,-0.03087540354744037,0.3543234478795581,-0.1141631205827923
1660782352059789,-1.84078736552987,0.1273823147936221,0.9799343862058444,36.652105,-1.530305303467356,0.1124557762697205,1.133764391301356,-0.03847499822583649,0.387212302089181,-0.1227826743375919
1660782352075801,-1.810757610437171,0.1422751201647978,0.9481956206607158,36.668117,-1.681879594946733,0.1122314431615713,1.042656600870986,-0.04542483432321875,0.4191034326264791,-0.1327064625751842
