Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Seconds,gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg)
1660782315407684,0.213626306553806,1.007095445181903,0.7629510948347615,0,-0.286539878376164,0.05930198747367227,-0.04594081014823699,0,0,0
1660782315423687,0.09155413138023499,0.8850232700083325,0.8239871824216607,0.016003,-0.4134285358061707,-0.05017146432933589,-0.0134475280550384,-0.005599747313458679,7.304418515469102e-05,-0.0004751067056262032
1660782315439689,0.3356984817273769,0.9460593575952316,0.7019150072480898,0.032005,-0.1415970978913486,-0.01047837000019356,-0.06394803961579884,-0.01003995238303883,-0.0004121544894815445,-0.001094271246992901
1660782315455692,0.7019150072480898,1.007095445181903,0.7019150072480898,0.048008,0.1649526623940777,0.05200967019309889,-0.1486754421814997,-0.009853107867017001,-7.990408793830182e-05,-0.002795259101371289
1660782315471695,0.6408789196611906,1.007095445181903,0.5798428320745188,0.064011,0.1599352923953813,0.074751133225626,-0.1987367104615647,-0.00725400422870133,0.0009341823394114974,-0.005574556322515805
1660782315487697,0.5188067444876197,1.068131532768803,0.6408789196611906,0.080013,0.04423440721015612,0.1116397456767825,-0.1863171518697195,-0.005620646631857031,0.002425309370630765,-0.00865498722116608
1660782315503700,0.5798428320745188,1.007095445181903,0.7019150072480898,0.096016,0.01802672274968822,0.05908171862214501,-0.09897677671017095,-0.005122557592178277,0.003791081085022185,-0.0109373386498052
1660782315519703,0.5798428320745188,0.8239871824216607,0.8239871824216607,0.112019,0.1376382316730123,-0.1305358113222747,0.01534903431569915,-0.003877237956796673,0.003219448343421148,-0.01160636058896098
1660782315535705,0.9460593575952316,0.6408789196611906,0.8850232700083325,0.128021,0.4250120708596918,-0.2782871987050323,0.0680033599444106,0.0006239644634649603,-5.113573679730839e-05,-0.0109395414348801
1660782315551708,1.129167620355474,0.7019150072480898,0.8239871824216607,0.144024,0.6155067172191283,-0.295938859696429,0.02766960984405406,0.008948114768095521,-0.004644944204008999,-0.01017415767657238
1660782315567711,0.9460593575952316,0.6408789196611906,0.7629510948347615,0.160027,0.4615922169408589,-0.2501333088267849,-0.05809308589072298,0.01756490624137542,-0.00901352155219471,-0.01041754548494574
1660782315583713,0.7019150072480898,0.8239871824216607,0.7019150072480898,0.176029,0.2126694978781917,-0.1741608376442085,-0.1014404489062062,0.02295899995992782,-0.01240787472396266,-0.01169381376332117
