Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Seconds,gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg)
1660782312137909,1.373311970702616,0.213626306553806,0.213626306553806,0,0.7454516032686773,0.3637613782253479,0.03250525677464965,0,0,0
1660782312153912,1.739528496223329,0.2746623941404778,0.3967345693140487,0.016003,1.158472959575164,0.4395069485147525,0.1898418825529557,0.01523139650275073,0.006426146613920803,0.001778777114620843
1660782312169915,2.227817196917613,0.2746623941404778,0.5188067444876197,0.032006,1.547649514468477,0.4037499107970957,0.3612564121018426,0.03688037629509986,0.01317220148841559,0.006187563471859229
1660782312185918,2.166781109330941,0.1525902189669068,0.7019150072480898,0.048009,1.554672671620019,0.3116081884090107,0.5286456407126755,0.06169895378380784,0.01889506628206444,0.01330677989437537
1660782312201921,1.678492408636657,0.0305180437933358,0.7629510948347615,0.064012,1.080685360331329,0.1950824059755132,0.5379869107420658,0.08278181803941861,0.02294859103714063,0.0218398403060133
1660782312217924,1.190203707942374,-0.1525902189669068,0.5188067444876197,0.080015,0.5125714343172489,-0.03123037443119711,0.3901174063045211,0.09552787239660723,0.02425940728949516,0.029264674842386
1660782312233927,0.8850232700083325,-0.3967345693140487,0.5188067444876197,0.09601800000000001,0.2906053803291864,-0.2364559906425167,0.3092335918594054,0.1019532869137787,0.02211791636890545,0.03485948282769741
1660782312249930,1.190203707942374,-0.3356984817273769,0.5188067444876197,0.112021,0.5670524696118497,-0.152406700222634,0.3297427702141658,0.108814549713307,0.01900701484198424,0.03997129372428598
1660782312265934,1.678492408636657,0.0305180437933358,0.4577706569009478,0.128025,1.013012751581153,0.1108535766205352,0.3056137647038369,0.121455071482851,0.01867458985316745,0.04505414600363
1660782312281937,1.617456321049758,0.0305180437933358,0.3967345693140487,0.144028,1.038768602227134,0.2486696765864852,0.1898024625611211,0.1378693223133173,0.02155077587882362,0.04901747582174966
1660782312297940,1.068131532768803,0.09155413138023499,0.213626306553806,0.160031,0.4019037283415936,0.2092206893019228,0.03982667990849047,0.1493947009578672,0.02521389880593088,0.05085450896150655
1660782312313943,0.09155413138023499,-0.0305180437933358,0.1525902189669068,0.176034,-0.51949050356328,0.1108693141817786,-0.02253488668464599,0.1484540067560937,0.02777461883380049,0.05099284330729731
1660782312329946,-0.3967345693140487,-0.0305180437933358,0.2746623941404778,0.192037,-1.023289045422245,0.1417540621142546,0.09069532471440044,0.1361117703642095,0.02979560584416876,0.05153812681153534
1660782312345949,-0.0305180437933358,0.213626306553806,0.5188067444876197,0.20804,-0.6631511850184152,0.3577591054949807,0.3234545564818945,0.1226202485206842,0.03379171118504264,0.0548513258611057
1660782312361952,1.007095445181903,0.2746623941404778,0.7019150072480898,0.224043,0.3748578537469254,0.4081150303365876,0.5485679561711423,0.1203139018705123,0.03991870427169519,0.06182750596232999
1660782312377956,2.04470893415737,-0.1525902189669068,0.8239871824216607,0.240047,1.433922008029577,0.01515320107474645,0.618323624359738,0.1347841407647243,0.04330485012298586,0.07116263860657704
1660782312393959,2.532997634851654,-0.6408789196611906,0.6408789196611906,0.25605,1.884621593894134,-0.4878697670848682,0.4640879348280369,0.161332489580114,0.03952311759490489,0.07982193108007923
