Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity
1.0,451.3943787,1261.373291,485.4538269,1642.146851,308.3519592,997.3164063,349.3090515,1278.227417,1660000751726670.0,0.0,0.0,-0.3485203263253276,0.3748175301924004,0.2380776777791054,0.2697005331962293,-0.9739027594084048,-1.2678969508501523,-0.7700251836859637,-0.9869157825443264,
2.0,451.2391968,1261.712524,485.4062805,1642.391479,308.3804016,997.4086914,350.1607666,1278.685547,1660000751743336.8,-0.0094775683249951,0.01666675,-0.348400510818135,0.3747808197510978,0.238099638075904,0.2703581400220898,-0.9741646802506642,-1.2680858274388107,-0.77009643675132,-0.9872695034248552,-0.0094775683249951
3.0,451.1244202,1261.373291,485.5509033,1642.090454,308.3519592,997.3164063,350.1607666,1278.685547,1660000751760003.2,0.0093007745262746,0.03333325,-0.3483118921290815,0.3748924826069695,0.2380776777791054,0.2703581400220898,-0.9739027594084048,-1.2678534068855591,-0.7700251836859637,-0.9872695034248552,0.0187783428512697
4.0,451.2079773,1262.065552,485.6506653,1642.488892,308.2538757,997.5,350.2030945,1279.0177,1660000751776670.0,0.0084916056105411,0.05,-0.3483764063302612,0.3749695085657221,0.2380019477854675,0.2703908212742649,-0.9744372521735054,-1.2681610397412904,-0.7701669358637812,-0.9875259578190888,-0.0008091689157335002
5.0,451.5,1261.5,485.7001953,1642.600586,308.2888794,997.442749,350.2030945,1279.0177,1660000751793336.8,0.0100471968189847,0.06666675,-0.3486018762330799,0.3750077505389885,0.2380289740434854,0.2703908212742649,-0.9740005910698344,-1.2682472783635803,-0.7701227325281971,-0.9875259578190888,0.0015555912084436012
6.0,451.2079773,1262.065552,486.0176392,1642.319092,308.2203674,997.2796021,350.0714417,1278.949951,1660000751810003.2,0.0426453028130736,0.08333325,-0.3483764063302612,0.3752528480786092,0.2379760761215708,0.2702891725188023,-0.9744372521735054,-1.268029937640328,-0.7699967672669754,-0.9874736490073214,0.0325981059940889
7.0,451.2079773,1262.065552,486.3083801,1642.303955,308.3519592,997.3164063,350.0714417,1278.949951,1660000751826670.0,0.067001763695672,0.1,-0.3483764063302612,0.3754773283072642,0.2380776777791054,0.2702891725188023,-0.9744372521735054,-1.2680182504053326,-0.7700251836859637,-0.9874736490073214,0.0243564608825984
8.0,451.2079773,1262.065552,485.9797363,1642.335815,308.2203674,997.2796021,350.3500061,1279.210449,1660000751843336.5,0.0391358026371286,0.1166665,-0.3483764063302612,0.3752235833564505,0.2379760761215708,0.2705042513061594,-0.9744372521735054,-1.2680428494214493,-0.7699967672669754,-0.9876747787782072,-0.0278659610585434
9.0,451.3078918,1261.661621,485.8358765,1642.438232,308.3519592,997.3164063,350.3500061,1279.210449,1660000751860003.5,0.024939334163693,0.1333335,-0.3484535500338335,0.3751125096107262,0.2380776777791054,0.2705042513061594,-0.9741253781879712,-1.2681219252982117,-0.7700251836859637,-0.9876747787782072,-0.014196468473435597
10.0,451.2391968,1261.712524,485.9898071,1642.374878,308.3880005,997.0987549,350.3377991,1278.888184,1660000751876670.0,0.0390806481565469,0.15,-0.348400510818135,0.3752313589927188,0.238105505165156,0.2704948263158976,-0.9741646802506642,-1.268073009853545,-0.7698571356540596,-0.9874259588808776,0.014141313992853902
