Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow Green X,Elbow Green Y,Timestamp (microseconds),angles,Seconds,Shoulder Pink X meters,Hand Pink X meters,Elbow Green X meters,Shoulder Pink Y meters,Hand Pink Y meters,Elbow Green Y meters,angular velocity,Shoulder Pink m/s,Hand Pink m/s,Elbow Green m/s
1.0,269.0392151,1023.968872,881.9664307,1171.520386,554.444458,1176.055542,1658967466708330.0,151.15443393838052,0.0,0.2792623782674497,0.9154800830718596,0.5755126734990507,-1.0628784445430008,-1.216036736732067,-1.2207442231477674,,,,
2.0,269.0392151,1023.968872,881.9664307,1171.520386,554.1455688,1175.957886,1658967466724996.5,151.16257890447525,0.0166665,0.2792623782674497,0.9154800830718596,0.5752024268727384,-1.0628784445430008,-1.216036736732067,-1.2206428563384644,0.4887028527124956,0.0,0.0,0.019583194759772864
3.0,269.0392151,1023.968872,881.9664307,1171.520386,554.2097168,1176.097412,1658967466741663.2,151.1215642672746,0.03333325,0.2792623782674497,0.9154800830718596,0.575269012418769,-1.0628784445430008,-1.216036736732067,-1.220787684156876,-2.460865927709156,0.0,0.0,0.00956406999838384
4.0,268.928894,1024.102173,881.9664307,1171.520386,554.3971558,1176.0,1658967466758329.8,151.19904212046157,0.04999975,0.2791478650997406,0.9154800830718596,0.5754635738729444,-1.0630168108189788,-1.216036736732067,-1.2206865706192764,4.648717678394556,0.010776389509683782,0.0,0.013156032265556452
5.0,269.0994263,1024.042114,882.0317383,1171.896851,554.3971558,1176.0,1658967466774996.5,151.24142503473195,0.0666665,0.2793248774198654,0.9155478722812808,0.5754635738729444,-1.0629544696499782,-1.2164275069444892,-1.2206865706192764,2.542962141411892,0.011260160664127718,0.02379639151193976,0.0
6.0,268.8764038,1023.989807,881.9664307,1171.520386,554.3971558,1176.0,1658967466791663.2,151.18583865307758,0.08333325,0.2790933803359403,0.9154800830718596,0.5754635738729444,-1.062900175047555,-1.216036736732067,-1.2206865706192764,-3.335166223430779,0.014266733802283483,0.02379639151193976,0.0
7.0,268.8847961,1024.089478,882.0317383,1171.896851,554.1885376,1176.087524,1658967466808329.8,151.22080635717572,0.09999975,0.2791020915331398,0.9155478722812808,0.5752470284349115,-1.063003633424409,-1.2164275069444892,-1.220777420424895,2.09808322672044,0.006229468236734419,0.02379639151193976,0.014089861961341954
8.0,268.8764038,1023.989807,882.0317383,1171.896851,554.555542,1176.055542,1658967466824996.5,151.24625333372765,0.1166665,0.2790933803359403,0.9155478722812808,0.5756279785560324,-1.062900175047555,-1.2164275069444892,-1.2207442231477674,1.5268109590611945,0.006229468236734419,0.0,0.022943630801742058
9.0,269.0392151,1023.968872,882.0317383,1171.896851,554.1885376,1176.087524,1658967466841663.2,151.18906390786046,0.13333325,0.2792623782674497,0.9155478722812808,0.5752470284349115,-1.0628784445430008,-1.2164275069444892,-1.220777420424895,-3.431348395289621,0.010223358374699069,0.0,0.022943630801742058
10.0,269.0392151,1023.968872,882.0317383,1171.896851,554.2542725,1175.962158,1658967466858330.0,151.23592237803985,0.15,0.2792623782674497,0.9155478722812808,0.5753152611812133,-1.0628784445430008,-1.2164275069444892,-1.220647290669272,2.811494153292468,0.0,0.0,0.008816011540311542
11.0,269.0392151,1023.968872,882.0317383,1171.896851,554.2542725,1175.962158,1658967466874996.8,151.23592237803985,0.16666675,0.2792623782674497,0.9155478722812808,0.5753152611812133,-1.0628784445430008,-1.2164275069444892,-1.220647290669272,0.0,0.0,0.0,0.0
12.0,269.0778198,1023.879211,881.7149658,1171.359863,554.2542725,1175.962158,1658967466891663.2,151.12404862967642,0.18333325,0.2793024498991272,0.9152190628113048,0.5753152611812133,-1.06278537653398,-1.2158701140531765,-1.220647290669272,-6.712492026725587,0.006079687811573206,0.0388289712739672,0.0
13.0,268.8847961,1024.089478,881.7149658,1171.359863,554.1602783,1176.048096,1658967466908330.0,151.13695731355165,0.2,0.2791020915331398,0.9152190628113048,0.5752176953158595,-1.063003633424409,-1.2158701140531765,-1.2207364942088177,0.7745171599276621,0.017776567783100175,0.0,0.007931893240517567
14.0,269.0318604,1024.023926,881.7149658,1171.359863,554.2542725,1175.962158,1658967466924996.5,151.15052198334843,0.2166665,0.2792547440977891,0.9152190628113048,0.5753152611812133,-1.0629355905280848,-1.2158701140531765,-1.220647290669272,0.8138883266899839,0.010027836678123389,0.0,0.007931893240517567
