Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds
27.0,551.8494873,1504.28833,757.4754639,1192.267944,669.5349121,988.1027222,655.1067505,1258.610962,1660089013664143.2,0.0010998702340187,0.43333325
28.0,551.8494873,1504.28833,757.4754639,1192.267944,669.5349121,988.1027222,655.1227417,1258.55481,1660089013680810.0,0.0010998702340187,0.45
29.0,551.862915,1504.230835,757.4754639,1192.267944,669.5349121,988.1027222,655.1636353,1258.536987,1660089013697476.8,0.001066167082758,0.46666675
30.0,551.9278564,1504.26123,757.4754639,1192.267944,669.5349121,988.1027222,655.2051392,1258.526245,1660089013714143.2,0.0065178629132157,0.48333325
31.0,551.9113159,1504.314697,757.4754639,1192.267944,669.5349121,988.1027222,655.2051392,1258.526245,1660089013730810.0,0.0060580291663638,0.5
32.0,551.9205933,1504.367432,757.4754639,1192.267944,669.5349121,988.1027222,655.2051392,1258.526245,1660089013747476.5,0.0083045969730913,0.5166665
33.0,552.0397949,1504.424805,757.4754639,1192.267944,669.5349121,988.1027222,655.1636353,1258.536987,1660089013764143.2,0.0222592717008184,0.53333325
34.0,551.9318237,1504.53186,757.4754639,1192.267944,669.5349121,988.1027222,655.1868286,1258.581177,1660089013780810.0,0.013440135358837,0.55
35.0,551.8032227,1504.415527,757.4754639,1192.267944,669.1865845,988.2536621,655.2904053,1258.731079,1660089013797476.5,0.0029101287717661,0.5666665
36.0,551.8341064,1504.612427,758.0306396,1192.304565,669.1865845,988.2536621,655.2124634,1258.62146,1660089013814143.2,0.0050728066044193,0.58333325
37.0,551.5463257,1504.476807,757.8358154,1192.371094,669.5349121,988.1027222,655.1890869,1258.577026,1660089013830809.8,0.0285405609207834,0.59999975
38.0,551.7056885,1504.490967,757.6414185,1192.290649,669.5349121,988.1027222,655.1075439,1258.561523,1660089013847476.5,0.0113935027737354,0.6166665
39.0,551.5739746,1504.790771,757.7085571,1192.36438,669.5349121,988.1027222,655.1075439,1258.561523,1660089013864143.2,0.0180658116142498,0.63333325
40.0,551.3935547,1504.728394,757.7085571,1192.36438,669.5349121,988.1027222,655.0671387,1258.627808,1660089013880810.0,0.0385832608661957,0.65
41.0,551.2930908,1504.502441,757.9899292,1192.418701,669.6130981,988.1706543,655.0968018,1258.722778,1660089013897476.8,0.0546280557642029,0.66666675
42.0,551.1448364,1504.596558,757.9602051,1192.369873,669.5349121,988.1027222,655.0671387,1258.627808,1660089013914143.2,0.0679777281701712,0.68333325
43.0,551.1500244,1504.322754,758.0,1192.5,669.5349121,988.1027222,655.0214844,1258.583008,1660089013930810.0,0.0740486838957106,0.7
44.0,551.1500244,1504.322754,758.0,1192.5,669.5349121,988.1027222,655.067627,1258.578857,1660089013947476.8,0.0740486838957106,0.71666675
45.0,551.1500244,1504.322754,758.0,1192.5,669.706665,988.333313,655.067627,1258.578857,1660089013964143.2,0.0740810081025918,0.73333325
46.0,551.1576538,1504.378418,758.0,1192.5,669.706665,988.333313,655.0812378,1258.757568,1660089013980810.0,0.0719275715103413,0.75
47.0,551.2990723,1504.303711,758.0987549,1192.388062,669.8174438,988.4821167,654.7975464,1258.721191,1660089013997476.5,0.0588394424834722,0.7666665
48.0,551.2912598,1504.527466,758.0987549,1192.388062,669.7280273,988.3823853,654.7990112,1258.770142,1660089014014143.2,0.0542341025384592,0.78333325
49.0,551.1448364,1504.596558,758.0987549,1192.388062,669.7280273,988.3823853,654.7039795,1259.01123,1660089014030810.0,0.068000622444778,0.8
50.0,551.1306152,1504.378418,758.0987549,1192.388062,669.7280273,988.3823853,654.6913452,1258.963013,1660089014047476.5,0.0747857160613242,0.8166665
51.0,550.9970703,1504.267822,758.0987549,1192.388062,669.706665,988.333313,654.5977173,1258.962402,1660089014064143.2,0.091545310690166,0.83333325
52.0,551.1306152,1504.378418,758.093811,1192.606323,669.706665,988.333313,654.7384644,1259.0,1660089014080809.8,0.0747791086120383,0.84999975
53.0,551.1500244,1504.322754,758.093811,1192.606323,669.706665,988.333313,654.7537842,1258.943237,1660089014097476.5,0.0740810081025918,0.8666665
54.0,550.9970703,1504.267822,758.093811,1192.606323,669.706665,988.333313,654.7290039,1258.900757,1660089014114143.2,0.091545310690166,0.88333325
55.0,550.9113159,1504.314697,758.1924438,1192.5,669.706665,988.333313,654.7290039,1258.900757,1660089014130810.0,0.0994512506389548,0.9
56.0,550.8283081,1504.204956,758.0987549,1192.388062,669.706665,988.333313,654.6010132,1258.961548,1660089014147476.8,0.1108709002071993,0.91666675
57.0,550.8894043,1504.00293,758.093811,1192.606323,669.9337158,988.4216919,654.8793335,1258.925415,1660089014164143.2,0.1093633671131372,0.93333325
58.0,550.8875122,1504.108276,758.3996582,1192.600342,669.9337158,988.4216919,654.6603394,1258.780273,1660089014180810.0,0.1069972065811381,0.95
59.0,550.717041,1504.303711,758.3996582,1192.600342,670.0,988.5,654.6704712,1258.975952,1660089014197476.8,0.1202294600417166,0.96666675
60.0,550.4040527,1504.109619,758.3996582,1192.600342,670.0,988.5,654.8154907,1258.676514,1660089014214143.2,0.1579726513978726,0.98333325
61.0,550.1473389,1503.888428,758.3643188,1192.708496,670.0,988.5,654.6040649,1259.158325,1660089014230810.0,0.1904626671128279,1.0
62.0,550.1318359,1503.778809,758.3643188,1192.708496,670.0,988.5,654.4523926,1259.054199,1660089014247476.5,0.1947870829158172,1.0166665
63.0,550.1216431,1503.722168,758.3771362,1192.654175,670.0,988.5,654.5946045,1258.675171,1660089014264143.2,0.1972524233524955,1.03333325
64.0,549.7665405,1503.736938,758.319519,1192.84021,670.0548706,988.5183105,654.550293,1258.677612,1660089014280810.0,0.2343518120574278,1.05
65.0,549.5640869,1503.538452,758.0708618,1192.83252,670.0548706,988.5183105,654.3446045,1258.793213,1660089014297476.5,0.2605965449576076,1.0666665
66.0,549.4483032,1503.512939,758.2713013,1192.782959,670.0,988.5,654.3494873,1258.73999,1660089014314143.2,0.2734293151775229,1.08333325
67.0,549.0585327,1503.767212,758.1721802,1192.807251,670.0,988.5,654.3560181,1258.669067,1660089014330809.8,0.308239526725312,1.09999975
68.0,549.0585327,1503.767212,758.0708618,1192.83252,670.0,988.5,654.2913818,1258.874023,1660089014347476.5,0.308239526725312,1.1166665
69.0,549.0491333,1503.711304,758.1212158,1192.853271,670.0,988.5,654.3084717,1258.921631,1660089014364143.2,0.3106133475802652,1.13333325
70.0,549.0491333,1503.711304,758.1378174,1192.975952,670.0,988.5,654.2487793,1258.882324,1660089014380810.0,0.3106133475802652,1.15
71.0,549.0,1503.690674,758.0976563,1193.077515,670.0,988.5,654.2067871,1258.897827,1660089014397476.8,0.3163025286909258,1.16666675
72.0,548.9926758,1503.659302,758.1889038,1192.966675,669.9451294,988.4816895,654.208313,1258.849243,1660089014414143.2,0.317844410788425,1.18333325
73.0,548.8704224,1503.570557,758.1889038,1192.966675,670.0,988.5,654.2506104,1258.833374,1660089014430810.0,0.3329360286163967,1.2
74.0,548.7711182,1503.706665,757.9699707,1192.890015,670.0,988.5,654.2506104,1258.833374,1660089014447476.8,0.3400275079467132,1.21666675
75.0,548.5516968,1503.487061,758.1378174,1192.975952,670.0,988.5,654.2487793,1258.882324,1660089014464143.2,0.3686029307934482,1.23333325
76.0,549.0,1503.690674,757.9802246,1192.945557,670.0548706,988.5183105,654.1340942,1258.815796,1660089014480810.0,0.3163089265673649,1.25
77.0,549.0491333,1503.711304,757.9802246,1192.945557,670.0548706,988.5183105,654.2913818,1258.874023,1660089014497476.5,0.3106195844144441,1.2666665
78.0,549.1409302,1503.669678,757.9802246,1192.945557,670.0548706,988.5183105,654.3623657,1258.840942,1660089014514143.2,0.3019738444437853,1.28333325
79.0,549.1409302,1503.669678,757.9802246,1192.945557,670.0548706,988.5183105,654.4071045,1258.691284,1660089014530810.0,0.3019738444437853,1.3
80.0,549.1409302,1503.669678,758.0708618,1192.83252,670.0548706,988.5183105,654.411499,1258.639771,1660089014547476.5,0.3019738444437853,1.3166665
81.0,549.2363892,1503.518311,758.1889038,1192.966675,670.2623901,988.3311768,654.3189697,1258.561157,1660089014564143.2,0.2955422685265194,1.33333325
82.0,549.0574951,1503.868774,758.319519,1192.84021,670.2642212,988.8374023,654.2605591,1258.946411,1660089014580809.8,0.3059997026546591,1.34999975
83.0,549.3600464,1503.601929,758.319519,1192.84021,670.2642212,988.8374023,654.3580933,1259.03772,1660089014597476.5,0.2807118794319116,1.3666665
84.0,549.0585327,1503.767212,758.3815918,1192.865723,670.2642212,988.8374023,654.4395752,1258.952148,1660089014614143.2,0.308410213538675,1.38333325
85.0,549.2589111,1503.771118,758.3668213,1192.814331,670.1551514,988.7463379,654.7119751,1258.898071,1660089014630810.0,0.2871449612473742,1.4
86.0,549.3511963,1503.754517,758.3815918,1192.865723,670.1551514,988.7463379,654.4395752,1258.952148,1660089014647476.8,0.2778247591034493,1.41666675
87.0,549.2589111,1503.771118,758.3815918,1192.865723,670.1551514,988.7463379,654.4395752,1258.952148,1660089014664143.2,0.2871449612473742,1.43333325
88.0,549.4613037,1503.601929,758.3668213,1192.814331,670.1551514,988.7463379,654.5429688,1259.026001,1660089014680810.0,0.2699856291376127,1.45
89.0,549.5789185,1503.609619,758.3815918,1192.865723,670.1551514,988.7463379,654.7119751,1258.898071,1660089014697476.8,0.257388036068986,1.46666675
90.0,549.5789185,1503.609619,758.4485474,1192.94165,670.0662842,988.5783081,654.4610596,1259.108521,1660089014714143.2,0.257305995338856,1.48333325
91.0,549.0504761,1503.880737,758.2620239,1192.922485,670.1551514,988.7463379,654.3580933,1259.03772,1660089014730810.0,0.306403323590686,1.5
92.0,549.0478516,1503.982666,758.2128296,1192.912354,670.1551514,988.7463379,654.4380493,1258.773804,1660089014747476.5,0.3041546963233286,1.5166665
93.0,549.0570068,1503.925415,758.2216797,1193.053345,670.0662842,988.5783081,654.3580933,1259.03772,1660089014764143.2,0.3045241427501736,1.53333325
94.0,549.0491333,1504.038696,758.1553345,1193.291504,670.1551514,988.7463379,654.3580933,1259.03772,1660089014780810.0,0.302631926472754,1.55
95.0,549.0570068,1503.925415,758.109436,1193.18689,670.1551514,988.7463379,654.3580933,1259.03772,1660089014797476.5,0.3046080681598216,1.5666665
96.0,549.0570068,1503.925415,758.1762695,1193.024048,670.1551514,988.7463379,654.2167358,1258.954346,1660089014814143.2,0.3046080681598216,1.58333325
97.0,549.0570068,1503.925415,758.0294189,1193.282715,670.1551514,988.7463379,654.2167358,1258.954346,1660089014830809.8,0.3046080681598216,1.59999975
98.0,549.0570068,1503.925415,757.8372192,1193.428833,670.0365601,988.6707153,654.1647949,1259.033691,1660089014847476.5,0.304579712401452,1.6166665
99.0,548.9495239,1504.178955,757.7288818,1193.456177,670.0365601,988.6707153,654.1647949,1259.033691,1660089014864143.2,0.3096308195827341,1.63333325
100.0,548.9588623,1504.06665,757.8480835,1193.375244,670.1551514,988.7463379,654.1647949,1259.033691,1660089014880810.0,0.3114507640957605,1.65
101.0,548.8131104,1504.195313,757.8372192,1193.428833,670.1551514,988.7463379,654.1647949,1259.033691,1660089014897476.8,0.3236150465368683,1.66666675
102.0,548.8131104,1504.195313,757.7640991,1193.244995,670.1551514,988.7463379,654.1647949,1259.033691,1660089014914143.2,0.3236150465368683,1.68333325
103.0,548.8579712,1504.171631,757.8480835,1193.375244,669.6817627,988.822998,654.1647949,1259.033691,1660089014930810.0,0.3196079931866927,1.7
104.0,548.8131104,1504.195313,757.7439575,1193.474243,669.6817627,988.822998,654.1647949,1259.033691,1660089014947476.8,0.3237502994280436,1.71666675
105.0,548.8579712,1504.171631,757.8154907,1193.572144,669.6817627,988.822998,654.2210083,1259.0802,1660089014964143.2,0.3196079931866927,1.73333325
106.0,548.756897,1504.43811,757.6790161,1193.550903,669.6817627,988.822998,654.2210083,1259.0802,1660089014980810.0,0.3236735134003977,1.75
107.0,548.756897,1504.43811,757.7075806,1193.509033,669.6817627,988.822998,654.2267456,1259.127441,1660089014997476.5,0.3236735134003977,1.7666665
108.0,548.8681641,1504.383667,757.9000244,1193.669678,669.6817627,988.822998,654.2267456,1259.127441,1660089015014143.2,0.313297297236656,1.78333325
109.0,549.2227173,1504.723511,757.7875977,1193.607788,669.6817627,988.822998,654.2267456,1259.127441,1660089015030810.0,0.2675777992365513,1.8
110.0,549.276123,1504.676636,757.7217407,1193.40332,669.6817627,988.822998,654.2579956,1259.169189,1660089015047476.5,0.2631054356340327,1.8166665
111.0,549.4191284,1504.559814,757.6790161,1193.550903,669.6817627,988.822998,654.2579956,1259.169189,1660089015064143.2,0.2509112384113177,1.83333325
112.0,549.4163208,1504.77002,757.7217407,1193.40332,669.6817627,988.822998,654.2579956,1259.169189,1660089015080809.8,0.2460442303398467,1.84999975
113.0,549.4163208,1504.77002,757.8311768,1193.467285,669.6817627,988.822998,654.2579956,1259.169189,1660089015097476.5,0.2460442303398467,1.8666665
114.0,549.4163208,1504.77002,757.8445435,1193.61731,669.6817627,988.822998,654.2579956,1259.169189,1660089015114143.2,0.2460442303398467,1.88333325
115.0,549.5665283,1504.763794,757.9099121,1193.615601,669.6817627,988.822998,654.263916,1259.172974,1660089015130810.0,0.2303750084452319,1.9
116.0,549.5214844,1504.783691,757.7987671,1193.552979,669.4761963,989.013916,654.263916,1259.172974,1660089015147476.8,0.2347565469262528,1.91666675
117.0,549.5344849,1504.834106,757.9954834,1193.780762,669.6817627,988.822998,654.2579956,1259.169189,1660089015164143.2,0.2320259167636797,1.93333325
118.0,549.4684448,1504.767944,757.8012085,1193.614624,669.4761963,989.013916,654.2579956,1259.169189,1660089015180810.0,0.2407322557803608,1.95
119.0,549.5214844,1504.783691,757.8012085,1193.614624,669.4761963,989.013916,654.303894,1259.189941,1660089015197476.8,0.2347565469262528,1.96666675
120.0,549.4163208,1504.77002,757.7462158,1193.447388,669.4761963,989.013916,654.3195801,1259.218506,1660089015214143.2,0.2461743216351391,1.98333325
121.0,549.4684448,1504.767944,757.8508301,1193.566162,669.4761963,989.013916,654.2579956,1259.169189,1660089015230810.0,0.2407322557803608,2.0
122.0,549.4163208,1504.77002,757.8494873,1193.348755,669.4761963,989.013916,654.263916,1259.172974,1660089015247476.5,0.2461743216351391,2.0166665
123.0,549.5714111,1504.574341,758.1359253,1193.326904,669.6817627,988.822998,654.263916,1259.172974,1660089015264143.2,0.2345083131038207,2.03333325
124.0,549.3641968,1504.557983,757.852356,1193.449219,669.6817627,988.822998,654.263916,1259.172974,1660089015280810.0,0.2567440122634468,2.05
125.0,549.1383667,1504.432983,758.2940063,1193.336792,669.6817627,988.822998,654.1647949,1259.033691,1660089015297476.5,0.2836137797303755,2.0666665
126.0,549.1500244,1504.322754,758.2940063,1193.336792,670.0365601,988.6707153,654.196228,1259.075439,1660089015314143.2,0.2849581366285413,2.08333325
127.0,549.0147095,1504.212891,758.2940063,1193.336792,670.0365601,988.6707153,654.1535645,1259.089844,1660089015330809.8,0.3019252774314275,2.09999975
128.0,549.0675659,1504.088623,758.2161865,1193.16333,669.666687,988.7163696,654.196228,1259.075439,1660089015347476.5,0.2995096727113492,2.1166665
129.0,549.0491333,1504.038696,757.9134521,1193.557739,669.4650879,988.8972778,654.1647949,1259.033691,1660089015364143.2,0.3028128753371822,2.13333325
130.0,549.0570068,1503.925415,757.8234253,1193.276978,669.666687,988.7163696,654.1647949,1259.033691,1660089015380810.0,0.3046495831024535,2.15
131.0,549.0570068,1503.925415,757.8234253,1193.276978,669.4650879,988.8972778,654.1647949,1259.033691,1660089015397476.8,0.304775528956081,2.16666675
132.0,549.0675659,1504.088623,757.7178345,1193.300781,669.666687,988.7163696,654.1647949,1259.033691,1660089015414143.2,0.2995096727113492,2.18333325
133.0,549.0675659,1504.088623,757.8234253,1193.276978,669.4650879,988.8972778,654.1647949,1259.033691,1660089015430810.0,0.2996384301338465,2.2
134.0,549.0675659,1504.088623,757.7321167,1193.194824,669.5969849,988.6478271,654.196228,1259.075439,1660089015447476.8,0.2994825171027388,2.21666675
135.0,549.1467896,1504.149902,757.7321167,1193.194824,669.5969849,988.6478271,654.1647949,1259.033691,1660089015464143.2,0.2896231998907945,2.23333325
136.0,549.0675659,1504.088623,757.7164307,1193.143311,669.5969849,988.6478271,654.1647949,1259.033691,1660089015480810.0,0.2994825171027388,2.25
137.0,549.2039795,1504.312012,757.8192749,1193.122925,669.9451294,988.4816895,654.1647949,1259.033691,1660089015497476.5,0.2794618571294217,2.2666665
138.0,549.4122925,1504.390381,757.7164307,1193.143311,669.9451294,988.4816895,654.067627,1258.996338,1660089015514143.2,0.2555949928655855,2.28333325
139.0,549.2565308,1504.305664,757.6771851,1192.927979,669.9451294,988.4816895,654.2140503,1258.931152,1660089015530810.0,0.2740842170067414,2.3
140.0,549.4645996,1504.38501,757.8204956,1192.947144,669.9451294,988.4816895,654.3728638,1258.739502,1660089015547476.5,0.2502185175666817,2.3166665
141.0,549.7460938,1504.134766,757.9699707,1192.890015,669.9451294,988.4816895,654.3308716,1258.655762,1660089015564143.2,0.2267138370080253,2.33333325
142.0,549.7460938,1504.134766,757.9699707,1192.890015,670.0,988.5,654.2771606,1258.802734,1660089015580809.8,0.2267162496396063,2.34999975
143.0,549.5795898,1504.250732,757.9699707,1192.890015,670.0,988.5,654.2771606,1258.802734,1660089015597476.5,0.241408969262,2.3666665
144.0,549.7704468,1503.956177,757.8721924,1192.7323,670.0,988.5,654.2771606,1258.802734,1660089015614143.2,0.2285396812700879,2.38333325
145.0,549.7752686,1503.84082,757.7811279,1192.858643,670.0,988.5,654.1248169,1258.940063,1660089015630810.0,0.2308683922998065,2.4
146.0,549.7684326,1503.898193,757.7811279,1192.858643,669.8448486,988.2536621,654.1147461,1258.711792,1660089015647476.8,0.2300786356404034,2.41666675
147.0,549.7072754,1503.982666,757.463623,1192.607544,669.8448486,988.2536621,654.1147461,1258.711792,1660089015664143.2,0.2344504680878003,2.43333325
148.0,549.7072754,1503.982666,757.463623,1192.607544,669.8448486,988.2536621,654.1229858,1258.75769,1660089015680810.0,0.2344504680878003,2.45
149.0,549.7684326,1503.898193,757.463623,1192.607544,669.8448486,988.2536621,654.144104,1258.799805,1660089015697476.8,0.2300786356404034,2.46666675
150.0,549.7752686,1503.84082,757.463623,1192.607544,669.8448486,988.2536621,654.1573486,1258.726196,1660089015714143.2,0.2307663631587339,2.48333325
151.0,549.8138428,1503.803345,757.5,1192.5,669.5349121,988.1027222,654.1381226,1258.866943,1660089015730810.0,0.2275629204782031,2.5
152.0,549.7752686,1503.84082,757.5,1192.5,669.5349121,988.1027222,654.2103882,1258.92395,1660089015747476.5,0.2307120339736391,2.5166665
153.0,549.7752686,1503.84082,757.5535278,1192.477051,669.5349121,988.1027222,654.2919922,1258.681274,1660089015764143.2,0.2307120339736391,2.53333325
154.0,549.8616943,1503.925781,757.607605,1192.463623,669.3149414,988.2597046,654.2627563,1258.593628,1660089015780810.0,0.2195987046105995,2.55
155.0,549.9909668,1503.798828,757.5535278,1192.477051,669.3149414,988.2597046,654.2825928,1258.636475,1660089015797476.5,0.2090648409175978,2.5666665
156.0,550.0825806,1503.758423,757.5535278,1192.477051,669.3149414,988.2597046,654.2627563,1258.593628,1660089015814143.2,0.2003863359190992,2.58333325
157.0,550.0825806,1503.758423,757.6541748,1192.377197,669.2565918,988.2808228,654.3112793,1258.612793,1660089015830809.8,0.2003942605930394,2.59999975
158.0,550.2168579,1503.570557,757.6541748,1192.377197,669.1143188,988.4418335,654.2647095,1258.542847,1660089015847476.5,0.190859395408267,2.6166665
159.0,550.2168579,1503.570557,757.7085571,1192.36438,669.1143188,988.4418335,654.2647095,1258.542847,1660089015864143.2,0.190859395408267,2.63333325
160.0,550.0825806,1503.758423,757.6414185,1192.290649,669.1143188,988.4418335,654.3297119,1258.583008,1660089015880810.0,0.2004562621365288,2.65
161.0,550.2047729,1503.420044,757.7410889,1192.313232,669.1143188,988.4418335,654.2647095,1258.542847,1660089015897476.8,0.195805489588963,2.66666675
162.0,550.2296143,1503.46521,757.7105103,1192.169067,669.244812,988.3634644,654.2647095,1258.542847,1660089015914143.2,0.192059228748251,2.68333325
163.0,550.2276001,1503.624023,757.7105103,1192.169067,669.1283569,988.2753906,654.2647095,1258.542847,1660089015930810.0,0.1883602407635113,2.7
164.0,550.2276001,1503.624023,757.8545532,1192.257568,669.1283569,988.2753906,654.4561768,1258.534058,1660089015947476.8,0.1883602407635113,2.71666675
165.0,550.2296143,1503.46521,757.7643433,1192.176758,668.9337158,988.4216919,654.25177,1258.399292,1660089015964143.2,0.1920592826440231,2.73333325
166.0,550.1273193,1503.612305,757.7105103,1192.169067,668.9337158,988.4216919,654.3135986,1258.561768,1660089015980810.0,0.1992816466857291,2.75
167.0,550.137085,1503.665283,757.7105103,1192.169067,668.9337158,988.4216919,654.3233643,1258.606934,1660089015997476.5,0.1969605440509055,2.7666665
168.0,550.2276001,1503.624023,757.7643433,1192.176758,668.9337158,988.4216919,654.2740479,1258.587646,1660089016014143.2,0.1884066986564121,2.78333325
169.0,550.2296143,1503.678467,757.7527466,1192.126709,668.8556519,987.8556519,654.2647095,1258.542847,1660089016030810.0,0.1866575619021439,2.8
170.0,550.1544189,1503.769165,757.9053955,1192.273315,668.8323364,988.1832275,654.270813,1258.572266,1660089016047476.5,0.1925114952310672,2.8166665
171.0,550.1530762,1503.825439,757.8739014,1192.018066,668.7148438,988.1064453,654.284668,1258.586426,1660089016064143.2,0.191257850065959,2.83333325
172.0,550.1530762,1503.825439,757.9517822,1192.026367,668.7148438,988.1064453,654.2647095,1258.542847,1660089016080809.8,0.191257850065959,2.84999975
173.0,550.2150269,1504.255005,757.8739014,1191.918945,668.7148438,988.1064453,654.2647095,1258.542847,1660089016097476.5,0.1743128045438175,2.8666665
174.0,550.2039795,1504.312012,757.8739014,1191.918945,668.8054199,988.2736206,654.43573,1258.784058,1660089016114143.2,0.1741430965198725,2.88333325
175.0,550.2150269,1504.255005,757.9598389,1191.928589,668.7148438,988.1064453,654.5370483,1258.807373,1660089016130810.0,0.1743128045438175,2.9
176.0,550.5042114,1504.055054,758.0045166,1191.828735,668.7148438,988.1064453,654.5330811,1258.856567,1660089016147476.8,0.148646892263476,2.91666675
177.0,550.6052856,1504.078125,757.7689819,1191.810913,668.7148438,988.1064453,654.6428833,1258.75,1660089016164143.2,0.1374247515374481,2.93333325
178.0,550.6459351,1504.300171,757.8218384,1191.821777,668.8448486,988.2536621,654.5485229,1258.671387,1660089016180810.0,0.1278055664657092,2.95
179.0,550.7416992,1504.386719,757.8103638,1191.616333,668.9337158,988.4216919,654.625,1258.588135,1660089016197476.8,0.1156443777243453,2.96666675
180.0,550.8136597,1504.46875,757.8143311,1191.773193,668.9337158,988.4216919,654.7350464,1258.711792,1660089016214143.2,0.1060704097545646,2.98333325
181.0,551.0321045,1504.54126,757.8143311,1191.773193,668.9337158,988.4216919,654.9259033,1258.786133,1660089016230810.0,0.0812743389266164,3.0
182.0,551.0482178,1504.478027,757.8143311,1191.873657,668.9337158,988.4216919,654.8532104,1258.817139,1660089016247476.5,0.0810982849615093,3.0166665
183.0,550.8433838,1504.843384,757.6953735,1192.067017,668.9337158,988.4216919,654.859375,1258.863037,1660089016264143.2,0.0938958958566367,3.03333325
184.0,550.9318237,1504.931763,757.8034058,1192.024536,668.9337158,988.4216919,654.934021,1258.782104,1660089016280810.0,0.0824419230077729,3.05
185.0,550.9318237,1504.931763,757.8015747,1191.973633,668.9337158,988.4216919,654.8532104,1258.817139,1660089016297476.5,0.0824419230077729,3.0666665
186.0,550.9318237,1504.931763,757.7643433,1192.176758,668.9337158,988.4216919,654.8532104,1258.817139,1660089016314143.2,0.0824419230077729,3.08333325
