Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters
1.0,174.9785004,1734.384033,335.90625,1245.458374,156.0027313,1052.723999,152.0,1313.0,1659998312030000.0,0.0,0.0,-0.3081287182120138,0.5915147404698199,0.2747133020522915,0.2676646848679136,-3.054166813374251,-2.1931922578474614,-1.8537962989817425,-2.3121298107340174
2.0,174.7705078,1734.463501,335.90625,1245.458374,156.0027313,1052.723999,152.0,1313.0,1659998312046666.5,0.0,0.0166665,-0.3077624532532384,0.5915147404698199,0.2747133020522915,0.2676646848679136,-3.054306752697784,-2.1931922578474614,-1.8537962989817425,-2.3121298107340174
3.0,174.1759033,1734.23938,335.6082764,1245.687378,155.9864502,1052.770996,151.8597107,1313.106812,1659998312063333.2,-0.08131229460903798,0.03333325,-0.3067153833445967,0.5909900233004584,0.2746846318187336,0.2674176421621581,-3.053912086402802,-2.193595522870445,-1.8538790584369709,-2.312317901525597
4.0,174.2148438,1734.110596,335.6082764,1245.687378,156.1177979,1052.784424,151.8597107,1313.106812,1659998312080000.0,-0.08134551745355473,0.05,-0.3067839556910513,0.5909900233004584,0.2749159287972114,0.2674176421621581,-3.053685303976644,-2.193595522870445,-1.8539027044987368,-2.312317901525597
5.0,174.3701019,1733.925659,335.6082764,1245.687378,156.1236115,1052.723633,151.8597107,1313.106812,1659998312096666.5,0.08133435230121489,0.0666665,-0.3070573577332203,0.5909900233004584,0.2749261662670269,0.2674176421621581,-3.053359638819898,-2.193595522870445,-1.8537956544733565,-2.312317901525597
6.0,174.245697,1734.034424,335.7083435,1245.5,156.0854034,1052.750732,151.7629852,1313.13562,1659998312113333.2,-0.03764206277200301,0.08333325,-0.3068382866914143,0.5911662366477421,0.2748588836417248,0.2672473132116568,-3.053551168750488,-2.193265559230174,-1.8538433745081933,-2.3123686310271867
7.0,174.1041107,1734.228394,335.5,1245.860474,155.9864502,1052.770996,151.4301453,1312.9375,1659998312130000.0,-0.12416795823744148,0.1,-0.306588960031078,0.5907993537709542,0.2746846318187336,0.2666611981659663,-3.053892740585513,-2.193900336596049,-1.8538790584369709,-2.312019751241884
8.0,173.9903107,1734.405151,335.5,1245.860474,155.9041901,1052.867798,151.0920868,1312.907959,1659998312146666.5,-0.12417667238420219,0.1166665,-0.3063885637078019,0.5907993537709542,0.2745397757414723,0.2660658934168253,-3.0542040011559286,-2.193900336596049,-1.8540495221002904,-2.31196773096257
9.0,173.8760834,1734.311401,335.5,1245.860474,155.8603058,1052.806396,151.0920868,1312.907959,1659998312163333.5,-0.12414129483334777,0.1333335,-0.3061874149297899,0.5907993537709542,0.2744624976011424,0.2660658934168253,-3.0540389119177287,-2.193900336596049,-1.853941396133315,-2.31196773096257
10.0,173.5899811,1734.413086,335.5,1245.860474,155.8603058,1052.806396,151.1607361,1312.973633,1659998312180000.0,-0.12414129483334777,0.15,-0.3056836025484117,0.5907993537709542,0.2744624976011424,0.2661867815303181,-3.0542179743090503,-2.193900336596049,-1.853941396133315,-2.312083379715952
11.0,173.5176849,1734.386719,335.5,1245.860474,155.5714264,1052.920166,151.1607361,1312.973633,1659998312196666.8,-0.12409163392547608,0.16666675,-0.3055562924195292,0.5907993537709542,0.2739537948803146,0.2661867815303181,-3.054171543290985,-2.193900336596049,-1.8541417396280355,-2.312083379715952
12.0,173.5449677,1734.361328,335.5,1245.860474,155.6132813,1052.776367,151.0,1313.0,1659998312213333.2,-0.12405390411180381,0.18333325,-0.3056043361173207,0.5907993537709542,0.2740274993449112,0.2659037329937826,-3.0541268309619487,-2.193900336596049,-1.8538885165094867,-2.3121298107340174
13.0,173.6178436,1734.387451,335.5,1245.860474,155.5714264,1052.920166,151.1210938,1313.121094,1659998312230000.0,-0.12409163392547608,0.2,-0.3057326670700047,0.5907993537709542,0.2739537948803146,0.2661169733478383,-3.054172832307757,-2.193900336596049,-1.8541417396280355,-2.3123430514402634
14.0,173.5899811,1734.413086,335.5,1245.860474,155.5508423,1052.966064,151.0,1313.0,1659998312246666.8,-0.12410141847239559,0.21666675,-0.3056836025484117,0.5907993537709542,0.2739175472708423,0.2659037329937826,-3.0542179743090503,-2.193900336596049,-1.8542225637971537,-2.3121298107340174
15.0,173.5899811,1734.413086,335.5,1245.860474,155.5213623,1052.927368,151.0,1313.0,1659998312263333.2,-0.12407858730595751,0.23333325,-0.3056836025484117,0.5907993537709542,0.2738656344095929,0.2659037329937826,-3.0542179743090503,-2.193900336596049,-1.8541544220034325,-2.3121298107340174
16.0,173.5926819,1734.453857,335.5,1245.860474,155.5924377,1052.822388,151.0,1313.0,1659998312280000.0,-0.1240636667224505,0.25,-0.3056883585272334,0.5907993537709542,0.2739907947684275,0.2659037329937826,-3.05428977007791,-2.193900336596049,-1.8539695572756865,-2.3121298107340174
17.0,173.2991791,1734.488525,335.5,1245.860474,155.5924377,1052.822388,151.0,1313.0,1659998312296666.5,-0.1240636667224505,0.2666665,-0.3051715142215107,0.5907993537709542,0.2739907947684275,0.2659037329937826,-3.0543508187574826,-2.193900336596049,-1.8539695572756865,-2.3121298107340174
18.0,173.3111572,1734.448608,335.5,1245.860474,155.5508423,1052.966064,151.0,1313.0,1659998312313333.2,-0.12410141847239559,0.28333325,-0.3051926070791542,0.5907993537709542,0.2739175472708423,0.2659037329937826,-3.0542805268415227,-2.193900336596049,-1.8542225637971537,-2.3121298107340174
19.0,173.189209,1734.539551,335.5,1245.860474,155.5508423,1052.966064,151.0,1313.0,1659998312330000.0,-0.12410141847239559,0.3,-0.3049778621678173,0.5907993537709542,0.2739175472708423,0.2659037329937826,-3.054440673087812,-2.193900336596049,-1.8542225637971537,-2.3121298107340174
20.0,173.1382599,1734.621094,335.5,1245.860474,155.5508423,1052.966064,151.1210938,1313.121094,1659998312346666.5,-0.12410141847239559,0.3166665,-0.304888143254687,0.5907993537709542,0.2739175472708423,0.2661169733478383,-3.0545842663864846,-2.193900336596049,-1.8542225637971537,-2.3123430514402634
21.0,173.1782837,1734.651733,335.5,1245.860474,155.5508423,1052.966064,151.0,1313.0,1659998312363333.2,-0.12410141847239559,0.33333325,-0.3049586232403068,0.5907993537709542,0.2739175472708423,0.2659037329937826,-3.0546382201909554,-2.193900336596049,-1.8542225637971537,-2.3121298107340174
22.0,173.1151581,1734.719727,335.5,1245.860474,155.5508423,1052.966064,151.0,1313.0,1659998312380000.0,-0.12410141847239559,0.35,-0.3048474620966812,0.5907993537709542,0.2739175472708423,0.2659037329937826,-3.0547579543526853,-2.193900336596049,-1.8542225637971537,-2.3121298107340174
23.0,173.3517761,1734.645996,335.5,1245.860474,155.5508423,1052.966064,151.0685425,1313.068604,1659998312396666.5,-0.12410141847239559,0.3666665,-0.3052641350072343,0.5907993537709542,0.2739175472708423,0.2660244330376152,-3.054628117610054,-2.193900336596049,-1.8542225637971537,-2.3122506190763903
24.0,173.328125,1734.722412,335.5,1245.860474,155.5508423,1052.966064,150.9736481,1313.160767,1659998312413333.5,-0.12410141847239559,0.3833335,-0.3052224865583641,0.5907993537709542,0.2739175472708423,0.2658573285660907,-3.054762682508468,-2.193900336596049,-1.8542225637971537,-2.312412913683966
25.0,173.395874,1734.349487,335.5,1245.860474,155.4075623,1053.055298,151.0685425,1313.068604,1659998312430000.0,-0.12408822252048766,0.4,-0.3053417892868846,0.5907993537709542,0.2736652380863168,0.2660244330376152,-3.054105979530807,-2.193900336596049,-1.85437970057669,-2.3122506190763903
26.0,173.3860474,1734.428345,335.5,1245.860474,155.557373,1053.170776,151.1210938,1313.121094,1659998312446666.8,-0.12417568944309897,0.41666675,-0.3053244851171983,0.5907993537709542,0.2739290475192467,0.2661169733478383,-3.0542448446736974,-2.193900336596049,-1.8545830517772108,-2.3123430514402634
27.0,173.3860474,1734.428345,335.2884216,1245.770264,155.6763153,1052.904907,151.1210938,1313.121094,1659998312463333.2,-0.14439809824658625,0.43333325,-0.3053244851171983,0.5904267743909485,0.2741384991853451,0.2661169733478383,-3.0542448446736974,-2.193741481127484,-1.854114869263388,-2.3123430514402634
28.0,173.5066071,1734.563843,335.5,1245.860474,155.557373,1053.170776,151.1210938,1313.121094,1659998312480000.0,-0.12417568944309897,0.45,-0.3055367849468579,0.5907993537709542,0.2739290475192467,0.2661169733478383,-3.0544834501307383,-2.193900336596049,-1.8545830517772108,-2.3123430514402634
29.0,173.444931,1734.572632,335.5,1245.860474,155.5666656,1053.065308,151.1210938,1313.121094,1659998312496666.8,-0.12414136905552371,0.46666675,-0.3054281763029738,0.5907993537709542,0.2739454113406322,0.2661169733478383,-3.0544989271367604,-2.193900336596049,-1.85439732770495,-2.3123430514402634
30.0,173.2325287,1734.747559,335.2884216,1245.770264,155.557373,1053.170776,151.1210938,1313.121094,1659998312513333.2,-0.14441707732745865,0.48333325,-0.3050541460747191,0.5904267743909485,0.2739290475192467,0.2661169733478383,-3.054806965165246,-2.193741481127484,-1.8545830517772108,-2.3123430514402634
31.0,173.2760925,1734.586914,335.2884216,1245.770264,155.5702515,1053.118408,151.1210938,1313.121094,1659998312530000.0,-0.14440818182775728,0.5,-0.3051308598299734,0.5904267743909485,0.2739517259379577,0.2661169733478383,-3.0545240770514264,-2.193741481127484,-1.8544908342494664,-2.3123430514402634
32.0,173.1559448,1734.479614,335.2884216,1245.770264,155.5874939,1053.144409,151.1210938,1313.121094,1659998312546666.5,-0.1444242138413109,0.5166665,-0.3049192855124858,0.5904267743909485,0.2739820889745522,0.2661169733478383,-3.0543351269153325,-2.193741481127484,-1.8545366207591456,-2.3123430514402634
33.0,173.2249146,1734.475464,335.2043457,1245.626465,155.4300079,1053.213623,151.0240021,1313.213379,1659998312563333.2,-0.13637830525959344,0.53333325,-0.3050407380110543,0.5902787207772742,0.2737047637077028,0.2659459995367607,-3.0543278189650547,-2.193488258008936,-1.854658503282162,-2.3125055608839675
34.0,173.2249146,1734.475464,335.2043457,1245.626465,155.5714264,1053.120483,151.0240021,1313.213379,1659998312580000.0,-0.13644228842514464,0.55,-0.3050407380110543,0.5902787207772742,0.2739537948803146,0.2659459995367607,-3.0543278189650547,-2.193488258008936,-1.8544944882246053,-2.3125055608839675
35.0,173.203949,1734.565796,335.2043457,1245.626465,155.5916595,1053.165283,151.0240021,1313.213379,1659998312596666.5,-0.13646173154191013,0.5666665,-0.305003818598442,0.5902787207772742,0.2739894243956791,0.2659459995367607,-3.0544868892697488,-2.193488258008936,-1.8545733788685663,-2.3125055608839675
36.0,173.1681366,1734.630493,335.0795898,1245.799316,155.5714264,1053.120483,151.1210938,1313.121094,1659998312613333.2,-0.18194511690187484,0.58333325,-0.3049407546855449,0.5900590316413603,0.2739537948803146,0.2661169733478383,-3.054600817573149,-2.193792640301332,-1.8544944882246053,-2.3123430514402634
37.0,172.974884,1734.666626,335.2043457,1245.626465,155.5714264,1053.120483,150.9736481,1313.160767,1659998312630000.0,-0.13644228842514464,0.6,-0.3046004461573942,0.5902787207772742,0.2739537948803146,0.2658573285660907,-3.054664446047217,-2.193488258008936,-1.8544944882246053,-2.312412913683966
38.0,172.8341064,1734.572388,335.2884216,1245.770264,155.6270447,1053.109253,151.0240021,1313.213379,1659998312646666.5,-0.14443341918034228,0.6166665,-0.3043525435788385,0.5904267743909485,0.2740517360299356,0.2659459995367607,-3.054498497464503,-2.193741481127484,-1.854474712735059,-2.3125055608839675
39.0,172.8192444,1734.610352,335.2043457,1245.626465,155.5714264,1053.120483,151.0240021,1313.213379,1659998312663333.5,-0.13644228842514464,0.6333335,-0.3043263723120852,0.5902787207772742,0.2739537948803146,0.2659459995367607,-3.054565350241452,-2.193488258008936,-1.8544944882246053,-2.3125055608839675
40.0,173.0083313,1734.599976,334.9543762,1246.078979,155.7140961,1053.10022,151.0240021,1313.213379,1659998312680000.0,-0.2434224314904146,0.65,-0.3046593452430138,0.5898385365177736,0.2742050293559113,0.2659459995367607,-3.054547078604806,-2.1942851133853063,-1.85445880605678,-2.3125055608839675
41.0,172.8449097,1734.488403,335.2043457,1245.626465,155.7002716,1053.151855,151.0240021,1313.213379,1659998312696666.8,-0.13652115814985746,0.66666675,-0.3043715676702203,0.5902787207772742,0.2741806850767274,0.2659459995367607,-3.054350603921354,-2.193488258008936,-1.8545497328068008,-2.3125055608839675
42.0,172.8348846,1734.530273,335.2884216,1245.770264,155.7362823,1053.294556,151.0240021,1313.213379,1659998312713333.2,-0.14454108313116013,0.68333325,-0.304353913951587,0.5904267743909485,0.2742440981863812,0.2659459995367607,-3.054424334976324,-2.193741481127484,-1.854801022400191,-2.3125055608839675
43.0,172.7549744,1734.72876,335.0795898,1245.799316,156.3242493,1053.300903,151.1210938,1313.121094,1659998312730000.0,-0.18250331545158816,0.7,-0.3042131959351348,0.5900590316413603,0.2752794797769583,0.2661169733478383,-3.0547738610309643,-2.193792640301332,-1.854812199161736,-2.3123430514402634
44.0,172.8192444,1734.610352,335.0795898,1245.799316,156.015274,1053.300049,151.1210938,1313.121094,1659998312746666.8,-0.18229801255997674,0.71666675,-0.3043263723120852,0.5900590316413603,0.2747353891433631,0.2661169733478383,-3.054565350241452,-2.193792640301332,-1.8548106953088357,-2.3123430514402634
45.0,172.7897644,1734.746582,335.0795898,1245.799316,155.9210205,1053.222168,150.9736481,1313.160767,1659998312763333.2,-0.18220992364461877,0.73333325,-0.3042744594508358,0.5900590316413603,0.2745694132658947,0.2658573285660907,-3.0548052447152654,-2.193792640301332,-1.8546735506159264,-2.312412913683966
46.0,172.5784149,1734.562622,334.9543762,1246.078979,155.9716644,1053.223999,151.1210938,1313.121094,1659998312780000.0,-0.2436853809753655,0.75,-0.3039022831527141,0.5898385365177736,0.274658594736513,0.2661169733478383,-3.0544813000085,-2.1942851133853063,-1.854676774918808,-2.3123430514402634
47.0,172.3428192,1734.634277,335.0795898,1245.799316,155.749649,1053.283569,151.1210938,1313.121094,1659998312796666.5,-0.18211648374539063,0.7666665,-0.3034874104632619,0.5900590316413603,0.2742676363017971,0.2661169733478383,-3.054607481015041,-2.193792640301332,-1.8547816748219497,-2.3123430514402634
48.0,172.293457,1734.401855,335.0795898,1245.799316,156.1092834,1053.372925,151.0,1313.0,1659998312813333.2,-0.18238437524968523,0.78333325,-0.3034004860046607,0.5900590316413603,0.2749009351724791,0.2659037329937826,-3.054198197058552,-2.193792640301332,-1.8549390264376144,-2.3121298107340174
49.0,172.1564789,1734.330933,335.0795898,1245.799316,155.749649,1053.283569,150.9736481,1313.160767,1659998312830000.0,-0.18211648374539063,0.8,-0.3031592741627508,0.5900590316413603,0.2742676363017971,0.2658573285660907,-3.0540733068297343,-2.193792640301332,-1.8547816748219497,-2.312412913683966
50.0,172.1564789,1734.330933,335.0795898,1245.799316,156.0688629,1053.305786,151.0,1313.0,1659998312846666.5,-0.18233544880274744,0.8166665,-0.3031592741627508,0.5900590316413603,0.2748297566172508,0.2659037329937826,-3.0540733068297343,-2.193792640301332,-1.8548207978897373,-2.3121298107340174
51.0,172.1564789,1734.330933,335.0795898,1245.799316,155.9541626,1053.37085,150.6560059,1313.345337,1659998312863333.2,-0.18228073681587442,0.83333325,-0.3031592741627508,0.5900590316413603,0.2746277749090023,0.2652979759386976,-3.0540733068297343,-2.193792640301332,-1.854935372462476,-2.3127379325713737
