Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Neck Green X,Neck Green Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Neck Green X meters,Shoulder Orange X meters,Back Orange X meters,Arm Pink Y meters,Leg Pink Y meters,Neck Green Y meters,Shoulder Orange Y meters,Back Orange Y meters,angular velocity
32.0,403.5,902.0,472.5,1308.5,556.583313,733.6506348,437.8300781,760.8300781,551.0822754,935.5061646,1660004626516666.8,0.4415715808105983,0.51666675,0.5004382092603141,0.586015003408918,0.6902987768572314,0.5430158618207371,0.6834761513166672,-1.1186995408991407,-1.622858480339829,-0.909905352916988,-0.9436144779076802,-1.160255340184408,0.0
33.0,403.5,902.0,472.5,1308.5,556.583313,733.6506348,437.8300781,760.8300781,551.0822754,935.5061646,1660004626533333.2,0.4415715808105983,0.53333325,0.5004382092603141,0.586015003408918,0.6902987768572314,0.5430158618207371,0.6834761513166672,-1.1186995408991407,-1.622858480339829,-0.909905352916988,-0.9436144779076802,-1.160255340184408,0.0
34.0,403.5,902.0,472.5,1308.5,556.5853882,733.1057129,437.5,761.2416382,551.0822754,935.5061646,1660004626550000.0,0.4451853238359194,0.55,0.5004382092603141,0.586015003408918,0.6903013506103216,0.542606484637887,0.6834761513166672,-1.1186995408991407,-1.622858480339829,-0.9092295171305624,-0.944124912602716,-1.160255340184408,0.21682349740178036
35.0,403.5,902.0,472.5,1308.5,556.5853882,733.1057129,437.5,761.2416382,551.0822754,935.5061646,1660004626566666.5,0.4451853238359194,0.5666665,0.5004382092603141,0.586015003408918,0.6903013506103216,0.542606484637887,0.6834761513166672,-1.1186995408991407,-1.622858480339829,-0.9092295171305624,-0.944124912602716,-1.160255340184408,0.0
36.0,403.5,902.0,472.5,1308.5,556.5853882,733.1057129,437.5,761.2416382,551.0822754,935.5061646,1660004626583333.2,0.4451853238359194,0.58333325,0.5004382092603141,0.586015003408918,0.6903013506103216,0.542606484637887,0.6834761513166672,-1.1186995408991407,-1.622858480339829,-0.9092295171305624,-0.944124912602716,-1.160255340184408,0.0
37.0,403.5,902.0,472.5,1308.5,556.5853882,733.1057129,437.8300781,760.8300781,551.0822754,935.5061646,1660004626600000.0,0.4451853238359194,0.6,0.5004382092603141,0.586015003408918,0.6903013506103216,0.5430158618207371,0.6834761513166672,-1.1186995408991407,-1.622858480339829,-0.9092295171305624,-0.9436144779076802,-1.160255340184408,0.0
38.0,403.5,902.0,472.5,1308.5,556.8960571,732.8494873,437.5,761.2416382,551.0822754,935.5061646,1660004626616666.5,0.3593885642096772,0.6166665,0.5004382092603141,0.586015003408918,0.6906866556610994,0.542606484637887,0.6834761513166672,-1.1186995408991407,-1.622858480339829,-0.9089117350229275,-0.944124912602716,-1.160255340184408,-5.147857056145086
39.0,403.5,902.0,472.5,1308.5,556.8960571,732.8494873,437.5,761.2416382,550.9000244,935.1237793,1660004626633333.5,0.3602257470120097,0.6333335,0.5004382092603141,0.586015003408918,0.6906866556610994,0.542606484637887,0.6832501157179661,-1.1186995408991407,-1.622858480339829,-0.9089117350229275,-0.944124912602716,-1.1597810893423277,0.05022996354068076
40.0,403.5,902.0,472.5,1308.5,556.5,732.7339478,436.8641968,761.3086548,550.9000244,935.1237793,1660004626650000.0,0.4732247426449734,0.65,0.5004382092603141,0.586015003408918,0.6901954484593923,0.5418179339195476,0.6832501157179661,-1.1186995408991407,-1.622858480339829,-0.9087684379213692,-0.944208029498118,-1.1597810893423277,6.780007538053189
41.0,403.5,902.0,472.5,1308.5,556.5,732.7339478,436.8641968,761.3086548,550.9000244,935.1237793,1660004626666666.8,0.4732247426449734,0.66666675,0.5004382092603141,0.586015003408918,0.6901954484593923,0.5418179339195476,0.6832501157179661,-1.1186995408991407,-1.622858480339829,-0.9087684379213692,-0.944208029498118,-1.1597810893423277,0.0
42.0,403.5,902.0,472.5,1308.5,556.5,732.7339478,436.8641968,761.3086548,551.1025391,935.0,1660004626683333.5,0.4733287769284297,0.6833335,0.5004382092603141,0.586015003408918,0.6901954484593923,0.5418179339195476,0.6835012832367192,-1.1186995408991407,-1.622858480339829,-0.9087684379213692,-0.944208029498118,-1.1596275728832557,0.006242025797248334
43.0,403.5,902.0,472.5,1308.5,555.730896,732.6466064,436.8641968,761.3086548,551.1025391,935.0,1660004626700000.0,0.6916239921221824,0.7,0.5004382092603141,0.586015003408918,0.6892415723045102,0.5418179339195476,0.6835012832367192,-1.1186995408991407,-1.622858480339829,-0.9086601133270438,-0.944208029498118,-1.1596275728832557,13.097843890064128
44.0,403.5,902.0,472.5,1308.5,555.730896,732.6466064,436.8641968,761.3086548,550.7211914,934.7211914,1660004626716666.8,0.6929713781160532,0.71666675,0.5004382092603141,0.586015003408918,0.6892415723045102,0.5418179339195476,0.6830283192711838,-1.1186995408991407,-1.622858480339829,-0.9086601133270438,-0.944208029498118,-1.1592817823590664,0.0808427554184738
45.0,403.5,902.0,472.5,1308.5,555.730896,732.6466064,436.5,761.5,550.7211914,934.7211914,1660004626733333.2,0.6929713781160532,0.73333325,0.5004382092603141,0.586015003408918,0.6892415723045102,0.541366241244429,0.6830283192711838,-1.1186995408991407,-1.622858480339829,-0.9086601133270438,-0.944445344118288,-1.1592817823590664,0.0
46.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,1660004626750000.0,0.6437709702717019,0.75,0.5004382092603141,0.586015003408918,0.6894531495178033,0.541366241244429,0.6830283192711838,-1.1186995408991407,-1.622858480339829,-0.9088071197485432,-0.944445344118288,-1.1592817823590664,-2.952009710612534
47.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,1660004626766666.8,0.6437709702717019,0.76666675,0.5004382092603141,0.586015003408918,0.6894531495178033,0.541366241244429,0.6830283192711838,-1.1186995408991407,-1.622858480339829,-0.9088071197485432,-0.944445344118288,-1.1592817823590664,0.0
48.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,1660004626783333.2,0.6437709702717019,0.78333325,0.5004382092603141,0.586015003408918,0.6894531495178033,0.541366241244429,0.6830283192711838,-1.1186995408991407,-1.622858480339829,-0.9088071197485432,-0.944445344118288,-1.1592817823590664,0.0
49.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,551.1025391,935.0,1660004626800000.0,0.6425512372280593,0.8,0.5004382092603141,0.586015003408918,0.6894531495178033,0.541366241244429,0.6835012832367192,-1.1186995408991407,-1.622858480339829,-0.9088071197485432,-0.944445344118288,-1.1596275728832557,-0.07318361670047496
50.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,1660004626816666.5,0.6437709702717019,0.8166665,0.5004382092603141,0.586015003408918,0.6894531495178033,0.541366241244429,0.6830283192711838,-1.1186995408991407,-1.622858480339829,-0.9088071197485432,-0.944445344118288,-1.1592817823590664,0.07318471446570377
51.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,1660004626833333.2,0.6437709702717019,0.83333325,0.5004382092603141,0.586015003408918,0.6894531495178033,0.541366241244429,0.6830283192711838,-1.1186995408991407,-1.622858480339829,-0.9088071197485432,-0.944445344118288,-1.1592817823590664,0.0
52.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,1660004626850000.0,0.7001661888851541,0.85,0.5004382092603141,0.586015003408918,0.6891905515438631,0.541366241244429,0.6827539880986441,-1.1186995408991407,-1.622858480339829,-0.9092907571246984,-0.944445344118288,-1.1596275728832557,3.38369619832615
53.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,1660004626866666.5,0.7001661888851541,0.8666665,0.5004382092603141,0.586015003408918,0.6891905515438631,0.541366241244429,0.6827539880986441,-1.1186995408991407,-1.622858480339829,-0.9092907571246984,-0.944445344118288,-1.1596275728832557,0.0
54.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,1660004626883333.5,0.7001661888851541,0.8833335,0.5004382092603141,0.586015003408918,0.6891905515438631,0.541366241244429,0.6827539880986441,-1.1186995408991407,-1.622858480339829,-0.9092907571246984,-0.944445344118288,-1.1596275728832557,0.0
55.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,1660004626900000.0,0.7001661888851541,0.9,0.5004382092603141,0.586015003408918,0.6891905515438631,0.541366241244429,0.6827539880986441,-1.1186995408991407,-1.622858480339829,-0.9092907571246984,-0.944445344118288,-1.1596275728832557,0.0
56.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,1660004626916666.8,0.7001661888851541,0.91666675,0.5004382092603141,0.586015003408918,0.6891905515438631,0.541366241244429,0.6827539880986441,-1.1186995408991407,-1.622858480339829,-0.9092907571246984,-0.944445344118288,-1.1596275728832557,0.0
57.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.5,935.0,1660004626933333.5,0.6430598574532211,0.9333335,0.5004382092603141,0.586015003408918,0.6894531495178033,0.541366241244429,0.6827539880986441,-1.1186995408991407,-1.622858480339829,-0.9088071197485432,-0.944445344118288,-1.1596275728832557,-3.4263627541021964
58.0,403.5,902.0,472.5,1308.5,555.8109741,733.0687256,436.5,761.5,550.5,935.0,1660004626950000.0,0.6664254227006174,0.95,0.5004382092603141,0.586015003408918,0.6893408886389958,0.541366241244429,0.6827539880986441,-1.1186995408991407,-1.622858480339829,-0.9091836438760956,-0.944445344118288,-1.1596275728832557,1.4019479343231283
59.0,403.5,902.0,472.5,1308.5,555.8109741,733.0687256,436.5,761.5,550.5,935.0,1660004626966666.8,0.6664254227006174,0.96666675,0.5004382092603141,0.586015003408918,0.6893408886389958,0.541366241244429,0.6827539880986441,-1.1186995408991407,-1.622858480339829,-0.9091836438760956,-0.944445344118288,-1.1596275728832557,0.0
60.0,401.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004626983333.2,0.7451025222282516,0.98333325,0.497337600776669,0.585394881712189,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.11931966259587,-1.622858480339829,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,4.7206731783898235
61.0,401.0,902.5,472.0946045,1308.51355,555.6897583,733.1550903,436.5,761.5,550.5,935.0,1660004627000000.0,0.7001661888851541,1.0,0.497337600776669,0.5855122143183054,0.6891905515438631,0.541366241244429,0.6827539880986441,-1.11931966259587,-1.62287528563781,-0.9092907571246984,-0.944445344118288,-1.1596275728832557,-2.696166519753255
62.0,401.0,902.5,471.875,1308.597168,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004627016666.8,0.7451025222282516,1.01666675,0.497337600776669,0.5852398512880067,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.11931966259587,-1.6229789923098843,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,2.696166519753255
63.0,401.1358032,902.6913452,471.7729492,1308.67627,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004627033333.2,0.7451025222282516,1.03333325,0.4975060297982794,0.5851132834575097,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.1195569772160396,-1.6230770980427938,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,0.0
64.0,401.0,902.5,471.875,1308.597168,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004627050000.0,0.7451025222282516,1.05,0.497337600776669,0.5852398512880067,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.11931966259587,-1.6229789923098843,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,0.0
65.0,401.1358032,902.6913452,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004627066666.5,0.7451025222282516,1.0666665,0.4975060297982794,0.585394881712189,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.1195569772160396,-1.622858480339829,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,0.0
66.0,401.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004627083333.2,0.7451025222282516,1.08333325,0.497337600776669,0.585394881712189,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.11931966259587,-1.622858480339829,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,0.0
67.0,401.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004627100000.0,0.7451025222282516,1.1,0.497337600776669,0.585394881712189,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.11931966259587,-1.622858480339829,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,0.0
68.0,401.625,902.46875,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004627116666.5,0.7451025222282516,1.1166665,0.4981127528975803,0.585394881712189,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.1192809049898242,-1.622858480339829,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,0.0
69.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,1660004627133333.5,0.7451025222282516,1.1333335,0.498395940772217,0.585394881712189,0.6889903291309101,0.541366241244429,0.6827539880986441,-1.1197578808946889,-1.622858480339829,-0.9094416241758332,-0.944445344118288,-1.1596275728832557,0.0
70.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.5,935.0,1660004627150000.0,0.7451025222282516,1.15,0.498395940772217,0.585394881712189,0.6889903291309101,0.5409145485693104,0.6827539880986441,-1.1197578808946889,-1.622858480339829,-0.9094416241758332,-0.944208029498118,-1.1596275728832557,0.0
71.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.5,935.0,1660004627166666.8,0.7451025222282516,1.16666675,0.498395940772217,0.585394881712189,0.6889903291309101,0.5409145485693104,0.6827539880986441,-1.1197578808946889,-1.622858480339829,-0.9094416241758332,-0.944208029498118,-1.1596275728832557,0.0
72.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,1660004627183333.5,0.7461542004188289,1.1833335,0.498395940772217,0.585394881712189,0.6889903291309101,0.5409145485693104,0.6824796569261045,-1.1197578808946889,-1.622858480339829,-0.9094416241758332,-0.944208029498118,-1.1592817823590664,0.06310037593275711
73.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,1660004627200000.0,0.7461542004188289,1.2,0.498395940772217,0.585394881712189,0.6889903291309101,0.5409145485693104,0.6824796569261045,-1.1197578808946889,-1.622858480339829,-0.9094416241758332,-0.944208029498118,-1.1592817823590664,0.0
74.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,1660004627216666.8,0.7461542004188289,1.21666675,0.498395940772217,0.585394881712189,0.6889903291309101,0.5409145485693104,0.6824796569261045,-1.1197578808946889,-1.622858480339829,-0.9094416241758332,-0.944208029498118,-1.1592817823590664,0.0
75.0,402.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,1660004627233333.2,0.7461542004188289,1.23333325,0.498577844170127,0.585394881712189,0.6889903291309101,0.5409145485693104,0.6824796569261045,-1.11931966259587,-1.622858480339829,-0.9094416241758332,-0.944208029498118,-1.1592817823590664,0.0
76.0,402.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,1660004627250000.0,0.7461542004188289,1.25,0.498577844170127,0.585394881712189,0.6889903291309101,0.5409145485693104,0.6824796569261045,-1.11931966259587,-1.622858480339829,-0.9094416241758332,-0.944208029498118,-1.1592817823590664,0.0
77.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,1660004627266666.8,0.7461542004188289,1.26666675,0.498395940772217,0.585394881712189,0.6889903291309101,0.5409145485693104,0.6824796569261045,-1.1197578808946889,-1.622858480339829,-0.9094416241758332,-0.944208029498118,-1.1592817823590664,0.0
