Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity,Body Pink m/s,Hand Pink m/s,Shoulder Green m/s,Elbow Orange m/s
1.0,175.2279816,1724.873413,335.5,1242.853638,147.6374054,1036.367432,144.8654022,1293.284302,1659998126435000.0,0.0,0.0,-0.3065720860457844,0.5869777984611602,0.2583006831362438,0.2534508937601982,-3.017771679841811,-2.1744485610810247,-1.813188296966337,-2.262680096489831,,,,,
2.0,175.0644379,1724.871948,335.5,1242.853638,147.5555573,1036.393555,144.8654022,1293.284302,1659998126451666.5,0.0,0.0166665,-0.3062859563260283,0.5869777984611602,0.2581574848723206,0.2534508937601982,-3.017769116734584,-2.1744485610810247,-1.8132340007548,-2.262680096489831,0.0,0.01716847196948301,0.0,0.009018895977544092,0.0
3.0,175.2060394,1724.523438,335.5,1242.853638,147.7161102,1036.307861,144.8654022,1293.284302,1659998126468333.2,0.0,0.03333325,-0.3065336968229845,0.5869777984611602,0.2584383820042985,0.2534508937601982,-3.017159377144296,-2.1744485610810247,-1.813084073853276,-2.262680096489831,0.0,0.03948883131301781,0.0,0.019104255766563303,0.0
4.0,175.3819427,1725.011597,335.5,1242.853638,147.8626556,1036.192871,144.8654022,1293.284302,1659998126485000.0,0.0,0.05,-0.3068414504199325,0.5869777984611602,0.258694772157105,0.2534508937601982,-3.0180134412132045,-2.1744485610810247,-1.812882891805452,-2.262680096489831,0.0,0.05446921843431185,0.0,0.01955393711154391,0.0
5.0,175.57164,1725.299561,335.3763428,1242.668823,147.8626556,1036.192871,144.8654022,1293.284302,1659998126501666.5,0.0067139558271155,0.0666665,-0.3071733374647254,0.5867614526160935,0.258694772157105,0.2534508937601982,-3.018517251868216,-2.1741252159191093,-1.812882891805452,-2.262680096489831,0.4028413780407104,0.036198163928256484,0.023342823871203996,0.0,0.0
6.0,175.913147,1725.518799,335.3763428,1242.668823,147.8626556,1036.192871,144.8643799,1293.237061,1659998126518333.2,0.0067139558271155,0.08333325,-0.3077708248775989,0.5867614526160935,0.258694772157105,0.2534491051837351,-3.018900822176945,-2.1741252159191093,-1.812882891805452,-2.262597445466948,0.0,0.04260073479425306,0.0,0.0,0.004960222386296146
7.0,175.7559357,1725.276001,336.0396729,1242.960327,147.8357697,1036.323608,144.8654022,1293.284302,1659998126534999.8,0.0671696050905217,0.09999975,-0.307495774079485,0.5879219892532054,0.2586477336283668,0.2534508937601982,-3.0184760322052293,-2.174635220020935,-1.8131116241942364,-2.262680096489831,3.627375229556667,0.030363762313130215,0.07605930641183427,0.014011140707078483,0.004960222386296146
8.0,176.0200348,1724.782104,336.0396729,1242.960327,147.7161102,1036.307861,144.8643799,1293.237061,1659998126551666.5,0.0671221522475966,0.1166665,-0.3079578316302855,0.5879219892532054,0.2584383820042985,0.2534491051837351,-3.017611929153883,-2.174635220020935,-1.813084073853276,-2.262597445466948,-0.0028471563397239,0.0587929974482568,0.0,0.012669397998068915,0.004960222386296146
9.0,175.9522705,1724.876221,336.0396729,1242.960327,147.7025452,1036.085205,145.0267181,1293.162842,1659998126568333.5,0.0671257445341279,0.1333335,-0.3078392738370567,0.5879219892532054,0.2584146492059792,0.2537331258074077,-3.0177765926097933,-2.174635220020935,-1.8126945235442025,-2.2624675947807367,0.00021553288122,0.01217423568734638,0.0,0.023416354977995445,0.018737771889195617
10.0,176.1282043,1724.489502,336.0396729,1242.960327,147.7025452,1036.085205,145.090332,1293.090332,1659998126585000.0,0.0671257445341279,0.15,-0.3081470807956228,0.5879219892532054,0.2584146492059792,0.2538444222216358,-3.017100004033808,-2.174635220020935,-1.8126945235442025,-2.2623407340946966,0.0,0.044598901439646337,0.0,0.0,0.010125704505727117
11.0,176.1282654,1724.902588,336.0396729,1242.960327,147.7025452,1036.085205,145.2634735,1293.120117,1659998126601666.8,0.0671257445341279,0.16666675,-0.308147187693815,0.5879219892532054,0.2584146492059792,0.2541473438803311,-3.0178227232912,-2.174635220020935,-1.8126945235442025,-2.2623928447764468,0.0,0.0433631559178616,0.0,0.0,0.01844227198728801
12.0,176.8571472,1724.927734,336.2076111,1243.091431,147.8626556,1036.192871,145.4317932,1293.236084,1659998126618333.2,0.0745495701503771,0.18333325,-0.3094224110449399,0.5882158074198627,0.258694772157105,0.2544418295046042,-3.0178667177583245,-2.174864594498698,-1.812882891805452,-2.262595736145609,0.4454339913148651,0.07655892103609097,0.022364935903886555,0.02025401912058664,0.021456749196992086
13.0,176.8149872,1724.868896,336.2076111,1243.091431,148.147644,1036.293701,145.4317932,1293.236084,1659998126635000.0,0.0746892082339209,0.2,-0.3093486495427547,0.5882158074198627,0.2591933768176683,0.2544418295046042,-3.017763777073657,-2.174864594498698,-1.8130593000660145,-2.262595736145609,0.0083782431214128,0.007598365452646711,0.0,0.031733504926942976,0.0
14.0,176.9135742,1724.805542,336.2076111,1243.091431,147.9811249,1036.205933,145.4741211,1293.146851,1659998126651666.8,0.0746111572213034,0.21666675,-0.30952113353744,0.5882158074198627,0.258902041453377,0.2545158847581228,-3.017652935370397,-2.174864594498698,-1.812905744574464,-2.2624396175468315,-0.0046830373418632,0.012301699141779561,0.0,0.019759557193908366,0.010367541215189511
15.0,176.9246368,1724.679077,336.3333435,1243.005493,148.2227325,1036.236572,145.7537842,1293.202026,1659998126668333.2,0.1056552607516791,0.23333325,-0.309540488233694,0.5884357839544297,0.2593247487473843,0.2550051724801759,-3.01743167710726,-2.1747142407042297,-1.8129593493815188,-2.26253614958865,1.862664838470926,0.01332619089556758,0.015987037917523872,0.025565557969404535,0.029923156186776267
16.0,176.9246368,1724.679077,336.3333435,1243.005493,148.3317871,1036.248047,145.9079132,1293.092041,1659998126685000.0,0.1057223441660635,0.25,-0.309540488233694,0.5884357839544297,0.2595155464493816,0.2552748306056573,-3.01743167710726,-2.1747142407042297,-1.8129794255968312,-2.2623437240948685,0.0040249847381409,0.0,0.0,0.011511061768200978,0.019876495442165697
17.0,176.9687805,1724.505127,336.3333435,1243.005493,148.3333282,1036.192139,145.9079132,1293.092041,1659998126701666.5,0.1057261986061494,0.2666665,-0.3096177203405255,0.5884357839544297,0.2595182426982197,0.2552748306056573,-3.017127340928296,-2.1747142407042297,-1.8128816111266184,-2.2623437240948685,0.0002312687178409,0.018838978458147203,0.0,0.005871097446554472,0.0
18.0,177.0407867,1724.676025,336.3333435,1243.005493,148.3873901,1036.183228,145.9079132,1293.092041,1659998126718333.2,0.1057602161011611,0.28333325,-0.3097436995976091,0.5884357839544297,0.2596128273034139,0.2552748306056573,-3.017426337446333,-2.1747142407042297,-1.812866020786344,-2.2623437240948685,0.0020410394955042,0.0194671746190528,0.0,0.0057516521538241005,0.0
