Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1660004451516204,-0.9550316624704358,-0.24762340733958954,-0.1694972152285037
1660004451532200,-0.9579613946746015,-0.2507972838941024,-0.16876478217746227
1660004451548195,-0.9595483329518579,-0.24847791256580454,-0.16668955519951156
1660004451564191,-0.9629663538567179,-0.24579232471198598,-0.16717784390020585
1660004451580186,-0.9577172503242544,-0.2461585412375067,-0.16559090562294942
1660004451596182,-0.9558861676966508,-0.24872205691615168,-0.1677882047760737
1660004451612177,-0.9585717555504694,-0.24957656214236668,-0.1694972152285037
1660004451628173,-0.9563744563973451,-0.24505989166094455,-0.17169451438162797
1660004451644168,-0.9545433737697415,-0.24628061341268026,-0.16937514305333012
1660004451660164,-0.9566186007476922,-0.25006485084306096,-0.16925307087815655
1660004451676159,-0.9599145494773786,-0.24896620126649882,-0.16766613260090013
1660004451692155,-0.9563744563973451,-0.24786755168993668,-0.1719386587319751
1660004451708150,-0.9575951781490808,-0.24872205691615168,-0.16998550392919798
1660004451724146,-0.9597924773022051,-0.24713511863889526,-0.16803234912642084
1660004451740141,-0.9574731059739072,-0.24676890211337454,-0.16839856565194156
1660004451756137,-0.9572289616235601,-0.24347295338368813,-0.16754406042572656
1660004451772132,-0.9502708476386665,-0.25055313954375524,-0.16681162737468513
1660004451788128,-0.9561303120469979,-0.24408331425955598,-0.1715724422064544
1660004451804124,-0.9618677042801558,-0.24261844815747313,-0.1745021744106201
1660004451820119,-0.9626001373311972,-0.24261844815747313,-0.17340352483405796
1660004451836120,-0.9575951781490808,-0.24383916990920884,-0.1745021744106201
1660004451852116,-0.9628442816815443,-0.2490882734416724,-0.16815442130159441
1660004451868111,-0.9632104982070651,-0.25519188220035094,-0.166567483024338
1660004451884107,-0.9549095902952622,-0.25848783093003735,-0.16937514305333012
1660004451900102,-0.9488059815365837,-0.2612954909590295,-0.16644541084916442
1660004451916098,-0.9539330128938737,-0.25470359349965666,-0.16681162737468513
1660004451932093,-0.9540550850690472,-0.24628061341268026,-0.16974135957885084
1660004451948089,-0.9573510337987337,-0.241519798580911,-0.17132829785610726
1660004451964084,-0.9574731059739072,-0.23614862287327387,-0.1727931639581901
1660004451980080,-0.9585717555504694,-0.23382925154497602,-0.1703517204547187
1660004451996075,-0.9604028381780729,-0.239810788128481,-0.164858472571908
1660004452012071,-0.9634546425574122,-0.2439612420843824,-0.16754406042572656
1660004452028066,-0.9643091477836272,-0.24982070649271382,-0.166567483024338
1660004452044062,-0.9628442816815443,-0.25470359349965666,-0.17022964827954512
1660004452060057,-0.9583276112001222,-0.2553139543755245,-0.17145037003128083
1660004452076053,-0.9532005798428322,-0.25677882047760736,-0.16925307087815655
1660004452092048,-0.9555199511711301,-0.25262836652170595,-0.1719386587319751
1660004452108044,-0.9540550850690472,-0.25262836652170595,-0.17169451438162797
1660004452124039,-0.9538109407187001,-0.2494544899671931,-0.16766613260090013
1660004452140035,-0.9572289616235601,-0.24298466468299385,-0.16876478217746227
1660004452156005,-0.9597924773022051,-0.24249637598229956,-0.17291523613336368
1660004452172001,-0.9572289616235601,-0.24200808728160528,-0.17010757610437155
1660004452187996,-0.9533226520180058,-0.2465247577630274,-0.17022964827954512
1660004452203991,-0.9569848172732129,-0.25055313954375524,-0.16913099870298298
1660004452219986,-0.9591821164263372,-0.25433737697413594,-0.16754406042572656
1660004452235981,-0.9595483329518579,-0.2549477378500038,-0.16876478217746227
1660004452251976,-0.9608911268787672,-0.25177386129549095,-0.1690089265278094
1660004452267971,-0.9585717555504694,-0.24933241779201953,-0.16913099870298298
1660004452283966,-0.9573510337987337,-0.25055313954375524,-0.16644541084916442
1660004452299961,-0.9599145494773786,-0.24811169604028382,-0.16974135957885084
1660004452315956,-0.9586938277256429,-0.24164187075608456,-0.16852063782711513
1660004452331951,-0.9551537346456094,-0.24213015945677885,-0.16925307087815655
1660004452347946,-0.9577172503242544,-0.24200808728160528,-0.16766613260090013
1660004452363941,-0.9556420233463037,-0.2444495307850767,-0.16681162737468513
1660004452379936,-0.9540550850690472,-0.24640268558785383,-0.16839856565194156
1660004452395931,-0.9558861676966508,-0.2504310673685817,-0.16827649347676799
1660004452411926,-0.9601586938277258,-0.25091935606927596,-0.16681162737468513
1660004452427921,-0.9636987869077593,-0.25006485084306096,-0.16559090562294942
1660004452443916,-0.9605249103532465,-0.24725719081406883,-0.16705577172503228
1660004452459911,-0.9583276112001222,-0.2461585412375067,-0.16852063782711513
1660004452475738,-0.9602807660028994,-0.2490882734416724,-0.16961928740367727
1660004452491733,-0.9566186007476922,-0.24689097428854812,-0.16974135957885084
1660004452507727,-0.9553978789959565,-0.24664682993820097,-0.17108415350576012
1660004452523722,-0.9578393224994279,-0.24554818036163883,-0.16852063782711513
1660004452539716,-0.9583276112001222,-0.24542610818646526,-0.16925307087815655
1660004452555711,-0.9578393224994279,-0.24701304646372169,-0.16961928740367727
