Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds
371.0,369.5,1237.5,468.5,1696.5,415.7729492,1070.32373,518.1898193,1242.5,531.5,1014.0,1660879948166666.8,-0.5000403181885898,6.16666675
372.0,369.5,1237.5,468.5,1696.5,416.0,1070.4021,518.5,1242.5,531.5,1014.0,1660879948183333.5,-0.5001123336407546,6.1833335
373.0,370.46875,1237.625,468.5,1696.5,416.0,1070.4021,518.5,1242.5,531.5,1014.0,1660879948200000.0,-0.5001123336407546,6.2
374.0,370.5,1237.5,468.5,1696.5,416.2787781,1070.278809,519.0,1242.5,531.5,1014.0,1660879948216666.8,-0.5002245924957818,6.21666675
375.0,370.53125,1237.625,468.5,1696.5,416.379303,1070.379272,519.0,1242.5,531.5,1014.0,1660879948233333.2,-0.5002245924957818,6.23333325
376.0,370.5,1237.5,468.5,1696.5,416.6000061,1070.483276,519.5,1242.5,531.5,1014.0,1660879948250000.0,-0.5003321216116903,6.25
377.0,370.5,1237.5,469.0,1696.5,416.6333313,1070.366699,519.6821899,1242.5,531.5,1014.0,1660879948266666.8,-0.5003701261402339,6.26666675
378.0,370.53125,1237.625,469.125,1696.597168,416.7435913,1070.390991,520.0,1242.5,531.5,1014.0,1660879948283333.2,-0.5004349148577004,6.28333325
379.0,371.0,1237.5,469.3333435,1696.666626,417.3544922,1070.677246,520.0,1242.5,531.5,1014.0,1660879948300000.0,-0.5004349148577004,6.3
380.0,371.0,1237.5,469.6256409,1696.579468,417.5454407,1070.2323,520.5,1242.5,531.5,1014.0,1660879948316666.5,-0.5005329663655118,6.3166665
381.0,371.0,1237.5,469.6666565,1696.666626,417.7897339,1070.133301,520.5,1242.5,531.5,1014.0,1660879948333333.2,-0.5005329663655118,6.33333325
382.0,371.0,1237.5,469.7729492,1696.67627,418.0,1070.0,520.5,1242.5,531.5,1014.0,1660879948350000.0,-0.5005329663655118,6.35
383.0,371.0,1237.5,469.9692383,1696.687134,418.125,1069.782349,520.5,1242.5,531.5,1014.0,1660879948366666.5,-0.5005329663655118,6.3666665
384.0,371.5,1237.5,469.9692383,1696.687134,418.1846924,1069.973022,520.5,1242.5,531.5,1014.0,1660879948383333.5,-0.5005329663655118,6.3833335
385.0,371.5,1237.5,470.2787781,1696.721191,418.1846924,1069.973022,520.5,1242.5,531.5,1014.0,1660879948400000.0,-0.5005329663655118,6.4
386.0,372.0,1237.0,470.2787781,1696.721191,418.3333435,1069.666626,521.0,1242.5,531.5,1014.0,1660879948416666.8,-0.5006262705357583,6.41666675
387.0,372.3768005,1237.0,470.2787781,1696.721191,418.597229,1069.351807,521.5,1242.5,531.5,1014.0,1660879948433333.5,-0.5007148220364872,6.4333335
388.0,372.5,1237.241699,470.2893066,1696.836426,418.6763306,1069.227051,521.5,1242.5,531.5,1014.0,1660879948450000.0,-0.5007148220364872,6.45
389.0,372.5,1237.241699,470.8101807,1696.5,418.597229,1069.351807,521.5,1242.5,531.5,1014.0,1660879948466666.8,-0.5007148220364872,6.46666675
390.0,372.5,1237.5,470.5,1696.5,418.8300781,1069.830078,521.5,1242.5,531.5,1014.0,1660879948483333.2,-0.5007148220364872,6.48333325
391.0,372.5,1237.5,470.5,1696.5,418.969696,1069.207031,522.0,1242.5,531.5,1014.0,1660879948500000.0,-0.5007986158067708,6.5
392.0,372.5,1237.241699,470.2530823,1696.944458,419.3549805,1069.17749,522.1898193,1242.5,531.5,1014.0,1660879948516666.8,-0.5008291801873441,6.51666675
393.0,372.5,1237.241699,470.35672,1696.830444,420.0,1069.0,522.1898193,1242.5,531.5,1014.0,1660879948533333.2,-0.5008291801873441,6.53333325
394.0,372.8300781,1236.830078,470.35672,1696.830444,419.4857178,1069.414307,522.1898193,1242.5,531.5,1014.0,1660879948550000.0,-0.5008291801873441,6.55
395.0,372.8627319,1237.0,470.35672,1696.830444,420.1468811,1068.689209,522.2827148,1242.801636,531.5,1014.0,1660879948566666.5,-0.5001853209890392,6.5666665
396.0,372.8627319,1237.0,470.35672,1696.830444,420.1468811,1068.689209,522.31604,1242.887451,531.5,1014.0,1660879948583333.2,-0.5000034852251033,6.58333325
397.0,373.0,1236.5,470.2185669,1696.890747,420.1092834,1068.781372,522.3966064,1242.915649,531.5,1014.0,1660879948600000.0,-0.4999545554870523,6.6
398.0,373.0,1236.5,470.2185669,1696.890747,420.2270508,1068.67627,522.3966064,1242.915649,531.5,1014.0,1660879948616666.5,-0.4999545554870523,6.6166665
399.0,373.0,1236.5,470.3227539,1696.862427,420.2270508,1068.67627,522.3966064,1242.915649,531.5,1014.0,1660879948633333.5,-0.4999545554870523,6.6333335
400.0,373.0,1236.5,470.2185669,1696.890747,420.2270508,1068.67627,522.3966064,1242.915649,531.5,1014.0,1660879948650000.0,-0.4999545554870523,6.65
401.0,373.0,1237.5,470.0,1696.78833,419.8523254,1068.717285,522.3621216,1242.831299,531.5,1014.0,1660879948666666.8,-0.5001330384624312,6.66666675
402.0,373.0,1237.5,470.0,1696.78833,419.6255798,1068.817383,522.3621216,1242.831299,531.5,1014.0,1660879948683333.5,-0.5001330384624312,6.6833335
403.0,373.0,1237.5,470.0,1696.78833,419.9393921,1068.68396,522.2348633,1243.098511,531.5,1014.0,1660879948700000.0,-0.49953133909820147,6.7
404.0,373.0,1237.5,470.0,1696.78833,419.9393921,1068.68396,522.2348633,1243.098511,531.5,1014.0,1660879948716666.8,-0.49953133909820147,6.71666675
405.0,373.0,1237.5,470.0,1696.78833,419.9393921,1068.68396,522.2348633,1243.098511,531.5,1014.0,1660879948733333.2,-0.49953133909820147,6.73333325
406.0,372.5,1236.5,470.0,1697.0,419.9393921,1068.68396,522.2348633,1243.098511,531.5,1014.0,1660879948750000.0,-0.49953133909820147,6.75
407.0,372.5,1236.0,469.894165,1696.894165,420.2238159,1068.585693,522.2348633,1243.098511,531.5,1014.0,1660879948766666.8,-0.49953133909820147,6.76666675
408.0,372.5,1236.0,469.894165,1696.894165,420.2238159,1068.585693,522.2348633,1243.098511,531.5,1014.0,1660879948783333.2,-0.49953133909820147,6.78333325
409.0,372.5,1236.0,469.894165,1696.894165,420.1010132,1068.484863,522.2348633,1243.098511,531.5,1014.0,1660879948800000.0,-0.49953133909820147,6.8
410.0,372.5,1236.0,469.894165,1696.894165,420.0,1068.4021,522.2348633,1243.098511,531.5,1014.0,1660879948816666.5,-0.49953133909820147,6.8166665
411.0,372.5,1236.0,469.894165,1696.894165,420.0,1068.4021,521.9312744,1243.188965,531.5,1014.0,1660879948833333.2,-0.49928619128204205,6.83333325
412.0,372.5,1236.0,469.894165,1696.894165,419.7960205,1068.407959,521.9312744,1243.188965,531.5,1014.0,1660879948850000.0,-0.49928619128204205,6.85
413.0,372.5,1236.0,469.894165,1696.894165,419.7960205,1068.407959,522.2348633,1243.098511,531.5,1014.0,1660879948866666.5,-0.49953133909820147,6.8666665
414.0,372.5,1236.0,469.894165,1696.894165,419.7960205,1068.407959,522.2348633,1243.098511,531.5,1014.0,1660879948883333.5,-0.49953133909820147,6.8833335
415.0,372.5,1236.0,469.894165,1696.894165,420.0,1068.4021,522.2348633,1243.098511,531.5,1014.0,1660879948900000.0,-0.49953133909820147,6.9
416.0,373.0,1234.0,469.5,1696.82019,420.0,1068.4021,522.003479,1243.213989,531.5,1014.0,1660879948916666.8,-0.49924352745503564,6.91666675
417.0,373.0,1234.0,469.3963928,1696.815308,420.0,1068.4021,522.003479,1243.213989,531.5,1014.0,1660879948933333.5,-0.49924352745503564,6.9333335
418.0,373.0,1234.0,469.3963928,1696.815308,419.9729614,1068.184692,521.8449097,1243.310181,531.5,1014.0,1660879948950000.0,-0.4990089060024414,6.95
419.0,373.0,1234.0,469.3963928,1696.815308,419.8153076,1068.026978,521.8449097,1243.310181,531.5,1014.0,1660879948966666.8,-0.4990089060024414,6.96666675
420.0,373.0,1234.5,468.6772461,1697.137573,419.7488708,1067.748901,522.0,1243.0,531.5,1014.0,1660879948983333.2,-0.4997081948866393,6.98333325
421.0,373.2113953,1234.211426,468.5,1697.5,419.3970642,1067.397095,522.0,1243.0,531.5,1014.0,1660879949000000.0,-0.4997081948866393,7.0
422.0,373.0,1234.0,468.6666565,1697.333374,419.7696228,1067.323486,522.0,1243.0,531.5,1014.0,1660879949016666.8,-0.4997081948866393,7.01666675
423.0,372.777771,1233.658081,468.6666565,1697.333374,419.2238159,1066.776245,522.0,1243.0,545.5,1015.0,1660879949033333.2,-4.008877277432349,7.03333325
424.0,372.777771,1233.658081,468.6666565,1697.333374,419.3333435,1066.666626,522.0,1243.0,545.5,1015.0,1660879949050000.0,-4.008877277432349,7.05
425.0,372.53125,1233.625,468.6666565,1697.333374,419.4338684,1066.724854,522.0,1243.0,545.5,1015.0,1660879949066666.5,-4.008877277432349,7.0666665
426.0,372.5,1233.241699,468.5,1697.5,419.7960205,1066.407959,521.3720703,1242.73645,545.5,1015.0,1660879949083333.2,-4.012645016837016,7.08333325
427.0,372.2893066,1232.836426,468.5,1697.701172,420.0,1066.4021,521.3720703,1242.73645,545.5,1015.0,1660879949100000.0,-4.012645016837016,7.1
428.0,372.2893066,1232.836426,468.5,1697.810181,420.0,1066.4021,521.3720703,1242.73645,545.5,1015.0,1660879949116666.5,-4.012645016837016,7.1166665
429.0,372.0,1232.623169,468.5,1697.810181,420.0,1066.4021,521.5878296,1242.587769,545.5,1015.0,1660879949133333.5,-4.0155383357242,7.1333335
430.0,372.5,1231.5,468.125,1697.597168,420.0,1066.4021,521.8178101,1242.73645,545.5,1015.0,1660879949150000.0,-4.013243705927223,7.15
431.0,372.5,1231.5,467.9176941,1697.917725,420.0,1066.4021,521.8178101,1242.73645,545.5,1015.0,1660879949166666.8,-4.013243705927223,7.16666675
432.0,372.5,1231.0,468.0576782,1698.74353,420.0,1066.4021,521.8178101,1242.73645,545.5,1015.0,1660879949183333.5,-4.013243705927223,7.1833335
433.0,373.0,1231.5,468.0576782,1698.74353,420.1846924,1065.973022,521.8178101,1242.73645,545.5,1015.0,1660879949200000.0,-4.013243705927223,7.2
434.0,372.3725586,1231.215698,468.0576782,1698.74353,419.7729492,1066.32373,521.5,1243.333374,545.5,1015.0,1660879949216666.8,-4.002417167208531,7.21666675
435.0,373.0,1231.5,468.0576782,1698.74353,419.7729492,1066.32373,521.8178101,1242.73645,545.5,1015.0,1660879949233333.2,-4.013243705927223,7.23333325
436.0,373.0,1231.5,468.0576782,1698.74353,419.7729492,1066.32373,521.8178101,1242.73645,545.5,1015.0,1660879949250000.0,-4.013243705927223,7.25
437.0,373.0,1231.5,468.0576782,1698.74353,419.9729614,1066.184692,521.8178101,1242.73645,545.5,1015.0,1660879949266666.8,-4.013243705927223,7.26666675
438.0,373.0,1231.5,468.0576782,1698.74353,419.7729492,1066.32373,521.8178101,1242.73645,545.5,1015.0,1660879949283333.2,-4.013243705927223,7.28333325
439.0,373.0,1231.5,468.0576782,1698.74353,419.7729492,1066.32373,521.8178101,1242.73645,545.5,1015.0,1660879949300000.0,-4.013243705927223,7.3
440.0,373.0,1231.5,468.0576782,1698.74353,420.0,1066.0,521.8178101,1242.73645,545.5,1015.0,1660879949316666.5,-4.013243705927223,7.3166665
441.0,372.5,1229.5,468.0576782,1698.74353,420.0270386,1065.815308,521.8178101,1242.73645,545.5,1015.0,1660879949333333.2,-4.013243705927223,7.33333325
442.0,371.0,1229.5,468.0576782,1698.74353,419.6450195,1065.64502,521.730896,1242.646606,545.5,1015.0,1660879949350000.0,-4.01470018588007,7.35
443.0,371.0,1229.5,468.0576782,1698.74353,419.2070618,1064.969727,521.730896,1242.646606,545.5,1015.0,1660879949366666.5,-4.01470018588007,7.3666665
444.0,371.0,1229.5,468.0576782,1698.74353,419.1130066,1064.886963,521.730896,1242.646606,545.5,1015.0,1660879949383333.5,-4.01470018588007,7.3833335
445.0,371.0,1229.5,468.6052551,1698.526367,419.0791016,1064.689209,521.730896,1242.646606,545.5,1015.0,1660879949400000.0,-4.01470018588007,7.4
446.0,371.0,1229.5,468.6052551,1698.526367,419.0791016,1064.689209,521.730896,1242.646606,545.5,1015.0,1660879949416666.8,-4.01470018588007,7.41666675
447.0,370.6274414,1229.215698,468.6052551,1698.526367,419.1092834,1064.781372,521.5,1242.5,545.5,1015.0,1660879949433333.5,-4.016955486287601,7.4333335
448.0,370.6666565,1229.0,468.6052551,1698.526367,419.1092834,1064.781372,521.5,1242.5,545.5,1015.0,1660879949450000.0,-4.016955486287601,7.45
449.0,370.5,1228.5,468.6052551,1698.526367,419.1468811,1064.689209,521.5,1242.5,545.5,1015.0,1660879949466666.8,-4.016955486287601,7.46666675
450.0,370.5,1228.5,468.6052551,1698.526367,419.1169739,1064.590698,521.269104,1242.646606,545.5,1015.0,1660879949483333.2,-4.014072366649815,7.48333325
451.0,370.0,1228.623169,468.31073,1698.886963,418.7530823,1064.5,521.269104,1242.646606,545.5,1015.0,1660879949500000.0,-4.014072366649815,7.5
452.0,369.7583313,1228.5,468.0,1698.0,419.0,1064.5,521.269104,1242.646606,545.5,1015.0,1660879949516666.8,-4.014072366649815,7.51666675
453.0,370.3768005,1228.0,468.1022644,1698.102295,419.1333313,1063.789795,521.1821899,1242.73645,545.5,1015.0,1660879949533333.2,-4.012380849854313,7.53333325
454.0,370.0,1227.5,468.2142944,1698.0,419.1092834,1062.781372,520.7729492,1242.67627,545.5,1015.0,1660879949550000.0,-4.012843712967575,7.55
455.0,369.5,1227.5,468.1022644,1698.102295,419.2270508,1062.67627,520.6256714,1242.579468,545.5,1015.0,1660879949566666.5,-4.014316710422289,7.5666665
456.0,369.5,1226.5,468.1022644,1698.102295,419.3333435,1062.666626,520.5,1242.5,545.5,1015.0,1660879949583333.2,-4.0155168175559455,7.58333325
457.0,369.2301636,1226.365112,468.1022644,1698.102295,419.0791016,1062.689209,520.5,1242.5,545.5,1015.0,1660879949600000.0,-4.0155168175559455,7.6
458.0,369.219696,1226.5,468.0,1698.0,419.4571533,1062.585693,520.5,1242.5,545.5,1015.0,1660879949616666.5,-4.0155168175559455,7.6166665
459.0,368.8627319,1226.0,468.0,1698.0,419.4571533,1062.585693,520.5,1242.5,545.5,1015.0,1660879949633333.5,-4.0155168175559455,7.6333335
460.0,368.8198242,1225.77478,468.0,1698.0,419.3743591,1062.579468,520.4143066,1242.776245,545.5,1015.0,1660879949650000.0,-4.010562804896958,7.65
461.0,368.5,1225.5,468.1022644,1698.102295,419.6481628,1062.402832,520.5,1243.0,545.5,1015.0,1660879949666666.8,-4.006793401108722,7.66666675
462.0,368.5,1225.5,468.1022644,1698.102295,419.6481628,1062.402832,520.5,1243.0,545.5,1015.0,1660879949683333.5,-4.006793401108722,7.6833335
463.0,368.1801758,1225.22522,468.5,1698.0,419.7897339,1062.133301,520.5,1243.0,545.5,1015.0,1660879949700000.0,-4.006793401108722,7.7
464.0,368.0,1224.623169,468.5,1698.0,419.7488708,1061.748901,520.4345703,1243.122314,545.5,1015.0,1660879949716666.8,-4.004566725950229,7.71666675
465.0,367.5,1224.0,468.5,1698.0,420.2176819,1061.074829,520.4345703,1243.122314,545.5,1015.0,1660879949733333.2,-4.004566725950229,7.73333325
466.0,367.5,1224.0,468.5,1698.0,419.7814331,1061.109253,520.4345703,1243.122314,545.5,1015.0,1660879949750000.0,-4.004566725950229,7.75
467.0,367.0,1223.666626,468.5,1698.0,419.713623,1060.784058,520.4345703,1243.122314,545.5,1015.0,1660879949766666.8,-4.004566725950229,7.76666675
468.0,367.0,1223.5,468.5,1698.0,420.2238159,1060.585693,520.3533936,1243.269043,545.5,1015.0,1660879949783333.2,-4.001894139080232,7.78333325
469.0,366.6274414,1223.215698,468.5,1698.0,420.0270386,1060.581055,520.3533936,1243.269043,545.5,1015.0,1660879949800000.0,-4.001894139080232,7.8
470.0,366.53125,1222.625,468.5,1698.0,419.8999939,1060.485718,519.7518311,1243.622192,545.5,1015.0,1660879949816666.5,-3.9948362210714605,7.8166665
471.0,365.8533325,1222.853394,468.5,1698.0,419.7960205,1060.407959,519.7518311,1243.622192,545.5,1015.0,1660879949833333.2,-3.9948362210714605,7.83333325
472.0,365.8533325,1222.853394,468.5,1698.0,419.7960205,1060.407959,519.7518311,1243.622192,545.5,1015.0,1660879949850000.0,-3.9948362210714605,7.85
473.0,365.8533325,1222.853394,468.5,1698.0,419.7960205,1060.407959,519.666687,1243.5,545.5,1015.0,1660879949866666.5,-3.9968140213522747,7.8666665
474.0,365.7555542,1222.5,468.5,1698.0,419.7729492,1060.32373,519.666687,1243.5,545.5,1015.0,1660879949883333.5,-3.9968140213522747,7.8833335
475.0,365.8533325,1222.146606,468.5,1698.0,419.7729492,1060.32373,520.0617065,1243.300415,545.5,1015.0,1660879949900000.0,-4.000900609583639,7.9
476.0,365.6666565,1222.0,468.5,1698.0,419.7729492,1060.32373,520.0632935,1243.198364,545.5,1015.0,1660879949916666.8,-4.0026747893827075,7.91666675
477.0,365.6666565,1222.0,468.4142761,1698.223755,419.7729492,1060.32373,520.0632935,1243.198364,545.5,1015.0,1660879949933333.5,-4.0026747893827075,7.9333335
478.0,365.6666565,1222.0,468.5,1698.0,419.7729492,1060.32373,520.2348633,1243.098511,545.5,1015.0,1660879949950000.0,-4.004676203807344,7.95
479.0,365.6913452,1222.135742,468.5,1698.189819,419.7729492,1060.32373,520.3621216,1242.831299,545.5,1015.0,1660879949966666.8,-4.009523363969236,7.96666675
480.0,366.3939514,1222.113647,468.5,1698.189819,419.7729492,1060.32373,520.2711182,1242.608887,545.5,1015.0,1660879949983333.2,-4.0132638990863505,7.98333325
481.0,366.5,1221.5,468.5,1698.189819,419.6481628,1060.402832,520.2402954,1243.0,545.5,1015.0,1660879950000000.0,-4.006398201032051,8.0
482.0,366.5,1221.5,468.5,1698.189819,419.6481628,1060.402832,520.3621216,1242.831299,545.5,1015.0,1660879950016666.8,-4.009523363969236,8.01666675
483.0,366.0,1221.5,468.5,1698.189819,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950033333.2,-4.015039793995587,8.03333325
484.0,366.0,1221.5,468.5,1698.5,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950050000.0,-4.015039793995587,8.05
485.0,366.0,1221.5,468.5,1698.189819,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950066666.5,-4.015039793995587,8.0666665
486.0,366.0,1221.5,468.5,1698.5,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950083333.2,-4.015039793995587,8.08333325
487.0,366.1904907,1222.0,468.5,1698.5,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950100000.0,-4.015039793995587,8.1
488.0,366.1358032,1222.691406,468.5,1698.5,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950116666.5,-4.015039793995587,8.1166665
489.0,366.1358032,1222.691406,468.5,1698.5,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950133333.5,-4.015039793995587,8.1333335
490.0,366.1358032,1222.691406,468.5,1698.5,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950150000.0,-4.015039793995587,8.15
491.0,366.3333435,1223.0,468.5,1698.5,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950166666.8,-4.015039793995587,8.16666675
492.0,366.3333435,1223.0,468.5,1698.5,419.6481628,1060.402832,520.1898193,1242.5,545.5,1015.0,1660879950183333.5,-4.015039793995587,8.1833335
493.0,366.3333435,1223.0,468.5,1698.5,418.5,1060.5,520.1898193,1242.5,545.5,1015.0,1660879950200000.0,-4.015039793995587,8.2
494.0,366.1466675,1223.146606,468.5,1698.5,418.5,1060.5,520.1898193,1242.5,545.5,1015.0,1660879950216666.8,-4.015039793995587,8.21666675
495.0,366.1594238,1223.289795,468.5,1698.5,418.5,1060.5,520.1898193,1242.5,545.5,1015.0,1660879950233333.2,-4.015039793995587,8.23333325
496.0,366.1594238,1223.289795,468.6666565,1698.333374,418.5,1060.5,520.1898193,1242.5,545.5,1015.0,1660879950250000.0,-4.015039793995587,8.25
497.0,366.1594238,1223.289795,468.6666565,1698.333374,418.7212219,1060.721191,520.1898193,1242.5,545.5,1015.0,1660879950266666.8,-4.015039793995587,8.26666675
498.0,366.6274414,1223.215698,468.6666565,1698.333374,418.7212219,1060.721191,520.1898193,1242.5,545.5,1015.0,1660879950283333.2,-4.015039793995587,8.28333325
499.0,367.0,1223.5,468.6666565,1698.333374,418.7212219,1060.721191,520.0,1243.0,545.5,1015.0,1660879950300000.0,-4.006023509539698,8.3
500.0,367.0,1223.5,468.5,1698.5,418.7212219,1060.721191,520.0,1243.0,545.5,1015.0,1660879950316666.5,-4.006023509539698,8.3166665
501.0,367.0,1223.5,468.5,1698.5,418.7212219,1060.721191,520.0,1243.0,545.5,1015.0,1660879950333333.2,-4.006023509539698,8.33333325
502.0,367.0,1223.5,468.5,1698.5,418.6013184,1060.869263,519.666687,1243.5,545.5,1015.0,1660879950350000.0,-3.9968140213522747,8.35
503.0,367.0,1223.5,468.5,1698.5,418.7212219,1060.721191,519.666687,1243.5,545.5,1015.0,1660879950366666.5,-3.9968140213522747,8.3666665
504.0,367.0,1223.5,468.5,1698.5,418.5,1061.0,519.7457275,1243.584229,545.5,1015.0,1660879950383333.5,-3.995483225171375,8.3833335
505.0,367.0,1223.5,468.5,1698.5,418.5,1061.0,519.7457275,1243.584229,545.5,1015.0,1660879950400000.0,-3.995483225171375,8.4
506.0,367.0,1223.5,468.4142761,1698.223755,418.5,1061.246948,519.666687,1243.5,545.5,1015.0,1660879950416666.8,-3.9968140213522747,8.41666675
507.0,366.5,1223.5,468.5,1698.5,418.5,1061.246948,519.666687,1243.5,545.5,1015.0,1660879950433333.5,-3.9968140213522747,8.4333335
508.0,365.5,1223.5,468.5,1698.5,418.5141296,1061.853149,519.5869751,1243.681152,545.5,1015.0,1660879950450000.0,-3.9935513015738575,8.45
509.0,365.5,1223.5,468.5,1698.5,418.2787781,1062.278809,519.1821899,1244.26355,545.5,1015.0,1660879950466666.8,-3.9828475437864186,8.46666675
510.0,365.5,1223.5,468.5,1698.5,417.8787842,1062.302979,519.2796631,1243.819946,545.5,1015.0,1660879950483333.2,-3.9906494897076876,8.48333325
511.0,365.5,1223.5,468.5,1698.5,417.7897339,1062.133301,519.0,1244.5,545.5,1015.0,1660879950500000.0,-3.9784826983190555,8.5
512.0,366.0,1223.5,468.5857239,1698.223755,417.1699219,1062.169922,519.0,1244.5,545.5,1015.0,1660879950516666.8,-3.9784826983190555,8.51666675
513.0,366.3603516,1224.360352,468.5857239,1698.223755,417.1360474,1062.278931,519.0,1244.5,545.5,1015.0,1660879950533333.2,-3.9784826983190555,8.53333325
514.0,366.3603516,1224.360352,468.5857239,1698.223755,417.6256409,1062.420532,518.7401733,1244.5,545.5,1015.0,1660879950550000.0,-3.978039417164539,8.55
515.0,366.3986816,1224.830078,468.5857239,1698.223755,417.6666565,1062.333374,518.5,1244.5,545.5,1015.0,1660879950566666.5,-3.977620858753272,8.5666665
516.0,366.3986816,1224.830078,468.5857239,1698.223755,417.6666565,1062.333374,518.5,1244.5,545.5,1015.0,1660879950583333.2,-3.977620858753272,8.58333325
517.0,366.2893066,1224.836426,468.5857239,1698.223755,417.4833374,1062.599976,518.5,1244.5,545.5,1015.0,1660879950600000.0,-3.977620858753272,8.6
518.0,366.3986816,1224.869263,468.5857239,1698.223755,417.4833374,1062.599976,518.5,1244.5,545.5,1015.0,1660879950616666.5,-3.977620858753272,8.6166665
519.0,366.5,1225.0,468.5,1698.189819,417.4833374,1062.599976,518.5,1244.5,545.5,1015.0,1660879950633333.5,-3.977620858753272,8.6333335
520.0,366.6231995,1225.0,468.5,1698.189819,417.4833374,1062.599976,518.5,1244.5,545.5,1015.0,1660879950650000.0,-3.977620858753272,8.65
521.0,366.6231995,1225.0,468.5,1698.189819,417.4833374,1062.599976,518.5,1244.5,545.5,1015.0,1660879950666666.8,-3.977620858753272,8.66666675
522.0,366.5,1225.0,468.5135193,1698.094604,417.4833374,1062.599976,518.5,1244.5,545.5,1015.0,1660879950683333.5,-3.977620858753272,8.6833335
523.0,366.1358032,1225.691406,468.5,1698.189819,417.4833374,1062.599976,518.5,1244.5,545.5,1015.0,1660879950700000.0,-3.977620858753272,8.7
524.0,365.6913452,1225.864258,468.5,1698.189819,417.453125,1063.208374,518.5,1244.5,545.5,1015.0,1660879950716666.8,-3.977620858753272,8.71666675
525.0,365.5,1226.0,468.5,1698.0,417.453125,1063.208374,518.5,1244.5,545.5,1015.0,1660879950733333.2,-3.977620858753272,8.73333325
526.0,365.625,1226.46875,468.5,1698.189819,417.3101807,1063.5,518.5,1244.5,545.5,1015.0,1660879950750000.0,-3.977620858753272,8.75
527.0,365.5,1226.0,468.5,1698.0,417.3101807,1063.5,518.5,1244.5,545.5,1015.0,1660879950766666.8,-3.977620858753272,8.76666675
528.0,365.5,1226.0,468.5,1698.0,417.3101807,1063.5,518.5,1244.5,545.5,1015.0,1660879950783333.2,-3.977620858753272,8.78333325
529.0,365.5,1226.0,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950800000.0,-3.977620858753272,8.8
530.0,365.7583313,1226.5,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950816666.5,-3.977620858753272,8.8166665
531.0,365.5,1226.5,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950833333.2,-3.977620858753272,8.83333325
532.0,365.7583313,1226.5,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950850000.0,-3.977620858753272,8.85
533.0,365.7583313,1226.5,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950866666.5,-3.977620858753272,8.8666665
534.0,365.7583313,1226.5,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950883333.5,-3.977620858753272,8.8833335
535.0,365.7583313,1226.5,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950900000.0,-3.977620858753272,8.9
536.0,365.5,1226.5,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950916666.8,-3.977620858753272,8.91666675
537.0,365.5,1227.0,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950933333.5,-3.977620858753272,8.9333335
538.0,365.5,1227.0,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950950000.0,-3.977620858753272,8.95
539.0,365.5,1227.0,468.5,1698.0,416.7435913,1064.390991,518.5,1244.5,545.5,1015.0,1660879950966666.8,-3.977620858753272,8.96666675
540.0,365.5,1227.0,468.5,1698.0,418.1699219,1065.169922,518.9523926,1244.047607,545.5,1015.0,1660879950983333.2,-3.986174410737204,8.98333325
541.0,365.5,1227.0,468.5,1698.0,418.2893066,1066.163574,519.2255859,1243.861938,545.5,1015.0,1660879951000000.0,-3.989834888573496,9.0
542.0,365.5,1227.0,468.5,1698.0,418.2787781,1066.278809,519.2255859,1243.861938,545.5,1015.0,1660879951016666.8,-3.989834888573496,9.01666675
543.0,365.5,1227.0,468.5,1698.0,418.2787781,1066.278809,519.329834,1243.761353,545.5,1015.0,1660879951033333.2,-3.9917441753815277,9.03333325
544.0,365.5,1227.0,468.5,1698.0,418.2787781,1066.278809,519.5,1243.5,545.5,1015.0,1660879951050000.0,-3.9965428424450975,9.05
545.0,365.5,1227.0,468.5,1698.0,418.2738037,1066.392822,519.5,1243.5,545.5,1015.0,1660879951066666.5,-3.9965428424450975,9.0666665
