Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity,Index Pink m/s,Thumb Pink m/s,Hand Green m/s
1.0,265.1968994,537.0311279,390.3638306,1110.59436,844.2900391,930.2862549,1660170677138330.0,55.84386556164003,0.0,0.0429149128698846,-0.0869038971209193,0.0631697799471083,0.1366254037919118,-0.1797195227433542,-0.1505415548349538,,,,
2.0,265.1584167,536.9926758,390.4312439,1110.502197,844.1959839,930.2088013,1660170677154996.8,55.84917054935125,0.01666675,0.0429086854904498,-0.0868976746932631,0.0631806889581198,0.1366101835132355,-0.1797046086658376,-0.1505290210741784,0.3182976711848513,0.0005282006228905197,0.0011086795866767248,0.0011830077564290414
3.0,265.2231445,537.0063477,390.4077454,1110.218018,844.1959839,930.2088013,1660170677171663.2,55.819207748828376,0.03333325,0.0429191599262503,-0.0868998871188178,0.06317688636434,0.1366101835132355,-0.179658622015722,-0.1505290210741784,-1.7977860092325342,0.0006423325274542557,0.00276861592676034,0.0
4.0,265.334198,536.7340088,391.1208191,1110.466675,844.0247803,930.3009644,1660170677188330.0,55.9123043337864,0.05,0.0429371309179443,-0.0868558164671962,0.0632922779687462,0.1365824788621116,-0.1796988603952567,-0.1505439351678773,5.585767168645722,0.0028556337224065176,0.00733237058515569,0.0018878348405313738
5.0,265.620575,537.2068481,390.9674988,1110.358887,843.666687,930.2642822,1660170677204996.5,55.90860875022853,0.0666665,0.0429834732546411,-0.0869323326610389,0.0632674672438449,0.1365245311907642,-0.1796814178360153,-0.1505379991504486,-0.2217372308445635,0.005367347978890331,0.0018197070629269107,0.0034950548068680017
6.0,264.8706055,537.1159058,390.6354675,1109.999268,843.25177,930.336853,1660170677221663.2,55.86060782350269,0.08333325,0.0428621110674497,-0.0869176161206513,0.0632137369991029,0.1364573881474499,-0.1796232232715756,-0.1505497427627078,-2.880041203344444,0.007335072279609711,0.004752343370306824,0.004089738683563472
7.0,264.5533752,537.4307251,390.3860779,1109.541504,843.0,930.5,1660170677238330.0,55.77948664266911,0.1,0.0428107759624202,-0.0869685610708367,0.0631733800681627,0.1364166460134442,-0.1795491466054478,-0.1505761436720164,-4.867246513782049,0.004339406808311138,0.005061395422438196,0.0029128930952538002
8.0,264.0322266,538.4511719,389.2336731,1110.301758,842.845459,930.578125,1660170677254996.5,55.73010954081659,0.1166665,0.0427264422209177,-0.0871336926602686,0.0629868946616789,0.1363916377514139,-0.1796721730595383,-0.1505887860806401,-2.962655737708629,0.011125207342913945,0.013404638557419399,0.0016813319708199109
9.0,262.9533997,538.6039429,388.8986816,1110.654175,842.3892212,930.7495117,1660170677271663.5,55.7277861046832,0.1333335,0.0425518633984657,-0.0871584144958892,0.0629326853889944,0.1363178080592898,-0.1797292021759536,-0.1506165203615243,-0.1394033799360898,0.010579232668707068,0.004720961269775898,0.004732023836699238
10.0,262.7421265,539.2875366,388.7228699,1110.895996,842.3182373,930.6817627,1660170677288330.0,55.69960788062406,0.15,0.0425176745712575,-0.0872690355632556,0.0629042350420859,0.1363063212436802,-0.1797683343346198,-0.1506055570265886,-1.69071035065189,0.006947030100997224,0.0029028766925123057,0.000952738119706112
11.0,262.030304,539.8355103,389.249115,1111.767456,842.067688,930.897583,1660170677304996.8,55.76121802570134,0.16666675,0.0424024854395767,-0.0873577102183655,0.0629893935136434,0.1362657766468035,-0.179909356458386,-0.1506404816783888,3.696590221685791,0.00872205422239778,0.009884388540032428,0.0032107544754052682
12.0,262.030304,539.8355103,389.249115,1111.767456,841.2229004,930.8382568,1660170677321663.5,55.839267536011576,0.1833335,0.0424024854395767,-0.0873577102183655,0.0629893935136434,0.1361290707262985,-0.179909356458386,-0.1506308813447889,4.682947203878185,0.0,0.0,0.008222556195177373
